NATIONAL DATA BANK VERSION 8.2 ,,,,,,,,06/05/2019,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,, , ,,,,,
Jul 2018,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0810101 CO EBT PUEBLO CO DSS,4798,,30136,,34934,,2534,,15073,,17607,,4425997
0810301 CO EBT RIO BLANCO CO DSS,49,,529,,578,,26,,238,,264,,70684
0810501 CO EBT RIO GRANDE CO DSS,236,,1668,,1904,,154,,809,,963,,203657
0810701 CO EBT ROUTT CO DSS,61,,665,,726,,29,,393,,422,,91868
0810901 CO EBT SAGUACHE CO DSS,135,,1002,,1137,,94,,523,,617,,131412
0811101 CO EBT SAN JUAN CO DSS,7,,52,,59,,6,,32,,38,,8987
0811301 CO EBT SAN MIGUEL CO DSS,16,,225,,241,,9,,128,,137,,26925
0811501 CO EBT SEDGWICK CO DSS,29,,295,,324,,16,,127,,143,,32133
0811701 CO EBT SUMMIT CO DSS,34,,444,,478,,26,,260,,286,,63006
0811901 CO EBT TELLER CO DSS,139,,1908,,2047,,92,,978,,1070,,252602
0812101 CO EBT WASHINGTON CO DSS,45,,364,,409,,22,,150,,172,,42729
0812301 CO EBT WELD CO DSS,2085,,19764,,21849,,989,,8701,,9690,,2542854
0812501 CO EBT YUMA CO DSS,62,,770,,832,,37,,350,,387,,89584
0812701 CO EBT ADAMS CO DSS,4303,,37873,,42176,,2213,,16248,,18461,,5227201
0812901 CO EBT ARAPAHO CO. DSS,4588,,37601,,42189,,2749,,16874,,19623,,5268436
0813101 CO EBT BROOMFIELD,182,,1641,,1823,,112,,791,,903,,211454
0900002 CT EBT DEPT. OF SOCIAL SERVICES,45186,,331006,,376192,,23897,,193502,,217399,,50083705
1000112 DE EBT KENT,34698,,229,,34927,,17401,,72,,17473,,3867530
1000235 DE EBT NEW CASTLE,79219,,221,,79440,,38846,,83,,38929,,9440534
1000316 DE EBT SUSSEX CO.,21856,,99,,21955,,10213,,38,,10251,,2517844
1100161 DC EBT D.C. Treasury,29382,,77338,,106720,,14959,,46984,,61943,,15866733
1200101 FL EBT ALACHUA CO DFS,3544,,30116,,33660,,2989,,14765,,17754,,3932835
1200301 FL EBT BAKER CO SERVICE CENTE,332,,4127,,4459,,270,,1715,,1985,,522352
1200501 FL EBT BAY CO DFS,2361,,23896,,26257,,1977,,11316,,13293,,3077925
1200701 FL EBT BRADFORD CO DFS,481,,3971,,4452,,398,,1787,,2185,,520357
1200901 FL EBT BREVARD CO DFS,6541,,61729,,68270,,5417,,30791,,36208,,7759881
1201101 FL EBT BROWARD CO SES,24894,,220879,,245773,,21704,,113568,,135272,,29820094
1201301 FL EBT CALHOUN CO DFS,268,,2123,,2391,,237,,987,,1224,,263861
1201501 FL EBT CHARLOTTE CO DFS,1355,,13899,,15254,,1180,,7162,,8342,,1633723
1201701 FL EBT CITRUS CO DFS,1974,,18836,,20810,,1719,,9466,,11185,,2314609
1201901 FL EBT CLAY CO DFS,1372,,19374,,20746,,1152,,8417,,9569,,2398759
1202101 FL EBT COLLIER CO DFS,1932,,19495,,21427,,1657,,9524,,11181,,2451174
1202301 FL EBT COLUMBIA CO DFS,1479,,12662,,14141,,1225,,5703,,6928,,1630760
1202501 FL EBT DADE CO DFS,117128,,475870,,592998,,104301,,259708,,364009,,73519295
1202701 FL EBT DESOTO CO DFS,531,,5461,,5992,,466,,2394,,2860,,669725
1202901 FL EBT DIXIE,457,,3233,,3690,,403,,1563,,1966,,423386
1203101 FL EBT DUVAL CO DFS,14624,,148308,,162932,,12006,,69200,,81206,,19686121
1203301 FL EBT ESCAMBIA CO DFS,5741,,45295,,51036,,4620,,21100,,25720,,5963775
1203501 FL EBT FLAGLER CO DFS,904,,10581,,11485,,748,,4901,,5649,,1310883
1203701 FL EBT FRANKLIN CO DFS,157,,1451,,1608,,139,,667,,806,,187805
1203901 FL EBT GADSEN CO DFS,1383,,9010,,10393,,1164,,4349,,5513,,1194843
1204101 FL EBT GILCHRIST,250,,2497,,2747,,207,,1127,,1334,,311464
1204501 FL EBT GULF CO DFS,184,,1714,,1898,,164,,838,,1002,,209341
1204701 FL EBT HAMILTON CO DFS,230,,2352,,2582,,188,,1027,,1215,,312016
1204901 FL EBT HARDEE CO DFS,346,,5503,,5849,,294,,2298,,2592,,660778
1205101 FL EBT HENDRY CO DFS,1006,,9859,,10865,,815,,4265,,5080,,1279183
1205301 FL EBT HERNNANDO COUNTY ES,2692,,26776,,29468,,2201,,12394,,14595,,3281232
1205501 FL EBT HIGHLANDS CO DFS,1565,,16829,,18394,,1328,,7950,,9278,,2011394
1205701 FL EBT HILLSBOROUGH CO ES,24382,,203010,,227392,,20095,,95678,,115773,,27063239
1205901 FL EBT HOLMES CO SES,373,,3000,,3373,,304,,1320,,1624,,375901
1206101 FL EBT INDIAN RIVER CO DFS,1338,,15173,,16511,,1199,,7742,,8941,,1842668
1206301 FL EBT JACKSON CO DFS,928,,7453,,8381,,804,,3371,,4175,,922255
1206501 FL EBT JEFFERSON CO DFS,290,,1791,,2081,,256,,874,,1130,,236509
1206701 FL EBT LAFAYETTE,80,,939,,1019,,67,,389,,456,,121326
1206901 FL EBT LAKE CO FS UNIT,3802,,40428,,44230,,3146,,18971,,22117,,4924134
1207101 FL EBT LEE CO DFS,7260,,80722,,87982,,6173,,37417,,43590,,10165356
1207301 FL EBT LEON CO DFS,3467,,30804,,34271,,2785,,15281,,18066,,4116281
1207501 FL EBT LEVY CO DFS,751,,6456,,7207,,654,,3062,,3716,,804998
1207701 FL EBT LIBERTY CO DFS,124,,1030,,1154,,105,,478,,583,,126116
1207901 FL EBT MADISON CO DFS,484,,3216,,3700,,405,,1467,,1872,,415502
1208101 FL EBT MANATEE CO DFS,3112,,36134,,39246,,2564,,17178,,19742,,4531575
1208301 FL EBT MARION CO FS OFFICE,5537,,54000,,59537,,4498,,25026,,29524,,6696136
1208501 FL EBT MARTIN CO SES,693,,11546,,12239,,637,,5981,,6618,,1428594
1208701 FL EBT MONROE CO DFS,764,,5112,,5876,,697,,3091,,3788,,661133
1208901 FL EBT NASSAU CO FS OFFICE,579,,6777,,7356,,468,,3207,,3675,,858111
1209101 FL EBT OKALOOSA CO FS UNIT 79,1534,,17134,,18668,,1291,,7620,,8911,,2130734
1209301 FL EBT OKEECHOBEE CO SES,631,,7894,,8525,,551,,3728,,4279,,987599
1209501 FL EBT ORANGE CO DFS,19023,,190005,,209028,,15604,,90968,,106572,,24288652
1209701 FL EBT OSCEOLA CO FOOD STAMPS,5767,,64064,,69831,,4802,,29837,,34639,,7766797
1209901 FL EBT PALM BEACH CO DFS,12628,,144303,,156931,,11047,,73440,,84487,,19012945
1210101 FL EBT PASCO CO DFS,6959,,63594,,70553,,5719,,31084,,36803,,7986974
1210301 FL EBT PINELLAS CO DFS,12964,,98987,,111951,,10864,,54170,,65034,,13128855
1210501 FL EBT POLK CO SES - STE 101,12069,,120708,,132777,,9735,,55048,,64783,,15091624
1210701 FL EBT PUTNAM CO DFS,1679,,15444,,17123,,1417,,7013,,8430,,2002770
1210901 FL EBT ST JOHNS CO DFS,1232,,11404,,12636,,1044,,5649,,6693,,1467280
1211101 FL EBT ST LUCIE CO DFS,3670,,40379,,44049,,3217,,19483,,22700,,5157264
1211301 FL EBT SANTA ROSA CO SES,1299,,14021,,15320,,1094,,6270,,7364,,1718214
1211501 FL EBT SARASOTA CO DFS,2631,,26450,,29081,,2208,,14052,,16260,,3354143
1211701 FL EBT SEMINOLE CO DFS,3894,,39467,,43361,,3083,,18992,,22075,,4943678
1211901 FL EBT SUMTER CO HRS FS U 89,947,,7745,,8692,,791,,3720,,4511,,975971
1212101 FL EBT SUWANNEE CO DFS,747,,7703,,8450,,631,,3372,,4003,,950890
1212301 FL EBT TAYLOR CO DFS,340,,3258,,3598,,304,,1451,,1755,,410915
1212501 FL EBT UNION CO DFS,208,,2115,,2323,,173,,882,,1055,,271676
1212701 FL EBT VOLUSIA CO DFS,7224,,69645,,76869,,5936,,34720,,40656,,8894591
1212901 FL EBT WAKULLA CO DFS,270,,3212,,3482,,226,,1478,,1704,,406927
1213101 FL EBT WALTON CO DFS,625,,6798,,7423,,498,,2978,,3476,,841358
1213301 FL EBT WASHINGTON CO DFS,380,,3579,,3959,,313,,1606,,1919,,432106
1300101 GA EBT APPLING,288,,3790,,4078,,198,,1580,,1778,,468976
1300301 GA EBT ATKINSON,90,,1865,,1955,,76,,759,,835,,214862
1300501 GA EBT BACON,154,,2267,,2421,,112,,962,,1074,,287162
1300701 GA EBT BAKER,53,,766,,819,,50,,397,,447,,98245
1300901 GA EBT BALDWIN,577,,7559,,8136,,445,,3461,,3906,,993783
1301101 GA EBT BANKS,122,,1947,,2069,,94,,844,,938,,220392
1301301 GA EBT BARROW,566,,9201,,9767,,459,,3942,,4401,,1160057
1301501 GA EBT BARTOW CO DFCS,776,,13270,,14046,,619,,5598,,6217,,1665356
1301701 GA EBT BEN HILL,304,,3877,,4181,,245,,1786,,2031,,470491
1301901 GA EBT BERRIEN CO DFCS,270,,3389,,3659,,214,,1488,,1702,,403522
1302102 GA EBT BIBB COUNTY DFCS,3116,,36382,,39498,,2256,,16257,,18513,,4816917
1302301 GA EBT BLECKLEY,117,,2208,,2325,,93,,1021,,1114,,272698
1302501 GA EBT BRANTLEY,234,,3657,,3891,,148,,1589,,1737,,476238
1302701 GA EBT BROOKS,255,,3060,,3315,,184,,1362,,1546,,367546
1302901 GA EBT BRYAN CO DFCS,161,,3215,,3376,,124,,1384,,1508,,402656
1303101 GA EBT BULLOCH,685,,11699,,12384,,513,,5109,,5622,,1520470
1303301 GA EBT BURKE,414,,5451,,5865,,310,,2394,,2704,,699738
1303501 GA EBT BUTTS,233,,3974,,4207,,199,,1804,,2003,,492576
1303701 GA EBT CALHOUN CO DFCS,99,,1609,,1708,,84,,822,,906,,208968
1303901 GA EBT CAMDEN,294,,6421,,6715,,243,,2707,,2950,,812127
1304301 GA EBT CANDLER,237,,2636,,2873,,143,,1084,,1227,,342537
1304502 GA EBT CARROLL,1124,,17234,,18358,,838,,7405,,8243,,2193347
1304701 GA EBT CATOOSA,427,,7131,,7558,,314,,3055,,3369,,865775
1304901 GA EBT CHARLTON,107,,1760,,1867,,89,,780,,869,,208480
1305103 GA EBT CHATHAM,2048,,41111,,43159,,1714,,18153,,19867,,5399393
1305301 GA EBT CHATTAHOOCHEE CO DFCS,50,,790,,840,,41,,359,,400,,104192
1305501 GA EBT CHATTOGA CO DFCS,343,,4933,,5276,,268,,2293,,2561,,620086
1305701 GA EBT CHEROKEE,504,,12759,,13263,,399,,5098,,5497,,1581579
1305901 GA EBT CLARKE,1111,,16535,,17646,,937,,7477,,8414,,2126259
1306101 GA EBT CLAY CO DFCS,77,,951,,1028,,60,,473,,533,,122528
1306301 GA EBT CLAYTON CO DFCS,3594,,67614,,71208,,2561,,27040,,29601,,9049920
1306501 GA EBT CLINCH CO DFCS,146,,1597,,1743,,110,,698,,808,,193102
1306702 GA EBT COBB,2632,,56253,,58885,,2003,,22797,,24800,,7172461
1306901 GA EBT COFFEE,561,,8169,,8730,,405,,3323,,3728,,1024782
1307101 GA EBT COLQUITT,685,,10522,,11207,,522,,4453,,4975,,1257129
1307301 GA EBT COLUMBIA CO DFCS,458,,8404,,8862,,319,,3363,,3682,,1049016
1307501 GA EBT COOK,248,,3847,,4095,,189,,1638,,1827,,467242
1307702 GA EBT COWETA,688,,12321,,13009,,560,,5060,,5620,,1563538
1307901 GA EBT CRAWFORD,107,,1870,,1977,,99,,914,,1013,,232747
1308101 GA EBT CRISP CO FD STAMP OFC,448,,5946,,6394,,354,,2829,,3183,,780244
1308301 GA EBT DADE,78,,1576,,1654,,70,,715,,785,,179718
1308501 GA EBT DAWSON CO DFCS,110,,1942,,2052,,84,,861,,945,,249097
1308701 GA EBT DECATUR CO DFCS,554,,8444,,8998,,440,,3897,,4337,,1090393
1308903 GA EBT DE KALB,8402,,128976,,137378,,6117,,58424,,64541,,16710517
1309105 GA EBT DODGE,335,,4304,,4639,,254,,2033,,2287,,554728
1309301 GA EBT DOOLY,160,,2378,,2538,,131,,1140,,1271,,293868
1309501 GA EBT DOUGHERTY,2095,,26867,,28962,,1582,,12498,,14080,,3685399
1309701 GA EBT DOUGLAS CO DFCS,972,,20432,,21404,,748,,8244,,8992,,2673401
1309901 GA EBT EARLY,203,,3231,,3434,,163,,1501,,1664,,405318
1310001 GA EBT ECHOLS,32,,757,,789,,23,,259,,282,,84757
1310301 GA EBT EFFINGHAM CO DFCS,243,,5830,,6073,,212,,2360,,2572,,739122
1310501 GA EBT ELBERT,283,,4096,,4379,,237,,1965,,2202,,495785
1310701 GA EBT EMANUEL,331,,5974,,6305,,270,,2606,,2876,,764169
1310901 GA EBT EVANS,154,,2810,,2964,,110,,1180,,1290,,358599
1311101 GA EBT FANNIN,206,,2880,,3086,,160,,1265,,1425,,339784
1311301 GA EBT FAYETTE,244,,5062,,5306,,203,,2117,,2320,,648759
1311501 GA EBT FLOYD,1095,,14712,,15807,,869,,6468,,7337,,1845538
1311701 GA EBT FORSYTH,278,,6520,,6798,,224,,2666,,2890,,806159
1311901 GA EBT FRANKLIN,249,,3827,,4076,,211,,1699,,1910,,463565
1312103 GA EBT FULTON CO DFCS,11995,,146490,,158485,,8235,,69922,,78157,,20335155
1312302 GA EBT GILMER,217,,3848,,4065,,160,,1538,,1698,,447875
1312501 GA EBT GLASCOCK CO DFCS,28,,435,,463,,23,,198,,221,,50678
1312701 GA EBT GLYNN,732,,13251,,13983,,582,,5784,,6366,,1697931
1312901 GA EBT GORDON,421,,7365,,7786,,342,,3095,,3437,,871091
1313101 GA EBT GRADY,351,,5007,,5358,,271,,2170,,2441,,585688
1313301 GA EBT GREENE,154,,2671,,2825,,135,,1185,,1320,,312229
1313501 GA EBT GWINNETT,3371,,81926,,85297,,2657,,30059,,32716,,10122042
1313701 GA EBT HABERSHAM CO DFCS,237,,5396,,5633,,198,,2211,,2409,,634912
1313901 GA EBT HALL,926,,20326,,21252,,726,,7781,,8507,,2422304
1314101 GA EBT HANCOCK,141,,1849,,1990,,114,,943,,1057,,236530
1314301 GA EBT HARALSON,351,,4960,,5311,,299,,2200,,2499,,632086
1314501 GA EBT HARRIS CO DFCS,128,,2236,,2364,,105,,1034,,1139,,277464
1314701 GA EBT HART,245,,3781,,4026,,198,,1730,,1928,,456199
1314901 GA EBT HEARD,149,,2068,,2217,,114,,900,,1014,,261465
1315101 GA EBT HENRY,1341,,27426,,28767,,1028,,11156,,12184,,3659893
1315301 GA EBT HOUSTON CO DFCS,1312,,21164,,22476,,965,,8894,,9859,,2725826
1315501 GA EBT IRWIN CO DFCS,122,,1810,,1932,,88,,796,,884,,219991
1315701 GA EBT JACKSON,362,,6551,,6913,,301,,2655,,2956,,805076
1315901 GA EBT JASPER CO DFCS,124,,2444,,2568,,95,,1062,,1157,,304227
1316101 GA EBT JEFF DAVIS,178,,3434,,3612,,139,,1444,,1583,,424905
1316301 GA EBT JEFFERSON,322,,3938,,4260,,247,,1800,,2047,,507576
1316501 GA EBT JENKINS CO DFCS,216,,2000,,2216,,154,,922,,1076,,259767
1316702 GA EBT JOHNSON CO DFCS,180,,1758,,1938,,132,,860,,992,,228909
1316902 GA EBT JONES CO DFCS,180,,3492,,3672,,136,,1596,,1732,,433537
1317101 GA EBT LAMAR,219,,3200,,3419,,176,,1572,,1748,,412673
1317301 GA EBT LANIER CO COMM,141,,1791,,1932,,103,,756,,859,,224963
1317501 GA EBT LAURENS,763,,11887,,12650,,620,,5620,,6240,,1566234
1317701 GA EBT LEE,162,,4237,,4399,,133,,1778,,1911,,554247
1317901 GA EBT LIBERTY,414,,9909,,10323,,349,,4063,,4412,,1278021
1318101 GA EBT LINCOLN CO DFCS,79,,1265,,1344,,66,,611,,677,,154017
1318301 GA EBT LONG CO DFCS,142,,3121,,3263,,101,,1195,,1296,,387458
1318501 GA EBT LOWNDES,1315,,21094,,22409,,1027,,8495,,9522,,2672552
1318701 GA EBT LUMPKIN CO DFCS,199,,3112,,3311,,153,,1429,,1582,,384662
1318901 GA EBT MCDUFFIE,410,,5316,,5726,,289,,2288,,2577,,668304
1319101 GA EBT MCINTOSH,133,,2122,,2255,,120,,1036,,1156,,274266
1319301 GA EBT MACON CO DFCS,191,,2629,,2820,,155,,1362,,1517,,342133
1319501 GA EBT MADISON CO DFCS,306,,4029,,4335,,238,,1634,,1872,,477748
1319701 GA EBT MARION CO DFCS,120,,1743,,1863,,89,,814,,903,,226537
1319901 GA EBT MERIWETHER,347,,4026,,4373,,269,,1896,,2165,,524239
1320101 GA EBT MILLER,96,,1345,,1441,,76,,670,,746,,170107
1320503 GA EBT MITCHELL,368,,5632,,6000,,294,,2612,,2906,,701321
1320701 GA EBT MONROE CO DEPT FACS,217,,3187,,3404,,171,,1511,,1682,,380642
1320901 GA EBT MONTGOMERY,103,,1418,,1521,,82,,649,,731,,170021
1321101 GA EBT MORGAN,139,,2567,,2706,,117,,1178,,1295,,322531
1321301 GA EBT MURRAY,406,,6530,,6936,,307,,2734,,3041,,786008
1321502 GA EBT MUSCOGEE,3376,,38854,,42230,,2386,,17568,,19954,,5240809
1321701 GA EBT NEWTON,1142,,20496,,21638,,842,,8385,,9227,,2748204
1321901 GA EBT OCONEE,67,,1450,,1517,,60,,611,,671,,178177
1322101 GA EBT OGLETHORPE CO DFCS,119,,1844,,1963,,92,,792,,884,,222206
1322301 GA EBT PAULDING,653,,14156,,14809,,484,,5475,,5959,,1775905
1322502 GA EBT PEACH,350,,5372,,5722,,271,,2663,,2934,,718520
1322701 GA EBT PICKENS,202,,3231,,3433,,168,,1399,,1567,,394733
1322901 GA EBT PIERCE CO DFCS,257,,3491,,3748,,194,,1557,,1751,,433121
1323101 GA EBT PIKE,129,,1739,,1868,,101,,790,,891,,220852
1323301 GA EBT POLK CO DFCS,582,,8219,,8801,,466,,3573,,4039,,1033506
1323501 GA EBT PULASKI,134,,1704,,1838,,107,,789,,896,,208931
1323701 GA EBT PUTNAM CO DFCS,200,,3638,,3838,,167,,1674,,1841,,442610
1323901 GA EBT QUITMAN CO DFCS,47,,625,,672,,44,,301,,345,,75238
1324101 GA EBT RABUN,88,,1886,,1974,,74,,846,,920,,215308
1324301 GA EBT RANDOLPH CO DEPT FACS,198,,1968,,2166,,141,,988,,1129,,264442
1324501 GA EBT RICHMOND CO DFCS,2544,,42717,,45261,,1759,,18549,,20308,,5618877
1324702 GA EBT ROCKDALE,725,,16706,,17431,,540,,6801,,7341,,2219385
1324901 GA EBT SCHLEY CO DFCS,48,,760,,808,,36,,351,,387,,98347
1325101 GA EBT SCREVEN CO DEPT FACS,254,,3112,,3366,,195,,1419,,1614,,413159
1325301 GA EBT SEMINOLE,161,,2261,,2422,,120,,1103,,1223,,283034
1325501 GA EBT SPALDING,1134,,14122,,15256,,860,,6487,,7347,,1919860
1325701 GA EBT STEPHENS,396,,5384,,5780,,310,,2486,,2796,,669527
1325902 GA EBT STEWART COUNTY,88,,1159,,1247,,81,,624,,705,,147708
1326101 GA EBT SUMTER,542,,8368,,8910,,428,,4005,,4433,,1108970
1326302 GA EBT TALBOT,108,,1159,,1267,,90,,629,,719,,144332
1326501 GA EBT TALIAFERRO,35,,383,,418,,28,,197,,225,,43630
1326701 GA EBT TATTNALL CO DFCS,276,,3999,,4275,,199,,1683,,1882,,479937
1326902 GA EBT TAYLOR CO DFCS,139,,1802,,1941,,120,,903,,1023,,230416
1327101 GA EBT TELFAIR CO DEPT FACS,202,,2939,,3141,,157,,1381,,1538,,379888
1327302 GA EBT TERRELL,203,,3069,,3272,,159,,1532,,1691,,399457
1327501 GA EBT THOMAS CO DFCS,818,,9196,,10014,,647,,4251,,4898,,1162030
1327702 GA EBT TIFT,564,,9175,,9739,,463,,3924,,4387,,1141064
1327901 GA EBT TOOMBS CO DFCS,490,,6557,,7047,,382,,2723,,3105,,805868
1328102 GA EBT TOWNS CO DFCS,68,,1006,,1074,,56,,515,,571,,123846
1328302 GA EBT TREUTLEN,115,,1519,,1634,,96,,716,,812,,189229
1328501 GA EBT TROUP CO DFCS,817,,12152,,12969,,640,,5114,,5754,,1560690
1328701 GA EBT TURNER CO DFCS,144,,2302,,2446,,115,,1067,,1182,,277752
1328901 GA EBT TWIGGS,155,,1663,,1818,,124,,868,,992,,216207
1329101 GA EBT UNION CO DFCS,143,,2125,,2268,,117,,960,,1077,,249719
1329302 GA EBT UPSON,454,,6217,,6671,,384,,3132,,3516,,806208
1329502 GA EBT WALKER,648,,8721,,9369,,498,,3720,,4218,,1081657
1329701 GA EBT WALTON,737,,10830,,11567,,569,,4620,,5189,,1382373
1329901 GA EBT WARE,663,,8915,,9578,,498,,4032,,4530,,1143343
1330101 GA EBT WARREN CO DFCS,119,,1336,,1455,,95,,619,,714,,168777
1330303 GA EBT WASHINGTON,344,,4273,,4617,,267,,1949,,2216,,535158
1330501 GA EBT WAYNE,368,,6143,,6511,,286,,2572,,2858,,763608
1330702 GA EBT WEBSTER,24,,519,,543,,20,,269,,289,,68518
1330901 GA EBT WHEELER,71,,1216,,1287,,57,,534,,591,,152340
1331101 GA EBT WHITE CO DFCS,166,,2988,,3154,,135,,1244,,1379,,360910
1331302 GA EBT WHITFIELD,672,,12467,,13139,,545,,5037,,5582,,1378645
1331501 GA EBT WILCOX,126,,1664,,1790,,96,,794,,890,,219188
1331701 GA EBT WILKES,150,,2103,,2253,,116,,1030,,1146,,255857
1331901 GA EBT WILKINSON CO DFCS,130,,2011,,2141,,105,,966,,1071,,259435
1332101 GA EBT WORTH,266,,4182,,4448,,214,,1980,,2194,,535744
1400002 GU EBT GUAM  DPHSS,  ,,  ,,  ,,  ,,  ,,  ,,8453594
1500101 HI EBT HAWAII,6929,,35953,,42882,,5016,,17408,,22424,,10523276
1500306 HI EBT HONOLULU,16449,,76562,,93011,,12598,,34637,,47235,,22216678
1500701 HI EBT KAUAI,1128,,6887,,8015,,864,,3328,,4192,,1897224
1500901 HI EBT MAUI,2322,,16030,,18352,,1730,,7780,,9510,,4413563
1600003 ID EBT IDAHO STATE,20110,,130936,,151046,,13329,,54282,,67611,,15957634
1700101 IL EBT ADAMS,494,,14080,,14574,,263,,7039,,7302,,1686327
1700301 IL EBT ALEXANDER,0,,0,,0,,0,,0,,0,,0
1700501 IL EBT BOND,0,,0,,0,,0,,0,,0,,0
1701101 IL EBT BUREAU,84,,6316,,6400,,39,,3098,,3137,,757595
1701201 IL EBT MED FIELD OPS - DWNST,26,,1870,,1896,,17,,1799,,1816,,255742
1701501 IL EBT CARROLL,0,,0,,0,,0,,0,,0,,0
1701701 IL EBT CASS,81,,2658,,2739,,51,,1254,,1305,,282036
1701901 IL EBT CHAMPAIGN,837,,27175,,28012,,349,,13141,,13490,,3440867
1702101 IL EBT CHRISTIAN,126,,5333,,5459,,47,,2702,,2749,,682112
1702501 IL EBT CLAY,0,,0,,0,,0,,0,,0,,0
1702701 IL EBT CLINTON,0,,0,,0,,0,,0,,0,,0
1702901 IL EBT Mid Illinois Family Community Resource Center,775,,21652,,22427,,305,,10741,,11046,,2634257
1703100 IL EBT ILLINOIS,0,,0,,0,,0,,0,,0,,0
1703101 IL EBT MED FIELD OPS - NORTH,115,,3252,,3367,,107,,3133,,3240,,477230
1703106 IL EBT COOK - NORTHSIDE,1979,,16826,,18805,,1352,,10129,,11481,,2296279
1703108 IL EBT COOK - WICKER PARK,0,,0,,0,,0,,0,,0,,0
1703109 IL EBT COOK - LOWER NORTH,2386,,31357,,33743,,1277,,18317,,19594,,4720234
1703110 IL EBT COOK - HUMBOLDT PARK,1328,,69745,,71073,,1053,,33670,,34723,,9096045
1703111 IL EBT COOK - NORTHERN,3029,,47482,,50511,,1991,,24629,,26620,,6433692
1703112 IL EBT COOK - NORTHWEST,2889,,63560,,66449,,1388,,34164,,35552,,9121883
1703113 IL EBT COOK - OGDEN,2549,,40295,,42844,,1020,,18211,,19231,,5615113
1703114 IL EBT COOK - ASHLAND DISTRICT,0,,0,,0,,0,,0,,0,,0
1703115 IL EBT COOK - ENGLEWOOD,1378,,61889,,63267,,522,,27122,,27644,,7816987
1703116 IL EBT COOK - GARFIELD,0,,0,,0,,0,,0,,0,,0
1703117 IL EBT COOK - METRO WEST GA DISTRICT,0,,0,,0,,0,,0,,0,,0
1703118 IL EBT COOK - WEST SUBURBAN,1021,,78687,,79708,,595,,37740,,38335,,10315713
1703119 IL EBT COOK - AUSTIN DISTRICT,0,,0,,0,,0,,0,,0,,0
1703120 IL EBT COOK - SOUTH LOOP,1310,,28453,,29763,,637,,16153,,16790,,3951919
1703121 IL EBT COOK - MID-SOUTH,4487,,54601,,59088,,1585,,28414,,29999,,8203703
1703122 IL EBT COOK - PARK MANOR DISTRICT,0,,0,,0,,0,,0,,0,,0
1703123 IL EBT COOK - KENWOOD DISTRICT,0,,0,,0,,0,,0,,0,,0
1703124 IL EBT COOK - SPECIAL UNITS,808,,1177,,1985,,186,,346,,532,,224233
1703125 IL EBT COOK - WOODLAWN,2669,,37450,,40119,,1230,,22069,,23299,,6029031
1703126 IL EBT COOK - SNAP E&T,0,,0,,0,,0,,0,,0,,0
1703127 IL EBT COOK - PERSHING DISTRICT,0,,0,,0,,0,,0,,0,,0
1703128 IL EBT COOK - SOUTHEAST,3049,,55322,,58371,,1300,,31998,,33298,,8623326
1703130 IL EBT COOK - SOUTH SUBURBAN,3048,,83866,,86914,,1078,,40835,,41913,,12113019
1703131 IL EBT COOK - AUBURN PARK DISTRICT,0,,0,,0,,0,,0,,0,,0
1703132 IL EBT COOK - ROSELAND,2471,,38203,,40674,,1019,,22872,,23891,,5863836
1703133 IL EBT COOK - CALUMET PARK,1790,,35520,,37310,,602,,18553,,19155,,5137970
1703134 IL EBT TPSCKCENTRAL,0,,0,,0,,0,,0,,0,,0
1703135 IL EBT MID SOUTH,0,,0,,0,,0,,0,,0,,0
1703136 IL EBT COOK - NORTH SUBURBAN,1059,,31782,,32841,,733,,15323,,16056,,3917406
1703137 IL EBT MED FIELD OPS - CENTRAL,11,,2511,,2522,,10,,2451,,2461,,402153
1703138 IL EBT ALL KIDS,0,,49,,49,,0,,18,,18,,3337
1703301 IL EBT CRAWFORD,53,,3650,,3703,,22,,1720,,1742,,405649
1703701 IL EBT DEKALB,421,,11513,,11934,,153,,5619,,5772,,1476926
1704101 IL EBT DOUGLAS,0,,0,,0,,0,,0,,0,,0
1704301 IL EBT DUPAGE,1150,,61372,,62522,,553,,27443,,27996,,7708143
1704501 IL EBT EDGAR,0,,0,,0,,0,,0,,0,,0
1704901 IL EBT EFFINGHAM,0,,0,,0,,0,,0,,0,,0
1705101 IL EBT FAYETTE,0,,0,,0,,0,,0,,0,,0
1705501 IL EBT FRANKLIN,439,,9046,,9485,,157,,4696,,4853,,1116681
1705701 IL EBT FULTON,211,,5059,,5270,,83,,2597,,2680,,615798
1706101 IL EBT GREENE,0,,0,,0,,0,,0,,0,,0
1706501 IL EBT HAMILTON,0,,0,,0,,0,,0,,0,,0
1706701 IL EBT HANCOCK,0,,0,,0,,0,,0,,0,,0
1707301 IL EBT HENRY,237,,6166,,6403,,82,,2895,,2977,,750583
1707501 IL EBT IROQUOIS,0,,0,,0,,0,,0,,0,,0
1707701 IL EBT JACKSON,638,,12838,,13476,,312,,6964,,7276,,1713171
1708101 IL EBT JEFFERSON,467,,9810,,10277,,199,,4829,,5028,,1183858
