NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,02/27/2018,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,, , ,,,,,
Jan 2016,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1806101 IN EBT HARRISON CO DPW,446,,2839,,3285,,309,,1145,,1454,,366096
1806301 IN EBT HENDRICKS CO DPW,646,,5627,,6273,,461,,2195,,2656,,720952
1806501 IN EBT HENRY CO DPW,1146,,5140,,6286,,786,,2180,,2966,,734609
1806701 IN EBT HOWARD CO DPW,2129,,10042,,12171,,1436,,4056,,5492,,1442178
1806901 IN EBT HUNTINGTON CO DPW,437,,3094,,3531,,304,,1250,,1554,,394409
1807101 IN EBT JACKSON CO DPW,672,,4049,,4721,,486,,1639,,2125,,545069
1807301 IN EBT JASPER CO DPW,413,,2690,,3103,,284,,1050,,1334,,373030
1807501 IN EBT JAY CO DPW,323,,1913,,2236,,247,,747,,994,,241445
1807701 IN EBT JEFFERSON CO DPW,609,,3041,,3650,,435,,1265,,1700,,430293
1807901 IN EBT JENNINGS CO DPW,545,,2830,,3375,,384,,1124,,1508,,374052
1808101 IN EBT JOHNSON CO DPW,1192,,8808,,10000,,800,,3389,,4189,,1170410
1808301 IN EBT KNOX CO DPW,900,,3938,,4838,,610,,1612,,2222,,552966
1808501 IN EBT KOSCIUSKO CO DPW,604,,5444,,6048,,404,,2019,,2423,,694322
1808701 IN EBT LAGRANGE CO DPW,191,,1487,,1678,,131,,562,,693,,183531
1808901 IN EBT LAKE CO DPW,13543,,64959,,78502,,9203,,25703,,34906,,9956818
1809101 IN EBT LA PORTE CO DPW,2449,,14001,,16450,,1586,,5465,,7051,,1981688
1809301 IN EBT LAWRENCE CO DPW,692,,4210,,4902,,505,,1655,,2160,,525637
1809501 IN EBT MADISON CO DPW,3309,,15842,,19151,,2354,,6595,,8949,,2286564
1809701 IN EBT MARION CO DPW,27661,,139884,,167545,,18739,,55826,,74565,,20994210
1809901 IN EBT MARSHALL CO DPW,471,,3197,,3668,,329,,1230,,1559,,394501
1810101 IN EBT MARTIN CO DPW,155,,804,,959,,117,,320,,437,,101535
1810301 IN EBT MIAMI CO DPW,681,,3996,,4677,,459,,1488,,1947,,530433
1810501 IN EBT MONROE COUNTY DPW,1526,,8132,,9658,,1155,,3571,,4726,,1159710
1810701 IN EBT MONTGOMERY COUNTY DFC,541,,3399,,3940,,373,,1346,,1719,,455983
1810901 IN EBT MORGAN CO DPW,1022,,6074,,7096,,680,,2335,,3015,,835765
1811101 IN EBT NEWTON CO DPW,227,,1404,,1631,,151,,544,,695,,191259
1811301 IN EBT NOBLE CO DPW,420,,3542,,3962,,298,,1380,,1678,,451182
1811501 IN EBT OHIO CO DPW,41,,337,,378,,33,,147,,180,,41888
1811701 IN EBT ORANGE CO DPW,405,,2071,,2476,,284,,855,,1139,,268066
1811901 IN EBT OWEN CO DPW,350,,2278,,2628,,241,,861,,1102,,306924
1812101 IN EBT PARKE CO DPW,245,,1655,,1900,,147,,628,,775,,215736
1812301 IN EBT PERRY CO DPW,262,,1404,,1666,,173,,572,,745,,190231
1812501 IN EBT PIKE CO DPW,206,,929,,1135,,145,,375,,520,,122586
1812701 IN EBT PORTER CO DPW,1798,,10725,,12523,,1205,,4405,,5610,,1536193
1812901 IN EBT POSEY CO DPW,323,,1751,,2074,,223,,684,,907,,249869
1813101 IN EBT PULASKI CO DFC,247,,1198,,1445,,162,,460,,622,,161992
1813301 IN EBT PUTNAM CO DPW,394,,2786,,3180,,280,,1137,,1417,,381224
1813501 IN EBT RANDOLPH CO DPW,417,,3098,,3515,,277,,1109,,1386,,391861
1813701 IN EBT RIPLEY CO DPW,279,,2181,,2460,,192,,819,,1011,,270700
1813901 IN EBT RUSH CO DPW,289,,1444,,1733,,199,,571,,770,,194035
1814101 IN EBT ST JOSEPH CO DPW,5844,,30122,,35966,,3946,,11717,,15663,,4324044
1814301 IN EBT SCOTT CO DPW,609,,2992,,3601,,444,,1230,,1674,,403389
1814501 IN EBT SHELBY CO DPW,601,,3869,,4470,,419,,1600,,2019,,526777
1814701 IN EBT SPENCER CO DPW,197,,1074,,1271,,127,,483,,610,,138536
1814901 IN EBT STARKE CO DPW,571,,2894,,3465,,378,,1180,,1558,,399886
1815101 IN EBT STEUBEN CO DPW,297,,2248,,2545,,228,,878,,1106,,274078
1815301 IN EBT SULLIVAN CO DPW,328,,2227,,2555,,239,,866,,1105,,283113
1815501 IN EBT SWITZERLAND CO DPW,177,,1091,,1268,,124,,403,,527,,146588
1815701 IN EBT TIPPECANOE CO DPW,2043,,13345,,15388,,1411,,5289,,6700,,1855006
1815901 IN EBT TIPTON CO DPW,128,,992,,1120,,88,,392,,480,,127618
1816101 IN EBT UNION CO DPW,107,,664,,771,,73,,271,,344,,84576
1816301 IN EBT VANDERBURGH CO DPW,4240,,18965,,23205,,2987,,7938,,10925,,2772398
1816501 IN EBT VERMILLION CO DPW,323,,1837,,2160,,216,,713,,929,,240721
1816701 IN EBT VIGO CO DPW,2734,,13239,,15973,,1831,,5328,,7159,,1855127
1816901 IN EBT WABASH CO DPW,377,,2612,,2989,,261,,1071,,1332,,336167
1817101 IN EBT WARREN CO DPW,93,,601,,694,,64,,226,,290,,78923
1817301 IN EBT WARRICK CO DPW,350,,2811,,3161,,249,,1051,,1300,,354094
1817501 IN EBT WASHINGTON CO DPW,498,,2861,,3359,,360,,1194,,1554,,387589
1817701 IN EBT WAYNE CO DPW,1922,,8029,,9951,,1303,,3366,,4669,,1155794
1817901 IN EBT WELLS CO DPW,242,,1613,,1855,,175,,625,,800,,198206
1818101 IN EBT WHITE CO DPW,213,,1820,,2033,,156,,706,,862,,231942
1818301 IN EBT WHITLEY CO DPW,258,,1597,,1855,,190,,654,,844,,201175
1900101 IA EBT ADAIR CO DHS,91,,673,,764,,59,,298,,357,,76576
1900301 IA EBT ADAMS CO DHS,45,,355,,400,,27,,141,,168,,41728
1900501 IA EBT ALLAMAKEE CO DHS,177,,1322,,1499,,102,,522,,624,,149859
1900701 IA EBT APPANOOSE CO DHS,363,,1753,,2116,,249,,816,,1065,,228610
1900901 IA EBT AUDUBON CO DHS,40,,469,,509,,25,,213,,238,,50866
1901101 IA EBT BENTON CO DHS,269,,1776,,2045,,176,,801,,977,,218266
1901301 IA EBT BLACK HAWK CO DHS,3656,,16262,,19918,,2169,,7741,,9910,,2219304
1901501 IA EBT BOONE CO DHS,283,,2214,,2497,,177,,981,,1158,,275304
1901701 IA EBT BREMER CO DHS,172,,1250,,1422,,118,,526,,644,,136220
1901901 IA EBT BUCHANAN CO DHS,239,,1497,,1736,,161,,642,,803,,168965
1902101 IA EBT BUENA VISTA CO DHS,295,,2461,,2756,,164,,870,,1034,,264276
1902301 IA EBT BUTLER CO DHS,154,,1197,,1351,,91,,494,,585,,137804
1902501 IA EBT CALHOUN CO DHS,85,,808,,893,,58,,339,,397,,91106
1902701 IA EBT CARROLL CO DHS,273,,1561,,1834,,145,,687,,832,,190363
1902901 IA EBT CASS CO DHS,208,,1610,,1818,,144,,692,,836,,178638
1903101 IA EBT CEDAR CO DHS,112,,1171,,1283,,70,,468,,538,,138312
1903301 IA EBT CERRO GORDO CO DHS,720,,4788,,5508,,484,,2372,,2856,,584927
1903501 IA EBT CHEROKEE CO DHS,99,,1002,,1101,,68,,448,,516,,108587
1903701 IA EBT CHICKASAW CO DHS,94,,831,,925,,55,,346,,401,,96872
1903901 IA EBT CLARKE CO DHS,147,,1247,,1394,,110,,527,,637,,149983
1904101 IA EBT CLAY CO DHS,236,,1559,,1795,,147,,717,,864,,173250
1904301 IA EBT CLAYTON CO DHS,157,,1207,,1364,,107,,524,,631,,125209
1904501 IA EBT CLINTON CO DHS,1260,,7045,,8305,,799,,3344,,4143,,938330
1904701 IA EBT CRAWFORD CO DHS,249,,1740,,1989,,125,,691,,816,,208321
1904901 IA EBT DALLAS CO DHS,444,,3352,,3796,,276,,1400,,1676,,414230
1905101 IA EBT DAVIS CO DHS,73,,668,,741,,53,,267,,320,,72431
1905301 IA EBT DECATUR CO DHS,167,,1158,,1325,,102,,512,,614,,148611
1905501 IA EBT DELAWARE CO DHS,188,,1057,,1245,,124,,460,,584,,127176
1905701 IA EBT DES MOINES CO DHS,1048,,6290,,7338,,616,,2857,,3473,,824851
1905901 IA EBT DICKINSON CO DHS,149,,1145,,1294,,104,,526,,630,,130393
1906101 IA EBT DUBUQUE CO DHS,1742,,9025,,10767,,974,,4185,,5159,,1194053
1906301 IA EBT EMMET CO DHS,139,,994,,1133,,80,,448,,528,,120106
1906501 IA EBT FAYETTE CO DHS,432,,2250,,2682,,263,,976,,1239,,268034
1906701 IA EBT FLOYD CO DHS,292,,1811,,2103,,167,,767,,934,,218028
1906901 IA EBT FRANKLIN CO DHS,79,,1029,,1108,,56,,410,,466,,114161
1907101 IA EBT FREMONT CO DHS,113,,847,,960,,73,,357,,430,,99595
1907301 IA EBT GREENE CO DHS,116,,1171,,1287,,72,,486,,558,,132893
1907501 IA EBT GRUNDY CO DHS,43,,645,,688,,30,,260,,290,,65880
1907701 IA EBT GUTHRIE CO DHS,111,,981,,1092,,67,,411,,478,,112145
1907901 IA EBT HAMILTON CO DHS,165,,1429,,1594,,112,,604,,716,,170035
1908101 IA EBT HANCOCK CO DHS,61,,749,,810,,37,,305,,342,,78152
1908301 IA EBT HARDIN CO DHS,221,,1822,,2043,,130,,715,,845,,196628
1908501 IA EBT HARRISON CO DHS,202,,1384,,1586,,136,,624,,760,,166032
1908701 IA EBT HENRY CO DHS,333,,2268,,2601,,199,,921,,1120,,268431
1908901 IA EBT HOWARD CO DHS,86,,691,,777,,50,,317,,367,,82092
1909101 IA EBT HUMBOLDT CO DHS,97,,719,,816,,72,,311,,383,,81976
1909301 IA EBT IDA CO DHS,40,,626,,666,,24,,275,,299,,66901
1909501 IA EBT IOWA CO DHS,115,,848,,963,,74,,369,,443,,105880
1909701 IA EBT JACKSON CO DHS,312,,1931,,2243,,186,,839,,1025,,235948
1909901 IA EBT JASPER CO DHS,614,,3772,,4386,,373,,1710,,2083,,494910
1910101 IA EBT JEFFERSON CO DHS,285,,1855,,2140,,203,,970,,1173,,239202
1910301 IA EBT JOHNSON CO DHS,1885,,9013,,10898,,1048,,4141,,5189,,1257883
1910501 IA EBT JONES CO DHS,198,,1672,,1870,,135,,650,,785,,200482
1910701 IA EBT KEOKUK CO DHS,143,,1073,,1216,,99,,430,,529,,120142
1910901 IA EBT KOSSUTH CO DHS,110,,1024,,1134,,84,,446,,530,,100809
1911102 IA EBT LEE CO DHS,815,,5051,,5866,,558,,2259,,2817,,646637
1911301 IA EBT LINN CO DHS,4257,,22365,,26622,,2492,,10547,,13039,,3041304
1911501 IA EBT LOUISA CO DHS,153,,1014,,1167,,92,,408,,500,,119718
1911701 IA EBT LUCAS CO DHS,180,,1103,,1283,,125,,440,,565,,125248
1911901 IA EBT LYON CO DHS,46,,593,,639,,27,,221,,248,,60749
1912101 IA EBT MADISON CO DHS,111,,1091,,1202,,74,,447,,521,,129306
1912301 IA EBT MAHASKA CO DHS,368,,2753,,3121,,238,,1229,,1467,,351810
1912501 IA EBT MARION CO DHS,327,,2748,,3075,,215,,1144,,1359,,330892
1912701 IA EBT MARSHALL CO DHS,709,,5507,,6216,,420,,2269,,2689,,636476
1912901 IA EBT MILLS CO DHS,153,,1308,,1461,,97,,559,,656,,156012
1913101 IA EBT MITCHELL CO DHS,81,,565,,646,,50,,251,,301,,61206
1913301 IA EBT MONONA CO DHS,96,,1013,,1109,,70,,428,,498,,108945
1913501 IA EBT MONROE CO DHS,144,,715,,859,,79,,322,,401,,92917
1913701 IA EBT MONTGOMERY CO DHS,214,,1580,,1794,,127,,689,,816,,184804
1913901 IA EBT MUSCATINE CO DHS,789,,5958,,6747,,508,,2561,,3069,,741956
1914101 IA EBT O BRIEN CO DHS,109,,1040,,1149,,72,,415,,487,,112724
1914301 IA EBT OSCEOLA CO DHS,40,,456,,496,,30,,190,,220,,44875
1914501 IA EBT PAGE CO DHS,237,,1894,,2131,,155,,819,,974,,219538
1914701 IA EBT PALO ALTO CO DHS,108,,751,,859,,63,,320,,383,,84306
1914901 IA EBT PLYMOUTH CO DHS,130,,1502,,1632,,76,,597,,673,,166698
1915101 IA EBT POCAHONTAS CO DHS,83,,820,,903,,53,,328,,381,,88307
1915301 IA EBT POLK CO DHS,9118,,60567,,69685,,5364,,27689,,33053,,8167062
1915501 IA EBT POTTAWATTAMIE CO DHS,2339,,13977,,16316,,1436,,6467,,7903,,1829423
1915701 IA EBT POWESHIEK CO DHS,167,,1225,,1392,,100,,570,,670,,142684
1915901 IA EBT RINGGOLD CO DHS,75,,524,,599,,54,,211,,265,,61429
1916101 IA EBT SAC CO DHS,82,,850,,932,,51,,346,,397,,89580
1916301 IA EBT SCOTT CO DHS,5160,,25743,,30903,,2891,,12004,,14895,,3722806
1916501 IA EBT SHELBY CO DHS,157,,939,,1096,,104,,415,,519,,107970
1916701 IA EBT SIOUX CO DHS,147,,1469,,1616,,92,,577,,669,,154475
1916901 IA EBT STORY CO DHS,568,,5086,,5654,,356,,2493,,2849,,645845
1917101 IA EBT TAMA CO DHS,193,,1721,,1914,,121,,686,,807,,196683
1917301 IA EBT TAYLOR CO DHS,113,,686,,799,,73,,292,,365,,81405
1917501 IA EBT UNION CO DHS,237,,1628,,1865,,162,,720,,882,,200497
1917701 IA EBT VAN BUREN CO DHS,110,,671,,781,,78,,288,,366,,82140
1917901 IA EBT WAPELLO CO DHS,1229,,5369,,6598,,756,,2605,,3361,,743133
1918101 IA EBT WARREN CO DHS,355,,2986,,3341,,213,,1263,,1476,,362497
1918301 IA EBT WASHINGTON CO DHS,204,,1912,,2116,,141,,791,,932,,220240
1918501 IA EBT WAYNE CO DHS,109,,717,,826,,73,,301,,374,,88746
1918701 IA EBT WEBSTER CO DHS,836,,5305,,6141,,518,,2523,,3041,,697245
1918901 IA EBT WINNEBAGO CO DHS,135,,877,,1012,,76,,374,,450,,103433
1919101 IA EBT WINNESHIEK CO DHS,137,,909,,1046,,93,,429,,522,,104292
1919301 IA EBT WOODBURY CO DHS,2078,,16106,,18184,,1188,,6843,,8031,,2006679
1919501 IA EBT WORTH CO DHS,58,,545,,603,,34,,232,,266,,60401
1919701 IA EBT WRIGHT CO DHS,112,,1405,,1517,,68,,590,,658,,170745
2000101 KS EBT ALLEN,427,,1318,,1745,,247,,570,,817,,180242
2000301 KS EBT ANDERSON,169,,443,,612,,87,,204,,291,,67518
2000501 KS EBT ATCHISON,472,,1507,,1979,,230,,656,,886,,215449
2000701 KS EBT BARBER,46,,180,,226,,34,,75,,109,,18837
2000901 KS EBT BARTON,770,,2130,,2900,,409,,926,,1335,,309999
2001101 KS EBT BOURBON,449,,1595,,2044,,240,,685,,925,,207816
2001301 KS EBT BROWN,300,,893,,1193,,151,,383,,534,,116204
2001501 KS EBT BUTLER,1196,,3877,,5073,,596,,1663,,2259,,570121
2001701 KS EBT CHASE,21,,146,,167,,19,,62,,81,,17400
2001901 KS EBT CHAUTAUQUA,125,,302,,427,,59,,124,,183,,38062
2002101 KS EBT CHEROKEE,764,,2318,,3082,,420,,966,,1386,,330932
2002301 KS EBT CHEYENNE,35,,87,,122,,19,,42,,61,,12999
2002501 KS EBT CLARK,16,,108,,124,,9,,39,,48,,13335
2002701 KS EBT CLAY,110,,401,,511,,58,,164,,222,,51156
2002901 KS EBT CLOUD,189,,633,,822,,104,,251,,355,,79469
2003101 KS EBT COFFEY,175,,450,,625,,94,,197,,291,,62517
2003301 KS EBT COMANCHE,16,,128,,144,,10,,44,,54,,15285
2003501 KS EBT COWLEY,1305,,4079,,5384,,651,,1708,,2359,,588081
2003701 KS EBT CRAWFORD,1386,,4389,,5775,,771,,1980,,2751,,629708
2003901 KS EBT DECATUR,62,,153,,215,,35,,66,,101,,21481
2004101 KS EBT DICKINSON,309,,1106,,1415,,151,,445,,596,,150048
2004301 KS EBT DONIPHAN,129,,588,,717,,62,,220,,282,,77817
2004501 KS EBT DOUGLAS,1750,,5132,,6882,,923,,2383,,3306,,758308
2004701 KS EBT EDWARDS,35,,160,,195,,19,,74,,93,,21282
2004901 KS EBT ELK,68,,206,,274,,39,,93,,132,,30390
2005101 KS EBT ELLIS,370,,1415,,1785,,193,,632,,825,,188593
2005301 KS EBT ELLSWORTH,73,,195,,268,,30,,92,,122,,27776
2005501 KS EBT FINNEY,1041,,3391,,4432,,452,,1178,,1630,,446551
2005701 KS EBT FORD,648,,2867,,3515,,317,,1159,,1476,,418699
2005901 KS EBT FRANKLIN,578,,2144,,2722,,322,,927,,1249,,295523
2006101 KS EBT GEARY,650,,2338,,2988,,317,,984,,1301,,332679
2006301 KS EBT GOVE,18,,53,,71,,7,,19,,26,,6734
2006501 KS EBT GRAHAM,47,,108,,155,,25,,63,,88,,14474
2006701 KS EBT GRANT,105,,424,,529,,45,,147,,192,,56970
2006901 KS EBT GRAY,29,,182,,211,,13,,74,,87,,21147
2007101 KS EBT GREELEY,10,,46,,56,,3,,15,,18,,4086
2007301 KS EBT GREENWOOD,189,,559,,748,,110,,242,,352,,77422
2007501 KS EBT HAMILTON,38,,109,,147,,20,,46,,66,,15290
2007701 KS EBT HARPER,95,,425,,520,,52,,169,,221,,56715
2007901 KS EBT HARVEY,549,,2070,,2619,,300,,974,,1274,,286133
2008101 KS EBT HASKELL,40,,134,,174,,18,,52,,70,,17138
2008301 KS EBT HODGEMAN,9,,65,,74,,6,,27,,33,,9121
2008501 KS EBT JACKSON,209,,653,,862,,104,,257,,361,,93177
2008701 KS EBT JEFFERSON,186,,725,,911,,105,,297,,402,,97980
2008901 KS EBT JEWELL,44,,148,,192,,22,,59,,81,,16604
2009101 KS EBT JOHNSON,3791,,13466,,17257,,2094,,5841,,7935,,1963087
2009301 KS EBT KEARNY,56,,209,,265,,22,,74,,96,,29117
2009501 KS EBT KINGMAN,101,,279,,380,,55,,124,,179,,37861
2009701 KS EBT KIOWA,26,,125,,151,,19,,53,,72,,13833
2009901 KS EBT LABETTE,779,,1919,,2698,,456,,874,,1330,,276191
2010101 KS EBT LANE,4,,71,,75,,3,,26,,29,,7538
2010301 KS EBT LEAVENWORTH,1181,,3749,,4930,,553,,1593,,2146,,537111
2010501 KS EBT LINCOLN,59,,171,,230,,25,,68,,93,,25650
2010701 KS EBT LINN,185,,849,,1034,,118,,360,,478,,110143
2010901 KS EBT LOGAN,37,,135,,172,,21,,56,,77,,16780
2011101 KS EBT LYON,765,,2321,,3086,,430,,1057,,1487,,331750
2011301 KS EBT MCPHERSON,316,,1211,,1527,,187,,535,,722,,166084
2011501 KS EBT MARION,121,,531,,652,,67,,221,,288,,67193
2011701 KS EBT MARSHALL,135,,586,,721,,74,,244,,318,,71512
2011901 KS EBT MEADE,61,,171,,232,,22,,65,,87,,24949
2012101 KS EBT MIAMI,512,,1887,,2399,,273,,818,,1091,,263401
2012301 KS EBT MITCHELL,61,,259,,320,,41,,102,,143,,31845
2012501 KS EBT MONTGOMERY,1429,,3696,,5125,,786,,1585,,2371,,563613
2012701 KS EBT MORRIS,87,,312,,399,,45,,125,,170,,44161
2012901 KS EBT MORTON,31,,116,,147,,20,,49,,69,,15748
2013101 KS EBT NEMAHA,71,,363,,434,,42,,137,,179,,45313
2013301 KS EBT NEOSHO,439,,1548,,1987,,254,,686,,940,,211130
2013501 KS EBT NESS,24,,154,,178,,11,,52,,63,,19633
2013701 KS EBT NORTON,45,,219,,264,,23,,92,,115,,26585
2013901 KS EBT OSAGE,369,,1033,,1402,,198,,438,,636,,150892
2014101 KS EBT OSBORNE,41,,175,,216,,25,,71,,96,,20922
2014301 KS EBT OTTAWA,74,,301,,375,,41,,120,,161,,39644
2014501 KS EBT PAWNEE,70,,407,,477,,38,,167,,205,,51621
2014701 KS EBT PHILLIPS,85,,258,,343,,40,,109,,149,,32460
2014901 KS EBT POTTAWATOMIE,214,,969,,1183,,101,,329,,430,,123228
2015101 KS EBT PRATT,134,,487,,621,,81,,222,,303,,68286
2015301 KS EBT RAWLINS,28,,89,,117,,14,,37,,51,,11618
2015501 KS EBT RENO,1789,,5050,,6839,,953,,2268,,3221,,752252
2015701 KS EBT REPUBLIC,61,,180,,241,,30,,76,,106,,23067
2015901 KS EBT RICE,203,,604,,807,,90,,244,,334,,87044
2016101 KS EBT RILEY,640,,2333,,2973,,316,,1077,,1393,,342438
2016301 KS EBT ROOKS,71,,280,,351,,40,,114,,154,,36644
2016501 KS EBT RUSH,56,,166,,222,,35,,76,,111,,24174
2016701 KS EBT RUSSELL,176,,569,,745,,77,,236,,313,,76792
2016901 KS EBT SALINE,1271,,4805,,6076,,674,,2134,,2808,,673004
2017101 KS EBT SCOTT,48,,176,,224,,26,,81,,107,,24844
2017301 KS EBT Sedgwick County,16703,,49031,,65734,,8255,,20841,,29096,,7717745
2017501 KS EBT SEWARD,383,,1666,,2049,,204,,648,,852,,218421
2017701 KS EBT SHAWNEE,6532,,15856,,22388,,3333,,7267,,10600,,2536936
2017901 KS EBT SHERIDAN,20,,39,,59,,10,,16,,26,,6081
2018101 KS EBT SHERMAN,107,,415,,522,,63,,182,,245,,53953
2018301 KS EBT SMITH,67,,182,,249,,34,,79,,113,,23779
2018501 KS EBT STAFFORD,73,,238,,311,,36,,93,,129,,33083
2018701 KS EBT STANTON,9,,82,,91,,6,,28,,34,,9863
2018901 KS EBT STEVENS,51,,240,,291,,24,,88,,112,,32541
2019101 KS EBT SUMNER,502,,1695,,2197,,257,,690,,947,,231442
2019301 KS EBT THOMAS,92,,341,,433,,50,,141,,191,,43338
2019501 KS EBT TREGO,30,,106,,136,,19,,53,,72,,13884
2019701 KS EBT WABAUNSEE,51,,240,,291,,27,,89,,116,,29159
2019901 KS EBT WALLACE,29,,51,,80,,12,,21,,33,,8762
2020101 KS EBT WASHINGTON,49,,225,,274,,24,,90,,114,,26718
2020301 KS EBT WICHITA,25,,87,,112,,12,,37,,49,,10204
2020501 KS EBT WILSON,299,,834,,1133,,158,,371,,529,,122220
2020701 KS EBT WOODSON,106,,258,,364,,60,,116,,176,,37752
2020901 KS EBT WyandotteCounty,7655,,19947,,27602,,3653,,8298,,11951,,3138262
2100101 KY EBT ADAIR,28,,3255,,3283,,13,,1457,,1470,,353678
2100301 KY EBT ALLEN,24,,2990,,3014,,10,,1326,,1336,,348674
2100501 KY EBT ANDERSON,8,,2190,,2198,,2,,988,,990,,265292
2100701 KY EBT BALLARD,15,,1075,,1090,,5,,469,,474,,128753
2100901 KY EBT BARREN,107,,6842,,6949,,38,,3092,,3130,,800866
2101101 KY EBT BATH,78,,2717,,2795,,29,,1261,,1290,,320929
2101301 KY EBT BELL,391,,8914,,9305,,135,,4560,,4695,,1139215
2101501 KY EBT BOONE,83,,8173,,8256,,31,,3455,,3486,,995654
2101701 KY EBT BOURBON,63,,3131,,3194,,22,,1528,,1550,,394272
2101901 KY EBT BOYD,187,,8465,,8652,,76,,4237,,4313,,1066937
2102101 KY EBT BOYLE,37,,4090,,4127,,16,,1998,,2014,,470444
2102301 KY EBT BRACKEN,26,,1400,,1426,,9,,620,,629,,167922
2102501 KY EBT BREATHITT,138,,5148,,5286,,63,,2701,,2764,,603639
2102701 KY EBT BRECKINRIDGE,21,,3393,,3414,,8,,1508,,1516,,381723
2102901 KY EBT BULLITT,85,,7014,,7099,,42,,3113,,3155,,859225
2103101 KY EBT BUTLER,61,,2287,,2348,,23,,1042,,1065,,271149
2103301 KY EBT CALDWELL,31,,1818,,1849,,13,,825,,838,,207796
2103501 KY EBT CALLOWAY,60,,3347,,3407,,26,,1557,,1583,,404426
2103701 KY EBT CAMPBELL,193,,8504,,8697,,69,,4161,,4230,,1083990
2103901 KY EBT CARLISLE,11,,663,,674,,4,,293,,297,,78689
2104101 KY EBT CARROLL,22,,2068,,2090,,7,,916,,923,,254382
2104301 KY EBT CARTER,112,,5895,,6007,,40,,2806,,2846,,683270
2104501 KY EBT CASEY,43,,3354,,3397,,15,,1591,,1606,,379743
2104701 KY EBT CHRISTIAN,293,,9507,,9800,,107,,4445,,4552,,1178347
2104901 KY EBT CLARK,65,,5530,,5595,,23,,2812,,2835,,697291
2105101 KY EBT CLAY,13,,7741,,7754,,7,,3924,,3931,,892529
2105301 KY EBT CLINTON,23,,2497,,2520,,12,,1217,,1229,,271260
2105501 KY EBT CRITTENDEN,15,,1098,,1113,,6,,473,,479,,121193
2105701 KY EBT CUMBERLAND,3,,1532,,1535,,1,,736,,737,,166809
2105901 KY EBT DAVIESS,239,,12473,,12712,,91,,5786,,5877,,1456988
2106101 KY EBT EDMONSON,23,,1943,,1966,,8,,926,,934,,217397
2106301 KY EBT ELLIOTT,50,,1875,,1925,,18,,926,,944,,217268
2106501 KY EBT ESTILL,89,,3893,,3982,,35,,2045,,2080,,472134
2106703 KY EBT FAYETTE,721,,31385,,32106,,268,,15561,,15829,,4009836
2106901 KY EBT FLEMING,38,,2590,,2628,,11,,1219,,1230,,299798
2107101 KY EBT FLOYD,255,,12198,,12453,,90,,6112,,6202,,1491414
2107301 KY EBT FRANKLIN,125,,6632,,6757,,47,,3188,,3235,,834889
2107501 KY EBT FULTON,40,,1556,,1596,,15,,850,,865,,189074
2107701 KY EBT GALLATIN,0,,1301,,1301,,0,,547,,547,,163240
2107901 KY EBT GARRARD,58,,2549,,2607,,22,,1203,,1225,,307645
2108101 KY EBT GRANT,31,,3795,,3826,,15,,1625,,1640,,447541
2108301 KY EBT GRAVES,51,,5558,,5609,,20,,2512,,2532,,651728
2108501 KY EBT GRAYSON,40,,4505,,4545,,16,,2125,,2141,,511208
2108701 KY EBT GREEN,21,,1751,,1772,,5,,879,,884,,185721
2108901 KY EBT GREENUP,65,,5625,,5690,,24,,2554,,2578,,656958
2109101 KY EBT HANCOCK,29,,906,,935,,8,,388,,396,,105046
2109301 KY EBT HARDIN,120,,11756,,11876,,42,,5324,,5366,,1413118
2109501 KY EBT HARLAN,473,,9958,,10431,,163,,5074,,5237,,1306818
2109701 KY EBT HARRISON,30,,2632,,2662,,12,,1221,,1233,,314600
2109901 KY EBT HART,38,,3167,,3205,,14,,1468,,1482,,355210
2110101 KY EBT HENDERSON,149,,6781,,6930,,55,,3197,,3252,,845833
2110301 KY EBT HENRY,18,,2297,,2315,,6,,983,,989,,277829
2110501 KY EBT HICKMAN,15,,732,,747,,6,,362,,368,,79708
2110701 KY EBT HOPKINS,134,,7364,,7498,,46,,3461,,3507,,889240
2110901 KY EBT JACKSON,18,,4006,,4024,,8,,1948,,1956,,452450
2111103 KY EBT JEFFERSON,2655,,104974,,107629,,912,,52521,,53433,,13380355
2111301 KY EBT JESSAMINE,136,,6857,,6993,,45,,3023,,3068,,876091
2111501 KY EBT JOHNSON,67,,6288,,6355,,29,,3087,,3116,,742044
2111703 KY EBT KENTON,347,,17470,,17817,,121,,8206,,8327,,2237017
2111901 KY EBT KNOTT,128,,5039,,5167,,51,,2610,,2661,,624531
2112101 KY EBT KNOX,158,,10772,,10930,,60,,5203,,5263,,1273153
2112301 KY EBT LARUE,16,,1969,,1985,,5,,926,,931,,222881
2112501 KY EBT LAUREL,98,,12633,,12731,,33,,5755,,5788,,1476929
2112701 KY EBT LAWRENCE,72,,4441,,4513,,26,,2117,,2143,,518818
2112901 KY EBT LEE,124,,2387,,2511,,50,,1352,,1402,,301823
2113101 KY EBT LESLIE,123,,3434,,3557,,39,,1747,,1786,,428451
