NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:32 PM,,,,,
Jul 1991,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0105101 AL FSP ELMORE CO FS OFF,1956,,2436,,4392,,464,,958,,1422,,246297
0105301 AL FSP ESCAMBIA CO FS OFF,2368,,3265,,5633,,626,,1435,,2061,,343847
0105501 AL FSP ETOWQH CO FS OFF,4674,,6802,,11476,,1420,,3241,,4661,,720832
0105701 AL FSP FAYETTE CO FS OFF,1341,,1109,,2450,,433,,638,,1071,,152846
0105901 AL FSP FRANKLIN CO FS OFF,1883,,1575,,3458,,634,,927,,1561,,195385
0106101 AL FSP GENEVA CO FS OFF,1571,,1705,,3276,,477,,818,,1295,,188282
0106301 AL FSP GREENE CO FS OFF,1993,,1535,,3528,,513,,716,,1229,,210723
0106501 AL FSP HALE CO FS OFF,1718,,2467,,4185,,434,,950,,1384,,229384
0106701 AL FSP HENRY CO FS OFF,1396,,946,,2342,,460,,578,,1038,,127629
0106901 AL FSP HOUSTON CO FS OFF,4438,,5149,,9587,,1222,,2282,,3504,,581679
0107101 AL FSP JACKSON CO FS OFF,2128,,2951,,5079,,660,,1385,,2045,,289754
0107301 AL FSP JEFFERSON CO FS OFF,35607,,33581,,69188,,9974,,16008,,25982,,4770345
0107501 AL FSP LAMAR CO FS OFF,859,,876,,1735,,308,,445,,753,,95197
0107701 AL FSP LAUDERDALE CO FS OFF,2739,,3539,,6278,,834,,1621,,2455,,371032
0107901 AL FSP LAWRENCE CO FS OFF,1733,,2062,,3795,,477,,911,,1388,,222957
0108101 AL FSP LEE CO FOOD STAMP OFF,2958,,4884,,7842,,842,,2067,,2909,,500188
0108301 AL WRI LIMESTONE CO FS OFF,2691,,3449,,6140,,883,,1509,,2392,,371091
0108501 AL FSP LOWNDES CO FS OFF,2457,,1913,,4370,,524,,768,,1292,,264380
0108701 AL FSP MACON CO FS OFF,3287,,3402,,6689,,906,,1766,,2672,,459367
0108901 AL WRI MADISON CO FS OFF,12208,,12541,,24749,,4338,,6030,,10368,,1758459
0109101 AL FSP MARENGO CO FS OFC,2685,,2425,,5110,,663,,1103,,1766,,294303
0109301 AL FSP MARION CO FS OFF,1755,,1611,,3366,,589,,867,,1456,,183940
0109501 AL FSP MARSHALL CO FS OFF,3586,,2962,,6548,,1173,,1586,,2759,,381807
0109701 AL FSP MOBILE CO FS OFF,26854,,34505,,61359,,7094,,15054,,22148,,4339096
0109901 AL FSP MONROE CO FS OFF,1632,,2323,,3955,,369,,878,,1247,,227576
0110101 AL FSP MONTGOMERY CO FS OFF,15920,,15956,,31876,,3990,,7387,,11377,,2160207
0110301 AL FSP MORGAN CO FS OFF,3068,,4224,,7292,,911,,1789,,2700,,446480
0110501 AL FSP PERRY CO FS OFF,2610,,2202,,4812,,627,,1046,,1673,,287177
0110701 AL FSP PICKENS CO FS OFF,1987,,1877,,3864,,482,,752,,1234,,208635
0110901 AL FSP PIKE CO FOOD STAMP OFC,3023,,2166,,5189,,870,,1194,,2064,,299630
0111101 AL FSP RANDOLPH CO FSO,1178,,1186,,2364,,321,,544,,865,,136509
0111301 AL FSP RUSSELL CO FS OFF,3157,,3930,,7087,,879,,1670,,2549,,453845
0111501 AL FSP ST CLAIR CO FS OFF,1622,,3177,,4799,,447,,1269,,1716,,301840
0111701 AL FSP SHELBY CO FS OFF,1583,,2907,,4490,,468,,1176,,1644,,280656
0111901 AL FSP SUMTER CO FS OFF,2924,,1925,,4849,,756,,1004,,1760,,298157
0112101 AL FSP TALLADEGA CO FS OFF,5788,,5524,,11312,,1533,,2611,,4144,,700992
0112301 AL FSP TALLAPOOSA CO FS OFF,2188,,2495,,4683,,633,,1179,,1812,,286123
0112501 AL FSP TUSCALOOSA CO FS OFF,7530,,9460,,16990,,2030,,4331,,6361,,1106929
0112701 AL FSP WALKER CO FS OFF,3263,,3600,,6863,,862,,1654,,2516,,426094
0112901 AL FSP WASHINGTON CO F S OFC,1487,,1390,,2877,,403,,655,,1058,,178537
0113101 AL FSP WILCOX CO FS OFF,3317,,2092,,5409,,693,,1113,,1806,,323171
0113301 AL FSP WINSTON CO FS OFF,830,,1285,,2115,,279,,573,,852,,112932
0211005 AK FSP ALASKA,17573,,15182,,32755,,5810,,5034,,10844,,2914540
0400101 AZ FSP APACHE,9436,,13764,,23200,,2135,,3664,,5799,,1306449
0400301 AZ FSP COCHISE,5453,,7580,,13033,,1699,,3023,,4722,,803408
0400501 AZ FSP COCONINO,5091,,8149,,13240,,1352,,2542,,3894,,787762
0400701 AZ FSP GILA,3213,,4439,,7652,,883,,1690,,2573,,465608
0400901 AZ FSP GRAHAM,2215,,2903,,5118,,602,,1102,,1704,,302102
0401101 AZ FSP GREENLEE,382,,481,,863,,124,,205,,329,,55646
0401301 AZ FSP MARICOPA,94579,,96952,,191531,,29274,,42500,,71774,,12675703
0401501 AZ FSP MOHAVE,3240,,6684,,9924,,1007,,2746,,3753,,653071
0401701 AZ FSP NAVAJO,7400,,10666,,18066,,1806,,3029,,4835,,1086650
0401901 AZ FSP PIMA,31199,,39410,,70609,,9729,,17293,,27022,,4542739
0402101 AZ FSP PINAL,10428,,11192,,21620,,2875,,4323,,7198,,1360445
0402301 AZ FSP SANTA CRUZ,1288,,3274,,4562,,375,,1072,,1447,,256359
0402501 AZ FSP YAVAPAI,2951,,5222,,8173,,926,,2284,,3210,,504190
0402701 AZ FSP YUMA,5763,,11117,,16880,,1727,,3890,,5617,,1057629
0402901 AZ FSP LA PAZ CO DES,812,,1052,,1864,,227,,452,,679,,117921
0500101 AR FSP ARKANSAS COUNTY,519,,1898,,2417,,166,,743,,909,,139090
0500301 AR FSP ASHLEY COUNTY,713,,2901,,3614,,220,,1061,,1281,,214004
0500501 AR FSP BAXTER COUNTY,249,,1997,,2246,,76,,700,,776,,122161
0500701 AR FSP BENTON COUNTY,560,,3574,,4134,,193,,1215,,1408,,234697
0500901 AR FSP BOONE COUNTY,284,,1784,,2068,,95,,731,,826,,117258
0501101 AR FSP BRADLEY COUNTY,427,,1408,,1835,,145,,573,,718,,110443
0501301 AR FSP CALHOUN COUNTY,65,,558,,623,,21,,197,,218,,32238
0501501 AR FSP CARROLL COUNTY,152,,893,,1045,,47,,367,,414,,60492
0501701 AR FSP CHICOT COUNTY,1246,,3062,,4308,,343,,1088,,1431,,244055
0501901 AR FSP CLARK COUNTY,421,,1558,,1979,,141,,689,,830,,117349
0502101 AR FSP CLAY COUNTY,342,,1445,,1787,,106,,648,,754,,91417
0502301 AR FSP CLEBURNE COUNTY,258,,1181,,1439,,73,,474,,547,,81824
0502501 AR FSP CLEVELAND COUNTY,155,,768,,923,,48,,312,,360,,50111
0502701 AR FSP COLUMBIA COUNTY,1229,,2871,,4100,,367,,1275,,1642,,245884
0502901 AR FSP CONWAY COUNTY,491,,1993,,2484,,148,,907,,1055,,139594
0503101 AR FSP CRAIGHEAD COUNTY,1474,,4862,,6336,,475,,1931,,2406,,372761
0503301 AR FSP CRAWFORD COUNTY,938,,3316,,4254,,287,,1132,,1419,,252481
0503501 AR FSP CRITTENDEN COUNTY,2048,,7110,,9158,,537,,2258,,2795,,524730
0503701 AR FSP CROSS COUNTY,714,,2452,,3166,,320,,680,,1000,,167750
0503901 AR FSP DALLAS COUNTY,248,,1048,,1296,,75,,401,,476,,71030
0504101 AR FSP DESHA COUNTY,1029,,2748,,3777,,293,,970,,1263,,211195
0504301 AR FSP DREW COUNTY,543,,1631,,2174,,180,,681,,861,,131562
0504501 AR FSP FAULKNER COUNTY,680,,2545,,3225,,218,,990,,1208,,188955
0504701 AR FSP FRANKLIN COUNTY,150,,1138,,1288,,51,,456,,507,,74123
0504901 AR FSP FULTON COUNTY,104,,1376,,1480,,32,,549,,581,,79720
0505101 AR FSP GARLAND COUNTY,1254,,4778,,6032,,399,,1960,,2359,,390406
0505301 AR FSP GRANT COUNTY,110,,774,,884,,33,,308,,341,,48236
0505501 AR FSP GREENE COUNTY,324,,2582,,2906,,109,,1050,,1159,,154048
0505701 AR FSP HEMPSTEAD COUNTY,692,,2444,,3136,,199,,1018,,1217,,179760
0505901 AR FSP HOT SPRING COUNTY,547,,2091,,2638,,176,,826,,1002,,158303
0506101 AR FSP HOWARD COUNTY,65,,1114,,1179,,20,,408,,428,,66322
0506301 AR FSP INDEPENDENCE COUNTY,423,,2323,,2746,,131,,1005,,1136,,142920
0506501 AR FSP IZARD COUNTY,156,,1147,,1303,,53,,483,,536,,71056
0506701 AR FSP JACKSON COUNTY,548,,2101,,2649,,170,,861,,1031,,142213
0506901 AR FSP JEFFERSON COUNTY,4904,,11176,,16080,,1479,,4412,,5891,,1017516
0507101 AR FSP JOHNSON COUNTY,232,,1543,,1775,,82,,591,,673,,102302
0507301 AR FSP LAFAYETTE COUNTY,448,,1387,,1835,,121,,522,,643,,107013
0507501 AR FSP LAWRENCE COUNTY,211,,2735,,2946,,111,,1066,,1177,,154419
0507701 AR FSP LEE COUNTY,1216,,3598,,4814,,346,,1288,,1634,,276179
0507901 AR FSP LINCOLN COUNTY,481,,1790,,2271,,127,,630,,757,,122369
0508101 AR FSP LITTLE RIVER COUNTY,180,,1169,,1349,,52,,487,,539,,75413
0508301 AR FSP LOGAN COUNTY,288,,1977,,2265,,91,,731,,822,,124928
0508501 AR FSP LONOKE COUNTY,624,,2242,,2866,,201,,838,,1039,,157292
0508701 AR FSP MADISON COUNTY,102,,920,,1022,,35,,327,,362,,55834
0508901 AR FSP MARION COUNTY,148,,1221,,1369,,51,,452,,503,,80274
0509101 AR FSP MILLER COUNTY,1715,,3689,,5404,,548,,1416,,1964,,349997
0509301 AR FSP MISSISSIPPI COUNTY,2345,,6401,,8746,,682,,2285,,2967,,485032
0509501 AR FSP MONROE COUNTY,631,,2104,,2735,,171,,787,,958,,153440
0509701 AR FSP MONTGOMERY COUNTY,6,,970,,976,,2,,374,,376,,56830
0509901 AR FSP NEVADA COUNTY,226,,924,,1150,,83,,361,,444,,63366
0510101 AR FSP NEWTON COUNTY,174,,1109,,1283,,71,,396,,467,,70611
0510301 AR FSP OUACHITA COUNTY,1394,,3360,,4754,,430,,1450,,1880,,291515
0510501 AR FSP PERRY COUNTY,86,,687,,773,,24,,272,,296,,39625
0510701 AR FSP PHILLIPS COUNTY,3365,,7098,,10463,,913,,2494,,3407,,616003
0510901 AR FSP PIKE COUNTY,83,,810,,893,,25,,331,,356,,53191
0511101 AR FSP POINSETT COUNTY,918,,3692,,4610,,271,,1483,,1754,,258945
0511301 AR FSP POLK COUNTY,279,,1601,,1880,,89,,572,,661,,109100
0511501 AR FSP POPE COUNTY,646,,3101,,3747,,212,,1196,,1408,,211990
0511701 AR FSP PRAIRIE COUNTY,100,,773,,873,,34,,306,,340,,45348
0511901 AR FSP PULASKI COUNTY,5812,,24671,,30483,,1701,,8766,,10467,,1951699
0512101 AR FSP RANDOLPH COUNTY,343,,1946,,2289,,105,,766,,871,,131281
0512301 AR FSP SAINT FRANCIS COUNTY,2624,,6007,,8631,,739,,2277,,3016,,510350
0512501 AR FSP SALINE COUNTY,545,,2504,,3049,,164,,947,,1111,,171314
0512701 AR FSP SCOTT COUNTY,21,,1272,,1293,,5,,475,,480,,71510
0512901 AR FSP SEARCY COUNTY,47,,838,,885,,15,,368,,383,,45439
0513101 AR FSP SEBASTIAN COUNTY,955,,6225,,7180,,308,,2255,,2563,,442712
0513301 AR FSP SEVIER COUNTY,92,,1006,,1098,,28,,373,,401,,58410
0513501 AR FSP SHARP COUNTY,234,,1267,,1501,,71,,536,,607,,80957
0513701 AR FSP STONE COUNTY,67,,1163,,1230,,24,,461,,485,,64466
0513901 AR FSP UNION COUNTY,1511,,3631,,5142,,459,,1487,,1946,,304364
0514101 AR FSP VAN BUREN COUNTY,354,,1374,,1728,,107,,566,,673,,99327
0514301 AR FSP WASHINGTON COUNTY,1297,,4781,,6078,,409,,1844,,2253,,357746
0514501 AR FSP WHITE COUNTY,465,,3986,,4451,,152,,1642,,1794,,253523
0514701 AR FSP WOODRUFF COUNTY,393,,1935,,2328,,113,,763,,876,,126603
0514901 AR FSP YELL COUNTY,218,,1558,,1776,,66,,639,,705,,99145
0600105 CA FSP ALAMEDA COUNTY DSS,70163,,37006,,107169,,26531,,13993,,40524,,4999237
0600302 CA FSP ALPINE COUNTY DSS,119,,35,,154,,31,,18,,49,,6081
0600501 CA FSP AMADOR COUNTY DSS,642,,307,,949,,216,,133,,349,,44271
0600702 CA FSP BUTTE COUNTY DSS,16508,,5419,,21927,,4916,,2696,,7612,,1052893
0600901 CA FSP CALAVERAS CO DSW,1590,,699,,2289,,508,,319,,827,,111784
0601101 CA FSP COLUSA COUNTY DSW,718,,742,,1460,,231,,273,,504,,63076
0601302 CA FSP CONTRA COSTA COUNTY DSS,35344,,11578,,46922,,11812,,6929,,18741,,2260358
0601501 CA FSP DEL NORTE CO DSW,2320,,1103,,3423,,676,,499,,1175,,155887
0601704 CA FSP EL DORADO COUNTY DSS,4182,,1381,,5563,,1401,,689,,2090,,276571
0601904 CA FSP FRESNO COUNTY DSW,95010,,29305,,124315,,26209,,12122,,38331,,5664186
0602102 CA FSP GLENN CO WELFARE DEPT,2069,,948,,3017,,572,,312,,884,,131032
0602303 CA FSP HUMBOLDT CO DSW,10808,,3514,,14322,,3459,,1905,,5364,,689247
0602501 CA FSP IMPERIAL CO DSW,11119,,6252,,17371,,3160,,2095,,5255,,894886
0602701 CA FSP INYO COUNTY WELF DEPT,997,,467,,1464,,315,,242,,557,,64654
0602902 CA FSP KERN,38422,,19798,,58220,,11876,,7361,,19237,,2694794
0603101 CA FSP KINGS COUNTY DPW,8144,,4474,,12618,,2463,,1643,,4106,,575371
0603301 CA FSP LAKE CO DEPT OF SOC SVCS,5567,,2416,,7983,,1796,,1094,,2890,,371691
0603501 CA FSP LASSEN CO DSW,2105,,692,,2797,,667,,343,,1010,,131932
0603720 CA FSP LOS ANGELES COUNTY DPSS,525687,,183123,,708810,,183045,,107410,,290455,,37342774
0603902 CA FSP MADERA CO DSW,6337,,3845,,10182,,2001,,1477,,3478,,476350
0604102 CA FSP MARIN COUNTY DSW,3279,,1835,,5114,,1249,,1292,,2541,,276146
0604301 CA FSP MARIPOSA CO DSW,832,,514,,1346,,273,,204,,477,,56580
0604501 CA FSP MENDOCINO CO WELF DEPT,5908,,2855,,8763,,1929,,1437,,3366,,426916
0604701 CA FSP MERCED CO DPW,23314,,5894,,29208,,6389,,2856,,9245,,1418613
0604901 CA FSP MODOC COUNTY DSS,913,,505,,1418,,267,,203,,470,,58390
0605101 CA FSP MONO CO WELFARE DEPT,201,,123,,324,,59,,58,,117,,15587
0605302 CA FSP MONTEREY CO DSW,13997,,7756,,21753,,4390,,2679,,7069,,1068095
0605502 CA FSP NAPA CO WELFARE DEPT,2861,,933,,3794,,1019,,466,,1485,,188950
0605701 CA FSP NEVADA CO DPSS,2364,,839,,3203,,816,,464,,1280,,159315
0605903 CA FSP ORANGE CO DSW,61536,,27961,,89497,,20494,,13168,,33662,,4349269
0606101 CA FSP PLACER CO WELFARE DEPT,5643,,2148,,7791,,1919,,1072,,2991,,401751
0606301 CA FSP PLUMAS COUNTY DSS,876,,296,,1172,,275,,127,,402,,47511
0606503 CA FSP RIVERSIDE COUNTY DSS,53051,,13049,,66100,,16898,,4952,,21850,,3557443
0606703 CA FSP SACRAMENTO CO DSW,105601,,20147,,125748,,32121,,9913,,42034,,5756383
0606902 CA FSP SAN BENITO COUNTY DSS,1646,,1157,,2803,,517,,404,,921,,137257
0607105 CA FSP SAN BRNDINO CO DPSS AU,122629,,28664,,151293,,37879,,12373,,50252,,7489772
0607301 CA PCO SAN DIEGO CO DSS,140700,,19200,,159900,,47000,,11600,,58600,,7870400
0607502 CA FSP SAN FRANCISCO COUNTY DSS,29606,,16086,,45692,,10124,,13014,,23138,,2482783
0607702 CA FSP SAN JOAQUIN CO HUMAN SVCS AGCY,54073,,12183,,66256,,15150,,5073,,20223,,2951347
0607901 CA FSP SAN LUIS OBISPO COUNTY DSS,5063,,2636,,7699,,1716,,1113,,2829,,391029
0608103 CA FSP SAN MATEO COUNTY DSS,9872,,3247,,13119,,3484,,1703,,5187,,668931
0608304 CA FSP SANTA BARBARA CO DSW,10810,,6456,,17266,,3524,,2783,,6307,,869043
0608502 CA FSP SANTA CLARA COUNTY DSS,63301,,16789,,80090,,20280,,8577,,28857,,3859815
0608702 CA FSP SANTA CRUZ CO DSW,6896,,4615,,11511,,2492,,2536,,5028,,620052
0608901 CA FSP SHASTA CO DSW,13584,,4634,,18218,,4289,,2110,,6399,,852487
0609101 CA FSP SIERRA CO HUMAN SVCS,150,,97,,247,,42,,51,,93,,12078
0609301 CA FSP SISKIYOU CO DSW,3578,,1454,,5032,,1078,,654,,1732,,215929
0609502 CA FSP SOLANO CO DSW,18171,,3155,,21326,,5952,,1606,,7558,,1020777
0609701 CA FSP SONOMA CO DSW,12619,,3856,,16475,,4338,,1929,,6267,,779517
0609902 CA FSP STANISLAUS CO. DSS,32855,,9248,,42103,,9659,,3392,,13051,,1893572
0610101 CA FSP SUTTER CO WELF DEPT,4085,,2113,,6198,,1259,,843,,2102,,283499
0610301 CA FSP TEHAMA CO DSW,3940,,2650,,6590,,1244,,1029,,2273,,317430
0610501 CA FSP TRINITY CO DSW,963,,527,,1490,,295,,219,,514,,72808
0610704 CA FSP TULARE COUNTY DSS,39979,,17361,,57340,,11705,,5995,,17700,,2444391
0610901 CA FSP TUOLUMNE CO WELF DEPT,2227,,830,,3057,,753,,372,,1125,,149306
0611101 CA FSP VENTURA CO.,18126,,8982,,27108,,6068,,3599,,9667,,1343008
0611301 CA FSP YOLO CO DSW,10295,,2661,,12956,,3256,,1337,,4593,,602723
0611501 CA FSP YUBA CO WELFARE DEPT,8880,,2851,,11731,,2313,,1220,,3533,,524809
0800301 CO FSP ALAMOSA CO DSS,894,,1375,,2269,,375,,487,,862,,144574
0800701 CO FSP ARCHULETA CO DSS,120,,613,,733,,44,,199,,243,,44082
0800901 CO FSP BACA CO DSS,109,,293,,402,,53,,97,,150,,22078
0801101 CO FSP BENT CO DSS,275,,470,,745,,117,,158,,275,,43405
0801301 CO FSP BOULDER CO DSS,3713,,4626,,8339,,1632,,2017,,3649,,535891
0801501 CO FSP CHAFFEE CO DSS,274,,475,,749,,151,,187,,338,,40414
0801701 CO FSP CHEYENNE CO DSS,24,,73,,97,,14,,27,,41,,5297
0802101 CO FSP CONEJOS CO DSS,543,,1335,,1878,,276,,431,,707,,103072
0802301 CO FSP COSTILLA CO DSS,366,,633,,999,,175,,229,,404,,54823
0802501 CO FSP CROWLEY CO DSS,217,,382,,599,,94,,130,,224,,34198
0802701 CO FSP CUSTER CO DSS,36,,201,,237,,18,,68,,86,,14991
0802901 CO FSP DELTA CO DSS,811,,1543,,2354,,329,,534,,863,,140316
0803102 CO FSP DENVER,47676,,50300,,97976,,19116,,22127,,41243,,6850480
0803301 CO FSP DOLORES CO DSS,35,,50,,85,,19,,19,,38,,4518
0803701 CO FSP EAGLE CO DSS,120,,176,,296,,54,,73,,127,,18107
0803901 CO FSP ELBERT CO DSS,91,,210,,301,,34,,57,,91,,17796
0804101 CO FSP EL PASO CO DSS,13095,,17332,,30427,,5067,,6668,,11735,,30427
0804301 CO FSP FREMONT CO DSS,1058,,2057,,3115,,433,,767,,1200,,189063
0804501 CO FSP GARFIELD CO DSS,840,,866,,1706,,352,,330,,682,,114509
0805101 CO FSP GUNN HINSDALE CO DSS,109,,406,,515,,48,,182,,230,,31047
0805501 CO FSP HUERFANO CO DSS,469,,700,,1169,,216,,260,,476,,70315
0805702 CO FSP MOUNTAIN DISTRICT 4,157,,538,,695,,73,,191,,264,,44933
0805901 CO FSP JEFFERSON CO DSS,5734,,5410,,11144,,2139,,2041,,4180,,775809
0806101 CO FSP KIOWA CO DSS,20,,39,,59,,10,,10,,20,,2898
0806301 CO FSP KIT CARSON CO DSS,125,,312,,437,,52,,99,,151,,22866
0806501 CO FSP LAKE CO DSS,31,,130,,161,,16,,47,,63,,9106
0806701 CO FSP LA PLATA CO DSS,446,,1067,,1513,,208,,408,,616,,86586
0806901 CO FSP LARIMER CO DSS,3774,,5447,,9221,,1492,,2145,,3637,,616520
0807101 CO FSP LAS ANIMAS CO DSS,1007,,1455,,2462,,440,,528,,968,,142565
0807301 CO FSP LINCOLN CO DSS,111,,161,,272,,52,,57,,109,,13555
0807501 CO FSP LOGAN CO DSS,537,,1050,,1587,,208,,373,,581,,90754
0807701 CO FSP MESA CO DSS,3895,,5311,,9206,,1594,,2117,,3711,,586191
0808101 CO FSP MOFFAT CO DSS,420,,333,,753,,184,,142,,326,,46635
0808301 CO FSP MONTEZUMA CO DSS,550,,1696,,2246,,226,,504,,730,,133284
0808501 CO FSP MONTROSE CO DSS,524,,1366,,1890,,208,,487,,695,,106712
0808701 CO FSP MORGAN CO DSS,594,,1618,,2212,,232,,474,,706,,132279
0808901 CO FSP OTERO CO DSS,1489,,2428,,3917,,608,,778,,1386,,223879
0809101 CO FSP OURAY CO DSS,11,,55,,66,,5,,21,,26,,4409
0809301 CO FSP PARK CO DSS,54,,150,,204,,5,,21,,26,,4409
0809501 CO FSP PHILLIPS CO DSS,76,,141,,217,,40,,50,,90,,10978
0809901 CO FSP PROWERS CO DSS,745,,1010,,1755,,306,,343,,649,,95940
0810101 CO FSP PUEBLO CO DSS,12300,,7531,,19831,,4846,,2850,,7696,,1286692
0810301 CO FSP RIO BLANCO CO DSS,59,,142,,201,,30,,47,,77,,11388
0810501 CO FSP RIO GRANDE CO DSS,870,,1100,,1970,,329,,346,,675,,114812
0810701 CO FSP ROUTT CO DSS,51,,298,,349,,22,,137,,159,,22276
0810901 CO FSP SAGUACHE CO DSS,284,,1111,,1395,,121,,592,,713,,99445
0811101 CO FSP SAN JUAN CO DSS,12,,14,,26,,6,,6,,12,,1532
0811301 CO FSP SAN MIGUEL CO DSS,36,,115,,151,,16,,72,,88,,10512
0811501 CO FSP SEDGWICK CO DSS,72,,66,,138,,34,,28,,62,,7031
0811701 CO FSP SUMMIT CO DSS,9,,87,,96,,5,,45,,50,,6114
0811901 CO FSP TELLER CO DSS,230,,543,,773,,104,,203,,307,,49428
0812101 CO FSP WASHINGTON CO DSS,77,,148,,225,,31,,47,,78,,11246
0812301 CO FSP WELD CO DSS,4028,,7396,,11424,,1462,,2320,,3782,,697103
0812501 CO FSP YUMA CO DSS,73,,314,,387,,40,,99,,139,,22469
0990112 CT FSP BRIDGEPORT DIST THREE,27563,,4323,,31886,,10765,,1807,,12572,,1507093
0990317 CT FSP HARTFORD DIST ONE,46104,,6321,,52425,,18561,,3263,,21824,,2497679
0990517 CT FSP MIDDLETOWN (WD),16477,,3540,,20017,,6335,,1866,,8201,,1006033
0990709 CT FSP NEW HAVEN DIST TWO,29680,,5002,,34682,,11932,,2511,,14443,,1664381
0990909 CT FSP NORWICH DIST FOUR,14274,,3615,,17889,,5842,,1557,,7399,,826150
0991109 CT FSP STAMFORD DIST EIGHT,3887,,797,,4684,,1621,,457,,2078,,244980
0991315 CT FSP TORRINGTON DIST FIVE,4337,,1364,,5701,,1784,,616,,2400,,268872
0991508 CT FSP WATERBURY DIST SIX,13739,,2327,,16066,,5743,,968,,6711,,827123
1000112 DE FSP KENT,5194,,3146,,8340,,1924,,1165,,3089,,541283
1000235 DE FSP NEW CASTLE,17812,,8436,,26248,,6597,,3125,,9722,,1703487
1000316 DE FSP SUSSEX CO.,5868,,2730,,8598,,2173,,1011,,3184,,558011
1100161 DC FSP D.C. Treasury,46947,,29417,,76364,,18051,,16000,,34051,,48461140
1200101 FL FSP ALACHUA CO DFS,7985,,8141,,16126,,2575,,3364,,5939,,1138449
1200301 FL FSP BAKER CO SERVICE CENTE,789,,1549,,2338,,252,,515,,767,,148106
1200501 FL FSP BAY CO DFS,3768,,9977,,13745,,1191,,4476,,5667,,943779
1200701 FL FSP BRADFORD CO DFS,1176,,1156,,2332,,363,,455,,818,,161015
1200901 FL FSP BREVARD CO DFS,8865,,15707,,24572,,3008,,6244,,9252,,1748769
1201101 FL FSP BROWARD CO SES,22740,,50002,,72742,,6957,,20223,,27180,,5238826
1201301 FL FSP CALHOUN CO DFS,715,,1287,,2002,,222,,571,,793,,131592
1201501 FL FSP CHARLOTTE CO DFS,933,,2954,,3887,,343,,1010,,1353,,285771
1201701 FL FSP CITRUS CO DFS,1838,,6610,,8448,,620,,2523,,3143,,566990
