NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,04/10/2017,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,, , ,,,,,
Jan 2014,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1803501 IN EBT DELAWARE CO DPW,4230,,15705,,19935,,2840,,6918,,9758,,2434915
1803701 IN EBT DUBOIS CO DPW,303,,1716,,2019,,198,,707,,905,,209433
1803901 IN EBT ELKHART CO DPW,3783,,21505,,25288,,2256,,8532,,10788,,2939503
1804101 IN EBT FAYETTE CO DPW,1114,,3946,,5060,,713,,1629,,2342,,577338
1804301 IN EBT FLOYD CO DPW,1744,,7089,,8833,,1119,,2949,,4068,,1055835
1804501 IN EBT FOUNTAIN CO DPW,353,,1950,,2303,,222,,755,,977,,263563
1804701 IN EBT FRANKLIN CO DPW,377,,2083,,2460,,230,,799,,1029,,277892
1804901 IN EBT FULTON CO DPW,403,,2355,,2758,,246,,940,,1186,,305642
1805101 IN EBT GIBSON CO DPW,413,,2854,,3267,,268,,1120,,1388,,347096
1805301 IN EBT GRANT CO DFC,2561,,10276,,12837,,1722,,4362,,6084,,1498867
1805501 IN EBT GREENE CO DPW,726,,4087,,4813,,469,,1585,,2054,,533721
1805701 IN EBT HAMILTON CO DPW,1063,,8884,,9947,,692,,3420,,4112,,1168871
1805901 IN EBT HANCOCK CO DPW,671,,4694,,5365,,433,,1946,,2379,,639190
1806101 IN EBT HARRISON CO DPW,597,,3542,,4139,,375,,1437,,1812,,455834
1806301 IN EBT HENDRICKS CO DPW,731,,6859,,7590,,497,,2662,,3159,,884236
1806501 IN EBT HENRY CO DPW,1561,,6489,,8050,,986,,2743,,3729,,960881
1806701 IN EBT HOWARD CO DPW,2556,,11410,,13966,,1629,,4718,,6347,,1663521
1806901 IN EBT HUNTINGTON CO DPW,490,,3655,,4145,,332,,1490,,1822,,461351
1807101 IN EBT JACKSON CO DPW,808,,4628,,5436,,550,,1918,,2468,,630003
1807301 IN EBT JASPER CO DPW,495,,2812,,3307,,286,,1114,,1400,,386242
1807501 IN EBT JAY CO DPW,413,,2381,,2794,,272,,922,,1194,,295009
1807701 IN EBT JEFFERSON CO DPW,718,,3588,,4306,,484,,1524,,2008,,492023
1807901 IN EBT JENNINGS CO DPW,654,,3665,,4319,,449,,1412,,1861,,466522
1808101 IN EBT JOHNSON CO DPW,1465,,10119,,11584,,955,,3951,,4906,,1331385
1808301 IN EBT KNOX CO DPW,1173,,4318,,5491,,745,,1848,,2593,,637902
1808501 IN EBT KOSCIUSKO CO DPW,836,,6402,,7238,,515,,2416,,2931,,818473
1808701 IN EBT LAGRANGE CO DPW,252,,1839,,2091,,163,,697,,860,,218848
1808901 IN EBT LAKE CO DPW,17620,,73804,,91424,,11288,,30614,,41902,,11715345
1809101 IN EBT LA PORTE CO DPW,3137,,15614,,18751,,1949,,6388,,8337,,2267166
1809301 IN EBT LAWRENCE CO DPW,870,,5257,,6127,,594,,2071,,2665,,669543
1809501 IN EBT MADISON CO DPW,4180,,18256,,22436,,2840,,7794,,10634,,2698564
1809701 IN EBT MARION CO DPW,37590,,160448,,198038,,24157,,69003,,93160,,25282529
1809901 IN EBT MARSHALL CO DPW,583,,4004,,4587,,385,,1521,,1906,,489140
1810101 IN EBT MARTIN CO DPW,194,,954,,1148,,137,,366,,503,,119022
1810301 IN EBT MIAMI CO DPW,833,,4783,,5616,,525,,1839,,2364,,644879
1810501 IN EBT MONROE COUNTY DPW,1884,,9203,,11087,,1371,,4233,,5604,,1344681
1810701 IN EBT MONTGOMERY COUNTY DFC,686,,4097,,4783,,436,,1631,,2067,,549117
1810901 IN EBT MORGAN CO DPW,1264,,7561,,8825,,779,,2991,,3770,,1047415
1811101 IN EBT NEWTON CO DPW,283,,1483,,1766,,168,,594,,762,,203606
1811301 IN EBT NOBLE CO DPW,484,,4220,,4704,,317,,1622,,1939,,520510
1811501 IN EBT OHIO CO DPW,68,,460,,528,,45,,180,,225,,56652
1811701 IN EBT ORANGE CO DPW,553,,2688,,3241,,345,,1065,,1410,,340875
1811901 IN EBT OWEN CO DPW,464,,2804,,3268,,310,,1077,,1387,,370040
1812101 IN EBT PARKE CO DPW,352,,1860,,2212,,196,,717,,913,,249874
1812301 IN EBT PERRY CO DPW,324,,1595,,1919,,206,,651,,857,,215219
1812501 IN EBT PIKE CO DPW,272,,1032,,1304,,170,,418,,588,,136516
1812701 IN EBT PORTER CO DPW,2084,,12115,,14199,,1337,,5025,,6362,,1691008
1812901 IN EBT POSEY CO DPW,430,,1850,,2280,,266,,751,,1017,,269735
1813101 IN EBT PULASKI CO DFC,300,,1364,,1664,,178,,550,,728,,181816
1813301 IN EBT PUTNAM CO DPW,479,,3489,,3968,,312,,1393,,1705,,465705
1813501 IN EBT RANDOLPH CO DPW,556,,3203,,3759,,323,,1224,,1547,,429990
1813701 IN EBT RIPLEY CO DPW,368,,2810,,3178,,229,,1055,,1284,,361192
1813901 IN EBT RUSH CO DPW,367,,1660,,2027,,239,,685,,924,,226525
1814101 IN EBT ST JOSEPH CO DPW,7642,,35362,,43004,,4907,,14581,,19488,,5223307
1814301 IN EBT SCOTT CO DPW,824,,3417,,4241,,558,,1427,,1985,,476279
1814501 IN EBT SHELBY CO DPW,733,,4625,,5358,,483,,1925,,2408,,632380
1814701 IN EBT SPENCER CO DPW,266,,1423,,1689,,158,,575,,733,,186397
1814901 IN EBT STARKE CO DPW,658,,3464,,4122,,404,,1397,,1801,,467562
1815101 IN EBT STEUBEN CO DPW,377,,2843,,3220,,255,,1143,,1398,,350692
1815301 IN EBT SULLIVAN CO DPW,472,,2507,,2979,,320,,977,,1297,,334424
1815501 IN EBT SWITZERLAND CO DPW,229,,1319,,1548,,134,,509,,643,,180796
1815701 IN EBT TIPPECANOE CO DPW,2553,,15493,,18046,,1682,,6386,,8068,,2162908
1815901 IN EBT TIPTON CO DPW,169,,1227,,1396,,113,,472,,585,,156087
1816101 IN EBT UNION CO DPW,148,,877,,1025,,92,,333,,425,,116147
1816301 IN EBT VANDERBURGH CO DPW,5287,,21817,,27104,,3554,,9484,,13038,,3220195
1816501 IN EBT VERMILLION CO DPW,344,,2012,,2356,,216,,818,,1034,,269894
1816701 IN EBT VIGO CO DPW,3379,,14902,,18281,,2154,,6109,,8263,,2118750
1816901 IN EBT WABASH CO DPW,448,,3294,,3742,,307,,1334,,1641,,407568
1817101 IN EBT WARREN CO DPW,101,,782,,883,,65,,297,,362,,87989
1817301 IN EBT WARRICK CO DPW,410,,3448,,3858,,266,,1274,,1540,,417045
1817501 IN EBT WASHINGTON CO DPW,664,,3451,,4115,,439,,1440,,1879,,454886
1817701 IN EBT WAYNE CO DPW,2381,,9479,,11860,,1509,,4083,,5592,,1368190
1817901 IN EBT WELLS CO DPW,248,,1936,,2184,,174,,752,,926,,225724
1818101 IN EBT WHITE CO DPW,299,,2224,,2523,,207,,889,,1096,,273727
1818301 IN EBT WHITLEY CO DPW,322,,2211,,2533,,205,,900,,1105,,278908
1900101 IA EBT ADAIR CO DHS,90,,780,,870,,58,,336,,394,,83819
1900301 IA EBT ADAMS CO DHS,51,,428,,479,,28,,167,,195,,46552
1900501 IA EBT ALLAMAKEE CO DHS,201,,1607,,1808,,119,,615,,734,,164767
1900701 IA EBT APPANOOSE CO DHS,406,,1858,,2264,,273,,871,,1144,,231859
1900901 IA EBT AUDUBON CO DHS,57,,547,,604,,30,,231,,261,,54738
1901101 IA EBT BENTON CO DHS,292,,2052,,2344,,188,,877,,1065,,233294
1901301 IA EBT BLACK HAWK CO DHS,4120,,16403,,20523,,2320,,8017,,10337,,2175147
1901501 IA EBT BOONE CO DHS,448,,2229,,2677,,238,,1022,,1260,,281614
1901701 IA EBT BREMER CO DHS,169,,1232,,1401,,110,,523,,633,,133361
1901901 IA EBT BUCHANAN CO DHS,275,,1626,,1901,,163,,693,,856,,159587
1902101 IA EBT BUENA VISTA CO DHS,358,,2668,,3026,,170,,956,,1126,,293215
1902301 IA EBT BUTLER CO DHS,176,,1098,,1274,,95,,477,,572,,119469
1902501 IA EBT CALHOUN CO DHS,124,,817,,941,,64,,358,,422,,85240
1902701 IA EBT CARROLL CO DHS,244,,1593,,1837,,144,,696,,840,,179167
1902901 IA EBT CASS CO DHS,304,,1699,,2003,,192,,727,,919,,178508
1903101 IA EBT CEDAR CO DHS,170,,1350,,1520,,95,,549,,644,,154047
1903301 IA EBT CERRO GORDO CO DHS,806,,5398,,6204,,511,,2668,,3179,,646125
1903501 IA EBT CHEROKEE CO DHS,101,,1039,,1140,,69,,458,,527,,109642
1903701 IA EBT CHICKASAW CO DHS,126,,878,,1004,,72,,367,,439,,94719
1903901 IA EBT CLARKE CO DHS,210,,1315,,1525,,140,,545,,685,,146847
1904101 IA EBT CLAY CO DHS,264,,1743,,2007,,155,,794,,949,,194707
1904301 IA EBT CLAYTON CO DHS,190,,1276,,1466,,119,,543,,662,,129683
1904501 IA EBT CLINTON CO DHS,1480,,7417,,8897,,881,,3663,,4544,,979528
1904701 IA EBT CRAWFORD CO DHS,250,,1903,,2153,,136,,753,,889,,210993
1904901 IA EBT DALLAS CO DHS,444,,3853,,4297,,297,,1548,,1845,,436425
1905101 IA EBT DAVIS CO DHS,117,,662,,779,,76,,268,,344,,77040
1905301 IA EBT DECATUR CO DHS,198,,1314,,1512,,112,,588,,700,,151553
1905501 IA EBT DELAWARE CO DHS,226,,1078,,1304,,141,,471,,612,,126782
1905701 IA EBT DES MOINES CO DHS,1298,,7224,,8522,,701,,3319,,4020,,937339
1905901 IA EBT DICKINSON CO DHS,189,,1212,,1401,,132,,559,,691,,133578
1906101 IA EBT DUBUQUE CO DHS,2044,,9211,,11255,,1068,,4398,,5466,,1218385
1906301 IA EBT EMMET CO DHS,132,,1097,,1229,,69,,465,,534,,121081
1906501 IA EBT FAYETTE CO DHS,470,,2269,,2739,,275,,1008,,1283,,261316
1906701 IA EBT FLOYD CO DHS,343,,1878,,2221,,175,,792,,967,,215373
1906901 IA EBT FRANKLIN CO DHS,113,,1130,,1243,,66,,456,,522,,121552
1907101 IA EBT FREMONT CO DHS,128,,947,,1075,,79,,373,,452,,102394
1907301 IA EBT GREENE CO DHS,142,,1289,,1431,,79,,507,,586,,138448
1907501 IA EBT GRUNDY CO DHS,93,,591,,684,,46,,248,,294,,60797
1907701 IA EBT GUTHRIE CO DHS,128,,1080,,1208,,71,,446,,517,,113709
1907901 IA EBT HAMILTON CO DHS,281,,1533,,1814,,147,,647,,794,,188697
1908101 IA EBT HANCOCK CO DHS,81,,874,,955,,49,,349,,398,,86369
1908301 IA EBT HARDIN CO DHS,314,,1921,,2235,,152,,772,,924,,205619
1908501 IA EBT HARRISON CO DHS,231,,1539,,1770,,148,,675,,823,,173340
1908701 IA EBT HENRY CO DHS,412,,2543,,2955,,233,,1109,,1342,,298916
1908901 IA EBT HOWARD CO DHS,122,,814,,936,,63,,344,,407,,88920
1909101 IA EBT HUMBOLDT CO DHS,153,,906,,1059,,101,,383,,484,,96902
1909301 IA EBT IDA CO DHS,51,,662,,713,,27,,274,,301,,65432
1909501 IA EBT IOWA CO DHS,135,,931,,1066,,84,,414,,498,,105963
1909701 IA EBT JACKSON CO DHS,423,,2245,,2668,,236,,966,,1202,,276571
1909901 IA EBT JASPER CO DHS,862,,4086,,4948,,444,,1860,,2304,,523290
1910101 IA EBT JEFFERSON CO DHS,312,,2174,,2486,,207,,1200,,1407,,271079
1910301 IA EBT JOHNSON CO DHS,2060,,9538,,11598,,1124,,4612,,5736,,1296492
1910501 IA EBT JONES CO DHS,256,,1610,,1866,,147,,680,,827,,185618
1910701 IA EBT KEOKUK CO DHS,207,,1137,,1344,,120,,495,,615,,128058
1910901 IA EBT KOSSUTH CO DHS,161,,1117,,1278,,95,,482,,577,,117260
1911102 IA EBT LEE CO DHS,979,,5863,,6842,,601,,2680,,3281,,729404
1911301 IA EBT LINN CO DHS,4660,,22595,,27255,,2615,,11196,,13811,,3008601
1911501 IA EBT LOUISA CO DHS,165,,1285,,1450,,103,,520,,623,,142694
1911701 IA EBT LUCAS CO DHS,214,,1296,,1510,,135,,499,,634,,145883
1911901 IA EBT LYON CO DHS,67,,640,,707,,32,,229,,261,,60727
1912101 IA EBT MADISON CO DHS,138,,1233,,1371,,79,,495,,574,,133337
1912301 IA EBT MAHASKA CO DHS,546,,3152,,3698,,282,,1471,,1753,,380922
1912501 IA EBT MARION CO DHS,477,,2713,,3190,,265,,1190,,1455,,341594
1912701 IA EBT MARSHALL CO DHS,848,,5888,,6736,,451,,2475,,2926,,672791
1912901 IA EBT MILLS CO DHS,177,,1443,,1620,,105,,594,,699,,164971
1913101 IA EBT MITCHELL CO DHS,75,,655,,730,,49,,276,,325,,69861
1913301 IA EBT MONONA CO DHS,102,,1111,,1213,,69,,479,,548,,108225
1913501 IA EBT MONROE CO DHS,137,,805,,942,,79,,356,,435,,96886
1913701 IA EBT MONTGOMERY CO DHS,240,,1788,,2028,,141,,773,,914,,203065
1913901 IA EBT MUSCATINE CO DHS,983,,6819,,7802,,552,,3002,,3554,,841385
1914101 IA EBT O BRIEN CO DHS,172,,1045,,1217,,106,,444,,550,,118653
1914301 IA EBT OSCEOLA CO DHS,74,,418,,492,,45,,175,,220,,50006
1914501 IA EBT PAGE CO DHS,303,,2073,,2376,,189,,866,,1055,,231376
1914701 IA EBT PALO ALTO CO DHS,126,,780,,906,,62,,343,,405,,87318
1914901 IA EBT PLYMOUTH CO DHS,114,,1655,,1769,,79,,654,,733,,167358
1915101 IA EBT POCAHONTAS CO DHS,159,,842,,1001,,68,,348,,416,,95229
1915301 IA EBT POLK CO DHS,10522,,61220,,71742,,5805,,29412,,35217,,8184943
1915501 IA EBT POTTAWATTAMIE CO DHS,2421,,14817,,17238,,1439,,6769,,8208,,1856975
1915701 IA EBT POWESHIEK CO DHS,193,,1450,,1643,,119,,669,,788,,156740
1915901 IA EBT RINGGOLD CO DHS,65,,567,,632,,52,,230,,282,,58496
1916101 IA EBT SAC CO DHS,103,,871,,974,,63,,364,,427,,84574
1916301 IA EBT SCOTT CO DHS,5693,,26871,,32564,,3007,,13045,,16052,,3787166
1916501 IA EBT SHELBY CO DHS,133,,1097,,1230,,99,,462,,561,,117869
1916701 IA EBT SIOUX CO DHS,149,,1602,,1751,,84,,628,,712,,161113
1916901 IA EBT STORY CO DHS,754,,5972,,6726,,437,,2977,,3414,,766896
1917101 IA EBT TAMA CO DHS,243,,1879,,2122,,125,,774,,899,,216440
1917301 IA EBT TAYLOR CO DHS,106,,780,,886,,60,,331,,391,,84448
1917501 IA EBT UNION CO DHS,264,,1676,,1940,,173,,779,,952,,197739
1917701 IA EBT VAN BUREN CO DHS,117,,764,,881,,71,,334,,405,,84948
1917901 IA EBT WAPELLO CO DHS,1509,,6121,,7630,,848,,3019,,3867,,830953
1918101 IA EBT WARREN CO DHS,411,,3581,,3992,,244,,1504,,1748,,425152
1918301 IA EBT WASHINGTON CO DHS,287,,2131,,2418,,173,,895,,1068,,239384
1918501 IA EBT WAYNE CO DHS,135,,736,,871,,79,,312,,391,,84258
1918701 IA EBT WEBSTER CO DHS,1077,,5356,,6433,,587,,2590,,3177,,678442
1918901 IA EBT WINNEBAGO CO DHS,117,,965,,1082,,65,,435,,500,,106231
1919101 IA EBT WINNESHIEK CO DHS,192,,928,,1120,,113,,444,,557,,103583
1919301 IA EBT WOODBURY CO DHS,2298,,17519,,19817,,1254,,7431,,8685,,2112076
1919501 IA EBT WORTH CO DHS,118,,671,,789,,59,,290,,349,,74214
1919701 IA EBT WRIGHT CO DHS,160,,1507,,1667,,93,,640,,733,,171280
2000101 KS EBT ALLEN,538,,1460,,1998,,294,,625,,919,,208581
2000301 KS EBT ANDERSON,208,,597,,805,,93,,251,,344,,83196
2000501 KS EBT ATCHISON,478,,1869,,2347,,250,,812,,1062,,260398
2000701 KS EBT BARBER,69,,190,,259,,48,,81,,129,,24973
2000901 KS EBT BARTON,749,,2300,,3049,,421,,986,,1407,,313754
2001101 KS EBT BOURBON,545,,1886,,2431,,294,,785,,1079,,243653
2001301 KS EBT BROWN,310,,917,,1227,,164,,392,,556,,119602
2001501 KS EBT BUTLER,1303,,4435,,5738,,643,,1895,,2538,,634294
2001701 KS EBT CHASE,40,,141,,181,,25,,75,,100,,21744
2001901 KS EBT CHAUTAUQUA,117,,354,,471,,67,,135,,202,,46020
2002101 KS EBT CHEROKEE,1137,,2446,,3583,,551,,1016,,1567,,370152
2002301 KS EBT CHEYENNE,29,,97,,126,,16,,49,,65,,12751
2002501 KS EBT CLARK,39,,123,,162,,20,,45,,65,,16034
2002701 KS EBT CLAY,132,,394,,526,,65,,173,,238,,54173
2002901 KS EBT CLOUD,208,,585,,793,,117,,245,,362,,74018
2003101 KS EBT COFFEY,176,,528,,704,,95,,222,,317,,69823
2003301 KS EBT COMANCHE,16,,104,,120,,11,,43,,54,,12076
2003501 KS EBT COWLEY,1373,,4109,,5482,,722,,1761,,2483,,582573
2003701 KS EBT CRAWFORD,1608,,4917,,6525,,877,,2257,,3134,,719140
2003901 KS EBT DECATUR,68,,168,,236,,36,,69,,105,,22872
2004101 KS EBT DICKINSON,273,,1256,,1529,,152,,502,,654,,160427
2004301 KS EBT DONIPHAN,148,,585,,733,,71,,219,,290,,70998
2004501 KS EBT DOUGLAS,1928,,5846,,7774,,1032,,2773,,3805,,853879
2004701 KS EBT EDWARDS,36,,184,,220,,23,,81,,104,,22136
2004901 KS EBT ELK,74,,233,,307,,45,,107,,152,,29997
2005101 KS EBT ELLIS,365,,1406,,1771,,206,,649,,855,,184121
2005301 KS EBT ELLSWORTH,86,,253,,339,,40,,108,,148,,34004
2005501 KS EBT FINNEY,990,,3970,,4960,,464,,1397,,1861,,496693
2005701 KS EBT FORD,757,,3134,,3891,,376,,1269,,1645,,444109
2005901 KS EBT FRANKLIN,824,,2645,,3469,,422,,1105,,1527,,365095
2006101 KS EBT GEARY,848,,2639,,3487,,403,,1123,,1526,,386381
2006301 KS EBT GOVE,13,,91,,104,,8,,33,,41,,9602
2006501 KS EBT GRAHAM,44,,109,,153,,25,,54,,79,,12736
2006701 KS EBT GRANT,145,,433,,578,,57,,153,,210,,61160
2006901 KS EBT GRAY,40,,209,,249,,18,,91,,109,,27363
2007101 KS EBT GREELEY,7,,39,,46,,4,,15,,19,,4099
2007301 KS EBT GREENWOOD,174,,614,,788,,114,,257,,371,,78127
2007501 KS EBT HAMILTON,37,,131,,168,,21,,51,,72,,17774
2007701 KS EBT HARPER,119,,403,,522,,57,,165,,222,,53033
2007901 KS EBT HARVEY,592,,2492,,3084,,329,,1082,,1411,,337367
2008101 KS EBT HASKELL,48,,169,,217,,23,,56,,79,,21791
2008301 KS EBT HODGEMAN,14,,80,,94,,10,,36,,46,,9491
2008501 KS EBT JACKSON,238,,827,,1065,,124,,311,,435,,109111
2008701 KS EBT JEFFERSON,236,,869,,1105,,118,,366,,484,,114384
2008901 KS EBT JEWELL,30,,137,,167,,20,,49,,69,,15143
2009101 KS EBT JOHNSON,4321,,16556,,20877,,2330,,7124,,9454,,2296609
2009301 KS EBT KEARNY,64,,238,,302,,28,,83,,111,,33175
2009501 KS EBT KINGMAN,86,,385,,471,,54,,158,,212,,46520
2009701 KS EBT KIOWA,48,,90,,138,,30,,47,,77,,12891
2009901 KS EBT LABETTE,938,,2192,,3130,,528,,989,,1517,,314025
2010101 KS EBT LANE,10,,88,,98,,7,,34,,41,,9964
2010301 KS EBT LEAVENWORTH,1239,,4211,,5450,,614,,1817,,2431,,593647
2010501 KS EBT LINCOLN,40,,169,,209,,23,,72,,95,,22347
2010701 KS EBT LINN,275,,853,,1128,,145,,372,,517,,123183
2010901 KS EBT LOGAN,46,,111,,157,,26,,46,,72,,14695
2011101 KS EBT LYON,901,,2994,,3895,,502,,1389,,1891,,415790
2011301 KS EBT MCPHERSON,368,,1487,,1855,,207,,649,,856,,198451
2011501 KS EBT MARION,166,,507,,673,,77,,229,,306,,70361
2011701 KS EBT MARSHALL,160,,578,,738,,90,,229,,319,,74888
2011901 KS EBT MEADE,55,,182,,237,,19,,70,,89,,26513
2012101 KS EBT MIAMI,654,,2332,,2986,,320,,950,,1270,,303194
2012301 KS EBT MITCHELL,72,,195,,267,,51,,84,,135,,23184
2012501 KS EBT MONTGOMERY,1538,,4035,,5573,,854,,1738,,2592,,588359
2012701 KS EBT MORRIS,88,,401,,489,,49,,167,,216,,50937
2012901 KS EBT MORTON,69,,148,,217,,30,,63,,93,,21912
2013101 KS EBT NEMAHA,66,,337,,403,,45,,139,,184,,40475
2013301 KS EBT NEOSHO,595,,1862,,2457,,304,,797,,1101,,256737
2013501 KS EBT NESS,23,,135,,158,,15,,54,,69,,15871
2013701 KS EBT NORTON,81,,247,,328,,44,,105,,149,,29211
2013901 KS EBT OSAGE,454,,1227,,1681,,227,,508,,735,,174895
2014101 KS EBT OSBORNE,56,,202,,258,,32,,80,,112,,23468
2014301 KS EBT OTTAWA,94,,305,,399,,52,,125,,177,,40606
2014501 KS EBT PAWNEE,85,,395,,480,,49,,155,,204,,48108
2014701 KS EBT PHILLIPS,102,,341,,443,,50,,131,,181,,43072
2014901 KS EBT POTTAWATOMIE,294,,993,,1287,,125,,378,,503,,131662
2015101 KS EBT PRATT,163,,518,,681,,106,,236,,342,,65336
2015301 KS EBT RAWLINS,36,,90,,126,,19,,44,,63,,11596
2015501 KS EBT RENO,1946,,5294,,7240,,1036,,2382,,3418,,763778
2015701 KS EBT REPUBLIC,57,,215,,272,,32,,94,,126,,25391
2015901 KS EBT RICE,235,,623,,858,,106,,236,,342,,91040
2016101 KS EBT RILEY,729,,2521,,3250,,368,,1150,,1518,,367002
2016301 KS EBT ROOKS,72,,304,,376,,44,,124,,168,,36473
2016501 KS EBT RUSH,59,,206,,265,,41,,91,,132,,27679
2016701 KS EBT RUSSELL,167,,572,,739,,89,,233,,322,,79096
2016901 KS EBT SALINE,1434,,5158,,6592,,762,,2276,,3038,,722459
2017101 KS EBT SCOTT,73,,216,,289,,34,,91,,125,,32112
2017301 KS EBT Sedgwick County,18137,,55925,,74062,,8956,,24009,,32965,,8487025
2017501 KS EBT SEWARD,382,,1865,,2247,,217,,756,,973,,237942
2017701 KS EBT SHAWNEE,7112,,18579,,25691,,3653,,8870,,12523,,2897102
2017901 KS EBT SHERIDAN,11,,60,,71,,6,,22,,28,,6829
2018101 KS EBT SHERMAN,183,,461,,644,,98,,199,,297,,66787
2018301 KS EBT SMITH,63,,195,,258,,38,,78,,116,,24927
2018501 KS EBT STAFFORD,73,,240,,313,,35,,98,,133,,32226
2018701 KS EBT STANTON,11,,95,,106,,9,,38,,47,,11459
2018901 KS EBT STEVENS,53,,241,,294,,22,,85,,107,,29032
2019101 KS EBT SUMNER,610,,1922,,2532,,290,,761,,1051,,259201
2019301 KS EBT THOMAS,101,,332,,433,,55,,144,,199,,44667
2019501 KS EBT TREGO,33,,85,,118,,17,,39,,56,,12717
2019701 KS EBT WABAUNSEE,43,,293,,336,,25,,101,,126,,34819
2019901 KS EBT WALLACE,22,,56,,78,,10,,27,,37,,8209
2020101 KS EBT WASHINGTON,70,,141,,211,,31,,63,,94,,18913
2020301 KS EBT WICHITA,24,,98,,122,,11,,40,,51,,11596
2020501 KS EBT WILSON,391,,921,,1312,,198,,414,,612,,139028
2020701 KS EBT WOODSON,92,,302,,394,,55,,139,,194,,37086
2020901 KS EBT WyandotteCounty,9222,,22921,,32143,,4278,,9776,,14054,,3638941
2100101 KY EBT ADAIR,65,,3822,,3887,,25,,1763,,1788,,398462
2100301 KY EBT ALLEN,25,,3829,,3854,,10,,1678,,1688,,424887
2100501 KY EBT ANDERSON,18,,2735,,2753,,7,,1173,,1180,,314564
2100701 KY EBT BALLARD,18,,1305,,1323,,6,,586,,592,,144971
2100901 KY EBT BARREN,202,,8406,,8608,,75,,3952,,4027,,966915
2101101 KY EBT BATH,134,,3380,,3514,,48,,1570,,1618,,392594
2101301 KY EBT BELL,475,,10593,,11068,,157,,5395,,5552,,1288246
2101501 KY EBT BOONE,104,,10463,,10567,,38,,4498,,4536,,1245029
2101701 KY EBT BOURBON,105,,3904,,4009,,38,,1895,,1933,,481856
2101901 KY EBT BOYD,291,,10143,,10434,,110,,5128,,5238,,1243017
2102101 KY EBT BOYLE,102,,4876,,4978,,35,,2391,,2426,,555443
2102301 KY EBT BRACKEN,73,,1714,,1787,,23,,733,,756,,204557
2102501 KY EBT BREATHITT,201,,5750,,5951,,87,,3098,,3185,,658911
2102701 KY EBT BRECKINRIDGE,28,,3875,,3903,,10,,1794,,1804,,417281
2102901 KY EBT BULLITT,124,,9551,,9675,,42,,4260,,4302,,1116911
2103101 KY EBT BUTLER,50,,2811,,2861,,19,,1270,,1289,,304745
2103301 KY EBT CALDWELL,12,,2337,,2349,,5,,1059,,1064,,254736
2103501 KY EBT CALLOWAY,80,,4311,,4391,,30,,2019,,2049,,504743
2103701 KY EBT CAMPBELL,288,,10517,,10805,,100,,5119,,5219,,1276671
2103901 KY EBT CARLISLE,8,,927,,935,,3,,402,,405,,100017
2104101 KY EBT CARROLL,11,,2507,,2518,,3,,1151,,1154,,303894
2104301 KY EBT CARTER,192,,7139,,7331,,66,,3402,,3468,,823898
2104501 KY EBT CASEY,21,,4050,,4071,,9,,1919,,1928,,437319
2104701 KY EBT CHRISTIAN,371,,11751,,12122,,135,,5514,,5649,,1392942
2104901 KY EBT CLARK,183,,6654,,6837,,72,,3384,,3456,,816414
2105101 KY EBT CLAY,40,,9090,,9130,,18,,4706,,4724,,1010323
2105301 KY EBT CLINTON,24,,2854,,2878,,13,,1412,,1425,,291412
2105501 KY EBT CRITTENDEN,20,,1204,,1224,,7,,527,,534,,121042
2105701 KY EBT CUMBERLAND,39,,1871,,1910,,14,,931,,945,,198988
2105901 KY EBT DAVIESS,445,,15605,,16050,,155,,7402,,7557,,1838751
2106101 KY EBT EDMONSON,16,,2363,,2379,,7,,1137,,1144,,262341
2106301 KY EBT ELLIOTT,66,,2150,,2216,,22,,1068,,1090,,244507
2106501 KY EBT ESTILL,115,,4623,,4738,,38,,2410,,2448,,538490
2106703 KY EBT FAYETTE,1211,,36972,,38183,,436,,18738,,19174,,4625671
2106901 KY EBT FLEMING,44,,3001,,3045,,16,,1418,,1434,,321995
2107101 KY EBT FLOYD,350,,13938,,14288,,128,,7062,,7190,,1658531
2107301 KY EBT FRANKLIN,232,,8138,,8370,,86,,4020,,4106,,1037788
2107501 KY EBT FULTON,106,,1835,,1941,,42,,1017,,1059,,212280
2107701 KY EBT GALLATIN,10,,1901,,1911,,3,,808,,811,,231869
2107901 KY EBT GARRARD,79,,3062,,3141,,31,,1459,,1490,,362391
2108101 KY EBT GRANT,54,,5193,,5247,,22,,2198,,2220,,604176
2108301 KY EBT GRAVES,61,,6740,,6801,,22,,3081,,3103,,760889
2108501 KY EBT GRAYSON,59,,5801,,5860,,21,,2786,,2807,,608444
2108701 KY EBT GREEN,30,,2294,,2324,,10,,1121,,1131,,241713
2108901 KY EBT GREENUP,50,,6699,,6749,,18,,3056,,3074,,756901
2109101 KY EBT HANCOCK,31,,1020,,1051,,11,,441,,452,,111186
2109301 KY EBT HARDIN,141,,14230,,14371,,50,,6351,,6401,,1652434
2109501 KY EBT HARLAN,447,,11410,,11857,,156,,5801,,5957,,1447353
2109701 KY EBT HARRISON,35,,3240,,3275,,14,,1511,,1525,,377085
