NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:35 PM,,,,,
Jan 1989,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0402301 AZ FSP SANTA CRUZ,784,,2235,,3019,,201,,707,,908,,140838
0402501 AZ FSP YAVAPAI,1755,,3121,,4876,,547,,1321,,1868,,260636
0402701 AZ FSP YUMA,2974,,5862,,8836,,869,,2109,,2978,,474170
0402901 AZ FSP LA PAZ CO DES,310,,712,,1022,,89,,295,,384,,55951
0500101 AR FSP ARKANSAS COUNTY,513,,1774,,2287,,157,,724,,881,,103222
0500301 AR FSP ASHLEY COUNTY,615,,2275,,2890,,185,,814,,999,,140860
0500501 AR FSP BAXTER COUNTY,100,,1529,,1629,,32,,573,,605,,75284
0500701 AR FSP BENTON COUNTY,374,,2658,,3032,,110,,1010,,1120,,130688
0500901 AR FSP BOONE COUNTY,180,,1700,,1880,,56,,723,,779,,77350
0501101 AR FSP BRADLEY COUNTY,374,,1232,,1606,,126,,498,,624,,77248
0501301 AR FSP CALHOUN COUNTY,120,,524,,644,,40,,210,,250,,28233
0501501 AR FSP CARROLL COUNTY,114,,722,,836,,38,,319,,357,,39655
0501701 AR FSP CHICOT COUNTY,1048,,3022,,4070,,270,,1007,,1277,,191709
0501901 AR FSP CLARK COUNTY,391,,1617,,2008,,131,,695,,826,,88660
0502101 AR FSP CLAY COUNTY,285,,1592,,1877,,91,,736,,827,,75132
0502301 AR FSP CLEBURNE COUNTY,105,,1137,,1242,,32,,431,,463,,55395
0502501 AR FSP CLEVELAND COUNTY,97,,694,,791,,30,,278,,308,,30864
0502701 AR FSP COLUMBIA COUNTY,902,,3249,,4151,,259,,1290,,1549,,198604
0502901 AR FSP CONWAY COUNTY,384,,1858,,2242,,116,,869,,985,,96315
0503101 AR FSP CRAIGHEAD COUNTY,1038,,4305,,5343,,324,,1707,,2031,,254974
0503301 AR FSP CRAWFORD COUNTY,489,,2507,,2996,,155,,860,,1015,,143813
0503501 AR FSP CRITTENDEN COUNTY,1610,,6722,,8332,,422,,2023,,2445,,381956
0503701 AR FSP CROSS COUNTY,781,,2139,,2920,,339,,571,,910,,126686
0503901 AR FSP DALLAS COUNTY,204,,881,,1085,,55,,349,,404,,49103
0504101 AR FSP DESHA COUNTY,1021,,2406,,3427,,274,,832,,1106,,156835
0504301 AR FSP DREW COUNTY,488,,1490,,1978,,159,,625,,784,,87214
0504501 AR FSP FAULKNER COUNTY,450,,2087,,2537,,138,,879,,1017,,120350
0504701 AR FSP FRANKLIN COUNTY,141,,1072,,1213,,49,,419,,468,,52573
0504901 AR FSP FULTON COUNTY,86,,1300,,1386,,25,,492,,517,,59792
0505101 AR FSP GARLAND COUNTY,1035,,3985,,5020,,325,,1653,,1978,,266638
0505301 AR FSP GRANT COUNTY,44,,620,,664,,14,,262,,276,,25839
0505501 AR FSP GREENE COUNTY,386,,2438,,2824,,123,,1041,,1164,,123132
0505701 AR FSP HEMPSTEAD COUNTY,545,,2160,,2705,,155,,855,,1010,,131291
0505901 AR FSP HOT SPRING COUNTY,532,,2141,,2673,,166,,836,,1002,,128794
0506101 AR FSP HOWARD COUNTY,7,,994,,1001,,2,,381,,383,,45688
0506301 AR FSP INDEPENDENCE COUNTY,346,,2121,,2467,,115,,935,,1050,,98707
0506501 AR FSP IZARD COUNTY,121,,1160,,1281,,38,,502,,540,,54266
0506701 AR FSP JACKSON COUNTY,538,,1968,,2506,,160,,849,,1009,,108656
0506901 AR FSP JEFFERSON COUNTY,4099,,9899,,13998,,1191,,3868,,5059,,718996
0507101 AR FSP JOHNSON COUNTY,239,,1407,,1646,,75,,590,,665,,68815
0507301 AR FSP LAFAYETTE COUNTY,379,,1407,,1786,,102,,500,,602,,89936
0507501 AR FSP LAWRENCE COUNTY,9,,2698,,2707,,3,,1090,,1093,,114420
0507701 AR FSP LEE COUNTY,1025,,4051,,5076,,287,,1350,,1637,,233829
0507901 AR FSP LINCOLN COUNTY,409,,1643,,2052,,102,,567,,669,,88524
0508101 AR FSP LITTLE RIVER COUNTY,256,,1043,,1299,,110,,392,,502,,60411
0508301 AR FSP LOGAN COUNTY,268,,1532,,1800,,88,,606,,694,,74445
0508501 AR FSP LONOKE COUNTY,320,,1705,,2025,,102,,656,,758,,90388
0508701 AR FSP MADISON COUNTY,66,,974,,1040,,27,,337,,364,,44365
0508901 AR FSP MARION COUNTY,139,,840,,979,,50,,305,,355,,43952
0509101 AR FSP MILLER COUNTY,1367,,3164,,4531,,530,,1051,,1581,,245291
0509301 AR FSP MISSISSIPPI COUNTY,2244,,6930,,9174,,622,,2435,,3057,,426416
0509501 AR FSP MONROE COUNTY,563,,2026,,2589,,159,,768,,927,,118447
0509701 AR FSP MONTGOMERY COUNTY,10,,990,,1000,,3,,375,,378,,45418
0509901 AR FSP NEVADA COUNTY,298,,755,,1053,,156,,265,,421,,47114
0510101 AR FSP NEWTON COUNTY,181,,1002,,1183,,92,,352,,444,,52074
0510301 AR FSP OUACHITA COUNTY,1116,,2851,,3967,,325,,1225,,1550,,180149
0510501 AR FSP PERRY COUNTY,42,,771,,813,,11,,283,,294,,33016
0510701 AR FSP PHILLIPS COUNTY,3425,,7010,,10435,,907,,2450,,3357,,493088
0510901 AR FSP PIKE COUNTY,43,,690,,733,,13,,307,,320,,30064
0511101 AR FSP POINSETT COUNTY,792,,3266,,4058,,237,,1354,,1591,,183120
0511301 AR FSP POLK COUNTY,205,,1204,,1409,,65,,480,,545,,61209
0511501 AR FSP POPE COUNTY,491,,2770,,3261,,151,,1113,,1264,,145543
0511701 AR FSP PRAIRIE COUNTY,58,,809,,867,,18,,316,,334,,34476
0511901 AR FSP PULASKI COUNTY,6126,,17023,,23149,,1746,,6325,,8071,,1210248
0512101 AR FSP RANDOLPH COUNTY,177,,1542,,1719,,56,,667,,723,,74957
0512301 AR FSP SAINT FRANCIS COUNTY,2063,,6036,,8099,,590,,2073,,2663,,389225
0512501 AR FSP SALINE COUNTY,326,,2117,,2443,,101,,806,,907,,109517
0512701 AR FSP SCOTT COUNTY,43,,1118,,1161,,14,,457,,471,,51420
0512901 AR FSP SEARCY COUNTY,42,,933,,975,,14,,392,,406,,39039
0513101 AR FSP SEBASTIAN COUNTY,731,,4090,,4821,,237,,1561,,1798,,239546
0513301 AR FSP SEVIER COUNTY,84,,890,,974,,28,,366,,394,,45022
0513501 AR FSP SHARP COUNTY,329,,1337,,1666,,99,,549,,648,,74131
0513701 AR FSP STONE COUNTY,73,,1022,,1095,,26,,425,,451,,47511
0513901 AR FSP UNION COUNTY,1315,,3521,,4836,,400,,1452,,1852,,238474
0514101 AR FSP VAN BUREN COUNTY,136,,1657,,1793,,56,,657,,713,,83147
0514301 AR FSP WASHINGTON COUNTY,1089,,4232,,5321,,339,,1641,,1980,,249071
0514501 AR FSP WHITE COUNTY,626,,3862,,4488,,200,,1576,,1776,,198450
0514701 AR FSP WOODRUFF COUNTY,449,,1747,,2196,,128,,671,,799,,93043
0514901 AR FSP YELL COUNTY,209,,1102,,1311,,63,,482,,545,,53615
0600105 CA FSP ALAMEDA COUNTY DSS,56214,,24411,,80625,,20208,,8775,,28983,,2669073
0600302 CA FSP ALPINE COUNTY DSS,105,,38,,143,,27,,18,,45,,4303
0600501 CA FSP AMADOR COUNTY DSS,646,,317,,963,,210,,155,,365,,35903
0600702 CA FSP BUTTE COUNTY DSS,13267,,4035,,17302,,4055,,1889,,5944,,596085
0600901 CA FSP CALAVERAS CO DSW,1400,,785,,2185,,464,,335,,799,,84794
0601101 CA FSP COLUSA COUNTY DSW,645,,620,,1265,,207,,216,,423,,42803
0601302 CA FSP CONTRA COSTA COUNTY DSS,27344,,8082,,35426,,9052,,4360,,13412,,1206136
0601501 CA FSP DEL NORTE CO DSW,2290,,894,,3184,,658,,364,,1022,,108588
0601704 CA FSP EL DORADO COUNTY DSS,3937,,1430,,5367,,1317,,700,,2017,,204858
0601904 CA FSP FRESNO COUNTY DSW,78677,,26813,,105490,,20912,,8907,,29819,,3019188
0602102 CA FSP GLENN CO WELFARE DEPT,1245,,928,,2173,,356,,303,,659,,72421
0602303 CA FSP HUMBOLDT CO DSW,9063,,3001,,12064,,2863,,1539,,4402,,395205
0602501 CA FSP IMPERIAL CO DSW,7769,,5249,,13018,,2157,,1590,,3747,,464621
0602701 CA FSP INYO COUNTY WELF DEPT,809,,331,,1140,,258,,143,,401,,36905
0602902 CA FSP KERN,27917,,15021,,42938,,8580,,5412,,13992,,1540932
0603101 CA FSP KINGS COUNTY DPW,6425,,3620,,10045,,1929,,1236,,3165,,351261
0603301 CA FSP LAKE CO DEPT OF SOC SVCS,4479,,1580,,6059,,1442,,749,,2191,,230026
0603501 CA FSP LASSEN CO DSW,1530,,482,,2012,,500,,231,,731,,72759
0603720 CA FSP LOS ANGELES COUNTY DPSS,393668,,145413,,539081,,129705,,78255,,207960,,20252847
0603902 CA FSP MADERA CO DSW,4917,,2671,,7588,,1491,,897,,2388,,253692
0604102 CA FSP MARIN COUNTY DSW,2816,,1468,,4284,,1037,,1058,,2095,,165107
0604301 CA FSP MARIPOSA CO DSW,792,,416,,1208,,268,,173,,441,,40836
0604501 CA FSP MENDOCINO CO WELF DEPT,4780,,2339,,7119,,1543,,1117,,2660,,260803
0604701 CA FSP MERCED CO DPW,18361,,6402,,24763,,4839,,2040,,6879,,829637
0604901 CA FSP MODOC COUNTY DSS,712,,462,,1174,,202,,208,,410,,38243
0605101 CA FSP MONO CO WELFARE DEPT,148,,73,,221,,44,,30,,74,,7159
0605302 CA FSP MONTEREY CO DSW,10857,,5356,,16213,,3338,,1872,,5210,,638320
0605502 CA FSP NAPA CO WELFARE DEPT,2618,,881,,3499,,907,,477,,1384,,125185
0605701 CA FSP NEVADA CO DPSS,2084,,777,,2861,,712,,409,,1121,,103830
0605903 CA FSP ORANGE CO DSW,36854,,13562,,50416,,10932,,5929,,16861,,1703129
0606101 CA FSP PLACER CO WELFARE DEPT,4546,,1781,,6327,,1553,,854,,2407,,224796
0606301 CA FSP PLUMAS COUNTY DSS,861,,232,,1093,,266,,112,,378,,31199
0606503 CA FSP RIVERSIDE COUNTY DSS,38483,,7657,,46140,,11769,,3490,,15259,,1699213
0606703 CA FSP SACRAMENTO CO DSW,83734,,17327,,101061,,25411,,8438,,33849,,3381550
0606902 CA FSP SAN BENITO COUNTY DSS,1373,,925,,2298,,423,,296,,719,,86221
0607105 CA FSP SAN BRNDINO CO DPSS AU,87213,,18144,,105357,,26855,,6932,,33787,,3686683
0607301 CA FSP SAN DIEGO CO DSS,93090,,25253,,118343,,30419,,11483,,41902,,4245462
0607502 CA FSP SAN FRANCISCO COUNTY DSS,26444,,12812,,39256,,8411,,9283,,17694,,1507496
0607702 CA FSP SAN JOAQUIN CO HUMAN SVCS AGCY,46567,,10750,,57317,,12599,,3877,,16476,,1799306
0607901 CA FSP SAN LUIS OBISPO COUNTY DSS,4647,,1733,,6380,,1565,,678,,2243,,238074
0608103 CA FSP SAN MATEO COUNTY DSS,7104,,2639,,9743,,2430,,1472,,3902,,343645
0608304 CA FSP SANTA BARBARA CO DSW,8342,,4934,,13276,,2645,,2012,,4657,,496747
0608502 CA FSP SANTA CLARA COUNTY DSS,46666,,11884,,58550,,14598,,5886,,20484,,2041873
0608702 CA FSP SANTA CRUZ CO DSW,5615,,2530,,8145,,2002,,1358,,3360,,321456
0608901 CA FSP SHASTA CO DSW,12084,,4685,,16769,,3724,,2028,,5752,,570351
0609101 CA FSP SIERRA CO HUMAN SVCS,130,,70,,200,,39,,39,,78,,7817
0609301 CA FSP SISKIYOU CO DSW,3008,,1464,,4472,,914,,582,,1496,,143647
0609502 CA FSP SOLANO CO DSW,13736,,2231,,15967,,4514,,1075,,5589,,569509
0609701 CA FSP SONOMA CO DSW,11139,,3173,,14312,,3776,,1529,,5305,,544150
0609902 CA FSP STANISLAUS CO. DSS,26372,,7761,,34133,,7623,,2649,,10272,,1095311
0610101 CA FSP SUTTER CO WELF DEPT,3740,,2006,,5746,,1171,,730,,1901,,207464
0610301 CA FSP TEHAMA CO DSW,3131,,1799,,4930,,980,,708,,1688,,170679
0610501 CA FSP TRINITY CO DSW,774,,440,,1214,,240,,177,,417,,45336
0610704 CA FSP TULARE COUNTY DSS,33912,,13230,,47142,,8731,,4429,,13160,,1422327
0610901 CA FSP TUOLUMNE CO WELF DEPT,1974,,1069,,3043,,637,,442,,1079,,113506
0611101 CA FSP VENTURA CO.,13946,,6681,,20627,,4488,,2373,,6861,,732412
0611301 CA FSP YOLO CO DSW,7688,,2213,,9901,,2477,,975,,3452,,338959
0611501 CA FSP YUBA CO WELFARE DEPT,7956,,2524,,10480,,2132,,1044,,3176,,333078
0800301 CO FSP ALAMOSA CO DSS,940,,1242,,2182,,391,,448,,839,,110118
0800701 CO FSP ARCHULETA CO DSS,94,,603,,697,,42,,183,,225,,36868
0800901 CO FSP BACA CO DSS,90,,274,,364,,49,,85,,134,,15552
0801101 CO FSP BENT CO DSS,289,,574,,863,,108,,199,,307,,39004
0801301 CO FSP BOULDER CO DSS,2823,,3913,,6736,,1311,,1601,,2912,,334678
0801501 CO FSP CHAFFEE CO DSS,291,,666,,957,,153,,253,,406,,43237
0801701 CO FSP CHEYENNE CO DSS,17,,111,,128,,11,,30,,41,,4032
0802101 CO FSP CONEJOS CO DSS,534,,1340,,1874,,294,,372,,666,,82296
0802301 CO FSP COSTILLA CO DSS,297,,546,,843,,133,,185,,318,,39163
0802501 CO FSP CROWLEY CO DSS,210,,340,,550,,91,,111,,202,,24019
0802701 CO FSP CUSTER CO DSS,67,,175,,242,,22,,63,,85,,13257
0802901 CO FSP DELTA CO DSS,674,,1532,,2206,,300,,489,,789,,105476
0803102 CO FSP DENVER,40929,,45481,,86410,,16775,,17945,,34720,,4700515
0803301 CO FSP DOLORES CO DSS,47,,57,,104,,24,,20,,44,,4899
0803701 CO FSP EAGLE CO DSS,69,,126,,195,,35,,43,,78,,8688
0803901 CO FSP ELBERT CO DSS,73,,174,,247,,29,,52,,81,,11761
0804102 CO FSP EL PASO-TELLER,10139,,15069,,25208,,4066,,5699,,9765,,1354731
0804301 CO FSP FREMONT CO DSS,1082,,1871,,2953,,478,,653,,1131,,150332
0804501 CO FSP GARFIELD CO DSS,540,,726,,1266,,206,,460,,666,,64805
0805101 CO FSP GUNN HINSDALE CO DSS,112,,324,,436,,57,,146,,203,,20912
0805501 CO FSP HUERFANO CO DSS,333,,747,,1080,,175,,261,,436,,51941
0805702 CO FSP MOUNTAIN DISTRICT 4,199,,582,,781,,90,,203,,293,,42542
0805901 CO FSP JEFFERSON CO DSS,5080,,4952,,10032,,2013,,1814,,3827,,544836
0806101 CO FSP KIOWA CO DSS,38,,28,,66,,12,,9,,21,,2769
0806301 CO FSP KIT CARSON CO DSS,141,,288,,429,,67,,88,,155,,18709
0806501 CO FSP LAKE CO DSS,39,,142,,181,,21,,52,,73,,8836
0806701 CO FSP LA PLATA CO DSS,454,,1112,,1566,,214,,387,,601,,82214
0806901 CO FSP LARIMER CO DSS,2993,,4550,,7543,,1321,,1655,,2976,,388501
0807101 CO FSP LAS ANIMAS CO DSS,863,,1563,,2426,,401,,520,,921,,113730
0807301 CO FSP LINCOLN CO DSS,89,,209,,298,,52,,68,,120,,12572
0807501 CO FSP LOGAN CO DSS,314,,880,,1194,,154,,318,,472,,52858
0807701 CO FSP MESA CO DSS,3900,,5474,,9374,,1607,,2153,,3760,,495789
0808101 CO FSP MOFFAT CO DSS,190,,354,,544,,80,,144,,224,,31903
0808301 CO FSP MONTEZUMA CO DSS,641,,1830,,2471,,243,,520,,763,,116856
0808501 CO FSP MONTROSE CO DSS,417,,1248,,1665,,187,,432,,619,,84575
0808701 CO FSP MORGAN CO DSS,683,,1323,,2006,,259,,376,,635,,88030
0808901 CO FSP OTERO CO DSS,1508,,2290,,3798,,617,,685,,1302,,171289
0809101 CO FSP OURAY CO DSS,16,,86,,102,,7,,25,,32,,5443
0809301 CO FSP PARK CO DSS,37,,102,,139,,20,,30,,50,,7476
0809501 CO FSP PHILLIPS CO DSS,60,,169,,229,,41,,52,,93,,8036
0809901 CO FSP PROWERS CO DSS,794,,1210,,2004,,325,,391,,716,,85391
0810101 CO FSP PUEBLO CO DSS,10189,,7975,,18164,,3980,,2756,,6736,,966478
0810301 CO FSP RIO BLANCO CO DSS,52,,125,,177,,25,,38,,63,,8475
0810501 CO FSP RIO GRANDE CO DSS,536,,1173,,1709,,220,,346,,566,,75176
0810701 CO FSP ROUTT CO DSS,49,,228,,277,,22,,81,,103,,14108
0810901 CO FSP SAGUACHE CO DSS,220,,644,,864,,90,,207,,297,,39675
0811101 CO FSP SAN JUAN CO DSS,16,,28,,44,,6,,12,,18,,3189
0811301 CO FSP SAN MIGUEL CO DSS,69,,62,,131,,28,,30,,58,,7305
0811501 CO FSP SEDGWICK CO DSS,105,,103,,208,,40,,34,,74,,8998
0811701 CO FSP SUMMIT CO DSS,56,,132,,188,,21,,53,,74,,10949
0811901 CO FSP TELLER CO DSS,213,,819,,1032,,84,,282,,366,,54662
0812101 CO FSP WASHINGTON CO DSS,91,,164,,255,,39,,57,,96,,10754
0812301 CO FSP WELD CO DSS,3015,,6894,,9909,,1212,,2173,,3385,,461348
0812501 CO FSP YUMA CO DSS,103,,304,,407,,47,,89,,136,,17190
0990112 CT FSP BRIDGEPORT DIST THREE,16547,,1726,,18273,,5586,,854,,6440,,671877
0990317 CT FSP HARTFORD DIST ONE,32850,,2530,,35380,,11937,,1054,,12991,,1331022
0990517 CT FSP MIDDLETOWN (WD),9736,,1298,,11034,,3547,,672,,4219,,451588
0990709 CT FSP NEW HAVEN DIST TWO,19870,,2174,,22044,,7399,,1173,,8572,,854197
0990909 CT FSP NORWICH DIST FOUR,8931,,1669,,10600,,3383,,766,,4149,,396610
0991109 CT FSP STAMFORD DIST EIGHT,2322,,227,,2549,,844,,139,,983,,127559
0991315 CT FSP TORRINGTON DIST FIVE,2021,,388,,2409,,805,,227,,1032,,91241
0991508 CT FSP WATERBURY DIST SIX,8241,,1070,,9311,,3144,,503,,3647,,387870
1000112 DE FSP KENT,3119,,3684,,6803,,1155,,1365,,2520,,373848
1000235 DE FSP NEW CASTLE,9144,,7970,,17114,,3386,,2952,,6338,,940384
1000316 DE FSP SUSSEX CO.,2312,,3288,,5600,,856,,1218,,2074,,307729
1100161 DC FSP D.C. Treasury,35021,,23154,,58175,,13473,,11779,,25252,,2941596
1200101 FL FSP ALACHUA CO DFS,5910,,6030,,11940,,1906,,2472,,4378,,679888
1200301 FL FSP BAKER CO SERVICE CENTE,460,,863,,1323,,142,,276,,418,,66887
1200501 FL FSP BAY CO DFS,2358,,8195,,10553,,780,,3077,,3857,,575594
1200701 FL FSP BRADFORD CO DFS,704,,1103,,1807,,220,,456,,676,,94141
1200901 FL FSP BREVARD CO DFS,5667,,9096,,14763,,1861,,3603,,5464,,849228
1201101 FL FSP BROWARD CO SES,10344,,17749,,28093,,2899,,7112,,10011,,1638928
1201301 FL FSP CALHOUN CO DFS,557,,1062,,1619,,182,,441,,623,,84060
1201501 FL FSP CHARLOTTE CO DFS,502,,1557,,2059,,167,,630,,797,,112934
1201701 FL FSP CITRUS CO DFS,1076,,3421,,4497,,372,,1331,,1703,,257435
1201901 FL FSP CLAY CO DFS,655,,2030,,2685,,215,,705,,920,,148369
1202101 FL FSP COLLIER CO DFS,1119,,4461,,5580,,336,,1453,,1789,,295087
