NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:56 AM,,,,,
Jul 2005,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0110901 AL EBT PIKE CO FOOD STAMP OFC,1797,,3878,,5675,,563,,1915,,2478,,509448
0111101 AL EBT RANDOLPH CO FSO,851,,2555,,3406,,242,,1082,,1324,,294520
0111301 AL EBT RUSSELL CO FS OFF,2033,,6938,,8971,,598,,2864,,3462,,857011
0111501 AL EBT ST CLAIR CO FS OFF,1580,,4610,,6190,,426,,1923,,2349,,539185
0111701 AL EBT SHELBY CO FS OFF,1221,,4012,,5233,,377,,1662,,2039,,481677
0111901 AL EBT SUMTER CO FS OFF,1457,,2430,,3887,,400,,1277,,1677,,337507
0112101 AL EBT TALLADEGA CO FS OFF,3228,,7702,,10930,,971,,3588,,4559,,969914
0112301 AL EBT TALLAPOOSA CO FS OFF,1325,,3909,,5234,,362,,1651,,2013,,454856
0112501 AL EBT TUSCALOOSA CO FS OFF,4893,,12254,,17147,,1412,,5465,,6877,,1484002
0112701 AL EBT WALKER CO FS OFF,1694,,5027,,6721,,475,,2141,,2616,,619810
0112901 AL EBT WASHINGTON CO F S OFC,805,,2007,,2812,,221,,905,,1126,,253117
0113101 AL EBT WILCOX CO FS OFF,1829,,3621,,5450,,476,,1674,,2150,,441591
0113301 AL EBT WINSTON CO FS OFF,721,,2041,,2762,,229,,844,,1073,,227286
0211005 AK EBT ALASKA,14295,,42562,,56857,,5328,,15353,,20681,,6895320
0400101 AZ EBT APACHE,519,,22417,,22936,,142,,6931,,7073,,2061003
0400301 AZ EBT COCHISE,3062,,12335,,15397,,971,,5610,,6581,,1420617
0400501 AZ EBT COCONINO,736,,14204,,14940,,232,,4895,,5127,,1354384
0400701 AZ EBT GILA,2673,,5753,,8426,,732,,2721,,3453,,809202
0400901 AZ EBT GRAHAM,1215,,4348,,5563,,377,,1882,,2259,,511298
0401101 AZ EBT GREENLEE,130,,664,,794,,38,,330,,368,,73633
0401301 AZ EBT MARICOPA,66765,,210956,,277721,,20809,,92409,,113218,,27317506
0401501 AZ EBT MOHAVE,3765,,18366,,22131,,1197,,8167,,9364,,2079751
0401701 AZ EBT NAVAJO,4013,,19832,,23845,,1092,,6929,,8021,,2150452
0401901 AZ EBT PIMA,20873,,70694,,91567,,6693,,32044,,38737,,8826588
0402101 AZ EBT PINAL,5594,,19226,,24820,,1615,,8107,,9722,,2385549
0402301 AZ EBT SANTA CRUZ,859,,5801,,6660,,263,,2176,,2439,,563088
0402501 AZ EBT YAVAPAI,1501,,11685,,13186,,516,,5906,,6422,,1230025
0402701 AZ EBT YUMA,4071,,21951,,26022,,1219,,8031,,9250,,2318238
0402901 AZ EBT LA PAZ CO DES,782,,1802,,2584,,226,,892,,1118,,250799
0500101 AR EBT ARKANSAS COUNTY,158,,3347,,3505,,52,,1477,,1529,,324355
0500301 AR EBT ASHLEY COUNTY,259,,4346,,4605,,87,,1993,,2080,,424601
0500501 AR EBT BAXTER COUNTY,145,,4194,,4339,,49,,1720,,1769,,370850
0500701 AR EBT BENTON COUNTY,212,,10377,,10589,,69,,3761,,3830,,955135
0500901 AR EBT BOONE COUNTY,325,,3772,,4097,,102,,1558,,1660,,337556
0501101 AR EBT BRADLEY COUNTY,146,,2123,,2269,,48,,1059,,1107,,197454
0501301 AR EBT CALHOUN COUNTY,53,,572,,625,,17,,262,,279,,53528
0501501 AR EBT CARROLL COUNTY,36,,2289,,2325,,11,,924,,935,,190134
0501701 AR EBT CHICOT COUNTY,352,,3750,,4102,,105,,1715,,1820,,361947
0501901 AR EBT CLARK COUNTY,80,,2657,,2737,,26,,1255,,1281,,250883
0502101 AR EBT CLAY COUNTY,168,,1723,,1891,,49,,743,,792,,138879
0502301 AR EBT CLEBURNE COUNTY,38,,2504,,2542,,14,,1040,,1054,,210977
0502501 AR EBT CLEVELAND COUNTY,107,,1290,,1397,,34,,534,,568,,128061
0502701 AR EBT COLUMBIA COUNTY,300,,5182,,5482,,83,,2424,,2507,,511473
0502901 AR EBT CONWAY COUNTY,68,,3157,,3225,,20,,1386,,1406,,273572
0503101 AR EBT CRAIGHEAD COUNTY,648,,10791,,11439,,191,,4203,,4394,,1050258
0503301 AR EBT CRAWFORD COUNTY,268,,6881,,7149,,84,,2492,,2576,,606192
0503501 AR EBT CRITTENDEN COUNTY,1195,,12401,,13596,,309,,4806,,5115,,1244010
0503701 AR EBT CROSS COUNTY,140,,3293,,3433,,36,,1344,,1380,,283573
0503901 AR EBT DALLAS COUNTY,108,,1385,,1493,,32,,659,,691,,127512
0504101 AR EBT DESHA COUNTY,172,,3435,,3607,,55,,1514,,1569,,326504
0504301 AR EBT DREW COUNTY,132,,3620,,3752,,40,,1635,,1675,,353229
0504501 AR EBT FAULKNER COUNTY,419,,7934,,8353,,122,,3165,,3287,,760091
0504701 AR EBT FRANKLIN COUNTY,58,,2616,,2674,,17,,1037,,1054,,227794
0504901 AR EBT FULTON COUNTY,89,,1790,,1879,,27,,744,,771,,148388
0505101 AR EBT GARLAND COUNTY,467,,10246,,10713,,148,,4377,,4525,,977090
0505301 AR EBT GRANT COUNTY,55,,1495,,1550,,15,,607,,622,,133004
0505501 AR EBT GREENE COUNTY,264,,5159,,5423,,85,,2125,,2210,,471100
0505701 AR EBT HEMPSTEAD COUNTY,219,,3756,,3975,,64,,1559,,1623,,340113
0505901 AR EBT HOT SPRING COUNTY,85,,3863,,3948,,25,,1620,,1645,,352932
0506101 AR EBT HOWARD COUNTY,28,,1563,,1591,,8,,679,,687,,133632
0506301 AR EBT INDEPENDENCE COUNTY,219,,4385,,4604,,56,,1801,,1857,,383691
0506501 AR EBT IZARD COUNTY,41,,1888,,1929,,13,,786,,799,,156414
0506701 AR EBT JACKSON COUNTY,219,,3360,,3579,,64,,1442,,1506,,309047
0506901 AR EBT JEFFERSON COUNTY,1845,,16212,,18057,,548,,7429,,7977,,1756791
0507101 AR EBT JOHNSON COUNTY,54,,3237,,3291,,15,,1276,,1291,,258696
0507301 AR EBT LAFAYETTE COUNTY,125,,1611,,1736,,40,,731,,771,,141552
0507501 AR EBT LAWRENCE COUNTY,80,,2802,,2882,,25,,1179,,1204,,227920
0507701 AR EBT LEE COUNTY,373,,2898,,3271,,107,,1395,,1502,,281670
0507901 AR EBT LINCOLN COUNTY,200,,1994,,2194,,60,,840,,900,,191840
0508101 AR EBT LITTLE RIVER COUNTY,69,,1689,,1758,,20,,752,,772,,145846
0508301 AR EBT LOGAN COUNTY,287,,3260,,3547,,82,,1365,,1447,,302951
0508501 AR EBT LONOKE COUNTY,123,,5410,,5533,,33,,2031,,2064,,481395
0508701 AR EBT MADISON COUNTY,50,,1762,,1812,,16,,635,,651,,148657
0508901 AR EBT MARION COUNTY,148,,2192,,2340,,47,,911,,958,,195276
0509101 AR EBT MILLER COUNTY,595,,6503,,7098,,189,,2794,,2983,,662946
0509301 AR EBT MISSISSIPPI COUNTY,901,,10121,,11022,,252,,3999,,4251,,924110
0509501 AR EBT MONROE COUNTY,110,,2036,,2146,,30,,941,,971,,183373
0509701 AR EBT MONTGOMERY COUNTY,18,,1065,,1083,,5,,419,,424,,87799
0509901 AR EBT NEVADA COUNTY,38,,1447,,1485,,12,,624,,636,,124670
0510101 AR EBT NEWTON COUNTY,33,,1467,,1500,,9,,623,,632,,117091
0510301 AR EBT OUACHITA COUNTY,424,,4514,,4938,,133,,2072,,2205,,433503
0510501 AR EBT PERRY COUNTY,50,,1323,,1373,,14,,515,,529,,123747
0510701 AR EBT PHILLIPS COUNTY,1249,,8044,,9293,,333,,3393,,3726,,828934
0510901 AR EBT PIKE COUNTY,40,,1061,,1101,,10,,440,,450,,96370
0511101 AR EBT POINSETT COUNTY,400,,5390,,5790,,121,,2186,,2307,,496552
0511301 AR EBT POLK COUNTY,43,,3016,,3059,,13,,1113,,1126,,262927
0511501 AR EBT POPE COUNTY,98,,6231,,6329,,29,,2451,,2480,,533457
0511701 AR EBT PRAIRIE COUNTY,33,,1162,,1195,,9,,496,,505,,103724
0511901 AR EBT PULASKI COUNTY,6011,,39775,,45786,,1840,,17136,,18976,,4367057
0512101 AR EBT RANDOLPH COUNTY,111,,3069,,3180,,36,,1290,,1326,,258483
0512301 AR EBT SAINT FRANCIS COUNTY,916,,6387,,7303,,255,,2773,,3028,,665769
0512501 AR EBT SALINE COUNTY,180,,6979,,7159,,56,,2752,,2808,,678585
0512701 AR EBT SCOTT COUNTY,110,,1760,,1870,,35,,683,,718,,149595
0512901 AR EBT SEARCY COUNTY,45,,1248,,1293,,11,,531,,542,,97747
0513101 AR EBT SEBASTIAN COUNTY,372,,14072,,14444,,114,,5680,,5794,,1318611
0513301 AR EBT SEVIER COUNTY,94,,2308,,2402,,28,,966,,994,,209230
0513501 AR EBT SHARP COUNTY,82,,2774,,2856,,23,,1143,,1166,,227303
0513701 AR EBT STONE COUNTY,33,,1704,,1737,,12,,719,,731,,133289
0513901 AR EBT UNION COUNTY,669,,7022,,7691,,201,,3093,,3294,,687164
0514101 AR EBT VAN BUREN COUNTY,42,,2366,,2408,,10,,1003,,1013,,204590
0514301 AR EBT WASHINGTON COUNTY,577,,13103,,13680,,181,,5177,,5358,,1240459
0514501 AR EBT WHITE COUNTY,128,,7799,,7927,,39,,3027,,3066,,707654
0514701 AR EBT WOODRUFF COUNTY,140,,1823,,1963,,41,,883,,924,,167584
0514901 AR EBT YELL COUNTY,25,,2190,,2215,,8,,840,,848,,177091
0600105 CA EBT ALAMEDA COUNTY DSS,40463,,29413,,69876,,15792,,11469,,27261,,5811359
0600302 CA EBT ALPINE COUNTY DSS,9,,79,,88,,3,,30,,33,,6086
0600501 CA EBT AMADOR COUNTY DSS,397,,733,,1130,,151,,349,,500,,108601
0600702 CA EBT BUTTE COUNTY DSS,5761,,11309,,17070,,2161,,4658,,6819,,1609469
0600901 CA EBT CALAVERAS CO DSW,604,,1121,,1725,,221,,544,,765,,170901
0601101 CA EBT COLUSA COUNTY DSW,220,,990,,1210,,70,,374,,444,,98589
0601302 CA EBT CONTRA COSTA COUNTY DSS,19457,,10153,,29610,,7039,,4894,,11933,,2798791
0601501 CA EBT DEL NORTE CO DSW,1419,,2430,,3849,,502,,1139,,1641,,365163
0601704 CA EBT EL DORADO COUNTY DSS,1504,,2672,,4176,,571,,1270,,1841,,413720
0601904 CA EBT FRESNO COUNTY DSW,42076,,76691,,118767,,14956,,25291,,40247,,10711219
0602102 CA EBT GLENN CO WELFARE DEPT,678,,1742,,2420,,240,,652,,892,,203075
0602303 CA EBT HUMBOLDT CO DSW,3018,,7968,,10986,,1172,,3959,,5131,,1110301
0602501 CA EBT IMPERIAL CO DSW,4003,,13026,,17029,,1335,,4545,,5880,,1576581
0602701 CA EBT INYO COUNTY WELF DEPT,233,,740,,973,,78,,355,,433,,87773
0602902 CA EBT KERN,19821,,58086,,77907,,6983,,20466,,27449,,6987493
0603101 CA EBT KINGS COUNTY DPW,3404,,10434,,13838,,1227,,4025,,5252,,1208596
0603301 CA EBT LAKE CO DEPT OF SOC SVCS,1835,,3607,,5442,,922,,1454,,2376,,518687
0603501 CA EBT LASSEN CO DSW,816,,1281,,2097,,289,,555,,844,,192554
0603720 CA EBT LOS ANGELES COUNTY DPSS,204037,,450911,,654948,,88306,,190662,,278968,,68018141
0603902 CA EBT MADERA CO DSW,3302,,11053,,14355,,1127,,4261,,5388,,1262089
0604102 CA EBT MARIN COUNTY DSW,1180,,3078,,4258,,500,,1862,,2362,,423881
0604301 CA EBT MARIPOSA CO DSW,241,,588,,829,,94,,269,,363,,79028
0604501 CA EBT MENDOCINO CO WELF DEPT,2241,,5662,,7903,,839,,2819,,3658,,759250
0604701 CA EBT MERCED CO DPW,12922,,17403,,30325,,4470,,6027,,10497,,2653653
0604901 CA EBT MODOC COUNTY DSS,305,,434,,739,,112,,198,,310,,66975
0605101 CA EBT MONO CO WELFARE DEPT,61,,207,,268,,22,,113,,135,,25472
0605302 CA EBT MONTEREY CO DSW,5262,,12296,,17558,,1911,,4990,,6901,,1569260
0605502 CA EBT NAPA CO WELFARE DEPT,625,,2002,,2627,,240,,866,,1106,,237926
0605701 CA EBT NEVADA CO DPSS,740,,1550,,2290,,290,,732,,1022,,224379
0605903 CA EBT ORANGE CO DSW,24852,,54547,,79399,,9799,,20662,,30461,,6871859
0606101 CA EBT PLACER CO WELFARE DEPT,2326,,2827,,5153,,1085,,1231,,2316,,567678
0606301 CA EBT PLUMAS COUNTY DSS,217,,486,,703,,88,,194,,282,,58593
0606503 CA EBT RIVERSIDE COUNTY DSS,34376,,46013,,80389,,12288,,15520,,27808,,7109217
0606703 CA EBT SACRAMENTO CO DSW,77710,,32840,,110550,,25373,,14779,,40152,,11264824
0606902 CA EBT SAN BENITO COUNTY DSS,1044,,1958,,3002,,340,,828,,1168,,275237
0607105 CA EBT SAN BRNDINO CO DPSS AU,57104,,85362,,142466,,20130,,28853,,48983,,13396717
0607301 CA EBT SAN DIEGO CO DSS,39217,,44145,,83362,,14497,,16226,,30723,,7642554
0607502 CA EBT SAN FRANCISCO COUNTY DSS,8917,,22401,,31318,,3815,,15332,,19147,,3039026
0607702 CA EBT SAN JOAQUIN CO HUMAN SVCS AGCY,16510,,36284,,52794,,5932,,13210,,19142,,4944557
0607901 CA EBT SAN LUIS OBISPO COUNTY DSS,3546,,2993,,6539,,1512,,1725,,3237,,679620
0608103 CA EBT SAN MATEO COUNTY DSS,3678,,4795,,8473,,1269,,2215,,3484,,860054
0608304 CA EBT SANTA BARBARA CO DSW,5311,,11943,,17254,,3236,,4519,,7755,,1680575
0608502 CA EBT SANTA CLARA COUNTY DSS,25656,,30341,,55997,,9841,,13287,,23128,,5266301
0608702 CA EBT SANTA CRUZ CO DSW,3940,,6122,,10062,,1537,,3070,,4607,,972578
0608901 CA EBT SHASTA CO DSW,4216,,8886,,13102,,1651,,3846,,5497,,1238686
0609101 CA EBT SIERRA CO HUMAN SVCS,69,,98,,167,,24,,47,,71,,13874
0609301 CA EBT SISKIYOU CO DSW,1471,,2690,,4161,,531,,1216,,1747,,386191
0609502 CA EBT SOLANO CO DSW,8233,,8259,,16492,,3064,,3628,,6692,,1527600
0609701 CA EBT SONOMA CO DSW,4339,,8359,,12698,,1856,,4074,,5930,,1208099
0609902 CA EBT STANISLAUS CO. DSS,15920,,23827,,39747,,5922,,9014,,14936,,3697401
0610101 CA EBT SUTTER CO WELF DEPT,1457,,4056,,5513,,509,,1525,,2034,,494775
0610301 CA EBT TEHAMA CO DSW,1743,,3583,,5326,,637,,1463,,2100,,492007
0610501 CA EBT TRINITY CO DSW,310,,639,,949,,109,,267,,376,,89209
0610704 CA EBT TULARE COUNTY DSS,24544,,34561,,59105,,8598,,12730,,21328,,5253798
0610901 CA EBT TUOLUMNE CO WELF DEPT,950,,1830,,2780,,362,,843,,1205,,240318
0611101 CA EBT VENTURA CO.,10973,,15280,,26253,,3973,,6462,,10435,,2385364
0611301 CA EBT YOLO CO DSW,3780,,4426,,8206,,1459,,1784,,3243,,836298
0611501 CA EBT YUBA CO WELFARE DEPT,2740,,5387,,8127,,902,,1964,,2866,,726582
0800301 CO EBT ALAMOSA CO DSS,665,,1635,,2300,,289,,711,,1000,,259900
0800701 CO EBT ARCHULETA CO DSS,71,,357,,428,,31,,155,,186,,48364
0800901 CO EBT BACA CO DSS,71,,214,,285,,31,,93,,124,,32205
0801101 CO EBT BENT CO DSS,168,,607,,775,,73,,264,,337,,87575
0801301 CO EBT BOULDER CO DSS,1546,,6884,,8430,,672,,2993,,3665,,952590
0801501 CO EBT CHAFFEE CO DSS,202,,605,,807,,88,,263,,351,,91191
0801701 CO EBT CHEYENNE CO DSS,18,,79,,97,,8,,34,,42,,10961
0801901 CO EBT CLEAR CREEK,90,,191,,281,,39,,83,,122,,31753
0802101 CO EBT CONEJOS CO DSS,331,,948,,1279,,144,,412,,556,,144527
0802301 CO EBT COSTILLA CO DSS,251,,536,,787,,109,,233,,342,,88931
0802501 CO EBT CROWLEY CO DSS,149,,435,,584,,65,,189,,254,,65992
0802701 CO EBT CUSTER CO DSS,30,,147,,177,,13,,64,,77,,20001
0802901 CO EBT DELTA CO DSS,430,,1523,,1953,,187,,662,,849,,220689
0803102 CO EBT DENVER,10787,,32529,,43316,,4690,,18833,,23523,,4894708
0803301 CO EBT DOLORES CO DSS,23,,55,,78,,10,,24,,34,,8796
0803501 CO EBT DOUGLAS,290,,1334,,1624,,126,,580,,706,,166045
0803701 CO EBT EAGLE CO DSS,55,,267,,322,,24,,116,,140,,30072
0803901 CO EBT ELBERT CO DSS,108,,269,,377,,47,,117,,164,,43261
0804101 CO EBT EL PASO CO DSS,4497,,19631,,24128,,1955,,8535,,10490,,2592887
0804301 CO EBT FREMONT CO DSS,688,,1950,,2638,,299,,848,,1147,,234247
0804501 CO EBT GARFIELD CO DSS,214,,1019,,1233,,93,,443,,536,,114462
0804701 CO EBT GILPIN,23,,131,,154,,10,,57,,67,,11753
0804901 CO EBT GRAND,28,,182,,210,,12,,79,,91,,21252
0805101 CO EBT GUNN HINSDALE CO DSS,46,,308,,354,,20,,134,,154,,28235
0805301 CO EBT HINSDALE,0,,9,,9,,0,,4,,4,,571
0805501 CO EBT HUERFANO CO DSS,276,,777,,1053,,120,,338,,458,,92190
0805701 CO EBT JACKSON,7,,90,,97,,3,,39,,42,,8180
0805901 CO EBT JEFFERSON CO DSS,2634,,9637,,12271,,1145,,4190,,5335,,1279739
0806101 CO EBT KIOWA CO DSS,18,,74,,92,,8,,32,,40,,7309
0806301 CO EBT KIT CARSON CO DSS,46,,306,,352,,20,,133,,153,,32417
0806501 CO EBT LAKE CO DSS,41,,198,,239,,18,,86,,104,,23941
0806701 CO EBT LA PLATA CO DSS,329,,1484,,1813,,143,,645,,788,,173432
0806901 CO EBT LARIMER CO DSS,2098,,8423,,10521,,912,,3662,,4574,,1052052
0807101 CO EBT LAS ANIMAS CO DSS,409,,1221,,1630,,178,,531,,709,,123452
0807301 CO EBT LINCOLN CO DSS,69,,239,,308,,30,,104,,134,,30477
0807501 CO EBT LOGAN CO DSS,2815,,1118,,3933,,1224,,486,,1710,,109390
0807701 CO EBT MESA CO DSS,1824,,7236,,9060,,793,,3146,,3939,,878689
0807901 CO EBT MINERAL,9,,23,,32,,4,,10,,14,,2938
0808101 CO EBT MOFFAT CO DSS,122,,633,,755,,53,,275,,328,,66416
0808301 CO EBT MONTEZUMA CO DSS,283,,1346,,1629,,123,,585,,708,,162040
0808501 CO EBT MONTROSE CO DSS,370,,1766,,2136,,161,,768,,929,,189304
0808701 CO EBT MORGAN CO DSS,368,,1053,,1421,,160,,458,,618,,129438
0808901 CO EBT OTERO CO DSS,722,,1941,,2663,,314,,844,,1158,,211189
0809101 CO EBT OURAY CO DSS,23,,83,,106,,10,,36,,46,,6121
0809301 CO EBT PARK CO DSS,87,,412,,499,,38,,179,,217,,55313
0809501 CO EBT PHILLIPS CO DSS,35,,168,,203,,15,,73,,88,,14966
0809701 CO EBT PITKIN,14,,51,,65,,6,,22,,28,,3932
0809901 CO EBT PROWERS CO DSS,338,,1320,,1658,,147,,574,,721,,151671
0810101 CO EBT PUEBLO CO DSS,3839,,17073,,20912,,1669,,7423,,9092,,2053700
0810301 CO EBT RIO BLANCO CO DSS,14,,189,,203,,6,,82,,88,,22694
0810501 CO EBT RIO GRANDE CO DSS,414,,1812,,2226,,180,,788,,968,,205431
0810701 CO EBT ROUTT CO DSS,23,,244,,267,,10,,106,,116,,19167
0810901 CO EBT SAGUACHE CO DSS,189,,725,,914,,82,,315,,397,,76403
0811101 CO EBT SAN JUAN CO DSS,7,,37,,44,,3,,16,,19,,3619
0811301 CO EBT SAN MIGUEL CO DSS,16,,74,,90,,7,,32,,39,,7178
0811501 CO EBT SEDGWICK CO DSS,23,,97,,120,,10,,42,,52,,8351
0811701 CO EBT SUMMIT CO DSS,28,,232,,260,,12,,101,,113,,20798
0811901 CO EBT TELLER CO DSS,129,,623,,752,,56,,271,,327,,68278
0812101 CO EBT WASHINGTON CO DSS,23,,133,,156,,10,,58,,68,,11209
0812301 CO EBT WELD CO DSS,955,,5794,,6749,,415,,2519,,2934,,728544
0812501 CO EBT YUMA CO DSS,90,,414,,504,,39,,180,,219,,40734
0812701 CO EBT ADAMS CO DSS,2068,,15978,,18046,,899,,6947,,7846,,2065282
0812901 CO EBT ARAPAHO CO. DSS,4547,,14881,,19428,,1977,,6470,,8447,,2104546
0813101 CO EBT BROOMFIELD,179,,803,,982,,78,,349,,427,,85036
0892501 CO EBT CO DEPT OF HUMAN SERVICES,0,,0,,0,,0,,0,,0,,0
0900002 CT EBT DEPT. OF SOCIAL SERVICES,64241,,141663,,205904,,40568,,68339,,108907,,18666232
1000112 DE EBT KENT,14590,,78,,14668,,6234,,27,,6261,,1224141
1000235 DE EBT NEW CASTLE,33991,,27,,34018,,14708,,13,,14721,,3119420
1000316 DE EBT SUSSEX CO.,13626,,22,,13648,,5479,,9,,5488,,1161176
1100161 DC EBT D.C. Treasury,28987,,62001,,90988,,13661,,31772,,45433,,9056475
1200101 FL EBT ALACHUA CO DFS,2383,,17374,,19757,,1579,,7694,,9273,,1861553
1200301 FL EBT BAKER CO SERVICE CENTE,285,,2455,,2740,,180,,925,,1105,,238807
1200501 FL EBT BAY CO DFS,1724,,11532,,13256,,1128,,4882,,6010,,1172072
1200701 FL EBT BRADFORD CO DFS,424,,3015,,3439,,265,,1258,,1523,,307673
1200901 FL EBT BREVARD CO DFS,3203,,23484,,26687,,2306,,10426,,12732,,2427984
1201101 FL EBT BROWARD CO SES,17209,,82343,,99552,,11723,,38182,,49905,,9505616
