NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:49 AM,,,,,
Jan 2008,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0105701 AL EBT FAYETTE CO FS OFF,981,,1887,,2868,,334,,956,,1290,,251377
0105901 AL EBT FRANKLIN CO FS OFF,1113,,3394,,4507,,356,,1480,,1836,,427279
0106101 AL EBT GENEVA CO FS OFF,873,,3016,,3889,,269,,1247,,1516,,360065
0106301 AL EBT GREENE CO FS OFF,751,,1756,,2507,,222,,807,,1029,,236079
0106501 AL EBT HALE CO FS OFF,854,,2085,,2939,,216,,884,,1100,,244476
0106701 AL EBT HENRY CO FS OFF,678,,2082,,2760,,208,,986,,1194,,247708
0106901 AL EBT HOUSTON CO FS OFF,3414,,8882,,12296,,1043,,3944,,4987,,1148864
0107101 AL EBT JACKSON CO FS OFF,1421,,4975,,6396,,459,,2057,,2516,,590512
0107301 AL EBT JEFFERSON CO FS OFF,22158,,52033,,74191,,6538,,25277,,31815,,7223520
0107501 AL EBT LAMAR CO FS OFF,646,,1464,,2110,,209,,732,,941,,197333
0107701 AL EBT LAUDERDALE CO FS OFF,2193,,6799,,8992,,708,,2988,,3696,,824756
0107901 AL EBT LAWRENCE CO FS OFF,1083,,2495,,3578,,328,,1117,,1445,,311446
0108101 AL EBT LEE CO FOOD STAMP OFF,2243,,8593,,10836,,667,,3520,,4187,,1020602
0108302 AL EBT LIMESTONE CO. FS OFF,1277,,5191,,6468,,737,,1980,,2717,,610310
0108501 AL EBT LOWNDES CO FS OFF,1064,,2409,,3473,,280,,1157,,1437,,335884
0108701 AL EBT MACON CO FS OFF,1468,,4447,,5915,,459,,2440,,2899,,615482
0108902 AL EBT MADISON CO. FS OFF,3744,,15827,,19571,,1922,,6111,,8033,,1896910
0109101 AL EBT MARENGO CO FS OFC,1441,,2691,,4132,,421,,1313,,1734,,351388
0109301 AL EBT MARION CO FS OFF,1093,,3411,,4504,,366,,1481,,1847,,409994
0109501 AL EBT MARSHALL CO FS OFF,2065,,6899,,8964,,666,,2823,,3489,,850735
0109701 AL EBT MOBILE CO FS OFF,14595,,51831,,66426,,4399,,21306,,25705,,6610413
0109901 AL EBT MONROE CO FS OFF,830,,3352,,4182,,242,,1323,,1565,,413551
0110101 AL EBT MONTGOMERY CO FS OFF,10620,,27241,,37861,,2927,,12238,,15165,,3842158
0110301 AL EBT MORGAN CO FS OFF,2112,,6666,,8778,,691,,2789,,3480,,829886
0110501 AL EBT PERRY CO FS OFF,1255,,2780,,4035,,345,,1361,,1706,,387863
0110701 AL EBT PICKENS CO FS OFF,999,,2207,,3206,,291,,988,,1279,,286928
0110901 AL EBT PIKE CO FOOD STAMP OFC,1841,,3847,,5688,,543,,1951,,2494,,545891
0111101 AL EBT RANDOLPH CO FSO,856,,3107,,3963,,245,,1295,,1540,,374710
0111301 AL EBT RUSSELL CO FS OFF,2233,,8322,,10555,,666,,3346,,4012,,1091109
0111501 AL EBT ST CLAIR CO FS OFF,1585,,5204,,6789,,450,,2131,,2581,,650426
0111701 AL EBT SHELBY CO FS OFF,1394,,5036,,6430,,437,,2053,,2490,,638139
0111901 AL EBT SUMTER CO FS OFF,1376,,2402,,3778,,397,,1315,,1712,,351850
0112101 AL EBT TALLADEGA CO FS OFF,3299,,8117,,11416,,1004,,3734,,4738,,1091616
0112301 AL EBT TALLAPOOSA CO FS OFF,1552,,4516,,6068,,440,,1929,,2369,,580326
0112501 AL EBT TUSCALOOSA CO FS OFF,5218,,11839,,17057,,1521,,5310,,6831,,1549113
0112701 AL EBT WALKER CO FS OFF,1636,,5553,,7189,,471,,2252,,2723,,714705
0112901 AL EBT WASHINGTON CO F S OFC,622,,2197,,2819,,174,,969,,1143,,266504
0113101 AL EBT WILCOX CO FS OFF,1657,,2754,,4411,,406,,1420,,1826,,406236
0113301 AL EBT WINSTON CO FS OFF,816,,1987,,2803,,240,,841,,1081,,250437
0211005 AK EBT ALASKA,11193,,44838,,56031,,4534,,17044,,21578,,7721195
0400101 AZ EBT APACHE,452,,20947,,21399,,130,,6947,,7077,,2090963
0400301 AZ EBT COCHISE,2446,,13256,,15702,,793,,6300,,7093,,1546748
0400301 AZ WRI COCHISE,0,,0,,0,,0,,0,,0,,0
0400501 AZ EBT COCONINO,560,,14841,,15401,,181,,5499,,5680,,1519655
0400701 AZ EBT GILA,2291,,6511,,8802,,617,,3196,,3813,,913964
0400901 AZ EBT GRAHAM,895,,4091,,4986,,273,,1814,,2087,,487956
0401101 AZ EBT GREENLEE,94,,401,,495,,31,,219,,250,,52392
0401301 AZ EBT MARICOPA,55064,,247990,,303054,,16687,,107585,,124272,,31895588
0401501 AZ EBT MOHAVE,3366,,22800,,26166,,1093,,10707,,11800,,2675736
0401701 AZ EBT NAVAJO,3671,,20582,,24253,,999,,7701,,8700,,2398387
0401901 AZ EBT PIMA,17241,,83482,,100723,,5395,,38772,,44167,,10354606
0402101 AZ EBT PINAL,5086,,25356,,30442,,1398,,10840,,12238,,3170209
0402301 AZ EBT SANTA CRUZ,714,,6234,,6948,,219,,2376,,2595,,630050
0402501 AZ EBT YAVAPAI,1379,,12835,,14214,,458,,6521,,6979,,1428203
0402701 AZ EBT YUMA,3290,,23282,,26572,,991,,8980,,9971,,2413751
0402901 AZ EBT LA PAZ CO DES,638,,2212,,2850,,187,,1118,,1305,,291891
0500101 AR EBT ARKANSAS COUNTY,214,,3108,,3322,,67,,1428,,1495,,307750
0500301 AR EBT ASHLEY COUNTY,268,,4305,,4573,,88,,2003,,2091,,442711
0500501 AR EBT BAXTER COUNTY,155,,4110,,4265,,54,,1783,,1837,,375329
0500701 AR EBT BENTON COUNTY,222,,12181,,12403,,67,,4436,,4503,,1221576
0500901 AR EBT BOONE COUNTY,241,,4063,,4304,,72,,1641,,1713,,377210
0501101 AR EBT BRADLEY COUNTY,150,,2136,,2286,,47,,1094,,1141,,213544
0501301 AR EBT CALHOUN COUNTY,63,,503,,566,,20,,252,,272,,50712
0501501 AR EBT CARROLL COUNTY,109,,2677,,2786,,29,,1091,,1120,,249244
0501701 AR EBT CHICOT COUNTY,299,,3159,,3458,,95,,1533,,1628,,317012
0501901 AR EBT CLARK COUNTY,89,,2802,,2891,,31,,1286,,1317,,274605
0502101 AR EBT CLAY COUNTY,156,,1742,,1898,,45,,657,,702,,162798
0502301 AR EBT CLEBURNE COUNTY,86,,2390,,2476,,28,,983,,1011,,201652
0502501 AR EBT CLEVELAND COUNTY,143,,1298,,1441,,43,,570,,613,,137281
0502701 AR EBT COLUMBIA COUNTY,374,,4849,,5223,,110,,2376,,2486,,505685
0502901 AR EBT CONWAY COUNTY,83,,3136,,3219,,26,,1384,,1410,,294807
0503101 AR EBT CRAIGHEAD COUNTY,824,,10801,,11625,,239,,4010,,4249,,1176460
0503301 AR EBT CRAWFORD COUNTY,295,,7018,,7313,,87,,2611,,2698,,659115
0503501 AR EBT CRITTENDEN COUNTY,1100,,11192,,12292,,300,,4219,,4519,,1211726
0503701 AR EBT CROSS COUNTY,193,,2680,,2873,,54,,1017,,1071,,262397
0503901 AR EBT DALLAS COUNTY,159,,1244,,1403,,45,,632,,677,,121051
0504101 AR EBT DESHA COUNTY,259,,3245,,3504,,78,,1458,,1536,,341509
0504301 AR EBT DREW COUNTY,213,,3390,,3603,,66,,1634,,1700,,367145
0504501 AR EBT FAULKNER COUNTY,600,,8238,,8838,,184,,3342,,3526,,849490
0504701 AR EBT FRANKLIN COUNTY,59,,2616,,2675,,17,,1064,,1081,,252840
0504901 AR EBT FULTON COUNTY,126,,1631,,1757,,41,,632,,673,,156131
0505101 AR EBT GARLAND COUNTY,558,,10491,,11049,,170,,4533,,4703,,1069717
0505301 AR EBT GRANT COUNTY,73,,1516,,1589,,23,,647,,670,,147283
0505501 AR EBT GREENE COUNTY,320,,5439,,5759,,100,,2082,,2182,,540557
0505701 AR EBT HEMPSTEAD COUNTY,247,,3669,,3916,,72,,1584,,1656,,358742
0505901 AR EBT HOT SPRING COUNTY,59,,3988,,4047,,17,,1669,,1686,,371141
0506101 AR EBT HOWARD COUNTY,73,,1695,,1768,,22,,738,,760,,164133
0506301 AR EBT INDEPENDENCE COUNTY,210,,4523,,4733,,57,,1666,,1723,,418240
0506501 AR EBT IZARD COUNTY,24,,1599,,1623,,10,,607,,617,,142880
0506701 AR EBT JACKSON COUNTY,179,,2956,,3135,,57,,1189,,1246,,297022
0506901 AR EBT JEFFERSON COUNTY,2036,,15378,,17414,,622,,7351,,7973,,1801991
0507101 AR EBT JOHNSON COUNTY,84,,3142,,3226,,21,,1267,,1288,,286654
0507301 AR EBT LAFAYETTE COUNTY,129,,1603,,1732,,37,,740,,777,,147282
0507501 AR EBT LAWRENCE COUNTY,146,,2504,,2650,,45,,957,,1002,,236129
0507701 AR EBT LEE COUNTY,405,,2621,,3026,,115,,1334,,1449,,282016
0507901 AR EBT LINCOLN COUNTY,240,,1975,,2215,,76,,870,,946,,205775
0508101 AR EBT LITTLE RIVER COUNTY,74,,1787,,1861,,24,,787,,811,,167278
0508301 AR EBT LOGAN COUNTY,289,,3196,,3485,,83,,1334,,1417,,315461
0508501 AR EBT LONOKE COUNTY,263,,5503,,5766,,79,,2063,,2142,,535303
0508701 AR EBT MADISON COUNTY,29,,1781,,1810,,8,,649,,657,,157939
0508901 AR EBT MARION COUNTY,72,,2086,,2158,,21,,876,,897,,184723
0509101 AR EBT MILLER COUNTY,520,,5901,,6421,,169,,2570,,2739,,620578
0509301 AR EBT MISSISSIPPI COUNTY,804,,9118,,9922,,218,,3379,,3597,,908672
0509501 AR EBT MONROE COUNTY,152,,1885,,2037,,49,,939,,988,,183529
0509701 AR EBT MONTGOMERY COUNTY,56,,1082,,1138,,18,,454,,472,,101499
0509901 AR EBT NEVADA COUNTY,68,,1490,,1558,,22,,630,,652,,133779
0510101 AR EBT NEWTON COUNTY,64,,1312,,1376,,21,,599,,620,,112517
0510301 AR EBT OUACHITA COUNTY,481,,4630,,5111,,148,,2181,,2329,,486035
0510501 AR EBT PERRY COUNTY,58,,1329,,1387,,17,,535,,552,,129308
0510701 AR EBT PHILLIPS COUNTY,1129,,7314,,8443,,328,,3273,,3601,,815252
0510901 AR EBT PIKE COUNTY,28,,1257,,1285,,8,,511,,519,,109738
0511101 AR EBT POINSETT COUNTY,451,,4974,,5425,,137,,1917,,2054,,515607
0511301 AR EBT POLK COUNTY,101,,2944,,3045,,30,,1165,,1195,,269877
0511501 AR EBT POPE COUNTY,188,,5981,,6169,,58,,2389,,2447,,544016
0511701 AR EBT PRAIRIE COUNTY,34,,1130,,1164,,12,,490,,502,,107196
0511901 AR EBT PULASKI COUNTY,5629,,39350,,44979,,1721,,16748,,18469,,4679320
0512101 AR EBT RANDOLPH COUNTY,147,,2508,,2655,,44,,1019,,1063,,229783
0512301 AR EBT SAINT FRANCIS COUNTY,877,,6409,,7286,,245,,2842,,3087,,705531
0512501 AR EBT SALINE COUNTY,180,,7202,,7382,,51,,2834,,2885,,700667
0512701 AR EBT SCOTT COUNTY,142,,1895,,2037,,43,,760,,803,,185351
0512901 AR EBT SEARCY COUNTY,59,,1220,,1279,,13,,523,,536,,99295
0513101 AR EBT SEBASTIAN COUNTY,505,,14672,,15177,,153,,6017,,6170,,1456121
0513301 AR EBT SEVIER COUNTY,110,,2379,,2489,,37,,993,,1030,,232487
0513501 AR EBT SHARP COUNTY,161,,2389,,2550,,51,,915,,966,,221963
0513701 AR EBT STONE COUNTY,47,,1569,,1616,,14,,662,,676,,123387
0513901 AR EBT UNION COUNTY,671,,7031,,7702,,204,,3173,,3377,,748825
0514101 AR EBT VAN BUREN COUNTY,77,,2269,,2346,,23,,972,,995,,207803
0514301 AR EBT WASHINGTON COUNTY,497,,14116,,14613,,151,,5548,,5699,,1422936
0514501 AR EBT WHITE COUNTY,356,,8142,,8498,,109,,3321,,3430,,808307
0514701 AR EBT WOODRUFF COUNTY,161,,1587,,1748,,50,,805,,855,,157664
0514901 AR EBT YELL COUNTY,47,,2253,,2300,,15,,886,,901,,189342
0515992 AR EBT 92-1 Field Operations,0,,4418,,4418,,0,,4068,,4068,,196085
0515996 AR EBT 96-1 Field Operations,7,,1512,,1519,,2,,1438,,1440,,88082
0600105 CA EBT ALAMEDA COUNTY DSS,26243,,46002,,72245,,11042,,22504,,33546,,8124436
0600302 CA EBT ALPINE COUNTY DSS,11,,71,,82,,5,,37,,42,,8525
0600501 CA EBT AMADOR COUNTY DSS,360,,1045,,1405,,144,,541,,685,,158782
0600702 CA EBT BUTTE COUNTY DSS,4542,,14329,,18871,,1769,,6399,,8168,,2107642
0600901 CA EBT CALAVERAS CO DSW,689,,1550,,2239,,257,,761,,1018,,251144
0601101 CA EBT COLUSA COUNTY DSW,226,,1200,,1426,,80,,425,,505,,133681
0601302 CA EBT CONTRA COSTA COUNTY DSS,12525,,22423,,34948,,5198,,9693,,14891,,3970991
0601501 CA EBT DEL NORTE CO DSW,1265,,2779,,4044,,449,,1365,,1814,,441060
0601704 CA EBT EL DORADO COUNTY DSS,1226,,3395,,4621,,477,,1594,,2071,,524778
0601904 CA EBT FRESNO COUNTY DSW,42924,,90174,,133098,,15704,,33820,,49524,,15024152
0602102 CA EBT GLENN CO WELFARE DEPT,559,,1805,,2364,,203,,680,,883,,242389
0602303 CA EBT HUMBOLDT CO DSW,2839,,7286,,10125,,1084,,3683,,4767,,1135246
0602501 CA EBT IMPERIAL CO DSW,5247,,14811,,20058,,1718,,5588,,7306,,2219183
0602701 CA EBT INYO COUNTY WELF DEPT,226,,792,,1018,,74,,385,,459,,104649
0602902 CA EBT KERN,17972,,68256,,86228,,6354,,25016,,31370,,9355555
0603101 CA EBT KINGS COUNTY DPW,3034,,11176,,14210,,1056,,4539,,5595,,1497727
0603301 CA EBT LAKE CO DEPT OF SOC SVCS,1594,,4134,,5728,,903,,1637,,2540,,644467
0603501 CA EBT LASSEN CO DSW,754,,1426,,2180,,334,,668,,1002,,249782
0603720 CA EBT LOS ANGELES COUNTY DPSS,168606,,464650,,633256,,73252,,207253,,280505,,74614082
0603902 CA EBT MADERA CO DSW,2807,,12361,,15168,,975,,4711,,5686,,1657732
0604102 CA EBT MARIN COUNTY DSW,1032,,3432,,4464,,432,,2082,,2514,,516006
0604301 CA EBT MARIPOSA CO DSW,253,,611,,864,,95,,288,,383,,96729
0604501 CA EBT MENDOCINO CO WELF DEPT,1722,,5536,,7258,,666,,3136,,3802,,912950
0604701 CA EBT MERCED CO DPW,12541,,20401,,32942,,4540,,7411,,11951,,3506125
0604901 CA EBT MODOC COUNTY DSS,239,,462,,701,,83,,197,,280,,76517
0605101 CA EBT MONO CO WELFARE DEPT,47,,245,,292,,17,,127,,144,,32248
0605302 CA EBT MONTEREY CO DSW,4794,,16392,,21186,,1790,,6898,,8688,,2362548
0605502 CA EBT NAPA CO WELFARE DEPT,638,,2289,,2927,,249,,1003,,1252,,317327
0605701 CA EBT NEVADA CO DPSS,849,,2239,,3088,,329,,1132,,1461,,354326
0605903 CA EBT ORANGE CO DSW,23872,,60973,,84845,,9172,,23879,,33051,,8861719
0606101 CA EBT PLACER CO WELFARE DEPT,2604,,5785,,8389,,967,,2560,,3527,,927435
0606301 CA EBT PLUMAS COUNTY DSS,234,,501,,735,,85,,207,,292,,76544
0606503 CA EBT RIVERSIDE COUNTY DSS,36396,,66413,,102809,,13026,,23042,,36068,,10720760
0606703 CA EBT SACRAMENTO CO DSW,45014,,79580,,124594,,17159,,31974,,49133,,14431932
0606902 CA EBT SAN BENITO COUNTY DSS,893,,2662,,3555,,309,,1173,,1482,,394531
0607105 CA EBT SAN BRNDINO CO DPSS AU,56281,,104584,,160865,,20222,,36907,,57129,,17578905
0607301 CA EBT SAN DIEGO CO DSS,40714,,59025,,99739,,15082,,22674,,37756,,10839062
0607502 CA EBT SAN FRANCISCO COUNTY DSS,6693,,23446,,30139,,2930,,16130,,19060,,3494087
0607702 CA EBT SAN JOAQUIN CO HUMAN SVCS AGCY,17134,,42825,,59959,,6138,,15863,,22001,,6653964
0607901 CA EBT SAN LUIS OBISPO COUNTY DSS,2587,,6120,,8707,,1121,,3006,,4127,,946915
0608103 CA EBT SAN MATEO COUNTY DSS,3145,,5671,,8816,,1302,,2707,,4009,,978911
0608304 CA EBT SANTA BARBARA CO DSW,6802,,12132,,18934,,3585,,4279,,7864,,2042942
0608502 CA EBT SANTA CLARA COUNTY DSS,20878,,40100,,60978,,8431,,17351,,25782,,6592486
0608702 CA EBT SANTA CRUZ CO DSW,3436,,9003,,12439,,1524,,4456,,5980,,1463257
0608901 CA EBT SHASTA CO DSW,3834,,10554,,14388,,1546,,4882,,6428,,1571555
0609101 CA EBT SIERRA CO HUMAN SVCS,33,,99,,132,,12,,56,,68,,15136
0609301 CA EBT SISKIYOU CO DSW,1264,,2678,,3942,,478,,1202,,1680,,424780
0609502 CA EBT SOLANO CO DSW,9073,,13254,,22327,,3610,,6095,,9705,,2524603
0609701 CA EBT SONOMA CO DSW,4580,,9906,,14486,,1975,,5263,,7238,,1650029
0609902 CA EBT STANISLAUS CO. DSS,16384,,29098,,45482,,6305,,11765,,18070,,5024285
0610101 CA EBT SUTTER CO WELF DEPT,1814,,5280,,7094,,628,,2117,,2745,,773781
0610301 CA EBT TEHAMA CO DSW,1568,,4259,,5827,,599,,1813,,2412,,649305
0610501 CA EBT TRINITY CO DSW,295,,751,,1046,,111,,328,,439,,113481
0610704 CA EBT TULARE COUNTY DSS,21858,,44814,,66672,,8119,,17396,,25515,,7298247
0610901 CA EBT TUOLUMNE CO WELF DEPT,1398,,1983,,3381,,449,,980,,1429,,340995
0611101 CA EBT VENTURA CO.,9700,,24214,,33914,,3782,,10676,,14458,,3755642
0611301 CA EBT YOLO CO DSW,3150,,6867,,10017,,1201,,2978,,4179,,1134935
0611501 CA EBT YUBA CO WELFARE DEPT,2279,,6653,,8932,,810,,2728,,3538,,972302
0800301 CO EBT ALAMOSA CO DSS,603,,2029,,2632,,304,,949,,1253,,267841
0800701 CO EBT ARCHULETA CO DSS,57,,445,,502,,31,,179,,210,,47017
0800901 CO EBT BACA CO DSS,38,,250,,288,,20,,103,,123,,26934
0801101 CO EBT BENT CO DSS,138,,558,,696,,73,,271,,344,,65784
0801301 CO EBT BOULDER CO DSS,1331,,6110,,7441,,753,,2920,,3673,,768262
0801501 CO EBT CHAFFEE CO DSS,85,,560,,645,,67,,272,,339,,58503
0801701 CO EBT CHEYENNE CO DSS,16,,81,,97,,6,,35,,41,,7973
0801901 CO EBT CLEAR CREEK,53,,256,,309,,40,,131,,171,,31872
0802101 CO EBT CONEJOS CO DSS,261,,1166,,1427,,150,,452,,602,,124459
0802301 CO EBT COSTILLA CO DSS,147,,501,,648,,101,,235,,336,,64698
0802501 CO EBT CROWLEY CO DSS,94,,420,,514,,69,,169,,238,,42491
0802701 CO EBT CUSTER CO DSS,30,,162,,192,,14,,73,,87,,20292
0802901 CO EBT DELTA CO DSS,227,,1780,,2007,,150,,763,,913,,198597
0803102 CO EBT DENVER,7020,,39816,,46836,,4540,,17277,,21817,,5309723
0803301 CO EBT DOLORES CO DSS,5,,58,,63,,5,,31,,36,,5919
0803501 CO EBT DOUGLAS,234,,1991,,2225,,149,,754,,903,,235238
0803701 CO EBT EAGLE CO DSS,29,,341,,370,,16,,142,,158,,40282
0803901 CO EBT ELBERT CO DSS,99,,457,,556,,41,,167,,208,,57886
0804101 CO EBT EL PASO CO DSS,4938,,29989,,34927,,2291,,11936,,14227,,4001663
0804301 CO EBT FREMONT CO DSS,591,,2230,,2821,,309,,970,,1279,,271669
0804501 CO EBT GARFIELD CO DSS,197,,1125,,1322,,106,,487,,593,,145002
0804701 CO EBT GILPIN,23,,148,,171,,13,,73,,86,,16739
0804901 CO EBT GRAND,11,,199,,210,,11,,81,,92,,20983
0805101 CO EBT GUNN HINSDALE CO DSS,40,,325,,365,,20,,157,,177,,39215
0805301 CO EBT HINSDALE,5,,5,,10,,2,,4,,6,,1028
0805501 CO EBT HUERFANO CO DSS,119,,904,,1023,,91,,384,,475,,98905
0805701 CO EBT JACKSON,4,,77,,81,,2,,28,,30,,6721
0805901 CO EBT JEFFERSON CO DSS,1726,,11339,,13065,,968,,4702,,5670,,1518714
0806101 CO EBT KIOWA CO DSS,16,,75,,91,,6,,34,,40,,8724
0806301 CO EBT KIT CARSON CO DSS,45,,311,,356,,21,,125,,146,,28062
0806501 CO EBT LAKE CO DSS,16,,177,,193,,10,,74,,84,,18636
0806701 CO EBT LA PLATA CO DSS,182,,1782,,1964,,126,,776,,902,,192728
0806901 CO EBT LARIMER CO DSS,2514,,9894,,12408,,1161,,4179,,5340,,1314883
0807101 CO EBT LAS ANIMAS CO DSS,213,,1171,,1384,,166,,551,,717,,129569
0807301 CO EBT LINCOLN CO DSS,41,,314,,355,,21,,122,,143,,32978
0807501 CO EBT LOGAN CO DSS,268,,1127,,1395,,119,,534,,653,,129590
0807701 CO EBT MESA CO DSS,828,,7707,,8535,,514,,3291,,3805,,885522
0807901 CO EBT MINERAL,6,,24,,30,,3,,8,,11,,2522
0808101 CO EBT MOFFAT CO DSS,58,,631,,689,,41,,314,,355,,68220
0808301 CO EBT MONTEZUMA CO DSS,213,,1759,,1972,,125,,629,,754,,189549
0808501 CO EBT MONTROSE CO DSS,418,,2406,,2824,,225,,1038,,1263,,269166
0808701 CO EBT MORGAN CO DSS,413,,1212,,1625,,164,,476,,640,,154930
0808901 CO EBT OTERO CO DSS,375,,2351,,2726,,275,,945,,1220,,248696
0809101 CO EBT OURAY CO DSS,12,,77,,89,,8,,39,,47,,9891
0809301 CO EBT PARK CO DSS,78,,528,,606,,38,,216,,254,,67252
0809501 CO EBT PHILLIPS CO DSS,15,,163,,178,,11,,71,,82,,14537
0809701 CO EBT PITKIN,2,,33,,35,,2,,21,,23,,3978
0809901 CO EBT PROWERS CO DSS,303,,1340,,1643,,148,,535,,683,,158944
0810101 CO EBT PUEBLO CO DSS,2437,,20508,,22945,,1685,,8278,,9963,,2378893
0810301 CO EBT RIO BLANCO CO DSS,4,,194,,198,,3,,78,,81,,22965
0810501 CO EBT RIO GRANDE CO DSS,332,,1594,,1926,,182,,649,,831,,177637
0810701 CO EBT ROUTT CO DSS,19,,218,,237,,14,,122,,136,,23130
0810901 CO EBT SAGUACHE CO DSS,123,,772,,895,,77,,305,,382,,78485
0811101 CO EBT SAN JUAN CO DSS,6,,28,,34,,3,,17,,20,,4154
0811301 CO EBT SAN MIGUEL CO DSS,13,,83,,96,,13,,41,,54,,7762
0811501 CO EBT SEDGWICK CO DSS,10,,95,,105,,9,,38,,47,,7747
0811701 CO EBT SUMMIT CO DSS,18,,295,,313,,13,,161,,174,,32265
0811901 CO EBT TELLER CO DSS,136,,782,,918,,73,,358,,431,,94082
0812101 CO EBT WASHINGTON CO DSS,19,,179,,198,,11,,62,,73,,14761
0812301 CO EBT WELD CO DSS,1246,,10290,,11536,,639,,3691,,4330,,1212315
0812501 CO EBT YUMA CO DSS,62,,425,,487,,40,,188,,228,,43376
0812701 CO EBT ADAMS CO DSS,1774,,22521,,24295,,985,,8345,,9330,,2608623
0812901 CO EBT ARAPAHO CO. DSS,3090,,20295,,23385,,1719,,7958,,9677,,2623813
0813101 CO EBT BROOMFIELD,138,,966,,1104,,84,,387,,471,,107042
0900002 CT EBT DEPT. OF SOCIAL SERVICES,61314,,161813,,223127,,40794,,77730,,118524,,23227184
1000112 DE EBT KENT,17890,,59,,17949,,7907,,19,,7926,,1685092
1000235 DE EBT NEW CASTLE,39011,,64,,39075,,17367,,18,,17385,,3841050
1000316 DE EBT SUSSEX CO.,17281,,17,,17298,,7123,,7,,7130,,1649440
1100161 DC EBT D.C. Treasury,25781,,63555,,89336,,12656,,34896,,47552,,9234369
1200101 FL EBT ALACHUA CO DFS,2392,,16542,,18934,,1829,,7521,,9350,,1882109
1200301 FL EBT BAKER CO SERVICE CENTE,264,,2617,,2881,,187,,1022,,1209,,279668
1200501 FL EBT BAY CO DFS,1675,,13450,,15125,,1282,,6082,,7364,,1488505
1200701 FL EBT BRADFORD CO DFS,355,,2609,,2964,,265,,1115,,1380,,280457
