NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,07/30/2021,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,, , ,,,,,
Jan 2021,,,,,,,Data is Subject to Revision.  The data reflected is the latest available data.,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0811701 CO EBT SUMMIT CO DSS,38,,736,,774,,22,,481,,503,,169225
0811901 CO EBT TELLER CO DSS,148,,2145,,2293,,90,,1183,,1273,,493013
0812101 CO EBT WASHINGTON CO DSS,27,,483,,510,,17,,216,,233,,103797
0812301 CO EBT WELD CO DSS,1593,,26098,,27691,,823,,11872,,12695,,5730043
0812501 CO EBT YUMA CO DSS,44,,1059,,1103,,31,,473,,504,,229742
0812701 CO EBT ADAMS CO DSS,3506,,47179,,50685,,1893,,21591,,23484,,10450224
0812901 CO EBT ARAPAHO CO. DSS,4511,,48188,,52699,,2628,,22746,,25374,,10877986
0813101 CO EBT BROOMFIELD,146,,2319,,2465,,102,,1181,,1283,,527560
0900002 CT EBT DEPT. OF SOCIAL SERVICES,28379,,340305,,368684,,14910,,200713,,215623,,58253643
1000112 DE EBT KENT,29997,,43,,30040,,15406,,12,,15418,,6287044
1000235 DE EBT NEW CASTLE,68979,,257,,69236,,34151,,89,,34240,,14463995
1000316 DE EBT SUSSEX CO.,18748,,25,,18773,,8891,,7,,8898,,3845909
1100161 DC EBT D.C. Treasury,56437,,85888,,142325,,28585,,57394,,85979,,31314773
1200101 FL EBT ALACHUA CO DFS,3679,,32929,,36608,,3074,,17614,,20688,,5477331
1200301 FL EBT BAKER CO SERVICE CENTE,400,,4401,,4801,,321,,2036,,2357,,711144
1200501 FL EBT BAY CO DFS,2169,,24733,,26902,,1790,,12969,,14759,,4067180
1200701 FL EBT BRADFORD CO DFS,533,,4371,,4904,,427,,2157,,2584,,729987
1200901 FL EBT BREVARD CO DFS,6705,,68348,,75053,,5511,,36588,,42099,,10852788
1201101 FL EBT BROWARD CO SES,26883,,286668,,313551,,23137,,160569,,183706,,47776516
1201301 FL EBT CALHOUN CO DFS,245,,2171,,2416,,212,,1090,,1302,,351664
1201501 FL EBT CHARLOTTE CO DFS,1638,,16303,,17941,,1338,,8843,,10181,,2481376
1201701 FL EBT CITRUS CO DFS,2122,,20430,,22552,,1813,,10741,,12554,,3233543
1201901 FL EBT CLAY CO DFS,1637,,21964,,23601,,1302,,10338,,11640,,3472633
1202101 FL EBT COLLIER CO DFS,1996,,22532,,24528,,1675,,11866,,13541,,3608326
1202301 FL EBT COLUMBIA CO DFS,1611,,13690,,15301,,1305,,6764,,8069,,2233110
1202501 FL EBT DADE CO DFS,115132,,555046,,670178,,102702,,325385,,428087,,106109034
1202701 FL EBT DESOTO CO DFS,499,,5625,,6124,,426,,2673,,3099,,872543
1202901 FL EBT DIXIE,418,,3356,,3774,,368,,1712,,2080,,559698
1203101 FL EBT DUVAL CO DFS,16542,,163914,,180456,,13172,,84779,,97951,,27264948
1203301 FL EBT ESCAMBIA CO DFS,6095,,51789,,57884,,4796,,26735,,31531,,8560300
1203501 FL EBT FLAGLER CO DFS,980,,12640,,13620,,815,,6232,,7047,,1946942
1203701 FL EBT FRANKLIN CO DFS,169,,1628,,1797,,147,,858,,1005,,271248
1203901 FL EBT GADSEN CO DFS,1494,,9623,,11117,,1211,,5223,,6434,,1597509
1204101 FL EBT GILCHRIST,266,,2887,,3153,,234,,1339,,1573,,459608
1204501 FL EBT GULF CO DFS,177,,1960,,2137,,164,,1056,,1220,,303972
1204701 FL EBT HAMILTON CO DFS,335,,2594,,2929,,246,,1217,,1463,,438683
1204901 FL EBT HARDEE CO DFS,368,,5345,,5713,,294,,2379,,2673,,838140
1205101 FL EBT HENDRY CO DFS,1011,,10594,,11605,,810,,5005,,5815,,1747251
1205301 FL EBT HERNNANDO COUNTY ES,3046,,29597,,32643,,2441,,14728,,17169,,4672811
1205501 FL EBT HIGHLANDS CO DFS,1871,,17735,,19606,,1490,,8928,,10418,,2766738
1205701 FL EBT HILLSBOROUGH CO ES,26144,,231547,,257691,,21270,,120056,,141326,,38712802
1205901 FL EBT HOLMES CO SES,429,,4055,,4484,,361,,1887,,2248,,649225
1206101 FL EBT INDIAN RIVER CO DFS,1514,,17014,,18528,,1257,,9164,,10421,,2621799
1206301 FL EBT JACKSON CO DFS,995,,8345,,9340,,804,,4035,,4839,,1311026
1206501 FL EBT JEFFERSON CO DFS,313,,1710,,2023,,254,,920,,1174,,287083
1206701 FL EBT LAFAYETTE,95,,931,,1026,,79,,411,,490,,151016
1206901 FL EBT LAKE CO FS UNIT,4034,,47702,,51736,,3229,,23881,,27110,,7388705
1207101 FL EBT LEE CO DFS,8198,,96082,,104280,,6746,,48368,,55114,,15410748
1207301 FL EBT LEON CO DFS,3987,,37238,,41225,,3078,,20553,,23631,,6168068
1207501 FL EBT LEVY CO DFS,890,,7237,,8127,,744,,3644,,4388,,1177399
1207701 FL EBT LIBERTY CO DFS,144,,1180,,1324,,116,,585,,701,,189978
1207901 FL EBT MADISON CO DFS,416,,2815,,3231,,351,,1382,,1733,,462776
1208101 FL EBT MANATEE CO DFS,3475,,41580,,45055,,2775,,21471,,24246,,6622328
1208301 FL EBT MARION CO FS OFFICE,6282,,59753,,66035,,4973,,29728,,34701,,9484998
1208501 FL EBT MARTIN CO SES,859,,12780,,13639,,756,,6969,,7725,,2021804
1208701 FL EBT MONROE CO DFS,728,,7774,,8502,,666,,4972,,5638,,1311655
1208901 FL EBT NASSAU CO FS OFFICE,648,,7585,,8233,,521,,3899,,4420,,1232456
1209101 FL EBT OKALOOSA CO FS UNIT 79,1630,,19393,,21023,,1308,,9412,,10720,,3078513
1209301 FL EBT OKEECHOBEE CO SES,634,,8482,,9116,,565,,4142,,4707,,1357899
1209501 FL EBT ORANGE CO DFS,19887,,226470,,246357,,15929,,120528,,136457,,36456585
1209701 FL EBT OSCEOLA CO FOOD STAMPS,6429,,79137,,85566,,5256,,39652,,44908,,12215898
1209901 FL EBT PALM BEACH CO DFS,13635,,177637,,191272,,11581,,96408,,107989,,29144583
1210101 FL EBT PASCO CO DFS,7682,,72841,,80523,,6133,,37903,,44036,,11581886
1210301 FL EBT PINELLAS CO DFS,13366,,110610,,123976,,10914,,65433,,76347,,18198332
1210501 FL EBT POLK CO SES - STE 101,13307,,142717,,156024,,10562,,69887,,80449,,22470089
1210701 FL EBT PUTNAM CO DFS,1861,,16862,,18723,,1528,,8441,,9969,,2772785
1210901 FL EBT ST JOHNS CO DFS,1347,,14020,,15367,,1106,,7410,,8516,,2281568
1211101 FL EBT ST LUCIE CO DFS,4147,,49619,,53766,,3547,,25318,,28865,,7845376
1211301 FL EBT SANTA ROSA CO SES,1401,,16020,,17421,,1163,,7633,,8796,,2521559
1211501 FL EBT SARASOTA CO DFS,2923,,30474,,33397,,2415,,17195,,19610,,4924232
1211701 FL EBT SEMINOLE CO DFS,3924,,45853,,49777,,3165,,24232,,27397,,7313217
1211901 FL EBT SUMTER CO HRS FS U 89,969,,8344,,9313,,819,,4355,,5174,,1357439
1212101 FL EBT SUWANNEE CO DFS,835,,8363,,9198,,674,,3944,,4618,,1313246
1212301 FL EBT TAYLOR CO DFS,507,,4896,,5403,,449,,2444,,2893,,777433
1212501 FL EBT UNION CO DFS,200,,2259,,2459,,162,,1010,,1172,,357546
1212701 FL EBT VOLUSIA CO DFS,7616,,78960,,86576,,6243,,42974,,49217,,12794021
1212901 FL EBT WAKULLA CO DFS,308,,3547,,3855,,265,,1793,,2058,,560304
1213101 FL EBT WALTON CO DFS,551,,6950,,7501,,446,,3334,,3780,,1101633
1213301 FL EBT WASHINGTON CO DFS,327,,3493,,3820,,261,,1647,,1908,,542113
1300101 GA EBT APPLING,596,,3475,,4071,,345,,1552,,1897,,496662
1300301 GA EBT ATKINSON,309,,1653,,1962,,161,,732,,893,,225850
1300501 GA EBT BACON,437,,2227,,2664,,231,,989,,1220,,330538
1300701 GA EBT BAKER,140,,704,,844,,102,,367,,469,,102010
1300901 GA EBT BALDWIN,1549,,7255,,8804,,884,,3555,,4439,,1088888
1301101 GA EBT BANKS,337,,2088,,2425,,188,,930,,1118,,279194
1301301 GA EBT BARROW,1533,,8946,,10479,,916,,3988,,4904,,1318353
1301501 GA EBT BARTOW CO DFCS,2127,,13863,,15990,,1218,,6268,,7486,,2040749
1301701 GA EBT BEN HILL,856,,3691,,4547,,508,,1757,,2265,,531124
1301901 GA EBT BERRIEN CO DFCS,735,,3354,,4089,,385,,1557,,1942,,480659
1302102 GA EBT BIBB COUNTY DFCS,8322,,35383,,43705,,4646,,17033,,21679,,5570107
1302301 GA EBT BLECKLEY,414,,1915,,2329,,212,,908,,1120,,274366
1302501 GA EBT BRANTLEY,624,,3831,,4455,,335,,1702,,2037,,569412
1302701 GA EBT BROOKS,712,,3193,,3905,,404,,1552,,1956,,461203
1302901 GA EBT BRYAN CO DFCS,538,,3670,,4208,,287,,1604,,1891,,534466
1303101 GA EBT BULLOCH,1986,,11549,,13535,,1056,,5392,,6448,,1730713
1303301 GA EBT BURKE,1157,,5171,,6328,,656,,2386,,3042,,774437
1303501 GA EBT BUTTS,666,,3706,,4372,,400,,1720,,2120,,536276
1303701 GA EBT CALHOUN CO DFCS,238,,1247,,1485,,153,,646,,799,,172790
1303901 GA EBT CAMDEN,920,,6007,,6927,,480,,2661,,3141,,869309
1304301 GA EBT CANDLER,498,,2297,,2795,,256,,1007,,1263,,338866
1304502 GA EBT CARROLL,3029,,17272,,20301,,1679,,7759,,9438,,2600464
1304701 GA EBT CATOOSA,1118,,7326,,8444,,641,,3173,,3814,,1044962
1304901 GA EBT CHARLTON,345,,1774,,2119,,197,,845,,1042,,253260
1305103 GA EBT CHATHAM,6691,,42857,,49548,,3931,,20473,,24404,,6473421
1305301 GA EBT CHATTAHOOCHEE CO DFCS,133,,635,,768,,73,,306,,379,,92979
1305501 GA EBT CHATTOGA CO DFCS,934,,5175,,6109,,560,,2505,,3065,,753872
1305701 GA EBT CHEROKEE,1610,,12774,,14384,,932,,5490,,6422,,1839597
1305901 GA EBT CLARKE,3151,,14442,,17593,,1796,,7225,,9021,,2281968
1306101 GA EBT CLAY CO DFCS,184,,850,,1034,,108,,438,,546,,126991
1306301 GA EBT CLAYTON CO DFCS,10769,,71183,,81952,,5323,,32891,,38214,,11076839
1306501 GA EBT CLINCH CO DFCS,323,,1368,,1691,,186,,628,,814,,188502
1306702 GA EBT COBB,7815,,61745,,69560,,4226,,29605,,33831,,9452422
1306901 GA EBT COFFEE,1654,,8412,,10066,,865,,3753,,4618,,1222983
1307101 GA EBT COLQUITT,2068,,8934,,11002,,1141,,4151,,5292,,1298070
1307301 GA EBT COLUMBIA CO DFCS,1331,,9625,,10956,,694,,4036,,4730,,1391089
1307501 GA EBT COOK,845,,3432,,4277,,404,,1592,,1996,,500896
1307702 GA EBT COWETA,2137,,13227,,15364,,1172,,5977,,7149,,1986871
1307901 GA EBT CRAWFORD,332,,1823,,2155,,214,,872,,1086,,259148
1308101 GA EBT CRISP CO FD STAMP OFC,1116,,5369,,6485,,645,,2650,,3295,,813756
1308301 GA EBT DADE,282,,1807,,2089,,161,,829,,990,,249055
1308501 GA EBT DAWSON CO DFCS,297,,2063,,2360,,177,,925,,1102,,296856
1308701 GA EBT DECATUR CO DFCS,1515,,6400,,7915,,809,,3136,,3945,,972721
1308903 GA EBT DE KALB,20743,,125462,,146205,,11775,,61726,,73501,,19407898
1309105 GA EBT DODGE,813,,3995,,4808,,494,,1973,,2467,,579028
1309301 GA EBT DOOLY,385,,2072,,2457,,238,,1026,,1264,,295860
1309501 GA EBT DOUGHERTY,5710,,25099,,30809,,3209,,12538,,15747,,4030169
1309701 GA EBT DOUGLAS CO DFCS,3173,,22572,,25745,,1579,,10133,,11712,,3403859
1309901 GA EBT EARLY,675,,2825,,3500,,370,,1352,,1722,,425393
1310001 GA EBT ECHOLS,99,,685,,784,,49,,261,,310,,100900
1310301 GA EBT EFFINGHAM CO DFCS,868,,6079,,6947,,440,,2600,,3040,,879222
1310501 GA EBT ELBERT,783,,3511,,4294,,477,,1746,,2223,,512779
1310701 GA EBT EMANUEL,1073,,5201,,6274,,575,,2475,,3050,,770799
1310901 GA EBT EVANS,376,,2282,,2658,,206,,1024,,1230,,337026
1311101 GA EBT FANNIN,499,,2460,,2959,,308,,1185,,1493,,348963
1311301 GA EBT FAYETTE,823,,6141,,6964,,449,,2711,,3160,,906727
1311501 GA EBT FLOYD,2997,,14546,,17543,,1750,,6848,,8598,,2188437
1311701 GA EBT FORSYTH,947,,7100,,8047,,591,,3056,,3647,,1050723
1311901 GA EBT FRANKLIN,719,,3511,,4230,,419,,1667,,2086,,512707
1312103 GA EBT FULTON CO DFCS,28316,,157567,,185883,,16498,,83142,,99640,,25301501
1312302 GA EBT GILMER,469,,3524,,3993,,294,,1499,,1793,,471335
1312501 GA EBT GLASCOCK CO DFCS,77,,374,,451,,52,,171,,223,,52625
1312701 GA EBT GLYNN,1942,,12542,,14484,,1090,,5913,,7003,,1863521
1312901 GA EBT GORDON,1236,,7347,,8583,,709,,3349,,4058,,1036562
1313101 GA EBT GRADY,935,,4383,,5318,,563,,1999,,2562,,633076
1313301 GA EBT GREENE,480,,2420,,2900,,285,,1136,,1421,,334747
1313501 GA EBT GWINNETT,11953,,89164,,101117,,6555,,37280,,43835,,13310969
1313701 GA EBT HABERSHAM CO DFCS,808,,4856,,5664,,447,,2136,,2583,,665988
1313901 GA EBT HALL,2744,,18172,,20916,,1494,,7734,,9228,,2623259
1314101 GA EBT HANCOCK,377,,1609,,1986,,231,,894,,1125,,240936
1314301 GA EBT HARALSON,984,,4990,,5974,,580,,2317,,2897,,747774
1314501 GA EBT HARRIS CO DFCS,343,,2396,,2739,,214,,1121,,1335,,331285
1314701 GA EBT HART,718,,3768,,4486,,418,,1776,,2194,,531238
1314901 GA EBT HEARD,400,,1930,,2330,,228,,882,,1110,,278449
1315101 GA EBT HENRY,4584,,32897,,37481,,2231,,14556,,16787,,4986973
1315301 GA EBT HOUSTON CO DFCS,3870,,20131,,24001,,1980,,8947,,10927,,3010029
1315501 GA EBT IRWIN CO DFCS,363,,1631,,1994,,197,,764,,961,,231604
1315701 GA EBT JACKSON,1079,,6789,,7868,,633,,2831,,3464,,973942
1315901 GA EBT JASPER CO DFCS,395,,2033,,2428,,219,,912,,1131,,297752
1316101 GA EBT JEFF DAVIS,581,,3194,,3775,,288,,1426,,1714,,463726
1316301 GA EBT JEFFERSON,801,,3295,,4096,,456,,1609,,2065,,471098
1316501 GA EBT JENKINS CO DFCS,490,,1787,,2277,,285,,893,,1178,,280483
1316702 GA EBT JOHNSON CO DFCS,420,,1659,,2079,,248,,828,,1076,,243528
1316902 GA EBT JONES CO DFCS,585,,3350,,3935,,335,,1585,,1920,,484028
1317101 GA EBT LAMAR,541,,3306,,3847,,344,,1606,,1950,,465201
1317301 GA EBT LANIER CO COMM,501,,1813,,2314,,235,,795,,1030,,282260
1317501 GA EBT LAURENS,2277,,11130,,13407,,1277,,5458,,6735,,1676992
1317701 GA EBT LEE,589,,4209,,4798,,300,,1811,,2111,,614712
1317901 GA EBT LIBERTY,1533,,10308,,11841,,792,,4398,,5190,,1510934
1318101 GA EBT LINCOLN CO DFCS,184,,1171,,1355,,115,,583,,698,,153559
1318301 GA EBT LONG CO DFCS,430,,2940,,3370,,214,,1177,,1391,,417729
1318501 GA EBT LOWNDES,4666,,20281,,24947,,2308,,9143,,11451,,3088962
1318701 GA EBT LUMPKIN CO DFCS,465,,2964,,3429,,287,,1396,,1683,,426454
1318901 GA EBT MCDUFFIE,1005,,4644,,5649,,582,,2124,,2706,,688527
1319101 GA EBT MCINTOSH,350,,2050,,2400,,229,,1048,,1277,,302013
1319301 GA EBT MACON CO DFCS,548,,2263,,2811,,351,,1207,,1558,,339933
1319501 GA EBT MADISON CO DFCS,828,,3838,,4666,,463,,1663,,2126,,547518
1319701 GA EBT MARION CO DFCS,293,,1511,,1804,,172,,725,,897,,218832
1319901 GA EBT MERIWETHER,829,,3928,,4757,,499,,1944,,2443,,597961
1320101 GA EBT MILLER,246,,1133,,1379,,146,,620,,766,,169173
1320503 GA EBT MITCHELL,1104,,5109,,6213,,620,,2506,,3126,,743095
1320701 GA EBT MONROE CO DEPT FACS,518,,3146,,3664,,317,,1557,,1874,,447524
1320901 GA EBT MONTGOMERY,224,,1453,,1677,,144,,723,,867,,207660
1321101 GA EBT MORGAN,405,,2369,,2774,,235,,1132,,1367,,343270
1321301 GA EBT MURRAY,1243,,6513,,7756,,695,,2941,,3636,,923793
1321502 GA EBT MUSCOGEE,8553,,38510,,47063,,4709,,18696,,23405,,6147843
1321701 GA EBT NEWTON,3546,,20596,,24142,,1762,,9268,,11030,,3188587
1321901 GA EBT OCONEE,223,,1479,,1702,,142,,669,,811,,216347
1322101 GA EBT OGLETHORPE CO DFCS,317,,1770,,2087,,191,,832,,1023,,247432
1322301 GA EBT PAULDING,2330,,16471,,18801,,1131,,6884,,8015,,2421598
1322502 GA EBT PEACH,932,,4719,,5651,,533,,2395,,2928,,730717
1322701 GA EBT PICKENS,553,,3345,,3898,,320,,1476,,1796,,464641
1322901 GA EBT PIERCE CO DFCS,702,,3103,,3805,,402,,1402,,1804,,466100
1323101 GA EBT PIKE,333,,1812,,2145,,190,,842,,1032,,272342
1323301 GA EBT POLK CO DFCS,1493,,7854,,9347,,910,,3618,,4528,,1159777
1323501 GA EBT PULASKI,381,,1584,,1965,,211,,794,,1005,,242124
1323701 GA EBT PUTNAM CO DFCS,562,,3291,,3853,,314,,1561,,1875,,464590
1323901 GA EBT QUITMAN CO DFCS,117,,521,,638,,67,,257,,324,,73286
1324101 GA EBT RABUN,262,,1642,,1904,,168,,753,,921,,215243
1324301 GA EBT RANDOLPH CO DEPT FACS,469,,1756,,2225,,271,,912,,1183,,272613
1324501 GA EBT RICHMOND CO DFCS,8893,,42658,,51551,,4771,,19728,,24499,,6630353
1324702 GA EBT ROCKDALE,2344,,16792,,19136,,1170,,7666,,8836,,2565121
1324901 GA EBT SCHLEY CO DFCS,124,,779,,903,,66,,348,,414,,111470
1325101 GA EBT SCREVEN CO DEPT FACS,636,,2824,,3460,,350,,1345,,1695,,424616
1325301 GA EBT SEMINOLE,475,,2014,,2489,,261,,1021,,1282,,301931
1325501 GA EBT SPALDING,2837,,13840,,16677,,1622,,6628,,8250,,2139814
1325701 GA EBT STEPHENS,1045,,4661,,5706,,605,,2192,,2797,,678594
1325902 GA EBT STEWART COUNTY,269,,977,,1246,,168,,545,,713,,148776
1326101 GA EBT SUMTER,1596,,7543,,9139,,898,,3886,,4784,,1162197
1326302 GA EBT TALBOT,243,,1119,,1362,,171,,634,,805,,158363
1326501 GA EBT TALIAFERRO,90,,240,,330,,57,,135,,192,,38325
1326701 GA EBT TATTNALL CO DFCS,811,,3844,,4655,,472,,1627,,2099,,562979
1326902 GA EBT TAYLOR CO DFCS,363,,1650,,2013,,229,,851,,1080,,242106
1327101 GA EBT TELFAIR CO DEPT FACS,595,,2673,,3268,,335,,1287,,1622,,407345
1327302 GA EBT TERRELL,516,,2672,,3188,,336,,1344,,1680,,385300
1327501 GA EBT THOMAS CO DFCS,2223,,8193,,10416,,1252,,4061,,5313,,1224535
1327702 GA EBT TIFT,1602,,8711,,10313,,919,,4047,,4966,,1262432
1327901 GA EBT TOOMBS CO DFCS,1261,,5863,,7124,,720,,2596,,3316,,874932
1328102 GA EBT TOWNS CO DFCS,168,,945,,1113,,106,,493,,599,,128285
1328302 GA EBT TREUTLEN,319,,1459,,1778,,195,,724,,919,,212486
1328501 GA EBT TROUP CO DFCS,2296,,13058,,15354,,1245,,6007,,7252,,1943045
1328701 GA EBT TURNER CO DFCS,446,,2140,,2586,,249,,1066,,1315,,307604
1328901 GA EBT TWIGGS,349,,1465,,1814,,215,,829,,1044,,216593
1329101 GA EBT UNION CO DFCS,383,,2029,,2412,,234,,910,,1144,,270698
1329302 GA EBT UPSON,1240,,5859,,7099,,785,,3013,,3798,,900595
1329502 GA EBT WALKER,1709,,9623,,11332,,956,,4324,,5280,,1394560
1329701 GA EBT WALTON,2128,,11649,,13777,,1159,,5155,,6314,,1757281
1329901 GA EBT WARE,1670,,8117,,9787,,956,,3743,,4699,,1209003
1330101 GA EBT WARREN CO DFCS,276,,1317,,1593,,165,,649,,814,,182741
1330303 GA EBT WASHINGTON,864,,3958,,4822,,513,,1861,,2374,,579646
1330501 GA EBT WAYNE,1125,,5713,,6838,,597,,2530,,3127,,860567
1330702 GA EBT WEBSTER,103,,482,,585,,60,,255,,315,,74137
1330901 GA EBT WHEELER,231,,1167,,1398,,127,,536,,663,,169464
1331101 GA EBT WHITE CO DFCS,546,,2889,,3435,,305,,1294,,1599,,402910
1331302 GA EBT WHITFIELD,2043,,13132,,15175,,1164,,5802,,6966,,1802342
1331501 GA EBT WILCOX,312,,1583,,1895,,188,,764,,952,,237987
1331701 GA EBT WILKES,379,,1914,,2293,,253,,963,,1216,,268432
1331901 GA EBT WILKINSON CO DFCS,342,,1884,,2226,,185,,923,,1108,,272476
1332101 GA EBT WORTH,724,,4061,,4785,,442,,1988,,2430,,591192
1400002 GU EBT GUAM  DPHSS,2165,,37460,,39625,,1026,,12865,,13891,,11160736
1500101 HI EBT HAWAII,2550,,45113,,47663,,824,,25103,,25927,,18604084
1500306 HI EBT HONOLULU,5980,,106150,,112130,,1953,,57802,,59755,,43672952
1500701 HI EBT KAUAI,644,,10059,,10703,,204,,5488,,5692,,4167691
1500901 HI EBT MAUI,1439,,21826,,23265,,467,,12133,,12600,,9091544
1600003 ID EBT IDAHO STATE,18779,,117178,,135957,,13035,,50990,,64025,,15456056
1700101 IL EBT ADAMS,1102,,14225,,15327,,483,,8135,,8618,,3490928
1700301 IL EBT ALEXANDER,0,,0,,0,,0,,0,,0,,0
1700501 IL EBT BOND,0,,0,,0,,0,,0,,0,,0
1701101 IL EBT BUREAU,126,,6217,,6343,,47,,3387,,3434,,1424185
1701201 IL EBT MED FIELD OPS - DWNST,18,,1715,,1733,,18,,1706,,1724,,420160
1701501 IL EBT CARROLL,0,,0,,0,,0,,0,,0,,0
1701701 IL EBT CASS,130,,2746,,2876,,61,,1543,,1604,,656107
1701901 IL EBT CHAMPAIGN,630,,29237,,29867,,360,,16152,,16512,,6688617
1702101 IL EBT CHRISTIAN,174,,5533,,5707,,87,,3244,,3331,,1320624
1702501 IL EBT CLAY,0,,0,,0,,0,,0,,0,,0
1702701 IL EBT CLINTON,0,,0,,0,,0,,0,,0,,0
1702901 IL EBT Mid Illinois Family Community Resource Center,867,,22677,,23544,,379,,12962,,13341,,5413332
1703100 IL EBT ILLINOIS,0,,0,,0,,0,,0,,0,,0
1703101 IL EBT MED FIELD OPS - NORTH,44,,2880,,2924,,41,,2837,,2878,,696812
1703106 IL EBT COOK - NORTHSIDE,1727,,16439,,18166,,1207,,11085,,12292,,4133317
1703108 IL EBT COOK - WICKER PARK,0,,0,,0,,0,,0,,0,,0
1703109 IL EBT COOK - LOWER NORTH,2848,,31825,,34673,,1586,,21160,,22746,,7943515
1703110 IL EBT COOK - HUMBOLDT PARK,1271,,79732,,81003,,1165,,46671,,47836,,18136692
1703111 IL EBT COOK - NORTHERN,3414,,55796,,59210,,2210,,33312,,35522,,13466947
1703112 IL EBT COOK - NORTHWEST,2878,,70402,,73280,,1603,,44834,,46437,,16659649
1703113 IL EBT COOK - OGDEN,2340,,36577,,38917,,999,,19904,,20903,,8624521
1703114 IL EBT COOK - ASHLAND DISTRICT,0,,0,,0,,0,,0,,0,,0
1703115 IL EBT COOK - ENGLEWOOD,1653,,61851,,63504,,685,,33069,,33754,,14093264
1703116 IL EBT COOK - GARFIELD,0,,0,,0,,0,,0,,0,,0
1703117 IL EBT COOK - METRO WEST GA DISTRICT,0,,0,,0,,0,,0,,0,,0
1703118 IL EBT COOK - WEST SUBURBAN,1817,,88692,,90509,,944,,50295,,51239,,20267276
1703119 IL EBT COOK - AUSTIN DISTRICT,0,,0,,0,,0,,0,,0,,0
1703120 IL EBT COOK - SOUTH LOOP,1069,,30365,,31434,,629,,20368,,20997,,7226885
1703121 IL EBT COOK - MID-SOUTH,3992,,51862,,55854,,1604,,32073,,33677,,12573288
1703122 IL EBT COOK - PARK MANOR DISTRICT,0,,0,,0,,0,,0,,0,,0
1703123 IL EBT COOK - KENWOOD DISTRICT,0,,0,,0,,0,,0,,0,,0
1703124 IL EBT COOK - SPECIAL UNITS,361,,646,,1007,,118,,243,,361,,209141
1703125 IL EBT COOK - WOODLAWN,3167,,38953,,42120,,1565,,25998,,27563,,9608046
1703126 IL EBT COOK - SNAP E&T,0,,0,,0,,0,,0,,0,,0
1703127 IL EBT COOK - PERSHING DISTRICT,0,,0,,0,,0,,0,,0,,0
1703128 IL EBT COOK - SOUTHEAST,4258,,66217,,70475,,1904,,44160,,46064,,16119758
1703130 IL EBT COOK - SOUTH SUBURBAN,4578,,117129,,121707,,1734,,65446,,67180,,27141606
1703131 IL EBT COOK - AUBURN PARK DISTRICT,0,,0,,0,,0,,0,,0,,0
1703132 IL EBT COOK - ROSELAND,3497,,50576,,54073,,1504,,33471,,34975,,12429161
1703133 IL EBT COOK - CALUMET PARK,2332,,38318,,40650,,911,,23942,,24853,,9241312
1703134 IL EBT TPSCKCENTRAL,0,,0,,0,,0,,0,,0,,0
1703135 IL EBT MID SOUTH,0,,0,,0,,0,,0,,0,,0
1703136 IL EBT COOK - NORTH SUBURBAN,870,,35635,,36505,,714,,20391,,21105,,8233936
1703137 IL EBT MED FIELD OPS - CENTRAL,26,,3612,,3638,,26,,3566,,3592,,890151
1703138 IL EBT ALL KIDS,6,,128,,134,,2,,77,,79,,31204
1703301 IL EBT CRAWFORD,80,,3546,,3626,,41,,1972,,2013,,842478
1703701 IL EBT DEKALB,682,,12801,,13483,,263,,6939,,7202,,2990726
1704101 IL EBT DOUGLAS,0,,0,,0,,0,,0,,0,,0
1704301 IL EBT DUPAGE,2445,,70493,,72938,,1101,,37574,,38675,,16153826
1704501 IL EBT EDGAR,0,,0,,0,,0,,0,,0,,0
1704901 IL EBT EFFINGHAM,0,,0,,0,,0,,0,,0,,0
1705101 IL EBT FAYETTE,0,,0,,0,,0,,0,,0,,0
1705501 IL EBT FRANKLIN,584,,8913,,9497,,239,,5248,,5487,,2184404
1705701 IL EBT FULTON,188,,4813,,5001,,89,,2866,,2955,,1169380
1706101 IL EBT GREENE,0,,0,,0,,0,,0,,0,,0
1706501 IL EBT HAMILTON,0,,0,,0,,0,,0,,0,,0
1706701 IL EBT HANCOCK,0,,0,,0,,0,,0,,0,,0
1707301 IL EBT HENRY,364,,6471,,6835,,130,,3514,,3644,,1537013
1707501 IL EBT IROQUOIS,0,,0,,0,,0,,0,,0,,0
1707701 IL EBT JACKSON,702,,13655,,14357,,370,,8134,,8504,,3268382
1708101 IL EBT JEFFERSON,413,,9658,,10071,,193,,5454,,5647,,2298547
1708301 IL EBT JERSEY,103,,5031,,5134,,59,,2932,,2991,,1184234
1708501 IL EBT JO DAVIESS,0,,0,,0,,0,,0,,0,,0
1708901 IL EBT KANE,2287,,80174,,82461,,1047,,40149,,41196,,18135357
1709101 IL EBT KANKAKEE,1138,,23606,,24744,,622,,13596,,14218,,5617831
1709301 IL EBT KENDALL,0,,0,,0,,0,,0,,0,,0
1709501 IL EBT KNOX,677,,8891,,9568,,298,,5249,,5547,,2160614
