NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:42 AM,,,,,
Jul 2011,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0400501 AZ EBT COCONINO,204,,23939,,24143,,56,,9643,,9699,,2858623
0400701 AZ EBT GILA,1384,,12201,,13585,,364,,5836,,6200,,1827349
0400901 AZ EBT GRAHAM,629,,7517,,8146,,186,,3388,,3574,,1053378
0401101 AZ EBT GREENLEE,36,,1047,,1083,,12,,493,,505,,148841
0401301 AZ EBT MARICOPA,33214,,561794,,595008,,10238,,245337,,255575,,75326575
0401501 AZ EBT MOHAVE,1713,,42847,,44560,,544,,20316,,20860,,6148146
0401701 AZ EBT NAVAJO,959,,34601,,35560,,280,,13343,,13623,,4015158
0401901 AZ EBT PIMA,9271,,169469,,178740,,2847,,81248,,84095,,24785634
0402101 AZ EBT PINAL,2520,,54665,,57185,,716,,22310,,23026,,6786539
0402301 AZ EBT SANTA CRUZ,276,,12077,,12353,,82,,4506,,4588,,1352238
0402501 AZ EBT YAVAPAI,722,,30421,,31143,,236,,15123,,15359,,4526815
0402701 AZ EBT YUMA,1414,,43434,,44848,,397,,16438,,16835,,4961842
0402901 AZ EBT LA PAZ CO DES,198,,3943,,4141,,61,,1947,,2008,,591825
0500101 AR EBT ARKANSAS COUNTY,156,,3767,,3923,,56,,1817,,1873,,481033
0500301 AR EBT ASHLEY COUNTY,185,,4907,,5092,,56,,2221,,2277,,620333
0500501 AR EBT BAXTER COUNTY,141,,5662,,5803,,46,,2531,,2577,,677105
0500701 AR EBT BENTON COUNTY,341,,20796,,21137,,100,,7755,,7855,,2623639
0500901 AR EBT BOONE COUNTY,271,,5641,,5912,,87,,2315,,2402,,691741
0501101 AR EBT BRADLEY COUNTY,170,,2579,,2749,,54,,1306,,1360,,331978
0501301 AR EBT CALHOUN COUNTY,27,,733,,760,,11,,362,,373,,90124
0501501 AR EBT CARROLL COUNTY,63,,3519,,3582,,14,,1443,,1457,,417113
0501701 AR EBT CHICOT COUNTY,222,,3419,,3641,,66,,1706,,1772,,434702
0501901 AR EBT CLARK COUNTY,75,,3299,,3374,,25,,1581,,1606,,396565
0502101 AR EBT CLAY COUNTY,162,,2268,,2430,,55,,860,,915,,279798
0502301 AR EBT CLEBURNE COUNTY,68,,3149,,3217,,23,,1397,,1420,,372270
0502501 AR EBT CLEVELAND COUNTY,94,,1409,,1503,,29,,621,,650,,188054
0502701 AR EBT COLUMBIA COUNTY,290,,5121,,5411,,85,,2564,,2649,,667624
0502901 AR EBT CONWAY COUNTY,107,,3999,,4106,,31,,1827,,1858,,492262
0503101 AR EBT CRAIGHEAD COUNTY,1215,,14325,,15540,,371,,5429,,5800,,1926034
0503301 AR EBT CRAWFORD COUNTY,308,,10121,,10429,,88,,3899,,3987,,1257350
0503501 AR EBT CRITTENDEN COUNTY,1138,,13298,,14436,,318,,5426,,5744,,1863261
0503701 AR EBT CROSS COUNTY,205,,2953,,3158,,59,,1188,,1247,,359681
0503901 AR EBT DALLAS COUNTY,86,,1463,,1549,,28,,748,,776,,189464
0504101 AR EBT DESHA COUNTY,208,,3561,,3769,,65,,1674,,1739,,465974
0504301 AR EBT DREW COUNTY,146,,3802,,3948,,47,,1833,,1880,,494511
0504501 AR EBT FAULKNER COUNTY,393,,12396,,12789,,126,,5263,,5389,,1600263
0504701 AR EBT FRANKLIN COUNTY,51,,3156,,3207,,17,,1306,,1323,,387774
0504901 AR EBT FULTON COUNTY,88,,1930,,2018,,27,,777,,804,,231825
0505101 AR EBT GARLAND COUNTY,477,,15411,,15888,,145,,6943,,7088,,1986210
0505301 AR EBT GRANT COUNTY,56,,2098,,2154,,16,,898,,914,,267157
0505501 AR EBT GREENE COUNTY,281,,7121,,7402,,80,,2753,,2833,,901869
0505701 AR EBT HEMPSTEAD COUNTY,218,,4331,,4549,,72,,1899,,1971,,549360
0505901 AR EBT HOT SPRING COUNTY,152,,5237,,5389,,46,,2290,,2336,,648719
0506101 AR EBT HOWARD COUNTY,110,,2332,,2442,,35,,1010,,1045,,283316
0506301 AR EBT INDEPENDENCE COUNTY,379,,5120,,5499,,116,,1977,,2093,,653956
0506501 AR EBT IZARD COUNTY,88,,1913,,2001,,25,,735,,760,,234654
0506701 AR EBT JACKSON COUNTY,179,,3432,,3611,,53,,1426,,1479,,446284
0506901 AR EBT JEFFERSON COUNTY,1455,,18123,,19578,,458,,8946,,9404,,2597469
0507101 AR EBT JOHNSON COUNTY,159,,4345,,4504,,47,,1788,,1835,,525398
0507301 AR EBT LAFAYETTE COUNTY,144,,1691,,1835,,41,,836,,877,,208674
0507501 AR EBT LAWRENCE COUNTY,122,,3128,,3250,,38,,1222,,1260,,370747
0507701 AR EBT LEE COUNTY,320,,2591,,2911,,102,,1425,,1527,,357721
0507901 AR EBT LINCOLN COUNTY,144,,2371,,2515,,47,,1131,,1178,,310779
0508101 AR EBT LITTLE RIVER COUNTY,118,,2254,,2372,,37,,979,,1016,,282916
0508301 AR EBT LOGAN COUNTY,185,,4690,,4875,,53,,1989,,2042,,589455
0508501 AR EBT LONOKE COUNTY,462,,8257,,8719,,144,,3313,,3457,,1070897
0508701 AR EBT MADISON COUNTY,47,,2379,,2426,,14,,889,,903,,275378
0508901 AR EBT MARION COUNTY,106,,2854,,2960,,33,,1261,,1294,,344169
0509101 AR EBT MILLER COUNTY,577,,7855,,8432,,174,,3434,,3608,,1039080
0509301 AR EBT MISSISSIPPI COUNTY,789,,10348,,11137,,234,,4144,,4378,,1331753
0509501 AR EBT MONROE COUNTY,160,,2069,,2229,,50,,1063,,1113,,261042
0509701 AR EBT MONTGOMERY COUNTY,51,,1470,,1521,,14,,633,,647,,174158
0509901 AR EBT NEVADA COUNTY,104,,1904,,2008,,29,,821,,850,,242554
0510101 AR EBT NEWTON COUNTY,16,,1423,,1439,,5,,638,,643,,152944
0510301 AR EBT OUACHITA COUNTY,313,,5615,,5928,,93,,2711,,2804,,744428
0510501 AR EBT PERRY COUNTY,29,,1671,,1700,,10,,708,,718,,210753
0510701 AR EBT PHILLIPS COUNTY,1045,,7308,,8353,,296,,3524,,3820,,1040202
0510901 AR EBT PIKE COUNTY,53,,1873,,1926,,14,,756,,770,,220620
0511101 AR EBT POINSETT COUNTY,524,,5624,,6148,,159,,2267,,2426,,744021
0511301 AR EBT POLK COUNTY,90,,4080,,4170,,29,,1676,,1705,,505706
0511501 AR EBT POPE COUNTY,203,,8039,,8242,,67,,3379,,3446,,979132
0511701 AR EBT PRAIRIE COUNTY,33,,1360,,1393,,10,,606,,616,,162059
0511901 AR EBT PULASKI COUNTY,4527,,58051,,62578,,1404,,27525,,28929,,8300624
0512101 AR EBT RANDOLPH COUNTY,106,,3175,,3281,,34,,1288,,1322,,375365
0512301 AR EBT SAINT FRANCIS COUNTY,803,,7171,,7974,,239,,3382,,3621,,1010954
0512501 AR EBT SALINE COUNTY,168,,11019,,11187,,50,,4585,,4635,,1383683
0512701 AR EBT SCOTT COUNTY,48,,2430,,2478,,15,,953,,968,,293919
0512901 AR EBT SEARCY COUNTY,22,,1570,,1592,,7,,675,,682,,169996
0513101 AR EBT SEBASTIAN COUNTY,409,,19970,,20379,,123,,8463,,8586,,2584904
0513301 AR EBT SEVIER COUNTY,130,,3149,,3279,,40,,1287,,1327,,399371
0513501 AR EBT SHARP COUNTY,191,,2975,,3166,,51,,1208,,1259,,377578
0513701 AR EBT STONE COUNTY,63,,2203,,2266,,19,,987,,1006,,247615
0513901 AR EBT UNION COUNTY,321,,8193,,8514,,92,,3793,,3885,,1075467
0514101 AR EBT VAN BUREN COUNTY,81,,2827,,2908,,22,,1210,,1232,,343716
0514301 AR EBT WASHINGTON COUNTY,995,,26329,,27324,,308,,10554,,10862,,3490695
0514501 AR EBT WHITE COUNTY,368,,10313,,10681,,117,,4223,,4340,,1279412
0514701 AR EBT WOODRUFF COUNTY,102,,1864,,1966,,34,,938,,972,,231862
0514901 AR EBT YELL COUNTY,49,,3612,,3661,,14,,1425,,1439,,423513
0515992 AR EBT 92-1 Field Operations,4,,5606,,5610,,1,,5136,,5137,,431747
0515996 AR EBT 96-1 Field Operations,0,,247,,247,,0,,228,,228,,20421
0600105 CA EBT ALAMEDA COUNTY DSS,26871,,87426,,114297,,11466,,44007,,55473,,17544703
0600302 CA EBT ALPINE COUNTY DSS,7,,137,,144,,4,,74,,78,,19564
0600501 CA EBT AMADOR COUNTY DSS,624,,2278,,2902,,248,,1236,,1484,,448560
0600702 CA EBT BUTTE COUNTY DSS,5306,,22151,,27457,,2114,,10743,,12857,,4015094
0600901 CA EBT CALAVERAS CO DSW,958,,3771,,4729,,351,,1956,,2307,,693420
0601101 CA EBT COLUSA COUNTY DSW,307,,1402,,1709,,113,,559,,672,,235163
0601302 CA EBT CONTRA COSTA COUNTY DSS,15108,,49143,,64251,,6329,,23828,,30157,,9760096
0601501 CA EBT DEL NORTE CO DSW,1427,,3889,,5316,,523,,1995,,2518,,768687
0601704 CA EBT EL DORADO COUNTY DSS,1951,,9203,,11154,,738,,4846,,5584,,1635573
0601904 CA EBT FRESNO COUNTY DSW,44015,,161952,,205967,,16778,,67344,,84122,,30504006
0602102 CA EBT GLENN CO WELFARE DEPT,729,,2681,,3410,,283,,1037,,1320,,468098
0602303 CA EBT HUMBOLDT CO DSW,2921,,11891,,14812,,1180,,6541,,7721,,2179609
0602501 CA EBT IMPERIAL CO DSW,7190,,26882,,34072,,2505,,10519,,13024,,4712136
0602701 CA EBT INYO COUNTY WELF DEPT,411,,1391,,1802,,143,,724,,867,,246961
0602902 CA EBT KERN,35130,,99073,,134203,,12947,,40601,,53548,,19385724
0603101 CA EBT KINGS COUNTY DPW,4794,,17144,,21938,,1778,,7200,,8978,,3034586
0603301 CA EBT LAKE CO DEPT OF SOC SVCS,2109,,7656,,9765,,798,,3943,,4741,,1453618
0603501 CA EBT LASSEN CO DSW,781,,2229,,3010,,285,,1114,,1399,,453518
0603720 CA EBT LOS ANGELES COUNTY DPSS,230427,,785054,,1015481,,98788,,374844,,473632,,157027080
0603902 CA EBT MADERA CO DSW,5607,,19998,,25605,,2153,,7833,,9986,,3667408
0604102 CA EBT MARIN COUNTY DSW,1972,,6773,,8745,,911,,4269,,5180,,1350029
0604301 CA EBT MARIPOSA CO DSW,414,,1316,,1730,,150,,646,,796,,251517
0604501 CA EBT MENDOCINO CO WELF DEPT,2443,,10630,,13073,,959,,5757,,6716,,1906880
0604701 CA EBT MERCED CO DPW,13549,,37663,,51212,,4981,,15273,,20254,,7400228
0604901 CA EBT MODOC COUNTY DSS,235,,721,,956,,94,,308,,402,,133813
0605101 CA EBT MONO CO WELFARE DEPT,54,,563,,617,,24,,359,,383,,94344
0605302 CA EBT MONTEREY CO DSW,9580,,30307,,39887,,3712,,13339,,17051,,5632465
0605502 CA EBT NAPA CO WELFARE DEPT,1341,,5514,,6855,,554,,2662,,3216,,980629
0605701 CA EBT NEVADA CO DPSS,1276,,4978,,6254,,475,,2647,,3122,,936546
0605903 CA EBT ORANGE CO DSW,36960,,155625,,192585,,14510,,69220,,83730,,27548872
0606101 CA EBT PLACER CO WELFARE DEPT,3134,,14275,,17409,,1178,,6469,,7647,,2464549
0606301 CA EBT PLUMAS COUNTY DSS,350,,1147,,1497,,131,,507,,638,,206488
0606503 CA EBT RIVERSIDE COUNTY DSS,56208,,184302,,240510,,20387,,74752,,95139,,34127577
0606703 CA EBT SACRAMENTO CO DSW,48003,,145107,,193110,,18846,,65012,,83858,,29343832
0606902 CA EBT SAN BENITO COUNTY DSS,1478,,4723,,6201,,547,,2074,,2621,,873629
0607105 CA EBT SAN BRNDINO CO DPSS AU,77568,,253474,,331042,,28666,,105293,,133959,,48094148
0607301 CA EBT SAN DIEGO CO DSS,52237,,170384,,222621,,19095,,78758,,97853,,32978149
0607502 CA EBT SAN FRANCISCO COUNTY DSS,7419,,40764,,48183,,3363,,27845,,31208,,7386725
0607702 CA EBT SAN JOAQUIN CO HUMAN SVCS AGCY,26210,,73913,,100123,,10159,,29221,,39380,,14725480
0607901 CA EBT SAN LUIS OBISPO COUNTY DSS,3491,,13150,,16641,,1388,,6930,,8318,,2406380
0608103 CA EBT SAN MATEO COUNTY DSS,5546,,17474,,23020,,2210,,8609,,10819,,3378611
0608304 CA EBT SANTA BARBARA CO DSW,7479,,22824,,30303,,3018,,10260,,13278,,4344518
0608502 CA EBT SANTA CLARA COUNTY DSS,22260,,76118,,98378,,9087,,35991,,45078,,14582275
0608702 CA EBT SANTA CRUZ CO DSW,3784,,16800,,20584,,1565,,8525,,10090,,3024546
0608901 CA EBT SHASTA CO DSW,4898,,19107,,24005,,1943,,9639,,11582,,3427561
0609101 CA EBT SIERRA CO HUMAN SVCS,53,,182,,235,,18,,101,,119,,36338
0609301 CA EBT SISKIYOU CO DSW,1292,,4425,,5717,,477,,2011,,2488,,822514
0609502 CA EBT SOLANO CO DSW,9183,,28851,,38034,,3760,,14678,,18438,,5815756
0609701 CA EBT SONOMA CO DSW,6324,,24024,,30348,,2602,,13276,,15878,,4562332
0609902 CA EBT STANISLAUS CO. DSS,20166,,63140,,83306,,7566,,28870,,36436,,12026529
0610101 CA EBT SUTTER CO WELF DEPT,2562,,8741,,11303,,949,,3570,,4519,,1609895
0610301 CA EBT TEHAMA CO DSW,2320,,6994,,9314,,864,,3020,,3884,,1350698
0610501 CA EBT TRINITY CO DSW,210,,1218,,1428,,86,,600,,686,,209487
0610704 CA EBT TULARE COUNTY DSS,25491,,79169,,104660,,9379,,30279,,39658,,15094859
0610901 CA EBT TUOLUMNE CO WELF DEPT,1030,,4041,,5071,,410,,2268,,2678,,747650
0611101 CA EBT VENTURA CO.,10080,,50570,,60650,,3931,,24833,,28764,,8789493
0611301 CA EBT YOLO CO DSW,3159,,12461,,15620,,1221,,5790,,7011,,2284848
0611501 CA EBT YUBA CO WELFARE DEPT,2916,,10028,,12944,,1109,,4487,,5596,,1918159
0800301 CO EBT ALAMOSA CO DSS,717,,2869,,3586,,379,,1429,,1808,,498028
0800701 CO EBT ARCHULETA CO DSS,123,,965,,1088,,63,,413,,476,,144003
0800901 CO EBT BACA CO DSS,53,,343,,396,,28,,135,,163,,43976
0801101 CO EBT BENT CO DSS,202,,656,,858,,115,,328,,443,,104952
0801301 CO EBT BOULDER CO DSS,2567,,13893,,16460,,1459,,6597,,8056,,2361082
0801501 CO EBT CHAFFEE CO DSS,160,,1035,,1195,,96,,491,,587,,157862
0801701 CO EBT CHEYENNE CO DSS,14,,109,,123,,8,,44,,52,,14541
0801901 CO EBT CLEAR CREEK,81,,472,,553,,53,,259,,312,,81430
0802101 CO EBT CONEJOS CO DSS,250,,1546,,1796,,157,,645,,802,,227063
0802301 CO EBT COSTILLA CO DSS,271,,701,,972,,142,,360,,502,,128444
0802501 CO EBT CROWLEY CO DSS,113,,654,,767,,75,,262,,337,,94763
0802701 CO EBT CUSTER CO DSS,37,,345,,382,,19,,159,,178,,53997
0802901 CO EBT DELTA CO DSS,406,,3017,,3423,,227,,1334,,1561,,460033
0803102 CO EBT DENVER,12547,,68044,,80591,,7249,,31662,,38911,,12274859
0803301 CO EBT DOLORES CO DSS,17,,141,,158,,9,,62,,71,,21915
0803501 CO EBT DOUGLAS,367,,5647,,6014,,254,,2148,,2402,,820299
0803701 CO EBT EAGLE CO DSS,122,,1266,,1388,,64,,575,,639,,204835
0803901 CO EBT ELBERT CO DSS,55,,988,,1043,,30,,356,,386,,132362
0804101 CO EBT EL PASO CO DSS,6412,,55897,,62309,,2866,,23958,,26824,,8754000
0804301 CO EBT FREMONT CO DSS,938,,4061,,4999,,439,,1776,,2215,,665213
0804501 CO EBT GARFIELD CO DSS,580,,4032,,4612,,269,,1848,,2117,,662954
0804701 CO EBT GILPIN,58,,361,,419,,29,,183,,212,,61582
0804901 CO EBT GRAND,40,,562,,602,,23,,227,,250,,79499
0805101 CO EBT GUNN HINSDALE CO DSS,93,,706,,799,,45,,352,,397,,113492
0805301 CO EBT HINSDALE,8,,13,,21,,3,,6,,9,,2998
0805501 CO EBT HUERFANO CO DSS,188,,1264,,1452,,130,,598,,728,,199331
0805701 CO EBT JACKSON,7,,110,,117,,3,,50,,53,,16452
0805901 CO EBT JEFFERSON CO DSS,2910,,28210,,31120,,1621,,12081,,13702,,4290829
0806101 CO EBT KIOWA CO DSS,16,,101,,117,,9,,43,,52,,15655
0806301 CO EBT KIT CARSON CO DSS,73,,486,,559,,34,,197,,231,,65910
0806501 CO EBT LAKE CO DSS,58,,588,,646,,23,,227,,250,,90837
0806701 CO EBT LA PLATA CO DSS,242,,3262,,3504,,180,,1462,,1642,,480613
0806901 CO EBT LARIMER CO DSS,3308,,18648,,21956,,1543,,8448,,9991,,3089091
0807101 CO EBT LAS ANIMAS CO DSS,360,,2163,,2523,,238,,1072,,1310,,346856
0807301 CO EBT LINCOLN CO DSS,51,,377,,428,,20,,164,,184,,56227
0807501 CO EBT LOGAN CO DSS,345,,1744,,2089,,150,,820,,970,,273103
0807701 CO EBT MESA CO DSS,1694,,14519,,16213,,909,,6337,,7246,,2251850
0807901 CO EBT MINERAL,1,,11,,12,,1,,6,,7,,1820
0808101 CO EBT MOFFAT CO DSS,96,,1447,,1543,,49,,638,,687,,216844
0808301 CO EBT MONTEZUMA CO DSS,349,,2973,,3322,,193,,1135,,1328,,431737
0808501 CO EBT MONTROSE CO DSS,733,,5064,,5797,,377,,2241,,2618,,772550
0808701 CO EBT MORGAN CO DSS,406,,2471,,2877,,178,,980,,1158,,376297
0808901 CO EBT OTERO CO DSS,432,,3237,,3669,,308,,1363,,1671,,462462
0809101 CO EBT OURAY CO DSS,19,,255,,274,,13,,121,,134,,37479
0809301 CO EBT PARK CO DSS,76,,1017,,1093,,43,,460,,503,,160261
0809501 CO EBT PHILLIPS CO DSS,23,,320,,343,,16,,139,,155,,42744
0809701 CO EBT PITKIN,23,,247,,270,,15,,161,,176,,42192
0809901 CO EBT PROWERS CO DSS,467,,2016,,2483,,188,,838,,1026,,335705
0810101 CO EBT PUEBLO CO DSS,4588,,27273,,31861,,2553,,12120,,14673,,4454963
0810301 CO EBT RIO BLANCO CO DSS,36,,478,,514,,18,,197,,215,,68575
0810501 CO EBT RIO GRANDE CO DSS,329,,2262,,2591,,180,,1053,,1233,,344796
0810701 CO EBT ROUTT CO DSS,54,,844,,898,,22,,415,,437,,128179
0810901 CO EBT SAGUACHE CO DSS,153,,1130,,1283,,97,,504,,601,,162863
0811101 CO EBT SAN JUAN CO DSS,1,,67,,68,,1,,33,,34,,9609
0811301 CO EBT SAN MIGUEL CO DSS,30,,290,,320,,20,,152,,172,,48283
0811501 CO EBT SEDGWICK CO DSS,26,,145,,171,,12,,77,,89,,20609
0811701 CO EBT SUMMIT CO DSS,48,,997,,1045,,31,,561,,592,,159071
0811901 CO EBT TELLER CO DSS,259,,1570,,1829,,125,,726,,851,,249599
0812101 CO EBT WASHINGTON CO DSS,32,,295,,327,,16,,107,,123,,35357
0812301 CO EBT WELD CO DSS,2451,,20629,,23080,,1138,,7780,,8918,,3093545
0812501 CO EBT YUMA CO DSS,97,,849,,946,,66,,359,,425,,122664
0812701 CO EBT ADAMS CO DSS,4275,,47487,,51762,,1949,,18589,,20538,,7303478
0812901 CO EBT ARAPAHO CO. DSS,4899,,43591,,48490,,2788,,17861,,20649,,6869850
0813101 CO EBT BROOMFIELD,186,,1756,,1942,,117,,721,,838,,252380
0900002 CT EBT DEPT. OF SOCIAL SERVICES,67409,,319315,,386724,,47002,,164164,,211166,,52571886
1000112 DE EBT KENT,33207,,18,,33225,,15204,,7,,15211,,4115475
1000235 DE EBT NEW CASTLE,71745,,26,,71771,,33886,,9,,33895,,9242114
1000316 DE EBT SUSSEX CO.,32828,,16,,32844,,14535,,4,,14539,,4107990
1100161 DC EBT D.C. Treasury,36390,,103905,,140295,,18592,,60408,,79000,,21128800
1200101 FL EBT ALACHUA CO DFS,2940,,32445,,35385,,2427,,17275,,19702,,4940131
1200301 FL EBT BAKER CO SERVICE CENTE,438,,4678,,5116,,290,,2026,,2316,,673442
