NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:48 AM,,,,,
Jul 2009,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1800101 IN EBT ADAMS CO DFC,480,,2018,,2498,,230,,785,,1015,,345837
1800301 IN EBT ALLEN CO DFC,11073,,29366,,40439,,5189,,11438,,16627,,5946019
1800501 IN EBT BARTHOLOMEW CO DFC,1616,,6212,,7828,,863,,2478,,3341,,1033001
1800701 IN EBT BENTON CO DFC,207,,829,,1036,,96,,308,,404,,123087
1800901 IN EBT BLACKFORD CO DFC,524,,1328,,1852,,233,,539,,772,,275613
1801101 IN EBT BOONE CO DFC,720,,2499,,3219,,351,,984,,1335,,409233
1801301 IN EBT BROWN CO DFC,265,,1167,,1432,,119,,430,,549,,187177
1801501 IN EBT CARROLL CO DPW,145,,1026,,1171,,81,,386,,467,,173878
1801701 IN EBT CASS CO DPW,878,,3234,,4112,,461,,1221,,1682,,556225
1801901 IN EBT CLARK CO DPW,2851,,6538,,9389,,1461,,2800,,4261,,1329740
1802101 IN EBT CLAY CO DPW,746,,2219,,2965,,364,,841,,1205,,402293
1802301 IN EBT CLINTON CO DFC,952,,3240,,4192,,405,,1216,,1621,,527143
1802501 IN EBT CRAWFORD CO DFC,346,,1052,,1398,,182,,411,,593,,175907
1802701 IN EBT DAVIESS CO DFC,716,,1979,,2695,,385,,800,,1185,,361281
1802901 IN EBT DEARBORN CO DFC,676,,2726,,3402,,336,,1013,,1349,,528176
1803101 IN EBT DECATUR CO DPW,759,,2404,,3163,,322,,858,,1180,,386794
1803301 IN EBT DEKALB CO DPW,648,,3530,,4178,,320,,1268,,1588,,543762
1803501 IN EBT DELAWARE CO DPW,4331,,10213,,14544,,2354,,4408,,6762,,2001546
1803701 IN EBT DUBOIS CO DPW,374,,1498,,1872,,212,,596,,808,,241708
1803901 IN EBT ELKHART CO DPW,6180,,23345,,29525,,2720,,8956,,11676,,3894972
1804101 IN EBT FAYETTE CO DPW,1559,,3491,,5050,,745,,1324,,2069,,629810
1804301 IN EBT FLOYD CO DPW,3103,,4626,,7729,,1415,,1965,,3380,,1064429
1804501 IN EBT FOUNTAIN CO DPW,406,,1143,,1549,,192,,454,,646,,207441
1804701 IN EBT FRANKLIN CO DPW,571,,1772,,2343,,258,,631,,889,,287917
1804901 IN EBT FULTON CO DPW,664,,2188,,2852,,289,,794,,1083,,353106
1805101 IN EBT GIBSON CO DPW,553,,2253,,2806,,289,,836,,1125,,354433
1805301 IN EBT GRANT CO DFC,2760,,7208,,9968,,1452,,2861,,4313,,1331219
1805501 IN EBT GREENE CO DPW,799,,2526,,3325,,451,,962,,1413,,463604
1805701 IN EBT HAMILTON CO DPW,1046,,5222,,6268,,516,,1864,,2380,,834142
1805901 IN EBT HANCOCK CO DPW,905,,3505,,4410,,425,,1366,,1791,,568120
1806101 IN EBT HARRISON CO DPW,851,,2421,,3272,,402,,948,,1350,,431821
1806301 IN EBT HENDRICKS CO DPW,776,,4447,,5223,,408,,1613,,2021,,692719
1806501 IN EBT HENRY CO DPW,2367,,4504,,6871,,1081,,1826,,2907,,904763
1806701 IN EBT HOWARD CO DPW,2812,,7786,,10598,,1490,,3104,,4594,,1484287
1806901 IN EBT HUNTINGTON CO DPW,618,,2655,,3273,,306,,1024,,1330,,431182
1807101 IN EBT JACKSON CO DPW,963,,3242,,4205,,508,,1247,,1755,,553837
1807301 IN EBT JASPER CO DPW,647,,2160,,2807,,295,,822,,1117,,352234
1807501 IN EBT JAY CO DPW,509,,1691,,2200,,259,,631,,890,,285608
1807701 IN EBT JEFFERSON CO DPW,955,,2603,,3558,,471,,1018,,1489,,464221
1807901 IN EBT JENNINGS CO DPW,775,,3050,,3825,,425,,1125,,1550,,485773
1808101 IN EBT JOHNSON CO DPW,2287,,8401,,10688,,1048,,3190,,4238,,1376216
1808301 IN EBT KNOX CO DPW,1532,,3016,,4548,,804,,1253,,2057,,605033
1808501 IN EBT KOSCIUSKO CO DPW,777,,4530,,5307,,391,,1668,,2059,,703663
1808701 IN EBT LAGRANGE CO DPW,213,,1957,,2170,,115,,605,,720,,245209
1808901 IN EBT LAKE CO DPW,30181,,53934,,84115,,13793,,22616,,36409,,11757338
1809101 IN EBT LA PORTE CO DPW,4656,,12086,,16742,,2145,,5041,,7186,,2183704
1809301 IN EBT LAWRENCE CO DPW,1058,,3641,,4699,,579,,1374,,1953,,610206
1809501 IN EBT MADISON CO DPW,4569,,11280,,15849,,2389,,4583,,6972,,2209459
1809701 IN EBT MARION CO DPW,53328,,98405,,151733,,24659,,43208,,67867,,21167417
1809901 IN EBT MARSHALL CO DPW,889,,3513,,4402,,402,,1273,,1675,,521117
1810101 IN EBT MARTIN CO DPW,262,,656,,918,,137,,275,,412,,112731
1810301 IN EBT MIAMI CO DPW,1010,,3226,,4236,,459,,1193,,1652,,565508
1810501 IN EBT MONROE COUNTY DPW,1919,,5571,,7490,,1107,,2411,,3518,,1017863
1810701 IN EBT MONTGOMERY COUNTY DFC,1050,,2971,,4021,,487,,1184,,1671,,513963
1810901 IN EBT MORGAN CO DPW,2339,,5444,,7783,,1001,,2047,,3048,,1021730
1811101 IN EBT NEWTON CO DPW,409,,1030,,1439,,183,,426,,609,,178771
1811301 IN EBT NOBLE CO DPW,617,,3509,,4126,,308,,1222,,1530,,551576
1811501 IN EBT OHIO CO DPW,69,,324,,393,,38,,118,,156,,49989
1811701 IN EBT ORANGE CO DPW,675,,2026,,2701,,348,,775,,1123,,341742
1811901 IN EBT OWEN CO DPW,568,,1853,,2421,,274,,737,,1011,,313932
1812101 IN EBT PARKE CO DPW,450,,1104,,1554,,179,,428,,607,,201773
1812301 IN EBT PERRY CO DPW,385,,1146,,1531,,199,,437,,636,,199910
1812501 IN EBT PIKE CO DPW,307,,750,,1057,,167,,304,,471,,131869
1812701 IN EBT PORTER CO DPW,2475,,8981,,11456,,1264,,3546,,4810,,1463725
1812901 IN EBT POSEY CO DPW,603,,1147,,1750,,287,,465,,752,,238019
1813101 IN EBT PULASKI CO DFC,442,,1133,,1575,,203,,429,,632,,190354
1813301 IN EBT PUTNAM CO DPW,564,,2417,,2981,,279,,901,,1180,,389952
1813501 IN EBT RANDOLPH CO DPW,866,,2407,,3273,,394,,908,,1302,,422526
1813701 IN EBT RIPLEY CO DPW,446,,1805,,2251,,223,,662,,885,,301431
1813901 IN EBT RUSH CO DPW,593,,1546,,2139,,264,,595,,859,,284295
1814101 IN EBT ST JOSEPH CO DPW,10152,,24600,,34752,,4922,,10092,,15014,,4626459
1814301 IN EBT SCOTT CO DPW,1215,,3025,,4240,,643,,1208,,1851,,562240
1814501 IN EBT SHELBY CO DPW,1042,,3889,,4931,,503,,1546,,2049,,652406
1814701 IN EBT SPENCER CO DPW,473,,1076,,1549,,217,,407,,624,,189761
1814901 IN EBT STARKE CO DPW,1232,,3198,,4430,,560,,1236,,1796,,549144
1815101 IN EBT STEUBEN CO DPW,513,,2643,,3156,,269,,963,,1232,,415352
1815301 IN EBT SULLIVAN CO DPW,632,,1514,,2146,,315,,604,,919,,267340
1815501 IN EBT SWITZERLAND CO DPW,230,,784,,1014,,119,,293,,412,,130794
1815701 IN EBT TIPPECANOE CO DPW,3328,,10485,,13813,,1631,,4279,,5910,,1947306
1815901 IN EBT TIPTON CO DPW,238,,973,,1211,,123,,351,,474,,158110
1816101 IN EBT UNION CO DPW,276,,709,,985,,112,,264,,376,,123347
1816301 IN EBT VANDERBURGH CO DPW,5770,,14337,,20107,,3076,,5938,,9014,,2729284
1816501 IN EBT VERMILLION CO DPW,377,,1191,,1568,,182,,449,,631,,200441
1816701 IN EBT VIGO CO DPW,4304,,9208,,13512,,2017,,3704,,5721,,1782345
1816901 IN EBT WABASH CO DPW,621,,2432,,3053,,323,,956,,1279,,396732
1817101 IN EBT WARREN CO DPW,122,,431,,553,,64,,154,,218,,66865
1817301 IN EBT WARRICK CO DPW,537,,2448,,2985,,277,,876,,1153,,387682
1817501 IN EBT WASHINGTON CO DPW,762,,2710,,3472,,407,,1019,,1426,,448183
1817701 IN EBT WAYNE CO DPW,3038,,6991,,10029,,1459,,2864,,4323,,1277516
1817901 IN EBT WELLS CO DPW,352,,1447,,1799,,173,,564,,737,,235403
1818101 IN EBT WHITE CO DPW,374,,1806,,2180,,197,,695,,892,,274028
1818301 IN EBT WHITLEY CO DPW,358,,1964,,2322,,174,,738,,912,,302139
1900101 IA EBT ADAIR CO DHS,78,,532,,610,,52,,209,,261,,71702
1900301 IA EBT ADAMS CO DHS,79,,279,,358,,34,,98,,132,,41399
1900501 IA EBT ALLAMAKEE CO DHS,233,,1087,,1320,,118,,467,,585,,168123
1900701 IA EBT APPANOOSE CO DHS,487,,1571,,2058,,273,,752,,1025,,253913
1900901 IA EBT AUDUBON CO DHS,41,,283,,324,,24,,118,,142,,39288
1901101 IA EBT BENTON CO DHS,337,,1653,,1990,,182,,661,,843,,249728
1901301 IA EBT BLACK HAWK CO DHS,4037,,11458,,15495,,2137,,5362,,7499,,1957442
1901501 IA EBT BOONE CO DHS,486,,1737,,2223,,250,,764,,1014,,291727
1901701 IA EBT BREMER CO DHS,135,,890,,1025,,84,,363,,447,,112463
1901901 IA EBT BUCHANAN CO DHS,266,,1157,,1423,,147,,463,,610,,166532
1902101 IA EBT BUENA VISTA CO DHS,464,,1600,,2064,,178,,646,,824,,252679
1902301 IA EBT BUTLER CO DHS,142,,815,,957,,70,,316,,386,,102777
1902501 IA EBT CALHOUN CO DHS,110,,722,,832,,54,,298,,352,,90020
1902701 IA EBT CARROLL CO DHS,195,,1123,,1318,,121,,465,,586,,158495
1902901 IA EBT CASS CO DHS,274,,1254,,1528,,162,,503,,665,,174528
1903101 IA EBT CEDAR CO DHS,184,,894,,1078,,95,,348,,443,,129540
1903301 IA EBT CERRO GORDO CO DHS,819,,4344,,5163,,482,,2071,,2553,,642732
1903501 IA EBT CHEROKEE CO DHS,129,,619,,748,,69,,237,,306,,82635
1903701 IA EBT CHICKASAW CO DHS,90,,624,,714,,45,,258,,303,,81361
1903901 IA EBT CLARKE CO DHS,155,,1067,,1222,,98,,445,,543,,149845
1904101 IA EBT CLAY CO DHS,358,,1240,,1598,,187,,551,,738,,195493
1904301 IA EBT CLAYTON CO DHS,188,,908,,1096,,106,,363,,469,,123918
1904501 IA EBT CLINTON CO DHS,1652,,5250,,6902,,861,,2490,,3351,,871651
1904701 IA EBT CRAWFORD CO DHS,263,,1333,,1596,,139,,511,,650,,193495
1904901 IA EBT DALLAS CO DHS,570,,2714,,3284,,283,,1077,,1360,,423331
1905101 IA EBT DAVIS CO DHS,221,,474,,695,,92,,199,,291,,81036
1905301 IA EBT DECATUR CO DHS,282,,1060,,1342,,151,,447,,598,,166991
1905501 IA EBT DELAWARE CO DHS,299,,1055,,1354,,153,,452,,605,,163809
1905701 IA EBT DES MOINES CO DHS,1465,,5371,,6836,,690,,2328,,3018,,870414
1905901 IA EBT DICKINSON CO DHS,220,,719,,939,,120,,329,,449,,110955
1906101 IA EBT DUBUQUE CO DHS,2018,,6499,,8517,,965,,2925,,3890,,1086760
1906301 IA EBT EMMET CO DHS,186,,752,,938,,83,,291,,374,,111283
1906501 IA EBT FAYETTE CO DHS,499,,1712,,2211,,261,,712,,973,,255549
1906701 IA EBT FLOYD CO DHS,280,,1383,,1663,,152,,552,,704,,196091
1906901 IA EBT FRANKLIN CO DHS,106,,739,,845,,55,,271,,326,,93583
1907101 IA EBT FREMONT CO DHS,184,,617,,801,,95,,246,,341,,90853
1907301 IA EBT GREENE CO DHS,163,,738,,901,,85,,263,,348,,106177
1907501 IA EBT GRUNDY CO DHS,63,,372,,435,,34,,153,,187,,49150
1907701 IA EBT GUTHRIE CO DHS,136,,622,,758,,70,,231,,301,,94430
1907901 IA EBT HAMILTON CO DHS,253,,1184,,1437,,128,,472,,600,,168380
1908101 IA EBT HANCOCK CO DHS,141,,649,,790,,62,,248,,310,,91586
1908301 IA EBT HARDIN CO DHS,273,,1355,,1628,,137,,533,,670,,187303
1908501 IA EBT HARRISON CO DHS,291,,1167,,1458,,152,,494,,646,,168187
1908701 IA EBT HENRY CO DHS,396,,1956,,2352,,210,,827,,1037,,284360
1908901 IA EBT HOWARD CO DHS,161,,561,,722,,73,,225,,298,,84190
1909101 IA EBT HUMBOLDT CO DHS,286,,596,,882,,135,,268,,403,,100193
1909301 IA EBT IDA CO DHS,53,,464,,517,,33,,176,,209,,60673
1909501 IA EBT IOWA CO DHS,179,,837,,1016,,91,,354,,445,,129792
1909701 IA EBT JACKSON CO DHS,446,,1525,,1971,,245,,625,,870,,230004
1909901 IA EBT JASPER CO DHS,846,,2759,,3605,,406,,1190,,1596,,444774
1910101 IA EBT JEFFERSON CO DHS,441,,1614,,2055,,253,,817,,1070,,263344
1910301 IA EBT JOHNSON CO DHS,2032,,6794,,8826,,1005,,3413,,4418,,1210523
1910501 IA EBT JONES CO DHS,233,,1275,,1508,,132,,531,,663,,182532
1910701 IA EBT KEOKUK CO DHS,238,,904,,1142,,116,,374,,490,,136663
1910901 IA EBT KOSSUTH CO DHS,263,,764,,1027,,118,,320,,438,,119373
1911102 IA EBT LEE CO DHS,1234,,3944,,5178,,630,,1718,,2348,,646656
1911301 IA EBT LINN CO DHS,4022,,17147,,21169,,2175,,8489,,10664,,2823170
1911501 IA EBT LOUISA CO DHS,198,,978,,1176,,102,,381,,483,,146184
1911701 IA EBT LUCAS CO DHS,212,,1096,,1308,,107,,412,,519,,158564
1911901 IA EBT LYON CO DHS,109,,455,,564,,47,,154,,201,,63628
1912101 IA EBT MADISON CO DHS,168,,837,,1005,,84,,324,,408,,121365
1912301 IA EBT MAHASKA CO DHS,844,,2089,,2933,,366,,1026,,1392,,378472
1912501 IA EBT MARION CO DHS,458,,2035,,2493,,229,,844,,1073,,310183
1912701 IA EBT MARSHALL CO DHS,884,,4499,,5383,,435,,1994,,2429,,668350
1912901 IA EBT MILLS CO DHS,192,,975,,1167,,101,,384,,485,,143796
1913101 IA EBT MITCHELL CO DHS,62,,408,,470,,40,,148,,188,,50264
1913301 IA EBT MONONA CO DHS,105,,820,,925,,76,,358,,434,,107653
1913501 IA EBT MONROE CO DHS,170,,628,,798,,99,,277,,376,,94555
1913701 IA EBT MONTGOMERY CO DHS,282,,1328,,1610,,139,,519,,658,,197898
1913901 IA EBT MUSCATINE CO DHS,1035,,4430,,5465,,480,,1892,,2372,,688075
1914101 IA EBT O BRIEN CO DHS,227,,772,,999,,108,,296,,404,,111895
1914301 IA EBT OSCEOLA CO DHS,40,,254,,294,,26,,94,,120,,32151
1914501 IA EBT PAGE CO DHS,295,,1670,,1965,,166,,676,,842,,230262
1914701 IA EBT PALO ALTO CO DHS,145,,487,,632,,85,,195,,280,,66435
1914901 IA EBT PLYMOUTH CO DHS,147,,1137,,1284,,79,,402,,481,,145810
1915101 IA EBT POCAHONTAS CO DHS,90,,612,,702,,46,,239,,285,,76577
1915301 IA EBT POLK CO DHS,10526,,38792,,49318,,5263,,18510,,23773,,6766288
1915501 IA EBT POTTAWATTAMIE CO DHS,2630,,9642,,12272,,1295,,4004,,5299,,1561119
1915701 IA EBT POWESHIEK CO DHS,409,,1015,,1424,,175,,449,,624,,176521
1915901 IA EBT RINGGOLD CO DHS,114,,376,,490,,58,,158,,216,,51679
1916101 IA EBT SAC CO DHS,91,,508,,599,,56,,205,,261,,69688
1916301 IA EBT SCOTT CO DHS,5555,,19029,,24584,,2671,,8901,,11572,,3322782
1916501 IA EBT SHELBY CO DHS,178,,805,,983,,102,,350,,452,,116116
1916701 IA EBT SIOUX CO DHS,151,,850,,1001,,76,,303,,379,,112177
1916901 IA EBT STORY CO DHS,1014,,4215,,5229,,499,,1971,,2470,,703433
1917101 IA EBT TAMA CO DHS,270,,1279,,1549,,128,,504,,632,,185659
1917301 IA EBT TAYLOR CO DHS,95,,496,,591,,57,,186,,243,,64282
1917501 IA EBT UNION CO DHS,311,,1335,,1646,,188,,567,,755,,197743
1917701 IA EBT VAN BUREN CO DHS,146,,588,,734,,75,,246,,321,,88778
1917901 IA EBT WAPELLO CO DHS,1388,,4942,,6330,,766,,2415,,3181,,819670
1918101 IA EBT WARREN CO DHS,346,,2310,,2656,,194,,935,,1129,,332072
1918301 IA EBT WASHINGTON CO DHS,438,,1474,,1912,,209,,618,,827,,228071
1918501 IA EBT WAYNE CO DHS,164,,554,,718,,88,,229,,317,,86313
1918701 IA EBT WEBSTER CO DHS,1033,,3965,,4998,,525,,1715,,2240,,612268
1918901 IA EBT WINNEBAGO CO DHS,125,,799,,924,,66,,299,,365,,112541
1919101 IA EBT WINNESHIEK CO DHS,234,,860,,1094,,120,,382,,502,,130781
1919301 IA EBT WOODBURY CO DHS,2239,,11540,,13779,,1181,,4695,,5876,,1722056
1919501 IA EBT WORTH CO DHS,89,,390,,479,,42,,171,,213,,57337
1919701 IA EBT WRIGHT CO DHS,262,,1003,,1265,,122,,413,,535,,146287
2000101 KS EBT ALLEN,733,,1114,,1847,,338,,467,,805,,212878
2000301 KS EBT ANDERSON,265,,594,,859,,118,,237,,355,,101405
2000501 KS EBT ATCHISON,682,,1444,,2126,,308,,661,,969,,266615
2000701 KS EBT BARBER,66,,165,,231,,48,,74,,122,,25954
2000901 KS EBT BARTON,751,,1901,,2652,,397,,823,,1220,,309045
2001101 KS EBT BOURBON,812,,1352,,2164,,369,,565,,934,,248773
2001301 KS EBT BROWN,375,,880,,1255,,183,,361,,544,,142527
2001501 KS EBT BUTLER,1100,,3056,,4156,,547,,1238,,1785,,490316
2001701 KS EBT CHASE,33,,166,,199,,22,,57,,79,,22881
2001901 KS EBT CHAUTAUQUA,119,,233,,352,,66,,102,,168,,37687
2002101 KS EBT CHEROKEE,1042,,2100,,3142,,532,,845,,1377,,362915
2002301 KS EBT CHEYENNE,34,,67,,101,,17,,32,,49,,12329
2002501 KS EBT CLARK,47,,62,,109,,21,,24,,45,,12930
2002701 KS EBT CLAY,127,,351,,478,,66,,141,,207,,52401
2002901 KS EBT CLOUD,231,,458,,689,,123,,186,,309,,71226
2003101 KS EBT COFFEY,186,,486,,672,,89,,199,,288,,77816
2003301 KS EBT COMANCHE,16,,51,,67,,11,,21,,32,,7041
2003501 KS EBT COWLEY,1128,,3035,,4163,,633,,1217,,1850,,485782
2003701 KS EBT CRAWFORD,1524,,3825,,5349,,826,,1689,,2515,,636671
2003901 KS EBT DECATUR,28,,84,,112,,17,,37,,54,,11025
2004101 KS EBT DICKINSON,300,,751,,1051,,157,,328,,485,,121301
2004301 KS EBT DONIPHAN,150,,425,,575,,77,,170,,247,,64433
2004501 KS EBT DOUGLAS,2043,,4552,,6595,,1032,,2170,,3202,,833972
2004701 KS EBT EDWARDS,34,,132,,166,,22,,49,,71,,17321
2004901 KS EBT ELK,61,,239,,300,,38,,92,,130,,31359
2005101 KS EBT ELLIS,419,,1114,,1533,,230,,507,,737,,176753
2005301 KS EBT ELLSWORTH,82,,157,,239,,39,,67,,106,,25681
2005501 KS EBT FINNEY,1026,,2595,,3621,,420,,935,,1355,,428746
2005701 KS EBT FORD,767,,2105,,2872,,354,,880,,1234,,352828
2005901 KS EBT FRANKLIN,738,,2089,,2827,,363,,837,,1200,,340138
2006101 KS EBT GEARY,738,,1805,,2543,,357,,742,,1099,,304082
2006301 KS EBT GOVE,9,,73,,82,,6,,28,,34,,8549
2006501 KS EBT GRAHAM,36,,80,,116,,26,,45,,71,,10162
2006701 KS EBT GRANT,115,,370,,485,,48,,116,,164,,51989
2006901 KS EBT GRAY,61,,133,,194,,26,,57,,83,,23833
2007101 KS EBT GREELEY,9,,27,,36,,3,,12,,15,,3958
2007301 KS EBT GREENWOOD,185,,572,,757,,111,,243,,354,,84410
2007501 KS EBT HAMILTON,46,,76,,122,,20,,31,,51,,13234
2007701 KS EBT HARPER,94,,368,,462,,52,,143,,195,,46876
2007901 KS EBT HARVEY,520,,1881,,2401,,300,,793,,1093,,283514
2008101 KS EBT HASKELL,38,,157,,195,,19,,49,,68,,23352
2008301 KS EBT HODGEMAN,34,,64,,98,,11,,26,,37,,12366
2008501 KS EBT JACKSON,261,,552,,813,,124,,202,,326,,97156
2008701 KS EBT JEFFERSON,262,,704,,966,,127,,259,,386,,111458
2008901 KS EBT JEWELL,41,,110,,151,,27,,42,,69,,14368
2009101 KS EBT JOHNSON,4540,,11681,,16221,,2263,,5003,,7266,,2024391
2009301 KS EBT KEARNY,44,,152,,196,,19,,52,,71,,24114
2009501 KS EBT KINGMAN,127,,292,,419,,70,,119,,189,,47906
2009701 KS EBT KIOWA,28,,118,,146,,19,,43,,62,,17013
2009901 KS EBT LABETTE,993,,1770,,2763,,510,,760,,1270,,308939
2010101 KS EBT LANE,31,,34,,65,,11,,18,,29,,6953
2010301 KS EBT LEAVENWORTH,1330,,3261,,4591,,624,,1386,,2010,,558152
2010501 KS EBT LINCOLN,50,,134,,184,,28,,55,,83,,20293
2010701 KS EBT LINN,321,,621,,942,,160,,253,,413,,110100
2010901 KS EBT LOGAN,60,,97,,157,,25,,38,,63,,17898
2011101 KS EBT LYON,852,,2855,,3707,,478,,1229,,1707,,464482
2011301 KS EBT MCPHERSON,363,,1150,,1513,,204,,481,,685,,172181
2011501 KS EBT MARION,153,,364,,517,,71,,152,,223,,55034
2011701 KS EBT MARSHALL,179,,533,,712,,93,,206,,299,,81310
2011901 KS EBT MEADE,54,,162,,216,,24,,53,,77,,22999
2012101 KS EBT MIAMI,585,,1548,,2133,,301,,598,,899,,253925
2012301 KS EBT MITCHELL,77,,153,,230,,45,,74,,119,,23639
2012501 KS EBT MONTGOMERY,1521,,3106,,4627,,803,,1344,,2147,,532584
2012701 KS EBT MORRIS,86,,280,,366,,49,,122,,171,,42621
2012901 KS EBT MORTON,43,,186,,229,,21,,60,,81,,25498
2013101 KS EBT NEMAHA,132,,258,,390,,60,,104,,164,,41124
2013301 KS EBT NEOSHO,666,,1378,,2044,,338,,587,,925,,235643
2013501 KS EBT NESS,44,,96,,140,,21,,37,,58,,17134
2013701 KS EBT NORTON,72,,204,,276,,36,,94,,130,,29575
2013901 KS EBT OSAGE,373,,944,,1317,,184,,379,,563,,156035
2014101 KS EBT OSBORNE,66,,189,,255,,31,,66,,97,,28030
2014301 KS EBT OTTAWA,71,,189,,260,,43,,79,,122,,28074
2014501 KS EBT PAWNEE,127,,281,,408,,57,,116,,173,,44918
2014701 KS EBT PHILLIPS,88,,185,,273,,48,,74,,122,,31871
2014901 KS EBT POTTAWATOMIE,201,,779,,980,,101,,288,,389,,104878
2015101 KS EBT PRATT,177,,528,,705,,93,,231,,324,,75947
2015301 KS EBT RAWLINS,32,,74,,106,,22,,34,,56,,11783
2015501 KS EBT RENO,1894,,4842,,6736,,1009,,2067,,3076,,792243
2015701 KS EBT REPUBLIC,69,,170,,239,,42,,70,,112,,23805
2015901 KS EBT RICE,191,,515,,706,,94,,188,,282,,77822
2016101 KS EBT RILEY,690,,1727,,2417,,349,,780,,1129,,298397
2016301 KS EBT ROOKS,114,,220,,334,,54,,84,,138,,36897
2016501 KS EBT RUSH,87,,181,,268,,46,,71,,117,,28536
2016701 KS EBT RUSSELL,180,,334,,514,,90,,152,,242,,58839
2016901 KS EBT SALINE,1432,,3748,,5180,,725,,1545,,2270,,617302
2017101 KS EBT SCOTT,55,,176,,231,,26,,71,,97,,26310
2017301 KS EBT Sedgwick County,17068,,41075,,58143,,8477,,18622,,27099,,7413689
2017501 KS EBT SEWARD,666,,1718,,2384,,329,,665,,994,,295072
2017701 KS EBT SHAWNEE,7155,,12741,,19896,,3548,,6095,,9643,,2482698
2017901 KS EBT SHERIDAN,9,,33,,42,,4,,14,,18,,4407
2018101 KS EBT SHERMAN,218,,349,,567,,93,,140,,233,,63948
2018301 KS EBT SMITH,49,,162,,211,,26,,57,,83,,20411
2018501 KS EBT STAFFORD,62,,245,,307,,33,,96,,129,,35111
2018701 KS EBT STANTON,26,,103,,129,,10,,40,,50,,14672
2018901 KS EBT STEVENS,58,,256,,314,,30,,91,,121,,39607
2019101 KS EBT SUMNER,509,,1536,,2045,,256,,585,,841,,229538
2019301 KS EBT THOMAS,101,,298,,399,,49,,122,,171,,44416
2019501 KS EBT TREGO,36,,73,,109,,17,,34,,51,,12097
2019701 KS EBT WABAUNSEE,77,,234,,311,,34,,88,,122,,33021
2019901 KS EBT WALLACE,15,,39,,54,,6,,15,,21,,4964
2020101 KS EBT WASHINGTON,62,,176,,238,,33,,74,,107,,25047
2020301 KS EBT WICHITA,29,,75,,104,,11,,31,,42,,10822
2020501 KS EBT WILSON,362,,735,,1097,,183,,300,,483,,123909
2020701 KS EBT WOODSON,152,,241,,393,,79,,105,,184,,45401
2020901 KS EBT WyandotteCounty,9224,,15764,,24988,,4120,,7307,,11427,,3289904
2100101 KY EBT ADAIR,53,,3249,,3302,,17,,1412,,1429,,384058
2100301 KY EBT ALLEN,10,,3438,,3448,,4,,1381,,1385,,419657
2100501 KY EBT ANDERSON,11,,2576,,2587,,4,,1027,,1031,,345187
2100701 KY EBT BALLARD,16,,998,,1014,,7,,421,,428,,122574
2100901 KY EBT BARREN,199,,7334,,7533,,72,,3254,,3326,,932548
2101101 KY EBT BATH,74,,3115,,3189,,26,,1302,,1328,,391300
2101301 KY EBT BELL,137,,9699,,9836,,47,,4518,,4565,,1243349
2101501 KY EBT BOONE,334,,8134,,8468,,122,,3320,,3442,,1126796
2101701 KY EBT BOURBON,112,,2911,,3023,,39,,1268,,1307,,393988
2101901 KY EBT BOYD,359,,8922,,9281,,136,,4188,,4324,,1241793
2102101 KY EBT BOYLE,119,,3948,,4067,,42,,1841,,1883,,513203
2102301 KY EBT BRACKEN,64,,1638,,1702,,24,,643,,667,,216846
2102501 KY EBT BREATHITT,155,,5080,,5235,,101,,2483,,2584,,632458
2102701 KY EBT BRECKINRIDGE,40,,3627,,3667,,16,,1542,,1558,,442795
2102901 KY EBT BULLITT,149,,7745,,7894,,55,,3142,,3197,,1016078
2103101 KY EBT BUTLER,87,,2586,,2673,,29,,1120,,1149,,316078
2103301 KY EBT CALDWELL,30,,2000,,2030,,11,,858,,869,,247465
2103501 KY EBT CALLOWAY,80,,3437,,3517,,30,,1578,,1608,,447021
2103701 KY EBT CAMPBELL,265,,8967,,9232,,101,,4068,,4169,,1202218
2103901 KY EBT CARLISLE,16,,726,,742,,4,,321,,325,,88561
2104101 KY EBT CARROLL,32,,2192,,2224,,12,,914,,926,,293212
2104301 KY EBT CARTER,127,,6962,,7089,,47,,2932,,2979,,872247
2104501 KY EBT CASEY,16,,3547,,3563,,7,,1603,,1610,,429175
2104701 KY EBT CHRISTIAN,401,,12072,,12473,,141,,5222,,5363,,1556562
2104901 KY EBT CLARK,185,,6253,,6438,,71,,2925,,2996,,868852
2105101 KY EBT CLAY,89,,8868,,8957,,37,,4251,,4288,,1088730
2105301 KY EBT CLINTON,15,,2652,,2667,,12,,1276,,1288,,310043
2105501 KY EBT CRITTENDEN,17,,1252,,1269,,7,,532,,539,,149411
2105701 KY EBT CUMBERLAND,30,,1593,,1623,,11,,738,,749,,182008
2105901 KY EBT DAVIESS,483,,13050,,13533,,183,,5817,,6000,,1689778
2106101 KY EBT EDMONSON,37,,2209,,2246,,15,,1016,,1031,,273157
2106301 KY EBT ELLIOTT,63,,2078,,2141,,21,,933,,954,,264339
