NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:51 AM,,,,,
Jan 2007,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1802101 IN EBT CLAY CO DPW,713,,2059,,2772,,341,,815,,1156,,251596
1802301 IN EBT CLINTON CO DFC,694,,2515,,3209,,325,,959,,1284,,294286
1802501 IN EBT CRAWFORD CO DFC,356,,870,,1226,,176,,347,,523,,102484
1802701 IN EBT DAVIESS CO DFC,859,,1871,,2730,,403,,777,,1180,,232942
1802901 IN EBT DEARBORN CO DFC,683,,2266,,2949,,344,,863,,1207,,271064
1803101 IN EBT DECATUR CO DPW,579,,1648,,2227,,268,,633,,901,,201369
1803301 IN EBT DEKALB CO DPW,691,,2547,,3238,,319,,918,,1237,,297792
1803501 IN EBT DELAWARE CO DPW,5839,,8675,,14514,,2828,,4105,,6933,,1407997
1803701 IN EBT DUBOIS CO DPW,305,,1143,,1448,,186,,509,,695,,121691
1803901 IN EBT ELKHART CO DPW,5363,,12063,,17426,,2284,,4750,,7034,,1660888
1804101 IN EBT FAYETTE CO DPW,1074,,2427,,3501,,525,,905,,1430,,308146
1804301 IN EBT FLOYD CO DPW,2867,,4181,,7048,,1356,,1773,,3129,,676616
1804501 IN EBT FOUNTAIN CO DPW,414,,1114,,1528,,189,,439,,628,,134105
1804701 IN EBT FRANKLIN CO DPW,491,,1342,,1833,,216,,527,,743,,166956
1804901 IN EBT FULTON CO DPW,526,,1292,,1818,,210,,537,,747,,166142
1805101 IN EBT GIBSON CO DPW,513,,1649,,2162,,271,,627,,898,,187489
1805301 IN EBT GRANT CO DFC,3178,,5972,,9150,,1542,,2423,,3965,,817232
1805501 IN EBT GREENE CO DPW,770,,2277,,3047,,410,,886,,1296,,261470
1805701 IN EBT HAMILTON CO DPW,942,,3302,,4244,,498,,1268,,1766,,390664
1805901 IN EBT HANCOCK CO DPW,749,,2208,,2957,,368,,935,,1303,,285276
1806101 IN EBT HARRISON CO DPW,624,,1861,,2485,,337,,749,,1086,,221718
1806301 IN EBT HENDRICKS CO DPW,597,,2451,,3048,,344,,991,,1335,,267338
1806501 IN EBT HENRY CO DPW,1613,,3300,,4913,,807,,1434,,2241,,468743
1806701 IN EBT HOWARD CO DPW,3479,,6732,,10211,,1648,,2788,,4436,,964452
1806901 IN EBT HUNTINGTON CO DPW,511,,1989,,2500,,273,,760,,1033,,219763
1807101 IN EBT JACKSON CO DPW,675,,2039,,2714,,389,,834,,1223,,236676
1807301 IN EBT JASPER CO DPW,543,,1280,,1823,,267,,532,,799,,170657
1807501 IN EBT JAY CO DPW,451,,1160,,1611,,215,,470,,685,,143433
1807701 IN EBT JEFFERSON CO DPW,842,,2103,,2945,,425,,867,,1292,,261352
1807901 IN EBT JENNINGS CO DPW,656,,2115,,2771,,355,,792,,1147,,242117
1808101 IN EBT JOHNSON CO DPW,2058,,5671,,7729,,953,,2277,,3230,,718438
1808301 IN EBT KNOX CO DPW,1900,,3001,,4901,,910,,1295,,2205,,439082
1808501 IN EBT KOSCIUSKO CO DPW,754,,3217,,3971,,377,,1188,,1565,,354436
1808701 IN EBT LAGRANGE CO DPW,112,,1008,,1120,,73,,355,,428,,95607
1808901 IN EBT LAKE CO DPW,36644,,36304,,72948,,15055,,16600,,31655,,7309769
1809101 IN EBT LA PORTE CO DPW,4406,,7790,,12196,,1923,,3323,,5246,,1185382
1809301 IN EBT LAWRENCE CO DPW,1073,,2939,,4012,,565,,1163,,1728,,345261
1809501 IN EBT MADISON CO DPW,5777,,9945,,15722,,2767,,4345,,7112,,1491680
1809701 IN EBT MARION CO DPW,47356,,69808,,117164,,20835,,30773,,51608,,11704526
1809901 IN EBT MARSHALL CO DPW,640,,1922,,2562,,305,,743,,1048,,225597
1810101 IN EBT MARTIN CO DPW,334,,546,,880,,161,,256,,417,,83157
1810301 IN EBT MIAMI CO DPW,1128,,2571,,3699,,493,,966,,1459,,329556
1810501 IN EBT MONROE COUNTY DPW,2261,,5533,,7794,,1231,,2499,,3730,,733386
1810701 IN EBT MONTGOMERY COUNTY DFC,1016,,2229,,3245,,467,,932,,1399,,295382
1810901 IN EBT MORGAN CO DPW,1725,,3933,,5658,,793,,1551,,2344,,528458
1811101 IN EBT NEWTON CO DPW,261,,751,,1012,,129,,303,,432,,86732
1811301 IN EBT NOBLE CO DPW,465,,1955,,2420,,234,,770,,1004,,229049
1811501 IN EBT OHIO CO DPW,81,,239,,320,,44,,94,,138,,27648
1811701 IN EBT ORANGE CO DPW,641,,1610,,2251,,315,,645,,960,,196092
1811901 IN EBT OWEN CO DPW,684,,1771,,2455,,311,,699,,1010,,229918
1812101 IN EBT PARKE CO DPW,422,,1011,,1433,,168,,374,,542,,128001
1812301 IN EBT PERRY CO DPW,401,,992,,1393,,206,,399,,605,,114593
1812501 IN EBT PIKE CO DPW,323,,655,,978,,150,,282,,432,,84342
1812701 IN EBT PORTER CO DPW,2452,,6371,,8823,,1178,,2640,,3818,,834870
1812901 IN EBT POSEY CO DPW,694,,1103,,1797,,328,,440,,768,,166385
1813101 IN EBT PULASKI CO DFC,301,,858,,1159,,148,,338,,486,,99701
1813301 IN EBT PUTNAM CO DPW,360,,1458,,1818,,198,,570,,768,,161535
1813501 IN EBT RANDOLPH CO DPW,805,,2020,,2825,,366,,742,,1108,,247588
1813701 IN EBT RIPLEY CO DPW,347,,1490,,1837,,186,,556,,742,,160728
1813901 IN EBT RUSH CO DPW,362,,1176,,1538,,177,,491,,668,,141914
1814101 IN EBT ST JOSEPH CO DPW,11260,,17160,,28420,,4892,,7124,,12016,,2714292
1814301 IN EBT SCOTT CO DPW,1216,,2224,,3440,,605,,896,,1501,,324489
1814501 IN EBT SHELBY CO DPW,744,,2614,,3358,,363,,1050,,1413,,314123
1814701 IN EBT SPENCER CO DPW,463,,914,,1377,,200,,359,,559,,120352
1814901 IN EBT STARKE CO DPW,816,,2269,,3085,,405,,883,,1288,,272623
1815101 IN EBT STEUBEN CO DPW,472,,1766,,2238,,240,,661,,901,,204249
1815301 IN EBT SULLIVAN CO DPW,657,,1545,,2202,,317,,633,,950,,185745
1815501 IN EBT SWITZERLAND CO DPW,190,,629,,819,,109,,251,,360,,71021
1815701 IN EBT TIPPECANOE CO DPW,3378,,8135,,11513,,1602,,3445,,5047,,1116241
1815901 IN EBT TIPTON CO DPW,271,,574,,845,,115,,218,,333,,76718
1816101 IN EBT UNION CO DPW,171,,461,,632,,73,,175,,248,,55195
1816301 IN EBT VANDERBURGH CO DPW,7382,,11944,,19326,,3480,,5278,,8758,,1779801
1816501 IN EBT VERMILLION CO DPW,317,,1006,,1323,,161,,382,,543,,104971
1816701 IN EBT VIGO CO DPW,4384,,8917,,13301,,2037,,3627,,5664,,1194002
1816901 IN EBT WABASH CO DPW,649,,1810,,2459,,336,,770,,1106,,226966
1817101 IN EBT WARREN CO DPW,76,,255,,331,,42,,103,,145,,25000
1817301 IN EBT WARRICK CO DPW,482,,1894,,2376,,267,,684,,951,,190250
1817501 IN EBT WASHINGTON CO DPW,799,,2063,,2862,,398,,806,,1204,,256547
1817701 IN EBT WAYNE CO DPW,2515,,5320,,7835,,1273,,2234,,3507,,721828
1817901 IN EBT WELLS CO DPW,284,,1156,,1440,,150,,456,,606,,124377
1818101 IN EBT WHITE CO DPW,423,,1327,,1750,,203,,547,,750,,153758
1818301 IN EBT WHITLEY CO DPW,396,,1292,,1688,,183,,511,,694,,152119
1900101 IA EBT ADAIR CO DHS,95,,398,,493,,57,,163,,220,,42020
1900301 IA EBT ADAMS CO DHS,66,,203,,269,,31,,84,,115,,24368
1900501 IA EBT ALLAMAKEE CO DHS,275,,644,,919,,126,,271,,397,,80026
1900701 IA EBT APPANOOSE CO DHS,534,,1307,,1841,,269,,621,,890,,160759
1900901 IA EBT AUDUBON CO DHS,80,,270,,350,,38,,108,,146,,30414
1901101 IA EBT BENTON CO DHS,420,,1170,,1590,,179,,518,,697,,142956
1901301 IA EBT BLACK HAWK CO DHS,4473,,8706,,13179,,2199,,3896,,6095,,1216907
1901501 IA EBT BOONE CO DHS,455,,1154,,1609,,234,,530,,764,,150023
1901701 IA EBT BREMER CO DHS,217,,759,,976,,114,,289,,403,,81111
1901901 IA EBT BUCHANAN CO DHS,285,,853,,1138,,140,,322,,462,,92761
1902101 IA EBT BUENA VISTA CO DHS,243,,1090,,1333,,103,,406,,509,,118164
1902301 IA EBT BUTLER CO DHS,166,,585,,751,,75,,237,,312,,60111
1902501 IA EBT CALHOUN CO DHS,139,,513,,652,,69,,203,,272,,49596
1902701 IA EBT CARROLL CO DHS,188,,894,,1082,,115,,368,,483,,94186
1902901 IA EBT CASS CO DHS,271,,913,,1184,,147,,359,,506,,96557
1903101 IA EBT CEDAR CO DHS,162,,581,,743,,81,,234,,315,,62758
1903301 IA EBT CERRO GORDO CO DHS,843,,3068,,3911,,466,,1455,,1921,,350009
1903501 IA EBT CHEROKEE CO DHS,123,,574,,697,,72,,224,,296,,53387
1903701 IA EBT CHICKASAW CO DHS,135,,488,,623,,69,,189,,258,,53752
1903901 IA EBT CLARKE CO DHS,176,,687,,863,,100,,278,,378,,74781
1904101 IA EBT CLAY CO DHS,311,,831,,1142,,164,,381,,545,,92525
1904301 IA EBT CLAYTON CO DHS,253,,581,,834,,119,,251,,370,,68776
1904501 IA EBT CLINTON CO DHS,1976,,3731,,5707,,909,,1789,,2698,,545356
1904701 IA EBT CRAWFORD CO DHS,408,,1061,,1469,,190,,423,,613,,129716
1904901 IA EBT DALLAS CO DHS,600,,1649,,2249,,262,,646,,908,,212214
1905101 IA EBT DAVIS CO DHS,185,,313,,498,,73,,137,,210,,44001
1905301 IA EBT DECATUR CO DHS,276,,797,,1073,,146,,357,,503,,97770
1905501 IA EBT DELAWARE CO DHS,335,,628,,963,,152,,285,,437,,82395
1905701 IA EBT DES MOINES CO DHS,1627,,4063,,5690,,702,,1771,,2473,,547875
1905901 IA EBT DICKINSON CO DHS,178,,504,,682,,102,,236,,338,,61281
1906101 IA EBT DUBUQUE CO DHS,2269,,4310,,6579,,1013,,1870,,2883,,603601
1906301 IA EBT EMMET CO DHS,133,,477,,610,,66,,177,,243,,51130
1906501 IA EBT FAYETTE CO DHS,584,,1301,,1885,,264,,572,,836,,163176
1906701 IA EBT FLOYD CO DHS,364,,981,,1345,,173,,413,,586,,119027
1906901 IA EBT FRANKLIN CO DHS,98,,551,,649,,58,,192,,250,,52861
1907101 IA EBT FREMONT CO DHS,177,,507,,684,,89,,198,,287,,53603
1907301 IA EBT GREENE CO DHS,122,,607,,729,,66,,213,,279,,60044
1907501 IA EBT GRUNDY CO DHS,74,,287,,361,,36,,119,,155,,31161
1907701 IA EBT GUTHRIE CO DHS,104,,468,,572,,49,,169,,218,,48994
1907901 IA EBT HAMILTON CO DHS,233,,790,,1023,,124,,301,,425,,84752
1908101 IA EBT HANCOCK CO DHS,99,,489,,588,,47,,176,,223,,48426
1908301 IA EBT HARDIN CO DHS,291,,929,,1220,,134,,418,,552,,101675
1908501 IA EBT HARRISON CO DHS,344,,893,,1237,,170,,362,,532,,103690
1908701 IA EBT HENRY CO DHS,407,,1310,,1717,,210,,549,,759,,155573
1908901 IA EBT HOWARD CO DHS,162,,328,,490,,75,,141,,216,,44577
1909101 IA EBT HUMBOLDT CO DHS,191,,431,,622,,101,,177,,278,,49600
1909301 IA EBT IDA CO DHS,79,,297,,376,,40,,125,,165,,27418
1909501 IA EBT IOWA CO DHS,182,,460,,642,,87,,198,,285,,59336
1909701 IA EBT JACKSON CO DHS,583,,1100,,1683,,271,,460,,731,,133659
1909901 IA EBT JASPER CO DHS,766,,1793,,2559,,350,,781,,1131,,239980
1910101 IA EBT JEFFERSON CO DHS,473,,1226,,1699,,248,,620,,868,,162956
1910301 IA EBT JOHNSON CO DHS,2012,,4695,,6707,,958,,2347,,3305,,696995
1910501 IA EBT JONES CO DHS,266,,840,,1106,,136,,340,,476,,97730
1910701 IA EBT KEOKUK CO DHS,311,,680,,991,,141,,276,,417,,90438
1910901 IA EBT KOSSUTH CO DHS,169,,677,,846,,91,,287,,378,,69441
1911102 IA EBT LEE CO DHS,1103,,3273,,4376,,565,,1376,,1941,,393666
1911301 IA EBT LINN CO DHS,4586,,12558,,17144,,2212,,6260,,8472,,1708907
1911501 IA EBT LOUISA CO DHS,177,,830,,1007,,82,,321,,403,,88426
1911701 IA EBT LUCAS CO DHS,215,,776,,991,,116,,305,,421,,85496
1911901 IA EBT LYON CO DHS,99,,270,,369,,44,,109,,153,,27785
1912101 IA EBT MADISON CO DHS,178,,609,,787,,92,,234,,326,,67445
1912301 IA EBT MAHASKA CO DHS,909,,1475,,2384,,384,,742,,1126,,225968
1912501 IA EBT MARION CO DHS,580,,1399,,1979,,264,,587,,851,,181412
1912701 IA EBT MARSHALL CO DHS,853,,3404,,4257,,417,,1523,,1940,,383615
1912901 IA EBT MILLS CO DHS,205,,842,,1047,,87,,312,,399,,90290
1913101 IA EBT MITCHELL CO DHS,66,,275,,341,,41,,108,,149,,30687
1913301 IA EBT MONONA CO DHS,172,,660,,832,,92,,262,,354,,66553
1913501 IA EBT MONROE CO DHS,166,,574,,740,,94,,256,,350,,61382
1913701 IA EBT MONTGOMERY CO DHS,358,,1036,,1394,,163,,400,,563,,120606
1913901 IA EBT MUSCATINE CO DHS,1049,,3089,,4138,,499,,1303,,1802,,388622
1914101 IA EBT O BRIEN CO DHS,186,,477,,663,,92,,191,,283,,56655
1914301 IA EBT OSCEOLA CO DHS,36,,192,,228,,22,,76,,98,,17241
1914501 IA EBT PAGE CO DHS,351,,1166,,1517,,176,,464,,640,,126540
1914701 IA EBT PALO ALTO CO DHS,104,,301,,405,,72,,128,,200,,31451
1914901 IA EBT PLYMOUTH CO DHS,198,,663,,861,,96,,262,,358,,69523
1915101 IA EBT POCAHONTAS CO DHS,80,,426,,506,,48,,180,,228,,39175
1915301 IA EBT POLK CO DHS,8751,,24302,,33053,,4404,,11444,,15848,,3324240
1915501 IA EBT POTTAWATTAMIE CO DHS,2652,,6746,,9398,,1253,,2806,,4059,,862432
1915701 IA EBT POWESHIEK CO DHS,349,,725,,1074,,146,,326,,472,,96944
1915901 IA EBT RINGGOLD CO DHS,96,,263,,359,,58,,115,,173,,25544
1916101 IA EBT SAC CO DHS,79,,454,,533,,49,,164,,213,,38358
1916301 IA EBT SCOTT CO DHS,5855,,13762,,19617,,2657,,6259,,8916,,1974733
1916501 IA EBT SHELBY CO DHS,212,,624,,836,,103,,275,,378,,67638
1916701 IA EBT SIOUX CO DHS,162,,560,,722,,77,,213,,290,,54859
1916901 IA EBT STORY CO DHS,1002,,2559,,3561,,458,,1176,,1634,,346828
1917101 IA EBT TAMA CO DHS,267,,790,,1057,,125,,313,,438,,88150
1917301 IA EBT TAYLOR CO DHS,87,,340,,427,,51,,128,,179,,33782
1917501 IA EBT UNION CO DHS,309,,944,,1253,,180,,399,,579,,104886
1917701 IA EBT VAN BUREN CO DHS,169,,374,,543,,78,,168,,246,,48332
1917901 IA EBT WAPELLO CO DHS,1494,,3660,,5154,,768,,1813,,2581,,490751
1918101 IA EBT WARREN CO DHS,478,,1433,,1911,,223,,578,,801,,174030
1918301 IA EBT WASHINGTON CO DHS,321,,934,,1255,,170,,386,,556,,109877
1918501 IA EBT WAYNE CO DHS,204,,356,,560,,98,,138,,236,,47516
1918701 IA EBT WEBSTER CO DHS,1064,,2928,,3992,,529,,1276,,1805,,351776
1918901 IA EBT WINNEBAGO CO DHS,138,,464,,602,,69,,186,,255,,49814
1919101 IA EBT WINNESHIEK CO DHS,212,,516,,728,,107,,236,,343,,60069
1919301 IA EBT WOODBURY CO DHS,2526,,8159,,10685,,1235,,3301,,4536,,953109
1919501 IA EBT WORTH CO DHS,83,,309,,392,,46,,132,,178,,31508
1919701 IA EBT WRIGHT CO DHS,229,,766,,995,,102,,298,,400,,81577
2000101 KS EBT ALLEN,615,,898,,1513,,305,,391,,696,,118755
2000301 KS EBT ANDERSON,221,,436,,657,,99,,163,,262,,51452
2000501 KS EBT ATCHISON,502,,1033,,1535,,252,,453,,705,,132511
2000701 KS EBT BARBER,93,,133,,226,,62,,59,,121,,16783
2000901 KS EBT BARTON,631,,1288,,1919,,349,,583,,932,,145980
2001101 KS EBT BOURBON,620,,991,,1611,,307,,382,,689,,126173
2001301 KS EBT BROWN,364,,708,,1072,,172,,276,,448,,83698
2001501 KS EBT BUTLER,1002,,2305,,3307,,481,,902,,1383,,265404
2001701 KS EBT CHASE,43,,127,,170,,21,,45,,66,,12065
2001901 KS EBT CHAUTAUQUA,117,,145,,262,,64,,77,,141,,17706
2002101 KS EBT CHEROKEE,1063,,1540,,2603,,549,,632,,1181,,203935
2002301 KS EBT CHEYENNE,20,,74,,94,,11,,33,,44,,6582
2002501 KS EBT CLARK,44,,55,,99,,19,,20,,39,,7669
2002701 KS EBT CLAY,191,,221,,412,,86,,91,,177,,29802
2002901 KS EBT CLOUD,267,,357,,624,,138,,158,,296,,45252
2003101 KS EBT COFFEY,171,,365,,536,,91,,150,,241,,44070
2003301 KS EBT COMANCHE,11,,51,,62,,8,,23,,31,,4426
2003501 KS EBT COWLEY,1071,,2411,,3482,,594,,942,,1536,,276739
2003701 KS EBT CRAWFORD,1815,,2498,,4313,,902,,1071,,1973,,355375
2003901 KS EBT DECATUR,34,,53,,87,,17,,27,,44,,6893
2004101 KS EBT DICKINSON,285,,604,,889,,160,,272,,432,,68040
2004301 KS EBT DONIPHAN,190,,341,,531,,91,,135,,226,,43026
2004501 KS EBT DOUGLAS,1542,,3007,,4549,,831,,1397,,2228,,404678
2004701 KS EBT EDWARDS,52,,121,,173,,26,,49,,75,,13526
2004901 KS EBT ELK,116,,157,,273,,54,,55,,109,,19601
2005101 KS EBT ELLIS,430,,713,,1143,,235,,363,,598,,84000
2005301 KS EBT ELLSWORTH,76,,185,,261,,38,,70,,108,,18159
2005501 KS EBT FINNEY,1218,,1850,,3068,,459,,644,,1103,,255822
2005701 KS EBT FORD,734,,1395,,2129,,360,,585,,945,,180594
2005901 KS EBT FRANKLIN,715,,1202,,1917,,354,,463,,817,,151819
2006101 KS EBT GEARY,621,,1233,,1854,,310,,506,,816,,147382
2006301 KS EBT GOVE,19,,48,,67,,8,,16,,24,,3482
2006501 KS EBT GRAHAM,28,,98,,126,,22,,45,,67,,7653
2006701 KS EBT GRANT,129,,241,,370,,51,,80,,131,,29937
2006901 KS EBT GRAY,19,,115,,134,,12,,47,,59,,10369
2007101 KS EBT GREELEY,3,,17,,20,,3,,8,,11,,1507
2007301 KS EBT GREENWOOD,218,,372,,590,,117,,166,,283,,44217
2007501 KS EBT HAMILTON,29,,87,,116,,17,,28,,45,,9259
2007701 KS EBT HARPER,122,,279,,401,,70,,116,,186,,29977
2007901 KS EBT HARVEY,559,,1438,,1997,,313,,624,,937,,161687
2008101 KS EBT HASKELL,62,,119,,181,,25,,37,,62,,14453
2008301 KS EBT HODGEMAN,15,,34,,49,,6,,10,,16,,3756
2008501 KS EBT JACKSON,276,,541,,817,,136,,194,,330,,66458
2008701 KS EBT JEFFERSON,219,,540,,759,,110,,203,,313,,63639
2008901 KS EBT JEWELL,70,,107,,177,,33,,42,,75,,12398
2009101 KS EBT JOHNSON,3815,,6726,,10541,,1941,,2876,,4817,,913730
2009301 KS EBT KEARNY,73,,145,,218,,28,,44,,72,,18438
2009501 KS EBT KINGMAN,108,,241,,349,,59,,83,,142,,27298
2009701 KS EBT KIOWA,53,,100,,153,,38,,43,,81,,9520
2009901 KS EBT LABETTE,868,,1416,,2284,,438,,605,,1043,,163533
2010101 KS EBT LANE,43,,30,,73,,16,,12,,28,,5937
2010301 KS EBT LEAVENWORTH,1390,,2396,,3786,,651,,1017,,1668,,328769
2010501 KS EBT LINCOLN,74,,84,,158,,35,,35,,70,,13600
2010701 KS EBT LINN,232,,496,,728,,124,,181,,305,,59864
2010901 KS EBT LOGAN,31,,75,,106,,21,,37,,58,,8232
2011101 KS EBT LYON,893,,1989,,2882,,461,,843,,1304,,244904
2011301 KS EBT MCPHERSON,357,,914,,1271,,195,,390,,585,,93042
2011501 KS EBT MARION,128,,294,,422,,66,,119,,185,,29622
2011701 KS EBT MARSHALL,190,,308,,498,,99,,131,,230,,34473
2011901 KS EBT MEADE,46,,113,,159,,22,,46,,68,,11699
2012101 KS EBT MIAMI,528,,1007,,1535,,266,,381,,647,,121147
2012301 KS EBT MITCHELL,108,,162,,270,,52,,69,,121,,20675
2012501 KS EBT MONTGOMERY,1419,,1886,,3305,,752,,832,,1584,,255490
2012701 KS EBT MORRIS,102,,200,,302,,53,,82,,135,,21888
2012901 KS EBT MORTON,44,,113,,157,,21,,43,,64,,12103
2013101 KS EBT NEMAHA,108,,201,,309,,61,,85,,146,,19997
2013301 KS EBT NEOSHO,578,,891,,1469,,300,,361,,661,,112124
2013501 KS EBT NESS,30,,81,,111,,15,,33,,48,,9519
2013701 KS EBT NORTON,38,,147,,185,,26,,62,,88,,11551
2013901 KS EBT OSAGE,379,,707,,1086,,176,,264,,440,,86183
2014101 KS EBT OSBORNE,63,,146,,209,,26,,54,,80,,15100
2014301 KS EBT OTTAWA,82,,121,,203,,44,,47,,91,,14478
2014501 KS EBT PAWNEE,70,,203,,273,,41,,96,,137,,21128
2014701 KS EBT PHILLIPS,67,,175,,242,,38,,67,,105,,15877
2014901 KS EBT POTTAWATOMIE,206,,567,,773,,92,,209,,301,,55796
2015101 KS EBT PRATT,167,,463,,630,,78,,186,,264,,49757
2015301 KS EBT RAWLINS,42,,70,,112,,29,,26,,55,,7030
2015501 KS EBT RENO,1963,,3649,,5612,,973,,1550,,2523,,467489
2015701 KS EBT REPUBLIC,92,,166,,258,,39,,70,,109,,17636
2015901 KS EBT RICE,209,,340,,549,,98,,126,,224,,42936
2016101 KS EBT RILEY,610,,1267,,1877,,332,,549,,881,,155364
2016301 KS EBT ROOKS,80,,180,,260,,49,,70,,119,,18433
2016501 KS EBT RUSH,77,,101,,178,,40,,45,,85,,13189
2016701 KS EBT RUSSELL,203,,280,,483,,102,,122,,224,,37965
2016901 KS EBT SALINE,1335,,2407,,3742,,663,,1036,,1699,,302128
2017101 KS EBT SCOTT,55,,124,,179,,29,,48,,77,,14638
2017301 KS EBT Sedgwick County,18578,,26579,,45157,,8668,,12463,,21131,,4133226
2017501 KS EBT SEWARD,551,,1184,,1735,,274,,476,,750,,141739
2017701 KS EBT SHAWNEE,6960,,8917,,15877,,3363,,4171,,7534,,1410059
2017901 KS EBT SHERIDAN,13,,60,,73,,6,,18,,24,,4664
2018101 KS EBT SHERMAN,157,,314,,471,,74,,127,,201,,37592
2018301 KS EBT SMITH,38,,135,,173,,22,,53,,75,,10801
2018501 KS EBT STAFFORD,71,,230,,301,,36,,81,,117,,23365
2018701 KS EBT STANTON,10,,51,,61,,6,,27,,33,,4590
2018901 KS EBT STEVENS,48,,184,,232,,25,,73,,98,,18648
2019101 KS EBT SUMNER,510,,1075,,1585,,265,,419,,684,,123161
2019301 KS EBT THOMAS,139,,197,,336,,71,,86,,157,,28030
2019501 KS EBT TREGO,45,,84,,129,,25,,33,,58,,10215
2019701 KS EBT WABAUNSEE,54,,139,,193,,33,,51,,84,,16125
2019901 KS EBT WALLACE,13,,33,,46,,4,,11,,15,,3466
2020101 KS EBT WASHINGTON,38,,146,,184,,25,,59,,84,,12384
2020301 KS EBT WICHITA,41,,83,,124,,16,,28,,44,,8799
2020501 KS EBT WILSON,334,,476,,810,,179,,193,,372,,58947
2020701 KS EBT WOODSON,99,,155,,254,,65,,69,,134,,19022
2020901 KS EBT WyandotteCounty,8373,,9392,,17765,,3695,,4164,,7859,,1596937
2100101 KY EBT ADAIR,30,,2501,,2531,,8,,1085,,1093,,210695
2100301 KY EBT ALLEN,19,,2554,,2573,,9,,1028,,1037,,225169
2100501 KY EBT ANDERSON,21,,1438,,1459,,9,,559,,568,,134511
2100701 KY EBT BALLARD,15,,907,,922,,5,,384,,389,,81638
2100901 KY EBT BARREN,218,,5699,,5917,,78,,2486,,2564,,524107
2101101 KY EBT BATH,17,,2461,,2478,,7,,1022,,1029,,216982
2101301 KY EBT BELL,136,,8724,,8860,,48,,3905,,3953,,819207
2101501 KY EBT BOONE,274,,5687,,5961,,98,,2291,,2389,,576697
2101701 KY EBT BOURBON,113,,1965,,2078,,42,,853,,895,,193888
2101901 KY EBT BOYD,312,,7741,,8053,,117,,3460,,3577,,773572
2102101 KY EBT BOYLE,108,,3137,,3245,,41,,1471,,1512,,296469
2102301 KY EBT BRACKEN,44,,1201,,1245,,16,,487,,503,,118002
2102501 KY EBT BREATHITT,102,,5162,,5264,,41,,2501,,2542,,457919
2102701 KY EBT BRECKINRIDGE,93,,2960,,3053,,30,,1245,,1275,,278432
2102901 KY EBT BULLITT,108,,5985,,6093,,40,,2400,,2440,,560681
2103101 KY EBT BUTLER,87,,2182,,2269,,28,,907,,935,,199570
2103301 KY EBT CALDWELL,106,,1644,,1750,,36,,711,,747,,151336
2103501 KY EBT CALLOWAY,88,,2949,,3037,,34,,1349,,1383,,288206
2103701 KY EBT CAMPBELL,468,,7212,,7680,,164,,3190,,3354,,717604
2103901 KY EBT CARLISLE,4,,542,,546,,2,,244,,246,,47102
2104101 KY EBT CARROLL,20,,1295,,1315,,7,,552,,559,,122669
2104301 KY EBT CARTER,160,,6408,,6568,,57,,2608,,2665,,618070
2104501 KY EBT CASEY,47,,3132,,3179,,15,,1364,,1379,,280114
2104701 KY EBT CHRISTIAN,319,,10270,,10589,,106,,4370,,4476,,1012557
2104901 KY EBT CLARK,199,,4979,,5178,,71,,2233,,2304,,503422
2105101 KY EBT CLAY,120,,8346,,8466,,44,,3839,,3883,,755418
2105301 KY EBT CLINTON,23,,2517,,2540,,15,,1166,,1181,,220851
2105501 KY EBT CRITTENDEN,45,,1109,,1154,,17,,493,,510,,99683
2105701 KY EBT CUMBERLAND,45,,1381,,1426,,21,,631,,652,,119175
2105901 KY EBT DAVIESS,611,,10941,,11552,,222,,4879,,5101,,1054836
2106101 KY EBT EDMONSON,61,,1830,,1891,,24,,860,,884,,158795
2106301 KY EBT ELLIOTT,69,,2025,,2094,,23,,904,,927,,179154
2106501 KY EBT ESTILL,57,,3944,,4001,,21,,1734,,1755,,375499
2106703 KY EBT FAYETTE,1198,,20847,,22045,,450,,9815,,10265,,2149430
2106901 KY EBT FLEMING,54,,2305,,2359,,21,,993,,1014,,213376
2107101 KY EBT FLOYD,336,,11370,,11706,,133,,5173,,5306,,1080250
2107301 KY EBT FRANKLIN,204,,4782,,4986,,71,,2215,,2286,,495550
2107501 KY EBT FULTON,86,,1695,,1781,,32,,901,,933,,167212
2107701 KY EBT GALLATIN,17,,1108,,1125,,6,,441,,447,,109993
2107901 KY EBT GARRARD,56,,2218,,2274,,21,,941,,962,,220135
2108101 KY EBT GRANT,80,,3924,,4004,,28,,1498,,1526,,396746
2108301 KY EBT GRAVES,83,,4988,,5071,,29,,2198,,2227,,470989
2108501 KY EBT GRAYSON,85,,4221,,4306,,33,,1847,,1880,,381598
2108701 KY EBT GREEN,12,,1523,,1535,,5,,670,,675,,127401
2108901 KY EBT GREENUP,55,,5334,,5389,,19,,2190,,2209,,504037
2109101 KY EBT HANCOCK,47,,848,,895,,17,,335,,352,,79225
2109301 KY EBT HARDIN,233,,9073,,9306,,83,,3576,,3659,,836033
