NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:34 PM,,,,,
Jul 1990,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1813101 IN FSP PULASKI CO DFC,80,,636,,716,,22,,187,,209,,40106
1813301 IN FSP PUTNAM CO DPW,121,,963,,1084,,41,,326,,367,,58519
1813501 IN FSP RANDOLPH CO DPW,302,,1468,,1770,,97,,506,,603,,97535
1813701 IN FSP RIPLEY CO DPW,200,,895,,1095,,61,,304,,365,,56652
1813901 IN FSP RUSH CO DPW,164,,531,,695,,50,,179,,229,,34511
1814101 IN FSP ST JOSEPH CO DPW,7427,,7288,,14715,,2380,,2722,,5102,,920451
1814301 IN FSP SCOTT CO DPW,712,,1738,,2450,,219,,579,,798,,138043
1814501 IN FSP SHELBY CO DPW,305,,1136,,1441,,98,,386,,484,,79552
1814701 IN FSP SPENCER CO DPW,137,,734,,871,,46,,246,,292,,46160
1814901 IN FSP STARKE CO DPW,303,,1147,,1450,,86,,359,,445,,83604
1815101 IN FSP STEUBEN CO DPW,139,,645,,784,,45,,218,,263,,43148
1815301 IN FSP SULLIVAN CO DPW,156,,1096,,1252,,49,,367,,416,,65343
1815501 IN FSP SWITZERLAND CO DPW,91,,431,,522,,25,,139,,164,,26194
1815701 IN FSP TIPPECANOE CO DPW,1141,,3337,,4478,,385,,1199,,1584,,260836
1815901 IN FSP TIPTON CO DPW,98,,543,,641,,34,,197,,231,,34776
1816101 IN FSP UNION CO DPW,112,,357,,469,,38,,121,,159,,24200
1816301 IN FSP VANDERBURGH CO DPW,3975,,8370,,12345,,1271,,3420,,4691,,725728
1816501 IN FSP VERMILLION CO DPW,263,,814,,1077,,84,,294,,378,,59096
1816701 IN FSP VIGO CO DPW,1720,,5396,,7116,,554,,1935,,2489,,403472
1816901 IN FSP WABASH CO DPW,269,,898,,1167,,88,,315,,403,,62089
1817101 IN FSP WARREN CO DPW,51,,340,,391,,16,,100,,116,,18971
1817301 IN FSP WARRICK CO DPW,321,,1111,,1432,,110,,342,,452,,76336
1817501 IN FSP WASHINGTON CO DPW,359,,1315,,1674,,115,,422,,537,,90943
1817701 IN FSP WAYNE CO DPW,1981,,4783,,6764,,664,,1851,,2515,,400448
1817901 IN FSP WELLS CO DPW,113,,453,,566,,37,,161,,198,,27894
1818101 IN FSP WHITE CO DPW,167,,404,,571,,51,,152,,203,,32751
1818301 IN FSP WHITLEY CO DPW,68,,313,,381,,21,,115,,136,,21498
1900101 IA FSP ADAIR CO DHS,151,,288,,439,,66,,109,,175,,20222
1900301 IA FSP ADAMS CO DHS,123,,249,,372,,38,,97,,135,,16200
1900501 IA FSP ALLAMAKEE CO DHS,215,,319,,534,,95,,118,,213,,24444
1900701 IA FSP APPANOOSE CO DHS,893,,724,,1617,,310,,313,,623,,82617
1900901 IA FSP AUDUBON CO DHS,111,,187,,298,,33,,72,,105,,14564
1901101 IA FSP BENTON CO DHS,677,,613,,1290,,224,,270,,494,,65643
1901301 IA FSP BLACK HAWK CO DHS,7947,,3999,,11946,,2880,,2145,,5025,,630491
1901501 IA FSP BOONE CO DHS,591,,592,,1183,,227,,252,,479,,60941
1901701 IA FSP BREMER CO DHS,414,,350,,764,,160,,148,,308,,39615
1901901 IA FSP BUCHANAN CO DHS,769,,661,,1430,,258,,268,,526,,70266
1902101 IA FSP BUENA VISTA CO DHS,337,,525,,862,,119,,188,,307,,43823
1902301 IA FSP BUTLER CO DHS,410,,393,,803,,145,,141,,286,,37583
1902501 IA FSP CALHOUN CO DHS,261,,339,,600,,86,,150,,236,,29755
1902701 IA FSP CARROLL CO DHS,421,,485,,906,,166,,191,,357,,45194
1902901 IA FSP CASS CO DHS,436,,396,,832,,169,,133,,302,,41526
1903101 IA FSP CEDAR CO DHS,416,,323,,739,,135,,156,,291,,38297
1903301 IA FSP CERRO GORDO CO DHS,1668,,1172,,2840,,657,,569,,1226,,145515
1903501 IA FSP CHEROKEE CO DHS,208,,316,,524,,76,,121,,197,,25567
1903701 IA FSP CHICKASAW CO DHS,207,,364,,571,,76,,139,,215,,27169
1903901 IA FSP CLARKE CO DHS,343,,295,,638,,128,,109,,237,,30825
1904101 IA FSP CLAY CO DHS,464,,533,,997,,198,,217,,415,,46748
1904301 IA FSP CLAYTON CO DHS,349,,495,,844,,138,,183,,321,,39792
1904501 IA FSP CLINTON CO DHS,2667,,1347,,4014,,997,,663,,1660,,218251
1904701 IA FSP CRAWFORD CO DHS,529,,496,,1025,,192,,199,,391,,49575
1904901 IA FSP DALLAS CO DHS,866,,529,,1395,,311,,230,,541,,74251
1905101 IA FSP DAVIS CO DHS,313,,277,,590,,107,,128,,235,,29897
1905301 IA FSP DECATUR CO DHS,367,,456,,823,,180,,165,,345,,37903
1905501 IA FSP DELAWARE CO DHS,510,,443,,953,,172,,196,,368,,46114
1905701 IA FSP DES MOINES CO DHS,2037,,1354,,3391,,730,,583,,1313,,180870
1905901 IA FSP DICKINSON CO DHS,260,,278,,538,,113,,111,,224,,24611
1906101 IA FSP DUBUQUE CO DHS,2724,,1826,,4550,,1043,,839,,1882,,228007
1906301 IA FSP EMMET CO DHS,393,,364,,757,,125,,155,,280,,36835
1906501 IA FSP FAYETTE CO DHS,719,,757,,1476,,271,,283,,554,,69028
1906701 IA FSP FLOYD CO DHS,581,,637,,1218,,206,,253,,459,,55356
1906901 IA FSP FRANKLIN CO DHS,257,,387,,644,,95,,147,,242,,36554
1907101 IA FSP FREMONT CO DHS,184,,380,,564,,60,,147,,207,,25748
1907301 IA FSP GREENE CO DHS,241,,266,,507,,93,,105,,198,,25101
1907501 IA FSP GRUNDY CO DHS,203,,216,,419,,75,,79,,154,,24001
1907701 IA FSP GUTHRIE CO DHS,254,,350,,604,,87,,138,,225,,26974
1907901 IA FSP HAMILTON CO DHS,337,,432,,769,,137,,178,,315,,37735
1908101 IA FSP HANCOCK CO DHS,230,,427,,657,,83,,145,,228,,31772
1908301 IA FSP HARDIN CO DHS,525,,475,,1000,,202,,195,,397,,49446
1908501 IA FSP HARRISON CO DHS,495,,575,,1070,,186,,210,,396,,50912
1908701 IA FSP HENRY CO DHS,553,,476,,1029,,195,,202,,397,,52417
1908901 IA FSP HOWARD CO DHS,198,,321,,519,,85,,132,,217,,23627
1909101 IA FSP HUMBOLDT CO DHS,287,,233,,520,,123,,106,,229,,25158
1909301 IA FSP IDA CO DHS,65,,100,,165,,29,,47,,76,,7194
1909501 IA FSP IOWA CO DHS,181,,222,,403,,68,,82,,150,,19152
1909701 IA FSP JACKSON CO DHS,714,,665,,1379,,273,,235,,508,,71082
1909901 IA FSP JASPER CO DHS,826,,630,,1456,,341,,284,,625,,74940
1910101 IA FSP JEFFERSON CO DHS,561,,489,,1050,,210,,258,,468,,57078
1910301 IA FSP JOHNSON CO DHS,1402,,892,,2294,,557,,459,,1016,,121578
1910501 IA FSP JONES CO DHS,416,,401,,817,,155,,165,,320,,40997
1910701 IA FSP KEOKUK CO DHS,469,,417,,886,,158,,170,,328,,43712
1910901 IA FSP KOSSUTH CO DHS,359,,432,,791,,133,,168,,301,,38747
1911102 IA FSP LEE CO DHS,1963,,1191,,3154,,746,,550,,1296,,170437
1911301 IA FSP LINN CO DHS,5936,,3500,,9436,,2202,,1804,,4006,,510834
1911501 IA FSP LOUISA CO DHS,468,,305,,773,,157,,126,,283,,41009
1911701 IA FSP LUCAS CO DHS,416,,322,,738,,178,,144,,322,,37356
1911901 IA FSP LYON CO DHS,138,,245,,383,,46,,87,,133,,17118
1912101 IA FSP MADISON CO DHS,312,,226,,538,,112,,87,,199,,27795
1912301 IA FSP MAHASKA CO DHS,867,,795,,1662,,321,,348,,669,,81911
1912501 IA FSP MARION CO DHS,690,,597,,1287,,273,,225,,498,,65590
1912701 IA FSP MARSHALL CO DHS,1509,,960,,2469,,578,,440,,1018,,130150
1912901 IA FSP MILLS CO DHS,428,,300,,728,,149,,125,,274,,38410
1913101 IA FSP MITCHELL CO DHS,121,,241,,362,,42,,106,,148,,17160
1913301 IA FSP MONONA CO DHS,412,,483,,895,,156,,162,,318,,45809
1913501 IA FSP MONROE CO DHS,356,,405,,761,,125,,168,,293,,38482
1913701 IA FSP MONTGOMERY CO DHS,401,,253,,654,,161,,108,,269,,31680
1913901 IA FSP MUSCATINE CO DHS,2112,,1270,,3382,,717,,485,,1202,,181100
1914101 IA FSP O BRIEN CO DHS,189,,236,,425,,61,,114,,175,,17568
1914301 IA FSP OSCEOLA CO DHS,100,,116,,216,,37,,48,,85,,9986
1914501 IA FSP PAGE CO DHS,636,,535,,1171,,256,,222,,478,,52479
1914701 IA FSP PALO ALTO CO DHS,283,,325,,608,,111,,135,,246,,27522
1914901 IA FSP PLYMOUTH CO DHS,252,,425,,677,,89,,156,,245,,30255
1915101 IA FSP POCAHONTAS CO DHS,185,,210,,395,,73,,97,,170,,19295
1915301 IA FSP POLK CO DHS,15535,,6607,,22142,,5882,,3132,,9014,,1238253
1915501 IA FSP POTTAWATTAMIE CO DHS,4400,,2199,,6599,,1597,,887,,2484,,361458
1915701 IA FSP POWESHIEK CO DHS,472,,315,,787,,175,,134,,309,,37961
1915901 IA FSP RINGGOLD CO DHS,164,,283,,447,,71,,101,,172,,19676
1916101 IA FSP SAC CO DHS,196,,344,,540,,75,,114,,189,,26157
1916301 IA FSP SCOTT CO DHS,10002,,3804,,13806,,3514,,1767,,5281,,776479
1916501 IA FSP SHELBY CO DHS,246,,296,,542,,91,,99,,190,,26646
1916701 IA FSP SIOUX CO DHS,284,,492,,776,,111,,140,,251,,31650
1916901 IA FSP STORY CO DHS,1055,,820,,1875,,424,,430,,854,,101689
1917101 IA FSP TAMA CO DHS,460,,403,,863,,174,,157,,331,,43139
1917301 IA FSP TAYLOR CO DHS,264,,296,,560,,87,,106,,193,,25038
1917501 IA FSP UNION CO DHS,610,,432,,1042,,238,,178,,416,,51456
1917701 IA FSP VAN BUREN CO DHS,239,,276,,515,,87,,105,,192,,25206
1917901 IA FSP WAPELLO CO DHS,2409,,1461,,3870,,938,,692,,1630,,196454
1918101 IA FSP WARREN CO DHS,936,,499,,1435,,354,,229,,583,,76011
1918301 IA FSP WASHINGTON CO DHS,516,,400,,916,,186,,158,,344,,46130
1918501 IA FSP WAYNE CO DHS,286,,336,,622,,105,,112,,217,,27378
1918701 IA FSP WEBSTER CO DHS,2059,,1512,,3571,,767,,702,,1469,,184217
1918901 IA FSP WINNEBAGO CO DHS,239,,259,,498,,101,,91,,192,,23955
1919101 IA FSP WINNESHIEK CO DHS,298,,366,,664,,117,,139,,256,,30656
1919301 IA FSP WOODBURY CO DHS,4852,,2750,,7602,,1764,,1051,,2815,,379557
1919501 IA FSP WORTH CO DHS,207,,167,,374,,86,,85,,171,,17751
1919701 IA FSP WRIGHT CO DHS,366,,449,,815,,148,,170,,318,,45946
2000101 KS FSP ALLEN,780,,575,,1355,,278,,209,,487,,70659
2000301 KS FSP ANDERSON,220,,172,,392,,88,,64,,152,,20647
2000501 KS FSP ATCHISON,798,,426,,1224,,289,,163,,452,,69026
2000701 KS FSP BARBER,34,,64,,98,,18,,25,,43,,4708
2000901 KS FSP BARTON,1207,,928,,2135,,430,,364,,794,,116971
2001101 KS FSP BOURBON,818,,569,,1387,,314,,230,,544,,70371
2001301 KS FSP BROWN,607,,505,,1112,,227,,188,,415,,56608
2001501 KS FSP BUTLER,1358,,999,,2357,,495,,386,,881,,130115
2001701 KS FSP CHASE,72,,79,,151,,36,,31,,67,,7762
2001901 KS FSP CHAUTAUQUA,234,,268,,502,,83,,105,,188,,25947
2002101 KS FSP CHEROKEE,1908,,883,,2791,,706,,326,,1032,,157979
2002301 KS FSP CHEYENNE,31,,47,,78,,14,,18,,32,,3612
2002501 KS FSP CLARK,34,,53,,87,,13,,23,,36,,3849
2002701 KS FSP CLAY,219,,329,,548,,89,,97,,186,,26726
2002901 KS FSP CLOUD,247,,217,,464,,104,,79,,183,,22651
2003101 KS FSP COFFEY,196,,225,,421,,76,,79,,155,,20558
2003301 KS FSP COMANCHE,15,,32,,47,,9,,15,,24,,2712
2003501 KS FSP COWLEY,1741,,1029,,2770,,681,,423,,1104,,158719
2003701 KS FSP CRAWFORD,2147,,1240,,3387,,833,,499,,1332,,182289
2003901 KS FSP DECATUR,56,,58,,114,,25,,24,,49,,5384
2004101 KS FSP DICKINSON,477,,479,,956,,194,,192,,386,,50070
2004301 KS FSP DONIPHAN,427,,311,,738,,146,,117,,263,,39533
2004501 KS FSP DOUGLAS,2012,,983,,2995,,782,,409,,1191,,164447
2004701 KS FSP EDWARDS,61,,78,,139,,28,,27,,55,,7255
2004901 KS FSP ELK,208,,114,,322,,78,,45,,123,,15457
2005101 KS FSP ELLIS,586,,446,,1032,,271,,199,,470,,56152
2005301 KS FSP ELLSWORTH,76,,98,,174,,37,,40,,77,,9800
2005501 KS FSP FINNEY,1129,,1203,,2332,,389,,366,,755,,123231
2005701 KS FSP FORD,998,,675,,1673,,384,,262,,646,,83641
2005901 KS FSP FRANKLIN,1046,,703,,1749,,388,,265,,653,,92989
2006101 KS FSP GEARY,1635,,1771,,3406,,601,,547,,1148,,174756
2006301 KS FSP GOVE,3,,30,,33,,3,,12,,15,,1716
2006501 KS FSP GRAHAM,97,,87,,184,,46,,37,,83,,9144
2006701 KS FSP GRANT,230,,244,,474,,66,,67,,133,,22844
2006901 KS FSP GRAY,69,,59,,128,,28,,19,,47,,6655
2007101 KS FSP GREELEY,21,,50,,71,,9,,15,,24,,2739
2007301 KS FSP GREENWOOD,398,,188,,586,,146,,95,,241,,33018
2007501 KS FSP HAMILTON,42,,36,,78,,20,,11,,31,,3991
2007701 KS FSP HARPER,184,,178,,362,,78,,63,,141,,18807
2007901 KS FSP HARVEY,746,,500,,1246,,324,,199,,523,,66199
2008101 KS FSP HASKELL,84,,64,,148,,26,,17,,43,,6558
2008301 KS FSP HODGEMAN,25,,20,,45,,11,,8,,19,,2529
2008501 KS FSP JACKSON,347,,326,,673,,120,,101,,221,,34854
2008701 KS FSP JEFFERSON,322,,303,,625,,119,,91,,210,,31756
2008901 KS FSP JEWELL,54,,86,,140,,30,,28,,58,,6058
2009101 KS FSP JOHNSON,3067,,1759,,4826,,1211,,718,,1929,,270006
2009301 KS FSP KEARNY,107,,74,,181,,30,,25,,55,,9568
2009501 KS FSP KINGMAN,237,,186,,423,,83,,64,,147,,22712
2009701 KS FSP KIOWA,47,,36,,83,,22,,17,,39,,4199
2009901 KS FSP LABETTE,1352,,860,,2212,,544,,321,,865,,115921
2010101 KS FSP LANE,46,,41,,87,,17,,14,,31,,4250
2010301 KS FSP LEAVENWORTH,2009,,1084,,3093,,771,,430,,1201,,180309
2010501 KS FSP LINCOLN,47,,98,,145,,25,,31,,56,,7064
2010701 KS FSP LINN,343,,244,,587,,127,,84,,211,,30852
2010901 KS FSP LOGAN,42,,57,,99,,18,,17,,35,,4989
2011101 KS FSP LYON,1276,,903,,2179,,472,,362,,834,,125260
2011301 KS FSP MCPHERSON,450,,326,,776,,173,,135,,308,,43072
2011501 KS FSP MARION,203,,183,,386,,74,,71,,145,,19643
2011701 KS FSP MARSHALL,251,,229,,480,,97,,92,,189,,23733
2011901 KS FSP MEADE,41,,68,,109,,17,,26,,43,,4918
2012101 KS FSP MIAMI,702,,445,,1147,,262,,165,,427,,62767
2012301 KS FSP MITCHELL,73,,145,,218,,39,,47,,86,,9675
2012501 KS FSP MONTGOMERY,2795,,1214,,4009,,1036,,525,,1561,,218512
2012701 KS FSP MORRIS,214,,191,,405,,82,,75,,157,,22200
2012901 KS FSP MORTON,91,,63,,154,,36,,23,,59,,8863
2013101 KS FSP NEMAHA,135,,118,,253,,63,,37,,100,,11883
2013301 KS FSP NEOSHO,717,,613,,1330,,278,,242,,520,,67277
2013501 KS FSP NESS,42,,30,,72,,19,,10,,29,,4547
2013701 KS FSP NORTON,58,,101,,159,,26,,42,,68,,7428
2013901 KS FSP OSAGE,384,,355,,739,,142,,119,,261,,39143
2014101 KS FSP OSBORNE,74,,90,,164,,37,,36,,73,,6928
2014301 KS FSP OTTAWA,147,,115,,262,,58,,43,,101,,12248
2014501 KS FSP PAWNEE,158,,171,,329,,71,,65,,136,,18719
2014701 KS FSP PHILLIPS,85,,92,,177,,40,,36,,76,,8578
2014901 KS FSP POTTAWATOMIE,311,,385,,696,,116,,123,,239,,33304
2015101 KS FSP PRATT,203,,151,,354,,88,,72,,160,,19973
2015301 KS FSP RAWLINS,45,,56,,101,,27,,22,,49,,4698
2015501 KS FSP RENO,2782,,1416,,4198,,1104,,562,,1666,,233378
2015701 KS FSP REPUBLIC,84,,154,,238,,36,,45,,81,,11171
2015901 KS FSP RICE,502,,282,,784,,176,,101,,277,,43533
2016101 KS FSP RILEY,1186,,863,,2049,,471,,353,,824,,111797
2016301 KS FSP ROOKS,120,,108,,228,,52,,43,,95,,11115
2016501 KS FSP RUSH,72,,67,,139,,31,,24,,55,,6590
2016701 KS FSP RUSSELL,176,,153,,329,,80,,68,,148,,16374
2016901 KS FSP SALINE,1527,,1164,,2691,,600,,465,,1065,,146269
2017101 KS FSP SCOTT,92,,86,,178,,33,,24,,57,,8629
2017301 KS FSP Sedgwick County,22174,,7724,,29898,,8268,,3420,,11688,,1753162
2017501 KS FSP SEWARD,1124,,688,,1812,,402,,253,,655,,103701
2017701 KS FSP SHAWNEE,8438,,3469,,11907,,3258,,1438,,4696,,679425
2017901 KS FSP SHERIDAN,20,,36,,56,,10,,14,,24,,2233
2018101 KS FSP SHERMAN,297,,215,,512,,97,,76,,173,,24651
2018301 KS FSP SMITH,80,,91,,171,,45,,36,,81,,7618
2018501 KS FSP STAFFORD,145,,129,,274,,51,,45,,96,,14023
2018701 KS FSP STANTON,29,,63,,92,,10,,22,,32,,5118
2018901 KS FSP STEVENS,127,,70,,197,,41,,22,,63,,11798
2019101 KS FSP SUMNER,635,,438,,1073,,262,,184,,446,,54150
2019301 KS FSP THOMAS,155,,172,,327,,58,,56,,114,,16976
2019501 KS FSP TREGO,31,,48,,79,,15,,23,,38,,4142
2019701 KS FSP WABAUNSEE,117,,118,,235,,36,,33,,69,,11850
2019901 KS FSP WALLACE,21,,12,,33,,11,,6,,17,,1815
2020101 KS FSP WASHINGTON,98,,157,,255,,50,,58,,108,,10176
2020301 KS FSP WICHITA,56,,51,,107,,22,,17,,39,,5677
2020501 KS FSP WILSON,482,,435,,917,,183,,153,,336,,46846
2020701 KS FSP WOODSON,158,,114,,272,,55,,44,,99,,14708
2020902 KS FSP WYANDOTTE,12880,,4122,,17002,,4543,,1613,,6156,,961612
2100101 KY FSP ADAIR,284,,1623,,1907,,98,,632,,730,,103470
2100301 KY FSP ALLEN,224,,1567,,1791,,114,,551,,665,,100168
2100501 KY FSP ANDERSON,136,,570,,706,,47,,236,,283,,39876
2100701 KY FSP BALLARD,150,,745,,895,,54,,321,,375,,51357
2100901 KY FSP BARREN,647,,2686,,3333,,223,,1060,,1283,,175853
2101101 KY FSP BATH,226,,1870,,2096,,76,,650,,726,,119051
2101301 KY FSP BELL,1380,,6151,,7531,,468,,2076,,2544,,452369
2101501 KY FSP BOONE,585,,1907,,2492,,211,,756,,967,,151144
2101701 KY FSP BOURBON,370,,1439,,1809,,124,,523,,647,,104951
2101901 KY FSP BOYD,1294,,4015,,5309,,473,,1581,,2054,,340017
2102101 KY FSP BOYLE,553,,1678,,2231,,195,,667,,862,,131705
2102301 KY FSP BRACKEN,135,,781,,916,,44,,285,,329,,53848
2102501 KY FSP BREATHITT,912,,4863,,5775,,345,,1772,,2117,,349463
2102701 KY FSP BRECKINRIDGE,475,,2370,,2845,,203,,855,,1058,,165365
2102901 KY FSP BULLITT,752,,2857,,3609,,289,,987,,1276,,219022
2103101 KY FSP BUTLER,153,,1550,,1703,,54,,566,,620,,94316
2103301 KY FSP CALDWELL,296,,1279,,1575,,99,,508,,607,,86778
2103501 KY FSP CALLOWAY,350,,1796,,2146,,132,,731,,863,,129337
2103701 KY FSP CAMPBELL,2070,,3636,,5706,,703,,1449,,2152,,367001
2103901 KY FSP CARLISLE,87,,377,,464,,30,,177,,207,,23036
2104101 KY FSP CARROLL,298,,1444,,1742,,106,,575,,681,,108338
2104301 KY FSP CARTER,624,,4129,,4753,,213,,1367,,1580,,278969
2104501 KY FSP CASEY,271,,1877,,2148,,91,,725,,816,,116871
2104701 KY FSP CHRISTIAN,2052,,5053,,7105,,644,,1888,,2532,,415734
2104901 KY FSP CLARK,795,,2321,,3116,,283,,907,,1190,,187995
2105101 KY FSP CLAY,749,,8006,,8755,,257,,2580,,2837,,497590
2105301 KY FSP CLINTON,266,,2127,,2393,,102,,797,,899,,127422
2105501 KY FSP CRITTENDEN,105,,933,,1038,,37,,362,,399,,61605
2105701 KY FSP CUMBERLAND,194,,1244,,1438,,71,,490,,561,,76591
2105901 KY FSP DAVIESS,2248,,6280,,8528,,811,,2508,,3319,,537074
2106101 KY FSP EDMONSON,255,,1523,,1778,,98,,595,,693,,99827
2106301 KY FSP ELLIOTT,246,,1717,,1963,,87,,601,,688,,114923
2106501 KY FSP ESTILL,593,,3075,,3668,,211,,1119,,1330,,219750
2106703 KY FSP FAYETTE,5736,,9577,,15313,,1879,,4057,,5936,,1012311
2106901 KY FSP FLEMING,239,,1355,,1594,,78,,485,,563,,86147
2107101 KY FSP FLOYD,1956,,7482,,9438,,660,,2490,,3150,,588729
2107301 KY FSP FRANKLIN,787,,1740,,2527,,291,,732,,1023,,164865
2107501 KY FSP FULTON,356,,1360,,1716,,126,,583,,709,,99428
2107701 KY FSP GALLATIN,121,,413,,534,,41,,163,,204,,32038
2107901 KY FSP GARRARD,208,,1131,,1339,,73,,404,,477,,75675
2108101 KY FSP GRANT,249,,1327,,1576,,88,,478,,566,,92254
2108301 KY FSP GRAVES,755,,2237,,2992,,258,,942,,1200,,171252
2108501 KY FSP GRAYSON,353,,2577,,2930,,121,,1010,,1131,,169016
2108701 KY FSP GREEN,127,,984,,1111,,45,,408,,453,,60184
2108901 KY FSP GREENUP,562,,2909,,3471,,211,,1004,,1215,,210596
2109101 KY FSP HANCOCK,78,,771,,849,,31,,267,,298,,52229
2109301 KY FSP HARDIN,1194,,4849,,6043,,412,,1652,,2064,,354912
2109501 KY FSP HARLAN,1441,,7140,,8581,,497,,2452,,2949,,538206
2109701 KY FSP HARRISON,372,,1351,,1723,,125,,523,,648,,101111
2109901 KY FSP HART,431,,2535,,2966,,165,,930,,1095,,170013
2110101 KY FSP HENDERSON,1094,,3486,,4580,,386,,1412,,1798,,275158
2110301 KY FSP HENRY,300,,1263,,1563,,103,,460,,563,,91087
2110501 KY FSP HICKMAN,132,,579,,711,,47,,246,,293,,40874
2110701 KY FSP HOPKINS,1097,,4279,,5376,,373,,1619,,1992,,325213
2110901 KY FSP JACKSON,502,,3198,,3700,,171,,1125,,1296,,214035
2111103 KY FSP JEFFERSON,24271,,36496,,60767,,7992,,16010,,24002,,3922853
2111301 KY FSP JESSAMINE,431,,1760,,2191,,154,,669,,823,,134917
2111501 KY FSP JOHNSON,683,,4813,,5496,,245,,1611,,1856,,330943
2111703 KY FSP KENTON,3299,,6260,,9559,,1122,,2567,,3689,,630182
2111901 KY FSP KNOTT,908,,4784,,5692,,302,,1612,,1914,,353379
2112101 KY FSP KNOX,2060,,7824,,9884,,689,,2796,,3485,,625789
2112301 KY FSP LARUE,216,,1182,,1398,,80,,485,,565,,82109
2112501 KY FSP LAUREL,1427,,6466,,7893,,480,,2143,,2623,,479042
2112701 KY FSP LAWRENCE,477,,3467,,3944,,160,,1193,,1353,,242887
2112901 KY FSP LEE,380,,2167,,2547,,135,,784,,919,,150683
2113101 KY FSP LESLIE,778,,3713,,4491,,295,,1401,,1696,,293492
2113301 KY FSP LETCHER,894,,5546,,6440,,316,,1899,,2215,,412132
2113501 KY FSP LEWIS,216,,2242,,2458,,78,,708,,786,,140765
2113701 KY FSP LINCOLN,327,,2936,,3263,,120,,1021,,1141,,197195
2113901 KY FSP LIVINGSTON,112,,704,,816,,37,,293,,330,,44194
2114101 KY FSP LOGAN,517,,2040,,2557,,175,,830,,1005,,141410
2114301 KY FSP LYON,65,,374,,439,,24,,159,,183,,23698
2114501 KY FSP MCCRACKEN,2122,,4679,,6801,,745,,2145,,2890,,420159
2114701 KY FSP MCCREARY,1007,,5575,,6582,,322,,1833,,2155,,388318
2114901 KY FSP MCLEAN,112,,785,,897,,38,,293,,331,,47797
2115101 KY FSP MADISON,1226,,4494,,5720,,438,,1717,,2155,,357692
2115301 KY FSP MAGOFFIN,651,,4093,,4744,,229,,1360,,1589,,286126
2115501 KY FSP MARION,523,,1992,,2515,,178,,748,,926,,148537
2115701 KY FSP MARSHALL,383,,1737,,2120,,139,,718,,857,,127006
2115901 KY FSP MARTIN,588,,3231,,3819,,199,,1146,,1345,,238027
2116101 KY FSP MASON,413,,1644,,2057,,139,,690,,829,,118251
2116301 KY FSP MEADE,437,,1378,,1815,,163,,477,,640,,112964
2116501 KY FSP MENIFEE,136,,1052,,1188,,47,,370,,417,,69948
2116701 KY FSP MERCER,291,,1128,,1419,,97,,426,,523,,86635
2116901 KY FSP METCALFE,131,,1338,,1469,,45,,498,,543,,80950
2117101 KY FSP MONROE,220,,1608,,1828,,78,,692,,770,,103658
2117301 KY FSP MONTGOMERY,446,,2479,,2925,,151,,914,,1065,,169596
2117501 KY FSP MORGAN,295,,3092,,3387,,127,,1058,,1185,,201122
2117701 KY FSP MUHLENBERG,641,,3851,,4492,,216,,1308,,1524,,268822
2117901 KY FSP NELSON,584,,2254,,2838,,209,,883,,1092,,162994
2118101 KY FSP NICHOLAS,103,,795,,898,,33,,316,,349,,50071
2118301 KY FSP OHIO,450,,2933,,3383,,147,,1085,,1232,,205095
2118501 KY FSP OLDHAM,235,,832,,1067,,83,,284,,367,,62771
2118701 KY FSP OWEN,176,,1045,,1221,,60,,358,,418,,71076
2118901 KY FSP OWSLEY,218,,2174,,2392,,90,,785,,875,,143626
2119101 KY FSP PENDLETON,270,,1101,,1371,,88,,410,,498,,84334
2119301 KY FSP PERRY,1117,,6755,,7872,,385,,2217,,2602,,485120
2119501 KY FSP PIKE,2274,,9509,,11783,,828,,3493,,4321,,762186
2119701 KY FSP POWELL,534,,2280,,2814,,180,,817,,997,,171149
2119901 KY FSP PULASKI,1109,,5309,,6418,,381,,1915,,2296,,362624
2120101 KY FSP ROBERTSON,10,,297,,307,,4,,106,,110,,15294
2120301 KY FSP ROCKCASTLE,391,,2885,,3276,,128,,1033,,1161,,195984
2120501 KY FSP ROWAN,487,,2128,,2615,,185,,840,,1025,,155814
2120701 KY FSP RUSSELL,281,,2019,,2300,,97,,777,,874,,128180
2120901 KY FSP SCOTT,486,,1759,,2245,,166,,652,,818,,136928
2121101 KY FSP SHELBY,370,,1304,,1674,,132,,504,,636,,90662
2121301 KY FSP SIMPSON,217,,1093,,1310,,74,,442,,516,,79763
2121501 KY FSP SPENCER,113,,645,,758,,39,,224,,263,,42921
2121701 KY FSP TAYLOR,504,,1687,,2191,,169,,642,,811,,120667
2121901 KY FSP TODD,216,,985,,1201,,67,,397,,464,,63693
2122101 KY FSP TRIGG,146,,761,,907,,48,,319,,367,,49876
2122301 KY FSP TRIMBLE,69,,565,,634,,22,,198,,220,,36668
2122501 KY FSP UNION,396,,1130,,1526,,139,,456,,595,,94559
