NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:24 PM,,,,,
Jul 1994,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0109901 AL FSP MONROE CO FS OFF,1702,,2454,,4156,,389,,1004,,1393,,271773
0110101 AL FSP MONTGOMERY CO FS OFF,17713,,16958,,34671,,4062,,8867,,12929,,2450358
0110301 AL FSP MORGAN CO FS OFF,2999,,3911,,6910,,875,,1774,,2649,,473539
0110501 AL FSP PERRY CO FS OFF,2706,,2262,,4968,,691,,1279,,1970,,324155
0110701 AL FSP PICKENS CO FS OFF,2333,,1997,,4330,,580,,946,,1526,,264596
0110901 AL FSP PIKE CO FOOD STAMP OFC,2936,,2618,,5554,,832,,1405,,2237,,347856
0111101 AL FSP RANDOLPH CO FSO,1215,,1364,,2579,,334,,652,,986,,161998
0111301 AL FSP RUSSELL CO FS OFF,3273,,5086,,8359,,883,,2245,,3128,,587649
0111501 AL FSP ST CLAIR CO FS OFF,2134,,3796,,5930,,542,,1619,,2161,,404267
0111701 AL FSP SHELBY CO FS OFF,1854,,3185,,5039,,533,,1377,,1910,,337122
0111901 AL FSP SUMTER CO FS OFF,2956,,1991,,4947,,795,,1166,,1961,,328880
0112101 AL FSP TALLADEGA CO FS OFF,5806,,5797,,11603,,1608,,2983,,4591,,768114
0112301 AL FSP TALLAPOOSA CO FS OFF,2445,,3141,,5586,,664,,1527,,2191,,371897
0112501 AL FSP TUSCALOOSA CO FS OFF,8381,,10186,,18567,,2180,,4973,,7153,,1284225
0112701 AL FSP WALKER CO FS OFF,3063,,3206,,6269,,874,,1620,,2494,,426602
0112901 AL FSP WASHINGTON CO F S OFC,1610,,1372,,2982,,441,,683,,1124,,197837
0113101 AL FSP WILCOX CO FS OFF,3605,,1786,,5391,,830,,1220,,2050,,330357
0113301 AL FSP WINSTON CO FS OFF,972,,902,,1874,,304,,476,,780,,105502
0211005 AK FSP ALASKA,26712,,21247,,47959,,8642,,7174,,15816,,4326621
0400101 AZ FSP APACHE,10684,,14755,,25439,,2485,,4143,,6628,,1618807
0400301 AZ FSP COCHISE,7469,,8912,,16381,,2374,,3749,,6123,,1110067
0400501 AZ FSP COCONINO,6116,,9303,,15419,,1590,,3125,,4715,,1017198
0400701 AZ FSP GILA,3705,,4761,,8466,,1034,,1925,,2959,,555293
0400901 AZ FSP GRAHAM,2383,,2933,,5316,,666,,1141,,1807,,338426
0401101 AZ FSP GREENLEE,464,,547,,1011,,154,,248,,402,,68396
0401301 AZ FSP MARICOPA,125136,,121069,,246205,,39331,,54571,,93902,,17129710
0401501 AZ FSP MOHAVE,6035,,10199,,16234,,1868,,4524,,6392,,1164500
0401701 AZ FSP NAVAJO,9455,,12264,,21719,,2358,,3783,,6141,,1385855
0401901 AZ FSP PIMA,37830,,45312,,83142,,11789,,20297,,32086,,5710551
0402101 AZ FSP PINAL,12106,,12113,,24219,,3365,,4897,,8262,,1614760
0402301 AZ FSP SANTA CRUZ,1978,,3939,,5917,,594,,1350,,1944,,376112
0402501 AZ FSP YAVAPAI,3696,,6491,,10187,,1168,,3065,,4233,,690972
0402701 AZ FSP YUMA,8971,,15504,,24475,,2687,,5415,,8102,,1639716
0402901 AZ FSP LA PAZ CO DES,1196,,1578,,2774,,346,,719,,1065,,194067
0500101 AR FSP ARKANSAS COUNTY,565,,2365,,2930,,179,,954,,1133,,184933
0500301 AR FSP ASHLEY COUNTY,775,,3091,,3866,,243,,1216,,1459,,238688
0500501 AR FSP BAXTER COUNTY,383,,2012,,2395,,126,,778,,904,,147310
0500701 AR FSP BENTON COUNTY,729,,3600,,4329,,246,,1383,,1629,,266877
0500901 AR FSP BOONE COUNTY,343,,2244,,2587,,112,,903,,1015,,153812
0501101 AR FSP BRADLEY COUNTY,373,,1482,,1855,,124,,652,,776,,116533
0501301 AR FSP CALHOUN COUNTY,89,,571,,660,,30,,235,,265,,37029
0501501 AR FSP CARROLL COUNTY,151,,960,,1111,,52,,392,,444,,66156
0501701 AR FSP CHICOT COUNTY,1111,,3163,,4274,,334,,1196,,1530,,252316
0501901 AR FSP CLARK COUNTY,335,,2035,,2370,,113,,908,,1021,,145698
0502101 AR FSP CLAY COUNTY,234,,1432,,1666,,79,,636,,715,,88210
0502301 AR FSP CLEBURNE COUNTY,321,,1487,,1808,,107,,601,,708,,114575
0502501 AR FSP CLEVELAND COUNTY,152,,818,,970,,49,,343,,392,,59308
0502701 AR FSP COLUMBIA COUNTY,1313,,3370,,4683,,386,,1555,,1941,,305582
0502901 AR FSP CONWAY COUNTY,359,,1987,,2346,,108,,929,,1037,,134499
0503101 AR FSP CRAIGHEAD COUNTY,1502,,5368,,6870,,499,,2234,,2733,,437507
0503301 AR FSP CRAWFORD COUNTY,923,,3486,,4409,,291,,1297,,1588,,273307
0503501 AR FSP CRITTENDEN COUNTY,1959,,7546,,9505,,559,,2576,,3135,,583802
0503701 AR FSP CROSS COUNTY,822,,2581,,3403,,353,,837,,1190,,205872
0503901 AR FSP DALLAS COUNTY,216,,1233,,1449,,70,,507,,577,,86394
0504101 AR FSP DESHA COUNTY,977,,2556,,3533,,294,,970,,1264,,205871
0504301 AR FSP DREW COUNTY,482,,1685,,2167,,159,,705,,864,,136730
0504501 AR FSP FAULKNER COUNTY,447,,3121,,3568,,149,,1196,,1345,,231244
0504701 AR FSP FRANKLIN COUNTY,211,,1264,,1475,,68,,494,,562,,88396
0504901 AR FSP FULTON COUNTY,221,,1527,,1748,,72,,635,,707,,98700
0505101 AR FSP GARLAND COUNTY,1364,,5682,,7046,,445,,2436,,2881,,467832
0505301 AR FSP GRANT COUNTY,130,,870,,1000,,45,,369,,414,,55925
0505501 AR FSP GREENE COUNTY,527,,2362,,2889,,167,,1032,,1199,,163089
0505701 AR FSP HEMPSTEAD COUNTY,573,,2835,,3408,,170,,1226,,1396,,208547
0505901 AR FSP HOT SPRING COUNTY,557,,2357,,2914,,191,,981,,1172,,188679
0506101 AR FSP HOWARD COUNTY,38,,1283,,1321,,12,,522,,534,,78684
0506301 AR FSP INDEPENDENCE COUNTY,515,,2412,,2927,,164,,1031,,1195,,169522
0506501 AR FSP IZARD COUNTY,183,,1279,,1462,,56,,531,,587,,85608
0506701 AR FSP JACKSON COUNTY,609,,2192,,2801,,188,,920,,1108,,159242
0506901 AR FSP JEFFERSON COUNTY,4462,,11868,,16330,,1372,,5002,,6374,,1122820
0507101 AR FSP JOHNSON COUNTY,245,,1622,,1867,,81,,661,,742,,106643
0507301 AR FSP LAFAYETTE COUNTY,408,,1429,,1837,,118,,608,,726,,110103
0507501 AR FSP LAWRENCE COUNTY,144,,2535,,2679,,49,,1082,,1131,,147238
0507701 AR FSP LEE COUNTY,809,,3388,,4197,,234,,1332,,1566,,243302
0507901 AR FSP LINCOLN COUNTY,426,,1679,,2105,,131,,643,,774,,126571
0508101 AR FSP LITTLE RIVER COUNTY,185,,1409,,1594,,60,,556,,616,,96686
0508301 AR FSP LOGAN COUNTY,396,,1801,,2197,,134,,709,,843,,131285
0508501 AR FSP LONOKE COUNTY,611,,2640,,3251,,198,,994,,1192,,196556
0508701 AR FSP MADISON COUNTY,93,,1020,,1113,,28,,384,,412,,59318
0508901 AR FSP MARION COUNTY,163,,1486,,1649,,57,,561,,618,,96821
0509101 AR FSP MILLER COUNTY,1716,,4765,,6481,,563,,1953,,2516,,461335
0509301 AR FSP MISSISSIPPI COUNTY,2116,,6922,,9038,,624,,2583,,3207,,528665
0509501 AR FSP MONROE COUNTY,645,,2055,,2700,,177,,816,,993,,156248
0509701 AR FSP MONTGOMERY COUNTY,78,,717,,795,,25,,300,,325,,48429
0509901 AR FSP NEVADA COUNTY,190,,993,,1183,,63,,444,,507,,69440
0510101 AR FSP NEWTON COUNTY,126,,1075,,1201,,53,,429,,482,,66160
0510301 AR FSP OUACHITA COUNTY,1307,,3751,,5058,,430,,1648,,2078,,327200
0510501 AR FSP PERRY COUNTY,45,,682,,727,,16,,291,,307,,40904
0510701 AR FSP PHILLIPS COUNTY,3072,,7224,,10296,,849,,2707,,3556,,620328
0510901 AR FSP PIKE COUNTY,131,,725,,856,,42,,328,,370,,51387
0511101 AR FSP POINSETT COUNTY,908,,3713,,4621,,276,,1644,,1920,,270418
0511301 AR FSP POLK COUNTY,359,,1786,,2145,,113,,665,,778,,130062
0511501 AR FSP POPE COUNTY,653,,3275,,3928,,214,,1346,,1560,,238370
0511701 AR FSP PRAIRIE COUNTY,149,,787,,936,,50,,334,,384,,53120
0511901 AR FSP PULASKI COUNTY,6155,,26719,,32874,,1881,,10246,,12127,,2229898
0512101 AR FSP RANDOLPH COUNTY,330,,2193,,2523,,102,,875,,977,,140427
0512301 AR FSP SAINT FRANCIS COUNTY,2143,,5873,,8016,,627,,2362,,2989,,490828
0512501 AR FSP SALINE COUNTY,788,,2685,,3473,,260,,1035,,1295,,212221
0512701 AR FSP SCOTT COUNTY,118,,1133,,1251,,38,,462,,500,,68684
0512901 AR FSP SEARCY COUNTY,84,,973,,1057,,27,,413,,440,,57297
0513101 AR FSP SEBASTIAN COUNTY,1270,,6397,,7667,,424,,2457,,2881,,506482
0513301 AR FSP SEVIER COUNTY,163,,1124,,1287,,57,,441,,498,,76914
0513501 AR FSP SHARP COUNTY,283,,1532,,1815,,87,,640,,727,,104093
0513701 AR FSP STONE COUNTY,112,,1130,,1242,,38,,471,,509,,68206
0513901 AR FSP UNION COUNTY,1450,,3676,,5126,,457,,1538,,1995,,324557
0514101 AR FSP VAN BUREN COUNTY,274,,1511,,1785,,84,,647,,731,,106984
0514301 AR FSP WASHINGTON COUNTY,1043,,6188,,7231,,357,,2447,,2804,,458901
0514501 AR FSP WHITE COUNTY,569,,4381,,4950,,191,,1820,,2011,,311926
0514701 AR FSP WOODRUFF COUNTY,514,,1783,,2297,,154,,786,,940,,134624
0514901 AR FSP YELL COUNTY,209,,1403,,1612,,64,,602,,666,,89468
0600105 CA FSP ALAMEDA COUNTY DSS,76514,,48667,,125181,,29855,,18990,,48845,,7768441
0600302 CA FSP ALPINE COUNTY DSS,80,,73,,153,,25,,29,,54,,7494
0600501 CA FSP AMADOR COUNTY DSS,941,,545,,1486,,307,,243,,550,,85937
0600702 CA FSP BUTTE COUNTY DSS,20545,,5894,,26439,,6142,,2916,,9058,,1598124
0600901 CA FSP CALAVERAS CO DSW,2220,,1109,,3329,,697,,545,,1242,,200825
0601101 CA FSP COLUSA COUNTY DSW,1070,,679,,1749,,331,,259,,590,,89130
0601302 CA FSP CONTRA COSTA COUNTY DSS,40449,,14386,,54835,,13610,,8613,,22223,,3413350
0601501 CA FSP DEL NORTE CO DSW,2987,,1208,,4195,,911,,597,,1508,,239244
0601704 CA FSP EL DORADO COUNTY DSS,5132,,2520,,7652,,1687,,1272,,2959,,475553
0601904 CA FSP FRESNO COUNTY DSW,103894,,38707,,142601,,29103,,14978,,44081,,8092618
0602102 CA FSP GLENN CO WELFARE DEPT,2349,,1141,,3490,,645,,398,,1043,,199374
0602303 CA FSP HUMBOLDT CO DSW,10838,,4491,,15329,,3538,,2659,,6197,,899591
0602501 CA FSP IMPERIAL CO DSW,15874,,8454,,24328,,4473,,2971,,7444,,1343037
0602701 CA FSP INYO COUNTY WELF DEPT,1134,,772,,1906,,369,,404,,773,,108907
0602902 CA FSP KERN,63406,,37039,,100445,,16942,,12059,,29001,,5047300
0603101 CA FSP KINGS COUNTY DPW,9711,,6383,,16094,,2965,,2291,,5256,,872527
0603301 CA FSP LAKE CO DEPT OF SOC SVCS,6668,,2368,,9036,,2151,,1238,,3389,,551407
0603501 CA FSP LASSEN CO DSW,2166,,860,,3026,,728,,419,,1147,,183461
0603720 CA FSP LOS ANGELES COUNTY DPSS,704434,,314333,,1018767,,244417,,169078,,413495,,68243122
0603902 CA FSP MADERA CO DSW,8560,,6125,,14685,,2645,,2180,,4825,,791308
0604102 CA FSP MARIN COUNTY DSW,3566,,3017,,6583,,1300,,1995,,3295,,623129
0604301 CA FSP MARIPOSA CO DSW,1082,,619,,1701,,342,,260,,602,,92112
0604501 CA FSP MENDOCINO CO WELF DEPT,6208,,3219,,9427,,2034,,1630,,3664,,621129
0604701 CA FSP MERCED CO DPW,29976,,15402,,45378,,8279,,5726,,14005,,2405247
0604901 CA FSP MODOC COUNTY DSS,1216,,317,,1533,,343,,158,,501,,79293
0605101 CA FSP MONO CO WELFARE DEPT,250,,168,,418,,70,,81,,151,,24316
0605302 CA FSP MONTEREY CO DSW,19165,,8359,,27524,,6019,,3053,,9072,,1575678
0605502 CA FSP NAPA CO WELFARE DEPT,3466,,1962,,5428,,1197,,987,,2184,,337572
0605701 CA FSP NEVADA CO DPSS,2905,,1552,,4457,,964,,833,,1797,,262004
0605903 CA FSP ORANGE CO DSW,94697,,58697,,153394,,31102,,24023,,55125,,9142313
0606101 CA FSP PLACER CO WELFARE DEPT,7582,,2959,,10541,,2592,,1526,,4118,,595884
0606301 CA FSP PLUMAS COUNTY DSS,929,,505,,1434,,296,,200,,496,,80291
0606503 CA FSP RIVERSIDE COUNTY DSS,87765,,31455,,119220,,27715,,11522,,39237,,7122806
0606703 CA FSP SACRAMENTO CO DSW,126539,,32724,,159263,,38361,,18206,,56567,,9778047
0606902 CA FSP SAN BENITO COUNTY DSS,2426,,1052,,3478,,765,,370,,1135,,196326
0607105 CA FSP SAN BRNDINO CO DPSS AU,168677,,51535,,220212,,51836,,23500,,75336,,13832446
0607301 CA PCO SAN DIEGO CO DSS,161146,,51535,,212681,,53277,,19386,,72663,,13832446
0607502 CA FSP SAN FRANCISCO COUNTY DSS,32347,,24055,,56402,,11235,,18294,,29529,,3764933
0607702 CA FSP SAN JOAQUIN CO HUMAN SVCS AGCY,60237,,15857,,76094,,17342,,6628,,23970,,4410834
0607901 CA FSP SAN LUIS OBISPO COUNTY DSS,7568,,4375,,11943,,2609,,2040,,4649,,735278
0608103 CA FSP SAN MATEO COUNTY DSS,14270,,4866,,19136,,5060,,2418,,7478,,1200596
0608304 CA FSP SANTA BARBARA CO DSW,16432,,8388,,24820,,5352,,3665,,9017,,1425241
0608502 CA FSP SANTA CLARA COUNTY DSS,78854,,27412,,106266,,25889,,13230,,39119,,6718781
0608702 CA FSP SANTA CRUZ CO DSW,9781,,6780,,16561,,3497,,3855,,7352,,1024454
0608901 CA FSP SHASTA CO DSW,15598,,6066,,21664,,5061,,2731,,7792,,1268308
0609101 CA FSP SIERRA CO HUMAN SVCS,104,,79,,183,,34,,51,,85,,10839
0609301 CA FSP SISKIYOU CO DSW,4044,,1768,,5812,,1286,,822,,2108,,323106
0609502 CA FSP SOLANO CO DSW,22971,,5033,,28004,,7693,,2675,,10368,,1707139
0609701 CA FSP SONOMA CO DSW,15837,,6657,,22494,,5601,,3429,,9030,,1375792
0609902 CA FSP STANISLAUS CO. DSS,40336,,14345,,54681,,12232,,5068,,17300,,3165560
0610101 CA FSP SUTTER CO WELF DEPT,4658,,3028,,7686,,1471,,1092,,2563,,427275
0610301 CA FSP TEHAMA CO DSW,4872,,2780,,7652,,1569,,1178,,2747,,449101
0610501 CA FSP TRINITY CO DSW,928,,647,,1575,,295,,265,,560,,92749
0610704 CA FSP TULARE COUNTY DSS,49379,,19694,,69073,,14621,,6644,,21265,,3579129
0610901 CA FSP TUOLUMNE CO WELF DEPT,2977,,1140,,4117,,986,,581,,1567,,243818
0611101 CA FSP VENTURA CO.,25314,,15292,,40606,,8247,,6307,,14554,,2357491
0611301 CA FSP YOLO CO DSW,12423,,2968,,15391,,3825,,1533,,5358,,884022
0611501 CA FSP YUBA CO WELFARE DEPT,9593,,3634,,13227,,2526,,1497,,4023,,753599
0800001 CO WRI COLORADO SS STORAGE,4632,,748,,5380,,1548,,218,,1766,,428980
0800301 CO FSP ALAMOSA CO DSS,1047,,1460,,2507,,430,,564,,994,,156856
0800701 CO FSP ARCHULETA CO DSS,109,,467,,576,,43,,158,,201,,32435
0800901 CO FSP BACA CO DSS,83,,235,,318,,49,,84,,133,,16083
0801101 CO FSP BENT CO DSS,314,,540,,854,,137,,212,,349,,53398
0801301 CO FSP BOULDER CO DSS,3907,,4909,,8816,,1755,,4138,,5893,,604593
0801501 CO FSP CHAFFEE CO DSS,317,,655,,972,,155,,281,,436,,59393
0801701 CO FSP CHEYENNE CO DSS,32,,84,,116,,15,,31,,46,,5928
0802101 CO FSP CONEJOS CO DSS,524,,1168,,1692,,263,,389,,652,,99421
0802301 CO FSP COSTILLA CO DSS,415,,629,,1044,,221,,269,,490,,57522
0802501 CO FSP CROWLEY CO DSS,306,,511,,817,,118,,177,,295,,46155
0802701 CO FSP CUSTER CO DSS,37,,156,,193,,16,,60,,76,,13062
0802901 CO FSP DELTA CO DSS,683,,1532,,2215,,292,,552,,844,,133690
0803102 CO FSP DENVER,30560,,35283,,65843,,12441,,15338,,27779,,4807854
0803301 CO FSP DOLORES CO DSS,39,,48,,87,,20,,13,,33,,4481
0803701 CO FSP EAGLE CO DSS,94,,288,,382,,50,,115,,165,,28124
0803901 CO FSP ELBERT CO DSS,114,,228,,342,,45,,71,,116,,20973
0804101 CO FSP EL PASO CO DSS,11013,,23722,,34735,,4315,,9342,,13657,,2422110
0804301 CO FSP FREMONT CO DSS,1075,,2386,,3461,,447,,852,,1299,,216989
0804501 CO FSP GARFIELD CO DSS,1024,,637,,1661,,430,,261,,691,,114612
0805101 CO FSP GUNN HINSDALE CO DSS,115,,290,,405,,52,,127,,179,,25252
0805501 CO FSP HUERFANO CO DSS,465,,574,,1039,,209,,229,,438,,63704
0805901 CO FSP JEFFERSON CO DSS,4681,,7143,,11824,,1887,,2868,,4755,,839787
0806101 CO FSP KIOWA CO DSS,8,,54,,62,,4,,16,,20,,3222
0806301 CO FSP KIT CARSON CO DSS,123,,340,,463,,50,,114,,164,,23714
0806501 CO FSP LAKE CO DSS,40,,133,,173,,17,,46,,63,,10286
0806701 CO FSP LA PLATA CO DSS,446,,1526,,1972,,196,,631,,827,,125911
0806901 CO FSP LARIMER CO DSS,3817,,5867,,9684,,1501,,2434,,3935,,666035
0807101 CO FSP LAS ANIMAS CO DSS,907,,1476,,2383,,395,,582,,977,,140668
0807301 CO FSP LINCOLN CO DSS,95,,226,,321,,40,,75,,115,,16171
0807501 CO FSP LOGAN CO DSS,373,,1181,,1554,,156,,427,,583,,92946
0807701 CO FSP MESA CO DSS,3683,,4995,,8678,,1572,,2149,,3721,,571029
0808101 CO FSP MOFFAT CO DSS,643,,243,,886,,276,,108,,384,,58872
0808301 CO FSP MONTEZUMA CO DSS,546,,1334,,1880,,203,,434,,637,,119832
0808501 CO FSP MONTROSE CO DSS,415,,1658,,2073,,172,,453,,625,,91446
0808701 CO FSP MORGAN CO DSS,717,,1384,,2101,,260,,434,,694,,127847
0808901 CO FSP OTERO CO DSS,1525,,2625,,4150,,645,,924,,1569,,248674
0809101 CO FSP OURAY CO DSS,13,,37,,50,,7,,19,,26,,3882
0809301 CO FSP PARK CO DSS,81,,191,,272,,38,,65,,103,,17580
0809501 CO FSP PHILLIPS CO DSS,70,,147,,217,,36,,45,,81,,11297
0809901 CO FSP PROWERS CO DSS,765,,1408,,2173,,306,,477,,783,,123066
0810101 CO FSP PUEBLO CO DSS,12197,,8338,,20535,,4726,,3662,,8388,,1402108
0810301 CO FSP RIO BLANCO CO DSS,55,,133,,188,,27,,40,,67,,11746
0810501 CO FSP RIO GRANDE CO DSS,818,,1705,,2523,,328,,638,,966,,165861
0810701 CO FSP ROUTT CO DSS,107,,206,,313,,40,,112,,152,,21343
0810901 CO FSP SAGUACHE CO DSS,365,,1302,,1667,,144,,589,,733,,119442
0811101 CO FSP SAN JUAN CO DSS,29,,20,,49,,9,,10,,19,,3615
0811301 CO FSP SAN MIGUEL CO DSS,27,,110,,137,,13,,48,,61,,9410
0811501 CO FSP SEDGWICK CO DSS,62,,100,,162,,31,,37,,68,,7980
0811701 CO FSP SUMMIT CO DSS,5,,49,,54,,3,,24,,27,,3588
0811901 CO FSP TELLER CO DSS,270,,591,,861,,101,,237,,338,,66420
0812101 CO FSP WASHINGTON CO DSS,62,,173,,235,,24,,53,,77,,11791
0812301 CO FSP WELD CO DSS,4161,,6918,,11079,,1507,,2338,,3845,,731924
0812501 CO FSP YUMA CO DSS,129,,313,,442,,62,,96,,158,,26480
0812701 CO FSP ADAMS CO DSS,9989,,12251,,22240,,3810,,4385,,8195,,1589684
0812901 CO FSP ARAPAHO CO. DSS,7453,,9493,,16946,,2931,,3738,,6669,,1255608
0813301 CO FSP CLEAR CREEK,112,,41,,153,,75,,11,,86,,15041
0813501 CO FSP GRANDE,30,,36,,66,,19,,16,,35,,9108
0813701 CO FSP GILPIN,31,,10,,41,,17,,4,,21,,6023
0813901 CO FSP JACKSON,18,,36,,54,,12,,12,,24,,4335
0990112 CT FSP BRIDGEPORT DIST THREE,32137,,6124,,38261,,13151,,3066,,16217,,2231560
0990317 CT FSP HARTFORD DIST ONE,55928,,7633,,63561,,24325,,3742,,28067,,3702496
0990517 CT FSP MIDDLETOWN (WD),22179,,4653,,26832,,9194,,2392,,11586,,1597984
0990709 CT FSP NEW HAVEN DIST TWO,34977,,6182,,41159,,14844,,3123,,17967,,2290753
0990909 CT FSP NORWICH DIST FOUR,15810,,4197,,20007,,6875,,1960,,8835,,1011167
0991109 CT FSP STAMFORD DIST EIGHT,5317,,1152,,6469,,2393,,566,,2959,,357556
0991315 CT FSP TORRINGTON DIST FIVE,5687,,1704,,7391,,2399,,866,,3265,,443143
0991508 CT FSP WATERBURY DIST SIX,16481,,2975,,19456,,7030,,1363,,8393,,1123022
1000112 DE FSP KENT,5700,,4300,,10000,,2300,,1526,,3826,,718000
1000235 DE FSP NEW CASTLE,21929,,14300,,36229,,7501,,5800,,13301,,2473800
1000316 DE FSP SUSSEX CO.,7200,,4800,,12000,,2302,,2137,,4439,,869229
1100161 DC FSP D.C. Treasury,58722,,32577,,91299,,22850,,18650,,41500,,7194988
1200101 FL FSP ALACHUA CO DFS,11405,,11239,,22644,,4230,,4939,,9169,,1687617
1200301 FL FSP BAKER CO SERVICE CENTE,1258,,1869,,3127,,459,,649,,1108,,213995
