NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:44 AM,,,,,
Jan 2010,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1719501 IL EBT WHITESIDE,154,,6063,,6217,,61,,2540,,2601,,821454
1719701 IL EBT WILL,2110,,47403,,49513,,807,,20562,,21369,,7238813
1719901 IL EBT WILLIAMSON,397,,10578,,10975,,314,,4576,,4890,,1474929
1720101 IL EBT WINNEBAGO,2529,,48458,,50987,,1280,,22824,,24104,,7423696
1720301 IL EBT WOODFORD,31,,1665,,1696,,14,,632,,646,,225464
1800101 IN EBT ADAMS CO DFC,575,,2346,,2921,,273,,897,,1170,,408964
1800301 IN EBT ALLEN CO DFC,11665,,35240,,46905,,5588,,13704,,19292,,6481781
1800501 IN EBT BARTHOLOMEW CO DFC,1561,,6329,,7890,,863,,2546,,3409,,981909
1800701 IN EBT BENTON CO DFC,215,,953,,1168,,101,,348,,449,,141838
1800901 IN EBT BLACKFORD CO DFC,550,,1426,,1976,,253,,586,,839,,242929
1801101 IN EBT BOONE CO DFC,631,,2820,,3451,,316,,1130,,1446,,439440
1801301 IN EBT BROWN CO DFC,307,,1257,,1564,,132,,463,,595,,191244
1801501 IN EBT CARROLL CO DPW,186,,1264,,1450,,103,,465,,568,,232183
1801701 IN EBT CASS CO DPW,924,,3893,,4817,,479,,1477,,1956,,631874
1801901 IN EBT CLARK CO DPW,2953,,8281,,11234,,1543,,3478,,5021,,1514012
1802101 IN EBT CLAY CO DPW,884,,2612,,3496,,416,,982,,1398,,432757
1802301 IN EBT CLINTON CO DFC,875,,3362,,4237,,372,,1263,,1635,,540267
1802501 IN EBT CRAWFORD CO DFC,362,,1231,,1593,,201,,471,,672,,208697
1802701 IN EBT DAVIESS CO DFC,778,,2329,,3107,,410,,941,,1351,,418285
1802901 IN EBT DEARBORN CO DFC,870,,3310,,4180,,426,,1239,,1665,,540586
1803101 IN EBT DECATUR CO DPW,842,,2404,,3246,,362,,874,,1236,,394762
1803301 IN EBT DEKALB CO DPW,696,,4151,,4847,,361,,1484,,1845,,602663
1803501 IN EBT DELAWARE CO DPW,4488,,11692,,16180,,2448,,4959,,7407,,2182310
1803701 IN EBT DUBOIS CO DPW,492,,1894,,2386,,248,,748,,996,,330508
1803901 IN EBT ELKHART CO DPW,6355,,23444,,29799,,2817,,9033,,11850,,3926413
1804101 IN EBT FAYETTE CO DPW,1736,,3402,,5138,,805,,1329,,2134,,648728
1804301 IN EBT FLOYD CO DPW,2980,,5689,,8669,,1392,,2431,,3823,,1155633
1804501 IN EBT FOUNTAIN CO DPW,433,,1394,,1827,,203,,528,,731,,225950
1804701 IN EBT FRANKLIN CO DPW,617,,1794,,2411,,274,,668,,942,,293202
1804901 IN EBT FULTON CO DPW,692,,2226,,2918,,289,,840,,1129,,356033
1805101 IN EBT GIBSON CO DPW,565,,2501,,3066,,298,,948,,1246,,372249
1805301 IN EBT GRANT CO DFC,2883,,8240,,11123,,1556,,3308,,4864,,1432819
1805501 IN EBT GREENE CO DPW,884,,3018,,3902,,476,,1160,,1636,,513770
1805701 IN EBT HAMILTON CO DPW,1283,,6364,,7647,,620,,2269,,2889,,962031
1805901 IN EBT HANCOCK CO DPW,953,,3822,,4775,,452,,1499,,1951,,612077
1806101 IN EBT HARRISON CO DPW,894,,2915,,3809,,442,,1119,,1561,,517873
1806301 IN EBT HENDRICKS CO DPW,817,,4949,,5766,,432,,1807,,2239,,710472
1806501 IN EBT HENRY CO DPW,2381,,4946,,7327,,1132,,2022,,3154,,944920
1806701 IN EBT HOWARD CO DPW,3058,,9146,,12204,,1607,,3635,,5242,,1663914
1806901 IN EBT HUNTINGTON CO DPW,723,,3311,,4034,,356,,1251,,1607,,492238
1807101 IN EBT JACKSON CO DPW,1014,,3731,,4745,,538,,1468,,2006,,606811
1807301 IN EBT JASPER CO DPW,733,,2426,,3159,,340,,893,,1233,,391120
1807501 IN EBT JAY CO DPW,548,,2024,,2572,,284,,744,,1028,,317344
1807701 IN EBT JEFFERSON CO DPW,980,,3140,,4120,,505,,1219,,1724,,522563
1807901 IN EBT JENNINGS CO DPW,872,,3270,,4142,,470,,1202,,1672,,507579
1808101 IN EBT JOHNSON CO DPW,2144,,8844,,10988,,1027,,3321,,4348,,1425853
1808301 IN EBT KNOX CO DPW,1576,,3356,,4932,,830,,1421,,2251,,596830
1808501 IN EBT KOSCIUSKO CO DPW,979,,5600,,6579,,463,,2004,,2467,,831138
1808701 IN EBT LAGRANGE CO DPW,273,,1741,,2014,,138,,566,,704,,224148
1808901 IN EBT LAKE CO DPW,28423,,58580,,87003,,13503,,24420,,37923,,11737948
1809101 IN EBT LA PORTE CO DPW,4719,,12792,,17511,,2227,,5338,,7565,,2288496
1809301 IN EBT LAWRENCE CO DPW,1097,,4317,,5414,,600,,1631,,2231,,675739
1809501 IN EBT MADISON CO DPW,4626,,13436,,18062,,2509,,5431,,7940,,2399031
1809701 IN EBT MARION CO DPW,54843,,108109,,162952,,25797,,47723,,73520,,22181053
1809901 IN EBT MARSHALL CO DPW,918,,3972,,4890,,436,,1412,,1848,,567716
1810101 IN EBT MARTIN CO DPW,235,,774,,1009,,130,,309,,439,,120095
1810301 IN EBT MIAMI CO DPW,1028,,3869,,4897,,496,,1422,,1918,,651370
1810501 IN EBT MONROE COUNTY DPW,1993,,6688,,8681,,1185,,2887,,4072,,1141098
1810701 IN EBT MONTGOMERY COUNTY DFC,1088,,3044,,4132,,491,,1245,,1736,,537439
1810901 IN EBT MORGAN CO DPW,2180,,5672,,7852,,959,,2134,,3093,,1045661
1811101 IN EBT NEWTON CO DPW,372,,1232,,1604,,174,,478,,652,,191182
1811301 IN EBT NOBLE CO DPW,696,,4147,,4843,,345,,1472,,1817,,617274
1811501 IN EBT OHIO CO DPW,99,,392,,491,,54,,146,,200,,62411
1811701 IN EBT ORANGE CO DPW,765,,2264,,3029,,392,,871,,1263,,367357
1811901 IN EBT OWEN CO DPW,656,,2169,,2825,,319,,850,,1169,,363927
1812101 IN EBT PARKE CO DPW,479,,1365,,1844,,196,,505,,701,,228149
1812301 IN EBT PERRY CO DPW,405,,1362,,1767,,211,,529,,740,,215596
1812501 IN EBT PIKE CO DPW,348,,892,,1240,,180,,351,,531,,145719
1812701 IN EBT PORTER CO DPW,2706,,9844,,12550,,1363,,3918,,5281,,1586479
1812901 IN EBT POSEY CO DPW,625,,1374,,1999,,298,,576,,874,,254030
1813101 IN EBT PULASKI CO DFC,484,,1282,,1766,,218,,487,,705,,219767
1813301 IN EBT PUTNAM CO DPW,653,,2745,,3398,,319,,1046,,1365,,443435
1813501 IN EBT RANDOLPH CO DPW,833,,2809,,3642,,393,,1020,,1413,,463579
1813701 IN EBT RIPLEY CO DPW,510,,2177,,2687,,247,,809,,1056,,332599
1813901 IN EBT RUSH CO DPW,623,,1502,,2125,,275,,585,,860,,262542
1814101 IN EBT ST JOSEPH CO DPW,10337,,26890,,37227,,5128,,10995,,16123,,4859869
1814301 IN EBT SCOTT CO DPW,1372,,3320,,4692,,704,,1339,,2043,,604712
1814501 IN EBT SHELBY CO DPW,1049,,4126,,5175,,510,,1668,,2178,,666483
1814701 IN EBT SPENCER CO DPW,486,,1225,,1711,,221,,477,,698,,201669
1814901 IN EBT STARKE CO DPW,1239,,3411,,4650,,580,,1307,,1887,,564653
1815101 IN EBT STEUBEN CO DPW,618,,3064,,3682,,317,,1107,,1424,,455845
1815301 IN EBT SULLIVAN CO DPW,673,,1838,,2511,,337,,717,,1054,,300715
1815501 IN EBT SWITZERLAND CO DPW,227,,1001,,1228,,123,,357,,480,,155094
1815701 IN EBT TIPPECANOE CO DPW,3427,,11689,,15116,,1757,,4781,,6538,,2058796
1815901 IN EBT TIPTON CO DPW,250,,1101,,1351,,123,,406,,529,,169546
1816101 IN EBT UNION CO DPW,354,,755,,1109,,129,,285,,414,,135038
1816301 IN EBT VANDERBURGH CO DPW,6212,,16909,,23121,,3343,,6977,,10320,,2995995
1816501 IN EBT VERMILLION CO DPW,440,,1382,,1822,,205,,513,,718,,224520
1816701 IN EBT VIGO CO DPW,4594,,10870,,15464,,2205,,4364,,6569,,1965164
1816901 IN EBT WABASH CO DPW,629,,2845,,3474,,327,,1113,,1440,,434695
1817101 IN EBT WARREN CO DPW,123,,506,,629,,68,,191,,259,,71086
1817301 IN EBT WARRICK CO DPW,578,,3028,,3606,,302,,1047,,1349,,441949
1817501 IN EBT WASHINGTON CO DPW,829,,3218,,4047,,446,,1208,,1654,,506663
1817701 IN EBT WAYNE CO DPW,3090,,7185,,10275,,1486,,2988,,4474,,1291000
1817901 IN EBT WELLS CO DPW,414,,1823,,2237,,202,,710,,912,,276266
1818101 IN EBT WHITE CO DPW,378,,2262,,2640,,201,,852,,1053,,324735
1818301 IN EBT WHITLEY CO DPW,396,,2269,,2665,,201,,846,,1047,,328706
1900101 IA EBT ADAIR CO DHS,93,,595,,688,,56,,238,,294,,82653
1900301 IA EBT ADAMS CO DHS,80,,342,,422,,35,,122,,157,,50156
1900501 IA EBT ALLAMAKEE CO DHS,244,,1184,,1428,,119,,520,,639,,173961
1900701 IA EBT APPANOOSE CO DHS,515,,1694,,2209,,291,,803,,1094,,269904
1900901 IA EBT AUDUBON CO DHS,58,,353,,411,,30,,134,,164,,48117
1901101 IA EBT BENTON CO DHS,369,,1733,,2102,,191,,723,,914,,257428
1901301 IA EBT BLACK HAWK CO DHS,4442,,12304,,16746,,2294,,5791,,8085,,2149963
1901501 IA EBT BOONE CO DHS,460,,1951,,2411,,246,,899,,1145,,316276
1901701 IA EBT BREMER CO DHS,186,,979,,1165,,96,,397,,493,,131493
1901901 IA EBT BUCHANAN CO DHS,263,,1336,,1599,,148,,532,,680,,182315
1902101 IA EBT BUENA VISTA CO DHS,472,,1727,,2199,,182,,678,,860,,263305
1902301 IA EBT BUTLER CO DHS,182,,1022,,1204,,85,,400,,485,,131884
1902501 IA EBT CALHOUN CO DHS,121,,702,,823,,63,,286,,349,,93087
1902701 IA EBT CARROLL CO DHS,292,,1180,,1472,,154,,505,,659,,179514
1902901 IA EBT CASS CO DHS,296,,1429,,1725,,173,,563,,736,,193763
1903101 IA EBT CEDAR CO DHS,190,,1038,,1228,,97,,405,,502,,148752
1903301 IA EBT CERRO GORDO CO DHS,912,,4621,,5533,,518,,2253,,2771,,695833
1903501 IA EBT CHEROKEE CO DHS,138,,730,,868,,71,,270,,341,,91269
1903701 IA EBT CHICKASAW CO DHS,120,,657,,777,,59,,280,,339,,93368
1903901 IA EBT CLARKE CO DHS,177,,1188,,1365,,98,,505,,603,,164351
1904101 IA EBT CLAY CO DHS,382,,1286,,1668,,192,,574,,766,,203007
1904301 IA EBT CLAYTON CO DHS,226,,987,,1213,,112,,404,,516,,140286
1904501 IA EBT CLINTON CO DHS,1815,,5601,,7416,,952,,2677,,3629,,934441
1904701 IA EBT CRAWFORD CO DHS,321,,1431,,1752,,156,,554,,710,,211571
1904901 IA EBT DALLAS CO DHS,648,,3099,,3747,,321,,1218,,1539,,473173
1905101 IA EBT DAVIS CO DHS,191,,507,,698,,89,,210,,299,,81785
1905301 IA EBT DECATUR CO DHS,277,,1212,,1489,,147,,523,,670,,180977
1905501 IA EBT DELAWARE CO DHS,392,,1127,,1519,,182,,488,,670,,183472
1905701 IA EBT DES MOINES CO DHS,1498,,5707,,7205,,714,,2540,,3254,,917567
1905901 IA EBT DICKINSON CO DHS,210,,848,,1058,,118,,392,,510,,129304
1906101 IA EBT DUBUQUE CO DHS,2294,,7110,,9404,,1074,,3243,,4317,,1191448
1906301 IA EBT EMMET CO DHS,173,,852,,1025,,72,,335,,407,,123100
1906501 IA EBT FAYETTE CO DHS,556,,1955,,2511,,281,,824,,1105,,292284
1906701 IA EBT FLOYD CO DHS,290,,1513,,1803,,158,,603,,761,,211646
1906901 IA EBT FRANKLIN CO DHS,116,,795,,911,,52,,282,,334,,101341
1907101 IA EBT FREMONT CO DHS,187,,696,,883,,101,,261,,362,,97943
1907301 IA EBT GREENE CO DHS,197,,786,,983,,97,,295,,392,,114980
1907501 IA EBT GRUNDY CO DHS,69,,413,,482,,35,,165,,200,,52503
1907701 IA EBT GUTHRIE CO DHS,133,,686,,819,,77,,261,,338,,101059
1907901 IA EBT HAMILTON CO DHS,240,,1216,,1456,,122,,503,,625,,173252
1908101 IA EBT HANCOCK CO DHS,87,,737,,824,,48,,283,,331,,92795
1908301 IA EBT HARDIN CO DHS,275,,1432,,1707,,139,,566,,705,,197848
1908501 IA EBT HARRISON CO DHS,312,,1204,,1516,,156,,528,,684,,176124
1908701 IA EBT HENRY CO DHS,510,,2120,,2630,,237,,887,,1124,,326413
1908901 IA EBT HOWARD CO DHS,164,,682,,846,,78,,268,,346,,101641
1909101 IA EBT HUMBOLDT CO DHS,317,,587,,904,,145,,268,,413,,98307
1909301 IA EBT IDA CO DHS,57,,527,,584,,37,,191,,228,,70008
1909501 IA EBT IOWA CO DHS,154,,860,,1014,,80,,351,,431,,120986
1909701 IA EBT JACKSON CO DHS,485,,1654,,2139,,260,,664,,924,,250228
1909901 IA EBT JASPER CO DHS,864,,3137,,4001,,421,,1347,,1768,,498359
1910101 IA EBT JEFFERSON CO DHS,457,,1755,,2212,,255,,937,,1192,,290935
1910301 IA EBT JOHNSON CO DHS,2157,,7298,,9455,,1068,,3705,,4773,,1294126
1910501 IA EBT JONES CO DHS,290,,1418,,1708,,149,,583,,732,,202739
1910701 IA EBT KEOKUK CO DHS,233,,1056,,1289,,121,,430,,551,,150542
1910901 IA EBT KOSSUTH CO DHS,243,,912,,1155,,116,,381,,497,,132958
1911102 IA EBT LEE CO DHS,1274,,4226,,5500,,663,,1857,,2520,,693203
1911301 IA EBT LINN CO DHS,4108,,18450,,22558,,2230,,9050,,11280,,2975812
1911501 IA EBT LOUISA CO DHS,183,,1040,,1223,,92,,407,,499,,148996
1911701 IA EBT LUCAS CO DHS,203,,1158,,1361,,104,,434,,538,,160707
1911901 IA EBT LYON CO DHS,78,,513,,591,,39,,173,,212,,66078
1912101 IA EBT MADISON CO DHS,152,,1007,,1159,,81,,372,,453,,136628
1912301 IA EBT MAHASKA CO DHS,863,,2243,,3106,,389,,1124,,1513,,401170
1912501 IA EBT MARION CO DHS,522,,2202,,2724,,255,,941,,1196,,335800
1912701 IA EBT MARSHALL CO DHS,893,,5044,,5937,,435,,2221,,2656,,739212
1912901 IA EBT MILLS CO DHS,175,,1168,,1343,,91,,437,,528,,161771
1913101 IA EBT MITCHELL CO DHS,60,,456,,516,,41,,168,,209,,56450
1913301 IA EBT MONONA CO DHS,131,,759,,890,,85,,316,,401,,98452
1913501 IA EBT MONROE CO DHS,226,,676,,902,,114,,291,,405,,108861
1913701 IA EBT MONTGOMERY CO DHS,299,,1426,,1725,,143,,571,,714,,209513
1913901 IA EBT MUSCATINE CO DHS,1150,,5015,,6165,,533,,2128,,2661,,779924
1914101 IA EBT O BRIEN CO DHS,201,,929,,1130,,103,,355,,458,,128432
1914301 IA EBT OSCEOLA CO DHS,53,,260,,313,,31,,96,,127,,34866
1914501 IA EBT PAGE CO DHS,340,,1744,,2084,,180,,711,,891,,248204
1914701 IA EBT PALO ALTO CO DHS,150,,535,,685,,87,,216,,303,,76692
1914901 IA EBT PLYMOUTH CO DHS,194,,1125,,1319,,90,,407,,497,,149683
1915101 IA EBT POCAHONTAS CO DHS,161,,640,,801,,72,,249,,321,,86012
1915301 IA EBT POLK CO DHS,11114,,42653,,53767,,5545,,20457,,26002,,7289822
1915501 IA EBT POTTAWATTAMIE CO DHS,3048,,10612,,13660,,1458,,4442,,5900,,1759120
1915701 IA EBT POWESHIEK CO DHS,474,,1148,,1622,,205,,510,,715,,200893
1915901 IA EBT RINGGOLD CO DHS,114,,411,,525,,62,,166,,228,,54668
1916101 IA EBT SAC CO DHS,117,,567,,684,,66,,228,,294,,75471
1916301 IA EBT SCOTT CO DHS,6140,,19843,,25983,,2900,,9355,,12255,,3504216
1916501 IA EBT SHELBY CO DHS,171,,860,,1031,,106,,375,,481,,121404
1916701 IA EBT SIOUX CO DHS,224,,897,,1121,,100,,329,,429,,129543
1916901 IA EBT STORY CO DHS,1100,,4741,,5841,,512,,2292,,2804,,790954
1917101 IA EBT TAMA CO DHS,249,,1378,,1627,,116,,533,,649,,187013
1917301 IA EBT TAYLOR CO DHS,108,,486,,594,,58,,194,,252,,64741
1917501 IA EBT UNION CO DHS,322,,1534,,1856,,186,,653,,839,,223879
1917701 IA EBT VAN BUREN CO DHS,165,,629,,794,,80,,267,,347,,92623
1917901 IA EBT WAPELLO CO DHS,1543,,5223,,6766,,820,,2614,,3434,,886254
1918101 IA EBT WARREN CO DHS,474,,2754,,3228,,243,,1113,,1356,,404142
1918301 IA EBT WASHINGTON CO DHS,443,,1623,,2066,,221,,693,,914,,254671
1918501 IA EBT WAYNE CO DHS,148,,623,,771,,85,,255,,340,,84947
1918701 IA EBT WEBSTER CO DHS,1045,,4266,,5311,,529,,1905,,2434,,655979
1918901 IA EBT WINNEBAGO CO DHS,135,,849,,984,,66,,336,,402,,117690
1919101 IA EBT WINNESHIEK CO DHS,237,,979,,1216,,120,,438,,558,,143866
1919301 IA EBT WOODBURY CO DHS,2419,,12785,,15204,,1253,,5299,,6552,,1902285
1919501 IA EBT WORTH CO DHS,100,,434,,534,,46,,191,,237,,61089
1919701 IA EBT WRIGHT CO DHS,255,,1118,,1373,,123,,454,,577,,156159
2000101 KS EBT ALLEN,699,,1157,,1856,,331,,495,,826,,206653
2000301 KS EBT ANDERSON,267,,581,,848,,121,,238,,359,,97345
2000501 KS EBT ATCHISON,717,,1633,,2350,,314,,734,,1048,,290939
2000701 KS EBT BARBER,97,,211,,308,,58,,96,,154,,34414
2000901 KS EBT BARTON,770,,2172,,2942,,402,,921,,1323,,337778
2001101 KS EBT BOURBON,876,,1606,,2482,,384,,659,,1043,,276492
2001301 KS EBT BROWN,411,,949,,1360,,193,,392,,585,,152385
2001501 KS EBT BUTLER,1076,,3607,,4683,,522,,1462,,1984,,551838
2001701 KS EBT CHASE,44,,163,,207,,23,,70,,93,,23466
2001901 KS EBT CHAUTAUQUA,114,,281,,395,,66,,119,,185,,43864
2002101 KS EBT CHEROKEE,1074,,2372,,3446,,545,,957,,1502,,394050
2002301 KS EBT CHEYENNE,35,,75,,110,,18,,39,,57,,11713
2002501 KS EBT CLARK,44,,77,,121,,21,,28,,49,,13412
2002701 KS EBT CLAY,134,,464,,598,,68,,182,,250,,65631
2002901 KS EBT CLOUD,247,,555,,802,,133,,226,,359,,86118
2003101 KS EBT COFFEY,206,,517,,723,,101,,207,,308,,81556
2003301 KS EBT COMANCHE,9,,60,,69,,7,,23,,30,,6654
2003501 KS EBT COWLEY,1157,,3431,,4588,,632,,1389,,2021,,533314
2003701 KS EBT CRAWFORD,1570,,4142,,5712,,855,,1864,,2719,,659261
2003901 KS EBT DECATUR,45,,107,,152,,22,,46,,68,,16348
2004101 KS EBT DICKINSON,350,,832,,1182,,176,,377,,553,,132395
2004301 KS EBT DONIPHAN,158,,443,,601,,74,,178,,252,,67649
2004501 KS EBT DOUGLAS,1990,,5244,,7234,,1011,,2521,,3532,,915832
2004701 KS EBT EDWARDS,34,,212,,246,,20,,71,,91,,25234
2004901 KS EBT ELK,67,,253,,320,,36,,105,,141,,33501
2005101 KS EBT ELLIS,473,,1267,,1740,,242,,582,,824,,199371
2005301 KS EBT ELLSWORTH,57,,224,,281,,32,,88,,120,,32684
2005501 KS EBT FINNEY,1066,,3126,,4192,,435,,1102,,1537,,482916
2005701 KS EBT FORD,827,,2509,,3336,,377,,1058,,1435,,403452
2005901 KS EBT FRANKLIN,816,,2273,,3089,,387,,932,,1319,,362305
2006101 KS EBT GEARY,802,,2006,,2808,,373,,823,,1196,,329865
2006301 KS EBT GOVE,17,,70,,87,,9,,30,,39,,9082
2006501 KS EBT GRAHAM,44,,91,,135,,27,,45,,72,,12609
2006701 KS EBT GRANT,143,,419,,562,,55,,140,,195,,64375
2006901 KS EBT GRAY,48,,175,,223,,21,,72,,93,,26408
2007101 KS EBT GREELEY,10,,32,,42,,5,,15,,20,,4551
2007301 KS EBT GREENWOOD,225,,625,,850,,130,,267,,397,,94249
2007501 KS EBT HAMILTON,40,,122,,162,,19,,47,,66,,18085
2007701 KS EBT HARPER,105,,381,,486,,55,,146,,201,,49722
2007901 KS EBT HARVEY,633,,2328,,2961,,339,,975,,1314,,348600
2008101 KS EBT HASKELL,25,,180,,205,,17,,60,,77,,24378
2008301 KS EBT HODGEMAN,25,,85,,110,,10,,36,,46,,13435
2008501 KS EBT JACKSON,235,,690,,925,,112,,246,,358,,105980
2008701 KS EBT JEFFERSON,303,,831,,1134,,131,,312,,443,,132619
2008901 KS EBT JEWELL,40,,143,,183,,28,,53,,81,,17189
2009101 KS EBT JOHNSON,4894,,13783,,18677,,2357,,6087,,8444,,2305481
2009301 KS EBT KEARNY,69,,191,,260,,26,,69,,95,,29877
2009501 KS EBT KINGMAN,129,,384,,513,,72,,131,,203,,56753
2009701 KS EBT KIOWA,45,,124,,169,,29,,51,,80,,19523
2009901 KS EBT LABETTE,1044,,1967,,3011,,519,,861,,1380,,332410
2010101 KS EBT LANE,22,,39,,61,,8,,18,,26,,6705
2010301 KS EBT LEAVENWORTH,1260,,3717,,4977,,604,,1659,,2263,,602949
2010501 KS EBT LINCOLN,51,,149,,200,,28,,62,,90,,19811
2010701 KS EBT LINN,298,,726,,1024,,148,,293,,441,,119498
2010901 KS EBT LOGAN,57,,88,,145,,26,,40,,66,,15395
2011101 KS EBT LYON,911,,3197,,4108,,496,,1420,,1916,,506330
2011301 KS EBT MCPHERSON,372,,1383,,1755,,202,,559,,761,,198632
2011501 KS EBT MARION,168,,509,,677,,73,,208,,281,,75747
2011701 KS EBT MARSHALL,219,,554,,773,,109,,227,,336,,83203
2011901 KS EBT MEADE,70,,192,,262,,30,,64,,94,,29268
2012101 KS EBT MIAMI,646,,1775,,2421,,316,,703,,1019,,285884
2012301 KS EBT MITCHELL,61,,209,,270,,37,,90,,127,,25879
2012501 KS EBT MONTGOMERY,1646,,3345,,4991,,834,,1450,,2284,,570637
2012701 KS EBT MORRIS,92,,282,,374,,52,,126,,178,,43308
2012901 KS EBT MORTON,43,,204,,247,,20,,69,,89,,27783
2013101 KS EBT NEMAHA,83,,276,,359,,42,,115,,157,,36902
2013301 KS EBT NEOSHO,702,,1426,,2128,,337,,629,,966,,243709
2013501 KS EBT NESS,37,,143,,180,,19,,56,,75,,19378
2013701 KS EBT NORTON,96,,223,,319,,40,,100,,140,,33463
2013901 KS EBT OSAGE,415,,1161,,1576,,198,,454,,652,,179370
2014101 KS EBT OSBORNE,80,,196,,276,,33,,69,,102,,30016
2014301 KS EBT OTTAWA,71,,218,,289,,42,,89,,131,,31974
2014501 KS EBT PAWNEE,99,,336,,435,,52,,144,,196,,49472
2014701 KS EBT PHILLIPS,105,,245,,350,,48,,98,,146,,37173
2014901 KS EBT POTTAWATOMIE,261,,856,,1117,,123,,318,,441,,120382
2015101 KS EBT PRATT,158,,605,,763,,81,,271,,352,,83474
2015301 KS EBT RAWLINS,21,,70,,91,,18,,32,,50,,9317
2015501 KS EBT RENO,1980,,5284,,7264,,1016,,2337,,3353,,851669
2015701 KS EBT REPUBLIC,77,,201,,278,,40,,86,,126,,27599
2015901 KS EBT RICE,237,,531,,768,,104,,198,,302,,83257
2016101 KS EBT RILEY,766,,1872,,2638,,388,,862,,1250,,325047
2016301 KS EBT ROOKS,108,,253,,361,,52,,92,,144,,39121
2016501 KS EBT RUSH,99,,184,,283,,54,,75,,129,,31201
2016701 KS EBT RUSSELL,209,,375,,584,,94,,175,,269,,65197
2016901 KS EBT SALINE,1585,,4352,,5937,,759,,1807,,2566,,700959
2017101 KS EBT SCOTT,90,,201,,291,,39,,86,,125,,35239
2017301 KS EBT Sedgwick County,17678,,47150,,64828,,8621,,21725,,30346,,8302136
2017501 KS EBT SEWARD,625,,1908,,2533,,306,,764,,1070,,302180
2017701 KS EBT SHAWNEE,7400,,14606,,22006,,3622,,7082,,10704,,2721897
2017901 KS EBT SHERIDAN,18,,39,,57,,9,,13,,22,,6469
2018101 KS EBT SHERMAN,206,,433,,639,,91,,182,,273,,71131
2018301 KS EBT SMITH,62,,155,,217,,30,,58,,88,,23195
2018501 KS EBT STAFFORD,66,,285,,351,,34,,113,,147,,39092
2018701 KS EBT STANTON,14,,121,,135,,6,,44,,50,,16117
2018901 KS EBT STEVENS,58,,248,,306,,25,,93,,118,,37599
2019101 KS EBT SUMNER,501,,1692,,2193,,259,,651,,910,,246561
2019301 KS EBT THOMAS,98,,357,,455,,46,,145,,191,,47617
2019501 KS EBT TREGO,53,,84,,137,,26,,37,,63,,15874
2019701 KS EBT WABAUNSEE,58,,293,,351,,30,,108,,138,,36522
2019901 KS EBT WALLACE,18,,47,,65,,7,,18,,25,,7272
2020101 KS EBT WASHINGTON,62,,215,,277,,33,,88,,121,,29918
2020301 KS EBT WICHITA,33,,100,,133,,14,,32,,46,,13942
2020501 KS EBT WILSON,359,,828,,1187,,173,,339,,512,,134238
2020701 KS EBT WOODSON,151,,308,,459,,78,,129,,207,,51471
2020901 KS EBT WyandotteCounty,9614,,18631,,28245,,4229,,8649,,12878,,3692047
2100101 KY EBT ADAIR,52,,3365,,3417,,18,,1484,,1502,,386085
2100301 KY EBT ALLEN,29,,3537,,3566,,10,,1462,,1472,,427420
2100501 KY EBT ANDERSON,23,,2653,,2676,,9,,1063,,1072,,338520
2100701 KY EBT BALLARD,34,,1172,,1206,,14,,476,,490,,141184
2100901 KY EBT BARREN,239,,7759,,7998,,89,,3427,,3516,,975126
2101101 KY EBT BATH,48,,3408,,3456,,19,,1421,,1440,,419516
2101301 KY EBT BELL,150,,10083,,10233,,52,,4760,,4812,,1287773
2101501 KY EBT BOONE,298,,9174,,9472,,110,,3791,,3901,,1239449
2101701 KY EBT BOURBON,127,,3205,,3332,,47,,1430,,1477,,427164
2101901 KY EBT BOYD,347,,9431,,9778,,126,,4481,,4607,,1272678
2102101 KY EBT BOYLE,97,,4198,,4295,,40,,1954,,1994,,531226
2102301 KY EBT BRACKEN,82,,1689,,1771,,28,,651,,679,,216257
2102501 KY EBT BREATHITT,173,,5313,,5486,,105,,2629,,2734,,669223
2102701 KY EBT BRECKINRIDGE,55,,3891,,3946,,22,,1629,,1651,,480033
2102901 KY EBT BULLITT,180,,8162,,8342,,68,,3343,,3411,,1039632
2103101 KY EBT BUTLER,83,,2711,,2794,,29,,1170,,1199,,325016
2103301 KY EBT CALDWELL,46,,2207,,2253,,17,,949,,966,,265658
2103501 KY EBT CALLOWAY,74,,3731,,3805,,29,,1731,,1760,,473584
2103701 KY EBT CAMPBELL,326,,9671,,9997,,123,,4502,,4625,,1319673
2103901 KY EBT CARLISLE,7,,806,,813,,2,,344,,346,,97764
2104101 KY EBT CARROLL,19,,2341,,2360,,7,,985,,992,,308259
2104301 KY EBT CARTER,149,,7249,,7398,,51,,3117,,3168,,897706
2104501 KY EBT CASEY,6,,3826,,3832,,3,,1731,,1734,,450460
2104701 KY EBT CHRISTIAN,396,,13103,,13499,,137,,5578,,5715,,1610073
2104901 KY EBT CLARK,173,,6752,,6925,,67,,3152,,3219,,918465
2105101 KY EBT CLAY,62,,9186,,9248,,29,,4405,,4434,,1121928
