NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:57 AM,,,,,
Jan 2004,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1803101 IN EBT DECATUR CO DPW,626,,1242,,1868,,282,,498,,780,,147586
1803301 IN EBT DEKALB CO DPW,496,,1828,,2324,,222,,640,,862,,188729
1803501 IN EBT DELAWARE CO DPW,5292,,6907,,12199,,2529,,3108,,5637,,1035649
1803701 IN EBT DUBOIS CO DPW,278,,951,,1229,,155,,433,,588,,91626
1803901 IN EBT ELKHART CO DPW,5752,,8892,,14644,,2305,,3606,,5911,,1255657
1804101 IN EBT FAYETTE CO DPW,1004,,2025,,3029,,454,,790,,1244,,252521
1804301 IN EBT FLOYD CO DPW,2936,,3257,,6193,,1276,,1381,,2657,,526495
1804501 IN EBT FOUNTAIN CO DPW,376,,1015,,1391,,170,,373,,543,,104376
1804701 IN EBT FRANKLIN CO DPW,422,,1018,,1440,,188,,372,,560,,115658
1804901 IN EBT FULTON CO DPW,454,,1289,,1743,,185,,483,,668,,143541
1805101 IN EBT GIBSON CO DPW,557,,1155,,1712,,268,,466,,734,,137257
1805301 IN EBT GRANT CO DFC,3284,,5128,,8412,,1473,,2091,,3564,,687569
1805501 IN EBT GREENE CO DPW,774,,1812,,2586,,370,,726,,1096,,202156
1805701 IN EBT HAMILTON CO DPW,877,,2433,,3310,,414,,973,,1387,,278450
1805901 IN EBT HANCOCK CO DPW,552,,1606,,2158,,279,,646,,925,,179626
1806101 IN EBT HARRISON CO DPW,658,,1783,,2441,,332,,689,,1021,,196269
1806301 IN EBT HENDRICKS CO DPW,521,,1860,,2381,,289,,754,,1043,,187571
1806501 IN EBT HENRY CO DPW,1628,,2920,,4548,,793,,1200,,1993,,376115
1806701 IN EBT HOWARD CO DPW,3590,,5130,,8720,,1568,,2083,,3651,,736009
1806901 IN EBT HUNTINGTON CO DPW,553,,1659,,2212,,266,,626,,892,,166069
1807101 IN EBT JACKSON CO DPW,778,,1735,,2513,,397,,715,,1112,,205754
1807301 IN EBT JASPER CO DPW,570,,1083,,1653,,256,,435,,691,,136176
1807501 IN EBT JAY CO DPW,394,,958,,1352,,201,,382,,583,,100349
1807701 IN EBT JEFFERSON CO DPW,788,,1592,,2380,,386,,670,,1056,,204669
1807901 IN EBT JENNINGS CO DPW,519,,1557,,2076,,255,,585,,840,,158604
1808101 IN EBT JOHNSON CO DPW,1827,,3855,,5682,,798,,1593,,2391,,482355
1808301 IN EBT KNOX CO DPW,1838,,2456,,4294,,840,,1063,,1903,,339438
1808501 IN EBT KOSCIUSKO CO DPW,671,,2547,,3218,,326,,977,,1303,,267195
1808701 IN EBT LAGRANGE CO DPW,154,,662,,816,,86,,249,,335,,63567
1808901 IN EBT LAKE CO DPW,39519,,29379,,68898,,15401,,14013,,29414,,6188428
1809101 IN EBT LA PORTE CO DPW,3871,,6427,,10298,,1650,,2648,,4298,,876672
1809301 IN EBT LAWRENCE CO DPW,973,,2340,,3313,,487,,942,,1429,,255535
1809501 IN EBT MADISON CO DPW,5360,,7604,,12964,,2427,,3245,,5672,,1098558
1809701 IN EBT MARION CO DPW,52365,,52978,,105343,,21131,,24297,,45428,,9671482
1809901 IN EBT MARSHALL CO DPW,643,,2070,,2713,,302,,754,,1056,,216832
1810101 IN EBT MARTIN CO DPW,312,,591,,903,,151,,275,,426,,73043
1810301 IN EBT MIAMI CO DPW,1035,,2321,,3356,,468,,870,,1338,,282208
1810501 IN EBT MONROE COUNTY DPW,2162,,4441,,6603,,1122,,1995,,3117,,545318
1810701 IN EBT MONTGOMERY COUNTY DFC,954,,2140,,3094,,410,,881,,1291,,262008
1810901 IN EBT MORGAN CO DPW,1772,,3633,,5405,,760,,1404,,2164,,456245
1811101 IN EBT NEWTON CO DPW,295,,687,,982,,130,,292,,422,,82245
1811301 IN EBT NOBLE CO DPW,585,,1524,,2109,,257,,601,,858,,181753
1811501 IN EBT OHIO CO DPW,68,,159,,227,,40,,72,,112,,18758
1811701 IN EBT ORANGE CO DPW,686,,1716,,2402,,323,,639,,962,,180099
1811901 IN EBT OWEN CO DPW,588,,1380,,1968,,254,,537,,791,,168226
1812101 IN EBT PARKE CO DPW,450,,823,,1273,,171,,295,,466,,102052
1812301 IN EBT PERRY CO DPW,438,,691,,1129,,207,,303,,510,,85241
1812501 IN EBT PIKE CO DPW,297,,687,,984,,136,,296,,432,,72156
1812701 IN EBT PORTER CO DPW,2195,,5293,,7488,,998,,2206,,3204,,637538
1812901 IN EBT POSEY CO DPW,707,,849,,1556,,316,,368,,684,,128615
1813101 IN EBT PULASKI CO DFC,312,,699,,1011,,136,,276,,412,,79484
1813301 IN EBT PUTNAM CO DPW,386,,1383,,1769,,202,,532,,734,,144441
1813501 IN EBT RANDOLPH CO DPW,780,,1531,,2311,,334,,593,,927,,183251
1813701 IN EBT RIPLEY CO DPW,318,,1276,,1594,,176,,450,,626,,115920
1813901 IN EBT RUSH CO DPW,286,,893,,1179,,139,,347,,486,,95046
1814101 IN EBT ST JOSEPH CO DPW,11651,,13909,,25560,,4761,,5975,,10736,,2228571
1814301 IN EBT SCOTT CO DPW,1294,,1810,,3104,,573,,704,,1277,,254923
1814501 IN EBT SHELBY CO DPW,790,,1906,,2696,,377,,765,,1142,,218285
1814701 IN EBT SPENCER CO DPW,287,,706,,993,,148,,290,,438,,75717
1814901 IN EBT STARKE CO DPW,672,,1921,,2593,,308,,726,,1034,,205354
1815101 IN EBT STEUBEN CO DPW,508,,1308,,1816,,230,,495,,725,,155513
1815301 IN EBT SULLIVAN CO DPW,650,,1441,,2091,,294,,556,,850,,157293
1815501 IN EBT SWITZERLAND CO DPW,167,,470,,637,,92,,189,,281,,54572
1815701 IN EBT TIPPECANOE CO DPW,3122,,6611,,9733,,1396,,2805,,4201,,844449
1815901 IN EBT TIPTON CO DPW,271,,538,,809,,110,,231,,341,,64215
1816101 IN EBT UNION CO DPW,116,,486,,602,,64,,164,,228,,45591
1816301 IN EBT VANDERBURGH CO DPW,7721,,10151,,17872,,3471,,4540,,8011,,1498115
1816501 IN EBT VERMILLION CO DPW,328,,811,,1139,,162,,321,,483,,86330
1816701 IN EBT VIGO CO DPW,4368,,7137,,11505,,1929,,2854,,4783,,921712
1816901 IN EBT WABASH CO DPW,569,,1542,,2111,,264,,616,,880,,177070
1817101 IN EBT WARREN CO DPW,95,,329,,424,,43,,108,,151,,28518
1817301 IN EBT WARRICK CO DPW,577,,1532,,2109,,278,,582,,860,,158472
1817501 IN EBT WASHINGTON CO DPW,728,,1538,,2266,,353,,619,,972,,174596
1817701 IN EBT WAYNE CO DPW,2676,,4764,,7440,,1255,,2002,,3257,,614667
1817901 IN EBT WELLS CO DPW,300,,924,,1224,,135,,359,,494,,95176
1818101 IN EBT WHITE CO DPW,408,,1318,,1726,,185,,552,,737,,137740
1818301 IN EBT WHITLEY CO DPW,406,,993,,1399,,171,,401,,572,,115156
1900101 IA EBT ADAIR CO DHS,69,,318,,387,,43,,131,,174,,30118
1900301 IA EBT ADAMS CO DHS,54,,157,,211,,28,,63,,91,,15798
1900501 IA EBT ALLAMAKEE CO DHS,214,,388,,602,,90,,162,,252,,50221
1900701 IA EBT APPANOOSE CO DHS,688,,867,,1555,,299,,417,,716,,123156
1900901 IA EBT AUDUBON CO DHS,66,,129,,195,,30,,55,,85,,15408
1901101 IA EBT BENTON CO DHS,482,,617,,1099,,174,,271,,445,,87165
1901301 IA EBT BLACK HAWK CO DHS,4853,,5791,,10644,,2189,,2562,,4751,,878863
1901501 IA EBT BOONE CO DHS,476,,663,,1139,,232,,313,,545,,100230
1901701 IA EBT BREMER CO DHS,246,,478,,724,,116,,204,,320,,53866
1901901 IA EBT BUCHANAN CO DHS,406,,579,,985,,160,,214,,374,,78462
1902101 IA EBT BUENA VISTA CO DHS,351,,543,,894,,143,,208,,351,,68062
1902301 IA EBT BUTLER CO DHS,229,,445,,674,,94,,158,,252,,49443
1902501 IA EBT CALHOUN CO DHS,156,,363,,519,,80,,143,,223,,37428
1902701 IA EBT CARROLL CO DHS,294,,612,,906,,132,,253,,385,,66319
1902901 IA EBT CASS CO DHS,320,,587,,907,,148,,206,,354,,64937
1903101 IA EBT CEDAR CO DHS,225,,328,,553,,83,,143,,226,,44347
1903301 IA EBT CERRO GORDO CO DHS,812,,1791,,2603,,418,,785,,1203,,207886
1903501 IA EBT CHEROKEE CO DHS,200,,335,,535,,94,,132,,226,,39973
1903701 IA EBT CHICKASAW CO DHS,148,,326,,474,,64,,126,,190,,35774
1903901 IA EBT CLARKE CO DHS,175,,435,,610,,90,,163,,253,,47299
1904101 IA EBT CLAY CO DHS,405,,493,,898,,183,,232,,415,,71197
1904301 IA EBT CLAYTON CO DHS,219,,413,,632,,95,,164,,259,,49042
1904501 IA EBT CLINTON CO DHS,1667,,2509,,4176,,762,,1098,,1860,,340678
1904701 IA EBT CRAWFORD CO DHS,291,,567,,858,,136,,221,,357,,67550
1904901 IA EBT DALLAS CO DHS,518,,803,,1321,,233,,324,,557,,108247
1905101 IA EBT DAVIS CO DHS,141,,256,,397,,58,,96,,154,,29771
1905301 IA EBT DECATUR CO DHS,276,,600,,876,,128,,279,,407,,70531
1905501 IA EBT DELAWARE CO DHS,413,,320,,733,,167,,155,,322,,55064
1905701 IA EBT DES MOINES CO DHS,1527,,2558,,4085,,644,,1114,,1758,,344354
1905901 IA EBT DICKINSON CO DHS,186,,339,,525,,87,,146,,233,,42029
1906101 IA EBT DUBUQUE CO DHS,2095,,2344,,4439,,874,,939,,1813,,352323
1906301 IA EBT EMMET CO DHS,161,,290,,451,,75,,117,,192,,36152
1906501 IA EBT FAYETTE CO DHS,691,,911,,1602,,295,,385,,680,,121963
1906701 IA EBT FLOYD CO DHS,341,,674,,1015,,163,,285,,448,,76754
1906901 IA EBT FRANKLIN CO DHS,124,,266,,390,,60,,95,,155,,26524
1907101 IA EBT FREMONT CO DHS,212,,287,,499,,85,,113,,198,,36087
1907301 IA EBT GREENE CO DHS,199,,358,,557,,89,,126,,215,,43035
1907501 IA EBT GRUNDY CO DHS,97,,178,,275,,40,,83,,123,,22327
1907701 IA EBT GUTHRIE CO DHS,133,,332,,465,,59,,127,,186,,36031
1907901 IA EBT HAMILTON CO DHS,295,,482,,777,,128,,214,,342,,61918
1908101 IA EBT HANCOCK CO DHS,93,,238,,331,,43,,91,,134,,25108
1908301 IA EBT HARDIN CO DHS,318,,718,,1036,,140,,290,,430,,83849
1908501 IA EBT HARRISON CO DHS,295,,747,,1042,,140,,265,,405,,76169
1908701 IA EBT HENRY CO DHS,354,,689,,1043,,173,,275,,448,,79395
1908901 IA EBT HOWARD CO DHS,132,,221,,353,,68,,82,,150,,25049
1909101 IA EBT HUMBOLDT CO DHS,160,,225,,385,,76,,105,,181,,27503
1909301 IA EBT IDA CO DHS,74,,250,,324,,37,,73,,110,,18807
1909501 IA EBT IOWA CO DHS,133,,335,,468,,64,,129,,193,,36536
1909701 IA EBT JACKSON CO DHS,392,,766,,1158,,193,,287,,480,,83886
1909901 IA EBT JASPER CO DHS,608,,1025,,1633,,269,,418,,687,,129473
1910101 IA EBT JEFFERSON CO DHS,485,,716,,1201,,226,,323,,549,,99661
1910301 IA EBT JOHNSON CO DHS,1805,,2687,,4492,,843,,1266,,2109,,389396
1910501 IA EBT JONES CO DHS,248,,624,,872,,132,,226,,358,,69939
1910701 IA EBT KEOKUK CO DHS,312,,424,,736,,132,,174,,306,,53439
1910901 IA EBT KOSSUTH CO DHS,262,,425,,687,,109,,160,,269,,49182
1911102 IA EBT LEE CO DHS,1225,,2188,,3413,,556,,881,,1437,,274257
1911301 IA EBT LINN CO DHS,4702,,6750,,11452,,2042,,3063,,5105,,983384
1911501 IA EBT LOUISA CO DHS,236,,529,,765,,97,,176,,273,,58037
1911701 IA EBT LUCAS CO DHS,347,,429,,776,,141,,177,,318,,63163
1911901 IA EBT LYON CO DHS,123,,250,,373,,47,,87,,134,,24350
1912101 IA EBT MADISON CO DHS,158,,371,,529,,78,,148,,226,,39178
1912301 IA EBT MAHASKA CO DHS,745,,960,,1705,,319,,403,,722,,134953
1912501 IA EBT MARION CO DHS,447,,929,,1376,,200,,376,,576,,109903
1912701 IA EBT MARSHALL CO DHS,1014,,1981,,2995,,410,,939,,1349,,242803
1912901 IA EBT MILLS CO DHS,297,,414,,711,,104,,157,,261,,58960
1913101 IA EBT MITCHELL CO DHS,84,,253,,337,,40,,91,,131,,25808
1913301 IA EBT MONONA CO DHS,199,,427,,626,,89,,155,,244,,46441
1913501 IA EBT MONROE CO DHS,209,,368,,577,,93,,155,,248,,45812
1913701 IA EBT MONTGOMERY CO DHS,305,,668,,973,,143,,252,,395,,72208
1913901 IA EBT MUSCATINE CO DHS,1392,,1751,,3143,,564,,771,,1335,,258186
1914101 IA EBT O BRIEN CO DHS,188,,357,,545,,89,,149,,238,,37741
1914301 IA EBT OSCEOLA CO DHS,61,,105,,166,,26,,43,,69,,13099
1914501 IA EBT PAGE CO DHS,419,,673,,1092,,179,,284,,463,,85443
1914701 IA EBT PALO ALTO CO DHS,131,,197,,328,,78,,92,,170,,21845
1914901 IA EBT PLYMOUTH CO DHS,261,,430,,691,,113,,165,,278,,50077
1915101 IA EBT POCAHONTAS CO DHS,150,,351,,501,,71,,147,,218,,36225
1915301 IA EBT POLK CO DHS,9148,,13055,,22203,,4102,,5773,,9875,,1941682
1915501 IA EBT POTTAWATTAMIE CO DHS,3213,,4076,,7289,,1334,,1571,,2905,,610167
1915701 IA EBT POWESHIEK CO DHS,394,,414,,808,,158,,185,,343,,63182
1915901 IA EBT RINGGOLD CO DHS,79,,221,,300,,42,,97,,139,,22714
1916101 IA EBT SAC CO DHS,132,,252,,384,,56,,105,,161,,27501
1916301 IA EBT SCOTT CO DHS,5640,,8177,,13817,,2382,,3492,,5874,,1215488
1916501 IA EBT SHELBY CO DHS,198,,383,,581,,85,,150,,235,,43869
1916701 IA EBT SIOUX CO DHS,212,,351,,563,,90,,136,,226,,44448
1916901 IA EBT STORY CO DHS,1133,,1265,,2398,,484,,618,,1102,,216452
1917101 IA EBT TAMA CO DHS,285,,444,,729,,119,,180,,299,,56913
1917301 IA EBT TAYLOR CO DHS,147,,214,,361,,65,,79,,144,,27895
1917501 IA EBT UNION CO DHS,315,,614,,929,,170,,249,,419,,70497
1917701 IA EBT VAN BUREN CO DHS,145,,298,,443,,74,,124,,198,,34007
1917901 IA EBT WAPELLO CO DHS,1605,,2307,,3912,,767,,1033,,1800,,306683
1918101 IA EBT WARREN CO DHS,496,,753,,1249,,215,,296,,511,,103291
1918301 IA EBT WASHINGTON CO DHS,364,,547,,911,,160,,207,,367,,67213
1918501 IA EBT WAYNE CO DHS,250,,240,,490,,104,,102,,206,,34461
1918701 IA EBT WEBSTER CO DHS,1228,,1796,,3024,,555,,793,,1348,,237218
1918901 IA EBT WINNEBAGO CO DHS,175,,327,,502,,82,,124,,206,,38282
1919101 IA EBT WINNESHIEK CO DHS,221,,253,,474,,95,,114,,209,,34369
1919301 IA EBT WOODBURY CO DHS,2897,,4894,,7791,,1247,,1833,,3080,,634221
1919501 IA EBT WORTH CO DHS,78,,195,,273,,36,,76,,112,,20309
1919701 IA EBT WRIGHT CO DHS,269,,378,,647,,113,,155,,268,,51528
2000101 KS EBT ALLEN,612,,847,,1459,,306,,332,,638,,105267
2000301 KS EBT ANDERSON,294,,299,,593,,128,,115,,243,,43516
2000501 KS EBT ATCHISON,519,,846,,1365,,254,,388,,642,,101555
2000701 KS EBT BARBER,105,,167,,272,,64,,67,,131,,18315
2000901 KS EBT BARTON,662,,989,,1651,,307,,369,,676,,114208
2001101 KS EBT BOURBON,372,,628,,1000,,188,,241,,429,,65898
2001301 KS EBT BROWN,715,,1312,,2027,,373,,548,,921,,143338
2001501 KS EBT BUTLER,1424,,2208,,3632,,640,,842,,1482,,279307
2001701 KS EBT CHASE,49,,72,,121,,21,,26,,47,,8044
2001901 KS EBT CHAUTAUQUA,255,,294,,549,,124,,129,,253,,34029
2002101 KS EBT CHEROKEE,214,,349,,563,,112,,138,,250,,39170
2002301 KS EBT CHEYENNE,1180,,1455,,2635,,589,,577,,1166,,189598
2002501 KS EBT CLARK,1351,,2350,,3701,,678,,888,,1566,,265171
2002701 KS EBT CLAY,12,,59,,71,,10,,25,,35,,4269
2002901 KS EBT CLOUD,32,,47,,79,,15,,22,,37,,5721
2003101 KS EBT COFFEY,213,,277,,490,,99,,119,,218,,31646
2003301 KS EBT COMANCHE,1893,,2301,,4194,,875,,951,,1826,,307623
2003501 KS EBT COWLEY,62,,148,,210,,24,,54,,78,,12533
2003701 KS EBT CRAWFORD,163,,252,,415,,75,,92,,167,,25556
2003901 KS EBT DECATUR,34,,39,,73,,20,,25,,45,,5113
2004101 KS EBT DICKINSON,1429,,2339,,3768,,763,,976,,1739,,281515
2004301 KS EBT DONIPHAN,267,,642,,909,,158,,278,,436,,58770
2004501 KS EBT DOUGLAS,194,,364,,558,,99,,140,,239,,37348
2004701 KS EBT EDWARDS,87,,123,,210,,36,,49,,85,,13760
2004901 KS EBT ELK,136,,166,,302,,65,,70,,135,,21160
2005101 KS EBT ELLIS,434,,835,,1269,,242,,388,,630,,87024
2005301 KS EBT ELLSWORTH,89,,148,,237,,41,,55,,96,,17020
2005501 KS EBT FINNEY,1295,,1843,,3138,,472,,608,,1080,,231564
2005701 KS EBT FORD,855,,1174,,2029,,367,,487,,854,,142126
2005901 KS EBT FRANKLIN,738,,1123,,1861,,353,,418,,771,,136743
2006101 KS EBT GEARY,710,,1567,,2277,,334,,577,,911,,158971
2006301 KS EBT GOVE,49,,74,,123,,34,,36,,70,,7879
2006501 KS EBT GRAHAM,7,,19,,26,,4,,6,,10,,1947
2006701 KS EBT GRANT,13,,66,,79,,8,,26,,34,,4178
2006901 KS EBT GRAY,140,,243,,383,,58,,79,,137,,28427
2007101 KS EBT GREELEY,308,,444,,752,,158,,183,,341,,51788
2007301 KS EBT GREENWOOD,60,,123,,183,,25,,48,,73,,13917
2007501 KS EBT HAMILTON,22,,49,,71,,6,,16,,22,,5033
2007701 KS EBT HARPER,35,,45,,80,,21,,23,,44,,5461
2007901 KS EBT HARVEY,108,,298,,406,,63,,111,,174,,26213
2008101 KS EBT HASKELL,60,,98,,158,,24,,38,,62,,12791
2008301 KS EBT HODGEMAN,657,,1042,,1699,,338,,464,,802,,119355
2008501 KS EBT JACKSON,262,,426,,688,,108,,153,,261,,48827
2008701 KS EBT JEFFERSON,271,,552,,823,,132,,199,,331,,60356
2008901 KS EBT JEWELL,3053,,4236,,7289,,1592,,1822,,3414,,550655
2009101 KS EBT JOHNSON,56,,98,,154,,30,,43,,73,,9505
2009301 KS EBT KEARNY,77,,109,,186,,36,,34,,70,,15430
2009501 KS EBT KINGMAN,145,,300,,445,,74,,110,,184,,29387
2009701 KS EBT KIOWA,54,,141,,195,,36,,42,,78,,13387
2009901 KS EBT LABETTE,1119,,1170,,2289,,530,,496,,1026,,152457
2010101 KS EBT LANE,54,,81,,135,,29,,30,,59,,9662
2010301 KS EBT LEAVENWORTH,29,,33,,62,,16,,15,,31,,4570
2010501 KS EBT LINCOLN,57,,64,,121,,28,,28,,56,,8854
2010701 KS EBT LINN,258,,478,,736,,128,,184,,312,,53932
2010901 KS EBT LOGAN,1340,,2051,,3391,,629,,840,,1469,,249872
2011101 KS EBT LYON,829,,1634,,2463,,434,,667,,1101,,187385
2011301 KS EBT MCPHERSON,47,,155,,202,,31,,64,,95,,13399
2011501 KS EBT MARION,69,,126,,195,,34,,45,,79,,13252
2011701 KS EBT MARSHALL,1756,,1671,,3427,,863,,728,,1591,,250947
2011901 KS EBT MEADE,483,,831,,1314,,232,,318,,550,,94987
2012101 KS EBT MIAMI,114,,307,,421,,67,,125,,192,,28543
2012301 KS EBT MITCHELL,383,,713,,1096,,193,,309,,502,,78809
2012501 KS EBT MONTGOMERY,83,,215,,298,,50,,79,,129,,18352
2012701 KS EBT MORRIS,196,,247,,443,,101,,106,,207,,28087
2012901 KS EBT MORTON,52,,94,,146,,27,,39,,66,,10819
2013101 KS EBT NEMAHA,92,,176,,268,,54,,72,,126,,18509
2013301 KS EBT NEOSHO,649,,872,,1521,,294,,341,,635,,104217
2013501 KS EBT NESS,22,,59,,81,,11,,24,,35,,5944
2013701 KS EBT NORTON,78,,156,,234,,41,,60,,101,,14628
2013901 KS EBT OSAGE,79,,158,,237,,35,,63,,98,,15705
2014101 KS EBT OSBORNE,443,,584,,1027,,205,,220,,425,,77434
2014301 KS EBT OTTAWA,55,,130,,185,,28,,60,,88,,12369
2014501 KS EBT PAWNEE,123,,147,,270,,53,,63,,116,,18518
2014701 KS EBT PHILLIPS,55,,201,,256,,34,,85,,119,,16967
2014901 KS EBT POTTAWATOMIE,178,,377,,555,,91,,153,,244,,36773
2015101 KS EBT PRATT,297,,531,,828,,123,,174,,297,,54257
2015301 KS EBT RAWLINS,23,,88,,111,,20,,34,,54,,6315
2015501 KS EBT RENO,315,,393,,708,,134,,151,,285,,50871
2015701 KS EBT REPUBLIC,81,,118,,199,,46,,48,,94,,15040
2015901 KS EBT RICE,700,,1129,,1829,,357,,480,,837,,136163
2016101 KS EBT RILEY,2358,,3299,,5657,,1113,,1333,,2446,,441134
2016301 KS EBT ROOKS,121,,181,,302,,57,,68,,125,,20213
2016501 KS EBT RUSH,105,,165,,270,,42,,59,,101,,17175
2016701 KS EBT RUSSELL,184,,334,,518,,95,,135,,230,,35756
2016901 KS EBT SALINE,1469,,1926,,3395,,708,,801,,1509,,252823
2017101 KS EBT SCOTT,45,,102,,147,,22,,44,,66,,10594
2017301 KS EBT Sedgwick County,9,,48,,57,,6,,18,,24,,4573
2017501 KS EBT SEWARD,101,,264,,365,,49,,101,,150,,23378
2017701 KS EBT SHAWNEE,20962,,22316,,43278,,9581,,9745,,19326,,3597016
2017901 KS EBT SHERIDAN,170,,257,,427,,70,,102,,172,,29355
2018101 KS EBT SHERMAN,55,,86,,141,,28,,40,,68,,10461
2018301 KS EBT SMITH,5672,,5998,,11670,,2792,,2595,,5387,,887485
2018501 KS EBT STAFFORD,18,,50,,68,,8,,19,,27,,4420
2018701 KS EBT STANTON,594,,1031,,1625,,280,,394,,674,,117669
2018901 KS EBT STEVENS,107,,248,,355,,47,,88,,135,,26485
2019101 KS EBT SUMNER,664,,997,,1661,,309,,424,,733,,122320
2019301 KS EBT THOMAS,134,,242,,376,,63,,101,,164,,26429
2019501 KS EBT TREGO,38,,95,,133,,21,,45,,66,,7673
2019701 KS EBT WABAUNSEE,24,,46,,70,,8,,14,,22,,5057
2019901 KS EBT WALLACE,77,,111,,188,,34,,45,,79,,13983
2020101 KS EBT WASHINGTON,48,,40,,88,,20,,14,,34,,6442
2020301 KS EBT WICHITA,400,,641,,1041,,209,,241,,450,,72477
2020501 KS EBT WILSON,133,,198,,331,,75,,70,,145,,22556
2020701 KS EBT WOODSON,88,,127,,215,,40,,46,,86,,13417
2020901 KS EBT WyandotteCounty,8539,,6878,,15417,,3730,,2874,,6604,,1216570
2100101 KY EBT ADAIR,71,,2076,,2147,,26,,870,,896,,151877
2100301 KY EBT ALLEN,23,,2121,,2144,,8,,829,,837,,165622
2100501 KY EBT ANDERSON,50,,1166,,1216,,19,,451,,470,,101609
2100701 KY EBT BALLARD,30,,918,,948,,12,,386,,398,,77699
2100901 KY EBT BARREN,388,,4491,,4879,,138,,1998,,2136,,382836
2101101 KY EBT BATH,52,,2161,,2213,,21,,881,,902,,167371
2101301 KY EBT BELL,198,,8205,,8403,,69,,3407,,3476,,668389
2101501 KY EBT BOONE,219,,3609,,3828,,78,,1443,,1521,,327404
2101701 KY EBT BOURBON,58,,1693,,1751,,26,,684,,710,,139578
2101901 KY EBT BOYD,445,,6469,,6914,,165,,2761,,2926,,564899
2102101 KY EBT BOYLE,148,,2703,,2851,,56,,1182,,1238,,223172
2102301 KY EBT BRACKEN,70,,912,,982,,21,,357,,378,,83990
2102501 KY EBT BREATHITT,193,,5207,,5400,,58,,2387,,2445,,420459
2102701 KY EBT BRECKINRIDGE,158,,2519,,2677,,55,,1008,,1063,,211597
2102901 KY EBT BULLITT,100,,4926,,5026,,34,,1900,,1934,,434774
2103101 KY EBT BUTLER,122,,2004,,2126,,44,,787,,831,,159821
2103301 KY EBT CALDWELL,74,,1491,,1565,,25,,637,,662,,127721
2103501 KY EBT CALLOWAY,180,,2483,,2663,,68,,1062,,1130,,214448
2103701 KY EBT CAMPBELL,649,,6008,,6657,,229,,2511,,2740,,604196
2103901 KY EBT CARLISLE,26,,459,,485,,9,,190,,199,,35043
2104101 KY EBT CARROLL,11,,1028,,1039,,4,,426,,430,,72696
2104301 KY EBT CARTER,164,,5529,,5693,,57,,2115,,2172,,466504
2104501 KY EBT CASEY,34,,2836,,2870,,12,,1172,,1184,,211147
2104701 KY EBT CHRISTIAN,493,,8887,,9380,,179,,3523,,3702,,759064
2104901 KY EBT CLARK,284,,4046,,4330,,97,,1751,,1848,,368919
2105101 KY EBT CLAY,168,,7990,,8158,,63,,3439,,3502,,629684
2105301 KY EBT CLINTON,25,,2136,,2161,,15,,968,,983,,157206
2105501 KY EBT CRITTENDEN,54,,1121,,1175,,19,,498,,517,,90853
2105701 KY EBT CUMBERLAND,77,,1290,,1367,,30,,567,,597,,93198
2105901 KY EBT DAVIESS,802,,9615,,10417,,289,,4142,,4431,,857405
2106101 KY EBT EDMONSON,42,,1739,,1781,,16,,759,,775,,129985
2106301 KY EBT ELLIOTT,165,,1998,,2163,,50,,864,,914,,161129
2106501 KY EBT ESTILL,150,,3305,,3455,,57,,1395,,1452,,279488
2106703 KY EBT FAYETTE,2140,,17288,,19428,,782,,7647,,8429,,1791582
2106901 KY EBT FLEMING,104,,2089,,2193,,32,,831,,863,,168499
2107101 KY EBT FLOYD,517,,11206,,11723,,182,,4744,,4926,,947803
2107301 KY EBT FRANKLIN,152,,3812,,3964,,62,,1689,,1751,,350888
2107501 KY EBT FULTON,214,,1572,,1786,,80,,781,,861,,145815
2107701 KY EBT GALLATIN,20,,1021,,1041,,6,,384,,390,,87393
2107901 KY EBT GARRARD,60,,1774,,1834,,25,,740,,765,,153434
2108101 KY EBT GRANT,108,,3056,,3164,,41,,1143,,1184,,273674
2108301 KY EBT GRAVES,255,,4111,,4366,,91,,1777,,1868,,355379
2108501 KY EBT GRAYSON,83,,3747,,3830,,25,,1584,,1609,,301485
2108701 KY EBT GREEN,17,,1481,,1498,,6,,643,,649,,108760
2108901 KY EBT GREENUP,89,,4755,,4844,,35,,1882,,1917,,389391
2109101 KY EBT HANCOCK,53,,738,,791,,20,,295,,315,,63154
2109301 KY EBT HARDIN,348,,7451,,7799,,125,,2814,,2939,,629857
2109501 KY EBT HARLAN,535,,9208,,9743,,183,,3961,,4144,,820701
2109701 KY EBT HARRISON,72,,1729,,1801,,29,,683,,712,,139217
2109901 KY EBT HART,105,,2802,,2907,,39,,1172,,1211,,220262
2110101 KY EBT HENDERSON,396,,4792,,5188,,149,,2136,,2285,,424124
2110301 KY EBT HENRY,63,,1625,,1688,,24,,679,,703,,135774
2110501 KY EBT HICKMAN,56,,541,,597,,19,,253,,272,,45779
2110701 KY EBT HOPKINS,569,,5607,,6176,,202,,2328,,2530,,499607
2110901 KY EBT JACKSON,37,,3185,,3222,,15,,1332,,1347,,242959
