NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,04/10/2017,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,  , ,,,,,
Jan 2015,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1809101 IN EBT LA PORTE CO DPW,2818,,14980,,17798,,1813,,6113,,7926,,2237680
1809301 IN EBT LAWRENCE CO DPW,808,,4792,,5600,,555,,1944,,2499,,628795
1809501 IN EBT MADISON CO DPW,3992,,17839,,21831,,2754,,7676,,10430,,2720902
1809701 IN EBT MARION CO DPW,34673,,156680,,191353,,23345,,67129,,90474,,25117811
1809901 IN EBT MARSHALL CO DPW,558,,3568,,4126,,378,,1378,,1756,,461599
1810101 IN EBT MARTIN CO DPW,181,,928,,1109,,128,,366,,494,,124427
1810301 IN EBT MIAMI CO DPW,780,,4489,,5269,,506,,1735,,2241,,624841
1810501 IN EBT MONROE COUNTY DPW,1768,,8892,,10660,,1297,,4067,,5364,,1321606
1810701 IN EBT MONTGOMERY COUNTY DFC,628,,3622,,4250,,420,,1489,,1909,,504941
1810901 IN EBT MORGAN CO DPW,1193,,6971,,8164,,778,,2805,,3583,,1007307
1811101 IN EBT NEWTON CO DPW,276,,1378,,1654,,165,,569,,734,,198868
1811301 IN EBT NOBLE CO DPW,477,,3723,,4200,,322,,1463,,1785,,487512
1811501 IN EBT OHIO CO DPW,60,,392,,452,,45,,165,,210,,50697
1811701 IN EBT ORANGE CO DPW,473,,2459,,2932,,322,,1019,,1341,,329576
1811901 IN EBT OWEN CO DPW,449,,2521,,2970,,301,,988,,1289,,361465
1812101 IN EBT PARKE CO DPW,292,,1814,,2106,,165,,687,,852,,243565
1812301 IN EBT PERRY CO DPW,303,,1586,,1889,,199,,644,,843,,220666
1812501 IN EBT PIKE CO DPW,253,,968,,1221,,156,,392,,548,,132491
1812701 IN EBT PORTER CO DPW,1967,,12036,,14003,,1277,,4984,,6261,,1745174
1812901 IN EBT POSEY CO DPW,405,,1778,,2183,,261,,732,,993,,266750
1813101 IN EBT PULASKI CO DFC,263,,1295,,1558,,171,,514,,685,,179039
1813301 IN EBT PUTNAM CO DPW,406,,3234,,3640,,287,,1322,,1609,,439096
1813501 IN EBT RANDOLPH CO DPW,464,,3194,,3658,,296,,1213,,1509,,428326
1813701 IN EBT RIPLEY CO DPW,343,,2460,,2803,,225,,916,,1141,,331108
1813901 IN EBT RUSH CO DPW,330,,1611,,1941,,217,,625,,842,,224781
1814101 IN EBT ST JOSEPH CO DPW,6870,,33590,,40460,,4588,,13785,,18373,,5053011
1814301 IN EBT SCOTT CO DPW,777,,3223,,4000,,543,,1378,,1921,,466929
1814501 IN EBT SHELBY CO DPW,735,,4494,,5229,,488,,1902,,2390,,637250
1814701 IN EBT SPENCER CO DPW,220,,1317,,1537,,138,,568,,706,,179969
1814901 IN EBT STARKE CO DPW,629,,3212,,3841,,388,,1290,,1678,,452924
1815101 IN EBT STEUBEN CO DPW,345,,2556,,2901,,251,,1034,,1285,,324971
1815301 IN EBT SULLIVAN CO DPW,403,,2293,,2696,,284,,898,,1182,,304907
1815501 IN EBT SWITZERLAND CO DPW,193,,1185,,1378,,129,,443,,572,,158060
1815701 IN EBT TIPPECANOE CO DPW,2227,,13937,,16164,,1546,,5739,,7285,,2020777
1815901 IN EBT TIPTON CO DPW,157,,1155,,1312,,97,,466,,563,,154510
1816101 IN EBT UNION CO DPW,131,,719,,850,,87,,287,,374,,95330
1816301 IN EBT VANDERBURGH CO DPW,4957,,20937,,25894,,3439,,9160,,12599,,3192146
1816501 IN EBT VERMILLION CO DPW,368,,1936,,2304,,234,,794,,1028,,269424
1816701 IN EBT VIGO CO DPW,3209,,14569,,17778,,2138,,6005,,8143,,2137756
1816901 IN EBT WABASH CO DPW,432,,2937,,3369,,291,,1240,,1531,,386694
1817101 IN EBT WARREN CO DPW,95,,673,,768,,66,,267,,333,,81711
1817301 IN EBT WARRICK CO DPW,369,,3096,,3465,,253,,1174,,1427,,391670
1817501 IN EBT WASHINGTON CO DPW,582,,3207,,3789,,421,,1361,,1782,,441731
1817701 IN EBT WAYNE CO DPW,2187,,8864,,11051,,1475,,3853,,5328,,1334333
1817901 IN EBT WELLS CO DPW,258,,1729,,1987,,180,,684,,864,,221208
1818101 IN EBT WHITE CO DPW,282,,1959,,2241,,201,,790,,991,,251686
1818301 IN EBT WHITLEY CO DPW,316,,1989,,2305,,213,,785,,998,,254436
1900101 IA EBT ADAIR CO DHS,75,,717,,792,,53,,313,,366,,78045
1900301 IA EBT ADAMS CO DHS,59,,351,,410,,33,,139,,172,,46400
1900501 IA EBT ALLAMAKEE CO DHS,220,,1323,,1543,,121,,516,,637,,145307
1900701 IA EBT APPANOOSE CO DHS,391,,1773,,2164,,266,,810,,1076,,222486
1900901 IA EBT AUDUBON CO DHS,57,,492,,549,,30,,212,,242,,50501
1901101 IA EBT BENTON CO DHS,292,,1993,,2285,,184,,852,,1036,,238513
1901301 IA EBT BLACK HAWK CO DHS,3990,,16788,,20778,,2307,,8174,,10481,,2279229
1901501 IA EBT BOONE CO DHS,350,,2218,,2568,,202,,1014,,1216,,282134
1901701 IA EBT BREMER CO DHS,198,,1222,,1420,,123,,526,,649,,133928
1901901 IA EBT BUCHANAN CO DHS,248,,1619,,1867,,161,,681,,842,,188598
1902101 IA EBT BUENA VISTA CO DHS,268,,2501,,2769,,143,,903,,1046,,266411
1902301 IA EBT BUTLER CO DHS,132,,1220,,1352,,78,,518,,596,,138724
1902501 IA EBT CALHOUN CO DHS,91,,879,,970,,58,,366,,424,,89682
1902701 IA EBT CARROLL CO DHS,254,,1643,,1897,,149,,703,,852,,182844
1902901 IA EBT CASS CO DHS,237,,1668,,1905,,163,,704,,867,,181451
1903101 IA EBT CEDAR CO DHS,152,,1219,,1371,,90,,509,,599,,145675
1903301 IA EBT CERRO GORDO CO DHS,792,,4994,,5786,,509,,2471,,2980,,608233
1903501 IA EBT CHEROKEE CO DHS,116,,1013,,1129,,70,,448,,518,,109566
1903701 IA EBT CHICKASAW CO DHS,102,,818,,920,,68,,366,,434,,93646
1903901 IA EBT CLARKE CO DHS,166,,1187,,1353,,125,,507,,632,,139499
1904101 IA EBT CLAY CO DHS,224,,1616,,1840,,140,,750,,890,,175764
1904301 IA EBT CLAYTON CO DHS,144,,1242,,1386,,106,,539,,645,,122576
1904501 IA EBT CLINTON CO DHS,1428,,7393,,8821,,840,,3682,,4522,,1000994
1904701 IA EBT CRAWFORD CO DHS,256,,1759,,2015,,136,,691,,827,,207808
1904901 IA EBT DALLAS CO DHS,490,,3544,,4034,,294,,1473,,1767,,426813
1905101 IA EBT DAVIS CO DHS,114,,616,,730,,67,,254,,321,,72216
1905301 IA EBT DECATUR CO DHS,184,,1152,,1336,,109,,525,,634,,141293
1905501 IA EBT DELAWARE CO DHS,217,,1108,,1325,,136,,474,,610,,132568
1905701 IA EBT DES MOINES CO DHS,1066,,6742,,7808,,634,,3135,,3769,,886869
1905901 IA EBT DICKINSON CO DHS,161,,1093,,1254,,113,,520,,633,,120884
1906101 IA EBT DUBUQUE CO DHS,1910,,9178,,11088,,1005,,4382,,5387,,1223901
1906301 IA EBT EMMET CO DHS,122,,1067,,1189,,68,,452,,520,,119445
1906501 IA EBT FAYETTE CO DHS,429,,2212,,2641,,267,,998,,1265,,259348
1906701 IA EBT FLOYD CO DHS,322,,1905,,2227,,173,,807,,980,,222543
1906901 IA EBT FRANKLIN CO DHS,104,,1061,,1165,,62,,414,,476,,113222
1907101 IA EBT FREMONT CO DHS,130,,882,,1012,,75,,360,,435,,102843
1907301 IA EBT GREENE CO DHS,173,,1194,,1367,,94,,489,,583,,134835
1907501 IA EBT GRUNDY CO DHS,62,,671,,733,,36,,273,,309,,69488
1907701 IA EBT GUTHRIE CO DHS,95,,988,,1083,,64,,414,,478,,104686
1907901 IA EBT HAMILTON CO DHS,208,,1431,,1639,,123,,610,,733,,172067
1908101 IA EBT HANCOCK CO DHS,66,,741,,807,,42,,308,,350,,76978
1908301 IA EBT HARDIN CO DHS,247,,1819,,2066,,135,,746,,881,,194604
1908501 IA EBT HARRISON CO DHS,202,,1448,,1650,,137,,635,,772,,167881
1908701 IA EBT HENRY CO DHS,335,,2466,,2801,,198,,1053,,1251,,290524
1908901 IA EBT HOWARD CO DHS,109,,735,,844,,60,,325,,385,,82817
1909101 IA EBT HUMBOLDT CO DHS,117,,824,,941,,82,,359,,441,,89915
1909301 IA EBT IDA CO DHS,55,,603,,658,,31,,262,,293,,63468
1909501 IA EBT IOWA CO DHS,121,,939,,1060,,77,,410,,487,,110083
1909701 IA EBT JACKSON CO DHS,318,,2115,,2433,,193,,928,,1121,,255189
1909901 IA EBT JASPER CO DHS,769,,3856,,4625,,421,,1744,,2165,,500596
1910101 IA EBT JEFFERSON CO DHS,305,,1923,,2228,,217,,1037,,1254,,235307
1910301 IA EBT JOHNSON CO DHS,2168,,9042,,11210,,1145,,4313,,5458,,1255727
1910501 IA EBT JONES CO DHS,235,,1599,,1834,,140,,643,,783,,192024
1910701 IA EBT KEOKUK CO DHS,137,,1069,,1206,,87,,449,,536,,122009
1910901 IA EBT KOSSUTH CO DHS,149,,1063,,1212,,92,,465,,557,,115982
1911102 IA EBT LEE CO DHS,956,,5391,,6347,,592,,2462,,3054,,697652
1911301 IA EBT LINN CO DHS,4564,,22153,,26717,,2616,,10675,,13291,,2982878
1911501 IA EBT LOUISA CO DHS,160,,1187,,1347,,92,,479,,571,,135754
1911701 IA EBT LUCAS CO DHS,191,,1264,,1455,,129,,484,,613,,148885
1911901 IA EBT LYON CO DHS,50,,622,,672,,25,,231,,256,,57063
1912101 IA EBT MADISON CO DHS,135,,1203,,1338,,83,,487,,570,,144187
1912301 IA EBT MAHASKA CO DHS,473,,2854,,3327,,264,,1307,,1571,,362189
1912501 IA EBT MARION CO DHS,342,,2763,,3105,,217,,1202,,1419,,339060
1912701 IA EBT MARSHALL CO DHS,778,,5848,,6626,,427,,2472,,2899,,687759
1912901 IA EBT MILLS CO DHS,165,,1310,,1475,,96,,552,,648,,153434
1913101 IA EBT MITCHELL CO DHS,102,,567,,669,,57,,250,,307,,64548
1913301 IA EBT MONONA CO DHS,95,,1072,,1167,,69,,452,,521,,111941
1913501 IA EBT MONROE CO DHS,164,,751,,915,,87,,331,,418,,96501
1913701 IA EBT MONTGOMERY CO DHS,204,,1621,,1825,,125,,724,,849,,189384
1913901 IA EBT MUSCATINE CO DHS,863,,6509,,7372,,529,,2881,,3410,,819093
1914101 IA EBT O BRIEN CO DHS,136,,1071,,1207,,88,,429,,517,,118204
1914301 IA EBT OSCEOLA CO DHS,56,,410,,466,,36,,173,,209,,41195
1914501 IA EBT PAGE CO DHS,284,,1929,,2213,,179,,829,,1008,,216423
1914701 IA EBT PALO ALTO CO DHS,115,,767,,882,,64,,330,,394,,86715
1914901 IA EBT PLYMOUTH CO DHS,144,,1545,,1689,,81,,621,,702,,162987
1915101 IA EBT POCAHONTAS CO DHS,108,,777,,885,,61,,320,,381,,84647
1915301 IA EBT POLK CO DHS,9769,,60801,,70570,,5523,,28902,,34425,,8356169
1915501 IA EBT POTTAWATTAMIE CO DHS,2433,,14182,,16615,,1455,,6620,,8075,,1842885
1915701 IA EBT POWESHIEK CO DHS,179,,1324,,1503,,108,,609,,717,,147336
1915901 IA EBT RINGGOLD CO DHS,81,,549,,630,,55,,233,,288,,59758
1916101 IA EBT SAC CO DHS,103,,804,,907,,64,,348,,412,,88928
1916301 IA EBT SCOTT CO DHS,5315,,27071,,32386,,2929,,13073,,16002,,3917478
1916501 IA EBT SHELBY CO DHS,170,,979,,1149,,109,,433,,542,,110242
1916701 IA EBT SIOUX CO DHS,132,,1601,,1733,,78,,614,,692,,161140
1916901 IA EBT STORY CO DHS,680,,5446,,6126,,408,,2690,,3098,,701223
1917101 IA EBT TAMA CO DHS,193,,1800,,1993,,117,,720,,837,,196695
1917301 IA EBT TAYLOR CO DHS,106,,743,,849,,62,,297,,359,,82238
1917501 IA EBT UNION CO DHS,266,,1607,,1873,,175,,739,,914,,199627
1917701 IA EBT VAN BUREN CO DHS,110,,748,,858,,69,,306,,375,,85480
1917901 IA EBT WAPELLO CO DHS,1303,,5581,,6884,,780,,2712,,3492,,771393
1918101 IA EBT WARREN CO DHS,326,,3252,,3578,,203,,1381,,1584,,390580
1918301 IA EBT WASHINGTON CO DHS,260,,1974,,2234,,165,,820,,985,,220881
1918501 IA EBT WAYNE CO DHS,93,,761,,854,,67,,327,,394,,87259
1918701 IA EBT WEBSTER CO DHS,987,,5295,,6282,,569,,2536,,3105,,693060
1918901 IA EBT WINNEBAGO CO DHS,140,,874,,1014,,76,,392,,468,,108565
1919101 IA EBT WINNESHIEK CO DHS,155,,935,,1090,,105,,438,,543,,103166
1919301 IA EBT WOODBURY CO DHS,2141,,16672,,18813,,1199,,7134,,8333,,2089960
1919501 IA EBT WORTH CO DHS,66,,576,,642,,40,,239,,279,,61611
1919701 IA EBT WRIGHT CO DHS,159,,1457,,1616,,92,,605,,697,,168997
2000101 KS EBT ALLEN,583,,1165,,1748,,299,,533,,832,,179892
2000301 KS EBT ANDERSON,196,,513,,709,,97,,216,,313,,75471
2000501 KS EBT ATCHISON,605,,1496,,2101,,283,,664,,947,,237946
2000701 KS EBT BARBER,69,,165,,234,,44,,75,,119,,19236
2000901 KS EBT BARTON,800,,2113,,2913,,443,,908,,1351,,304966
2001101 KS EBT BOURBON,583,,1498,,2081,,288,,653,,941,,205048
2001301 KS EBT BROWN,323,,946,,1269,,165,,382,,547,,130543
2001501 KS EBT BUTLER,1447,,3983,,5430,,693,,1728,,2421,,618613
2001701 KS EBT CHASE,47,,139,,186,,29,,61,,90,,21746
2001901 KS EBT CHAUTAUQUA,169,,285,,454,,75,,123,,198,,46088
2002101 KS EBT CHEROKEE,1021,,2355,,3376,,508,,984,,1492,,364381
2002301 KS EBT CHEYENNE,28,,118,,146,,16,,55,,71,,15252
2002501 KS EBT CLARK,27,,83,,110,,14,,31,,45,,13447
2002701 KS EBT CLAY,139,,407,,546,,67,,169,,236,,59936
2002901 KS EBT CLOUD,230,,589,,819,,120,,245,,365,,82960
2003101 KS EBT COFFEY,183,,471,,654,,96,,212,,308,,64554
2003301 KS EBT COMANCHE,12,,85,,97,,11,,32,,43,,8229
2003501 KS EBT COWLEY,1556,,3859,,5415,,766,,1633,,2399,,603775
2003701 KS EBT CRAWFORD,1794,,4378,,6172,,940,,1997,,2937,,695225
2003901 KS EBT DECATUR,79,,142,,221,,40,,61,,101,,22319
2004101 KS EBT DICKINSON,357,,1225,,1582,,179,,501,,680,,170978
2004301 KS EBT DONIPHAN,170,,622,,792,,81,,231,,312,,89051
2004501 KS EBT DOUGLAS,2302,,5232,,7534,,1130,,2487,,3617,,841052
2004701 KS EBT EDWARDS,51,,151,,202,,26,,65,,91,,20538
2004901 KS EBT ELK,81,,226,,307,,45,,90,,135,,32309
2005101 KS EBT ELLIS,422,,1288,,1710,,214,,581,,795,,183927
2005301 KS EBT ELLSWORTH,102,,220,,322,,39,,100,,139,,32824
2005501 KS EBT FINNEY,1287,,3566,,4853,,518,,1246,,1764,,491029
2005701 KS EBT FORD,837,,2953,,3790,,383,,1175,,1558,,446938
2005901 KS EBT FRANKLIN,784,,2264,,3048,,403,,965,,1368,,332158
2006101 KS EBT GEARY,806,,2246,,3052,,368,,925,,1293,,336812
2006301 KS EBT GOVE,8,,80,,88,,5,,26,,31,,8630
2006501 KS EBT GRAHAM,67,,94,,161,,29,,55,,84,,14452
2006701 KS EBT GRANT,144,,413,,557,,56,,143,,199,,59070
2006901 KS EBT GRAY,47,,176,,223,,19,,73,,92,,25738
2007101 KS EBT GREELEY,9,,55,,64,,4,,20,,24,,6213
2007301 KS EBT GREENWOOD,259,,548,,807,,133,,240,,373,,86999
2007501 KS EBT HAMILTON,53,,140,,193,,26,,55,,81,,20520
2007701 KS EBT HARPER,132,,375,,507,,59,,156,,215,,53112
2007901 KS EBT HARVEY,703,,2210,,2913,,348,,979,,1327,,323367
2008101 KS EBT HASKELL,47,,131,,178,,20,,46,,66,,18673
2008301 KS EBT HODGEMAN,24,,52,,76,,11,,30,,41,,8466
2008501 KS EBT JACKSON,250,,677,,927,,116,,262,,378,,94490
2008701 KS EBT JEFFERSON,258,,827,,1085,,128,,331,,459,,120184
2008901 KS EBT JEWELL,49,,150,,199,,28,,56,,84,,19302
2009101 KS EBT JOHNSON,4892,,14592,,19484,,2487,,6325,,8812,,2233076
2009301 KS EBT KEARNY,61,,187,,248,,28,,63,,91,,25867
2009501 KS EBT KINGMAN,126,,313,,439,,64,,129,,193,,47131
2009701 KS EBT KIOWA,53,,111,,164,,27,,51,,78,,16572
2009901 KS EBT LABETTE,1012,,2031,,3043,,550,,926,,1476,,319154
2010101 KS EBT LANE,24,,62,,86,,11,,26,,37,,9801
2010301 KS EBT LEAVENWORTH,1550,,3951,,5501,,713,,1704,,2417,,612474
2010501 KS EBT LINCOLN,49,,198,,247,,30,,73,,103,,25243
2010701 KS EBT LINN,301,,849,,1150,,157,,348,,505,,120180
2010901 KS EBT LOGAN,28,,140,,168,,22,,57,,79,,14395
2011101 KS EBT LYON,925,,2486,,3411,,495,,1127,,1622,,371046
2011301 KS EBT MCPHERSON,329,,1250,,1579,,188,,562,,750,,171839
2011501 KS EBT MARION,178,,547,,725,,84,,246,,330,,75050
2011701 KS EBT MARSHALL,165,,551,,716,,86,,221,,307,,70696
2011901 KS EBT MEADE,49,,150,,199,,22,,60,,82,,19491
2012101 KS EBT MIAMI,799,,1868,,2667,,363,,802,,1165,,286627
2012301 KS EBT MITCHELL,88,,284,,372,,55,,111,,166,,37705
2012501 KS EBT MONTGOMERY,1740,,3534,,5274,,877,,1544,,2421,,575502
2012701 KS EBT MORRIS,101,,342,,443,,55,,142,,197,,48074
2012901 KS EBT MORTON,58,,151,,209,,27,,57,,84,,22351
2013101 KS EBT NEMAHA,90,,385,,475,,49,,149,,198,,49611
2013301 KS EBT NEOSHO,622,,1642,,2264,,318,,709,,1027,,247846
2013501 KS EBT NESS,43,,110,,153,,19,,38,,57,,16537
2013701 KS EBT NORTON,60,,210,,270,,36,,91,,127,,25293
2013901 KS EBT OSAGE,457,,978,,1435,,233,,415,,648,,158145
2014101 KS EBT OSBORNE,42,,209,,251,,26,,82,,108,,24837
2014301 KS EBT OTTAWA,111,,297,,408,,53,,123,,176,,39689
2014501 KS EBT PAWNEE,114,,362,,476,,55,,146,,201,,48372
2014701 KS EBT PHILLIPS,108,,289,,397,,49,,119,,168,,39095
2014901 KS EBT POTTAWATOMIE,309,,917,,1226,,127,,333,,460,,129422
2015101 KS EBT PRATT,143,,444,,587,,89,,208,,297,,58307
2015301 KS EBT RAWLINS,35,,103,,138,,19,,41,,60,,12041
2015501 KS EBT RENO,2112,,4855,,6967,,1094,,2195,,3289,,771234
2015701 KS EBT REPUBLIC,60,,234,,294,,27,,103,,130,,25435
2015901 KS EBT RICE,222,,568,,790,,109,,220,,329,,83696
2016101 KS EBT RILEY,762,,2358,,3120,,362,,1057,,1419,,358260
2016301 KS EBT ROOKS,79,,289,,368,,45,,119,,164,,39609
2016501 KS EBT RUSH,83,,168,,251,,44,,73,,117,,26857
2016701 KS EBT RUSSELL,188,,510,,698,,92,,211,,303,,73905
2016901 KS EBT SALINE,1676,,4722,,6398,,834,,2100,,2934,,711424
2017101 KS EBT SCOTT,52,,186,,238,,27,,82,,109,,26455
2017301 KS EBT Sedgwick County,20319,,50066,,70385,,9602,,21586,,31188,,8387251
2017501 KS EBT SEWARD,445,,1611,,2056,,227,,666,,893,,229479
2017701 KS EBT SHAWNEE,7776,,16250,,24026,,3830,,7365,,11195,,2723476
2017901 KS EBT SHERIDAN,21,,53,,74,,8,,20,,28,,6446
2018101 KS EBT SHERMAN,211,,484,,695,,100,,203,,303,,72806
2018301 KS EBT SMITH,66,,204,,270,,39,,84,,123,,25598
2018501 KS EBT STAFFORD,68,,238,,306,,39,,99,,138,,34056
2018701 KS EBT STANTON,9,,83,,92,,6,,29,,35,,8636
2018901 KS EBT STEVENS,68,,194,,262,,31,,71,,102,,25932
2019101 KS EBT SUMNER,654,,1738,,2392,,301,,693,,994,,254002
2019301 KS EBT THOMAS,122,,301,,423,,63,,126,,189,,46758
2019501 KS EBT TREGO,44,,76,,120,,23,,37,,60,,12845
2019701 KS EBT WABAUNSEE,54,,287,,341,,29,,98,,127,,32301
2019901 KS EBT WALLACE,23,,74,,97,,10,,27,,37,,10310
2020101 KS EBT WASHINGTON,59,,149,,208,,30,,63,,93,,19877
2020301 KS EBT WICHITA,27,,79,,106,,12,,35,,47,,11586
2020501 KS EBT WILSON,447,,870,,1317,,205,,391,,596,,144520
2020701 KS EBT WOODSON,117,,270,,387,,60,,116,,176,,39318
2020901 KS EBT WyandotteCounty,9660,,20466,,30126,,4367,,8552,,12919,,3512768
2100101 KY EBT ADAIR,60,,3649,,3709,,22,,1681,,1703,,405003
2100301 KY EBT ALLEN,17,,3472,,3489,,7,,1502,,1509,,397390
2100501 KY EBT ANDERSON,10,,2545,,2555,,4,,1113,,1117,,306126
2100701 KY EBT BALLARD,23,,1229,,1252,,9,,539,,548,,140935
2100901 KY EBT BARREN,177,,7927,,8104,,63,,3613,,3676,,945434
2101101 KY EBT BATH,95,,3151,,3246,,37,,1456,,1493,,376312
2101301 KY EBT BELL,511,,9907,,10418,,171,,5093,,5264,,1273505
2101501 KY EBT BOONE,98,,9860,,9958,,32,,4184,,4216,,1224169
2101701 KY EBT BOURBON,76,,3570,,3646,,26,,1744,,1770,,454296
2101901 KY EBT BOYD,244,,9582,,9826,,96,,4847,,4943,,1220361
2102101 KY EBT BOYLE,72,,4553,,4625,,26,,2221,,2247,,535973
2102301 KY EBT BRACKEN,52,,1704,,1756,,17,,744,,761,,210182
2102501 KY EBT BREATHITT,138,,5596,,5734,,61,,2952,,3013,,654047
2102701 KY EBT BRECKINRIDGE,30,,3730,,3760,,11,,1722,,1733,,426118
2102901 KY EBT BULLITT,101,,8882,,8983,,34,,3922,,3956,,1094877
2103101 KY EBT BUTLER,71,,2720,,2791,,25,,1191,,1216,,305599
2103301 KY EBT CALDWELL,29,,2101,,2130,,11,,945,,956,,235072
2103501 KY EBT CALLOWAY,100,,4078,,4178,,41,,1891,,1932,,494974
2103701 KY EBT CAMPBELL,183,,10068,,10251,,66,,4868,,4934,,1278130
2103901 KY EBT CARLISLE,10,,794,,804,,4,,339,,343,,89256
2104101 KY EBT CARROLL,5,,2460,,2465,,1,,1093,,1094,,307161
2104301 KY EBT CARTER,169,,6834,,7003,,56,,3200,,3256,,802318
2104501 KY EBT CASEY,36,,3823,,3859,,12,,1796,,1808,,432964
2104701 KY EBT CHRISTIAN,344,,10735,,11079,,125,,5073,,5198,,1339697
2104901 KY EBT CLARK,111,,6174,,6285,,43,,3140,,3183,,784887
2105101 KY EBT CLAY,6,,8610,,8616,,5,,4392,,4397,,986471
2105301 KY EBT CLINTON,27,,2834,,2861,,13,,1407,,1420,,310049
2105501 KY EBT CRITTENDEN,38,,1218,,1256,,11,,531,,542,,139128
2105701 KY EBT CUMBERLAND,35,,1719,,1754,,12,,826,,838,,188796
2105901 KY EBT DAVIESS,260,,14615,,14875,,95,,6854,,6949,,1749442
2106101 KY EBT EDMONSON,14,,2161,,2175,,6,,1028,,1034,,244505
2106301 KY EBT ELLIOTT,49,,2078,,2127,,18,,1025,,1043,,250162
2106501 KY EBT ESTILL,83,,4384,,4467,,29,,2294,,2323,,539464
2106703 KY EBT FAYETTE,1049,,35848,,36897,,381,,18083,,18464,,4682941
2106901 KY EBT FLEMING,24,,2877,,2901,,10,,1367,,1377,,329482
2107101 KY EBT FLOYD,358,,13238,,13596,,131,,6745,,6876,,1622833
2107301 KY EBT FRANKLIN,187,,7641,,7828,,72,,3648,,3720,,989448
2107501 KY EBT FULTON,74,,1855,,1929,,29,,1002,,1031,,221082
2107701 KY EBT GALLATIN,6,,1623,,1629,,2,,658,,660,,203564
2107901 KY EBT GARRARD,74,,2792,,2866,,25,,1331,,1356,,344307
2108101 KY EBT GRANT,68,,4533,,4601,,28,,1917,,1945,,548163
2108301 KY EBT GRAVES,94,,6442,,6536,,33,,2921,,2954,,766219
2108501 KY EBT GRAYSON,32,,5192,,5224,,13,,2436,,2449,,571994
2108701 KY EBT GREEN,32,,2102,,2134,,9,,1034,,1043,,226300
2108901 KY EBT GREENUP,80,,6311,,6391,,33,,2838,,2871,,743573
2109101 KY EBT HANCOCK,25,,962,,987,,8,,408,,416,,112344
2109301 KY EBT HARDIN,134,,13903,,14037,,47,,6101,,6148,,1670355
2109501 KY EBT HARLAN,449,,10804,,11253,,158,,5581,,5739,,1429089
2109701 KY EBT HARRISON,32,,3016,,3048,,11,,1386,,1397,,362198
2109901 KY EBT HART,54,,3799,,3853,,20,,1731,,1751,,431318
2110101 KY EBT HENDERSON,258,,7817,,8075,,92,,3745,,3837,,965505
2110301 KY EBT HENRY,13,,2517,,2530,,4,,1107,,1111,,306888
2110501 KY EBT HICKMAN,20,,755,,775,,7,,385,,392,,83454
2110701 KY EBT HOPKINS,171,,8256,,8427,,59,,3912,,3971,,996186
2110901 KY EBT JACKSON,9,,4329,,4338,,4,,2113,,2117,,482851
2111103 KY EBT JEFFERSON,3606,,123898,,127504,,1289,,62676,,63965,,16258761
2111301 KY EBT JESSAMINE,117,,7679,,7796,,42,,3379,,3421,,975609
2111501 KY EBT JOHNSON,105,,6884,,6989,,39,,3412,,3451,,816413
2111703 KY EBT KENTON,459,,19973,,20432,,167,,9377,,9544,,2611760
2111901 KY EBT KNOTT,147,,5452,,5599,,54,,2809,,2863,,676591
2112101 KY EBT KNOX,245,,11653,,11898,,92,,5706,,5798,,1379127
2112301 KY EBT LARUE,44,,2446,,2490,,12,,1136,,1148,,275132
2112501 KY EBT LAUREL,156,,14013,,14169,,53,,6341,,6394,,1647730
2112701 KY EBT LAWRENCE,49,,4679,,4728,,22,,2281,,2303,,537497
2112901 KY EBT LEE,156,,2809,,2965,,59,,1598,,1657,,355850
2113101 KY EBT LESLIE,127,,3935,,4062,,41,,2002,,2043,,489107
2113301 KY EBT LETCHER,363,,7292,,7655,,117,,3764,,3881,,930069
2113501 KY EBT LEWIS,45,,3974,,4019,,16,,1756,,1772,,452168
2113701 KY EBT LINCOLN,139,,5744,,5883,,49,,2698,,2747,,669056
2113901 KY EBT LIVINGSTON,12,,1459,,1471,,5,,676,,681,,161769
2114101 KY EBT LOGAN,91,,4456,,4547,,32,,2066,,2098,,539475
2114301 KY EBT LYON,11,,844,,855,,5,,443,,448,,96096
2114501 KY EBT MCCRACKEN,245,,10060,,10305,,91,,5054,,5145,,1209343
2114701 KY EBT MCCREARY,96,,6374,,6470,,34,,3097,,3131,,741405
2114901 KY EBT MCLEAN,37,,1396,,1433,,12,,623,,635,,158779
2115101 KY EBT MADISON,173,,13783,,13956,,71,,6877,,6948,,1708662
2115301 KY EBT MAGOFFIN,161,,4976,,5137,,56,,2534,,2590,,582508
2115501 KY EBT MARION,35,,3624,,3659,,12,,1741,,1753,,425508
2115701 KY EBT MARSHALL,21,,3795,,3816,,7,,1782,,1789,,433770
2115901 KY EBT MARTIN,55,,4296,,4351,,20,,2118,,2138,,520043
2116101 KY EBT MASON,136,,3553,,3689,,44,,1774,,1818,,442209
2116301 KY EBT MEADE,27,,3743,,3770,,9,,1567,,1576,,441723
