NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:25 PM,,,,,
Jan 1993,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0400501 AZ FSP COCONINO,5939,,8758,,14697,,1618,,2832,,4450,,941655
0400701 AZ FSP GILA,3646,,5059,,8705,,999,,2007,,3006,,567735
0400901 AZ FSP GRAHAM,2288,,3135,,5423,,640,,1209,,1849,,343213
0401101 AZ FSP GREENLEE,520,,624,,1144,,158,,283,,441,,72923
0401301 AZ FSP MARICOPA,119089,,117952,,237041,,37551,,53658,,91209,,16684372
0401501 AZ FSP MOHAVE,4918,,8934,,13852,,1507,,3874,,5381,,980798
0401701 AZ FSP NAVAJO,8750,,12043,,20793,,2228,,3637,,5865,,1325368
0401901 AZ FSP PIMA,36758,,43724,,80482,,11523,,19780,,31303,,5573419
0402101 AZ FSP PINAL,12175,,11949,,24124,,3382,,4891,,8273,,1614171
0402301 AZ FSP SANTA CRUZ,1510,,3392,,4902,,465,,1126,,1591,,310054
0402501 AZ FSP YAVAPAI,3546,,6604,,10150,,1121,,2936,,4057,,704956
0402701 AZ FSP YUMA,7156,,12222,,19378,,2229,,4606,,6835,,1269317
0402901 AZ FSP LA PAZ CO DES,1188,,1682,,2870,,348,,763,,1111,,201764
0500101 AR FSP ARKANSAS COUNTY,568,,2090,,2658,,180,,813,,993,,164488
0500301 AR FSP ASHLEY COUNTY,829,,3022,,3851,,261,,1175,,1436,,238162
0500501 AR FSP BAXTER COUNTY,277,,2209,,2486,,90,,819,,909,,142765
0500701 AR FSP BENTON COUNTY,618,,4251,,4869,,209,,1502,,1711,,288938
0500901 AR FSP BOONE COUNTY,308,,2237,,2545,,103,,885,,988,,141679
0501101 AR FSP BRADLEY COUNTY,483,,1515,,1998,,166,,649,,815,,126467
0501301 AR FSP CALHOUN COUNTY,98,,576,,674,,32,,232,,264,,38046
0501501 AR FSP CARROLL COUNTY,175,,1184,,1359,,56,,456,,512,,81757
0501701 AR FSP CHICOT COUNTY,1243,,3368,,4611,,351,,1261,,1612,,278731
0501901 AR FSP CLARK COUNTY,384,,1996,,2380,,125,,852,,977,,140695
0502101 AR FSP CLAY COUNTY,400,,1570,,1970,,125,,699,,824,,109187
0502301 AR FSP CLEBURNE COUNTY,285,,1604,,1889,,87,,610,,697,,116314
0502501 AR FSP CLEVELAND COUNTY,154,,816,,970,,50,,334,,384,,56468
0502701 AR FSP COLUMBIA COUNTY,1239,,3309,,4548,,375,,1492,,1867,,288437
0502901 AR FSP CONWAY COUNTY,520,,2129,,2649,,160,,991,,1151,,152002
0503101 AR FSP CRAIGHEAD COUNTY,1481,,5596,,7077,,491,,2294,,2785,,430661
0503301 AR FSP CRAWFORD COUNTY,992,,4219,,5211,,313,,1488,,1801,,317281
0503501 AR FSP CRITTENDEN COUNTY,2274,,7551,,9825,,612,,2537,,3149,,593136
0503701 AR FSP CROSS COUNTY,857,,2800,,3657,,358,,844,,1202,,207997
0503901 AR FSP DALLAS COUNTY,203,,1149,,1352,,66,,452,,518,,76348
0504101 AR FSP DESHA COUNTY,1113,,2798,,3911,,323,,1025,,1348,,234715
0504301 AR FSP DREW COUNTY,553,,1713,,2266,,179,,711,,890,,138730
0504501 AR FSP FAULKNER COUNTY,501,,3042,,3543,,162,,1165,,1327,,223588
0504701 AR FSP FRANKLIN COUNTY,179,,1326,,1505,,62,,519,,581,,87348
0504901 AR FSP FULTON COUNTY,216,,1479,,1695,,67,,618,,685,,97112
0505101 AR FSP GARLAND COUNTY,1554,,6050,,7604,,514,,2497,,3011,,494024
0505301 AR FSP GRANT COUNTY,151,,995,,1146,,53,,389,,442,,69024
0505501 AR FSP GREENE COUNTY,443,,2909,,3352,,134,,1164,,1298,,182672
0505701 AR FSP HEMPSTEAD COUNTY,618,,2848,,3466,,189,,1207,,1396,,216324
0505901 AR FSP HOT SPRING COUNTY,573,,2635,,3208,,186,,1036,,1222,,200115
0506101 AR FSP HOWARD COUNTY,77,,1366,,1443,,24,,512,,536,,85865
0506301 AR FSP INDEPENDENCE COUNTY,527,,2689,,3216,,161,,1133,,1294,,177872
0506501 AR FSP IZARD COUNTY,213,,1292,,1505,,67,,526,,593,,84519
0506701 AR FSP JACKSON COUNTY,550,,2463,,3013,,168,,978,,1146,,173453
0506901 AR FSP JEFFERSON COUNTY,4588,,12185,,16773,,1404,,4982,,6386,,1113518
0507101 AR FSP JOHNSON COUNTY,249,,1630,,1879,,85,,650,,735,,104705
0507301 AR FSP LAFAYETTE COUNTY,429,,1462,,1891,,120,,589,,709,,113494
0507501 AR FSP LAWRENCE COUNTY,93,,2896,,2989,,51,,1137,,1188,,165779
0507701 AR FSP LEE COUNTY,1156,,3588,,4744,,325,,1404,,1729,,290844
0507901 AR FSP LINCOLN COUNTY,467,,1902,,2369,,134,,692,,826,,137684
0508101 AR FSP LITTLE RIVER COUNTY,208,,1488,,1696,,59,,580,,639,,99692
0508301 AR FSP LOGAN COUNTY,387,,1919,,2306,,127,,747,,874,,136505
0508501 AR FSP LONOKE COUNTY,597,,2969,,3566,,192,,1086,,1278,,206329
0508701 AR FSP MADISON COUNTY,88,,1035,,1123,,30,,371,,401,,59859
0508901 AR FSP MARION COUNTY,168,,1480,,1648,,59,,558,,617,,100275
0509101 AR FSP MILLER COUNTY,1980,,4291,,6271,,630,,1703,,2333,,432153
0509301 AR FSP MISSISSIPPI COUNTY,2239,,6866,,9105,,641,,2548,,3189,,520939
0509501 AR FSP MONROE COUNTY,614,,2125,,2739,,166,,821,,987,,161566
0509701 AR FSP MONTGOMERY COUNTY,80,,988,,1068,,26,,388,,414,,64867
0509901 AR FSP NEVADA COUNTY,167,,979,,1146,,58,,422,,480,,65806
0510101 AR FSP NEWTON COUNTY,169,,1183,,1352,,65,,451,,516,,74418
0510301 AR FSP OUACHITA COUNTY,1454,,3552,,5006,,444,,1565,,2009,,315128
0510501 AR FSP PERRY COUNTY,51,,808,,859,,15,,318,,333,,47443
0510701 AR FSP PHILLIPS COUNTY,3408,,7611,,11019,,935,,2799,,3734,,678281
0510901 AR FSP PIKE COUNTY,51,,930,,981,,18,,390,,408,,57926
0511101 AR FSP POINSETT COUNTY,1003,,4045,,5048,,303,,1702,,2005,,304242
0511301 AR FSP POLK COUNTY,341,,1895,,2236,,103,,665,,768,,133834
0511501 AR FSP POPE COUNTY,745,,3612,,4357,,237,,1375,,1612,,255928
0511701 AR FSP PRAIRIE COUNTY,84,,937,,1021,,32,,361,,393,,54314
0511901 AR FSP PULASKI COUNTY,6284,,27488,,33772,,1889,,10193,,12082,,2207019
0512101 AR FSP RANDOLPH COUNTY,348,,2277,,2625,,113,,884,,997,,144256
0512301 AR FSP SAINT FRANCIS COUNTY,2421,,6488,,8909,,706,,2526,,3232,,551437
0512501 AR FSP SALINE COUNTY,694,,2883,,3577,,236,,1092,,1328,,216096
0512701 AR FSP SCOTT COUNTY,88,,1352,,1440,,28,,511,,539,,81941
0512901 AR FSP SEARCY COUNTY,70,,1023,,1093,,22,,447,,469,,58734
0513101 AR FSP SEBASTIAN COUNTY,1299,,7040,,8339,,414,,2613,,3027,,533697
0513301 AR FSP SEVIER COUNTY,145,,1375,,1520,,47,,499,,546,,86070
0513501 AR FSP SHARP COUNTY,353,,1453,,1806,,104,,607,,711,,103236
0513701 AR FSP STONE COUNTY,141,,1348,,1489,,47,,532,,579,,84665
0513901 AR FSP UNION COUNTY,1432,,3764,,5196,,437,,1545,,1982,,314882
0514101 AR FSP VAN BUREN COUNTY,260,,1886,,2146,,79,,731,,810,,125997
0514301 AR FSP WASHINGTON COUNTY,1094,,6169,,7263,,364,,2361,,2725,,456889
0514501 AR FSP WHITE COUNTY,493,,4716,,5209,,161,,1879,,2040,,312712
0514701 AR FSP WOODRUFF COUNTY,482,,2058,,2540,,141,,840,,981,,147078
0514901 AR FSP YELL COUNTY,281,,1482,,1763,,93,,612,,705,,96229
0600105 CA FSP ALAMEDA COUNTY DSS,75203,,41083,,116286,,28615,,15632,,44247,,6823018
0600302 CA FSP ALPINE COUNTY DSS,134,,39,,173,,36,,20,,56,,8757
0600501 CA FSP AMADOR COUNTY DSS,700,,646,,1346,,234,,275,,509,,76236
0600702 CA FSP BUTTE COUNTY DSS,16446,,5621,,22067,,4850,,2850,,7700,,1449413
0600901 CA FSP CALAVERAS CO DSW,1871,,970,,2841,,584,,457,,1041,,176014
0601101 CA FSP COLUSA COUNTY DSW,776,,1101,,1877,,250,,371,,621,,108711
0601302 CA FSP CONTRA COSTA COUNTY DSS,37866,,13819,,51685,,12717,,8244,,20961,,3124159
0601501 CA FSP DEL NORTE CO DSW,2921,,1348,,4269,,871,,620,,1491,,239586
0601704 CA FSP EL DORADO COUNTY DSS,4448,,2120,,6568,,1477,,980,,2457,,405796
0601904 CA FSP FRESNO COUNTY DSW,85346,,32427,,117773,,24259,,13480,,37739,,7207455
0602102 CA FSP GLENN CO WELFARE DEPT,2200,,1175,,3375,,590,,383,,973,,179424
0602303 CA FSP HUMBOLDT CO DSW,10661,,4646,,15307,,3437,,2729,,6166,,788850
0602501 CA FSP IMPERIAL CO DSW,14969,,7835,,22804,,4269,,2454,,6723,,1209339
0602701 CA FSP INYO COUNTY WELF DEPT,1071,,709,,1780,,345,,351,,696,,99089
0602902 CA FSP KERN,53778,,36294,,90072,,14127,,10634,,24761,,4323970
0603101 CA FSP KINGS COUNTY DPW,8638,,5791,,14429,,2655,,2126,,4781,,789735
0603301 CA FSP LAKE CO DEPT OF SOC SVCS,6316,,2391,,8707,,2008,,1220,,3228,,503545
0603501 CA FSP LASSEN CO DSW,1817,,873,,2690,,617,,401,,1018,,165275
0603720 CA FSP LOS ANGELES COUNTY DPSS,628746,,256175,,884921,,224168,,152585,,376753,,57613507
0603902 CA FSP MADERA CO DSW,6899,,5438,,12337,,2177,,1905,,4082,,694450
0604102 CA FSP MARIN COUNTY DSW,3245,,2514,,5759,,1206,,1620,,2826,,357669
0604301 CA FSP MARIPOSA CO DSW,889,,679,,1568,,286,,273,,559,,77690
0604501 CA FSP MENDOCINO CO WELF DEPT,5908,,3055,,8963,,1950,,1408,,3358,,571137
0604701 CA FSP MERCED CO DPW,26326,,11445,,37771,,7743,,4769,,12512,,1846638
0604901 CA FSP MODOC COUNTY DSS,962,,596,,1558,,297,,238,,535,,80032
0605101 CA FSP MONO CO WELFARE DEPT,210,,166,,376,,60,,62,,122,,20736
0605302 CA FSP MONTEREY CO DSW,13314,,11948,,25262,,4374,,3950,,8324,,1566137
0605502 CA FSP NAPA CO WELFARE DEPT,3097,,1893,,4990,,1093,,881,,1974,,304510
0605701 CA FSP NEVADA CO DPSS,2727,,1424,,4151,,918,,751,,1669,,243721
0605903 CA FSP ORANGE CO DSW,81962,,50269,,132231,,27755,,22233,,49988,,7840943
0606101 CA FSP PLACER CO WELFARE DEPT,6810,,3181,,9991,,2310,,1575,,3885,,630206
0606301 CA FSP PLUMAS COUNTY DSS,905,,435,,1340,,290,,176,,466,,72478
0606503 CA FSP RIVERSIDE COUNTY DSS,71237,,23178,,94415,,22525,,8549,,31074,,5764455
0606703 CA FSP SACRAMENTO CO DSW,118540,,27113,,145653,,35951,,13956,,49907,,8545546
0606902 CA FSP SAN BENITO COUNTY DSS,2037,,1248,,3285,,642,,440,,1082,,191692
0607105 CA FSP SAN BRNDINO CO DPSS AU,150622,,41348,,191970,,46716,,19064,,65780,,11755904
0607301 CA PCO SAN DIEGO CO DSS,146831,,35764,,182595,,49563,,16136,,65699,,11096980
0607502 CA FSP SAN FRANCISCO COUNTY DSS,31636,,19987,,51623,,10829,,15179,,26008,,3282234
0607702 CA FSP SAN JOAQUIN CO HUMAN SVCS AGCY,57117,,13752,,70869,,16226,,5737,,21963,,4049457
0607901 CA FSP SAN LUIS OBISPO COUNTY DSS,5993,,4154,,10147,,2062,,1755,,3817,,639888
0608103 CA FSP SAN MATEO COUNTY DSS,11859,,4199,,16058,,4281,,2112,,6393,,971785
0608304 CA FSP SANTA BARBARA CO DSW,13959,,9476,,23435,,4572,,4025,,8597,,1339551
0608502 CA FSP SANTA CLARA COUNTY DSS,74612,,23534,,98146,,24165,,11646,,35811,,5869771
0608702 CA FSP SANTA CRUZ CO DSW,8002,,6711,,14713,,2876,,3454,,6330,,919729
0608901 CA FSP SHASTA CO DSW,14721,,5659,,20380,,4758,,2451,,7209,,1138588
0609101 CA FSP SIERRA CO HUMAN SVCS,139,,136,,275,,44,,70,,114,,15932
0609301 CA FSP SISKIYOU CO DSW,3833,,1737,,5570,,1162,,741,,1903,,294499
0609502 CA FSP SOLANO CO DSW,20277,,3927,,24204,,6780,,2075,,8855,,1466118
0609701 CA FSP SONOMA CO DSW,13690,,5717,,19407,,4752,,2817,,7569,,1147574
0609902 CA FSP STANISLAUS CO. DSS,35819,,12378,,48197,,10660,,4371,,15031,,2706507
0610101 CA FSP SUTTER CO WELF DEPT,4263,,2935,,7198,,1334,,1058,,2392,,399760
0610301 CA FSP TEHAMA CO DSW,4127,,2867,,6994,,1313,,1181,,2494,,406057
0610501 CA FSP TRINITY CO DSW,1096,,537,,1633,,339,,224,,563,,91921
0610704 CA FSP TULARE COUNTY DSS,44182,,20740,,64922,,13140,,6912,,20052,,3364652
0610901 CA FSP TUOLUMNE CO WELF DEPT,2579,,1238,,3817,,870,,585,,1455,,225525
0611101 CA FSP VENTURA CO.,22252,,14972,,37224,,7558,,5857,,13415,,2208800
0611301 CA FSP YOLO CO DSW,11048,,3548,,14596,,3511,,1696,,5207,,835965
0611501 CA FSP YUBA CO WELFARE DEPT,9129,,3560,,12689,,2327,,1435,,3762,,699507
0800301 CO FSP ALAMOSA CO DSS,1045,,1410,,2455,,430,,537,,967,,162236
0800701 CO FSP ARCHULETA CO DSS,127,,663,,790,,44,,231,,275,,50924
0800901 CO FSP BACA CO DSS,104,,299,,403,,53,,105,,158,,21969
0801101 CO FSP BENT CO DSS,342,,541,,883,,142,,196,,338,,55348
0801301 CO FSP BOULDER CO DSS,3993,,4639,,8632,,1699,,2162,,3861,,573149
0801501 CO FSP CHAFFEE CO DSS,320,,649,,969,,165,,273,,438,,59247
0801701 CO FSP CHEYENNE CO DSS,24,,105,,129,,12,,38,,50,,6485
0802101 CO FSP CONEJOS CO DSS,607,,1346,,1953,,293,,451,,744,,114821
0802301 CO FSP COSTILLA CO DSS,415,,675,,1090,,197,,247,,444,,63658
0802501 CO FSP CROWLEY CO DSS,255,,464,,719,,107,,155,,262,,42174
0802701 CO FSP CUSTER CO DSS,56,,167,,223,,24,,63,,87,,15155
0802901 CO FSP DELTA CO DSS,800,,1869,,2669,,330,,653,,983,,166850
0803102 CO FSP DENVER,29800,,37575,,67375,,11997,,16898,,28895,,4933012
0803301 CO FSP DOLORES CO DSS,33,,62,,95,,15,,22,,37,,6345
0803701 CO FSP EAGLE CO DSS,103,,268,,371,,49,,113,,162,,24212
0803901 CO FSP ELBERT CO DSS,123,,300,,423,,46,,91,,137,,27241
0804101 CO FSP EL PASO CO DSS,13083,,23864,,36947,,4862,,9422,,14284,,2573547
0804301 CO FSP FREMONT CO DSS,1118,,2305,,3423,,458,,858,,1316,,227426
0804501 CO FSP GARFIELD CO DSS,1207,,955,,2162,,473,,373,,846,,150043
0805101 CO FSP GUNN HINSDALE CO DSS,119,,361,,480,,49,,187,,236,,31825
0805501 CO FSP HUERFANO CO DSS,518,,799,,1317,,232,,299,,531,,82571
0805901 CO FSP JEFFERSON CO DSS,5647,,6883,,12530,,2176,,2598,,4774,,900109
0806101 CO FSP KIOWA CO DSS,25,,45,,70,,10,,15,,25,,3181
0806301 CO FSP KIT CARSON CO DSS,131,,348,,479,,57,,117,,174,,26683
0806501 CO FSP LAKE CO DSS,45,,152,,197,,19,,47,,66,,10523
0806701 CO FSP LA PLATA CO DSS,545,,1562,,2107,,226,,636,,862,,135403
0806901 CO FSP LARIMER CO DSS,3969,,7227,,11196,,1489,,2908,,4397,,766133
0807101 CO FSP LAS ANIMAS CO DSS,903,,1631,,2534,,396,,611,,1007,,153362
0807301 CO FSP LINCOLN CO DSS,75,,206,,281,,37,,69,,106,,13454
0807501 CO FSP LOGAN CO DSS,454,,1369,,1823,,180,,476,,656,,111931
0807701 CO FSP MESA CO DSS,4056,,6127,,10183,,1620,,2460,,4080,,667820
0808101 CO FSP MOFFAT CO DSS,687,,400,,1087,,257,,179,,436,,71679
0808301 CO FSP MONTEZUMA CO DSS,585,,1756,,2341,,219,,535,,754,,146020
0808501 CO FSP MONTROSE CO DSS,453,,1405,,1858,,192,,512,,704,,103536
0808701 CO FSP MORGAN CO DSS,855,,1238,,2093,,288,,408,,696,,124109
0808901 CO FSP OTERO CO DSS,1613,,2464,,4077,,655,,885,,1540,,243783
0809101 CO FSP OURAY CO DSS,6,,54,,60,,4,,26,,30,,4673
0809301 CO FSP PARK CO DSS,52,,237,,289,,25,,67,,92,,18875
0809501 CO FSP PHILLIPS CO DSS,51,,191,,242,,26,,57,,83,,11564
0809901 CO FSP PROWERS CO DSS,787,,1236,,2023,,289,,434,,723,,121771
0810101 CO FSP PUEBLO CO DSS,12857,,8934,,21791,,4935,,3803,,8738,,1488524
0810301 CO FSP RIO BLANCO CO DSS,71,,181,,252,,32,,54,,86,,15359
0810501 CO FSP RIO GRANDE CO DSS,848,,1377,,2225,,316,,465,,781,,139505
0810701 CO FSP ROUTT CO DSS,71,,256,,327,,26,,129,,155,,20135
0810901 CO FSP SAGUACHE CO DSS,326,,906,,1232,,129,,308,,437,,72089
0811101 CO FSP SAN JUAN CO DSS,19,,68,,87,,8,,34,,42,,6397
0811301 CO FSP SAN MIGUEL CO DSS,34,,89,,123,,14,,37,,51,,7497
0811501 CO FSP SEDGWICK CO DSS,91,,90,,181,,37,,35,,72,,9412
0811701 CO FSP SUMMIT CO DSS,2,,48,,50,,2,,21,,23,,3204
0811901 CO FSP TELLER CO DSS,339,,643,,982,,146,,260,,406,,74099
0812101 CO FSP WASHINGTON CO DSS,80,,170,,250,,29,,55,,84,,14842
0812301 CO FSP WELD CO DSS,4089,,7367,,11456,,1455,,2396,,3851,,744468
0812501 CO FSP YUMA CO DSS,103,,358,,461,,50,,114,,164,,26580
0812701 CO FSP ADAMS CO DSS,12147,,13874,,26021,,4436,,4905,,9341,,1852257
0812901 CO FSP ARAPAHO CO. DSS,9035,,10150,,19185,,3434,,3829,,7263,,1411933
0813301 CO FSP CLEAR CREEK,55,,196,,251,,29,,72,,101,,16183
0813501 CO FSP GRANDE,43,,119,,162,,21,,44,,65,,10233
0813701 CO FSP GILPIN,17,,89,,106,,10,,35,,45,,7213
0813901 CO FSP JACKSON,12,,50,,62,,4,,18,,22,,4127
0990112 CT FSP BRIDGEPORT DIST THREE,31731,,5518,,37249,,12977,,2460,,15437,,1981718
0990317 CT FSP HARTFORD DIST ONE,52944,,7444,,60388,,22784,,3502,,26286,,3346820
0990517 CT FSP MIDDLETOWN (WD),19707,,4631,,24338,,8182,,2159,,10341,,1369017
0990709 CT FSP NEW HAVEN DIST TWO,33257,,5816,,39073,,13997,,2881,,16878,,2111267
0990909 CT FSP NORWICH DIST FOUR,16208,,4391,,20599,,6809,,1935,,8744,,995151
0991109 CT FSP STAMFORD DIST EIGHT,5067,,1031,,6098,,2268,,509,,2777,,399531
0991315 CT FSP TORRINGTON DIST FIVE,5154,,1889,,7043,,2224,,863,,3087,,368186
0991508 CT FSP WATERBURY DIST SIX,15763,,3087,,18850,,6690,,1359,,8049,,1075690
1000112 DE FSP KENT,5479,,4634,,10113,,2029,,1716,,3745,,678463
1000235 DE FSP NEW CASTLE,21961,,12997,,34958,,8134,,4814,,12948,,2345362
1000316 DE FSP SUSSEX CO.,6612,,5480,,12092,,2449,,2030,,4479,,811247
1100161 DC FSP D.C. Treasury,50487,,35191,,85678,,22321,,20320,,42641,,6424332
1200101 FL FSP ALACHUA CO DFS,9985,,12439,,22424,,3601,,5434,,9035,,1628279
1200301 FL FSP BAKER CO SERVICE CENTE,1256,,2454,,3710,,460,,799,,1259,,252296
1200501 FL FSP BAY CO DFS,5941,,13180,,19121,,2414,,5232,,7646,,1313549
