NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:54 AM,,,,,
Jul 2006,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0108701 AL EBT MACON CO FS OFF,1611,,4483,,6094,,509,,2298,,2807,,583516
0108902 AL EBT MADISON CO. FS OFF,3886,,14672,,18558,,1942,,5695,,7637,,1702283
0109101 AL EBT MARENGO CO FS OFC,1458,,2595,,4053,,437,,1250,,1687,,312862
0109301 AL EBT MARION CO FS OFF,1054,,2985,,4039,,367,,1356,,1723,,337928
0109501 AL EBT MARSHALL CO FS OFF,2202,,6523,,8725,,700,,2755,,3455,,749957
0109701 AL EBT MOBILE CO FS OFF,15769,,48344,,64113,,4663,,20130,,24793,,5975091
0109901 AL EBT MONROE CO FS OFF,815,,2992,,3807,,224,,1183,,1407,,340844
0110101 AL EBT MONTGOMERY CO FS OFF,10740,,26474,,37214,,2910,,11999,,14909,,3544428
0110301 AL EBT MORGAN CO FS OFF,2152,,6524,,8676,,675,,2704,,3379,,767645
0110501 AL EBT PERRY CO FS OFF,1419,,2787,,4206,,381,,1361,,1742,,364999
0110701 AL EBT PICKENS CO FS OFF,1047,,2066,,3113,,292,,983,,1275,,252041
0110901 AL EBT PIKE CO FOOD STAMP OFC,1808,,3888,,5696,,554,,1917,,2471,,509093
0111101 AL EBT RANDOLPH CO FSO,772,,2772,,3544,,221,,1166,,1387,,316559
0111301 AL EBT RUSSELL CO FS OFF,2081,,7608,,9689,,594,,3117,,3711,,937147
0111501 AL EBT ST CLAIR CO FS OFF,1605,,4706,,6311,,442,,1970,,2412,,548323
0111701 AL EBT SHELBY CO FS OFF,1226,,4326,,5552,,387,,1778,,2165,,509125
0111901 AL EBT SUMTER CO FS OFF,1441,,2571,,4012,,399,,1343,,1742,,342003
0112101 AL EBT TALLADEGA CO FS OFF,3332,,7451,,10783,,1011,,3477,,4488,,955292
0112301 AL EBT TALLAPOOSA CO FS OFF,1351,,3968,,5319,,373,,1709,,2082,,469971
0112501 AL EBT TUSCALOOSA CO FS OFF,4966,,11697,,16663,,1475,,5279,,6754,,1407173
0112701 AL EBT WALKER CO FS OFF,1600,,5204,,6804,,455,,2144,,2599,,617649
0112901 AL EBT WASHINGTON CO F S OFC,682,,2122,,2804,,187,,914,,1101,,243166
0113101 AL EBT WILCOX CO FS OFF,1703,,3163,,4866,,426,,1545,,1971,,427493
0113301 AL EBT WINSTON CO FS OFF,755,,1899,,2654,,235,,806,,1041,,215175
0211005 AK EBT ALASKA,12017,,46337,,58354,,4691,,16786,,21477,,7400659
0400101 AZ EBT APACHE,478,,21119,,21597,,140,,6681,,6821,,1951912
0400301 AZ EBT COCHISE,2650,,12346,,14996,,868,,5649,,6517,,1379827
0400301 AZ WRI COCHISE,6,,0,,6,,2,,0,,2,,487
0400501 AZ EBT COCONINO,575,,13544,,14119,,188,,4827,,5015,,1298474
0400701 AZ EBT GILA,2412,,5831,,8243,,659,,2750,,3409,,808798
0400901 AZ EBT GRAHAM,1175,,4009,,5184,,355,,1771,,2126,,474482
0401101 AZ EBT GREENLEE,131,,520,,651,,43,,265,,308,,61187
0401301 AZ EBT MARICOPA,57462,,203268,,260730,,17689,,89327,,107016,,25740469
0401501 AZ EBT MOHAVE,3128,,18408,,21536,,1034,,8593,,9627,,2066682
0401701 AZ EBT NAVAJO,3972,,18434,,22406,,1107,,6646,,7753,,2053159
0401901 AZ EBT PIMA,19213,,70603,,89816,,6073,,32611,,38684,,8722831
0402101 AZ EBT PINAL,4982,,19925,,24907,,1420,,8452,,9872,,2410492
0402301 AZ EBT SANTA CRUZ,756,,5663,,6419,,235,,2143,,2378,,544546
0402501 AZ EBT YAVAPAI,1239,,10874,,12113,,412,,5539,,5951,,1130349
0402701 AZ EBT YUMA,3693,,22574,,26267,,1094,,8431,,9525,,2363616
0402901 AZ EBT LA PAZ CO DES,730,,1955,,2685,,220,,986,,1206,,268089
0500101 AR EBT ARKANSAS COUNTY,167,,3468,,3635,,55,,1566,,1621,,334804
0500301 AR EBT ASHLEY COUNTY,186,,4415,,4601,,61,,2031,,2092,,422167
0500501 AR EBT BAXTER COUNTY,192,,4098,,4290,,62,,1763,,1825,,363028
0500701 AR EBT BENTON COUNTY,179,,10891,,11070,,57,,3963,,4020,,1017443
0500901 AR EBT BOONE COUNTY,280,,3771,,4051,,88,,1516,,1604,,324422
0501101 AR EBT BRADLEY COUNTY,180,,1964,,2144,,58,,1025,,1083,,190366
0501301 AR EBT CALHOUN COUNTY,74,,576,,650,,23,,259,,282,,52622
0501501 AR EBT CARROLL COUNTY,26,,2287,,2313,,8,,925,,933,,184171
0501701 AR EBT CHICOT COUNTY,271,,3659,,3930,,82,,1693,,1775,,341068
0501901 AR EBT CLARK COUNTY,60,,2805,,2865,,19,,1318,,1337,,262086
0502101 AR EBT CLAY COUNTY,139,,1609,,1748,,40,,604,,644,,136018
0502301 AR EBT CLEBURNE COUNTY,52,,2391,,2443,,16,,1012,,1028,,193952
0502501 AR EBT CLEVELAND COUNTY,92,,1334,,1426,,29,,566,,595,,130181
0502701 AR EBT COLUMBIA COUNTY,260,,5105,,5365,,70,,2435,,2505,,495219
0502901 AR EBT CONWAY COUNTY,56,,3236,,3292,,16,,1429,,1445,,282247
0503101 AR EBT CRAIGHEAD COUNTY,631,,10973,,11604,,179,,4006,,4185,,1109825
0503301 AR EBT CRAWFORD COUNTY,280,,7135,,7415,,83,,2641,,2724,,623561
0503501 AR EBT CRITTENDEN COUNTY,1054,,11832,,12886,,276,,4327,,4603,,1210013
0503701 AR EBT CROSS COUNTY,124,,2870,,2994,,34,,1083,,1117,,251143
0503901 AR EBT DALLAS COUNTY,126,,1314,,1440,,35,,660,,695,,122250
0504101 AR EBT DESHA COUNTY,183,,3450,,3633,,57,,1522,,1579,,329895
0504301 AR EBT DREW COUNTY,193,,3644,,3837,,58,,1704,,1762,,364593
0504501 AR EBT FAULKNER COUNTY,409,,8119,,8528,,125,,3296,,3421,,755435
0504701 AR EBT FRANKLIN COUNTY,83,,2614,,2697,,21,,1082,,1103,,230054
0504901 AR EBT FULTON COUNTY,119,,1564,,1683,,34,,605,,639,,139583
0505101 AR EBT GARLAND COUNTY,520,,10312,,10832,,166,,4405,,4571,,971096
0505301 AR EBT GRANT COUNTY,31,,1602,,1633,,9,,652,,661,,144046
0505501 AR EBT GREENE COUNTY,282,,4811,,5093,,87,,1813,,1900,,445612
0505701 AR EBT HEMPSTEAD COUNTY,292,,3806,,4098,,89,,1594,,1683,,348840
0505901 AR EBT HOT SPRING COUNTY,83,,4028,,4111,,26,,1681,,1707,,359542
0506101 AR EBT HOWARD COUNTY,41,,1574,,1615,,12,,692,,704,,138929
0506301 AR EBT INDEPENDENCE COUNTY,229,,4149,,4378,,65,,1554,,1619,,379721
0506501 AR EBT IZARD COUNTY,33,,1595,,1628,,10,,601,,611,,138658
0506701 AR EBT JACKSON COUNTY,207,,3056,,3263,,59,,1212,,1271,,296161
0506901 AR EBT JEFFERSON COUNTY,1707,,16558,,18265,,519,,7742,,8261,,1788304
0507101 AR EBT JOHNSON COUNTY,39,,3046,,3085,,13,,1239,,1252,,243809
0507301 AR EBT LAFAYETTE COUNTY,116,,1605,,1721,,33,,728,,761,,143235
0507501 AR EBT LAWRENCE COUNTY,121,,2516,,2637,,37,,930,,967,,216764
0507701 AR EBT LEE COUNTY,314,,2961,,3275,,97,,1444,,1541,,293591
0507901 AR EBT LINCOLN COUNTY,211,,2106,,2317,,65,,884,,949,,205252
0508101 AR EBT LITTLE RIVER COUNTY,84,,1834,,1918,,23,,806,,829,,163872
0508301 AR EBT LOGAN COUNTY,222,,3353,,3575,,63,,1391,,1454,,309753
0508501 AR EBT LONOKE COUNTY,152,,5550,,5702,,48,,2084,,2132,,498362
0508701 AR EBT MADISON COUNTY,37,,1649,,1686,,12,,607,,619,,135086
0508901 AR EBT MARION COUNTY,130,,2142,,2272,,37,,913,,950,,187684
0509101 AR EBT MILLER COUNTY,598,,6258,,6856,,187,,2692,,2879,,639069
0509301 AR EBT MISSISSIPPI COUNTY,738,,9207,,9945,,209,,3352,,3561,,866732
0509501 AR EBT MONROE COUNTY,122,,2037,,2159,,33,,959,,992,,188641
0509701 AR EBT MONTGOMERY COUNTY,25,,1009,,1034,,8,,400,,408,,86048
0509901 AR EBT NEVADA COUNTY,65,,1461,,1526,,18,,656,,674,,123149
0510101 AR EBT NEWTON COUNTY,36,,1366,,1402,,11,,603,,614,,113585
0510301 AR EBT OUACHITA COUNTY,358,,4764,,5122,,105,,2204,,2309,,459104
0510501 AR EBT PERRY COUNTY,54,,1175,,1229,,16,,475,,491,,105701
0510701 AR EBT PHILLIPS COUNTY,1240,,7903,,9143,,325,,3377,,3702,,825690
0510901 AR EBT PIKE COUNTY,29,,1115,,1144,,9,,443,,452,,95302
0511101 AR EBT POINSETT COUNTY,408,,4885,,5293,,117,,1885,,2002,,477508
0511301 AR EBT POLK COUNTY,100,,3011,,3111,,30,,1140,,1170,,261541
0511501 AR EBT POPE COUNTY,86,,6289,,6375,,29,,2506,,2535,,544507
0511701 AR EBT PRAIRIE COUNTY,26,,1121,,1147,,7,,503,,510,,97254
0511901 AR EBT PULASKI COUNTY,5792,,41291,,47083,,1799,,17254,,19053,,4654160
0512101 AR EBT RANDOLPH COUNTY,137,,2981,,3118,,41,,1138,,1179,,258495
0512301 AR EBT SAINT FRANCIS COUNTY,831,,6759,,7590,,245,,2972,,3217,,702239
0512501 AR EBT SALINE COUNTY,171,,7397,,7568,,51,,2909,,2960,,717623
0512701 AR EBT SCOTT COUNTY,116,,2039,,2155,,37,,780,,817,,175537
0512901 AR EBT SEARCY COUNTY,45,,1204,,1249,,13,,522,,535,,95576
0513101 AR EBT SEBASTIAN COUNTY,382,,14544,,14926,,123,,5952,,6075,,1355776
0513301 AR EBT SEVIER COUNTY,107,,2445,,2552,,35,,1042,,1077,,227339
0513501 AR EBT SHARP COUNTY,92,,2342,,2434,,27,,890,,917,,194801
0513701 AR EBT STONE COUNTY,54,,1560,,1614,,18,,663,,681,,120878
0513901 AR EBT UNION COUNTY,580,,6887,,7467,,182,,3087,,3269,,689060
0514101 AR EBT VAN BUREN COUNTY,27,,2428,,2455,,9,,1026,,1035,,207717
0514301 AR EBT WASHINGTON COUNTY,514,,13871,,14385,,157,,5409,,5566,,1308512
0514501 AR EBT WHITE COUNTY,187,,8143,,8330,,60,,3198,,3258,,743972
0514701 AR EBT WOODRUFF COUNTY,138,,1710,,1848,,39,,854,,893,,158574
0514901 AR EBT YELL COUNTY,33,,2216,,2249,,11,,877,,888,,177287
0515992 AR EBT 92-1 Field Operations,2,,4641,,4643,,1,,4260,,4261,,218717
0515996 AR EBT 96-1 Field Operations,2,,1550,,1552,,1,,1474,,1475,,90217
0600105 CA EBT ALAMEDA COUNTY DSS,50945,,31215,,82160,,19841,,12123,,31964,,6682071
0600302 CA EBT ALPINE COUNTY DSS,10,,73,,83,,4,,32,,36,,8352
0600501 CA EBT AMADOR COUNTY DSS,324,,829,,1153,,129,,386,,515,,121700
0600702 CA EBT BUTTE COUNTY DSS,4824,,13455,,18279,,1855,,5756,,7611,,1794538
0600901 CA EBT CALAVERAS CO DSW,547,,1142,,1689,,208,,562,,770,,178533
0601101 CA EBT COLUSA COUNTY DSW,253,,967,,1220,,81,,369,,450,,100404
0601302 CA EBT CONTRA COSTA COUNTY DSS,13338,,17762,,31100,,5380,,7497,,12877,,3133073
0601501 CA EBT DEL NORTE CO DSW,1387,,2649,,4036,,489,,1286,,1775,,397409
0601704 CA EBT EL DORADO COUNTY DSS,1396,,2946,,4342,,538,,1395,,1933,,437551
0601904 CA EBT FRESNO COUNTY DSW,41822,,77992,,119814,,14841,,26198,,41039,,11465731
0602102 CA EBT GLENN CO WELFARE DEPT,626,,1641,,2267,,225,,605,,830,,195356
0602303 CA EBT HUMBOLDT CO DSW,2562,,8092,,10654,,1015,,3971,,4986,,1099891
0602501 CA EBT IMPERIAL CO DSW,3955,,12779,,16734,,1351,,4599,,5950,,1614350
0602701 CA EBT INYO COUNTY WELF DEPT,228,,735,,963,,84,,369,,453,,89198
0602902 CA EBT KERN,17285,,60216,,77501,,6113,,21629,,27742,,7297417
0603101 CA EBT KINGS COUNTY DPW,3027,,10872,,13899,,1071,,4315,,5386,,1282264
0603301 CA EBT LAKE CO DEPT OF SOC SVCS,1539,,3584,,5123,,845,,1399,,2244,,492154
0603501 CA EBT LASSEN CO DSW,747,,1370,,2117,,261,,589,,850,,206168
0603720 CA EBT LOS ANGELES COUNTY DPSS,181993,,445975,,627968,,80109,,192586,,272695,,62083701
0603902 CA EBT MADERA CO DSW,2962,,11328,,14290,,1023,,4386,,5409,,1356706
0604102 CA EBT MARIN COUNTY DSW,1103,,3314,,4417,,474,,2004,,2478,,456935
0604301 CA EBT MARIPOSA CO DSW,220,,623,,843,,79,,300,,379,,82865
0604501 CA EBT MENDOCINO CO WELF DEPT,1915,,5528,,7443,,746,,2913,,3659,,810974
0604701 CA EBT MERCED CO DPW,12337,,17946,,30283,,4405,,6243,,10648,,2809020
0604901 CA EBT MODOC COUNTY DSS,293,,454,,747,,100,,200,,300,,65702
0605101 CA EBT MONO CO WELFARE DEPT,24,,182,,206,,12,,106,,118,,19727
0605302 CA EBT MONTEREY CO DSW,4341,,13138,,17479,,1593,,5451,,7044,,1648572
0605502 CA EBT NAPA CO WELFARE DEPT,609,,2121,,2730,,237,,955,,1192,,263092
0605701 CA EBT NEVADA CO DPSS,693,,1702,,2395,,271,,819,,1090,,243752
0605903 CA EBT ORANGE CO DSW,25885,,55370,,81255,,9614,,20912,,30526,,7181849
0606101 CA EBT PLACER CO WELFARE DEPT,2444,,3623,,6067,,919,,1649,,2568,,607155
0606301 CA EBT PLUMAS COUNTY DSS,172,,424,,596,,73,,177,,250,,55702
0606503 CA EBT RIVERSIDE COUNTY DSS,31898,,48486,,80384,,11600,,16477,,28077,,7439489
0606703 CA EBT SACRAMENTO CO DSW,47117,,67772,,114889,,17314,,25132,,42446,,11490434
0606902 CA EBT SAN BENITO COUNTY DSS,969,,2120,,3089,,342,,901,,1243,,298902
0607105 CA EBT SAN BRNDINO CO DPSS AU,49935,,85566,,135501,,18199,,28699,,46898,,13034288
0607301 CA EBT SAN DIEGO CO DSS,39051,,43177,,82228,,14850,,16069,,30919,,7794242
0607502 CA EBT SAN FRANCISCO COUNTY DSS,7909,,23462,,31371,,3391,,16105,,19496,,3238572
0607702 CA EBT SAN JOAQUIN CO HUMAN SVCS AGCY,15149,,38791,,53940,,5520,,14185,,19705,,5315621
0607901 CA EBT SAN LUIS OBISPO COUNTY DSS,2772,,4639,,7411,,1147,,2166,,3313,,715420
0608103 CA EBT SAN MATEO COUNTY DSS,3577,,4871,,8448,,1475,,2196,,3671,,785270
0608304 CA EBT SANTA BARBARA CO DSW,7398,,10960,,18358,,3542,,4183,,7725,,1706963
0608502 CA EBT SANTA CLARA COUNTY DSS,23410,,35634,,59044,,9280,,15544,,24824,,5805115
0608702 CA EBT SANTA CRUZ CO DSW,3585,,7455,,11040,,1536,,3619,,5155,,1100768
0608901 CA EBT SHASTA CO DSW,3731,,9557,,13288,,1505,,4240,,5745,,1276421
0609101 CA EBT SIERRA CO HUMAN SVCS,76,,90,,166,,27,,49,,76,,15877
0609301 CA EBT SISKIYOU CO DSW,1171,,2713,,3884,,444,,1223,,1667,,381017
0609502 CA EBT SOLANO CO DSW,8493,,10578,,19071,,3305,,4782,,8087,,1904836
0609701 CA EBT SONOMA CO DSW,4235,,8919,,13154,,1803,,4484,,6287,,1295739
0609902 CA EBT STANISLAUS CO. DSS,14949,,24208,,39157,,5815,,9306,,15121,,3818188
0610101 CA EBT SUTTER CO WELF DEPT,1463,,4436,,5899,,510,,1696,,2206,,556559
0610301 CA EBT TEHAMA CO DSW,1586,,3581,,5167,,587,,1475,,2062,,491866
0610501 CA EBT TRINITY CO DSW,265,,753,,1018,,106,,314,,420,,98794
0610704 CA EBT TULARE COUNTY DSS,22479,,35583,,58062,,8185,,13533,,21718,,262174
0610901 CA EBT TUOLUMNE CO WELF DEPT,984,,1878,,2862,,359,,900,,1259,,5555074
0611101 CA EBT VENTURA CO.,9355,,18459,,27814,,3585,,7903,,11488,,2726768
0611301 CA EBT YOLO CO DSW,3161,,5370,,8531,,1217,,2270,,3487,,901120
0611501 CA EBT YUBA CO WELFARE DEPT,2253,,5773,,8026,,770,,2218,,2988,,764689
0800301 CO EBT ALAMOSA CO DSS,680,,1886,,2566,,334,,809,,1143,,246653
0800701 CO EBT ARCHULETA CO DSS,69,,427,,496,,39,,179,,218,,46612
0800901 CO EBT BACA CO DSS,59,,269,,328,,30,,109,,139,,28363
0801101 CO EBT BENT CO DSS,149,,694,,843,,81,,294,,375,,80999
0801301 CO EBT BOULDER CO DSS,1714,,7093,,8807,,859,,3278,,4137,,933575
0801501 CO EBT CHAFFEE CO DSS,110,,617,,727,,81,,279,,360,,67341
0801701 CO EBT CHEYENNE CO DSS,12,,71,,83,,8,,33,,41,,7665
0801901 CO EBT CLEAR CREEK,58,,226,,284,,42,,119,,161,,30014
0802101 CO EBT CONEJOS CO DSS,199,,1210,,1409,,136,,461,,597,,118552
0802301 CO EBT COSTILLA CO DSS,185,,580,,765,,110,,253,,363,,70298
0802501 CO EBT CROWLEY CO DSS,133,,503,,636,,81,,189,,270,,53576
0802701 CO EBT CUSTER CO DSS,26,,135,,161,,16,,59,,75,,17201
0802901 CO EBT DELTA CO DSS,314,,1820,,2134,,183,,778,,961,,211650
0803102 CO EBT DENVER,8094,,39835,,47929,,4924,,17259,,22183,,5254337
0803301 CO EBT DOLORES CO DSS,22,,99,,121,,9,,44,,53,,11018
0803501 CO EBT DOUGLAS,229,,1756,,1985,,140,,655,,795,,198657
0803701 CO EBT EAGLE CO DSS,92,,339,,431,,42,,145,,187,,46033
0803901 CO EBT ELBERT CO DSS,86,,431,,517,,32,,147,,179,,51428
0804101 CO EBT EL PASO CO DSS,5958,,28030,,33988,,2767,,11022,,13789,,3656922
0804301 CO EBT FREMONT CO DSS,656,,2212,,2868,,308,,905,,1213,,265007
0804501 CO EBT GARFIELD CO DSS,208,,1127,,1335,,108,,471,,579,,137071
0804701 CO EBT GILPIN,15,,107,,122,,9,,53,,62,,12733
0804901 CO EBT GRAND,18,,246,,264,,10,,90,,100,,25962
0805101 CO EBT GUNN HINSDALE CO DSS,47,,273,,320,,30,,134,,164,,31144
0805301 CO EBT HINSDALE,1,,14,,15,,1,,6,,7,,1625
0805501 CO EBT HUERFANO CO DSS,177,,857,,1034,,116,,362,,478,,100234
0805701 CO EBT JACKSON,3,,79,,82,,1,,30,,31,,7289
0805901 CO EBT JEFFERSON CO DSS,3168,,11553,,14721,,1390,,4627,,6017,,1630175
0806101 CO EBT KIOWA CO DSS,26,,68,,94,,12,,34,,46,,9291
0806301 CO EBT KIT CARSON CO DSS,29,,457,,486,,18,,177,,195,,43993
0806501 CO EBT LAKE CO DSS,35,,192,,227,,18,,72,,90,,21436
0806701 CO EBT LA PLATA CO DSS,244,,1868,,2112,,155,,750,,905,,201751
0806901 CO EBT LARIMER CO DSS,2451,,9673,,12124,,1102,,3986,,5088,,1264761
0807101 CO EBT LAS ANIMAS CO DSS,272,,1218,,1490,,182,,553,,735,,133634
0807301 CO EBT LINCOLN CO DSS,78,,286,,364,,32,,116,,148,,33077
0807501 CO EBT LOGAN CO DSS,273,,1312,,1585,,131,,582,,713,,138130
0807701 CO EBT MESA CO DSS,1366,,7801,,9167,,748,,3225,,3973,,901096
0807901 CO EBT MINERAL,4,,18,,22,,2,,9,,11,,2386
0808101 CO EBT MOFFAT CO DSS,118,,660,,778,,67,,308,,375,,79206
0808301 CO EBT MONTEZUMA CO DSS,214,,1753,,1967,,111,,630,,741,,175007
0808501 CO EBT MONTROSE CO DSS,311,,2226,,2537,,185,,913,,1098,,237819
0808701 CO EBT MORGAN CO DSS,440,,1291,,1731,,183,,488,,671,,161039
0808901 CO EBT OTERO CO DSS,542,,2348,,2890,,341,,913,,1254,,253442
0809101 CO EBT OURAY CO DSS,9,,83,,92,,9,,44,,53,,8391
0809301 CO EBT PARK CO DSS,57,,506,,563,,34,,193,,227,,59271
0809501 CO EBT PHILLIPS CO DSS,29,,182,,211,,16,,72,,88,,19337
0809701 CO EBT PITKIN,5,,20,,25,,5,,16,,21,,2661
0809901 CO EBT PROWERS CO DSS,391,,1490,,1881,,191,,585,,776,,184482
0810101 CO EBT PUEBLO CO DSS,2876,,20475,,23351,,1848,,8235,,10083,,2438727
0810301 CO EBT RIO BLANCO CO DSS,26,,189,,215,,8,,73,,81,,22055
0810501 CO EBT RIO GRANDE CO DSS,372,,1871,,2243,,195,,815,,1010,,217815
0810701 CO EBT ROUTT CO DSS,20,,215,,235,,17,,114,,131,,21236
0810901 CO EBT SAGUACHE CO DSS,136,,907,,1043,,78,,354,,432,,108281
0811101 CO EBT SAN JUAN CO DSS,2,,26,,28,,2,,14,,16,,2985
0811301 CO EBT SAN MIGUEL CO DSS,11,,75,,86,,9,,34,,43,,7736
0811501 CO EBT SEDGWICK CO DSS,19,,91,,110,,11,,40,,51,,9181
0811701 CO EBT SUMMIT CO DSS,18,,236,,254,,14,,127,,141,,24817
0811901 CO EBT TELLER CO DSS,148,,797,,945,,80,,346,,426,,90913
0812101 CO EBT WASHINGTON CO DSS,28,,160,,188,,17,,66,,83,,15422
0812301 CO EBT WELD CO DSS,1110,,8875,,9985,,569,,3158,,3727,,983925
0812501 CO EBT YUMA CO DSS,75,,494,,569,,43,,211,,254,,51382
0812701 CO EBT ADAMS CO DSS,1900,,21357,,23257,,1024,,7819,,8843,,2461224
0812901 CO EBT ARAPAHO CO. DSS,5508,,18324,,23832,,2442,,7178,,9620,,2638400
0813101 CO EBT BROOMFIELD,126,,931,,1057,,80,,386,,466,,104226
0900002 CT EBT DEPT. OF SOCIAL SERVICES,61712,,148690,,210402,,40132,,72050,,112182,,19711390
1000112 DE EBT KENT,15799,,40,,15839,,6831,,14,,6845,,1340233
1000235 DE EBT NEW CASTLE,35427,,42,,35469,,15491,,16,,15507,,3251234
1000316 DE EBT SUSSEX CO.,13959,,43,,14002,,5773,,13,,5786,,1200579
1100161 DC EBT D.C. Treasury,27178,,61417,,88595,,13337,,31934,,45271,,8470173
1200101 FL EBT ALACHUA CO DFS,2423,,18075,,20498,,1675,,8228,,9903,,1970674
1200301 FL EBT BAKER CO SERVICE CENTE,268,,1761,,2029,,184,,724,,908,,182366
1200501 FL EBT BAY CO DFS,1645,,11579,,13224,,1136,,4938,,6074,,1174237
1200701 FL EBT BRADFORD CO DFS,441,,3812,,4253,,294,,1588,,1882,,380131
