NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,07/30/2021,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,, , ,,,,,
Jan 2019,,,,,,,Data is Subject to Revision.  The data reflected is the latest available data.,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1808101 IN EBT JOHNSON CO DPW,995,,7583,,8578,,737,,2924,,3661,,1903636
1808301 IN EBT KNOX CO DPW,732,,3364,,4096,,552,,1357,,1909,,858390
1808501 IN EBT KOSCIUSKO CO DPW,449,,4066,,4515,,339,,1553,,1892,,951592
1808701 IN EBT LAGRANGE CO DPW,177,,1108,,1285,,127,,456,,583,,261894
1808901 IN EBT LAKE CO DPW,10499,,55212,,65711,,7867,,21543,,29410,,15452152
1809101 IN EBT LA PORTE CO DPW,1849,,11301,,13150,,1360,,4336,,5696,,2942330
1809301 IN EBT LAWRENCE CO DPW,556,,3175,,3731,,426,,1257,,1683,,737794
1809501 IN EBT MADISON CO DPW,2575,,13278,,15853,,2012,,5513,,7525,,3502997
1809701 IN EBT MARION CO DPW,20254,,115011,,135265,,15193,,44472,,59665,,31256061
1809901 IN EBT MARSHALL CO DPW,350,,2537,,2887,,279,,982,,1261,,580909
1810101 IN EBT MARTIN CO DPW,119,,630,,749,,102,,238,,340,,151464
1810301 IN EBT MIAMI CO DPW,528,,3128,,3656,,389,,1220,,1609,,783902
1810501 IN EBT MONROE COUNTY DPW,1214,,6295,,7509,,995,,2707,,3702,,1693713
1810701 IN EBT MONTGOMERY COUNTY DFC,440,,2508,,2948,,321,,1027,,1348,,618384
1810901 IN EBT MORGAN CO DPW,816,,4697,,5513,,604,,1857,,2461,,1217416
1811101 IN EBT NEWTON CO DPW,185,,1078,,1263,,129,,419,,548,,283352
1811301 IN EBT NOBLE CO DPW,352,,2471,,2823,,273,,948,,1221,,558592
1811501 IN EBT OHIO CO DPW,46,,257,,303,,36,,114,,150,,55445
1811701 IN EBT ORANGE CO DPW,309,,1603,,1912,,233,,631,,864,,358465
1811901 IN EBT OWEN CO DPW,293,,1572,,1865,,231,,633,,864,,405597
1812101 IN EBT PARKE CO DPW,216,,1338,,1554,,155,,516,,671,,317039
1812301 IN EBT PERRY CO DPW,234,,1347,,1581,,168,,554,,722,,346095
1812501 IN EBT PIKE CO DPW,166,,798,,964,,124,,336,,460,,190534
1812701 IN EBT PORTER CO DPW,1352,,7873,,9225,,1019,,3316,,4335,,2029285
1812901 IN EBT POSEY CO DPW,253,,1485,,1738,,192,,601,,793,,366107
1813101 IN EBT PULASKI CO DFC,157,,848,,1005,,120,,358,,478,,213150
1813301 IN EBT PUTNAM CO DPW,300,,2148,,2448,,237,,847,,1084,,528734
1813501 IN EBT RANDOLPH CO DPW,322,,2219,,2541,,250,,837,,1087,,526335
1813701 IN EBT RIPLEY CO DPW,241,,1868,,2109,,192,,727,,919,,432572
1813901 IN EBT RUSH CO DPW,219,,1137,,1356,,166,,427,,593,,271362
1814101 IN EBT ST JOSEPH CO DPW,4100,,24540,,28640,,3120,,9269,,12389,,6385670
1814301 IN EBT SCOTT CO DPW,529,,2381,,2910,,407,,1002,,1409,,618827
1814501 IN EBT SHELBY CO DPW,473,,3041,,3514,,356,,1287,,1643,,768339
1814701 IN EBT SPENCER CO DPW,154,,985,,1139,,117,,434,,551,,223824
1814901 IN EBT STARKE CO DPW,453,,2479,,2932,,333,,980,,1313,,630581
1815101 IN EBT STEUBEN CO DPW,248,,1829,,2077,,198,,720,,918,,405461
1815301 IN EBT SULLIVAN CO DPW,294,,1755,,2049,,229,,686,,915,,421594
1815501 IN EBT SWITZERLAND CO DPW,146,,805,,951,,104,,304,,408,,201083
1815701 IN EBT TIPPECANOE CO DPW,1453,,10421,,11874,,1138,,4063,,5201,,2624944
1815901 IN EBT TIPTON CO DPW,78,,619,,697,,58,,239,,297,,148080
1816101 IN EBT UNION CO DPW,91,,450,,541,,67,,194,,261,,109338
1816301 IN EBT VANDERBURGH CO DPW,3276,,15612,,18888,,2498,,6553,,9051,,4104768
1816501 IN EBT VERMILLION CO DPW,232,,1499,,1731,,167,,574,,741,,353887
1816701 IN EBT VIGO CO DPW,2295,,11338,,13633,,1700,,4529,,6229,,2961002
1816901 IN EBT WABASH CO DPW,314,,1925,,2239,,234,,807,,1041,,454930
1817101 IN EBT WARREN CO DPW,63,,370,,433,,53,,142,,195,,86739
1817301 IN EBT WARRICK CO DPW,307,,2192,,2499,,247,,850,,1097,,496939
1817501 IN EBT WASHINGTON CO DPW,398,,1890,,2288,,311,,790,,1101,,444466
1817701 IN EBT WAYNE CO DPW,1566,,6559,,8125,,1192,,2759,,3951,,1768510
1817901 IN EBT WELLS CO DPW,192,,1084,,1276,,158,,444,,602,,244670
1818101 IN EBT WHITE CO DPW,183,,1472,,1655,,135,,561,,696,,327107
1818301 IN EBT WHITLEY CO DPW,187,,1142,,1329,,154,,499,,653,,270601
1900101 IA EBT ADAIR CO DHS,79,,577,,656,,48,,273,,321,,125251
1900301 IA EBT ADAMS CO DHS,48,,317,,365,,32,,128,,160,,64986
1900501 IA EBT ALLAMAKEE CO DHS,124,,1081,,1205,,82,,429,,511,,246512
1900701 IA EBT APPANOOSE CO DHS,296,,1465,,1761,,221,,707,,928,,380925
1900901 IA EBT AUDUBON CO DHS,35,,442,,477,,25,,211,,236,,96524
1901101 IA EBT BENTON CO DHS,220,,1556,,1776,,166,,720,,886,,374381
1901301 IA EBT BLACK HAWK CO DHS,3125,,13857,,16982,,1995,,6629,,8624,,3668899
1901501 IA EBT BOONE CO DHS,190,,1730,,1920,,140,,818,,958,,413028
1901701 IA EBT BREMER CO DHS,155,,991,,1146,,100,,436,,536,,226083
1901901 IA EBT BUCHANAN CO DHS,197,,1164,,1361,,141,,559,,700,,268471
1902101 IA EBT BUENA VISTA CO DHS,217,,1834,,2051,,135,,693,,828,,381044
1902301 IA EBT BUTLER CO DHS,112,,943,,1055,,84,,387,,471,,193060
1902501 IA EBT CALHOUN CO DHS,86,,707,,793,,58,,293,,351,,145186
1902701 IA EBT CARROLL CO DHS,239,,1367,,1606,,150,,617,,767,,330968
1902901 IA EBT CASS CO DHS,171,,1468,,1639,,121,,659,,780,,337043
1903101 IA EBT CEDAR CO DHS,75,,864,,939,,56,,360,,416,,195663
1903301 IA EBT CERRO GORDO CO DHS,663,,4052,,4715,,472,,2043,,2515,,984614
1903501 IA EBT CHEROKEE CO DHS,84,,776,,860,,65,,356,,421,,157789
1903701 IA EBT CHICKASAW CO DHS,68,,682,,750,,53,,276,,329,,143320
1903901 IA EBT CLARKE CO DHS,103,,1049,,1152,,86,,438,,524,,243209
1904101 IA EBT CLAY CO DHS,148,,1314,,1462,,113,,634,,747,,284819
1904301 IA EBT CLAYTON CO DHS,127,,910,,1037,,101,,430,,531,,186028
1904501 IA EBT CLINTON CO DHS,990,,5776,,6766,,678,,2736,,3414,,1524819
1904701 IA EBT CRAWFORD CO DHS,204,,1480,,1684,,118,,623,,741,,358291
1904901 IA EBT DALLAS CO DHS,329,,3098,,3427,,227,,1303,,1530,,725339
1905101 IA EBT DAVIS CO DHS,78,,489,,567,,51,,218,,269,,122560
1905301 IA EBT DECATUR CO DHS,106,,860,,966,,83,,406,,489,,210958
1905501 IA EBT DELAWARE CO DHS,196,,891,,1087,,127,,409,,536,,224941
1905701 IA EBT DES MOINES CO DHS,966,,5828,,6794,,615,,2649,,3264,,1534166
1905901 IA EBT DICKINSON CO DHS,128,,1021,,1149,,104,,507,,611,,239727
1906101 IA EBT DUBUQUE CO DHS,1345,,7815,,9160,,851,,3507,,4358,,2010724
1906301 IA EBT EMMET CO DHS,119,,852,,971,,67,,386,,453,,196426
1906501 IA EBT FAYETTE CO DHS,367,,1949,,2316,,259,,853,,1112,,466968
1906701 IA EBT FLOYD CO DHS,249,,1537,,1786,,152,,657,,809,,356292
1906901 IA EBT FRANKLIN CO DHS,73,,796,,869,,53,,341,,394,,182651
1907101 IA EBT FREMONT CO DHS,118,,733,,851,,77,,311,,388,,168875
1907301 IA EBT GREENE CO DHS,108,,972,,1080,,71,,418,,489,,206710
1907501 IA EBT GRUNDY CO DHS,77,,521,,598,,43,,230,,273,,123442
1907701 IA EBT GUTHRIE CO DHS,67,,837,,904,,49,,358,,407,,186864
1907901 IA EBT HAMILTON CO DHS,117,,980,,1097,,91,,432,,523,,225427
1908101 IA EBT HANCOCK CO DHS,63,,634,,697,,41,,258,,299,,142002
1908301 IA EBT HARDIN CO DHS,170,,1352,,1522,,120,,587,,707,,292299
1908501 IA EBT HARRISON CO DHS,169,,1222,,1391,,125,,555,,680,,280898
1908701 IA EBT HENRY CO DHS,255,,2017,,2272,,169,,858,,1027,,460019
1908901 IA EBT HOWARD CO DHS,67,,518,,585,,43,,244,,287,,117146
1909101 IA EBT HUMBOLDT CO DHS,90,,652,,742,,62,,276,,338,,140646
1909301 IA EBT IDA CO DHS,36,,498,,534,,27,,221,,248,,104102
1909501 IA EBT IOWA CO DHS,105,,786,,891,,86,,328,,414,,184044
1909701 IA EBT JACKSON CO DHS,223,,1622,,1845,,154,,721,,875,,371443
1909901 IA EBT JASPER CO DHS,429,,3506,,3935,,315,,1614,,1929,,837046
1910101 IA EBT JEFFERSON CO DHS,240,,1682,,1922,,196,,853,,1049,,407417
1910301 IA EBT JOHNSON CO DHS,1480,,8781,,10261,,931,,3960,,4891,,2280107
1910501 IA EBT JONES CO DHS,185,,1306,,1491,,129,,569,,698,,310998
1910701 IA EBT KEOKUK CO DHS,135,,984,,1119,,92,,405,,497,,240715
1910901 IA EBT KOSSUTH CO DHS,99,,885,,984,,75,,401,,476,,188956
1911102 IA EBT LEE CO DHS,766,,4779,,5545,,539,,2142,,2681,,1224092
1911301 IA EBT LINN CO DHS,3844,,21428,,25272,,2409,,10073,,12482,,5616349
1911501 IA EBT LOUISA CO DHS,136,,732,,868,,96,,300,,396,,179472
1911701 IA EBT LUCAS CO DHS,144,,899,,1043,,104,,380,,484,,205623
1911901 IA EBT LYON CO DHS,36,,452,,488,,24,,182,,206,,90434
1912101 IA EBT MADISON CO DHS,102,,893,,995,,67,,385,,452,,205443
1912301 IA EBT MAHASKA CO DHS,331,,2107,,2438,,222,,1025,,1247,,536262
1912501 IA EBT MARION CO DHS,247,,2184,,2431,,202,,949,,1151,,527152
1912701 IA EBT MARSHALL CO DHS,497,,4308,,4805,,334,,1800,,2134,,993506
1912901 IA EBT MILLS CO DHS,113,,1198,,1311,,76,,507,,583,,267041
1913101 IA EBT MITCHELL CO DHS,70,,529,,599,,52,,224,,276,,121996
1913301 IA EBT MONONA CO DHS,114,,904,,1018,,75,,385,,460,,190091
1913501 IA EBT MONROE CO DHS,95,,666,,761,,58,,300,,358,,151117
1913701 IA EBT MONTGOMERY CO DHS,176,,1341,,1517,,112,,598,,710,,318647
1913901 IA EBT MUSCATINE CO DHS,799,,4763,,5562,,521,,2103,,2624,,1218489
1914101 IA EBT O BRIEN CO DHS,111,,856,,967,,70,,390,,460,,193900
1914301 IA EBT OSCEOLA CO DHS,34,,327,,361,,27,,151,,178,,72259
1914501 IA EBT PAGE CO DHS,261,,1567,,1828,,172,,693,,865,,364783
1914701 IA EBT PALO ALTO CO DHS,67,,682,,749,,47,,311,,358,,148178
1914901 IA EBT PLYMOUTH CO DHS,126,,1252,,1378,,84,,553,,637,,274353
1915101 IA EBT POCAHONTAS CO DHS,62,,588,,650,,48,,240,,288,,119812
1915301 IA EBT POLK CO DHS,7082,,55431,,62513,,4788,,25085,,29873,,14011654
1915501 IA EBT POTTAWATTAMIE CO DHS,1900,,11931,,13831,,1287,,5769,,7056,,3046214
1915701 IA EBT POWESHIEK CO DHS,148,,1119,,1267,,93,,521,,614,,256952
1915901 IA EBT RINGGOLD CO DHS,71,,356,,427,,55,,162,,217,,81673
1916101 IA EBT SAC CO DHS,55,,665,,720,,43,,275,,318,,145826
1916301 IA EBT SCOTT CO DHS,3905,,20546,,24451,,2480,,9565,,12045,,5732676
1916501 IA EBT SHELBY CO DHS,117,,820,,937,,86,,360,,446,,182631
1916701 IA EBT SIOUX CO DHS,85,,1131,,1216,,61,,471,,532,,228850
1916901 IA EBT STORY CO DHS,510,,4135,,4645,,344,,2069,,2413,,1042496
1917101 IA EBT TAMA CO DHS,145,,1373,,1518,,108,,558,,666,,309294
1917301 IA EBT TAYLOR CO DHS,72,,571,,643,,55,,237,,292,,127792
1917501 IA EBT UNION CO DHS,200,,1407,,1607,,146,,660,,806,,346982
1917701 IA EBT VAN BUREN CO DHS,90,,623,,713,,66,,275,,341,,141391
1917901 IA EBT WAPELLO CO DHS,945,,4617,,5562,,636,,2239,,2875,,1234583
1918101 IA EBT WARREN CO DHS,254,,2611,,2865,,186,,1117,,1303,,595903
1918301 IA EBT WASHINGTON CO DHS,200,,1545,,1745,,137,,645,,782,,344406
1918501 IA EBT WAYNE CO DHS,81,,533,,614,,57,,243,,300,,124270
1918701 IA EBT WEBSTER CO DHS,745,,4492,,5237,,484,,2183,,2667,,1156032
1918901 IA EBT WINNEBAGO CO DHS,76,,761,,837,,52,,326,,378,,181067
1919101 IA EBT WINNESHIEK CO DHS,120,,819,,939,,86,,359,,445,,178793
1919301 IA EBT WOODBURY CO DHS,1688,,13476,,15164,,1049,,5889,,6938,,3304918
1919501 IA EBT WORTH CO DHS,57,,452,,509,,35,,184,,219,,102138
1919701 IA EBT WRIGHT CO DHS,116,,1269,,1385,,75,,535,,610,,297994
2000101 KS EBT ALLEN,184,,1085,,1269,,159,,503,,662,,256108
2000301 KS EBT ANDERSON,57,,490,,547,,55,,214,,269,,112544
2000501 KS EBT ATCHISON,170,,1278,,1448,,151,,562,,713,,297938
2000701 KS EBT BARBER,42,,209,,251,,37,,86,,123,,47745
2000901 KS EBT BARTON,361,,1806,,2167,,298,,803,,1101,,438802
2001101 KS EBT BOURBON,210,,1421,,1631,,174,,575,,749,,305180
2001301 KS EBT BROWN,99,,780,,879,,91,,330,,421,,171266
2001501 KS EBT BUTLER,491,,3568,,4059,,386,,1506,,1892,,866545
2001701 KS EBT CHASE,28,,119,,147,,18,,54,,72,,29221
2001901 KS EBT CHAUTAUQUA,42,,331,,373,,39,,135,,174,,71687
2002101 KS EBT CHEROKEE,335,,2003,,2338,,275,,805,,1080,,478140
2002301 KS EBT CHEYENNE,7,,62,,69,,6,,32,,38,,14084
2002501 KS EBT CLARK,15,,95,,110,,12,,34,,46,,20222
2002701 KS EBT CLAY,54,,394,,448,,47,,161,,208,,84342
2002901 KS EBT CLOUD,90,,590,,680,,76,,232,,308,,132830
2003101 KS EBT COFFEY,87,,513,,600,,71,,210,,281,,116054
2003301 KS EBT COMANCHE,12,,54,,66,,12,,21,,33,,12873
2003501 KS EBT COWLEY,524,,3772,,4296,,422,,1554,,1976,,897820
2003701 KS EBT CRAWFORD,670,,3981,,4651,,573,,1718,,2291,,941728
2003901 KS EBT DECATUR,26,,176,,202,,25,,64,,89,,36384
2004101 KS EBT DICKINSON,165,,1128,,1293,,130,,444,,574,,259747
2004301 KS EBT DONIPHAN,46,,434,,480,,33,,185,,218,,93088
2004501 KS EBT DOUGLAS,713,,4452,,5165,,628,,1978,,2606,,1095012
2004701 KS EBT EDWARDS,21,,257,,278,,18,,92,,110,,55608
2004901 KS EBT ELK,30,,268,,298,,30,,96,,126,,57865
2005101 KS EBT ELLIS,167,,1033,,1200,,139,,480,,619,,234627
2005301 KS EBT ELLSWORTH,21,,207,,228,,18,,92,,110,,48225
2005501 KS EBT FINNEY,318,,2547,,2865,,253,,906,,1159,,587645
2005701 KS EBT FORD,283,,2171,,2454,,218,,909,,1127,,573249
2005901 KS EBT FRANKLIN,274,,1680,,1954,,247,,748,,995,,381230
2006101 KS EBT GEARY,283,,2468,,2751,,233,,984,,1217,,589640
2006301 KS EBT GOVE,10,,74,,84,,6,,22,,28,,15217
2006501 KS EBT GRAHAM,15,,135,,150,,15,,58,,73,,28576
2006701 KS EBT GRANT,35,,441,,476,,30,,142,,172,,92623
2006901 KS EBT GRAY,10,,152,,162,,8,,55,,63,,33312
2007101 KS EBT GREELEY,1,,34,,35,,1,,13,,14,,7092
2007301 KS EBT GREENWOOD,101,,539,,640,,91,,230,,321,,124762
2007501 KS EBT HAMILTON,21,,137,,158,,16,,49,,65,,35355
2007701 KS EBT HARPER,47,,455,,502,,44,,184,,228,,103055
2007901 KS EBT HARVEY,320,,1861,,2181,,253,,865,,1118,,450638
2008101 KS EBT HASKELL,14,,134,,148,,11,,50,,61,,27983
2008301 KS EBT HODGEMAN,4,,64,,68,,4,,22,,26,,12126
2008501 KS EBT JACKSON,105,,640,,745,,87,,267,,354,,152263
2008701 KS EBT JEFFERSON,83,,685,,768,,69,,272,,341,,157475
2008901 KS EBT JEWELL,17,,142,,159,,17,,55,,72,,32325
2009101 KS EBT JOHNSON,1825,,11343,,13168,,1497,,4856,,6353,,2885300
2009301 KS EBT KEARNY,28,,196,,224,,18,,74,,92,,46915
2009501 KS EBT KINGMAN,39,,325,,364,,37,,122,,159,,68952
2009701 KS EBT KIOWA,24,,106,,130,,21,,41,,62,,25251
2009901 KS EBT LABETTE,409,,1929,,2338,,352,,838,,1190,,475933
2010101 KS EBT LANE,2,,55,,57,,2,,23,,25,,12532
2010301 KS EBT LEAVENWORTH,433,,3090,,3523,,355,,1273,,1628,,750095
2010501 KS EBT LINCOLN,25,,164,,189,,23,,68,,91,,40510
2010701 KS EBT LINN,115,,750,,865,,101,,310,,411,,170179
2010901 KS EBT LOGAN,15,,106,,121,,15,,52,,67,,20525
2011101 KS EBT LYON,381,,1888,,2269,,328,,830,,1158,,457196
2011301 KS EBT MCPHERSON,194,,1170,,1364,,171,,507,,678,,287397
2011501 KS EBT MARION,62,,559,,621,,52,,233,,285,,125325
2011701 KS EBT MARSHALL,53,,475,,528,,46,,207,,253,,103233
2011901 KS EBT MEADE,20,,167,,187,,16,,67,,83,,36529
2012101 KS EBT MIAMI,187,,1507,,1694,,168,,643,,811,,350207
2012301 KS EBT MITCHELL,35,,250,,285,,30,,88,,118,,51756
2012501 KS EBT MONTGOMERY,682,,3341,,4023,,575,,1386,,1961,,811472
2012701 KS EBT MORRIS,37,,271,,308,,33,,109,,142,,63233
2012901 KS EBT MORTON,21,,118,,139,,17,,49,,66,,29296
2013101 KS EBT NEMAHA,38,,298,,336,,27,,112,,139,,68899
2013301 KS EBT NEOSHO,219,,1421,,1640,,188,,598,,786,,320383
2013501 KS EBT NESS,12,,99,,111,,8,,37,,45,,25226
2013701 KS EBT NORTON,23,,193,,216,,20,,90,,110,,43907
2013901 KS EBT OSAGE,169,,1014,,1183,,147,,412,,559,,247404
2014101 KS EBT OSBORNE,24,,176,,200,,20,,71,,91,,32336
2014301 KS EBT OTTAWA,35,,251,,286,,34,,105,,139,,58648
2014501 KS EBT PAWNEE,43,,425,,468,,34,,167,,201,,91496
2014701 KS EBT PHILLIPS,25,,213,,238,,19,,86,,105,,42877
2014901 KS EBT POTTAWATOMIE,88,,802,,890,,77,,289,,366,,174594
2015101 KS EBT PRATT,62,,355,,417,,58,,160,,218,,73421
2015301 KS EBT RAWLINS,12,,109,,121,,12,,40,,52,,21788
2015501 KS EBT RENO,822,,4497,,5319,,661,,2059,,2720,,1131054
2015701 KS EBT REPUBLIC,19,,188,,207,,19,,75,,94,,33305
2015901 KS EBT RICE,72,,631,,703,,58,,232,,290,,152553
2016101 KS EBT RILEY,331,,2347,,2678,,232,,961,,1193,,601493
2016301 KS EBT ROOKS,29,,270,,299,,26,,108,,134,,56627
2016501 KS EBT RUSH,31,,197,,228,,28,,72,,100,,38373
2016701 KS EBT RUSSELL,60,,580,,640,,55,,226,,281,,118893
2016901 KS EBT SALINE,584,,4233,,4817,,507,,1879,,2386,,1025737
2017101 KS EBT SCOTT,18,,221,,239,,16,,82,,98,,44913
2017301 KS EBT Sedgwick County,6960,,45933,,52893,,5597,,18921,,24518,,11792710
2017501 KS EBT SEWARD,196,,1115,,1311,,148,,475,,623,,267152
2017701 KS EBT SHAWNEE,2705,,15399,,18104,,2260,,6473,,8733,,3861836
2017901 KS EBT SHERIDAN,6,,51,,57,,5,,24,,29,,13516
2018101 KS EBT SHERMAN,56,,397,,453,,45,,177,,222,,85333
2018301 KS EBT SMITH,20,,145,,165,,20,,62,,82,,27877
2018501 KS EBT STAFFORD,32,,260,,292,,27,,99,,126,,58893
2018701 KS EBT STANTON,8,,54,,62,,3,,20,,23,,9591
2018901 KS EBT STEVENS,17,,188,,205,,11,,69,,80,,43000
2019101 KS EBT SUMNER,233,,1675,,1908,,185,,661,,846,,404223
2019301 KS EBT THOMAS,27,,293,,320,,25,,126,,151,,60956
2019501 KS EBT TREGO,11,,112,,123,,11,,51,,62,,24626
2019701 KS EBT WABAUNSEE,20,,230,,250,,20,,87,,107,,46421
2019901 KS EBT WALLACE,9,,57,,66,,7,,21,,28,,14490
2020101 KS EBT WASHINGTON,22,,163,,185,,21,,74,,95,,39099
2020301 KS EBT WICHITA,7,,97,,104,,6,,44,,50,,21076
2020501 KS EBT WILSON,131,,739,,870,,108,,301,,409,,176631
2020701 KS EBT WOODSON,39,,224,,263,,35,,88,,123,,48093
2020901 KS EBT WyandotteCounty,2789,,18434,,21223,,2254,,7231,,9485,,4685035
2100101 KY EBT ADAIR,24,,2867,,2891,,9,,1262,,1271,,537250
2100301 KY EBT ALLEN,18,,2493,,2511,,8,,1066,,1074,,519856
2100501 KY EBT ANDERSON,16,,1825,,1841,,5,,780,,785,,378991
2100701 KY EBT BALLARD,15,,917,,932,,4,,406,,410,,187663
2100901 KY EBT BARREN,50,,6026,,6076,,20,,2639,,2659,,1240389
2101101 KY EBT BATH,28,,2352,,2380,,10,,1071,,1081,,474953
2101301 KY EBT BELL,246,,7965,,8211,,95,,3871,,3966,,1773230
2101501 KY EBT BOONE,57,,6340,,6397,,20,,2461,,2481,,1290167
2101701 KY EBT BOURBON,27,,2847,,2874,,9,,1317,,1326,,620549
2101901 KY EBT BOYD,198,,6909,,7107,,71,,3350,,3421,,1507686
2102101 KY EBT BOYLE,51,,3252,,3303,,16,,1519,,1535,,646460
2102301 KY EBT BRACKEN,36,,1166,,1202,,11,,483,,494,,235259
2102501 KY EBT BREATHITT,106,,4342,,4448,,45,,2243,,2288,,923158
2102701 KY EBT BRECKINRIDGE,17,,2910,,2927,,7,,1286,,1293,,556477
2102901 KY EBT BULLITT,27,,5432,,5459,,17,,2363,,2380,,1125538
2103101 KY EBT BUTLER,11,,1990,,2001,,3,,910,,913,,410838
2103301 KY EBT CALDWELL,7,,1603,,1610,,2,,685,,687,,304686
2103501 KY EBT CALLOWAY,47,,3003,,3050,,18,,1338,,1356,,589721
2103701 KY EBT CAMPBELL,124,,6245,,6369,,53,,2759,,2812,,1343721
2103901 KY EBT CARLISLE,11,,594,,605,,4,,247,,251,,117065
2104101 KY EBT CARROLL,4,,1570,,1574,,1,,639,,640,,327082
2104301 KY EBT CARTER,92,,4525,,4617,,30,,2122,,2152,,923490
2104501 KY EBT CASEY,39,,2954,,2993,,13,,1317,,1330,,596373
2104701 KY EBT CHRISTIAN,138,,9055,,9193,,56,,3927,,3983,,1904066
2104901 KY EBT CLARK,103,,4584,,4687,,34,,2195,,2229,,967221
2105101 KY EBT CLAY,26,,6878,,6904,,11,,3381,,3392,,1450274
2105301 KY EBT CLINTON,28,,2290,,2318,,11,,1064,,1075,,460361
2105501 KY EBT CRITTENDEN,2,,843,,845,,1,,352,,353,,151226
2105701 KY EBT CUMBERLAND,14,,1276,,1290,,5,,626,,631,,249506
2105901 KY EBT DAVIESS,169,,10095,,10264,,67,,4420,,4487,,2051747
2106101 KY EBT EDMONSON,32,,1551,,1583,,10,,713,,723,,305567
2106301 KY EBT ELLIOTT,31,,1587,,1618,,11,,709,,720,,325692
2106501 KY EBT ESTILL,24,,3273,,3297,,7,,1665,,1672,,667558
2106703 KY EBT FAYETTE,483,,26099,,26582,,162,,11999,,12161,,5670220
2106901 KY EBT FLEMING,29,,2224,,2253,,10,,999,,1009,,436372
2107101 KY EBT FLOYD,250,,10002,,10252,,89,,4779,,4868,,2159395
2107301 KY EBT FRANKLIN,47,,5316,,5363,,18,,2355,,2373,,1122431
2107501 KY EBT FULTON,40,,1307,,1347,,16,,688,,704,,281560
2107701 KY EBT GALLATIN,5,,798,,803,,2,,335,,337,,169981
2107901 KY EBT GARRARD,58,,2156,,2214,,21,,993,,1014,,450489
2108101 KY EBT GRANT,16,,2942,,2958,,4,,1195,,1199,,611283
2108301 KY EBT GRAVES,39,,4977,,5016,,15,,2188,,2203,,993311
2108501 KY EBT GRAYSON,18,,3854,,3872,,8,,1800,,1808,,745342
2108701 KY EBT GREEN,17,,1480,,1497,,5,,707,,712,,274881
2108901 KY EBT GREENUP,77,,4492,,4569,,20,,1970,,1990,,929227
2109101 KY EBT HANCOCK,7,,861,,868,,3,,366,,369,,177367
2109301 KY EBT HARDIN,66,,10062,,10128,,28,,4454,,4482,,2043840
2109501 KY EBT HARLAN,306,,8550,,8856,,111,,4274,,4385,,1974443
2109701 KY EBT HARRISON,16,,2218,,2234,,5,,978,,983,,468722
2109901 KY EBT HART,27,,2701,,2728,,7,,1235,,1242,,542780
2110101 KY EBT HENDERSON,97,,5564,,5661,,32,,2491,,2523,,1177321
2110301 KY EBT HENRY,6,,1595,,1601,,2,,700,,702,,336182
2110501 KY EBT HICKMAN,3,,636,,639,,2,,302,,304,,127833
2110701 KY EBT HOPKINS,127,,6049,,6176,,45,,2711,,2756,,1269051
2110901 KY EBT JACKSON,21,,3279,,3300,,11,,1546,,1557,,654346
2111103 KY EBT JEFFERSON,1656,,80227,,81883,,594,,36150,,36744,,17361448
2111301 KY EBT JESSAMINE,58,,5595,,5653,,20,,2389,,2409,,1185069
2111501 KY EBT JOHNSON,74,,4857,,4931,,32,,2355,,2387,,1020396
2111703 KY EBT KENTON,271,,13747,,14018,,98,,5909,,6007,,3041006
2111901 KY EBT KNOTT,82,,4296,,4378,,34,,2137,,2171,,930375
2112101 KY EBT KNOX,128,,9903,,10031,,52,,4545,,4597,,2117130
2112301 KY EBT LARUE,27,,1620,,1647,,8,,764,,772,,322541
2112501 KY EBT LAUREL,140,,11179,,11319,,50,,4893,,4943,,2266903
2112701 KY EBT LAWRENCE,58,,3513,,3571,,20,,1669,,1689,,707681
2112901 KY EBT LEE,36,,2081,,2117,,14,,1093,,1107,,446459
2113101 KY EBT LESLIE,51,,2933,,2984,,16,,1466,,1482,,660613
2113301 KY EBT LETCHER,219,,5913,,6132,,67,,2994,,3061,,1351966
2113501 KY EBT LEWIS,18,,2935,,2953,,9,,1245,,1254,,559119
2113701 KY EBT LINCOLN,30,,4004,,4034,,10,,1841,,1851,,791732
2113901 KY EBT LIVINGSTON,7,,1031,,1038,,2,,438,,440,,212743
2114101 KY EBT LOGAN,45,,3055,,3100,,12,,1384,,1396,,629588
2114301 KY EBT LYON,7,,606,,613,,2,,309,,311,,117736
2114501 KY EBT MCCRACKEN,223,,7908,,8131,,81,,3702,,3783,,1682710
2114701 KY EBT MCCREARY,33,,4532,,4565,,13,,2055,,2068,,873558
2114901 KY EBT MCLEAN,13,,986,,999,,3,,439,,442,,190666
2115101 KY EBT MADISON,121,,9789,,9910,,51,,4777,,4828,,2079162
2115301 KY EBT MAGOFFIN,81,,3651,,3732,,24,,1839,,1863,,764371
2115501 KY EBT MARION,8,,2556,,2564,,5,,1173,,1178,,508911
