NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:00 PM,,,,,
Jul 2003,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0103501 AL EBT CONECUH CO FS OFF,952,,2094,,3046,,305,,977,,1282,,251003
0103701 AL EBT COOSA CO FSO,370,,670,,1040,,100,,309,,409,,74173
0103901 AL EBT COVINGTON CO FS OFF,1679,,3679,,5358,,538,,1722,,2260,,422531
0104101 AL EBT CRENSHAW CO FSO,613,,1234,,1847,,191,,586,,777,,146521
0104301 AL EBT CULLMAN CO FS OFF,1526,,3569,,5095,,497,,1563,,2060,,401289
0104501 AL EBT DALE CO FS OFF,1761,,4665,,6426,,483,,2036,,2519,,524008
0104701 AL EBT DALLAS CO FS OFF,4622,,8120,,12742,,1112,,3800,,4912,,1046910
0104901 AL EBT DEKALB CO FS OFF,1634,,3838,,5472,,496,,1629,,2125,,441513
0105101 AL EBT ELMORE CO FS OFF,1446,,4074,,5520,,376,,1586,,1962,,435623
0105301 AL EBT ESCAMBIA CO FS OFF,1358,,4197,,5555,,416,,1740,,2156,,467424
0105501 AL EBT ETOWQH CO FS OFF,2789,,6746,,9535,,906,,2956,,3862,,750089
0105701 AL EBT FAYETTE CO FS OFF,941,,1585,,2526,,312,,832,,1144,,196581
0105901 AL EBT FRANKLIN CO FS OFF,1145,,2737,,3882,,351,,1239,,1590,,302052
0106101 AL EBT GENEVA CO FS OFF,942,,2144,,3086,,295,,920,,1215,,249681
0106301 AL EBT GREENE CO FS OFF,796,,1719,,2515,,236,,743,,979,,200295
0106501 AL EBT HALE CO FS OFF,773,,1919,,2692,,182,,759,,941,,196544
0106701 AL EBT HENRY CO FS OFF,740,,1627,,2367,,235,,780,,1015,,180552
0106901 AL EBT HOUSTON CO FS OFF,2841,,8015,,10856,,858,,3350,,4208,,863463
0107101 AL EBT JACKSON CO FS OFF,1505,,4094,,5599,,490,,1732,,2222,,437569
0107301 AL EBT JEFFERSON CO FS OFF,21227,,38837,,60064,,6087,,17936,,24023,,5086161
0107501 AL EBT LAMAR CO FS OFF,631,,1296,,1927,,225,,646,,871,,148196
0107701 AL EBT LAUDERDALE CO FS OFF,1968,,6233,,8201,,608,,2727,,3335,,680699
0107901 AL EBT LAWRENCE CO FS OFF,1055,,2353,,3408,,325,,1018,,1343,,270636
0108101 AL EBT LEE CO FOOD STAMP OFF,1949,,5411,,7360,,592,,2255,,2847,,597698
0108302 AL EBT LIMESTONE CO. FS OFF,1155,,3504,,4659,,704,,1325,,2029,,355137
0108501 AL EBT LOWNDES CO FS OFF,1085,,2278,,3363,,268,,1055,,1323,,261422
0108701 AL EBT MACON CO FS OFF,1728,,4227,,5955,,501,,2063,,2564,,512142
0108902 AL EBT MADISON CO. FS OFF,4253,,11121,,15374,,2052,,4249,,6301,,1277850
0109101 AL EBT MARENGO CO FS OFC,1396,,2484,,3880,,388,,1148,,1536,,278686
0109301 AL EBT MARION CO FS OFF,1099,,2643,,3742,,374,,1224,,1598,,294459
0109501 AL EBT MARSHALL CO FS OFF,2242,,5992,,8234,,698,,2532,,3230,,679572
0109701 AL EBT MOBILE CO FS OFF,17213,,43244,,60457,,4913,,17728,,22641,,5283656
0109901 AL EBT MONROE CO FS OFF,952,,2399,,3351,,257,,999,,1256,,276170
0110101 AL EBT MONTGOMERY CO FS OFF,11154,,23917,,35071,,2872,,10268,,13140,,3052191
0110301 AL EBT MORGAN CO FS OFF,1691,,5643,,7334,,539,,2248,,2787,,606616
0110501 AL EBT PERRY CO FS OFF,1391,,2913,,4304,,378,,1356,,1734,,342015
0110701 AL EBT PICKENS CO FS OFF,988,,2084,,3072,,270,,925,,1195,,241798
0110901 AL EBT PIKE CO FOOD STAMP OFC,1632,,3790,,5422,,496,,1759,,2255,,439581
0111101 AL EBT RANDOLPH CO FSO,872,,1950,,2822,,230,,845,,1075,,226103
0111301 AL EBT RUSSELL CO FS OFF,1844,,5826,,7670,,527,,2331,,2858,,657335
0111501 AL EBT ST CLAIR CO FS OFF,1555,,4140,,5695,,430,,1732,,2162,,463615
0111701 AL EBT SHELBY CO FS OFF,1229,,3551,,4780,,369,,1492,,1861,,397654
0111901 AL EBT SUMTER CO FS OFF,1524,,2357,,3881,,412,,1196,,1608,,314671
0112101 AL EBT TALLADEGA CO FS OFF,3171,,6696,,9867,,946,,3065,,4011,,789885
0112301 AL EBT TALLAPOOSA CO FS OFF,1284,,3585,,4869,,354,,1529,,1883,,399876
0112501 AL EBT TUSCALOOSA CO FS OFF,4569,,11515,,16084,,1321,,4999,,6320,,1297773
0112701 AL EBT WALKER CO FS OFF,1733,,4449,,6182,,491,,1914,,2405,,526132
0112901 AL EBT WASHINGTON CO F S OFC,737,,1924,,2661,,215,,827,,1042,,206370
0113101 AL EBT WILCOX CO FS OFF,1826,,3049,,4875,,471,,1510,,1981,,393424
0113301 AL EBT WINSTON CO FS OFF,624,,2091,,2715,,186,,865,,1051,,206325
0211005 AK EBT ALASKA,16191,,35903,,52094,,5716,,12546,,18262,,5702944
0400101 AZ EBT APACHE,6279,,16772,,23051,,1492,,5151,,6643,,1905944
0400301 AZ EBT COCHISE,3948,,10546,,14494,,1343,,4636,,5979,,1280986
0400501 AZ EBT COCONINO,3770,,10072,,13842,,1012,,3494,,4506,,1185644
0400701 AZ EBT GILA,2236,,5972,,8208,,704,,2429,,3133,,733828
0400901 AZ EBT GRAHAM,1499,,4004,,5503,,471,,1624,,2095,,460107
0401101 AZ EBT GREENLEE,224,,600,,824,,79,,273,,352,,72411
0401301 AZ EBT MARICOPA,66915,,178749,,245664,,22234,,76760,,98994,,22827824
0401501 AZ EBT MOHAVE,5616,,15001,,20617,,1789,,6177,,7966,,1796141
0401701 AZ EBT NAVAJO,6030,,16108,,22138,,1553,,5360,,6913,,1847780
0401901 AZ EBT PIMA,22311,,59600,,81911,,7574,,26147,,33721,,7447864
0402101 AZ EBT PINAL,6277,,16768,,23045,,1897,,6550,,8447,,2072907
0402301 AZ EBT SANTA CRUZ,1605,,4287,,5892,,463,,1600,,2063,,480612
0402501 AZ EBT YAVAPAI,3049,,8144,,11193,,1158,,3996,,5154,,996099
0402701 AZ EBT YUMA,6358,,16985,,23343,,1774,,6125,,7899,,1935003
0402901 AZ EBT LA PAZ CO DES,601,,1605,,2206,,206,,712,,918,,199255
0500101 AR EBT ARKANSAS COUNTY,122,,3170,,3292,,42,,1365,,1407,,281688
0500301 AR EBT ASHLEY COUNTY,216,,4182,,4398,,78,,1794,,1872,,373902
0500501 AR EBT BAXTER COUNTY,85,,3242,,3327,,28,,1313,,1341,,261752
0500701 AR EBT BENTON COUNTY,119,,7599,,7718,,45,,2727,,2772,,635600
0500901 AR EBT BOONE COUNTY,200,,3373,,3573,,70,,1378,,1448,,276670
0501101 AR EBT BRADLEY COUNTY,77,,1796,,1873,,33,,844,,877,,147290
0501301 AR EBT CALHOUN COUNTY,37,,497,,534,,14,,215,,229,,40630
0501501 AR EBT CARROLL COUNTY,24,,1896,,1920,,9,,772,,781,,146845
0501701 AR EBT CHICOT COUNTY,301,,3546,,3847,,105,,1549,,1654,,314969
0501901 AR EBT CLARK COUNTY,49,,2078,,2127,,19,,933,,952,,178057
0502101 AR EBT CLAY COUNTY,99,,1669,,1768,,29,,694,,723,,119824
0502301 AR EBT CLEBURNE COUNTY,18,,2148,,2166,,7,,873,,880,,169665
0502501 AR EBT CLEVELAND COUNTY,70,,1030,,1100,,26,,418,,444,,93105
0502701 AR EBT COLUMBIA COUNTY,201,,4838,,5039,,74,,2123,,2197,,426028
0502901 AR EBT CONWAY COUNTY,43,,2821,,2864,,15,,1213,,1228,,227392
0503101 AR EBT CRAIGHEAD COUNTY,541,,8288,,8829,,178,,3173,,3351,,751760
0503301 AR EBT CRAWFORD COUNTY,204,,5758,,5962,,69,,2048,,2117,,464222
0503501 AR EBT CRITTENDEN COUNTY,910,,10845,,11755,,278,,3951,,4229,,1006059
0503701 AR EBT CROSS COUNTY,124,,2999,,3123,,47,,1194,,1241,,248266
0503901 AR EBT DALLAS COUNTY,25,,1372,,1397,,8,,596,,604,,108316
0504101 AR EBT DESHA COUNTY,146,,3470,,3616,,50,,1434,,1484,,298921
0504301 AR EBT DREW COUNTY,89,,3082,,3171,,34,,1334,,1368,,274723
0504501 AR EBT FAULKNER COUNTY,153,,7257,,7410,,54,,2836,,2890,,642746
0504701 AR EBT FRANKLIN COUNTY,36,,2278,,2314,,12,,896,,908,,181150
0504901 AR EBT FULTON COUNTY,98,,1607,,1705,,32,,676,,708,,130484
0505101 AR EBT GARLAND COUNTY,339,,7924,,8263,,119,,3294,,3413,,698633
0505301 AR EBT GRANT COUNTY,22,,1193,,1215,,9,,479,,488,,92339
0505501 AR EBT GREENE COUNTY,191,,4346,,4537,,62,,1785,,1847,,364797
0505701 AR EBT HEMPSTEAD COUNTY,163,,3429,,3592,,59,,1424,,1483,,285140
0505901 AR EBT HOT SPRING COUNTY,32,,3398,,3430,,12,,1368,,1380,,291785
0506101 AR EBT HOWARD COUNTY,27,,1420,,1447,,8,,595,,603,,116256
0506301 AR EBT INDEPENDENCE COUNTY,145,,3880,,4025,,50,,1550,,1600,,314032
0506501 AR EBT IZARD COUNTY,59,,1492,,1551,,19,,621,,640,,120975
0506701 AR EBT JACKSON COUNTY,235,,2790,,3025,,72,,1197,,1269,,240367
0506901 AR EBT JEFFERSON COUNTY,1491,,14673,,16164,,469,,6512,,6981,,1448083
0507101 AR EBT JOHNSON COUNTY,28,,2849,,2877,,11,,1102,,1113,,223978
0507301 AR EBT LAFAYETTE COUNTY,78,,1511,,1589,,26,,663,,689,,121532
0507501 AR EBT LAWRENCE COUNTY,71,,2771,,2842,,26,,1118,,1144,,207091
0507701 AR EBT LEE COUNTY,194,,3062,,3256,,70,,1360,,1430,,265137
0507901 AR EBT LINCOLN COUNTY,144,,2007,,2151,,50,,790,,840,,167164
0508101 AR EBT LITTLE RIVER COUNTY,37,,1511,,1548,,11,,656,,667,,122486
0508301 AR EBT LOGAN COUNTY,174,,3116,,3290,,57,,1239,,1296,,261612
0508501 AR EBT LONOKE COUNTY,44,,4302,,4346,,15,,1563,,1578,,355794
0508701 AR EBT MADISON COUNTY,15,,1566,,1581,,5,,570,,575,,123402
0508901 AR EBT MARION COUNTY,151,,1855,,2006,,50,,752,,802,,157936
0509101 AR EBT MILLER COUNTY,449,,5869,,6318,,160,,2369,,2529,,540660
0509301 AR EBT MISSISSIPPI COUNTY,586,,9624,,10210,,183,,3649,,3832,,814531
0509501 AR EBT MONROE COUNTY,43,,2021,,2064,,18,,855,,873,,160320
0509701 AR EBT MONTGOMERY COUNTY,14,,889,,903,,5,,374,,379,,74482
0509901 AR EBT NEVADA COUNTY,37,,1289,,1326,,14,,554,,568,,101830
0510101 AR EBT NEWTON COUNTY,44,,1310,,1354,,15,,537,,552,,103207
0510301 AR EBT OUACHITA COUNTY,281,,4363,,4644,,92,,1954,,2046,,366577
0510501 AR EBT PERRY COUNTY,52,,1018,,1070,,20,,391,,411,,82725
0510701 AR EBT PHILLIPS COUNTY,1000,,7480,,8480,,290,,2934,,3224,,692295
0510901 AR EBT PIKE COUNTY,68,,997,,1065,,20,,412,,432,,84979
0511101 AR EBT POINSETT COUNTY,470,,4316,,4786,,146,,1860,,2006,,382386
0511301 AR EBT POLK COUNTY,23,,2684,,2707,,9,,957,,966,,222346
0511501 AR EBT POPE COUNTY,71,,5369,,5440,,26,,2083,,2109,,426083
0511701 AR EBT PRAIRIE COUNTY,17,,1034,,1051,,7,,422,,429,,82550
0511901 AR EBT PULASKI COUNTY,4747,,32319,,37066,,1504,,13195,,14699,,3250704
0512101 AR EBT RANDOLPH COUNTY,54,,2740,,2794,,21,,1148,,1169,,212139
0512301 AR EBT SAINT FRANCIS COUNTY,508,,6794,,7302,,174,,2730,,2904,,611108
0512501 AR EBT SALINE COUNTY,214,,4392,,4606,,76,,1716,,1792,,393784
0512701 AR EBT SCOTT COUNTY,90,,1566,,1656,,27,,610,,637,,125571
0512901 AR EBT SEARCY COUNTY,26,,1089,,1115,,8,,443,,451,,77035
0513101 AR EBT SEBASTIAN COUNTY,457,,11058,,11515,,159,,4369,,4528,,984246
0513301 AR EBT SEVIER COUNTY,81,,1773,,1854,,25,,720,,745,,150103
0513501 AR EBT SHARP COUNTY,136,,2517,,2653,,44,,1010,,1054,,195981
0513701 AR EBT STONE COUNTY,17,,1368,,1385,,7,,566,,573,,99184
0513901 AR EBT UNION COUNTY,672,,5800,,6472,,208,,2497,,2705,,553731
0514101 AR EBT VAN BUREN COUNTY,23,,1989,,2012,,9,,790,,799,,157002
0514301 AR EBT WASHINGTON COUNTY,454,,8963,,9417,,173,,3508,,3681,,779881
0514501 AR EBT WHITE COUNTY,56,,6677,,6733,,18,,2620,,2638,,557298
0514701 AR EBT WOODRUFF COUNTY,77,,1869,,1946,,29,,852,,881,,146357
0514901 AR EBT YELL COUNTY,11,,1837,,1848,,4,,718,,722,,137322
0600105 CA EBT ALAMEDA COUNTY DSS,34727,,23769,,58496,,13546,,9252,,22798,,4430148
0600302 CA FSP ALPINE COUNTY DSS,12,,76,,88,,5,,24,,29,,7870
0600501 CA FSP AMADOR COUNTY DSS,312,,599,,911,,120,,293,,413,,81646
0600702 CA FSP BUTTE COUNTY DSS,6300,,9043,,15343,,2260,,3606,,5866,,1293379
0600901 CA FSP CALAVERAS CO DSW,536,,863,,1399,,205,,429,,634,,119273
0601101 CA FSP COLUSA COUNTY DSW,214,,737,,951,,82,,287,,369,,70924
0601302 CA EBT CONTRA COSTA COUNTY DSS,16193,,5065,,21258,,5918,,2551,,8469,,1696929
0601501 CA FSP DEL NORTE CO DSW,1342,,1705,,3047,,466,,757,,1223,,248999
0601704 CA FSP EL DORADO COUNTY DSS,1524,,2114,,3638,,576,,1086,,1662,,314166
0601904 CA EBT FRESNO COUNTY DSW,64214,,26948,,91162,,19318,,10045,,29363,,7495012
0602102 CA FSP GLENN CO WELFARE DEPT,645,,1390,,2035,,218,,500,,718,,151561
0602303 CA FSP HUMBOLDT CO DSW,2930,,5629,,8559,,1122,,2728,,3850,,779382
0602501 CA EBT IMPERIAL CO DSW,4822,,10298,,15120,,1658,,3453,,5111,,1152914
0602701 CA FSP INYO COUNTY WELF DEPT,165,,553,,718,,57,,325,,382,,64149
0602902 CA EBT KERN,20435,,39278,,59713,,6936,,13516,,20452,,5277652
0603101 CA FSP KINGS COUNTY DPW,3593,,7427,,11020,,1224,,2827,,4051,,859231
0603301 CA FSP LAKE CO DEPT OF SOC SVCS,1812,,2158,,3970,,671,,1022,,1693,,364472
0603501 CA FSP LASSEN CO DSW,732,,958,,1690,,253,,415,,668,,140384
0603720 CA EBT LOS ANGELES COUNTY DPSS,252951,,373512,,626463,,103308,,160101,,263409,,58263856
0603902 CA FSP MADERA CO DSW,3766,,9100,,12866,,1253,,3487,,4740,,1025165
0604102 CA EBT MARIN COUNTY DSW,1026,,1833,,2859,,436,,1155,,1591,,277507
0604301 CA FSP MARIPOSA CO DSW,230,,400,,630,,81,,187,,268,,51705
0604501 CA FSP MENDOCINO CO WELF DEPT,2207,,4118,,6325,,817,,2031,,2848,,523830
0604701 CA EBT MERCED CO DPW,9871,,16920,,26791,,3531,,4818,,8349,,1990930
0604901 CA FSP MODOC COUNTY DSS,313,,458,,771,,102,,181,,283,,60074
0605101 CA FSP MONO CO WELFARE DEPT,60,,171,,231,,23,,94,,117,,21614
0605302 CA FSP MONTEREY CO DSW,5765,,9269,,15034,,2037,,3575,,5612,,1123515
0605502 CA EBT NAPA CO WELFARE DEPT,145,,392,,537,,53,,163,,216,,33388
0605701 CA FSP NEVADA CO DPSS,694,,1059,,1753,,279,,538,,817,,148137
0605903 CA EBT ORANGE CO DSW,27507,,35334,,62841,,10294,,13168,,23462,,5465773
0606101 CA FSP PLACER CO WELFARE DEPT,2082,,2108,,4190,,817,,947,,1764,,359317
0606301 CA FSP PLUMAS COUNTY DSS,181,,261,,442,,78,,130,,208,,34343
0606503 CA EBT RIVERSIDE COUNTY DSS,40113,,16753,,56866,,14393,,7779,,22172,,5173854
0606703 CA FSP SACRAMENTO CO DSW,56741,,46836,,103577,,18115,,17348,,35463,,8180894
0606902 CA FSP SAN BENITO COUNTY DSS,874,,1435,,2309,,305,,603,,908,,185274
0607105 CA EBT SAN BRNDINO CO DPSS AU,69519,,53011,,122530,,23781,,19839,,43620,,10522389
0607301 CA EBT SAN DIEGO CO DSS,41870,,34442,,76312,,15163,,12562,,27725,,6070821
0607502 CA EBT SAN FRANCISCO COUNTY DSS,12801,,16158,,28959,,4927,,12860,,17787,,2582411
0607702 CA EBT SAN JOAQUIN CO HUMAN SVCS AGCY,18721,,26940,,45661,,6358,,9336,,15694,,3772150
0607901 CA EBT SAN LUIS OBISPO COUNTY DSS,2777,,3136,,5913,,1130,,1249,,2379,,496421
0608103 CA EBT SAN MATEO COUNTY DSS,3334,,3679,,7013,,1371,,1759,,3130,,656384
0608304 CA EBT SANTA BARBARA CO DSW,6743,,7368,,14111,,2615,,3047,,5662,,1057914
0608502 CA EBT SANTA CLARA COUNTY DSS,24783,,22373,,47156,,9285,,9957,,19242,,3989778
0608702 CA EBT SANTA CRUZ CO DSW,3246,,4709,,7955,,1400,,2228,,3628,,672360
0608901 CA FSP SHASTA CO DSW,4351,,6058,,10409,,1635,,2669,,4304,,919084
0609101 CA FSP SIERRA CO HUMAN SVCS,49,,38,,87,,16,,23,,39,,7290
0609301 CA FSP SISKIYOU CO DSW,1336,,1881,,3217,,477,,883,,1360,,264544
0609502 CA EBT SOLANO CO DSW,8770,,3521,,12291,,3090,,1849,,4939,,1039606
0609701 CA EBT SONOMA CO DSW,4039,,5408,,9447,,1709,,2804,,4513,,800549
0609902 CA EBT STANISLAUS CO. DSS,16374,,16909,,33283,,5628,,5812,,11440,,2647356
0610101 CA FSP SUTTER CO WELF DEPT,1450,,3002,,4452,,494,,1105,,1599,,361614
0610301 CA FSP TEHAMA CO DSW,1652,,3001,,4653,,679,,1264,,1943,,373188
0610501 CA FSP TRINITY CO DSW,297,,469,,766,,108,,193,,301,,63477
0610704 CA EBT TULARE COUNTY DSS,31398,,15260,,46658,,10102,,6238,,16340,,3627272
0610901 CA FSP TUOLUMNE CO WELF DEPT,1035,,1177,,2212,,365,,518,,883,,167273
0611101 CA EBT VENTURA CO.,10270,,11718,,21988,,3715,,4876,,8591,,1719885
0611301 CA EBT YOLO CO DSW,5315,,2610,,7925,,1812,,1255,,3067,,649059
0611501 CA FSP YUBA CO WELFARE DEPT,3199,,3907,,7106,,1041,,1393,,2434,,578722
0800301 CO EBT ALAMOSA CO DSS,547,,1649,,2196,,259,,731,,990,,171627
0800701 CO EBT ARCHULETA CO DSS,129,,373,,502,,61,,157,,218,,39046
0800901 CO EBT BACA CO DSS,60,,261,,321,,35,,103,,138,,18245
0801101 CO EBT BENT CO DSS,104,,626,,730,,69,,252,,321,,52706
0801301 CO EBT BOULDER CO DSS,2144,,4948,,7092,,1061,,2505,,3566,,578929
0801501 CO EBT CHAFFEE CO DSS,105,,632,,737,,74,,274,,348,,52107
0801701 CO EBT CHEYENNE CO DSS,44,,56,,100,,19,,22,,41,,7690
0801901 CO EBT CLEAR CREEK,49,,215,,264,,28,,107,,135,,23706
0802101 CO EBT CONEJOS CO DSS,211,,1148,,1359,,150,,423,,573,,87023
0802301 CO EBT COSTILLA CO DSS,250,,540,,790,,152,,236,,388,,48270
0802501 CO EBT CROWLEY CO DSS,151,,426,,577,,88,,163,,251,,39699
0802701 CO EBT CUSTER CO DSS,18,,125,,143,,8,,57,,65,,12710
0802901 CO EBT DELTA CO DSS,714,,1363,,2077,,327,,556,,883,,155672
0803102 CO EBT DENVER,11507,,30884,,42391,,6430,,13804,,20234,,3648568
0803301 CO EBT DOLORES CO DSS,30,,61,,91,,16,,31,,47,,6704
0803501 CO EBT DOUGLAS,248,,17,,265,,137,,8,,145,,22029
0803701 CO EBT EAGLE CO DSS,32,,257,,289,,15,,117,,132,,25272
0803901 CO EBT ELBERT CO DSS,62,,334,,396,,29,,121,,150,,30032
0804101 CO EBT EL PASO CO DSS,7752,,21721,,29473,,3393,,8774,,12167,,2518278
0804301 CO EBT FREMONT CO DSS,444,,1679,,2123,,253,,665,,918,,155419
0804501 CO EBT GARFIELD CO DSS,952,,656,,1608,,417,,267,,684,,140854
0804701 CO EBT GILPIN,31,,93,,124,,16,,53,,69,,10826
0804901 CO EBT GRAND,43,,255,,298,,16,,95,,111,,24807
0805101 CO EBT GUNN HINSDALE CO DSS,98,,278,,376,,49,,126,,175,,30337
0805301 CO EBT HINSDALE,6,,18,,24,,2,,7,,9,,2401
0805501 CO EBT HUERFANO CO DSS,294,,649,,943,,152,,262,,414,,69218
0805701 CO EBT JACKSON,40,,56,,96,,13,,24,,37,,5528
0805901 CO EBT JEFFERSON CO DSS,3290,,9819,,13109,,1202,,4130,,5332,,1132546
0806101 CO EBT KIOWA CO DSS,12,,38,,50,,7,,20,,27,,2641
0806301 CO EBT KIT CARSON CO DSS,74,,411,,485,,42,,156,,198,,33660
0806501 CO EBT LAKE CO DSS,49,,323,,372,,29,,116,,145,,30190
0806701 CO EBT LA PLATA CO DSS,240,,1644,,1884,,130,,683,,813,,147929
0806901 CO EBT LARIMER CO DSS,2010,,6844,,8854,,865,,2802,,3667,,719679
0807101 CO EBT LAS ANIMAS CO DSS,419,,1027,,1446,,230,,487,,717,,103681
0807301 CO EBT LINCOLN CO DSS,231,,221,,452,,88,,78,,166,,32960
0807501 CO EBT LOGAN CO DSS,320,,1058,,1378,,151,,465,,616,,94113
0807701 CO EBT MESA CO DSS,2109,,6443,,8552,,1012,,2739,,3751,,701049
0807901 CO EBT MINERAL,12,,24,,36,,7,,8,,15,,2590
0808101 CO EBT MOFFAT CO DSS,112,,720,,832,,71,,291,,362,,62903
0808301 CO EBT MONTEZUMA CO DSS,524,,1750,,2274,,207,,652,,859,,170873
0808501 CO EBT MONTROSE CO DSS,419,,1827,,2246,,189,,745,,934,,169887
0808701 CO EBT MORGAN CO DSS,445,,1214,,1659,,175,,478,,653,,121137
0808901 CO EBT OTERO CO DSS,623,,2291,,2914,,323,,911,,1234,,206053
0809101 CO EBT OURAY CO DSS,18,,63,,81,,9,,34,,43,,6725
0809301 CO EBT PARK CO DSS,58,,427,,485,,28,,172,,200,,41689
0809501 CO EBT PHILLIPS CO DSS,46,,167,,213,,29,,63,,92,,12712
0809701 CO EBT PITKIN,3,,46,,49,,3,,34,,37,,4090
0809901 CO EBT PROWERS CO DSS,360,,1421,,1781,,181,,553,,734,,126007
0810101 CO EBT PUEBLO CO DSS,4939,,14006,,18945,,2721,,5582,,8303,,1584687
0810301 CO EBT RIO BLANCO CO DSS,6,,211,,217,,5,,73,,78,,17198
0810501 CO EBT RIO GRANDE CO DSS,516,,1514,,2030,,272,,618,,890,,153619
0810701 CO EBT ROUTT CO DSS,42,,242,,284,,20,,119,,139,,18445
0810901 CO EBT SAGUACHE CO DSS,178,,779,,957,,92,,369,,461,,66508
0811101 CO EBT SAN JUAN CO DSS,2,,34,,36,,2,,18,,20,,3357
0811301 CO EBT SAN MIGUEL CO DSS,28,,125,,153,,13,,52,,65,,11025
0811501 CO EBT SEDGWICK CO DSS,18,,118,,136,,10,,47,,57,,7001
0811701 CO EBT SUMMIT CO DSS,34,,132,,166,,16,,64,,80,,12547
0811901 CO EBT TELLER CO DSS,487,,430,,917,,203,,175,,378,,76843
0812101 CO EBT WASHINGTON CO DSS,15,,123,,138,,10,,44,,54,,8316
0812301 CO EBT WELD CO DSS,1333,,6293,,7626,,606,,2140,,2746,,608997
0812501 CO EBT YUMA CO DSS,110,,372,,482,,59,,167,,226,,34823
0812701 CO EBT ADAMS CO DSS,1571,,17908,,19479,,816,,6743,,7559,,1668507
0812901 CO EBT ARAPAHO CO. DSS,4288,,15298,,19586,,1929,,6179,,8108,,1741644
0813101 CO EBT BROOMFIELD,182,,641,,823,,111,,257,,368,,67619
0900001 CT FPK DEPT OF INCOME MAINTEN,120,,84,,204,,114,,80,,194,,2749
0900002 CT EBT DEPT. OF SOCIAL SERVICES,67750,,116391,,184141,,41047,,54612,,95659,,14258486
1000112 DE FSP KENT,10684,,,,10684,,4427,,,,4427,,916316
1000235 DE FSP NEW CASTLE,27682,,,,27682,,11468,,,,11468,,2356240
1000316 DE EBT SUSSEX CO.,10198,,,,10198,,4225,,,,4225,,912311
1000316 DE FSP SUSSEX CO.,0,,0,,0,,0,,0,,0,,0
1100161 DC EBT D.C. Treasury,30055,,54586,,84641,,13030,,27649,,40679,,7751258
1200101 FL EBT ALACHUA CO DFS,3415,,13527,,16942,,1773,,5871,,7644,,1435079
1200301 FL EBT BAKER CO SERVICE CENTE,324,,1882,,2206,,163,,747,,910,,175257
1200501 FL EBT BAY CO DFS,1479,,9774,,11253,,960,,4138,,5098,,889329
1200701 FL EBT BRADFORD CO DFS,462,,2213,,2675,,249,,928,,1177,,218793
1200901 FL EBT BREVARD CO DFS,3755,,18391,,22146,,2322,,8114,,10436,,1794809
1201101 FL EBT BROWARD CO SES,15317,,55022,,70339,,9729,,24676,,34405,,6134760
