NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,03/29/2016,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,09:23 AM,,,,,
Jul 2013,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1805701 IN EBT HAMILTON CO DPW,1131,,8934,,10065,,712,,3427,,4139,,1289876
1805901 IN EBT HANCOCK CO DPW,760,,4845,,5605,,462,,1956,,2418,,713158
1806101 IN EBT HARRISON CO DPW,594,,3688,,4282,,372,,1478,,1850,,518761
1806301 IN EBT HENDRICKS CO DPW,730,,6810,,7540,,494,,2663,,3157,,963887
1806501 IN EBT HENRY CO DPW,1614,,6520,,8134,,991,,2762,,3753,,1054927
1806701 IN EBT HOWARD CO DPW,2688,,11653,,14341,,1684,,4860,,6544,,1876325
1806901 IN EBT HUNTINGTON CO DPW,553,,3873,,4426,,349,,1552,,1901,,554480
1807101 IN EBT JACKSON CO DPW,857,,4779,,5636,,568,,1946,,2514,,703807
1807301 IN EBT JASPER CO DPW,509,,2918,,3427,,295,,1148,,1443,,438608
1807501 IN EBT JAY CO DPW,438,,2515,,2953,,283,,969,,1252,,347757
1807701 IN EBT JEFFERSON CO DPW,755,,3664,,4419,,491,,1558,,2049,,553457
1807901 IN EBT JENNINGS CO DPW,646,,3834,,4480,,450,,1466,,1916,,543965
1808101 IN EBT JOHNSON CO DPW,1608,,10225,,11833,,1001,,3995,,4996,,1494929
1808301 IN EBT KNOX CO DPW,1256,,4504,,5760,,779,,1903,,2682,,725929
1808501 IN EBT KOSCIUSKO CO DPW,795,,6919,,7714,,499,,2607,,3106,,940612
1808701 IN EBT LAGRANGE CO DPW,256,,1913,,2169,,155,,714,,869,,251517
1808901 IN EBT LAKE CO DPW,18219,,74388,,92607,,11445,,30812,,42257,,14202205
1809101 IN EBT LA PORTE CO DPW,3294,,15799,,19093,,1995,,6480,,8475,,2548596
1809301 IN EBT LAWRENCE CO DPW,906,,5411,,6317,,609,,2130,,2739,,767487
1809501 IN EBT MADISON CO DPW,4404,,18493,,22897,,2899,,7844,,10743,,3000152
1809701 IN EBT MARION CO DPW,40297,,165402,,205699,,25327,,71363,,96690,,28769007
1809901 IN EBT MARSHALL CO DPW,596,,3948,,4544,,386,,1485,,1871,,534022
1810101 IN EBT MARTIN CO DPW,203,,1059,,1262,,140,,403,,543,,147213
1810301 IN EBT MIAMI CO DPW,897,,4858,,5755,,554,,1871,,2425,,713657
1810501 IN EBT MONROE COUNTY DPW,2023,,9517,,11540,,1419,,4386,,5805,,1509289
1810701 IN EBT MONTGOMERY COUNTY DFC,761,,4060,,4821,,465,,1657,,2122,,605077
1810901 IN EBT MORGAN CO DPW,1438,,7728,,9166,,858,,3024,,3882,,1179689
1811101 IN EBT NEWTON CO DPW,270,,1556,,1826,,160,,620,,780,,227944
1811301 IN EBT NOBLE CO DPW,536,,4533,,5069,,339,,1714,,2053,,612888
1811501 IN EBT OHIO CO DPW,57,,497,,554,,41,,194,,235,,68530
1811701 IN EBT ORANGE CO DPW,579,,2686,,3265,,356,,1069,,1425,,382887
1811901 IN EBT OWEN CO DPW,541,,2778,,3319,,325,,1069,,1394,,410746
1812101 IN EBT PARKE CO DPW,353,,1920,,2273,,197,,739,,936,,280339
1812301 IN EBT PERRY CO DPW,366,,1698,,2064,,215,,683,,898,,249321
1812501 IN EBT PIKE CO DPW,291,,1071,,1362,,177,,429,,606,,157614
1812701 IN EBT PORTER CO DPW,2158,,12106,,14264,,1339,,5097,,6436,,1867363
1812901 IN EBT POSEY CO DPW,419,,1830,,2249,,249,,750,,999,,288084
1813101 IN EBT PULASKI CO DFC,317,,1398,,1715,,191,,554,,745,,197430
1813301 IN EBT PUTNAM CO DPW,525,,3740,,4265,,330,,1476,,1806,,540681
1813501 IN EBT RANDOLPH CO DPW,608,,3293,,3901,,352,,1265,,1617,,482432
1813701 IN EBT RIPLEY CO DPW,416,,2770,,3186,,250,,1049,,1299,,392233
1813901 IN EBT RUSH CO DPW,400,,1731,,2131,,242,,712,,954,,260493
1814101 IN EBT ST JOSEPH CO DPW,8144,,35803,,43947,,5087,,14876,,19963,,5867157
1814301 IN EBT SCOTT CO DPW,914,,3598,,4512,,591,,1483,,2074,,554543
1814501 IN EBT SHELBY CO DPW,755,,4731,,5486,,486,,1957,,2443,,701077
1814701 IN EBT SPENCER CO DPW,295,,1442,,1737,,171,,576,,747,,213584
1814901 IN EBT STARKE CO DPW,739,,3478,,4217,,431,,1426,,1857,,521252
1815101 IN EBT STEUBEN CO DPW,423,,3025,,3448,,275,,1201,,1476,,414379
1815301 IN EBT SULLIVAN CO DPW,487,,2653,,3140,,319,,1039,,1358,,382981
1815501 IN EBT SWITZERLAND CO DPW,242,,1376,,1618,,145,,524,,669,,205019
1815701 IN EBT TIPPECANOE CO DPW,2618,,16137,,18755,,1710,,6676,,8386,,2472764
1815901 IN EBT TIPTON CO DPW,181,,1347,,1528,,116,,516,,632,,186679
1816101 IN EBT UNION CO DPW,172,,899,,1071,,96,,330,,426,,127562
1816301 IN EBT VANDERBURGH CO DPW,5315,,22184,,27499,,3530,,9540,,13070,,3567082
1816501 IN EBT VERMILLION CO DPW,346,,2102,,2448,,209,,846,,1055,,302480
1816701 IN EBT VIGO CO DPW,3538,,15236,,18774,,2194,,6212,,8406,,2387619
1816901 IN EBT WABASH CO DPW,493,,3270,,3763,,318,,1347,,1665,,467679
1817101 IN EBT WARREN CO DPW,101,,854,,955,,71,,304,,375,,102844
1817301 IN EBT WARRICK CO DPW,459,,3575,,4034,,278,,1331,,1609,,477005
1817501 IN EBT WASHINGTON CO DPW,650,,3608,,4258,,435,,1488,,1923,,508974
1817701 IN EBT WAYNE CO DPW,2446,,9689,,12135,,1532,,4122,,5654,,1531938
1817901 IN EBT WELLS CO DPW,265,,1972,,2237,,181,,772,,953,,254422
1818101 IN EBT WHITE CO DPW,302,,2211,,2513,,204,,882,,1086,,305514
1818301 IN EBT WHITLEY CO DPW,323,,2256,,2579,,208,,930,,1138,,315055
1900101 IA EBT ADAIR CO DHS,100,,804,,904,,60,,351,,411,,95799
1900301 IA EBT ADAMS CO DHS,41,,426,,467,,30,,166,,196,,50963
1900501 IA EBT ALLAMAKEE CO DHS,237,,1562,,1799,,128,,622,,750,,188821
1900701 IA EBT APPANOOSE CO DHS,420,,1972,,2392,,269,,912,,1181,,264130
1900901 IA EBT AUDUBON CO DHS,76,,560,,636,,36,,230,,266,,63074
1901101 IA EBT BENTON CO DHS,312,,2212,,2524,,196,,941,,1137,,281360
1901301 IA EBT BLACK HAWK CO DHS,4260,,16668,,20928,,2380,,8129,,10509,,2446900
1901501 IA EBT BOONE CO DHS,450,,2502,,2952,,239,,1114,,1353,,332125
1901701 IA EBT BREMER CO DHS,191,,1230,,1421,,113,,523,,636,,142549
1901901 IA EBT BUCHANAN CO DHS,247,,1621,,1868,,157,,698,,855,,177672
1902101 IA EBT BUENA VISTA CO DHS,336,,2654,,2990,,157,,976,,1133,,323180
1902301 IA EBT BUTLER CO DHS,178,,1100,,1278,,91,,470,,561,,125708
1902501 IA EBT CALHOUN CO DHS,108,,884,,992,,59,,380,,439,,100164
1902701 IA EBT CARROLL CO DHS,237,,1645,,1882,,144,,739,,883,,200418
1902901 IA EBT CASS CO DHS,313,,1751,,2064,,198,,734,,932,,200062
1903101 IA EBT CEDAR CO DHS,154,,1394,,1548,,87,,556,,643,,165854
1903301 IA EBT CERRO GORDO CO DHS,841,,5589,,6430,,527,,2745,,3272,,729498
1903501 IA EBT CHEROKEE CO DHS,135,,1004,,1139,,84,,437,,521,,115413
1903701 IA EBT CHICKASAW CO DHS,149,,1006,,1155,,81,,409,,490,,122415
1903901 IA EBT CLARKE CO DHS,215,,1407,,1622,,142,,585,,727,,178052
1904101 IA EBT CLAY CO DHS,340,,1739,,2079,,172,,808,,980,,219023
1904301 IA EBT CLAYTON CO DHS,229,,1309,,1538,,130,,574,,704,,150289
1904501 IA EBT CLINTON CO DHS,1661,,7562,,9223,,945,,3729,,4674,,1101715
1904701 IA EBT CRAWFORD CO DHS,259,,1970,,2229,,136,,772,,908,,244331
1904901 IA EBT DALLAS CO DHS,482,,3924,,4406,,313,,1603,,1916,,496814
1905101 IA EBT DAVIS CO DHS,128,,734,,862,,81,,286,,367,,92162
1905301 IA EBT DECATUR CO DHS,174,,1330,,1504,,108,,586,,694,,163464
1905501 IA EBT DELAWARE CO DHS,234,,1206,,1440,,142,,505,,647,,149116
1905701 IA EBT DES MOINES CO DHS,1268,,7554,,8822,,679,,3482,,4161,,1077664
1905901 IA EBT DICKINSON CO DHS,198,,1235,,1433,,137,,569,,706,,149389
1906101 IA EBT DUBUQUE CO DHS,2100,,9192,,11292,,1084,,4307,,5391,,1322855
1906301 IA EBT EMMET CO DHS,141,,1089,,1230,,68,,468,,536,,135298
1906501 IA EBT FAYETTE CO DHS,468,,2304,,2772,,285,,1030,,1315,,291474
1906701 IA EBT FLOYD CO DHS,290,,2089,,2379,,161,,879,,1040,,254496
1906901 IA EBT FRANKLIN CO DHS,97,,1118,,1215,,60,,440,,500,,122467
1907101 IA EBT FREMONT CO DHS,147,,904,,1051,,88,,347,,435,,105195
1907301 IA EBT GREENE CO DHS,174,,1255,,1429,,86,,497,,583,,157902
1907501 IA EBT GRUNDY CO DHS,98,,687,,785,,48,,286,,334,,78510
1907701 IA EBT GUTHRIE CO DHS,133,,1139,,1272,,71,,472,,543,,131104
1907901 IA EBT HAMILTON CO DHS,274,,1630,,1904,,145,,680,,825,,208016
1908101 IA EBT HANCOCK CO DHS,92,,919,,1011,,51,,356,,407,,103745
1908301 IA EBT HARDIN CO DHS,383,,2082,,2465,,173,,819,,992,,252171
1908501 IA EBT HARRISON CO DHS,209,,1650,,1859,,142,,703,,845,,201715
1908701 IA EBT HENRY CO DHS,376,,2793,,3169,,222,,1231,,1453,,351774
1908901 IA EBT HOWARD CO DHS,131,,801,,932,,66,,344,,410,,95719
1909101 IA EBT HUMBOLDT CO DHS,176,,917,,1093,,108,,383,,491,,115128
1909301 IA EBT IDA CO DHS,40,,685,,725,,23,,273,,296,,72060
1909501 IA EBT IOWA CO DHS,151,,1110,,1261,,89,,462,,551,,133522
1909701 IA EBT JACKSON CO DHS,426,,2329,,2755,,239,,997,,1236,,299695
1909901 IA EBT JASPER CO DHS,822,,4244,,5066,,428,,1910,,2338,,572519
1910101 IA EBT JEFFERSON CO DHS,326,,2270,,2596,,223,,1250,,1473,,310644
1910301 IA EBT JOHNSON CO DHS,2198,,9710,,11908,,1176,,4747,,5923,,1470156
1910501 IA EBT JONES CO DHS,258,,1702,,1960,,151,,699,,850,,213049
1910701 IA EBT KEOKUK CO DHS,228,,1179,,1407,,125,,494,,619,,141356
1910901 IA EBT KOSSUTH CO DHS,164,,1245,,1409,,99,,526,,625,,145562
1911102 IA EBT LEE CO DHS,995,,5904,,6899,,595,,2675,,3270,,800149
1911301 IA EBT LINN CO DHS,4569,,23311,,27880,,2608,,11543,,14151,,3388044
1911501 IA EBT LOUISA CO DHS,171,,1391,,1562,,101,,549,,650,,165716
1911701 IA EBT LUCAS CO DHS,215,,1348,,1563,,131,,513,,644,,168640
1911901 IA EBT LYON CO DHS,75,,684,,759,,37,,234,,271,,68912
1912101 IA EBT MADISON CO DHS,162,,1219,,1381,,90,,492,,582,,153777
1912301 IA EBT MAHASKA CO DHS,528,,3319,,3847,,289,,1556,,1845,,437052
1912501 IA EBT MARION CO DHS,475,,2955,,3430,,270,,1269,,1539,,394231
1912701 IA EBT MARSHALL CO DHS,951,,6289,,7240,,487,,2700,,3187,,809441
1912901 IA EBT MILLS CO DHS,191,,1443,,1634,,108,,571,,679,,180283
1913101 IA EBT MITCHELL CO DHS,68,,702,,770,,41,,285,,326,,76046
1913301 IA EBT MONONA CO DHS,103,,1299,,1402,,73,,567,,640,,147648
1913501 IA EBT MONROE CO DHS,161,,792,,953,,91,,354,,445,,108209
1913701 IA EBT MONTGOMERY CO DHS,285,,1822,,2107,,152,,772,,924,,234722
1913901 IA EBT MUSCATINE CO DHS,925,,7061,,7986,,520,,3082,,3602,,939754
1914101 IA EBT O BRIEN CO DHS,205,,1038,,1243,,110,,449,,559,,133525
1914301 IA EBT OSCEOLA CO DHS,57,,408,,465,,41,,178,,219,,47318
1914501 IA EBT PAGE CO DHS,346,,2087,,2433,,199,,888,,1087,,263420
1914701 IA EBT PALO ALTO CO DHS,119,,848,,967,,64,,361,,425,,100279
1914901 IA EBT PLYMOUTH CO DHS,129,,1624,,1753,,85,,630,,715,,185121
1915101 IA EBT POCAHONTAS CO DHS,135,,861,,996,,63,,336,,399,,97258
1915301 IA EBT POLK CO DHS,10560,,61475,,72035,,5772,,29627,,35399,,8975990
1915501 IA EBT POTTAWATTAMIE CO DHS,2544,,14881,,17425,,1476,,6743,,8219,,2033695
1915701 IA EBT POWESHIEK CO DHS,244,,1514,,1758,,134,,703,,837,,187164
1915901 IA EBT RINGGOLD CO DHS,86,,511,,597,,51,,206,,257,,56350
1916101 IA EBT SAC CO DHS,96,,912,,1008,,62,,365,,427,,99636
1916301 IA EBT SCOTT CO DHS,5863,,26847,,32710,,3029,,12899,,15928,,4127614
1916501 IA EBT SHELBY CO DHS,189,,1047,,1236,,116,,451,,567,,130359
1916701 IA EBT SIOUX CO DHS,149,,1562,,1711,,86,,594,,680,,175432
1916901 IA EBT STORY CO DHS,780,,6119,,6899,,446,,3095,,3541,,857214
1917101 IA EBT TAMA CO DHS,241,,2040,,2281,,129,,808,,937,,241678
1917301 IA EBT TAYLOR CO DHS,94,,676,,770,,56,,288,,344,,77505
1917501 IA EBT UNION CO DHS,286,,1693,,1979,,178,,762,,940,,218206
1917701 IA EBT VAN BUREN CO DHS,116,,858,,974,,67,,363,,430,,105525
1917901 IA EBT WAPELLO CO DHS,1540,,6327,,7867,,862,,3155,,4017,,953208
1918101 IA EBT WARREN CO DHS,429,,3690,,4119,,255,,1535,,1790,,472376
1918301 IA EBT WASHINGTON CO DHS,299,,2199,,2498,,187,,929,,1116,,273862
1918501 IA EBT WAYNE CO DHS,123,,804,,927,,75,,335,,410,,98932
1918701 IA EBT WEBSTER CO DHS,1158,,5517,,6675,,595,,2634,,3229,,766367
1918901 IA EBT WINNEBAGO CO DHS,111,,909,,1020,,61,,402,,463,,108899
1919101 IA EBT WINNESHIEK CO DHS,161,,940,,1101,,101,,461,,562,,114963
1919301 IA EBT WOODBURY CO DHS,2328,,17860,,20188,,1251,,7571,,8822,,2340810
1919501 IA EBT WORTH CO DHS,78,,698,,776,,45,,288,,333,,77614
1919701 IA EBT WRIGHT CO DHS,168,,1618,,1786,,96,,680,,776,,198173
2000101 KS EBT ALLEN,700,,1461,,2161,,343,,672,,1015,,249905
2000301 KS EBT ANDERSON,223,,700,,923,,100,,292,,392,,109355
2000501 KS EBT ATCHISON,688,,1852,,2540,,314,,901,,1215,,320851
2000701 KS EBT BARBER,74,,229,,303,,46,,99,,145,,33203
2000901 KS EBT BARTON,883,,2468,,3351,,454,,1093,,1547,,385580
2001101 KS EBT BOURBON,610,,1908,,2518,,319,,835,,1154,,291827
2001301 KS EBT BROWN,361,,1084,,1445,,189,,469,,658,,164400
2001501 KS EBT BUTLER,1522,,4720,,6242,,704,,2100,,2804,,777311
2001701 KS EBT CHASE,51,,148,,199,,29,,79,,108,,24369
2001901 KS EBT CHAUTAUQUA,126,,311,,437,,74,,128,,202,,49033
2002101 KS EBT CHEROKEE,1170,,2620,,3790,,571,,1140,,1711,,443741
2002301 KS EBT CHEYENNE,34,,104,,138,,17,,53,,70,,16656
2002501 KS EBT CLARK,46,,131,,177,,19,,51,,70,,21103
2002701 KS EBT CLAY,144,,470,,614,,74,,212,,286,,72289
2002901 KS EBT CLOUD,199,,639,,838,,118,,296,,414,,91989
2003101 KS EBT COFFEY,204,,515,,719,,110,,231,,341,,76485
2003301 KS EBT COMANCHE,12,,112,,124,,10,,45,,55,,12244
2003501 KS EBT COWLEY,1474,,4292,,5766,,753,,1917,,2670,,697721
2003701 KS EBT CRAWFORD,1813,,5197,,7010,,927,,2511,,3438,,857645
2003901 KS EBT DECATUR,68,,151,,219,,35,,63,,98,,21686
2004101 KS EBT DICKINSON,313,,1246,,1559,,167,,530,,697,,186000
2004301 KS EBT DONIPHAN,135,,583,,718,,74,,233,,307,,76969
2004501 KS EBT DOUGLAS,2345,,6453,,8798,,1184,,3301,,4485,,1124672
2004701 KS EBT EDWARDS,60,,164,,224,,29,,77,,106,,27195
2004901 KS EBT ELK,91,,243,,334,,48,,112,,160,,35440
2005101 KS EBT ELLIS,394,,1540,,1934,,218,,711,,929,,222678
2005301 KS EBT ELLSWORTH,95,,252,,347,,42,,120,,162,,38954
2005501 KS EBT FINNEY,1148,,4143,,5291,,501,,1539,,2040,,595407
2005701 KS EBT FORD,862,,3056,,3918,,411,,1343,,1754,,501195
2005901 KS EBT FRANKLIN,997,,2853,,3850,,478,,1281,,1759,,472214
2006101 KS EBT GEARY,830,,2775,,3605,,395,,1224,,1619,,458453
2006301 KS EBT GOVE,15,,123,,138,,7,,37,,44,,14798
2006501 KS EBT GRAHAM,51,,106,,157,,29,,60,,89,,15395
2006701 KS EBT GRANT,163,,389,,552,,58,,144,,202,,67480
2006901 KS EBT GRAY,53,,191,,244,,22,,79,,101,,30910
2007101 KS EBT GREELEY,5,,44,,49,,5,,18,,23,,5141
2007301 KS EBT GREENWOOD,211,,644,,855,,124,,291,,415,,97678
2007501 KS EBT HAMILTON,31,,151,,182,,18,,54,,72,,21776
2007701 KS EBT HARPER,104,,427,,531,,60,,168,,228,,58122
2007901 KS EBT HARVEY,670,,2610,,3280,,351,,1207,,1558,,394023
2008101 KS EBT HASKELL,45,,206,,251,,21,,69,,90,,29362
2008301 KS EBT HODGEMAN,20,,75,,95,,9,,35,,44,,12085
2008501 KS EBT JACKSON,290,,778,,1068,,129,,319,,448,,121215
2008701 KS EBT JEFFERSON,290,,1032,,1322,,136,,416,,552,,161654
2008901 KS EBT JEWELL,52,,125,,177,,26,,49,,75,,18442
2009101 KS EBT JOHNSON,5133,,17716,,22849,,2581,,8055,,10636,,2841123
2009301 KS EBT KEARNY,69,,298,,367,,29,,108,,137,,43683
2009501 KS EBT KINGMAN,86,,369,,455,,54,,158,,212,,51663
2009701 KS EBT KIOWA,44,,118,,162,,30,,63,,93,,17780
2009901 KS EBT LABETTE,1049,,2334,,3383,,566,,1142,,1708,,390244
2010101 KS EBT LANE,18,,101,,119,,11,,37,,48,,14077
2010301 KS EBT LEAVENWORTH,1378,,4582,,5960,,651,,2163,,2814,,735493
2010501 KS EBT LINCOLN,57,,186,,243,,29,,76,,105,,25965
2010701 KS EBT LINN,287,,944,,1231,,154,,420,,574,,146556
2010901 KS EBT LOGAN,55,,111,,166,,28,,48,,76,,16880
2011101 KS EBT LYON,969,,3654,,4623,,533,,1697,,2230,,567944
2011301 KS EBT MCPHERSON,424,,1615,,2039,,220,,736,,956,,236356
2011501 KS EBT MARION,196,,562,,758,,85,,259,,344,,86232
2011701 KS EBT MARSHALL,161,,628,,789,,91,,258,,349,,83931
2011901 KS EBT MEADE,50,,187,,237,,20,,75,,95,,26152
2012101 KS EBT MIAMI,723,,2414,,3137,,350,,1041,,1391,,369361
2012301 KS EBT MITCHELL,65,,255,,320,,47,,109,,156,,32064
2012501 KS EBT MONTGOMERY,1721,,4361,,6082,,897,,2010,,2907,,726251
2012701 KS EBT MORRIS,100,,408,,508,,50,,179,,229,,61293
2012901 KS EBT MORTON,65,,193,,258,,30,,78,,108,,28766
2013101 KS EBT NEMAHA,76,,360,,436,,41,,162,,203,,49958
2013301 KS EBT NEOSHO,686,,1954,,2640,,345,,893,,1238,,318653
2013501 KS EBT NESS,23,,133,,156,,15,,56,,71,,19181
2013701 KS EBT NORTON,91,,287,,378,,46,,122,,168,,39766
2013901 KS EBT OSAGE,498,,1307,,1805,,239,,550,,789,,209715
2014101 KS EBT OSBORNE,63,,236,,299,,27,,96,,123,,33175
2014301 KS EBT OTTAWA,93,,287,,380,,52,,119,,171,,44939
2014501 KS EBT PAWNEE,104,,414,,518,,55,,178,,233,,59095
2014701 KS EBT PHILLIPS,107,,315,,422,,53,,133,,186,,46492
2014901 KS EBT POTTAWATOMIE,372,,938,,1310,,145,,362,,507,,150103
2015101 KS EBT PRATT,185,,543,,728,,114,,258,,372,,81099
2015301 KS EBT RAWLINS,36,,98,,134,,19,,49,,68,,13441
2015501 KS EBT RENO,2261,,6211,,8472,,1161,,3002,,4163,,1023596
2015701 KS EBT REPUBLIC,75,,242,,317,,41,,102,,143,,34032
2015901 KS EBT RICE,253,,673,,926,,104,,279,,383,,103778
2016101 KS EBT RILEY,850,,2594,,3444,,412,,1272,,1684,,431815
2016301 KS EBT ROOKS,118,,307,,425,,57,,131,,188,,44807
2016501 KS EBT RUSH,85,,222,,307,,49,,97,,146,,34565
2016701 KS EBT RUSSELL,170,,577,,747,,95,,227,,322,,83101
2016901 KS EBT SALINE,1607,,5652,,7259,,820,,2633,,3453,,906824
2017101 KS EBT SCOTT,85,,212,,297,,40,,86,,126,,35612
2017301 KS EBT Sedgwick County,21118,,60157,,81275,,9954,,28655,,38609,,10659337
2017501 KS EBT SEWARD,555,,2015,,2570,,276,,865,,1141,,308569
2017701 KS EBT SHAWNEE,8307,,19274,,27581,,4056,,9641,,13697,,3493139
2017901 KS EBT SHERIDAN,16,,50,,66,,9,,22,,31,,6410
2018101 KS EBT SHERMAN,207,,498,,705,,100,,220,,320,,79760
2018301 KS EBT SMITH,55,,189,,244,,34,,80,,114,,27494
2018501 KS EBT STAFFORD,74,,261,,335,,36,,111,,147,,37199
2018701 KS EBT STANTON,8,,93,,101,,7,,37,,44,,12011
2018901 KS EBT STEVENS,57,,237,,294,,25,,87,,112,,32971
2019101 KS EBT SUMNER,667,,2003,,2670,,314,,816,,1130,,318972
2019301 KS EBT THOMAS,123,,379,,502,,68,,162,,230,,57555
2019501 KS EBT TREGO,27,,101,,128,,18,,48,,66,,15321
2019701 KS EBT WABAUNSEE,54,,339,,393,,30,,114,,144,,43425
2019901 KS EBT WALLACE,22,,56,,78,,10,,24,,34,,8516
2020101 KS EBT WASHINGTON,64,,170,,234,,28,,74,,102,,23695
2020301 KS EBT WICHITA,25,,108,,133,,10,,51,,61,,16226
2020501 KS EBT WILSON,430,,1071,,1501,,216,,483,,699,,177735
2020701 KS EBT WOODSON,104,,288,,392,,61,,139,,200,,42252
2020901 KS EBT WyandotteCounty,10665,,25329,,35994,,4731,,12313,,17044,,4668419
2100101 KY EBT ADAIR,63,,3805,,3868,,23,,1786,,1809,,438419
2100301 KY EBT ALLEN,20,,4007,,4027,,8,,1748,,1756,,484542
2100501 KY EBT ANDERSON,15,,2967,,2982,,5,,1277,,1282,,374817
2100701 KY EBT BALLARD,17,,1447,,1464,,6,,639,,645,,176377
2100901 KY EBT BARREN,136,,8942,,9078,,49,,4203,,4252,,1114938
2101101 KY EBT BATH,161,,3552,,3713,,53,,1644,,1697,,454966
2101301 KY EBT BELL,406,,11266,,11672,,142,,5728,,5870,,1517783
2101501 KY EBT BOONE,84,,11096,,11180,,32,,4765,,4797,,1445650
2101701 KY EBT BOURBON,108,,4098,,4206,,40,,1985,,2025,,552780
2101901 KY EBT BOYD,300,,10945,,11245,,110,,5547,,5657,,1475548
2102101 KY EBT BOYLE,115,,5313,,5428,,41,,2621,,2662,,674162
2102301 KY EBT BRACKEN,108,,1769,,1877,,33,,753,,786,,230016
2102501 KY EBT BREATHITT,158,,5900,,6058,,76,,3150,,3226,,738878
2102701 KY EBT BRECKINRIDGE,31,,4150,,4181,,11,,1885,,1896,,494997
2102901 KY EBT BULLITT,143,,10119,,10262,,54,,4454,,4508,,1294263
2103101 KY EBT BUTLER,47,,2931,,2978,,16,,1319,,1335,,350665
2103301 KY EBT CALDWELL,8,,2609,,2617,,3,,1179,,1182,,313401
2103501 KY EBT CALLOWAY,108,,4773,,4881,,40,,2241,,2281,,606019
2103701 KY EBT CAMPBELL,266,,11342,,11608,,95,,5537,,5632,,1509286
2103901 KY EBT CARLISLE,2,,998,,1000,,1,,442,,443,,115458
2104101 KY EBT CARROLL,16,,2749,,2765,,5,,1261,,1266,,367663
2104301 KY EBT CARTER,202,,7779,,7981,,64,,3719,,3783,,986355
2104501 KY EBT CASEY,30,,4347,,4377,,12,,2052,,2064,,525988
2104701 KY EBT CHRISTIAN,441,,12815,,13256,,161,,5976,,6137,,1656873
2104901 KY EBT CLARK,168,,7499,,7667,,68,,3837,,3905,,1007592
2105101 KY EBT CLAY,22,,9545,,9567,,11,,4899,,4910,,1161661
2105301 KY EBT CLINTON,12,,2921,,2933,,9,,1435,,1444,,332348
2105501 KY EBT CRITTENDEN,29,,1340,,1369,,9,,596,,605,,149159
2105701 KY EBT CUMBERLAND,48,,1873,,1921,,21,,917,,938,,218337
2105901 KY EBT DAVIESS,377,,16395,,16772,,137,,7786,,7923,,2117626
2106101 KY EBT EDMONSON,36,,2455,,2491,,15,,1179,,1194,,294505
2106301 KY EBT ELLIOTT,68,,2257,,2325,,26,,1119,,1145,,290264
2106501 KY EBT ESTILL,91,,4957,,5048,,33,,2516,,2549,,636673
2106703 KY EBT FAYETTE,1212,,39585,,40797,,453,,20109,,20562,,5471458
2106901 KY EBT FLEMING,46,,3187,,3233,,18,,1485,,1503,,377700
2107101 KY EBT FLOYD,281,,14233,,14514,,106,,7181,,7287,,1833712
2107301 KY EBT FRANKLIN,270,,8742,,9012,,96,,4381,,4477,,1222384
2107501 KY EBT FULTON,150,,1913,,2063,,56,,1056,,1112,,246957
2107701 KY EBT GALLATIN,8,,1929,,1937,,3,,834,,837,,253555
2107901 KY EBT GARRARD,66,,3318,,3384,,25,,1585,,1610,,435252
2108101 KY EBT GRANT,53,,5674,,5727,,20,,2380,,2400,,738679
2108301 KY EBT GRAVES,38,,7077,,7115,,15,,3294,,3309,,874408
2108501 KY EBT GRAYSON,43,,6201,,6244,,16,,2944,,2960,,739300
2108701 KY EBT GREEN,33,,2408,,2441,,10,,1153,,1163,,282562
2108901 KY EBT GREENUP,39,,6952,,6991,,12,,3131,,3143,,859157
2109101 KY EBT HANCOCK,29,,1101,,1130,,11,,458,,469,,131757
2109301 KY EBT HARDIN,123,,15235,,15358,,45,,6788,,6833,,1902908
2109501 KY EBT HARLAN,387,,11368,,11755,,136,,5785,,5921,,1526991
2109701 KY EBT HARRISON,59,,3431,,3490,,23,,1642,,1665,,444560
2109901 KY EBT HART,94,,4326,,4420,,35,,1979,,2014,,526893
2110101 KY EBT HENDERSON,240,,9010,,9250,,93,,4270,,4363,,1172148
2110301 KY EBT HENRY,39,,2772,,2811,,12,,1224,,1236,,350045
2110501 KY EBT HICKMAN,20,,941,,961,,9,,456,,465,,111560
2110701 KY EBT HOPKINS,340,,9103,,9443,,129,,4311,,4440,,1177179
2110901 KY EBT JACKSON,17,,4733,,4750,,7,,2272,,2279,,564233
2111103 KY EBT JEFFERSON,5431,,135689,,141120,,1946,,69944,,71890,,19015718
2111301 KY EBT JESSAMINE,156,,8242,,8398,,56,,3666,,3722,,1114103
2111501 KY EBT JOHNSON,91,,7475,,7566,,41,,3682,,3723,,933389
2111703 KY EBT KENTON,715,,23648,,24363,,250,,11348,,11598,,3322323
2111901 KY EBT KNOTT,85,,5792,,5877,,29,,2963,,2992,,762453
2112101 KY EBT KNOX,501,,12748,,13249,,183,,6284,,6467,,1634084
