NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:01 PM,,,,,
Jan 2002,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0103101 AL EBT COFFEE CO FS OFF,1026,,2443,,3469,,300,,1030,,1330,,240792
0103301 AL EBT COLBERT CO FS OFF,1232,,3798,,5030,,392,,1620,,2012,,388081
0103501 AL EBT CONECUH CO FS OFF,1008,,1899,,2907,,312,,917,,1229,,226156
0103701 AL EBT COOSA CO FSO,386,,731,,1117,,100,,325,,425,,78983
0103901 AL EBT COVINGTON CO FS OFF,1556,,3461,,5017,,500,,1608,,2108,,378946
0104101 AL EBT CRENSHAW CO FSO,588,,1217,,1805,,192,,553,,745,,138497
0104301 AL EBT CULLMAN CO FS OFF,1314,,3129,,4443,,454,,1377,,1831,,330713
0104501 AL EBT DALE CO FS OFF,1645,,4820,,6465,,466,,2006,,2472,,509099
0104701 AL EBT DALLAS CO FS OFF,4419,,7762,,12181,,1080,,3530,,4610,,967800
0104901 AL EBT DEKALB CO FS OFF,1666,,3284,,4950,,528,,1438,,1966,,371473
0105101 AL EBT ELMORE CO FS OFF,1371,,3586,,4957,,361,,1364,,1725,,369601
0105301 AL EBT ESCAMBIA CO FS OFF,1289,,4011,,5300,,389,,1665,,2054,,428436
0105501 AL EBT ETOWQH CO FS OFF,2802,,6381,,9183,,927,,2792,,3719,,678013
0105701 AL EBT FAYETTE CO FS OFF,1066,,1418,,2484,,345,,757,,1102,,187674
0105901 AL EBT FRANKLIN CO FS OFF,1014,,2214,,3228,,332,,1028,,1360,,235523
0106101 AL EBT GENEVA CO FS OFF,946,,2033,,2979,,308,,868,,1176,,224037
0106301 AL EBT GREENE CO FS OFF,822,,1579,,2401,,233,,684,,917,,173787
0106501 AL EBT HALE CO FS OFF,757,,1804,,2561,,206,,694,,900,,185987
0106701 AL EBT HENRY CO FS OFF,799,,1397,,2196,,264,,706,,970,,159226
0106901 AL EBT HOUSTON CO FS OFF,2841,,7112,,9953,,859,,3046,,3905,,757245
0107101 AL EBT JACKSON CO FS OFF,1444,,3808,,5252,,482,,1627,,2109,,406826
0107301 AL EBT JEFFERSON CO FS OFF,21394,,32634,,54028,,6092,,15532,,21624,,4277515
0107501 AL EBT LAMAR CO FS OFF,593,,1055,,1648,,215,,527,,742,,120899
0107701 AL EBT LAUDERDALE CO FS OFF,1797,,5082,,6879,,558,,2193,,2751,,533533
0107901 AL EBT LAWRENCE CO FS OFF,964,,2273,,3237,,303,,953,,1256,,234695
0108101 AL EBT LEE CO FOOD STAMP OFF,1939,,4482,,6421,,600,,1896,,2496,,484324
0108302 AL EBT LIMESTONE CO. FS OFF,1179,,3369,,4548,,736,,1227,,1963,,319434
0108501 AL EBT LOWNDES CO FS OFF,1209,,2133,,3342,,305,,978,,1283,,245383
0108701 AL EBT MACON CO FS OFF,1719,,4293,,6012,,490,,2070,,2560,,502551
0108902 AL EBT MADISON CO. FS OFF,3908,,10111,,14019,,1971,,3705,,5676,,1099739
0109101 AL EBT MARENGO CO FS OFC,1417,,2294,,3711,,395,,1035,,1430,,249038
0109301 AL EBT MARION CO FS OFF,1124,,2429,,3553,,362,,1132,,1494,,265788
0109501 AL EBT MARSHALL CO FS OFF,1994,,5323,,7317,,667,,2224,,2891,,578515
0109701 AL EBT MOBILE CO FS OFF,15583,,40274,,55857,,4436,,16341,,20777,,4654427
0109901 AL EBT MONROE CO FS OFF,939,,2386,,3325,,263,,986,,1249,,259759
0110101 AL EBT MONTGOMERY CO FS OFF,10421,,21952,,32373,,2647,,9296,,11943,,2693826
0110301 AL EBT MORGAN CO FS OFF,1569,,4272,,5841,,517,,1716,,2233,,451144
0110501 AL EBT PERRY CO FS OFF,1428,,2887,,4315,,395,,1324,,1719,,327370
0110701 AL EBT PICKENS CO FS OFF,1075,,2088,,3163,,302,,913,,1215,,226844
0110901 AL EBT PIKE CO FOOD STAMP OFC,1782,,3295,,5077,,541,,1603,,2144,,396517
0111101 AL EBT RANDOLPH CO FSO,795,,1643,,2438,,232,,712,,944,,181304
0111301 AL EBT RUSSELL CO FS OFF,1902,,4704,,6606,,570,,1868,,2438,,536611
0111501 AL EBT ST CLAIR CO FS OFF,1482,,3711,,5193,,417,,1553,,1970,,394765
0111701 AL EBT SHELBY CO FS OFF,1197,,2750,,3947,,374,,1193,,1567,,311499
0111901 AL EBT SUMTER CO FS OFF,1661,,2238,,3899,,448,,1154,,1602,,300795
0112101 AL EBT TALLADEGA CO FS OFF,3268,,5784,,9052,,961,,2737,,3698,,694974
0112301 AL EBT TALLAPOOSA CO FS OFF,1296,,3282,,4578,,370,,1417,,1787,,354103
0112501 AL EBT TUSCALOOSA CO FS OFF,4330,,10631,,14961,,1276,,4636,,5912,,1159555
0112701 AL EBT WALKER CO FS OFF,1627,,3990,,5617,,449,,1727,,2176,,452485
0112901 AL EBT WASHINGTON CO F S OFC,823,,1657,,2480,,239,,737,,976,,193498
0113101 AL EBT WILCOX CO FS OFF,2059,,2660,,4719,,530,,1385,,1915,,363319
0113301 AL EBT WINSTON CO FS OFF,704,,1710,,2414,,221,,706,,927,,172866
0211005 AK EBT ALASKA,18380,,26594,,44974,,6252,,9410,,15662,,4923810
0211005 AK FSP ALASKA,8,,,,8,,4,,,,4,,2039
0400101 AZ EBT APACHE,8181,,11985,,20166,,1964,,3733,,5697,,1576719
0400301 AZ EBT COCHISE,3603,,9118,,12721,,1161,,3946,,5107,,1030409
0400501 AZ EBT COCONINO,3835,,7103,,10938,,1025,,2445,,3470,,892208
0400701 AZ EBT GILA,2674,,4248,,6922,,728,,1842,,2570,,584094
0400901 AZ EBT GRAHAM,1302,,3345,,4647,,392,,1333,,1725,,368251
0401101 AZ EBT GREENLEE,186,,527,,713,,60,,217,,277,,59413
0401301 AZ EBT MARICOPA,51549,,107376,,158925,,16915,,45807,,62722,,13908578
0401501 AZ EBT MOHAVE,3607,,12042,,15649,,1176,,4834,,6010,,1299612
0401701 AZ EBT NAVAJO,7039,,11122,,18161,,1815,,3716,,5531,,1426568
0401901 AZ EBT PIMA,19049,,42228,,61277,,6197,,18787,,24984,,5256482
0402101 AZ EBT PINAL,6016,,11707,,17723,,1733,,4497,,6230,,1459294
0402301 AZ EBT SANTA CRUZ,1063,,3796,,4859,,338,,1367,,1705,,367481
0402501 AZ EBT YAVAPAI,1720,,6898,,8618,,578,,3249,,3827,,724143
0402701 AZ EBT YUMA,3191,,13155,,16346,,1029,,4623,,5652,,1223589
0402901 AZ EBT LA PAZ CO DES,594,,1211,,1805,,187,,583,,770,,150995
0500101 AR EBT ARKANSAS COUNTY,126,,3058,,3184,,39,,1314,,1353,,268094
0500301 AR EBT ASHLEY COUNTY,280,,3328,,3608,,96,,1467,,1563,,290903
0500501 AR EBT BAXTER COUNTY,65,,2853,,2918,,22,,1158,,1180,,216205
0500701 AR EBT BENTON COUNTY,190,,6253,,6443,,63,,2268,,2331,,511225
0500901 AR EBT BOONE COUNTY,330,,3008,,3338,,107,,1233,,1340,,246556
0501101 AR EBT BRADLEY COUNTY,103,,1518,,1621,,39,,718,,757,,116576
0501301 AR EBT CALHOUN COUNTY,26,,402,,428,,10,,180,,190,,31724
0501501 AR EBT CARROLL COUNTY,18,,1507,,1525,,6,,634,,640,,111140
0501701 AR EBT CHICOT COUNTY,375,,3237,,3612,,124,,1409,,1533,,271179
0501901 AR EBT CLARK COUNTY,58,,1715,,1773,,23,,802,,825,,138889
0502101 AR EBT CLAY COUNTY,125,,1552,,1677,,38,,657,,695,,111259
0502301 AR EBT CLEBURNE COUNTY,34,,1830,,1864,,15,,745,,760,,133609
0502501 AR EBT CLEVELAND COUNTY,55,,898,,953,,20,,363,,383,,76226
0502701 AR EBT COLUMBIA COUNTY,183,,4324,,4507,,61,,1896,,1957,,357930
0502901 AR EBT CONWAY COUNTY,92,,2466,,2558,,29,,1070,,1099,,196095
0503101 AR EBT CRAIGHEAD COUNTY,89,,7243,,7332,,30,,2773,,2803,,561326
0503301 AR EBT CRAWFORD COUNTY,271,,4843,,5114,,86,,1747,,1833,,374006
0503501 AR EBT CRITTENDEN COUNTY,1029,,9665,,10694,,306,,3470,,3776,,857709
0503701 AR EBT CROSS COUNTY,262,,2971,,3233,,84,,1156,,1240,,238423
0503901 AR EBT DALLAS COUNTY,49,,1151,,1200,,17,,494,,511,,80834
0504101 AR EBT DESHA COUNTY,99,,3168,,3267,,33,,1298,,1331,,258175
0504301 AR EBT DREW COUNTY,179,,2729,,2908,,60,,1139,,1199,,234595
0504501 AR EBT FAULKNER COUNTY,229,,5717,,5946,,77,,2246,,2323,,498121
0504701 AR EBT FRANKLIN COUNTY,41,,1889,,1930,,15,,774,,789,,148816
0504901 AR EBT FULTON COUNTY,136,,1558,,1694,,43,,664,,707,,120424
0505101 AR EBT GARLAND COUNTY,453,,6763,,7216,,151,,2923,,3074,,582198
0505301 AR EBT GRANT COUNTY,34,,1078,,1112,,14,,434,,448,,83263
0505501 AR EBT GREENE COUNTY,393,,3941,,4334,,119,,1635,,1754,,318205
0505701 AR EBT HEMPSTEAD COUNTY,54,,3010,,3064,,20,,1237,,1257,,232150
0505901 AR EBT HOT SPRING COUNTY,50,,3040,,3090,,20,,1241,,1261,,245237
0506101 AR EBT HOWARD COUNTY,18,,1297,,1315,,6,,529,,535,,102629
0506301 AR EBT INDEPENDENCE COUNTY,214,,3542,,3756,,70,,1437,,1507,,269064
0506501 AR EBT IZARD COUNTY,60,,1384,,1444,,22,,574,,596,,102625
0506701 AR EBT JACKSON COUNTY,304,,2468,,2772,,96,,1036,,1132,,203143
0506901 AR EBT JEFFERSON COUNTY,1450,,13984,,15434,,459,,5990,,6449,,1296837
0507101 AR EBT JOHNSON COUNTY,114,,2352,,2466,,41,,924,,965,,176239
0507301 AR EBT LAFAYETTE COUNTY,88,,1498,,1586,,35,,648,,683,,119174
0507501 AR EBT LAWRENCE COUNTY,63,,2446,,2509,,20,,1041,,1061,,177892
0507701 AR EBT LEE COUNTY,396,,2734,,3130,,123,,1212,,1335,,237276
0507901 AR EBT LINCOLN COUNTY,157,,1782,,1939,,47,,679,,726,,143807
0508101 AR EBT LITTLE RIVER COUNTY,78,,1304,,1382,,27,,564,,591,,96404
0508301 AR EBT LOGAN COUNTY,178,,2474,,2652,,60,,978,,1038,,203060
0508501 AR EBT LONOKE COUNTY,182,,2987,,3169,,58,,1158,,1216,,237295
0508701 AR EBT MADISON COUNTY,24,,1395,,1419,,11,,514,,525,,100295
0508901 AR EBT MARION COUNTY,118,,1737,,1855,,38,,694,,732,,140949
0509101 AR EBT MILLER COUNTY,395,,5192,,5587,,132,,2097,,2229,,462053
0509301 AR EBT MISSISSIPPI COUNTY,779,,9083,,9862,,250,,3394,,3644,,738755
0509501 AR EBT MONROE COUNTY,121,,1961,,2082,,40,,806,,846,,153828
0509701 AR EBT MONTGOMERY COUNTY,21,,797,,818,,7,,309,,316,,60871
0509901 AR EBT NEVADA COUNTY,37,,1046,,1083,,14,,468,,482,,74823
0510101 AR EBT NEWTON COUNTY,7,,1293,,1300,,4,,531,,535,,94029
0510301 AR EBT OUACHITA COUNTY,263,,4046,,4309,,85,,1803,,1888,,325297
0510501 AR EBT PERRY COUNTY,54,,786,,840,,19,,316,,335,,61470
0510701 AR EBT PHILLIPS COUNTY,1171,,7220,,8391,,352,,2819,,3171,,650678
0510901 AR EBT PIKE COUNTY,27,,913,,940,,11,,362,,373,,65765
0511101 AR EBT POINSETT COUNTY,250,,4193,,4443,,78,,1759,,1837,,335899
0511301 AR EBT POLK COUNTY,33,,2185,,2218,,12,,799,,811,,173359
0511501 AR EBT POPE COUNTY,127,,4441,,4568,,46,,1720,,1766,,325983
0511701 AR EBT PRAIRIE COUNTY,39,,1003,,1042,,12,,423,,435,,78037
0511901 AR EBT PULASKI COUNTY,4651,,27074,,31725,,1476,,10782,,12258,,2603907
0512101 AR EBT RANDOLPH COUNTY,92,,2554,,2646,,31,,1062,,1093,,187837
0512301 AR EBT SAINT FRANCIS COUNTY,635,,6421,,7056,,212,,2575,,2787,,556758
0512501 AR EBT SALINE COUNTY,144,,3995,,4139,,53,,1531,,1584,,339618
0512701 AR EBT SCOTT COUNTY,9,,1312,,1321,,5,,518,,523,,94144
0512901 AR EBT SEARCY COUNTY,34,,1027,,1061,,10,,424,,434,,66831
0513101 AR EBT SEBASTIAN COUNTY,557,,9266,,9823,,169,,3677,,3846,,782215
0513301 AR EBT SEVIER COUNTY,17,,1309,,1326,,7,,543,,550,,101927
0513501 AR EBT SHARP COUNTY,199,,2010,,2209,,64,,829,,893,,156936
0513701 AR EBT STONE COUNTY,12,,1182,,1194,,6,,496,,502,,80971
0513901 AR EBT UNION COUNTY,581,,5058,,5639,,181,,2167,,2348,,440135
0514101 AR EBT VAN BUREN COUNTY,27,,1753,,1780,,11,,722,,733,,133150
0514301 AR EBT WASHINGTON COUNTY,463,,8236,,8699,,182,,3256,,3438,,695207
0514501 AR EBT WHITE COUNTY,79,,5879,,5958,,27,,2296,,2323,,467469
0514701 AR EBT WOODRUFF COUNTY,61,,1796,,1857,,21,,819,,840,,139882
0514901 AR EBT YELL COUNTY,27,,1565,,1592,,9,,643,,652,,105862
0600105 CA FSP ALAMEDA COUNTY DSS,36143,,17132,,53275,,13988,,6667,,20655,,3757439
0600302 CA FSP ALPINE COUNTY DSS,48,,46,,94,,15,,18,,33,,6541
0600501 CA FSP AMADOR COUNTY DSS,361,,450,,811,,134,,222,,356,,65295
0600702 CA FSP BUTTE COUNTY DSS,8580,,8069,,16649,,2794,,3391,,6185,,1278964
0600901 CA FSP CALAVERAS CO DSW,564,,839,,1403,,211,,407,,618,,115612
0601101 CA FSP COLUSA COUNTY DSW,284,,872,,1156,,103,,333,,436,,89190
0601302 CA FSP CONTRA COSTA COUNTY DSS,16146,,4548,,20694,,5717,,2483,,8200,,1526184
0601501 CA FSP DEL NORTE CO DSW,1530,,1642,,3172,,483,,800,,1283,,243183
0601704 CA FSP EL DORADO COUNTY DSS,1667,,1933,,3600,,610,,1009,,1619,,287764
0601904 CA FSP FRESNO COUNTY DSW,67159,,25751,,92910,,19722,,9908,,29630,,7064751
0602102 CA FSP GLENN CO WELFARE DEPT,688,,1334,,2022,,222,,470,,692,,139749
0602303 CA FSP HUMBOLDT CO DSW,4077,,4842,,8919,,1473,,2416,,3889,,762575
0602501 CA FSP IMPERIAL CO DSW,5451,,9317,,14768,,1717,,3041,,4758,,1151230
0602701 CA FSP INYO COUNTY WELF DEPT,221,,495,,716,,76,,291,,367,,56085
0602902 CA FSP KERN,24398,,28859,,53257,,7739,,10252,,17991,,4781025
0603101 CA FSP KINGS COUNTY DPW,4268,,6658,,10926,,1370,,2538,,3908,,814768
0603301 CA FSP LAKE CO DEPT OF SOC SVCS,2585,,2637,,5222,,918,,1193,,2111,,446850
0603501 CA FSP LASSEN CO DSW,848,,880,,1728,,284,,389,,673,,132644
0603720 CA FSP LOS ANGELES COUNTY DPSS,313161,,324790,,637951,,121420,,143369,,264789,,55475324
0603902 CA FSP MADERA CO DSW,4080,,6870,,10950,,1315,,2640,,3955,,994527
0604102 CA FSP MARIN COUNTY DSW,771,,1464,,2235,,324,,971,,1295,,226761
0604301 CA FSP MARIPOSA CO DSW,312,,499,,811,,109,,229,,338,,62329
0604501 CA FSP MENDOCINO CO WELF DEPT,2343,,3364,,5707,,855,,1616,,2471,,444126
0604701 CA FSP MERCED CO DPW,12729,,10044,,22773,,4129,,3375,,7504,,1770949
0604901 CA FSP MODOC COUNTY DSS,317,,397,,714,,110,,189,,299,,53210
0605101 CA FSP MONO CO WELFARE DEPT,70,,183,,253,,28,,84,,112,,23129
0605302 CA FSP MONTEREY CO DSW,6629,,10421,,17050,,2268,,3923,,6191,,1329095
0605502 CA FSP NAPA CO WELFARE DEPT,551,,1215,,1766,,202,,571,,773,,171626
0605701 CA FSP NEVADA CO DPSS,646,,998,,1644,,247,,499,,746,,132402
0605903 CA FSP ORANGE CO DSW,35076,,30844,,65920,,12312,,11672,,23984,,4525646
0606101 CA FSP PLACER CO WELFARE DEPT,2324,,1578,,3902,,866,,778,,1644,,321476
0606301 CA FSP PLUMAS COUNTY DSS,246,,304,,550,,102,,152,,254,,40998
0606503 CA FSP RIVERSIDE COUNTY DSS,38746,,17465,,56211,,13625,,6781,,20406,,4545508
0606703 CA FSP SACRAMENTO CO DSW,76894,,27207,,104101,,21626,,11196,,32822,,7414085
0606902 CA FSP SAN BENITO COUNTY DSS,797,,1303,,2100,,250,,483,,733,,155528
0607105 CA EBT SAN BRNDINO CO DPSS AU,76007,,47365,,123372,,25401,,18229,,43630,,9939955
0607301 CA EBT SAN DIEGO CO DSS,49439,,28643,,78082,,17235,,11188,,28423,,5674670
0607502 CA FSP SAN FRANCISCO COUNTY DSS,12175,,11187,,23362,,4460,,9290,,13750,,1923397
0607702 CA FSP SAN JOAQUIN CO HUMAN SVCS AGCY,22301,,20988,,43289,,7199,,7348,,14547,,3281484
0607901 CA FSP SAN LUIS OBISPO COUNTY DSS,2913,,3033,,5946,,1175,,1367,,2542,,512368
0608103 CA FSP SAN MATEO COUNTY DSS,2496,,2401,,4897,,1007,,1174,,2181,,396243
0608304 CA FSP SANTA BARBARA CO DSW,7507,,6875,,14382,,3098,,2609,,5707,,1111598
0608502 CA FSP SANTA CLARA COUNTY DSS,21581,,13852,,35433,,7472,,5976,,13448,,2630724
0608702 CA FSP SANTA CRUZ CO DSW,2950,,3586,,6536,,1225,,1746,,2971,,556838
0608901 CA FSP SHASTA CO DSW,5951,,5647,,11598,,2117,,2522,,4639,,962278
0609101 CA FSP SIERRA CO HUMAN SVCS,69,,32,,101,,25,,24,,49,,8006
0609301 CA FSP SISKIYOU CO DSW,1543,,1757,,3300,,549,,774,,1323,,248516
0609502 CA FSP SOLANO CO DSW,8497,,2726,,11223,,2934,,1417,,4351,,829456
0609701 CA FSP SONOMA CO DSW,3792,,3821,,7613,,1579,,2052,,3631,,597263
0609902 CA FSP STANISLAUS CO. DSS,19057,,12354,,31411,,5981,,3930,,9911,,2254241
0610101 CA FSP SUTTER CO WELF DEPT,1614,,2503,,4117,,540,,968,,1508,,318173
0610301 CA FSP TEHAMA CO DSW,1893,,2597,,4490,,739,,1173,,1912,,334892
0610501 CA FSP TRINITY CO DSW,350,,411,,761,,121,,178,,299,,63293
0610704 CA FSP TULARE COUNTY DSS,31248,,14934,,46182,,9769,,5604,,15373,,3442185
0610901 CA FSP TUOLUMNE CO WELF DEPT,1136,,974,,2110,,410,,459,,869,,152613
0611101 CA FSP VENTURA CO.,9605,,12210,,21815,,3507,,4728,,8235,,1572065
0611301 CA FSP YOLO CO DSW,4150,,3164,,7314,,1402,,1225,,2627,,543980
0611501 CA FSP YUBA CO WELFARE DEPT,4214,,3354,,7568,,1212,,1339,,2551,,555472
0800301 CO EBT ALAMOSA CO DSS,645,,1621,,2266,,313,,719,,1032,,170458
0800701 CO EBT ARCHULETA CO DSS,111,,337,,448,,56,,143,,199,,36603
0800901 CO EBT BACA CO DSS,59,,254,,313,,34,,97,,131,,17259
0801101 CO EBT BENT CO DSS,76,,572,,648,,56,,229,,285,,43339
0801301 CO EBT BOULDER CO DSS,1941,,3693,,5634,,1007,,1885,,2892,,419507
0801501 CO EBT CHAFFEE CO DSS,120,,582,,702,,76,,267,,343,,45467
0801701 CO EBT CHEYENNE CO DSS,53,,57,,110,,23,,23,,46,,7038
0801901 CO EBT CLEAR CREEK,15,,229,,244,,14,,102,,116,,22317
0802101 CO EBT CONEJOS CO DSS,263,,1136,,1399,,154,,409,,563,,90774
0802301 CO EBT COSTILLA CO DSS,261,,614,,875,,162,,262,,424,,55374
0802501 CO EBT CROWLEY CO DSS,158,,390,,548,,88,,152,,240,,35375
0802701 CO EBT CUSTER CO DSS,17,,159,,176,,9,,67,,76,,13043
0802901 CO EBT DELTA CO DSS,402,,1696,,2098,,193,,688,,881,,148687
0803102 CO EBT DENVER,10471,,27937,,38408,,6075,,12698,,18773,,3087490
0803301 CO EBT DOLORES CO DSS,38,,77,,115,,20,,36,,56,,7217
0803501 CO EBT DOUGLAS,181,,6,,187,,108,,5,,113,,14724
0803701 CO EBT EAGLE CO DSS,16,,185,,201,,10,,81,,91,,15965
0803901 CO EBT ELBERT CO DSS,57,,240,,297,,28,,86,,114,,21949
0804101 CO EBT EL PASO CO DSS,5432,,16332,,21764,,2496,,6449,,8945,,1769825
0804301 CO EBT FREMONT CO DSS,418,,1725,,2143,,241,,687,,928,,146304
0804501 CO EBT GARFIELD CO DSS,996,,448,,1444,,421,,193,,614,,118819
0804701 CO EBT GILPIN,20,,105,,125,,9,,49,,58,,11315
0804901 CO EBT GRAND,7,,208,,215,,5,,91,,96,,19351
0805101 CO EBT GUNN HINSDALE CO DSS,69,,316,,385,,36,,152,,188,,34056
0805301 CO EBT HINSDALE,1,,39,,40,,1,,14,,15,,3589
0805501 CO EBT HUERFANO CO DSS,269,,646,,915,,149,,264,,413,,59906
0805701 CO EBT JACKSON,29,,85,,114,,8,,31,,39,,7893
0805901 CO EBT JEFFERSON CO DSS,2263,,6731,,8994,,879,,3066,,3945,,744091
0806101 CO EBT KIOWA CO DSS,19,,39,,58,,8,,17,,25,,3402
0806301 CO EBT KIT CARSON CO DSS,56,,342,,398,,31,,114,,145,,25257
0806501 CO EBT LAKE CO DSS,50,,279,,329,,29,,116,,145,,29188
0806701 CO EBT LA PLATA CO DSS,280,,1528,,1808,,146,,641,,787,,140159
0806901 CO EBT LARIMER CO DSS,1398,,5728,,7126,,639,,2400,,3039,,563487
0807101 CO EBT LAS ANIMAS CO DSS,423,,1006,,1429,,234,,475,,709,,94366
0807301 CO EBT LINCOLN CO DSS,156,,189,,345,,67,,72,,139,,27602
0807501 CO EBT LOGAN CO DSS,225,,921,,1146,,110,,415,,525,,76391
0807701 CO EBT MESA CO DSS,1595,,6124,,7719,,829,,2591,,3420,,582998
0807901 CO EBT MINERAL,8,,18,,26,,6,,8,,14,,1982
0808101 CO EBT MOFFAT CO DSS,116,,558,,674,,78,,243,,321,,49550
0808301 CO EBT MONTEZUMA CO DSS,449,,1710,,2159,,185,,642,,827,,156757
0808501 CO EBT MONTROSE CO DSS,394,,1646,,2040,,162,,700,,862,,150868
0808701 CO EBT MORGAN CO DSS,343,,1079,,1422,,167,,402,,569,,101351
0808901 CO EBT OTERO CO DSS,703,,1990,,2693,,355,,824,,1179,,171303
0809101 CO EBT OURAY CO DSS,11,,68,,79,,6,,30,,36,,6049
0809301 CO EBT PARK CO DSS,33,,220,,253,,22,,112,,134,,35628
0809501 CO EBT PHILLIPS CO DSS,27,,135,,162,,19,,52,,71,,8898
0809701 CO EBT PITKIN,3,,24,,27,,3,,20,,23,,1974
0809901 CO EBT PROWERS CO DSS,218,,1261,,1479,,123,,477,,600,,97094
0810101 CO EBT PUEBLO CO DSS,4665,,11676,,16341,,2599,,4638,,7237,,1288144
0810301 CO EBT RIO BLANCO CO DSS,29,,199,,228,,15,,73,,88,,17331
0810501 CO EBT RIO GRANDE CO DSS,603,,1334,,1937,,307,,517,,824,,136686
0810701 CO EBT ROUTT CO DSS,25,,220,,245,,19,,102,,121,,18002
0810901 CO EBT SAGUACHE CO DSS,211,,722,,933,,96,,295,,391,,66331
0811101 CO EBT SAN JUAN CO DSS,12,,63,,75,,5,,35,,40,,6448
0811301 CO EBT SAN MIGUEL CO DSS,20,,118,,138,,10,,51,,61,,10365
0811501 CO EBT SEDGWICK CO DSS,19,,108,,127,,9,,44,,53,,6443
0811701 CO EBT SUMMIT CO DSS,74,,150,,224,,35,,63,,98,,18547
0811901 CO EBT TELLER CO DSS,369,,271,,640,,150,,117,,267,,52556
0812101 CO EBT WASHINGTON CO DSS,32,,115,,147,,13,,49,,62,,9009
0812301 CO EBT WELD CO DSS,928,,4820,,5748,,490,,1747,,2237,,429733
0812501 CO EBT YUMA CO DSS,64,,339,,403,,43,,143,,186,,26767
0812701 CO EBT ADAMS CO DSS,1398,,12381,,13779,,786,,4673,,5459,,1124353
0812901 CO EBT ARAPAHO CO. DSS,2802,,9876,,12678,,1414,,4068,,5482,,1029550
0813101 CO EBT BROOMFIELD,146,,490,,636,,91,,194,,285,,46015
0900002 CT EBT DEPT. OF SOCIAL SERVICES,72481,,94792,,167273,,41529,,45363,,86892,,12052379
1000112 DE FSP KENT,8049,,,,8049,,3311,,,,3311,,674366
1000235 DE FSP NEW CASTLE,22537,,,,22537,,9272,,,,9272,,1888225
1000316 DE FSP SUSSEX CO.,9658,,,,9658,,3974,,,,3974,,809239
1100161 DC EBT D.C. Treasury,27412,,47354,,74766,,10733,,23995,,34728,,6240900
1200101 FL EBT ALACHUA CO DFS,3512,,13154,,16666,,1806,,5606,,7412,,1263636
1200301 FL EBT BAKER CO SERVICE CENTE,317,,1626,,1943,,160,,644,,804,,138065
1200501 FL EBT BAY CO DFS,1988,,10969,,12957,,1167,,4628,,5795,,956704
1200701 FL EBT BRADFORD CO DFS,444,,2226,,2670,,236,,899,,1135,,195030
1200901 FL EBT BREVARD CO DFS,3897,,17107,,21004,,2322,,7357,,9679,,1531236
1201101 FL EBT BROWARD CO SES,17654,,46323,,63977,,10464,,20812,,31276,,4968276
1201301 FL EBT CALHOUN CO DFS,293,,1242,,1535,,180,,551,,731,,99700
1201501 FL EBT CHARLOTTE CO DFS,887,,3429,,4316,,558,,1525,,2083,,307349
