NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:13 PM,,,,,
Jan 1996,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1811701 IN FSP ORANGE CO DPW,392,,1237,,1629,,184,,431,,615,,94321
1811901 IN FSP OWEN CO DPW,395,,907,,1302,,158,,318,,476,,87708
1812101 IN FSP PARKE CO DPW,291,,559,,850,,124,,185,,309,,53455
1812301 IN FSP PERRY CO DPW,340,,773,,1113,,155,,277,,432,,66477
1812501 IN FSP PIKE CO DPW,370,,732,,1102,,163,,271,,434,,67361
1812701 IN FSP PORTER CO DPW,1486,,2970,,4456,,668,,1175,,1843,,324478
1812901 IN FSP POSEY CO DPW,646,,1004,,1650,,289,,370,,659,,102910
1813101 IN FSP PULASKI CO DFC,216,,626,,842,,88,,188,,276,,50426
1813301 IN FSP PUTNAM CO DPW,272,,728,,1000,,121,,259,,380,,61516
1813501 IN FSP RANDOLPH CO DPW,737,,1403,,2140,,312,,524,,836,,132743
1813701 IN FSP RIPLEY CO DPW,341,,850,,1191,,148,,273,,421,,66051
1813901 IN FSP RUSH CO DPW,261,,568,,829,,93,,199,,292,,50773
1814101 IN FSP ST JOSEPH CO DPW,9511,,10920,,20431,,3682,,4375,,8057,,1562966
1814301 IN FSP SCOTT CO DPW,915,,1425,,2340,,382,,500,,882,,149945
1814501 IN FSP SHELBY CO DPW,613,,1517,,2130,,252,,546,,798,,130918
1814701 IN FSP SPENCER CO DPW,311,,779,,1090,,130,,252,,382,,62638
1814901 IN FSP STARKE CO DPW,524,,1456,,1980,,221,,457,,678,,121449
1815101 IN FSP STEUBEN CO DPW,335,,818,,1153,,156,,313,,469,,74577
1815301 IN FSP SULLIVAN CO DPW,517,,1346,,1863,,218,,484,,702,,114138
1815501 IN FSP SWITZERLAND CO DPW,163,,470,,633,,73,,152,,225,,41783
1815701 IN FSP TIPPECANOE CO DPW,2078,,3634,,5712,,885,,1456,,2341,,398587
1815901 IN FSP TIPTON CO DPW,191,,423,,614,,91,,170,,261,,37548
1816101 IN FSP UNION CO DPW,128,,342,,470,,53,,116,,169,,28257
1816301 IN FSP VANDERBURGH CO DPW,6889,,9153,,16042,,2969,,3754,,6723,,1081872
1816501 IN FSP VERMILLION CO DPW,300,,568,,868,,132,,209,,341,,52756
1816701 IN FSP VIGO CO DPW,2846,,6049,,8895,,1232,,2095,,3327,,558344
1816901 IN FSP WABASH CO DPW,361,,857,,1218,,178,,322,,500,,76969
1817101 IN FSP WARREN CO DPW,62,,219,,281,,29,,71,,100,,14572
1817301 IN FSP WARRICK CO DPW,638,,1429,,2067,,246,,469,,715,,128954
1817501 IN FSP WASHINGTON CO DPW,574,,1310,,1884,,263,,429,,692,,119796
1817701 IN FSP WAYNE CO DPW,2689,,4482,,7171,,1160,,1700,,2860,,467162
1817901 IN FSP WELLS CO DPW,166,,478,,644,,81,,179,,260,,40558
1818101 IN FSP WHITE CO DPW,364,,948,,1312,,150,,343,,493,,86250
1818301 IN FSP WHITLEY CO DPW,184,,463,,647,,87,,183,,270,,43252
1900101 IA FSP ADAIR CO DHS,231,,281,,512,,96,,109,,205,,31855
1900301 IA FSP ADAMS CO DHS,227,,139,,366,,80,,59,,139,,23416
1900501 IA FSP ALLAMAKEE CO DHS,317,,283,,600,,131,,105,,236,,37266
1900701 IA FSP APPANOOSE CO DHS,1075,,887,,1962,,394,,433,,827,,126744
1900901 IA FSP AUDUBON CO DHS,87,,176,,263,,34,,68,,102,,16539
1901101 IA FSP BENTON CO DHS,572,,456,,1028,,221,,176,,397,,63684
1901301 IA FSP BLACK HAWK CO DHS,7796,,3912,,11708,,3054,,1983,,5037,,779224
1901501 IA FSP BOONE CO DHS,807,,566,,1373,,296,,273,,569,,93754
1901701 IA FSP BREMER CO DHS,442,,327,,769,,173,,129,,302,,45981
1901901 IA FSP BUCHANAN CO DHS,652,,498,,1150,,238,,171,,409,,70256
1902101 IA FSP BUENA VISTA CO DHS,444,,399,,843,,179,,165,,344,,53230
1902301 IA FSP BUTLER CO DHS,360,,426,,786,,141,,159,,300,,44673
1902501 IA FSP CALHOUN CO DHS,325,,291,,616,,131,,126,,257,,36892
1902701 IA FSP CARROLL CO DHS,504,,325,,829,,198,,141,,339,,46833
1902901 IA FSP CASS CO DHS,465,,419,,884,,169,,166,,335,,54155
1903101 IA FSP CEDAR CO DHS,433,,346,,779,,162,,169,,331,,51777
1903301 IA FSP CERRO GORDO CO DHS,1527,,1580,,3107,,662,,704,,1366,,195881
1903501 IA FSP CHEROKEE CO DHS,237,,265,,502,,102,,116,,218,,32236
1903701 IA FSP CHICKASAW CO DHS,217,,315,,532,,89,,110,,199,,31206
1903901 IA FSP CLARKE CO DHS,425,,398,,823,,165,,146,,311,,54481
1904101 IA FSP CLAY CO DHS,404,,396,,800,,181,,182,,363,,48122
1904301 IA FSP CLAYTON CO DHS,246,,391,,637,,113,,133,,246,,40658
1904501 IA FSP CLINTON CO DHS,2799,,1454,,4253,,1133,,712,,1845,,294227
1904701 IA FSP CRAWFORD CO DHS,626,,570,,1196,,244,,222,,466,,77134
1904901 IA FSP DALLAS CO DHS,784,,631,,1415,,301,,248,,549,,95019
1905101 IA FSP DAVIS CO DHS,276,,211,,487,,118,,92,,210,,29838
1905301 IA FSP DECATUR CO DHS,553,,484,,1037,,234,,223,,457,,63069
1905501 IA FSP DELAWARE CO DHS,408,,476,,884,,157,,168,,325,,51007
1905701 IA FSP DES MOINES CO DHS,2163,,1482,,3645,,834,,702,,1536,,246737
1905901 IA FSP DICKINSON CO DHS,333,,311,,644,,125,,158,,283,,41508
1906101 IA FSP DUBUQUE CO DHS,2375,,1801,,4176,,937,,764,,1701,,266717
1906301 IA FSP EMMET CO DHS,283,,336,,619,,95,,169,,264,,37206
1906501 IA FSP FAYETTE CO DHS,811,,687,,1498,,318,,285,,603,,92020
1906701 IA FSP FLOYD CO DHS,601,,575,,1176,,229,,215,,444,,70754
1906901 IA FSP FRANKLIN CO DHS,294,,328,,622,,107,,151,,258,,37444
1907101 IA FSP FREMONT CO DHS,364,,295,,659,,141,,123,,264,,41413
1907301 IA FSP GREENE CO DHS,369,,281,,650,,140,,114,,254,,39244
1907501 IA FSP GRUNDY CO DHS,190,,160,,350,,67,,72,,139,,23958
1907701 IA FSP GUTHRIE CO DHS,298,,378,,676,,115,,151,,266,,40441
1907901 IA FSP HAMILTON CO DHS,408,,395,,803,,178,,168,,346,,53440
1908101 IA FSP HANCOCK CO DHS,214,,289,,503,,84,,113,,197,,32510
1908301 IA FSP HARDIN CO DHS,555,,494,,1049,,219,,224,,443,,65588
1908501 IA FSP HARRISON CO DHS,447,,688,,1135,,192,,239,,431,,68980
1908701 IA FSP HENRY CO DHS,650,,482,,1132,,262,,209,,471,,73972
1908901 IA FSP HOWARD CO DHS,158,,261,,419,,75,,100,,175,,25285
1909101 IA FSP HUMBOLDT CO DHS,250,,204,,454,,103,,101,,204,,26506
1909301 IA FSP IDA CO DHS,102,,239,,341,,45,,82,,127,,20094
1909501 IA FSP IOWA CO DHS,228,,268,,496,,87,,99,,186,,31975
1909701 IA FSP JACKSON CO DHS,599,,622,,1221,,255,,262,,517,,78780
1909901 IA FSP JASPER CO DHS,924,,636,,1560,,385,,286,,671,,100152
1910101 IA FSP JEFFERSON CO DHS,685,,529,,1214,,275,,293,,568,,87497
1910301 IA FSP JOHNSON CO DHS,1904,,1158,,3062,,761,,619,,1380,,227139
1910501 IA FSP JONES CO DHS,478,,434,,912,,191,,176,,367,,60499
1910701 IA FSP KEOKUK CO DHS,504,,417,,921,,179,,167,,346,,57160
1910901 IA FSP KOSSUTH CO DHS,373,,383,,756,,143,,149,,292,,44611
1911102 IA FSP LEE CO DHS,1847,,1286,,3133,,713,,571,,1284,,201648
1911301 IA EBT LINN CO DHS,1639,,884,,2523,,634,,347,,981,,175482
1911301 IA FSP LINN CO DHS,4288,,3244,,7532,,1735,,1777,,3512,,518814
1911501 IA FSP LOUISA CO DHS,548,,361,,909,,181,,168,,349,,59662
1911701 IA FSP LUCAS CO DHS,528,,350,,878,,211,,172,,383,,57883
1911901 IA FSP LYON CO DHS,168,,276,,444,,67,,86,,153,,24698
1912101 IA FSP MADISON CO DHS,321,,255,,576,,116,,108,,224,,37535
1912301 IA FSP MAHASKA CO DHS,849,,701,,1550,,352,,308,,660,,99596
1912501 IA FSP MARION CO DHS,874,,591,,1465,,346,,262,,608,,92510
1912701 IA FSP MARSHALL CO DHS,1646,,1231,,2877,,617,,614,,1231,,199290
1912901 IA FSP MILLS CO DHS,556,,356,,912,,190,,135,,325,,61229
1913101 IA FSP MITCHELL CO DHS,130,,190,,320,,56,,81,,137,,18444
1913301 IA FSP MONONA CO DHS,263,,452,,715,,122,,184,,306,,44921
1913501 IA FSP MONROE CO DHS,391,,365,,756,,153,,155,,308,,45667
1913701 IA FSP MONTGOMERY CO DHS,522,,442,,964,,200,,184,,384,,59971
1913901 IA FSP MUSCATINE CO DHS,2164,,1235,,3399,,778,,525,,1303,,235004
1914101 IA FSP O BRIEN CO DHS,257,,304,,561,,99,,116,,215,,31547
1914301 IA FSP OSCEOLA CO DHS,122,,153,,275,,46,,52,,98,,16195
1914501 IA FSP PAGE CO DHS,720,,490,,1210,,288,,223,,511,,73081
1914701 IA FSP PALO ALTO CO DHS,252,,245,,497,,134,,115,,249,,27112
1914901 IA FSP PLYMOUTH CO DHS,333,,355,,688,,152,,139,,291,,39055
1915101 IA FSP POCAHONTAS CO DHS,218,,268,,486,,85,,118,,203,,28601
1915301 IA FSP POLK CO DHS,15814,,8399,,24213,,6066,,4154,,10220,,1773332
1915501 IA FSP POTTAWATTAMIE CO DHS,4716,,2497,,7213,,1756,,1011,,2767,,499305
1915701 IA FSP POWESHIEK CO DHS,633,,271,,904,,233,,129,,362,,61272
1915901 IA FSP RINGGOLD CO DHS,218,,282,,500,,79,,111,,190,,30096
1916101 IA FSP SAC CO DHS,273,,416,,689,,104,,149,,253,,40256
1916301 IA FSP SCOTT CO DHS,10903,,4669,,15572,,3980,,2340,,6320,,1105986
1916501 IA FSP SHELBY CO DHS,278,,374,,652,,113,,125,,238,,40796
1916701 IA FSP SIOUX CO DHS,335,,427,,762,,129,,141,,270,,42633
1916901 IA FSP STORY CO DHS,1412,,910,,2322,,565,,480,,1045,,176613
1917101 IA FSP TAMA CO DHS,482,,285,,767,,163,,113,,276,,47358
1917301 IA FSP TAYLOR CO DHS,332,,277,,609,,114,,106,,220,,34550
1917501 IA FSP UNION CO DHS,668,,487,,1155,,276,,223,,499,,75776
1917701 IA FSP VAN BUREN CO DHS,193,,260,,453,,81,,92,,173,,27304
1917901 IA FSP WAPELLO CO DHS,2665,,1553,,4218,,1080,,797,,1877,,271849
1918101 IA FSP WARREN CO DHS,754,,534,,1288,,312,,222,,534,,85729
1918301 IA FSP WASHINGTON CO DHS,539,,405,,944,,196,,168,,364,,61411
1918501 IA FSP WAYNE CO DHS,318,,355,,673,,122,,136,,258,,39850
1918701 IA FSP WEBSTER CO DHS,2176,,1335,,3511,,872,,677,,1549,,225341
1918901 IA FSP WINNEBAGO CO DHS,180,,281,,461,,78,,117,,195,,27259
1919101 IA FSP WINNESHIEK CO DHS,286,,324,,610,,125,,132,,257,,34292
1919301 IA FSP WOODBURY CO DHS,3661,,2834,,6495,,1429,,1141,,2570,,429803
1919501 IA FSP WORTH CO DHS,167,,121,,288,,70,,51,,121,,17540
1919701 IA FSP WRIGHT CO DHS,372,,379,,751,,144,,160,,304,,45326
2000101 KS FSP ALLEN,688,,755,,1443,,284,,279,,563,,90568
2000301 KS FSP ANDERSON,264,,289,,553,,106,,108,,214,,31597
2000501 KS FSP ATCHISON,918,,717,,1635,,379,,291,,670,,107178
2000701 KS FSP BARBER,103,,154,,257,,56,,66,,122,,14458
2000901 KS FSP BARTON,1165,,1283,,2448,,492,,544,,1036,,153661
2001101 KS FSP BOURBON,800,,810,,1610,,352,,328,,680,,97624
2001301 KS FSP BROWN,601,,714,,1315,,250,,245,,495,,78053
2001501 KS FSP BUTLER,1735,,1371,,3106,,680,,546,,1226,,198669
2001701 KS FSP CHASE,81,,132,,213,,37,,57,,94,,13496
2001901 KS FSP CHAUTAUQUA,156,,277,,433,,71,,105,,176,,24118
2002101 KS FSP CHEROKEE,1464,,1365,,2829,,617,,490,,1107,,180790
2002301 KS FSP CHEYENNE,46,,66,,112,,19,,21,,40,,6231
2002501 KS FSP CLARK,26,,64,,90,,10,,23,,33,,4417
2002701 KS FSP CLAY,280,,256,,536,,115,,98,,213,,30887
2002901 KS FSP CLOUD,217,,389,,606,,110,,148,,258,,37293
2003101 KS FSP COFFEY,251,,286,,537,,101,,111,,212,,34896
2003301 KS FSP COMANCHE,33,,29,,62,,12,,12,,24,,4203
2003501 KS FSP COWLEY,1555,,1624,,3179,,692,,643,,1335,,201548
2003701 KS FSP CRAWFORD,1870,,1670,,3540,,829,,673,,1502,,221354
2003901 KS FSP DECATUR,47,,69,,116,,23,,28,,51,,6912
2004101 KS FSP DICKINSON,563,,658,,1221,,232,,248,,480,,72697
2004301 KS FSP DONIPHAN,402,,441,,843,,169,,175,,344,,53724
2004501 KS FSP DOUGLAS,2519,,1644,,4163,,1119,,723,,1842,,281009
2004701 KS FSP EDWARDS,52,,104,,156,,20,,36,,56,,9380
2004901 KS FSP ELK,109,,205,,314,,53,,72,,125,,19452
2005101 KS FSP ELLIS,651,,806,,1457,,333,,357,,690,,89992
2005301 KS FSP ELLSWORTH,78,,170,,248,,40,,60,,100,,15375
2005501 KS FSP FINNEY,973,,1138,,2111,,396,,380,,776,,124871
2005701 KS FSP FORD,852,,1096,,1948,,360,,419,,779,,121208
2005901 KS FSP FRANKLIN,900,,765,,1665,,409,,311,,720,,108683
2006101 KS FSP GEARY,1545,,1950,,3495,,629,,653,,1282,,220667
2006301 KS FSP GOVE,11,,39,,50,,8,,14,,22,,3382
2006501 KS FSP GRAHAM,71,,67,,138,,44,,35,,79,,6969
2006701 KS FSP GRANT,250,,197,,447,,87,,67,,154,,26546
2006901 KS FSP GRAY,43,,111,,154,,20,,40,,60,,7977
2007101 KS FSP GREELEY,13,,22,,35,,8,,8,,16,,1765
2007301 KS FSP GREENWOOD,378,,320,,698,,164,,124,,288,,43477
2007501 KS FSP HAMILTON,36,,56,,92,,16,,22,,38,,6226
2007701 KS FSP HARPER,253,,275,,528,,106,,116,,222,,33401
2007901 KS FSP HARVEY,882,,812,,1694,,408,,346,,754,,106075
2008101 KS FSP HASKELL,85,,144,,229,,32,,41,,73,,12539
2008301 KS FSP HODGEMAN,25,,21,,46,,11,,12,,23,,2729
2008501 KS FSP JACKSON,423,,424,,847,,165,,153,,318,,55649
2008701 KS FSP JEFFERSON,371,,426,,797,,159,,170,,329,,47798
2008901 KS FSP JEWELL,87,,133,,220,,40,,50,,90,,13438
2009101 KS FSP JOHNSON,3557,,2764,,6321,,1671,,1213,,2884,,420931
2009301 KS FSP KEARNY,106,,169,,275,,38,,54,,92,,16887
2009501 KS FSP KINGMAN,210,,203,,413,,91,,82,,173,,25918
2009701 KS FSP KIOWA,88,,77,,165,,38,,36,,74,,10263
2009901 KS FSP LABETTE,1353,,1047,,2400,,594,,455,,1049,,151056
2010101 KS FSP LANE,30,,31,,61,,14,,18,,32,,4376
2010301 KS FSP LEAVENWORTH,1945,,1703,,3648,,799,,696,,1495,,239899
2010501 KS FSP LINCOLN,92,,72,,164,,39,,36,,75,,9341
2010701 KS FSP LINN,364,,339,,703,,154,,127,,281,,44210
2010901 KS FSP LOGAN,64,,83,,147,,28,,33,,61,,8263
2011101 KS FSP LYON,1383,,1407,,2790,,572,,572,,1144,,185658
2011301 KS FSP MCPHERSON,446,,460,,906,,203,,189,,392,,55884
2011501 KS FSP MARION,217,,265,,482,,96,,94,,190,,27097
2011701 KS FSP MARSHALL,286,,204,,490,,130,,80,,210,,26878
2011901 KS FSP MEADE,39,,42,,81,,21,,15,,36,,4141
2012101 KS FSP MIAMI,648,,551,,1199,,278,,215,,493,,77205
2012301 KS FSP MITCHELL,98,,198,,296,,46,,65,,111,,16298
2012501 KS FSP MONTGOMERY,2290,,1847,,4137,,981,,783,,1764,,259488
2012701 KS FSP MORRIS,178,,211,,389,,77,,80,,157,,23309
2012901 KS FSP MORTON,62,,98,,160,,27,,32,,59,,10448
2013101 KS FSP NEMAHA,133,,155,,288,,69,,67,,136,,15424
2013301 KS FSP NEOSHO,813,,720,,1533,,359,,291,,650,,91721
2013501 KS FSP NESS,21,,64,,85,,10,,20,,30,,3770
2013701 KS FSP NORTON,110,,178,,288,,45,,65,,110,,16429
2013901 KS FSP OSAGE,522,,569,,1091,,213,,208,,421,,70922
2014101 KS FSP OSBORNE,98,,100,,198,,45,,39,,84,,11537
2014301 KS FSP OTTAWA,134,,136,,270,,58,,54,,112,,13529
2014501 KS FSP PAWNEE,169,,216,,385,,73,,91,,164,,23760
2014701 KS FSP PHILLIPS,105,,147,,252,,50,,58,,108,,12975
2014901 KS FSP POTTAWATOMIE,394,,545,,939,,148,,167,,315,,53300
2015101 KS FSP PRATT,236,,287,,523,,103,,127,,230,,32899
2015301 KS FSP RAWLINS,44,,69,,113,,25,,33,,58,,6535
2015501 KS FSP RENO,3038,,2211,,5249,,1243,,977,,2220,,358527
2015701 KS FSP REPUBLIC,117,,158,,275,,44,,55,,99,,15801
2015901 KS FSP RICE,420,,329,,749,,147,,113,,260,,44144
2016101 KS FSP RILEY,1029,,1291,,2320,,454,,534,,988,,154004
2016301 KS FSP ROOKS,107,,194,,301,,43,,61,,104,,17035
2016501 KS FSP RUSH,109,,142,,251,,44,,60,,104,,14398
2016701 KS FSP RUSSELL,212,,339,,551,,105,,130,,235,,32587
2016901 KS FSP SALINE,1756,,1621,,3377,,774,,663,,1437,,207207
2017101 KS FSP SCOTT,19,,114,,133,,14,,39,,53,,7290
2017301 KS FSP Sedgwick County,24419,,14861,,39280,,10101,,6777,,16878,,2797530
2017501 KS FSP SEWARD,1105,,842,,1947,,436,,321,,757,,135292
2017701 KS FSP SHAWNEE,8271,,4890,,13161,,3622,,2306,,5928,,881682
2017901 KS FSP SHERIDAN,36,,40,,76,,13,,17,,30,,3995
2018101 KS FSP SHERMAN,173,,272,,445,,65,,93,,158,,25396
2018301 KS FSP SMITH,70,,123,,193,,37,,41,,78,,11129
2018501 KS FSP STAFFORD,162,,211,,373,,63,,85,,148,,23606
2018701 KS FSP STANTON,39,,60,,99,,13,,22,,35,,5313
2018901 KS FSP STEVENS,144,,155,,299,,55,,51,,106,,18931
2019101 KS FSP SUMNER,830,,773,,1603,,332,,301,,633,,99731
2019301 KS FSP THOMAS,158,,190,,348,,63,,68,,131,,24086
2019501 KS FSP TREGO,53,,59,,112,,25,,26,,51,,6612
2019701 KS FSP WABAUNSEE,96,,132,,228,,36,,40,,76,,13798
2019901 KS FSP WALLACE,23,,26,,49,,12,,9,,21,,2322
2020101 KS FSP WASHINGTON,159,,157,,316,,72,,59,,131,,16610
2020301 KS FSP WICHITA,67,,77,,144,,30,,25,,55,,8646
2020501 KS FSP WILSON,436,,527,,963,,187,,200,,387,,57795
2020701 KS FSP WOODSON,150,,174,,324,,69,,65,,134,,20097
2020902 KS FSP WYANDOTTE,13776,,7575,,21351,,5286,,3076,,8362,,1447973
2100101 KY FSP ADAIR,299,,2011,,2310,,95,,790,,885,,143165
2100301 KY FSP ALLEN,146,,1313,,1459,,48,,519,,567,,84945
2100501 KY FSP ANDERSON,83,,663,,746,,30,,266,,296,,54857
2100701 KY FSP BALLARD,107,,634,,741,,38,,297,,335,,48136
2100901 KY FSP BARREN,502,,2924,,3426,,172,,1206,,1378,,221916
2101101 KY FSP BATH,259,,2076,,2335,,87,,788,,875,,148027
2101301 KY FSP BELL,1173,,6465,,7638,,415,,2420,,2835,,512039
2101501 KY FSP BOONE,449,,2695,,3144,,168,,1089,,1257,,236096
2101701 KY FSP BOURBON,283,,1405,,1688,,96,,541,,637,,118638
2101901 KY FSP BOYD,1326,,5377,,6703,,476,,2230,,2706,,500540
2102101 KY FSP BOYLE,363,,1867,,2230,,123,,774,,897,,157942
2102301 KY FSP BRACKEN,172,,742,,914,,54,,278,,332,,66461
2102501 KY FSP BREATHITT,825,,4964,,5789,,276,,2025,,2301,,363627
2102701 KY FSP BRECKINRIDGE,259,,2320,,2579,,88,,922,,1010,,175656
2102901 KY FSP BULLITT,697,,3546,,4243,,261,,1306,,1567,,316812
2103101 KY FSP BUTLER,238,,1698,,1936,,74,,657,,731,,125203
2103301 KY FSP CALDWELL,279,,1373,,1652,,86,,563,,649,,109022
2103501 KY FSP CALLOWAY,376,,1863,,2239,,147,,790,,937,,160294
2103701 KY FSP CAMPBELL,1713,,4526,,6239,,610,,1662,,2272,,491758
2103901 KY FSP CARLISLE,50,,358,,408,,19,,164,,183,,23430
2104101 KY FSP CARROLL,180,,1119,,1299,,67,,476,,543,,90354
2104301 KY FSP CARTER,565,,4987,,5552,,179,,1753,,1932,,392080
2104501 KY FSP CASEY,208,,1999,,2207,,70,,804,,874,,134356
2104701 KY FSP CHRISTIAN,1334,,6262,,7596,,447,,2424,,2871,,524369
2104901 KY FSP CLARK,614,,2366,,2980,,217,,1045,,1262,,207439
2105101 KY FSP CLAY,708,,8069,,8777,,248,,2960,,3208,,543412
2105301 KY FSP CLINTON,212,,2155,,2367,,84,,886,,970,,146725
2105501 KY FSP CRITTENDEN,184,,883,,1067,,58,,383,,441,,69389
2105701 KY FSP CUMBERLAND,219,,1296,,1515,,74,,575,,649,,88708
2105901 KY FSP DAVIESS,2063,,7697,,9760,,737,,3349,,4086,,715723
2106101 KY FSP EDMONSON,129,,1538,,1667,,43,,641,,684,,113216
2106301 KY FSP ELLIOTT,238,,1874,,2112,,74,,690,,764,,137510
2106501 KY FSP ESTILL,486,,3213,,3699,,178,,1210,,1388,,249441
2106703 KY FSP FAYETTE,4315,,10012,,14327,,1519,,3879,,5398,,1166670
2106901 KY FSP FLEMING,260,,1600,,1860,,88,,596,,684,,125577
2107101 KY FSP FLOYD,2337,,9109,,11446,,769,,3457,,4226,,808984
2107301 KY FSP FRANKLIN,825,,2552,,3377,,310,,1081,,1391,,268005
2107501 KY FSP FULTON,349,,1429,,1778,,114,,659,,773,,115804
2107701 KY FSP GALLATIN,107,,727,,834,,41,,281,,322,,60965
2107901 KY FSP GARRARD,197,,1292,,1489,,70,,506,,576,,102453
2108101 KY FSP GRANT,257,,1914,,2171,,84,,688,,772,,159942
2108301 KY FSP GRAVES,496,,2421,,2917,,177,,1076,,1253,,192402
2108501 KY FSP GRAYSON,355,,3163,,3518,,122,,1249,,1371,,244754
2108701 KY FSP GREEN,188,,959,,1147,,61,,415,,476,,70928
2108901 KY FSP GREENUP,674,,3916,,4590,,237,,1396,,1633,,319512
2109101 KY FSP HANCOCK,158,,632,,790,,51,,241,,292,,54846
2109301 KY FSP HARDIN,1487,,5809,,7296,,513,,250,,763,,534146
2109501 KY FSP HARLAN,1585,,9006,,10591,,547,,3426,,3973,,738214
2109701 KY FSP HARRISON,324,,1398,,1722,,114,,550,,664,,118581
2109901 KY FSP HART,345,,2525,,2870,,120,,987,,1107,,192214
2110101 KY FSP HENDERSON,928,,3613,,4541,,330,,1542,,1872,,322784
2110301 KY FSP HENRY,212,,1666,,1878,,82,,629,,711,,129678
2110501 KY FSP HICKMAN,122,,480,,602,,47,,217,,264,,36339
2110701 KY FSP HOPKINS,1095,,5259,,6354,,374,,2109,,2483,,454770
2110901 KY FSP JACKSON,492,,3510,,4002,,152,,1331,,1483,,256518
2111103 KY FSP JEFFERSON,18765,,42554,,61319,,6416,,17232,,23648,,4905351
2111301 KY FSP JESSAMINE,575,,2507,,3082,,223,,964,,1187,,234430
2111501 KY FSP JOHNSON,1013,,5323,,6336,,349,,1999,,2348,,443871
2111703 KY FSP KENTON,2843,,7813,,10656,,978,,3077,,4055,,839367
2111901 KY FSP KNOTT,786,,5073,,5859,,266,,1921,,2187,,394923
2112101 KY FSP KNOX,1626,,8707,,10333,,574,,3470,,4044,,719010
2112301 KY FSP LARUE,287,,1188,,1475,,96,,505,,601,,105242
2112501 KY FSP LAUREL,1086,,7572,,8658,,388,,2733,,3121,,596033
2112701 KY FSP LAWRENCE,663,,4012,,4675,,246,,1488,,1734,,329828
2112901 KY FSP LEE,347,,2520,,2867,,121,,1016,,1137,,186326
2113101 KY FSP LESLIE,535,,3804,,4339,,198,,1593,,1791,,302952
2113301 KY FSP LETCHER,1035,,6637,,7672,,349,,2540,,2889,,534384
2113501 KY FSP LEWIS,309,,2657,,2966,,98,,855,,953,,199691
2113701 KY FSP LINCOLN,408,,2909,,3317,,136,,1082,,1218,,215715
2113901 KY FSP LIVINGSTON,190,,791,,981,,65,,324,,389,,67031
2114101 KY FSP LOGAN,354,,2159,,2513,,120,,928,,1048,,170848
2114301 KY FSP LYON,64,,472,,536,,22,,202,,224,,37591
2114501 KY FSP MCCRACKEN,1543,,5573,,7116,,574,,2559,,3133,,519433
2114701 KY FSP MCCREARY,731,,5554,,6285,,238,,2027,,2265,,414229
2114901 KY FSP MCLEAN,150,,896,,1046,,52,,353,,405,,73545
2115101 KY FSP MADISON,1426,,5124,,6550,,558,,2067,,2625,,486158
2115301 KY FSP MAGOFFIN,763,,4169,,4932,,256,,1532,,1788,,333776
2115501 KY FSP MARION,296,,2069,,2365,,108,,831,,939,,161923
2115701 KY FSP MARSHALL,276,,1809,,2085,,103,,785,,888,,142099
2115901 KY FSP MARTIN,993,,3732,,4725,,319,,1443,,1762,,320171
2116101 KY FSP MASON,511,,1875,,2386,,167,,792,,959,,166542
2116301 KY FSP MEADE,226,,1446,,1672,,79,,498,,577,,110763
2116501 KY FSP MENIFEE,73,,1342,,1415,,25,,522,,547,,89155
2116701 KY FSP MERCER,350,,1510,,1860,,128,,578,,706,,129838
2116901 KY FSP METCALFE,146,,1266,,1412,,47,,505,,552,,88991
2117101 KY FSP MONROE,179,,1630,,1809,,57,,688,,745,,112456
2117301 KY FSP MONTGOMERY,410,,2829,,3239,,146,,1127,,1273,,221520
2117501 KY FSP MORGAN,345,,3220,,3565,,128,,1201,,1329,,223837
2117701 KY FSP MUHLENBERG,386,,3703,,4089,,135,,1357,,1492,,270094
2117901 KY FSP NELSON,714,,2397,,3111,,253,,1006,,1259,,224708
2118101 KY FSP NICHOLAS,110,,900,,1010,,34,,348,,382,,64262
2118301 KY FSP OHIO,465,,3357,,3822,,166,,1261,,1427,,265997
2118501 KY FSP OLDHAM,170,,939,,1109,,65,,364,,429,,74359
2118701 KY FSP OWEN,234,,1103,,1337,,74,,394,,468,,92901
2118901 KY FSP OWSLEY,356,,2069,,2425,,121,,855,,976,,147376
2119101 KY FSP PENDLETON,206,,1574,,1780,,72,,581,,653,,130220
2119301 KY FSP PERRY,1161,,8331,,9492,,407,,3194,,3601,,665682
2119501 KY FSP PIKE,2030,,11887,,13917,,737,,4787,,5524,,1006317
2119701 KY FSP POWELL,306,,2469,,2775,,101,,955,,1056,,184350
2119901 KY FSP PULASKI,805,,6873,,7678,,295,,2648,,2943,,493041
2120101 KY FSP ROBERTSON,31,,256,,287,,12,,103,,115,,17234
2120301 KY FSP ROCKCASTLE,279,,2836,,3115,,98,,1062,,1160,,210801
2120501 KY FSP ROWAN,458,,2453,,2911,,163,,1076,,1239,,210915
