NATIONAL DATA BANK VERSION 8.2 - PRELOAD,,,,,,,2/12/2021, ,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,, , ,,,,,
Jul 2020,,,,,,,Data is Subject to Revision.  The data reflected is the latest available data.,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0810301 CO EBT RIO BLANCO CO DSS,59,,733,,792,,30,,322,,352,,189569
0810501 CO EBT RIO GRANDE CO DSS,230,,2269,,2499,,170,,1122,,1292,,567677
0810701 CO EBT ROUTT CO DSS,50,,767,,817,,27,,487,,514,,167635
0810901 CO EBT SAGUACHE CO DSS,147,,1171,,1318,,103,,668,,771,,268487
0811101 CO EBT SAN JUAN CO DSS,6,,57,,63,,4,,40,,44,,13347
0811301 CO EBT SAN MIGUEL CO DSS,10,,355,,365,,7,,223,,230,,74901
0811501 CO EBT SEDGWICK CO DSS,44,,363,,407,,20,,180,,200,,92053
0811701 CO EBT SUMMIT CO DSS,55,,906,,961,,32,,598,,630,,200919
0811901 CO EBT TELLER CO DSS,219,,2341,,2560,,113,,1283,,1396,,544878
0812101 CO EBT WASHINGTON CO DSS,44,,513,,557,,25,,212,,237,,116494
0812301 CO EBT WELD CO DSS,2195,,26601,,28796,,1021,,11970,,12991,,6496882
0812501 CO EBT YUMA CO DSS,84,,1040,,1124,,45,,457,,502,,268587
0812701 CO EBT ADAMS CO DSS,4150,,50378,,54528,,2170,,22727,,24897,,12669890
0812901 CO EBT ARAPAHO CO. DSS,5337,,49583,,54920,,2955,,23117,,26072,,12607922
0813101 CO EBT BROOMFIELD,198,,2525,,2723,,131,,1259,,1390,,600154
0900002 CT EBT DEPT. OF SOCIAL SERVICES,34882,,352084,,386966,,18675,,207114,,225789,,69103725
1000112 DE EBT KENT,29897,,85,,29982,,15786,,29,,15815,,5184361
1000235 DE EBT NEW CASTLE,67458,,429,,67887,,34256,,158,,34414,,13204659
1000316 DE EBT SUSSEX CO.,18386,,56,,18442,,8931,,21,,8952,,3153804
1100161 DC EBT D.C. Treasury,53392,,72243,,125635,,27123,,49482,,76605,,17001951
1200101 FL EBT ALACHUA CO DFS,3883,,36896,,40779,,3213,,19640,,22853,,5016191
1200301 FL EBT BAKER CO SERVICE CENTE,428,,4963,,5391,,320,,2189,,2509,,648379
1200501 FL EBT BAY CO DFS,2358,,26616,,28974,,1855,,13760,,15615,,3654299
1200701 FL EBT BRADFORD CO DFS,527,,4827,,5354,,434,,2399,,2833,,659960
1200901 FL EBT BREVARD CO DFS,7125,,72538,,79663,,5694,,38285,,43979,,9626710
1201101 FL EBT BROWARD CO SES,28733,,322017,,350750,,24157,,178619,,202776,,45790652
1201301 FL EBT CALHOUN CO DFS,273,,2321,,2594,,230,,1146,,1376,,305670
1201501 FL EBT CHARLOTTE CO DFS,1628,,16984,,18612,,1332,,9025,,10357,,2183072
1201701 FL EBT CITRUS CO DFS,2270,,21694,,23964,,1874,,11295,,13169,,2805340
1201901 FL EBT CLAY CO DFS,1662,,24322,,25984,,1308,,11252,,12560,,3138682
1202101 FL EBT COLLIER CO DFS,2178,,25592,,27770,,1774,,13147,,14921,,3557596
1202301 FL EBT COLUMBIA CO DFS,1691,,15094,,16785,,1343,,7331,,8674,,1994816
1202501 FL EBT DADE CO DFS,121487,,629596,,751083,,107186,,370101,,477287,,101310385
1202701 FL EBT DESOTO CO DFS,531,,5984,,6515,,450,,2776,,3226,,775198
1202901 FL EBT DIXIE,454,,3570,,4024,,399,,1778,,2177,,475420
1203101 FL EBT DUVAL CO DFS,17996,,184143,,202139,,13818,,94285,,108103,,25421982
1203301 FL EBT ESCAMBIA CO DFS,6497,,55368,,61865,,4971,,28127,,33098,,7593505
1203501 FL EBT FLAGLER CO DFS,1068,,13741,,14809,,840,,6724,,7564,,1773126
1203701 FL EBT FRANKLIN CO DFS,179,,1901,,2080,,152,,957,,1109,,252972
1203901 FL EBT GADSEN CO DFS,1579,,10318,,11897,,1288,,5445,,6733,,1392092
1204101 FL EBT GILCHRIST,279,,2997,,3276,,240,,1420,,1660,,376666
1204501 FL EBT GULF CO DFS,216,,1937,,2153,,182,,1028,,1210,,255681
1204701 FL EBT HAMILTON CO DFS,320,,2744,,3064,,249,,1287,,1536,,360331
1204901 FL EBT HARDEE CO DFS,367,,5905,,6272,,293,,2645,,2938,,745927
1205101 FL EBT HENDRY CO DFS,1069,,11342,,12411,,857,,5314,,6171,,1554480
1205301 FL EBT HERNNANDO COUNTY ES,3121,,31316,,34437,,2466,,15356,,17822,,4132637
1205501 FL EBT HIGHLANDS CO DFS,1876,,18819,,20695,,1509,,9446,,10955,,2388424
1205701 FL EBT HILLSBOROUGH CO ES,28245,,249133,,277378,,22114,,128346,,150460,,35263372
1205901 FL EBT HOLMES CO SES,430,,4275,,4705,,356,,1938,,2294,,532981
1206101 FL EBT INDIAN RIVER CO DFS,1550,,18411,,19961,,1290,,9811,,11101,,2384387
1206301 FL EBT JACKSON CO DFS,1014,,8701,,9715,,821,,4175,,4996,,1102652
1206501 FL EBT JEFFERSON CO DFS,284,,1846,,2130,,237,,967,,1204,,250806
1206701 FL EBT LAFAYETTE,94,,1038,,1132,,75,,445,,520,,133039
1206901 FL EBT LAKE CO FS UNIT,4299,,50879,,55178,,3385,,25301,,28686,,6645902
1207101 FL EBT LEE CO DFS,8540,,105015,,113555,,6857,,52104,,58961,,14244832
1207301 FL EBT LEON CO DFS,4257,,39684,,43941,,3212,,21806,,25018,,5470587
1207501 FL EBT LEVY CO DFS,931,,7791,,8722,,759,,3836,,4595,,1020891
1207701 FL EBT LIBERTY CO DFS,128,,1212,,1340,,115,,586,,701,,153401
1207901 FL EBT MADISON CO DFS,445,,2982,,3427,,366,,1445,,1811,,391004
1208101 FL EBT MANATEE CO DFS,3735,,44910,,48645,,2869,,22845,,25714,,6079404
1208301 FL EBT MARION CO FS OFFICE,6690,,63142,,69832,,5135,,31053,,36188,,8319258
1208501 FL EBT MARTIN CO SES,875,,13831,,14706,,758,,7553,,8311,,1826778
1208701 FL EBT MONROE CO DFS,841,,10208,,11049,,704,,6380,,7084,,1537484
1208901 FL EBT NASSAU CO FS OFFICE,707,,8351,,9058,,537,,4232,,4769,,1129527
1209101 FL EBT OKALOOSA CO FS UNIT 79,1847,,21075,,22922,,1424,,10130,,11554,,2814682
1209301 FL EBT OKEECHOBEE CO SES,696,,9006,,9702,,601,,4431,,5032,,1176038
1209501 FL EBT ORANGE CO DFS,21511,,249292,,270803,,16728,,131296,,148024,,34858179
1209701 FL EBT OSCEOLA CO FOOD STAMPS,6980,,86781,,93761,,5513,,43244,,48757,,11831021
1209901 FL EBT PALM BEACH CO DFS,14421,,195164,,209585,,11982,,105060,,117042,,27054919
1210101 FL EBT PASCO CO DFS,8108,,76205,,84313,,6281,,39097,,45378,,10203964
1210301 FL EBT PINELLAS CO DFS,14269,,118973,,133242,,11360,,69994,,81354,,16707973
1210501 FL EBT POLK CO SES - STE 101,14165,,153315,,167480,,10976,,74167,,85143,,20224164
1210701 FL EBT PUTNAM CO DFS,1921,,18495,,20416,,1553,,9084,,10637,,2470952
1210901 FL EBT ST JOHNS CO DFS,1504,,15814,,17318,,1175,,8231,,9406,,2165646
1211101 FL EBT ST LUCIE CO DFS,4338,,53343,,57681,,3607,,26956,,30563,,7044628
1211301 FL EBT SANTA ROSA CO SES,1507,,17086,,18593,,1215,,8007,,9222,,2242966
1211501 FL EBT SARASOTA CO DFS,3115,,32460,,35575,,2473,,18066,,20539,,4472319
1211701 FL EBT SEMINOLE CO DFS,4169,,49073,,53242,,3236,,25690,,28926,,6646109
1211901 FL EBT SUMTER CO HRS FS U 89,974,,8984,,9958,,822,,4622,,5444,,1201079
1212101 FL EBT SUWANNEE CO DFS,858,,9108,,9966,,680,,4233,,4913,,1175569
1212301 FL EBT TAYLOR CO DFS,512,,5426,,5938,,458,,2659,,3117,,701722
1212501 FL EBT UNION CO DFS,194,,2540,,2734,,159,,1107,,1266,,322548
1212701 FL EBT VOLUSIA CO DFS,8139,,87954,,96093,,6459,,47098,,53557,,11777962
1212901 FL EBT WAKULLA CO DFS,320,,3775,,4095,,263,,1835,,2098,,488534
1213101 FL EBT WALTON CO DFS,562,,7404,,7966,,439,,3436,,3875,,971098
1213301 FL EBT WASHINGTON CO DFS,367,,3707,,4074,,289,,1700,,1989,,462641
1300101 GA EBT APPLING,462,,3923,,4385,,273,,1769,,2042,,531668
1300301 GA EBT ATKINSON,219,,1878,,2097,,117,,837,,954,,238064
1300501 GA EBT BACON,318,,2547,,2865,,162,,1177,,1339,,350237
1300701 GA EBT BAKER,112,,752,,864,,87,,393,,480,,105119
1300901 GA EBT BALDWIN,1113,,7981,,9094,,689,,3838,,4527,,1110406
1301101 GA EBT BANKS,232,,2272,,2504,,139,,977,,1116,,278936
1301301 GA EBT BARROW,1198,,9656,,10854,,759,,4299,,5058,,1307380
1301501 GA EBT BARTOW CO DFCS,1526,,14880,,16406,,900,,6761,,7661,,2060628
1301701 GA EBT BEN HILL,638,,4349,,4987,,391,,2073,,2464,,569609
1301901 GA EBT BERRIEN CO DFCS,516,,3798,,4314,,277,,1793,,2070,,492881
1302102 GA EBT BIBB COUNTY DFCS,5919,,39207,,45126,,3607,,18765,,22372,,5577379
1302301 GA EBT BLECKLEY,273,,2260,,2533,,163,,1093,,1256,,296672
1302501 GA EBT BRANTLEY,461,,3927,,4388,,237,,1802,,2039,,542039
1302701 GA EBT BROOKS,512,,3426,,3938,,310,,1677,,1987,,463069
1302901 GA EBT BRYAN CO DFCS,344,,4049,,4393,,196,,1794,,1990,,547364
1303101 GA EBT BULLOCH,1328,,12872,,14200,,754,,6088,,6842,,1786039
1303301 GA EBT BURKE,823,,5725,,6548,,492,,2663,,3155,,778025
1303501 GA EBT BUTTS,507,,4038,,4545,,336,,1880,,2216,,543118
1303701 GA EBT CALHOUN CO DFCS,200,,1456,,1656,,135,,773,,908,,197948
1303901 GA EBT CAMDEN,621,,6685,,7306,,344,,2945,,3289,,875283
1304301 GA EBT CANDLER,343,,2647,,2990,,207,,1164,,1371,,355891
1304502 GA EBT CARROLL,2185,,19376,,21561,,1254,,8839,,10093,,2715774
1304701 GA EBT CATOOSA,769,,7840,,8609,,463,,3369,,3832,,1030144
1304901 GA EBT CHARLTON,232,,1962,,2194,,138,,928,,1066,,251432
1305103 GA EBT CHATHAM,4780,,46842,,51622,,3119,,22290,,25409,,6581802
1305301 GA EBT CHATTAHOOCHEE CO DFCS,91,,732,,823,,56,,358,,414,,101269
1305501 GA EBT CHATTOGA CO DFCS,732,,5537,,6269,,448,,2688,,3136,,752718
1305701 GA EBT CHEROKEE,1143,,13643,,14786,,691,,5861,,6552,,1855287
1305901 GA EBT CLARKE,2347,,16218,,18565,,1488,,8029,,9517,,2337050
1306101 GA EBT CLAY CO DFCS,139,,956,,1095,,86,,502,,588,,129188
1306301 GA EBT CLAYTON CO DFCS,7186,,80871,,88057,,3764,,37551,,41315,,11806536
1306501 GA EBT CLINCH CO DFCS,231,,1449,,1680,,138,,681,,819,,185792
1306702 GA EBT COBB,5443,,66000,,71443,,3144,,31456,,34600,,9442092
1306901 GA EBT COFFEE,1087,,9264,,10351,,599,,4180,,4779,,1232233
1307101 GA EBT COLQUITT,1463,,10095,,11558,,863,,4556,,5419,,1311548
1307301 GA EBT COLUMBIA CO DFCS,889,,10157,,11046,,491,,4239,,4730,,1348676
1307501 GA EBT COOK,523,,3865,,4388,,270,,1739,,2009,,508934
1307702 GA EBT COWETA,1463,,14604,,16067,,896,,6550,,7446,,2050462
1307901 GA EBT CRAWFORD,257,,1989,,2246,,174,,946,,1120,,268919
1308101 GA EBT CRISP CO FD STAMP OFC,839,,6160,,6999,,518,,3068,,3586,,871741
1308301 GA EBT DADE,207,,1797,,2004,,128,,829,,957,,223861
1308501 GA EBT DAWSON CO DFCS,224,,2187,,2411,,137,,1003,,1140,,286345
1308701 GA EBT DECATUR CO DFCS,1119,,7708,,8827,,650,,3809,,4459,,1067103
1308903 GA EBT DE KALB,15710,,136852,,152562,,9871,,66619,,76490,,19707521
1309105 GA EBT DODGE,644,,4460,,5104,,407,,2232,,2639,,611960
1309301 GA EBT DOOLY,300,,2296,,2596,,211,,1140,,1351,,308177
1309501 GA EBT DOUGHERTY,4190,,28443,,32633,,2557,,14220,,16777,,4176468
1309701 GA EBT DOUGLAS CO DFCS,2016,,24326,,26342,,1074,,11053,,12127,,3444834
1309901 GA EBT EARLY,472,,3303,,3775,,283,,1575,,1858,,445195
1310001 GA EBT ECHOLS,67,,776,,843,,33,,291,,324,,100286
1310301 GA EBT EFFINGHAM CO DFCS,563,,6580,,7143,,314,,2769,,3083,,872278
1310501 GA EBT ELBERT,624,,3933,,4557,,406,,1963,,2369,,532017
1310701 GA EBT EMANUEL,743,,5970,,6713,,427,,2840,,3267,,815167
1310901 GA EBT EVANS,303,,2646,,2949,,171,,1191,,1362,,371767
1311101 GA EBT FANNIN,402,,2813,,3215,,232,,1351,,1583,,363348
1311301 GA EBT FAYETTE,564,,6646,,7210,,336,,2915,,3251,,918520
1311501 GA EBT FLOYD,2246,,15730,,17976,,1360,,7429,,8789,,2184975
1311701 GA EBT FORSYTH,708,,7253,,7961,,474,,3109,,3583,,1007022
1311901 GA EBT FRANKLIN,541,,3765,,4306,,327,,1804,,2131,,509287
1312103 GA EBT FULTON CO DFCS,20572,,170907,,191479,,13132,,90968,,104100,,25805198
1312302 GA EBT GILMER,384,,3689,,4073,,240,,1580,,1820,,470738
1312501 GA EBT GLASCOCK CO DFCS,66,,424,,490,,47,,196,,243,,53291
1312701 GA EBT GLYNN,1507,,13897,,15404,,883,,6538,,7421,,1927872
1312901 GA EBT GORDON,898,,8257,,9155,,538,,3755,,4293,,1077989
1313101 GA EBT GRADY,753,,4702,,5455,,459,,2174,,2633,,623865
1313301 GA EBT GREENE,330,,2678,,3008,,228,,1253,,1481,,329277
1313501 GA EBT GWINNETT,8199,,95746,,103945,,4819,,40215,,45034,,13400301
1313701 GA EBT HABERSHAM CO DFCS,563,,5203,,5766,,327,,2309,,2636,,682782
1313901 GA EBT HALL,1951,,20003,,21954,,1156,,8473,,9629,,2704532
1314101 GA EBT HANCOCK,300,,1799,,2099,,194,,983,,1177,,247910
1314301 GA EBT HARALSON,722,,5309,,6031,,447,,2495,,2942,,733507
1314501 GA EBT HARRIS CO DFCS,287,,2570,,2857,,172,,1237,,1409,,343780
1314701 GA EBT HART,551,,4122,,4673,,346,,1971,,2317,,551789
1314901 GA EBT HEARD,285,,2116,,2401,,176,,985,,1161,,285167
1315101 GA EBT HENRY,2893,,35721,,38614,,1508,,16018,,17526,,5056719
1315301 GA EBT HOUSTON CO DFCS,2703,,22228,,24931,,1453,,9845,,11298,,3056591
1315501 GA EBT IRWIN CO DFCS,256,,1848,,2104,,151,,874,,1025,,242687
1315701 GA EBT JACKSON,825,,7140,,7965,,477,,3000,,3477,,938897
1315901 GA EBT JASPER CO DFCS,274,,2315,,2589,,161,,1020,,1181,,305338
1316101 GA EBT JEFF DAVIS,353,,3627,,3980,,188,,1627,,1815,,489126
1316301 GA EBT JEFFERSON,559,,3710,,4269,,342,,1801,,2143,,483628
1316501 GA EBT JENKINS CO DFCS,367,,1942,,2309,,231,,978,,1209,,280458
1316702 GA EBT JOHNSON CO DFCS,320,,1966,,2286,,190,,1006,,1196,,267966
1316902 GA EBT JONES CO DFCS,389,,3457,,3846,,250,,1590,,1840,,448425
1317101 GA EBT LAMAR,396,,3518,,3914,,272,,1740,,2012,,473249
1317301 GA EBT LANIER CO COMM,300,,2034,,2334,,165,,899,,1064,,277588
1317501 GA EBT LAURENS,1680,,12822,,14502,,1039,,6386,,7425,,1790486
1317701 GA EBT LEE,408,,4591,,4999,,216,,1948,,2164,,625750
1317901 GA EBT LIBERTY,1015,,11247,,12262,,548,,4880,,5428,,1514595
1318101 GA EBT LINCOLN CO DFCS,143,,1259,,1402,,92,,638,,730,,156022
1318301 GA EBT LONG CO DFCS,273,,3154,,3427,,140,,1285,,1425,,399432
1318501 GA EBT LOWNDES,2951,,22711,,25662,,1548,,10139,,11687,,3092347
1318701 GA EBT LUMPKIN CO DFCS,349,,3207,,3556,,230,,1511,,1741,,426232
1318901 GA EBT MCDUFFIE,725,,5190,,5915,,446,,2368,,2814,,710914
1319101 GA EBT MCINTOSH,280,,2214,,2494,,189,,1149,,1338,,309122
1319301 GA EBT MACON CO DFCS,417,,2570,,2987,,292,,1366,,1658,,357210
1319501 GA EBT MADISON CO DFCS,619,,4141,,4760,,362,,1782,,2144,,540904
1319701 GA EBT MARION CO DFCS,202,,1721,,1923,,133,,820,,953,,232654
1319901 GA EBT MERIWETHER,627,,4424,,5051,,405,,2173,,2578,,614917
1320101 GA EBT MILLER,176,,1339,,1515,,112,,712,,824,,177071
1320503 GA EBT MITCHELL,768,,5688,,6456,,470,,2781,,3251,,765914
1320701 GA EBT MONROE CO DEPT FACS,371,,3523,,3894,,235,,1713,,1948,,458367
1320901 GA EBT MONTGOMERY,186,,1545,,1731,,118,,788,,906,,203168
1321101 GA EBT MORGAN,289,,2715,,3004,,191,,1278,,1469,,364503
1321301 GA EBT MURRAY,859,,7021,,7880,,484,,3159,,3643,,916446
1321502 GA EBT MUSCOGEE,6099,,43760,,49859,,3681,,21302,,24983,,6336512
1321701 GA EBT NEWTON,2327,,23111,,25438,,1241,,10374,,11615,,3296668
1321901 GA EBT OCONEE,163,,1585,,1748,,110,,734,,844,,216906
1322101 GA EBT OGLETHORPE CO DFCS,256,,1916,,2172,,162,,896,,1058,,253282
1322301 GA EBT PAULDING,1431,,17512,,18943,,707,,7325,,8032,,2387879
1322502 GA EBT PEACH,712,,5475,,6187,,445,,2830,,3275,,782604
1322701 GA EBT PICKENS,394,,3517,,3911,,238,,1554,,1792,,457859
1322901 GA EBT PIERCE CO DFCS,499,,3460,,3959,,313,,1561,,1874,,465639
1323101 GA EBT PIKE,249,,2022,,2271,,155,,941,,1096,,278679
1323301 GA EBT POLK CO DFCS,1165,,8574,,9739,,727,,3991,,4718,,1175881
1323501 GA EBT PULASKI,267,,1796,,2063,,155,,884,,1039,,248702
1323701 GA EBT PUTNAM CO DFCS,412,,3619,,4031,,251,,1727,,1978,,475797
1323901 GA EBT QUITMAN CO DFCS,95,,620,,715,,53,,307,,360,,77955
1324101 GA EBT RABUN,217,,1869,,2086,,143,,865,,1008,,229062
1324301 GA EBT RANDOLPH CO DEPT FACS,352,,2038,,2390,,224,,1058,,1282,,283232
1324501 GA EBT RICHMOND CO DFCS,6081,,46908,,52989,,3519,,21572,,25091,,6586804
1324702 GA EBT ROCKDALE,1570,,18674,,20244,,839,,8603,,9442,,2687375
1324901 GA EBT SCHLEY CO DFCS,100,,891,,991,,56,,399,,455,,117544
1325101 GA EBT SCREVEN CO DEPT FACS,448,,2999,,3447,,269,,1432,,1701,,411215
1325301 GA EBT SEMINOLE,320,,2230,,2550,,191,,1155,,1346,,305280
1325501 GA EBT SPALDING,2077,,15168,,17245,,1248,,7413,,8661,,2156081
1325701 GA EBT STEPHENS,794,,5265,,6059,,470,,2498,,2968,,712911
1325902 GA EBT STEWART COUNTY,183,,1114,,1297,,127,,639,,766,,154581
1326101 GA EBT SUMTER,1132,,8734,,9866,,684,,4466,,5150,,1223997
1326302 GA EBT TALBOT,211,,1287,,1498,,154,,714,,868,,171382
1326501 GA EBT TALIAFERRO,73,,308,,381,,46,,172,,218,,41511
1326701 GA EBT TATTNALL CO DFCS,576,,4147,,4723,,331,,1818,,2149,,550240
1326902 GA EBT TAYLOR CO DFCS,292,,1907,,2199,,191,,986,,1177,,263486
1327101 GA EBT TELFAIR CO DEPT FACS,415,,3006,,3421,,260,,1480,,1740,,428386
1327302 GA EBT TERRELL,434,,2937,,3371,,296,,1491,,1787,,407215
1327501 GA EBT THOMAS CO DFCS,1687,,9401,,11088,,994,,4662,,5656,,1261021
1327702 GA EBT TIFT,1158,,9639,,10797,,723,,4437,,5160,,1297962
1327901 GA EBT TOOMBS CO DFCS,872,,6519,,7391,,541,,2937,,3478,,881584
1328102 GA EBT TOWNS CO DFCS,138,,1086,,1224,,87,,550,,637,,137625
1328302 GA EBT TREUTLEN,231,,1637,,1868,,150,,821,,971,,221838
1328501 GA EBT TROUP CO DFCS,1675,,14976,,16651,,962,,6928,,7890,,2074307
1328701 GA EBT TURNER CO DFCS,314,,2479,,2793,,196,,1237,,1433,,331257
1328901 GA EBT TWIGGS,250,,1636,,1886,,163,,909,,1072,,222919
1329101 GA EBT UNION CO DFCS,276,,2213,,2489,,178,,987,,1165,,265984
1329302 GA EBT UPSON,930,,6551,,7481,,629,,3377,,4006,,933434
1329502 GA EBT WALKER,1207,,10102,,11309,,703,,4593,,5296,,1345172
1329701 GA EBT WALTON,1438,,12146,,13584,,864,,5444,,6308,,1665390
1329901 GA EBT WARE,1275,,8920,,10195,,792,,4071,,4863,,1226271
1330101 GA EBT WARREN CO DFCS,216,,1454,,1670,,134,,721,,855,,197373
1330303 GA EBT WASHINGTON,634,,4327,,4961,,418,,2059,,2477,,586608
1330501 GA EBT WAYNE,763,,6448,,7211,,406,,2887,,3293,,879012
1330702 GA EBT WEBSTER,70,,537,,607,,53,,286,,339,,79196
1330901 GA EBT WHEELER,161,,1375,,1536,,95,,637,,732,,180085
1331101 GA EBT WHITE CO DFCS,362,,3172,,3534,,241,,1391,,1632,,410806
1331302 GA EBT WHITFIELD,1511,,13952,,15463,,904,,6232,,7136,,1790082
1331501 GA EBT WILCOX,237,,1712,,1949,,151,,839,,990,,235456
1331701 GA EBT WILKES,294,,2054,,2348,,212,,1057,,1269,,266094
1331901 GA EBT WILKINSON CO DFCS,231,,2011,,2242,,145,,988,,1133,,262708
1332101 GA EBT WORTH,531,,4335,,4866,,339,,2127,,2466,,576173
1400002 GU EBT GUAM  DPHSS,2334,,45054,,47388,,1192,,16068,,17260,,11408760
1500101 HI EBT HAWAII,2955,,42374,,45329,,1288,,24106,,25394,,14754992
1500306 HI EBT HONOLULU,6333,,96532,,102865,,2968,,52801,,55769,,33269296
1500701 HI EBT KAUAI,528,,8424,,8952,,218,,5015,,5233,,2966980
1500901 HI EBT MAUI,1118,,18255,,19373,,496,,10490,,10986,,6325198
1600003 ID EBT IDAHO STATE,19722,,127085,,146807,,13365,,54932,,68297,,16688715
1700101 IL EBT ADAMS,962,,14754,,15716,,397,,7648,,8045,,2741144
1700301 IL EBT ALEXANDER,0,,0,,0,,0,,0,,0,,0
1700501 IL EBT BOND,0,,0,,0,,0,,0,,0,,0
1701101 IL EBT BUREAU,143,,6405,,6548,,47,,3172,,3219,,1140083
1701201 IL EBT MED FIELD OPS - DWNST,22,,1902,,1924,,17,,1838,,1855,,375475
1701501 IL EBT CARROLL,0,,0,,0,,0,,0,,0,,0
1701701 IL EBT CASS,123,,2825,,2948,,54,,1441,,1495,,524428
1701901 IL EBT CHAMPAIGN,941,,29332,,30273,,409,,14908,,15317,,5219702
1702101 IL EBT CHRISTIAN,184,,6064,,6248,,77,,3220,,3297,,1110150
1702501 IL EBT CLAY,0,,0,,0,,0,,0,,0,,0
1702701 IL EBT CLINTON,0,,0,,0,,0,,0,,0,,0
1702901 IL EBT Mid Illinois Family Community Resource Center,984,,23132,,24116,,370,,12037,,12407,,4233681
1703100 IL EBT ILLINOIS,0,,0,,0,,0,,0,,0,,0
1703101 IL EBT MED FIELD OPS - NORTH,59,,3175,,3234,,54,,3103,,3157,,634741
1703106 IL EBT COOK - NORTHSIDE,2069,,17514,,19583,,1255,,10618,,11873,,3433944
1703108 IL EBT COOK - WICKER PARK,0,,0,,0,,0,,0,,0,,0
1703109 IL EBT COOK - LOWER NORTH,3231,,32586,,35817,,1618,,20003,,21621,,6355015
1703110 IL EBT COOK - HUMBOLDT PARK,1436,,86813,,88249,,1163,,44519,,45682,,14918698
1703111 IL EBT COOK - NORTHERN,3890,,59908,,63798,,2213,,31684,,33897,,11071977
1703112 IL EBT COOK - NORTHWEST,3195,,73642,,76837,,1600,,42194,,43794,,13450227
1703113 IL EBT COOK - OGDEN,2555,,42513,,45068,,987,,20300,,21287,,7470383
1703114 IL EBT COOK - ASHLAND DISTRICT,0,,0,,0,,0,,0,,0,,0
1703115 IL EBT COOK - ENGLEWOOD,1647,,68916,,70563,,612,,32313,,32925,,11810995
1703116 IL EBT COOK - GARFIELD,0,,0,,0,,0,,0,,0,,0
1703117 IL EBT COOK - METRO WEST GA DISTRICT,0,,0,,0,,0,,0,,0,,0
1703118 IL EBT COOK - WEST SUBURBAN,1777,,94362,,96139,,850,,47871,,48721,,16574849
1703119 IL EBT COOK - AUSTIN DISTRICT,0,,0,,0,,0,,0,,0,,0
1703120 IL EBT COOK - SOUTH LOOP,1419,,33282,,34701,,690,,20240,,20930,,6194358
1703121 IL EBT COOK - MID-SOUTH,4530,,55528,,60058,,1593,,31214,,32807,,10459694
1703122 IL EBT COOK - PARK MANOR DISTRICT,0,,0,,0,,0,,0,,0,,0
1703123 IL EBT COOK - KENWOOD DISTRICT,0,,0,,0,,0,,0,,0,,0
1703124 IL EBT COOK - SPECIAL UNITS,515,,562,,1077,,149,,211,,360,,167810
1703125 IL EBT COOK - WOODLAWN,3548,,41637,,45185,,1598,,25641,,27239,,8148858
1703126 IL EBT COOK - SNAP E&T,0,,0,,0,,0,,0,,0,,0
1703127 IL EBT COOK - PERSHING DISTRICT,0,,0,,0,,0,,0,,0,,0
1703128 IL EBT COOK - SOUTHEAST,4330,,69177,,73507,,1772,,42408,,44180,,13221164
1703130 IL EBT COOK - SOUTH SUBURBAN,4632,,122617,,127249,,1560,,62310,,63870,,22296217
1703131 IL EBT COOK - AUBURN PARK DISTRICT,0,,0,,0,,0,,0,,0,,0
1703132 IL EBT COOK - ROSELAND,3264,,51670,,54934,,1281,,31388,,32669,,9942263
1703133 IL EBT COOK - CALUMET PARK,2354,,40667,,43021,,812,,22998,,23810,,7635416
1703134 IL EBT TPSCKCENTRAL,0,,0,,0,,0,,0,,0,,0
1703135 IL EBT MID SOUTH,0,,0,,0,,0,,0,,0,,0
1703136 IL EBT COOK - NORTH SUBURBAN,1071,,39278,,40349,,709,,19550,,20259,,6660850
1703137 IL EBT MED FIELD OPS - CENTRAL,20,,3608,,3628,,18,,3487,,3505,,800539
1703138 IL EBT ALL KIDS,0,,13,,13,,0,,5,,5,,1837
1703301 IL EBT CRAWFORD,102,,3696,,3798,,38,,1856,,1894,,658041
1703701 IL EBT DEKALB,613,,12984,,13597,,214,,6419,,6633,,2328776
1704101 IL EBT DOUGLAS,0,,0,,0,,0,,0,,0,,0
1704301 IL EBT DUPAGE,2404,,74704,,77108,,972,,35268,,36240,,13048499
1704501 IL EBT EDGAR,0,,0,,0,,0,,0,,0,,0
1704901 IL EBT EFFINGHAM,0,,0,,0,,0,,0,,0,,0
1705101 IL EBT FAYETTE,0,,0,,0,,0,,0,,0,,0
1705501 IL EBT FRANKLIN,561,,9838,,10399,,205,,5318,,5523,,1884005
1705701 IL EBT FULTON,245,,5056,,5301,,92,,2720,,2812,,935645
1706101 IL EBT GREENE,0,,0,,0,,0,,0,,0,,0
1706501 IL EBT HAMILTON,0,,0,,0,,0,,0,,0,,0
1706701 IL EBT HANCOCK,0,,0,,0,,0,,0,,0,,0
1707301 IL EBT HENRY,327,,6392,,6719,,106,,3244,,3350,,1167570
1707501 IL EBT IROQUOIS,0,,0,,0,,0,,0,,0,,0
1707701 IL EBT JACKSON,763,,14467,,15230,,353,,7907,,8260,,2703184
