NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:01 PM,,,,,
Jul 2002,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0106701 AL EBT HENRY CO FS OFF,753,,1495,,2248,,253,,721,,974,,160691
0106901 AL EBT HOUSTON CO FS OFF,2832,,7003,,9835,,850,,2998,,3848,,769733
0107101 AL EBT JACKSON CO FS OFF,1462,,3726,,5188,,493,,1601,,2094,,390637
0107301 AL EBT JEFFERSON CO FS OFF,20723,,34403,,55126,,5909,,16197,,22106,,4417800
0107501 AL EBT LAMAR CO FS OFF,584,,1059,,1643,,216,,523,,739,,120616
0107701 AL EBT LAUDERDALE CO FS OFF,1814,,5469,,7283,,558,,2355,,2913,,559146
0107901 AL EBT LAWRENCE CO FS OFF,957,,2333,,3290,,301,,972,,1273,,241425
0108101 AL EBT LEE CO FOOD STAMP OFF,1806,,4743,,6549,,579,,1940,,2519,,483849
0108302 AL EBT LIMESTONE CO. FS OFF,1167,,3350,,4517,,722,,1214,,1936,,321434
0108501 AL EBT LOWNDES CO FS OFF,1152,,2121,,3273,,284,,991,,1275,,247060
0108701 AL EBT MACON CO FS OFF,1711,,4138,,5849,,487,,1934,,2421,,476756
0108902 AL EBT MADISON CO. FS OFF,3725,,10451,,14176,,1895,,3892,,5787,,1113841
0109101 AL EBT MARENGO CO FS OFC,1395,,2262,,3657,,395,,1036,,1431,,254110
0109301 AL EBT MARION CO FS OFF,1027,,2360,,3387,,344,,1116,,1460,,248080
0109501 AL EBT MARSHALL CO FS OFF,2026,,5441,,7467,,656,,2288,,2944,,579274
0109701 AL EBT MOBILE CO FS OFF,15280,,41489,,56769,,4353,,16700,,21053,,4734938
0109901 AL EBT MONROE CO FS OFF,969,,2387,,3356,,268,,983,,1251,,263221
0110101 AL EBT MONTGOMERY CO FS OFF,10382,,22471,,32853,,2646,,9463,,12109,,2751754
0110301 AL EBT MORGAN CO FS OFF,1562,,4644,,6206,,508,,1855,,2363,,484810
0110501 AL EBT PERRY CO FS OFF,1365,,2960,,4325,,376,,1337,,1713,,327337
0110701 AL EBT PICKENS CO FS OFF,1048,,2039,,3087,,294,,897,,1191,,229690
0110901 AL EBT PIKE CO FOOD STAMP OFC,1682,,3739,,5421,,525,,1718,,2243,,426952
0111101 AL EBT RANDOLPH CO FSO,739,,1705,,2444,,220,,730,,950,,183978
0111301 AL EBT RUSSELL CO FS OFF,1809,,4853,,6662,,535,,1944,,2479,,547894
0111501 AL EBT ST CLAIR CO FS OFF,1401,,3963,,5364,,395,,1617,,2012,,409011
0111701 AL EBT SHELBY CO FS OFF,1148,,2942,,4090,,355,,1240,,1595,,325440
0111901 AL EBT SUMTER CO FS OFF,1577,,2320,,3897,,421,,1174,,1595,,299274
0112101 AL EBT TALLADEGA CO FS OFF,3108,,5670,,8778,,933,,2661,,3594,,664773
0112301 AL EBT TALLAPOOSA CO FS OFF,1229,,3238,,4467,,349,,1396,,1745,,349599
0112501 AL EBT TUSCALOOSA CO FS OFF,4296,,10922,,15218,,1276,,4662,,5938,,1188037
0112701 AL EBT WALKER CO FS OFF,1686,,3916,,5602,,468,,1710,,2178,,451491
0112901 AL EBT WASHINGTON CO F S OFC,769,,1756,,2525,,223,,769,,992,,191735
0113101 AL EBT WILCOX CO FS OFF,1952,,2875,,4827,,508,,1418,,1926,,368936
0113301 AL EBT WINSTON CO FS OFF,652,,1622,,2274,,194,,678,,872,,164582
0211005 AK EBT ALASKA,17587,,30219,,47806,,6074,,10354,,16428,,5121321
0211005 AK FSP ALASKA,4,,,,4,,1,,,,1,,352
0400101 AZ EBT APACHE,5379,,13684,,19063,,1248,,4084,,5332,,1585735
0400301 AZ EBT COCHISE,3675,,9346,,13021,,1240,,4059,,5299,,1068779
0400501 AZ EBT COCONINO,3720,,9464,,13184,,867,,2837,,3704,,1061444
0400701 AZ EBT GILA,1930,,4912,,6842,,616,,2016,,2632,,588154
0400901 AZ EBT GRAHAM,1334,,3390,,4724,,409,,1336,,1745,,386623
0401101 AZ EBT GREENLEE,203,,518,,721,,71,,231,,302,,62507
0401301 AZ EBT MARICOPA,51974,,132233,,184207,,17136,,56063,,73199,,16273898
0401501 AZ EBT MOHAVE,4082,,10384,,14466,,1458,,4769,,6227,,1220221
0401701 AZ EBT NAVAJO,8185,,20824,,29009,,2047,,6699,,8746,,2696282
0401901 AZ EBT PIMA,19123,,48655,,67778,,6485,,21217,,27702,,5867322
0402101 AZ EBT PINAL,5724,,14564,,20288,,1701,,5563,,7264,,1728144
0402301 AZ EBT SANTA CRUZ,1385,,3525,,4910,,408,,1334,,1742,,385516
0402501 AZ EBT YAVAPAI,2582,,6570,,9152,,962,,3149,,4111,,765542
0402701 AZ EBT YUMA,5774,,14689,,20463,,1631,,5334,,6965,,1635884
0402901 AZ EBT LA PAZ CO DES,520,,1325,,1845,,180,,590,,770,,161165
0500101 AR EBT ARKANSAS COUNTY,146,,2934,,3080,,46,,1258,,1304,,253060
0500301 AR EBT ASHLEY COUNTY,225,,3477,,3702,,75,,1526,,1601,,298587
0500501 AR EBT BAXTER COUNTY,67,,2772,,2839,,21,,1140,,1161,,207029
0500701 AR EBT BENTON COUNTY,182,,6256,,6438,,62,,2286,,2348,,509841
0500901 AR EBT BOONE COUNTY,317,,2923,,3240,,106,,1189,,1295,,240914
0501101 AR EBT BRADLEY COUNTY,101,,1594,,1695,,36,,751,,787,,124498
0501301 AR EBT CALHOUN COUNTY,34,,465,,499,,13,,202,,215,,35386
0501501 AR EBT CARROLL COUNTY,8,,1554,,1562,,4,,638,,642,,111816
0501701 AR EBT CHICOT COUNTY,348,,3385,,3733,,121,,1427,,1548,,289837
0501901 AR EBT CLARK COUNTY,46,,1793,,1839,,17,,806,,823,,139546
0502101 AR EBT CLAY COUNTY,117,,1443,,1560,,37,,610,,647,,103522
0502301 AR EBT CLEBURNE COUNTY,38,,1679,,1717,,21,,680,,701,,123929
0502501 AR EBT CLEVELAND COUNTY,89,,902,,991,,30,,370,,400,,78288
0502701 AR EBT COLUMBIA COUNTY,181,,4330,,4511,,65,,1869,,1934,,358229
0502901 AR EBT CONWAY COUNTY,84,,2421,,2505,,26,,1043,,1069,,190033
0503101 AR EBT CRAIGHEAD COUNTY,89,,7165,,7254,,30,,2771,,2801,,556556
0503301 AR EBT CRAWFORD COUNTY,156,,5209,,5365,,58,,1823,,1881,,392794
0503501 AR EBT CRITTENDEN COUNTY,1004,,9778,,10782,,300,,3487,,3787,,863270
0503701 AR EBT CROSS COUNTY,212,,2831,,3043,,68,,1101,,1169,,218708
0503901 AR EBT DALLAS COUNTY,27,,1278,,1305,,11,,542,,553,,91330
0504101 AR EBT DESHA COUNTY,110,,3312,,3422,,37,,1338,,1375,,272900
0504301 AR EBT DREW COUNTY,157,,2787,,2944,,51,,1180,,1231,,243882
0504501 AR EBT FAULKNER COUNTY,308,,6530,,6838,,106,,2548,,2654,,575809
0504701 AR EBT FRANKLIN COUNTY,22,,1852,,1874,,6,,750,,756,,140933
0504901 AR EBT FULTON COUNTY,98,,1590,,1688,,32,,670,,702,,117800
0505101 AR EBT GARLAND COUNTY,379,,6791,,7170,,130,,2938,,3068,,579134
0505301 AR EBT GRANT COUNTY,31,,1105,,1136,,15,,440,,455,,86252
0505501 AR EBT GREENE COUNTY,344,,3892,,4236,,109,,1577,,1686,,317540
0505701 AR EBT HEMPSTEAD COUNTY,45,,3135,,3180,,16,,1282,,1298,,241031
0505901 AR EBT HOT SPRING COUNTY,20,,3088,,3108,,8,,1222,,1230,,244565
0506101 AR EBT HOWARD COUNTY,18,,1329,,1347,,6,,547,,553,,99459
0506301 AR EBT INDEPENDENCE COUNTY,192,,3610,,3802,,66,,1444,,1510,,278227
0506501 AR EBT IZARD COUNTY,71,,1440,,1511,,22,,601,,623,,111097
0506701 AR EBT JACKSON COUNTY,255,,2519,,2774,,80,,1056,,1136,,207652
0506901 AR EBT JEFFERSON COUNTY,1488,,14225,,15713,,471,,6099,,6570,,1345625
0507101 AR EBT JOHNSON COUNTY,78,,2573,,2651,,29,,995,,1024,,193081
0507301 AR EBT LAFAYETTE COUNTY,64,,1515,,1579,,26,,644,,670,,193081
0507501 AR EBT LAWRENCE COUNTY,64,,2529,,2593,,20,,1065,,1085,,187238
0507701 AR EBT LEE COUNTY,317,,2843,,3160,,99,,1258,,1357,,242104
0507901 AR EBT LINCOLN COUNTY,197,,1795,,1992,,55,,691,,746,,150584
0508101 AR EBT LITTLE RIVER COUNTY,63,,1397,,1460,,27,,594,,621,,107316
0508301 AR EBT LOGAN COUNTY,205,,2537,,2742,,68,,1004,,1072,,213091
0508501 AR EBT LONOKE COUNTY,162,,3155,,3317,,50,,1210,,1260,,252162
0508701 AR EBT MADISON COUNTY,24,,1443,,1467,,10,,521,,531,,108005
0508901 AR EBT MARION COUNTY,116,,1812,,1928,,41,,712,,753,,145209
0509101 AR EBT MILLER COUNTY,317,,5189,,5506,,106,,2115,,2221,,447341
0509301 AR EBT MISSISSIPPI COUNTY,673,,9317,,9990,,220,,3470,,3690,,750019
0509501 AR EBT MONROE COUNTY,106,,1908,,2014,,33,,787,,820,,148909
0509701 AR EBT MONTGOMERY COUNTY,19,,840,,859,,6,,331,,337,,64581
0509901 AR EBT NEVADA COUNTY,38,,1085,,1123,,13,,482,,495,,80365
0510101 AR EBT NEWTON COUNTY,7,,1265,,1272,,3,,526,,529,,92808
0510301 AR EBT OUACHITA COUNTY,308,,4044,,4352,,99,,1829,,1928,,331583
0510501 AR EBT PERRY COUNTY,36,,886,,922,,13,,347,,360,,67316
0510701 AR EBT PHILLIPS COUNTY,1160,,7219,,8379,,347,,2807,,3154,,653232
0510901 AR EBT PIKE COUNTY,16,,913,,929,,7,,375,,382,,69439
0511101 AR EBT POINSETT COUNTY,389,,4085,,4474,,122,,1738,,1860,,334874
0511301 AR EBT POLK COUNTY,33,,2230,,2263,,11,,825,,836,,17452
0511501 AR EBT POPE COUNTY,90,,4767,,4857,,38,,1823,,1861,,357312
0511701 AR EBT PRAIRIE COUNTY,28,,935,,963,,9,,408,,417,,75263
0511901 AR EBT PULASKI COUNTY,4677,,28624,,33301,,1492,,11492,,12984,,2798558
0512101 AR EBT RANDOLPH COUNTY,81,,2564,,2645,,28,,1048,,1076,,186515
0512301 AR EBT SAINT FRANCIS COUNTY,648,,6699,,7347,,207,,2636,,2843,,586462
0512501 AR EBT SALINE COUNTY,148,,4049,,4197,,55,,1533,,1588,,341740
0512701 AR EBT SCOTT COUNTY,10,,1339,,1349,,4,,536,,540,,94591
0512901 AR EBT SEARCY COUNTY,30,,925,,955,,9,,381,,390,,60578
0513101 AR EBT SEBASTIAN COUNTY,452,,9554,,10006,,151,,3744,,3895,,809736
0513301 AR EBT SEVIER COUNTY,9,,1465,,1474,,4,,596,,600,,114412
0513501 AR EBT SHARP COUNTY,246,,2020,,2266,,76,,843,,919,,167273
0513701 AR EBT STONE COUNTY,16,,1202,,1218,,8,,509,,517,,80845
0513901 AR EBT UNION COUNTY,740,,4976,,5716,,226,,2158,,2384,,452000
0514101 AR EBT VAN BUREN COUNTY,25,,1741,,1766,,9,,705,,714,,127121
0514301 AR EBT WASHINGTON COUNTY,414,,8283,,8697,,162,,3268,,3430,,698636
0514501 AR EBT WHITE COUNTY,72,,5983,,6055,,27,,2336,,2363,,477878
0514701 AR EBT WOODRUFF COUNTY,58,,1757,,1815,,21,,808,,829,,136670
0514901 AR EBT YELL COUNTY,31,,1676,,1707,,10,,658,,668,,116664
0600105 CA FSP ALAMEDA COUNTY DSS,35094,,17311,,52405,,13625,,6731,,20356,,3671998
0600302 CA FSP ALPINE COUNTY DSS,66,,39,,105,,19,,18,,37,,7581
0600501 CA FSP AMADOR COUNTY DSS,336,,442,,778,,129,,203,,332,,62370
0600702 CA FSP BUTTE COUNTY DSS,7777,,8057,,15834,,2597,,3333,,5930,,1196555
0600901 CA FSP CALAVERAS CO DSW,558,,851,,1409,,207,,416,,623,,110457
0601101 CA FSP COLUSA COUNTY DSW,249,,713,,962,,86,,268,,354,,64532
0601302 CA FSP CONTRA COSTA COUNTY DSS,15844,,4667,,20511,,5672,,2420,,8092,,1533773
0601501 CA FSP DEL NORTE CO DSW,1428,,1525,,2953,,467,,729,,1196,,221813
0601704 CA FSP EL DORADO COUNTY DSS,1572,,1806,,3378,,596,,914,,1510,,266107
0601904 CA FSP FRESNO COUNTY DSW,65653,,25350,,91003,,19328,,9980,,29308,,6647550
0602102 CA FSP GLENN CO WELFARE DEPT,684,,1227,,1911,,227,,466,,693,,133645
0602303 CA FSP HUMBOLDT CO DSW,3551,,4958,,8509,,1311,,2446,,3757,,705218
0602501 CA FSP IMPERIAL CO DSW,5149,,9455,,14604,,1685,,3299,,4984,,1054251
0602701 CA FSP INYO COUNTY WELF DEPT,183,,403,,586,,63,,237,,300,,51103
0602902 CA FSP KERN,23476,,31614,,55090,,7485,,11144,,18629,,4668681
0603101 CA FSP KINGS COUNTY DPW,4253,,6539,,10792,,1390,,2456,,3846,,763040
0603301 CA FSP LAKE CO DEPT OF SOC SVCS,2189,,2224,,4413,,793,,1065,,1858,,373175
0603501 CA FSP LASSEN CO DSW,744,,793,,1537,,260,,353,,613,,122022
0603720 CA FSP LOS ANGELES COUNTY DPSS,286276,,335957,,622233,,111290,,145311,,256601,,53155780
0603902 CA FSP MADERA CO DSW,4392,,7967,,12359,,1362,,2997,,4359,,898581
0604102 CA FSP MARIN COUNTY DSW,963,,1507,,2470,,389,,1001,,1390,,237082
0604301 CA FSP MARIPOSA CO DSW,254,,411,,665,,89,,191,,280,,48022
0604501 CA FSP MENDOCINO CO WELF DEPT,2169,,3580,,5749,,807,,1698,,2505,,423978
0604701 CA FSP MERCED CO DPW,12373,,12543,,24916,,3858,,3558,,7416,,1695538
0604901 CA FSP MODOC COUNTY DSS,293,,377,,670,,102,,173,,275,,47154
0605101 CA FSP MONO CO WELFARE DEPT,83,,140,,223,,30,,93,,123,,19187
0605302 CA FSP MONTEREY CO DSW,6400,,8344,,14744,,2169,,3174,,5343,,999672
0605502 CA FSP NAPA CO WELFARE DEPT,437,,1183,,1620,,161,,553,,714,,154185
0605701 CA FSP NEVADA CO DPSS,712,,880,,1592,,273,,469,,742,,127272
0605903 CA FSP ORANGE CO DSW,34314,,32003,,66317,,12118,,12001,,24119,,4552434
0606101 CA FSP PLACER CO WELFARE DEPT,2239,,1591,,3830,,835,,775,,1610,,310115
0606301 CA FSP PLUMAS COUNTY DSS,197,,291,,488,,79,,132,,211,,33245
0606503 CA FSP RIVERSIDE COUNTY DSS,37480,,17186,,54666,,13403,,6502,,19905,,4478701
0606703 CA FSP SACRAMENTO CO DSW,73648,,28015,,101663,,21176,,11475,,32651,,7481648
0606902 CA FSP SAN BENITO COUNTY DSS,807,,1079,,1886,,259,,449,,708,,143148
0607105 CA EBT SAN BRNDINO CO DPSS AU,73195,,47771,,120966,,24787,,18025,,42812,,9779222
0607301 CA EBT SAN DIEGO CO DSS,46207,,29626,,75833,,16241,,11293,,27534,,5536483
0607502 CA FSP SAN FRANCISCO COUNTY DSS,12232,,11278,,23510,,4501,,9336,,13837,,1940950
0607702 CA FSP SAN JOAQUIN CO HUMAN SVCS AGCY,20939,,21259,,42198,,6876,,7479,,14355,,3213959
0607901 CA FSP SAN LUIS OBISPO COUNTY DSS,2776,,2938,,5714,,1130,,1335,,2465,,440214
0608103 CA FSP SAN MATEO COUNTY DSS,2746,,2985,,5731,,1124,,1409,,2533,,459834
0608304 CA FSP SANTA BARBARA CO DSW,7172,,6381,,13553,,2941,,2489,,5430,,998000
0608502 CA FSP SANTA CLARA COUNTY DSS,22292,,15245,,37537,,7745,,6404,,14149,,2796186
0608702 CA FSP SANTA CRUZ CO DSW,2841,,3807,,6648,,1201,,1774,,2975,,524730
0608901 CA FSP SHASTA CO DSW,5267,,5407,,10674,,1887,,2424,,4311,,885480
0609101 CA FSP SIERRA CO HUMAN SVCS,41,,55,,96,,16,,27,,43,,6964
0609301 CA FSP SISKIYOU CO DSW,1366,,1763,,3129,,482,,778,,1260,,229883
0609502 CA FSP SOLANO CO DSW,8162,,2553,,10715,,2844,,1354,,4198,,810790
0609701 CA FSP SONOMA CO DSW,3713,,4332,,8045,,1579,,2251,,3830,,638056
0609902 CA FSP STANISLAUS CO. DSS,18550,,12986,,31536,,5820,,4143,,9963,,2237259
0610101 CA FSP SUTTER CO WELF DEPT,1482,,2690,,4172,,489,,1018,,1507,,324316
0610301 CA FSP TEHAMA CO DSW,1833,,2720,,4553,,703,,1230,,1933,,337198
0610501 CA FSP TRINITY CO DSW,348,,364,,712,,121,,164,,285,,59613
0610704 CA FSP TULARE COUNTY DSS,30517,,13847,,44364,,9540,,5252,,14792,,3157940
0610901 CA FSP TUOLUMNE CO WELF DEPT,1057,,982,,2039,,389,,448,,837,,149051
0611101 CA FSP VENTURA CO.,9264,,10961,,20225,,3387,,4394,,7781,,1417657
0611301 CA FSP YOLO CO DSW,4931,,1689,,6620,,1634,,834,,2468,,503273
0611501 CA FSP YUBA CO WELFARE DEPT,4057,,3389,,7446,,1141,,1311,,2452,,528306
0800301 CO EBT ALAMOSA CO DSS,574,,1419,,1993,,279,,610,,889,,143070
0800701 CO EBT ARCHULETA CO DSS,127,,297,,424,,60,,122,,182,,32980
0800901 CO EBT BACA CO DSS,52,,223,,275,,32,,88,,120,,16541
0801101 CO EBT BENT CO DSS,90,,556,,646,,67,,225,,292,,43352
0801301 CO EBT BOULDER CO DSS,1952,,3875,,5827,,1018,,1938,,2956,,433962
0801501 CO EBT CHAFFEE CO DSS,121,,462,,583,,69,,226,,295,,38302
0801701 CO EBT CHEYENNE CO DSS,42,,52,,94,,22,,20,,42,,6988
0801901 CO EBT CLEAR CREEK,37,,211,,248,,23,,99,,122,,21083
0802101 CO EBT CONEJOS CO DSS,252,,1034,,1286,,168,,379,,547,,80846
0802301 CO EBT COSTILLA CO DSS,239,,559,,798,,155,,234,,389,,47068
0802501 CO EBT CROWLEY CO DSS,159,,425,,584,,83,,157,,240,,38618
0802701 CO EBT CUSTER CO DSS,17,,110,,127,,10,,52,,62,,9806
0802901 CO EBT DELTA CO DSS,403,,1569,,1972,,190,,645,,835,,138338
0803102 CO EBT DENVER,10372,,28267,,38639,,6051,,12787,,18838,,3107812
0803301 CO EBT DOLORES CO DSS,30,,72,,102,,16,,32,,48,,5612
0803501 CO EBT DOUGLAS,199,,304,,503,,126,,133,,259,,39154
0803701 CO EBT EAGLE CO DSS,21,,174,,195,,12,,80,,92,,14777
0803901 CO EBT ELBERT CO DSS,62,,229,,291,,28,,85,,113,,22185
0804101 CO EBT EL PASO CO DSS,6641,,16269,,22910,,2923,,6514,,9437,,1840852
0804301 CO EBT FREMONT CO DSS,299,,1567,,1866,,209,,622,,831,,126462
0804501 CO EBT GARFIELD CO DSS,860,,394,,1254,,380,,178,,558,,98135
0804701 CO EBT GILPIN,27,,78,,105,,11,,39,,50,,8779
0804901 CO EBT GRAND,7,,188,,195,,6,,80,,86,,15590
0805101 CO EBT GUNN HINSDALE CO DSS,62,,283,,345,,37,,136,,173,,27622
0805301 CO EBT HINSDALE,2,,31,,33,,1,,12,,13,,2273
0805501 CO EBT HUERFANO CO DSS,302,,559,,861,,164,,234,,398,,56771
0805701 CO EBT JACKSON,32,,103,,135,,14,,38,,52,,9812
0805901 CO EBT JEFFERSON CO DSS,2310,,7463,,9773,,853,,3290,,4143,,809643
0806101 CO EBT KIOWA CO DSS,14,,45,,59,,7,,17,,24,,2618
0806301 CO EBT KIT CARSON CO DSS,64,,325,,389,,35,,125,,160,,28704
0806501 CO EBT LAKE CO DSS,58,,288,,346,,31,,115,,146,,26880
0806701 CO EBT LA PLATA CO DSS,283,,1436,,1719,,139,,602,,741,,131774
0806901 CO EBT LARIMER CO DSS,1641,,5520,,7161,,727,,2284,,3011,,560625
0807101 CO EBT LAS ANIMAS CO DSS,429,,1028,,1457,,237,,487,,724,,95151
0807301 CO EBT LINCOLN CO DSS,137,,205,,342,,58,,75,,133,,27018
0807501 CO EBT LOGAN CO DSS,195,,1010,,1205,,102,,428,,530,,75725
0807701 CO EBT MESA CO DSS,1660,,6040,,7700,,860,,2569,,3429,,575324
0807901 CO EBT MINERAL,13,,12,,25,,8,,5,,13,,1813
0808101 CO EBT MOFFAT CO DSS,107,,508,,615,,69,,222,,291,,44188
0808301 CO EBT MONTEZUMA CO DSS,456,,1581,,2037,,175,,580,,755,,146562
0808501 CO EBT MONTROSE CO DSS,367,,1508,,1875,,159,,650,,809,,136736
0808701 CO EBT MORGAN CO DSS,431,,979,,1410,,188,,392,,580,,100063
0808901 CO EBT OTERO CO DSS,606,,2059,,2665,,313,,840,,1153,,170283
0809101 CO EBT OURAY CO DSS,19,,40,,59,,9,,22,,31,,5429
0809301 CO EBT PARK CO DSS,45,,277,,322,,26,,125,,151,,27751
0809501 CO EBT PHILLIPS CO DSS,36,,137,,173,,22,,57,,79,,12720
0809701 CO EBT PITKIN,4,,31,,35,,4,,28,,32,,3163
0809901 CO EBT PROWERS CO DSS,262,,1294,,1556,,148,,492,,640,,99309
0810101 CO EBT PUEBLO CO DSS,4636,,11898,,16534,,2631,,4758,,7389,,1302703
0810301 CO EBT RIO BLANCO CO DSS,7,,191,,198,,7,,64,,71,,12826
0810501 CO EBT RIO GRANDE CO DSS,604,,1393,,1997,,297,,571,,868,,146527
0810701 CO EBT ROUTT CO DSS,33,,207,,240,,22,,109,,131,,19070
0810901 CO EBT SAGUACHE CO DSS,198,,830,,1028,,95,,363,,458,,60671
0811101 CO EBT SAN JUAN CO DSS,16,,31,,47,,5,,22,,27,,4257
0811301 CO EBT SAN MIGUEL CO DSS,17,,98,,115,,10,,39,,49,,7663
0811501 CO EBT SEDGWICK CO DSS,10,,99,,109,,8,,41,,49,,5751
0811701 CO EBT SUMMIT CO DSS,51,,128,,179,,26,,68,,94,,15906
0811901 CO EBT TELLER CO DSS,393,,267,,660,,162,,111,,273,,51905
0812101 CO EBT WASHINGTON CO DSS,7,,98,,105,,5,,38,,43,,5943
0812301 CO EBT WELD CO DSS,964,,4990,,5954,,486,,1803,,2289,,443920
0812501 CO EBT YUMA CO DSS,101,,371,,472,,55,,158,,213,,32820
0812701 CO EBT ADAMS CO DSS,1476,,13357,,14833,,789,,5034,,5823,,1209854
0812901 CO EBT ARAPAHO CO. DSS,2958,,10785,,13743,,1442,,4370,,5812,,1137224
0813101 CO EBT BROOMFIELD,198,,408,,606,,110,,177,,287,,42564
0900002 CT EBT DEPT. OF SOCIAL SERVICES,67986,,103313,,171299,,40518,,48884,,89402,,12423660
1000112 DE FSP KENT,8728,,,,8728,,3534,,,,3534,,718872
1000235 DE FSP NEW CASTLE,23275,,,,23275,,9568,,,,9568,,1916991
1000316 DE FSP SUSSEX CO.,9560,,,,9560,,4138,,,,4138,,787336
1100161 DC EBT D.C. Treasury,26989,,45651,,72640,,11609,,22365,,33974,,6089310
1200101 FL EBT ALACHUA CO DFS,3774,,13220,,16994,,1947,,5539,,7486,,1320722
1200301 FL EBT BAKER CO SERVICE CENTE,358,,1621,,1979,,173,,637,,810,,148897
1200501 FL EBT BAY CO DFS,1724,,9336,,11060,,1092,,3925,,5017,,792788
1200701 FL EBT BRADFORD CO DFS,493,,2171,,2664,,264,,872,,1136,,201661
1200901 FL EBT BREVARD CO DFS,3771,,17012,,20783,,2358,,7214,,9572,,1504993
1201101 FL EBT BROWARD CO SES,16143,,46982,,63125,,10208,,20907,,31115,,4964075
1201301 FL EBT CALHOUN CO DFS,276,,1116,,1392,,172,,498,,670,,90942
1201501 FL EBT CHARLOTTE CO DFS,794,,3412,,4206,,545,,1501,,2046,,303738
