NATIONAL DATA BANK VERSION 8.2,,,,,,,,08/05/2020,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,, , ,,,,,
Jan 2020,,,,,,,Data is Subject to Revision.  The data reflected is the latest available data.,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1803501 IN EBT DELAWARE CO DPW,1529,,10295,,11824,,1328,,4481,,5809,,1480161
1803701 IN EBT DUBOIS CO DPW,198,,1086,,1284,,171,,450,,621,,128631
1803901 IN EBT ELKHART CO DPW,1755,,12876,,14631,,1317,,4767,,6084,,1728941
1804101 IN EBT FAYETTE CO DPW,421,,2673,,3094,,380,,1196,,1576,,351625
1804301 IN EBT FLOYD CO DPW,573,,5186,,5759,,490,,2177,,2667,,734395
1804501 IN EBT FOUNTAIN CO DPW,148,,961,,1109,,118,,412,,530,,119268
1804701 IN EBT FRANKLIN CO DPW,129,,1233,,1362,,112,,494,,606,,164725
1804901 IN EBT FULTON CO DPW,267,,1474,,1741,,194,,561,,755,,190608
1805101 IN EBT GIBSON CO DPW,282,,1771,,2053,,226,,718,,944,,215639
1805301 IN EBT GRANT CO DFC,1036,,7248,,8284,,873,,3055,,3928,,1014285
1805501 IN EBT GREENE CO DPW,431,,2376,,2807,,346,,947,,1293,,302553
1805701 IN EBT HAMILTON CO DPW,721,,6184,,6905,,579,,2362,,2941,,807868
1805901 IN EBT HANCOCK CO DPW,251,,2744,,2995,,219,,1169,,1388,,356125
1806101 IN EBT HARRISON CO DPW,229,,2084,,2313,,204,,867,,1071,,272334
1806301 IN EBT HENDRICKS CO DPW,498,,4108,,4606,,419,,1663,,2082,,520975
1806501 IN EBT HENRY CO DPW,486,,3865,,4351,,435,,1753,,2188,,531014
1806701 IN EBT HOWARD CO DPW,1104,,7537,,8641,,907,,3150,,4057,,1103761
1806901 IN EBT HUNTINGTON CO DPW,248,,2112,,2360,,213,,916,,1129,,276284
1807101 IN EBT JACKSON CO DPW,329,,2681,,3010,,296,,1108,,1404,,372222
1807301 IN EBT JASPER CO DPW,309,,1807,,2116,,243,,712,,955,,246723
1807501 IN EBT JAY CO DPW,185,,1230,,1415,,145,,521,,666,,158581
1807701 IN EBT JEFFERSON CO DPW,310,,2341,,2651,,259,,1026,,1285,,315371
1807901 IN EBT JENNINGS CO DPW,271,,1642,,1913,,237,,667,,904,,218065
1808101 IN EBT JOHNSON CO DPW,900,,7247,,8147,,698,,2794,,3492,,938163
1808301 IN EBT KNOX CO DPW,705,,3197,,3902,,531,,1277,,1808,,422052
1808501 IN EBT KOSCIUSKO CO DPW,319,,3742,,4061,,260,,1439,,1699,,491479
1808701 IN EBT LAGRANGE CO DPW,177,,1147,,1324,,127,,462,,589,,149760
1808901 IN EBT LAKE CO DPW,9499,,50764,,60263,,7284,,19752,,27036,,7516314
1809101 IN EBT LA PORTE CO DPW,1749,,10609,,12358,,1333,,4121,,5454,,1477544
1809301 IN EBT LAWRENCE CO DPW,531,,2850,,3381,,429,,1167,,1596,,360660
1809501 IN EBT MADISON CO DPW,1689,,12318,,14007,,1439,,5313,,6752,,1786694
1809701 IN EBT MARION CO DPW,18703,,105548,,124251,,14452,,40764,,55216,,15323922
1809901 IN EBT MARSHALL CO DPW,341,,2326,,2667,,269,,937,,1206,,293782
1810101 IN EBT MARTIN CO DPW,143,,627,,770,,120,,259,,379,,67286
1810301 IN EBT MIAMI CO DPW,363,,2963,,3326,,287,,1186,,1473,,407624
1810501 IN EBT MONROE COUNTY DPW,1182,,5846,,7028,,979,,2541,,3520,,825731
1810701 IN EBT MONTGOMERY COUNTY DFC,448,,2344,,2792,,330,,952,,1282,,309671
1810901 IN EBT MORGAN CO DPW,736,,3983,,4719,,571,,1665,,2236,,547162
1811101 IN EBT NEWTON CO DPW,169,,1012,,1181,,118,,396,,514,,139265
1811301 IN EBT NOBLE CO DPW,207,,2084,,2291,,182,,833,,1015,,256781
1811501 IN EBT OHIO CO DPW,30,,212,,242,,29,,99,,128,,25494
1811701 IN EBT ORANGE CO DPW,288,,1575,,1863,,229,,634,,863,,185863
1811901 IN EBT OWEN CO DPW,286,,1496,,1782,,222,,597,,819,,201339
1812101 IN EBT PARKE CO DPW,207,,1349,,1556,,149,,534,,683,,155624
1812301 IN EBT PERRY CO DPW,219,,1312,,1531,,163,,534,,697,,177685
1812501 IN EBT PIKE CO DPW,169,,908,,1077,,131,,376,,507,,95724
1812701 IN EBT PORTER CO DPW,1317,,7386,,8703,,1008,,3141,,4149,,1050517
1812901 IN EBT POSEY CO DPW,256,,1485,,1741,,197,,599,,796,,201880
1813101 IN EBT PULASKI CO DFC,155,,883,,1038,,114,,357,,471,,116812
1813301 IN EBT PUTNAM CO DPW,313,,1860,,2173,,257,,781,,1038,,251751
1813501 IN EBT RANDOLPH CO DPW,223,,1858,,2081,,187,,749,,936,,247762
1813701 IN EBT RIPLEY CO DPW,167,,1680,,1847,,135,,690,,825,,207893
1813901 IN EBT RUSH CO DPW,111,,1081,,1192,,102,,437,,539,,139461
1814101 IN EBT ST JOSEPH CO DPW,4083,,25345,,29428,,3235,,9784,,13019,,3219414
1814301 IN EBT SCOTT CO DPW,286,,2780,,3066,,244,,1237,,1481,,344291
1814501 IN EBT SHELBY CO DPW,76,,381,,457,,56,,152,,208,,379495
1814701 IN EBT SPENCER CO DPW,159,,970,,1129,,119,,421,,540,,115913
1814901 IN EBT STARKE CO DPW,436,,2262,,2698,,317,,916,,1233,,305851
1815101 IN EBT STEUBEN CO DPW,171,,1630,,1801,,148,,676,,824,,213112
1815301 IN EBT SULLIVAN CO DPW,292,,1642,,1934,,229,,650,,879,,199799
1815501 IN EBT SWITZERLAND CO DPW,100,,752,,852,,80,,296,,376,,96805
1815701 IN EBT TIPPECANOE CO DPW,1446,,10138,,11584,,1129,,3961,,5090,,1362975
1815901 IN EBT TIPTON CO DPW,59,,583,,642,,51,,222,,273,,75519
1816101 IN EBT UNION CO DPW,49,,458,,507,,43,,200,,243,,56901
1816301 IN EBT VANDERBURGH CO DPW,3022,,14803,,17825,,2405,,6258,,8663,,2058327
1816501 IN EBT VERMILLION CO DPW,261,,1366,,1627,,170,,535,,705,,174781
1816701 IN EBT VIGO CO DPW,2228,,10970,,13198,,1661,,4410,,6071,,1513130
1816901 IN EBT WABASH CO DPW,227,,1759,,1986,,186,,748,,934,,227333
1817101 IN EBT WARREN CO DPW,63,,343,,406,,51,,140,,191,,41994
1817301 IN EBT WARRICK CO DPW,280,,2008,,2288,,221,,813,,1034,,239680
1817501 IN EBT WASHINGTON CO DPW,253,,1718,,1971,,218,,729,,947,,205397
1817701 IN EBT WAYNE CO DPW,977,,6626,,7603,,835,,2924,,3759,,929832
1817901 IN EBT WELLS CO DPW,135,,1044,,1179,,114,,464,,578,,134200
1818101 IN EBT WHITE CO DPW,134,,1282,,1416,,111,,496,,607,,163714
1818301 IN EBT WHITLEY CO DPW,144,,1102,,1246,,122,,492,,614,,146880
1900101 IA EBT ADAIR CO DHS,65,,455,,520,,42,,223,,265,,52598
1900301 IA EBT ADAMS CO DHS,49,,244,,293,,35,,111,,146,,30579
1900501 IA EBT ALLAMAKEE CO DHS,97,,918,,1015,,72,,361,,433,,106613
1900701 IA EBT APPANOOSE CO DHS,280,,1351,,1631,,218,,646,,864,,179164
1900901 IA EBT AUDUBON CO DHS,40,,368,,408,,27,,173,,200,,40441
1901101 IA EBT BENTON CO DHS,204,,1362,,1566,,162,,644,,806,,173529
1901301 IA EBT BLACK HAWK CO DHS,2978,,12996,,15974,,1917,,6178,,8095,,1809250
1901501 IA EBT BOONE CO DHS,193,,1538,,1731,,151,,715,,866,,185942
1901701 IA EBT BREMER CO DHS,126,,955,,1081,,88,,409,,497,,105409
1901901 IA EBT BUCHANAN CO DHS,209,,1124,,1333,,156,,516,,672,,144533
1902101 IA EBT BUENA VISTA CO DHS,162,,1465,,1627,,107,,567,,674,,158296
1902301 IA EBT BUTLER CO DHS,121,,828,,949,,82,,355,,437,,96120
1902501 IA EBT CALHOUN CO DHS,81,,629,,710,,57,,274,,331,,65128
1902701 IA EBT CARROLL CO DHS,254,,1242,,1496,,155,,580,,735,,163762
1902901 IA EBT CASS CO DHS,165,,1252,,1417,,122,,588,,710,,143079
1903101 IA EBT CEDAR CO DHS,90,,843,,933,,60,,357,,417,,99801
1903301 IA EBT CERRO GORDO CO DHS,580,,3510,,4090,,430,,1763,,2193,,442314
1903501 IA EBT CHEROKEE CO DHS,82,,716,,798,,59,,328,,387,,87722
1903701 IA EBT CHICKASAW CO DHS,51,,605,,656,,42,,253,,295,,65667
1903901 IA EBT CLARKE CO DHS,121,,821,,942,,91,,352,,443,,101905
1904101 IA EBT CLAY CO DHS,182,,1175,,1357,,117,,568,,685,,137299
1904301 IA EBT CLAYTON CO DHS,121,,775,,896,,101,,376,,477,,87536
1904501 IA EBT CLINTON CO DHS,915,,5369,,6284,,654,,2549,,3203,,732877
1904701 IA EBT CRAWFORD CO DHS,217,,1239,,1456,,133,,523,,656,,159262
1904901 IA EBT DALLAS CO DHS,279,,2522,,2801,,201,,1066,,1267,,309148
1905101 IA EBT DAVIS CO DHS,70,,508,,578,,51,,228,,279,,59183
1905301 IA EBT DECATUR CO DHS,111,,691,,802,,85,,329,,414,,90102
1905501 IA EBT DELAWARE CO DHS,156,,801,,957,,111,,366,,477,,100891
1905701 IA EBT DES MOINES CO DHS,870,,5311,,6181,,572,,2467,,3039,,736015
1905901 IA EBT DICKINSON CO DHS,123,,836,,959,,98,,417,,515,,97609
1906101 IA EBT DUBUQUE CO DHS,1261,,7362,,8623,,814,,3264,,4078,,976884
1906301 IA EBT EMMET CO DHS,100,,741,,841,,63,,324,,387,,88837
1906501 IA EBT FAYETTE CO DHS,370,,1899,,2269,,255,,840,,1095,,239165
1906701 IA EBT FLOYD CO DHS,218,,1426,,1644,,133,,637,,770,,169457
1906901 IA EBT FRANKLIN CO DHS,73,,668,,741,,55,,291,,346,,84490
1907101 IA EBT FREMONT CO DHS,86,,655,,741,,61,,291,,352,,79024
1907301 IA EBT GREENE CO DHS,109,,726,,835,,67,,333,,400,,84222
1907501 IA EBT GRUNDY CO DHS,59,,505,,564,,37,,218,,255,,62259
1907701 IA EBT GUTHRIE CO DHS,83,,708,,791,,56,,311,,367,,83435
1907901 IA EBT HAMILTON CO DHS,95,,806,,901,,81,,371,,452,,95322
1908101 IA EBT HANCOCK CO DHS,55,,523,,578,,33,,228,,261,,62325
1908301 IA EBT HARDIN CO DHS,134,,1288,,1422,,94,,542,,636,,147913
1908501 IA EBT HARRISON CO DHS,148,,1014,,1162,,108,,474,,582,,122067
1908701 IA EBT HENRY CO DHS,221,,1882,,2103,,156,,817,,973,,229048
1908901 IA EBT HOWARD CO DHS,60,,463,,523,,42,,229,,271,,57221
1909101 IA EBT HUMBOLDT CO DHS,55,,641,,696,,45,,266,,311,,70853
1909301 IA EBT IDA CO DHS,41,,476,,517,,31,,205,,236,,51616
1909501 IA EBT IOWA CO DHS,110,,700,,810,,80,,299,,379,,85927
1909701 IA EBT JACKSON CO DHS,237,,1441,,1678,,159,,643,,802,,176055
1909901 IA EBT JASPER CO DHS,409,,3025,,3434,,308,,1441,,1749,,395302
1910101 IA EBT JEFFERSON CO DHS,264,,1464,,1728,,206,,749,,955,,196450
1910301 IA EBT JOHNSON CO DHS,1365,,8169,,9534,,905,,3659,,4564,,1106449
1910501 IA EBT JONES CO DHS,159,,1279,,1438,,130,,568,,698,,156265
1910701 IA EBT KEOKUK CO DHS,141,,931,,1072,,98,,389,,487,,115388
1910901 IA EBT KOSSUTH CO DHS,80,,815,,895,,66,,375,,441,,89652
1911102 IA EBT LEE CO DHS,700,,4291,,4991,,502,,1945,,2447,,565166
1911301 IA EBT LINN CO DHS,3418,,19477,,22895,,2262,,9124,,11386,,2637750
1911501 IA EBT LOUISA CO DHS,128,,704,,832,,88,,293,,381,,90989
1911701 IA EBT LUCAS CO DHS,119,,749,,868,,94,,325,,419,,89162
1911901 IA EBT LYON CO DHS,32,,386,,418,,23,,158,,181,,40075
1912101 IA EBT MADISON CO DHS,94,,747,,841,,62,,351,,413,,90557
1912301 IA EBT MAHASKA CO DHS,265,,1907,,2172,,198,,925,,1123,,241026
1912501 IA EBT MARION CO DHS,266,,1898,,2164,,199,,830,,1029,,235554
1912701 IA EBT MARSHALL CO DHS,477,,3786,,4263,,318,,1606,,1924,,454187
1912901 IA EBT MILLS CO DHS,104,,1012,,1116,,73,,445,,518,,119976
1913101 IA EBT MITCHELL CO DHS,70,,479,,549,,52,,211,,263,,55723
1913301 IA EBT MONONA CO DHS,96,,815,,911,,73,,331,,404,,92209
1913501 IA EBT MONROE CO DHS,90,,592,,682,,56,,272,,328,,75649
1913701 IA EBT MONTGOMERY CO DHS,180,,1227,,1407,,117,,566,,683,,155191
1913901 IA EBT MUSCATINE CO DHS,689,,4324,,5013,,488,,1895,,2383,,557120
1914101 IA EBT O BRIEN CO DHS,77,,734,,811,,59,,339,,398,,87888
1914301 IA EBT OSCEOLA CO DHS,27,,344,,371,,23,,150,,173,,40280
1914501 IA EBT PAGE CO DHS,202,,1414,,1616,,160,,621,,781,,175218
1914701 IA EBT PALO ALTO CO DHS,68,,523,,591,,51,,233,,284,,63211
1914901 IA EBT PLYMOUTH CO DHS,119,,966,,1085,,80,,446,,526,,115756
1915101 IA EBT POCAHONTAS CO DHS,55,,490,,545,,42,,210,,252,,56157
1915301 IA EBT POLK CO DHS,6915,,49380,,56295,,4653,,22416,,27069,,6527582
1915501 IA EBT POTTAWATTAMIE CO DHS,1734,,10504,,12238,,1205,,5112,,6317,,1393080
1915701 IA EBT POWESHIEK CO DHS,142,,976,,1118,,95,,459,,554,,118423
1915901 IA EBT RINGGOLD CO DHS,57,,332,,389,,44,,156,,200,,42483
1916101 IA EBT SAC CO DHS,47,,546,,593,,39,,240,,279,,59548
1916301 IA EBT SCOTT CO DHS,3436,,19480,,22916,,2308,,9025,,11333,,2778411
1916501 IA EBT SHELBY CO DHS,110,,745,,855,,84,,322,,406,,90672
1916701 IA EBT SIOUX CO DHS,78,,948,,1026,,61,,403,,464,,103595
1916901 IA EBT STORY CO DHS,485,,3542,,4027,,355,,1723,,2078,,464868
1917101 IA EBT TAMA CO DHS,141,,1176,,1317,,100,,488,,588,,141125
1917301 IA EBT TAYLOR CO DHS,77,,476,,553,,56,,196,,252,,57468
1917501 IA EBT UNION CO DHS,191,,1199,,1390,,142,,573,,715,,148915
1917701 IA EBT VAN BUREN CO DHS,64,,600,,664,,56,,261,,317,,70666
1917901 IA EBT WAPELLO CO DHS,901,,4318,,5219,,639,,2065,,2704,,612674
1918101 IA EBT WARREN CO DHS,246,,2184,,2430,,189,,998,,1187,,267286
1918301 IA EBT WASHINGTON CO DHS,194,,1424,,1618,,141,,610,,751,,172547
1918501 IA EBT WAYNE CO DHS,79,,491,,570,,60,,213,,273,,60546
1918701 IA EBT WEBSTER CO DHS,625,,4129,,4754,,425,,1990,,2415,,545764
1918901 IA EBT WINNEBAGO CO DHS,78,,625,,703,,49,,293,,342,,80504
1919101 IA EBT WINNESHIEK CO DHS,93,,716,,809,,78,,326,,404,,82617
1919301 IA EBT WOODBURY CO DHS,1663,,11405,,13068,,1047,,5002,,6049,,1499169
1919501 IA EBT WORTH CO DHS,50,,464,,514,,39,,188,,227,,57749
1919701 IA EBT WRIGHT CO DHS,105,,1013,,1118,,70,,434,,504,,123378
2000101 KS EBT ALLEN,182,,1019,,1201,,155,,453,,608,,128985
2000301 KS EBT ANDERSON,61,,409,,470,,49,,192,,241,,49952
2000501 KS EBT ATCHISON,205,,1175,,1380,,164,,534,,698,,147215
2000701 KS EBT BARBER,24,,181,,205,,24,,72,,96,,19864
2000901 KS EBT BARTON,372,,1657,,2029,,295,,752,,1047,,214578
2001101 KS EBT BOURBON,216,,1572,,1788,,182,,624,,806,,182179
2001301 KS EBT BROWN,98,,740,,838,,95,,296,,391,,80012
2001501 KS EBT BUTLER,474,,3354,,3828,,387,,1457,,1844,,430680
2001701 KS EBT CHASE,12,,93,,105,,10,,39,,49,,9904
2001901 KS EBT CHAUTAUQUA,41,,293,,334,,40,,121,,161,,30572
2002101 KS EBT CHEROKEE,297,,1936,,2233,,250,,792,,1042,,233094
2002301 KS EBT CHEYENNE,9,,75,,84,,6,,39,,45,,8723
2002501 KS EBT CLARK,12,,82,,94,,9,,30,,39,,9089
2002701 KS EBT CLAY,52,,373,,425,,43,,156,,199,,42372
2002901 KS EBT CLOUD,73,,650,,723,,66,,246,,312,,77244
2003101 KS EBT COFFEY,61,,519,,580,,52,,204,,256,,57395
2003301 KS EBT COMANCHE,12,,50,,62,,12,,20,,32,,6225
2003501 KS EBT COWLEY,518,,3341,,3859,,420,,1420,,1840,,418268
2003701 KS EBT CRAWFORD,654,,3517,,4171,,562,,1553,,2115,,443130
2003901 KS EBT DECATUR,22,,142,,164,,21,,51,,72,,16081
2004101 KS EBT DICKINSON,143,,984,,1127,,108,,417,,525,,116246
2004301 KS EBT DONIPHAN,40,,357,,397,,27,,156,,183,,39276
2004501 KS EBT DOUGLAS,660,,4046,,4706,,598,,1880,,2478,,526504
2004701 KS EBT EDWARDS,18,,158,,176,,16,,61,,77,,19024
2004901 KS EBT ELK,29,,244,,273,,28,,98,,126,,26313
2005101 KS EBT ELLIS,144,,1005,,1149,,125,,467,,592,,115120
2005301 KS EBT ELLSWORTH,27,,209,,236,,18,,87,,105,,22930
2005501 KS EBT FINNEY,344,,2304,,2648,,263,,825,,1088,,274732
2005701 KS EBT FORD,297,,1933,,2230,,202,,826,,1028,,262824
2005901 KS EBT FRANKLIN,299,,1379,,1678,,248,,649,,897,,171289
2006101 KS EBT GEARY,275,,2265,,2540,,226,,918,,1144,,274744
2006301 KS EBT GOVE,11,,56,,67,,4,,20,,24,,5807
2006501 KS EBT GRAHAM,18,,91,,109,,18,,45,,63,,9890
2006701 KS EBT GRANT,39,,400,,439,,29,,129,,158,,46294
2006901 KS EBT GRAY,7,,133,,140,,5,,47,,52,,13064
2007101 KS EBT GREELEY,1,,25,,26,,1,,9,,10,,2603
2007301 KS EBT GREENWOOD,100,,445,,545,,89,,199,,288,,54953
2007501 KS EBT HAMILTON,15,,92,,107,,9,,33,,42,,10674
2007701 KS EBT HARPER,62,,377,,439,,47,,157,,204,,43620
2007901 KS EBT HARVEY,284,,1830,,2114,,236,,829,,1065,,218513
2008101 KS EBT HASKELL,10,,107,,117,,10,,41,,51,,12148
2008301 KS EBT HODGEMAN,3,,42,,45,,3,,18,,21,,3779
2008501 KS EBT JACKSON,73,,613,,686,,64,,247,,311,,70020
2008701 KS EBT JEFFERSON,75,,627,,702,,62,,247,,309,,75307
2008901 KS EBT JEWELL,18,,141,,159,,18,,57,,75,,16794
2009101 KS EBT JOHNSON,1766,,10183,,11949,,1466,,4454,,5920,,1346974
2009301 KS EBT KEARNY,23,,179,,202,,15,,67,,82,,24226
2009501 KS EBT KINGMAN,34,,320,,354,,33,,126,,159,,33262
2009701 KS EBT KIOWA,24,,86,,110,,22,,34,,56,,9875
2009901 KS EBT LABETTE,404,,1896,,2300,,350,,835,,1185,,240762
2010101 KS EBT LANE,4,,68,,72,,4,,28,,32,,7890
2010301 KS EBT LEAVENWORTH,438,,3094,,3532,,342,,1307,,1649,,388774
2010501 KS EBT LINCOLN,27,,149,,176,,24,,63,,87,,17283
2010701 KS EBT LINN,109,,679,,788,,97,,283,,380,,82148
2010901 KS EBT LOGAN,17,,98,,115,,15,,48,,63,,11923
2011101 KS EBT LYON,388,,1725,,2113,,321,,773,,1094,,223766
2011301 KS EBT MCPHERSON,193,,1040,,1233,,160,,470,,630,,131023
2011501 KS EBT MARION,64,,395,,459,,56,,181,,237,,46228
2011701 KS EBT MARSHALL,61,,429,,490,,49,,188,,237,,50473
2011901 KS EBT MEADE,22,,115,,137,,9,,53,,62,,14367
2012101 KS EBT MIAMI,177,,1315,,1492,,169,,586,,755,,158815
2012301 KS EBT MITCHELL,45,,196,,241,,39,,77,,116,,22444
2012501 KS EBT MONTGOMERY,666,,3051,,3717,,555,,1331,,1886,,390809
2012701 KS EBT MORRIS,36,,274,,310,,29,,103,,132,,34916
2012901 KS EBT MORTON,24,,84,,108,,17,,35,,52,,11405
2013101 KS EBT NEMAHA,25,,311,,336,,22,,120,,142,,32608
2013301 KS EBT NEOSHO,235,,1367,,1602,,195,,578,,773,,164993
2013501 KS EBT NESS,7,,78,,85,,6,,34,,40,,9213
2013701 KS EBT NORTON,25,,208,,233,,22,,93,,115,,21362
2013901 KS EBT OSAGE,181,,871,,1052,,144,,368,,512,,112117
2014101 KS EBT OSBORNE,20,,168,,188,,19,,73,,92,,16515
2014301 KS EBT OTTAWA,39,,251,,290,,33,,97,,130,,28385
2014501 KS EBT PAWNEE,52,,386,,438,,39,,153,,192,,42156
2014701 KS EBT PHILLIPS,24,,173,,197,,20,,80,,100,,20141
2014901 KS EBT POTTAWATOMIE,98,,760,,858,,77,,265,,342,,90062
2015101 KS EBT PRATT,51,,297,,348,,46,,138,,184,,31491
2015301 KS EBT RAWLINS,16,,70,,86,,10,,30,,40,,8227
2015501 KS EBT RENO,811,,4161,,4972,,657,,1923,,2580,,540847
2015701 KS EBT REPUBLIC,26,,159,,185,,20,,72,,92,,17993
2015901 KS EBT RICE,62,,533,,595,,51,,201,,252,,60802
2016101 KS EBT RILEY,323,,2309,,2632,,238,,959,,1197,,299706
2016301 KS EBT ROOKS,25,,235,,260,,23,,97,,120,,25217
2016501 KS EBT RUSH,24,,186,,210,,23,,77,,100,,20496
2016701 KS EBT RUSSELL,60,,486,,546,,53,,195,,248,,55768
2016901 KS EBT SALINE,613,,4071,,4684,,507,,1795,,2302,,498066
2017101 KS EBT SCOTT,26,,144,,170,,21,,59,,80,,18040
2017301 KS EBT Sedgwick County,6982,,42549,,49531,,5587,,17580,,23167,,5688250
2017501 KS EBT SEWARD,171,,990,,1161,,134,,446,,580,,128662
2017701 KS EBT SHAWNEE,2830,,13943,,16773,,2249,,6099,,8348,,1895597
2017901 KS EBT SHERIDAN,7,,42,,49,,5,,18,,23,,5300
2018101 KS EBT SHERMAN,43,,346,,389,,38,,152,,190,,42589
2018301 KS EBT SMITH,29,,147,,176,,20,,58,,78,,15193
2018501 KS EBT STAFFORD,28,,252,,280,,28,,93,,121,,26628
2018701 KS EBT STANTON,6,,40,,46,,5,,14,,19,,4473
2018901 KS EBT STEVENS,9,,176,,185,,6,,59,,65,,19188
2019101 KS EBT SUMNER,220,,1510,,1730,,188,,600,,788,,179379
2019301 KS EBT THOMAS,36,,233,,269,,31,,101,,132,,29139
2019501 KS EBT TREGO,12,,110,,122,,12,,48,,60,,10514
2019701 KS EBT WABAUNSEE,19,,221,,240,,18,,79,,97,,21578
2019901 KS EBT WALLACE,5,,72,,77,,5,,25,,30,,8859
2020101 KS EBT WASHINGTON,30,,154,,184,,23,,72,,95,,18851
2020301 KS EBT WICHITA,6,,97,,103,,6,,40,,46,,10079
2020501 KS EBT WILSON,131,,685,,816,,111,,292,,403,,82691
2020701 KS EBT WOODSON,34,,206,,240,,29,,83,,112,,21271
2020901 KS EBT WyandotteCounty,2840,,17796,,20636,,2246,,7101,,9347,,2341616
2100101 KY EBT ADAIR,28,,2828,,2856,,10,,1270,,1280,,292599
2100301 KY EBT ALLEN,13,,2195,,2208,,8,,931,,939,,253386
2100501 KY EBT ANDERSON,17,,1543,,1560,,6,,657,,663,,179712
2100701 KY EBT BALLARD,10,,752,,762,,3,,340,,343,,84284
2100901 KY EBT BARREN,28,,5124,,5152,,13,,2255,,2268,,566340
2101101 KY EBT BATH,43,,2047,,2090,,14,,906,,920,,225807
2101301 KY EBT BELL,220,,6958,,7178,,82,,3332,,3414,,821201
2101501 KY EBT BOONE,62,,5145,,5207,,22,,1994,,2016,,589712
2101701 KY EBT BOURBON,31,,2504,,2535,,10,,1104,,1114,,292806
2101901 KY EBT BOYD,125,,5983,,6108,,49,,2801,,2850,,701004
2102101 KY EBT BOYLE,30,,2901,,2931,,10,,1331,,1341,,309240
2102301 KY EBT BRACKEN,28,,1018,,1046,,9,,419,,428,,114424
2102501 KY EBT BREATHITT,160,,3989,,4149,,75,,1981,,2056,,457328
2102701 KY EBT BRECKINRIDGE,14,,2490,,2504,,7,,1114,,1121,,273933
2102901 KY EBT BULLITT,36,,4334,,4370,,12,,1916,,1928,,501072
2103101 KY EBT BUTLER,20,,1637,,1657,,7,,720,,727,,187052
2103301 KY EBT CALDWELL,27,,1387,,1414,,10,,613,,623,,149800
2103501 KY EBT CALLOWAY,30,,2451,,2481,,13,,1089,,1102,,267985
2103701 KY EBT CAMPBELL,122,,4965,,5087,,48,,2168,,2216,,590857
2103901 KY EBT CARLISLE,9,,510,,519,,3,,215,,218,,57654
2104101 KY EBT CARROLL,4,,1276,,1280,,1,,530,,531,,148354
2104301 KY EBT CARTER,79,,4048,,4127,,26,,1868,,1894,,458922
2104501 KY EBT CASEY,51,,2599,,2650,,15,,1145,,1160,,278711
2104701 KY EBT CHRISTIAN,108,,7769,,7877,,51,,3355,,3406,,913076
2104901 KY EBT CLARK,32,,3942,,3974,,12,,1864,,1876,,450457
2105101 KY EBT CLAY,19,,5851,,5870,,7,,2837,,2844,,666353
2105301 KY EBT CLINTON,30,,2037,,2067,,9,,921,,930,,215739
2105501 KY EBT CRITTENDEN,3,,750,,753,,1,,311,,312,,79588
2105701 KY EBT CUMBERLAND,2,,1216,,1218,,1,,563,,564,,123029
2105901 KY EBT DAVIESS,121,,8507,,8628,,53,,3708,,3761,,944526
2106101 KY EBT EDMONSON,18,,1308,,1326,,6,,586,,592,,140435
2106301 KY EBT ELLIOTT,70,,1384,,1454,,19,,614,,633,,153435
2106501 KY EBT ESTILL,26,,2789,,2815,,8,,1423,,1431,,308231
2106703 KY EBT FAYETTE,412,,22323,,22735,,140,,10093,,10233,,2699291
2106901 KY EBT FLEMING,17,,1990,,2007,,6,,896,,902,,208320
2107101 KY EBT FLOYD,256,,8464,,8720,,91,,3957,,4048,,981863
2107301 KY EBT FRANKLIN,12,,4573,,4585,,4,,1983,,1987,,540709
2107501 KY EBT FULTON,26,,1154,,1180,,11,,595,,606,,128326
2107701 KY EBT GALLATIN,2,,586,,588,,1,,244,,245,,66871
2107901 KY EBT GARRARD,42,,1745,,1787,,16,,786,,802,,195081
2108101 KY EBT GRANT,10,,2344,,2354,,3,,927,,930,,273995
2108301 KY EBT GRAVES,19,,4055,,4074,,8,,1798,,1806,,460286
2108501 KY EBT GRAYSON,15,,3207,,3222,,7,,1495,,1502,,338892
2108701 KY EBT GREEN,10,,1354,,1364,,3,,617,,620,,140702
2108901 KY EBT GREENUP,67,,3916,,3983,,18,,1706,,1724,,429299
2109101 KY EBT HANCOCK,7,,743,,750,,2,,300,,302,,82631
2109301 KY EBT HARDIN,45,,7904,,7949,,21,,3520,,3541,,896736
2109501 KY EBT HARLAN,277,,7845,,8122,,140,,3702,,3842,,958505
2109701 KY EBT HARRISON,13,,1897,,1910,,5,,819,,824,,204999
2109901 KY EBT HART,10,,2543,,2553,,5,,1157,,1162,,285002
2110101 KY EBT HENDERSON,100,,4344,,4444,,33,,2004,,2037,,503929
2110301 KY EBT HENRY,3,,1404,,1407,,1,,615,,616,,158941
2110501 KY EBT HICKMAN,0,,523,,523,,0,,249,,249,,54151
2110701 KY EBT HOPKINS,140,,4947,,5087,,49,,2253,,2302,,589960
2110901 KY EBT JACKSON,14,,2977,,2991,,8,,1386,,1394,,326604
