NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:11 PM,,,,,
Jan 1997,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1807101 IN FSP JACKSON CO DPW,579,,1212,,1791,,264,,459,,723,,109958
1807301 IN FSP JASPER CO DPW,341,,910,,1251,,161,,334,,495,,83499
1807501 IN FSP JAY CO DPW,271,,739,,1010,,126,,269,,395,,55825
1807701 IN FSP JEFFERSON CO DPW,585,,1383,,1968,,277,,502,,779,,119715
1807901 IN FSP JENNINGS CO DPW,318,,652,,970,,141,,214,,355,,52057
1808101 IN FSP JOHNSON CO DPW,858,,1766,,2624,,403,,720,,1123,,170378
1808301 IN FSP KNOX CO DPW,1390,,2125,,3515,,620,,824,,1444,,227088
1808501 IN FSP KOSCIUSKO CO DPW,250,,922,,1172,,131,,313,,444,,68392
1808701 IN FSP LAGRANGE CO DPW,112,,363,,475,,54,,139,,193,,29803
1808901 IN FSP LAKE CO DPW,30257,,26918,,57175,,11783,,11571,,23354,,4447995
1809101 IN FSP LA PORTE CO DPW,2541,,4152,,6693,,1073,,1604,,2677,,472501
1809301 IN FSP LAWRENCE CO DPW,661,,1777,,2438,,328,,627,,955,,146662
1809501 IN FSP MADISON CO DPW,3656,,5410,,9066,,1605,,1969,,3574,,608726
1809701 IN FSP MARION CO DPW,29490,,38791,,68281,,11966,,14881,,26847,,5163150
1809901 IN FSP MARSHALL CO DPW,360,,1029,,1389,,166,,371,,537,,91050
1810101 IN FSP MARTIN CO DPW,201,,446,,647,,100,,163,,263,,41553
1810301 IN FSP MIAMI CO DPW,767,,1486,,2253,,327,,533,,860,,139385
1810501 IN FSP MONROE COUNTY DPW,1535,,2833,,4368,,802,,1250,,2052,,291303
1810701 IN FSP MONTGOMERY COUNTY DFC,478,,931,,1409,,217,,363,,580,,90809
1810901 IN FSP MORGAN CO DPW,751,,2173,,2924,,360,,784,,1144,,185142
1811101 IN FSP NEWTON CO DPW,274,,537,,811,,102,,186,,288,,54127
1811301 IN FSP NOBLE CO DPW,237,,578,,815,,128,,229,,357,,54852
1811501 IN FSP OHIO CO DPW,52,,66,,118,,32,,33,,65,,6054
1811701 IN FSP ORANGE CO DPW,407,,1157,,1564,,194,,412,,606,,91148
1811901 IN FSP OWEN CO DPW,349,,931,,1280,,148,,316,,464,,86674
1812101 IN FSP PARKE CO DPW,285,,586,,871,,124,,205,,329,,57030
1812301 IN FSP PERRY CO DPW,294,,637,,931,,148,,242,,390,,54072
1812501 IN FSP PIKE CO DPW,278,,689,,967,,136,,241,,377,,58542
1812701 IN FSP PORTER CO DPW,1347,,2479,,3826,,603,,1008,,1611,,272107
1812901 IN FSP POSEY CO DPW,619,,861,,1480,,268,,325,,593,,97038
1813101 IN FSP PULASKI CO DFC,238,,608,,846,,96,,190,,286,,51538
1813301 IN FSP PUTNAM CO DPW,247,,722,,969,,123,,267,,390,,57614
1813501 IN FSP RANDOLPH CO DPW,681,,1337,,2018,,286,,509,,795,,131644
1813701 IN FSP RIPLEY CO DPW,196,,671,,867,,111,,223,,334,,48815
1813901 IN FSP RUSH CO DPW,193,,487,,680,,84,,180,,264,,39294
1814101 IN FSP ST JOSEPH CO DPW,8664,,10452,,19116,,3434,,4080,,7514,,1459229
1814301 IN FSP SCOTT CO DPW,776,,1358,,2134,,344,,471,,815,,133656
1814501 IN FSP SHELBY CO DPW,413,,1091,,1504,,172,,428,,600,,92628
1814701 IN FSP SPENCER CO DPW,249,,684,,933,,108,,235,,343,,53751
1814901 IN FSP STARKE CO DPW,436,,1255,,1691,,184,,405,,589,,107329
1815101 IN FSP STEUBEN CO DPW,275,,751,,1026,,132,,294,,426,,64707
1815301 IN FSP SULLIVAN CO DPW,526,,1304,,1830,,222,,488,,710,,115723
1815501 IN FSP SWITZERLAND CO DPW,141,,370,,511,,71,,125,,196,,30527
1815701 IN FSP TIPPECANOE CO DPW,1937,,3348,,5285,,831,,1341,,2172,,374419
1815901 IN FSP TIPTON CO DPW,174,,351,,525,,80,,143,,223,,31466
1816101 IN FSP UNION CO DPW,131,,232,,363,,54,,79,,133,,21453
1816301 IN FSP VANDERBURGH CO DPW,6520,,8076,,14596,,2807,,3393,,6200,,979512
1816501 IN FSP VERMILLION CO DPW,268,,545,,813,,122,,202,,324,,46067
1816701 IN FSP VIGO CO DPW,3015,,5714,,8729,,1285,,2041,,3326,,574683
1816901 IN FSP WABASH CO DPW,349,,835,,1184,,181,,323,,504,,76028
1817101 IN FSP WARREN CO DPW,61,,126,,187,,27,,42,,69,,10501
1817301 IN FSP WARRICK CO DPW,435,,1324,,1759,,191,,444,,635,,101978
1817501 IN FSP WASHINGTON CO DPW,536,,1173,,1709,,253,,408,,661,,106256
1817701 IN FSP WAYNE CO DPW,2144,,3675,,5819,,985,,1433,,2418,,380383
1817901 IN FSP WELLS CO DPW,124,,365,,489,,68,,137,,205,,30391
1818101 IN FSP WHITE CO DPW,299,,1008,,1307,,119,,357,,476,,76930
1818301 IN FSP WHITLEY CO DPW,138,,389,,527,,67,,156,,223,,32521
1900101 IA FSP ADAIR CO DHS,211,,264,,475,,88,,100,,188,,26375
1900301 IA FSP ADAMS CO DHS,190,,171,,361,,74,,64,,138,,19883
1900501 IA FSP ALLAMAKEE CO DHS,308,,310,,618,,132,,122,,254,,38555
1900701 IA FSP APPANOOSE CO DHS,963,,712,,1675,,350,,386,,736,,105709
1900901 IA FSP AUDUBON CO DHS,118,,200,,318,,42,,67,,109,,17457
1901101 IA FSP BENTON CO DHS,499,,461,,960,,190,,173,,363,,59619
1901301 IA FSP BLACK HAWK CO DHS,7224,,3950,,11174,,2887,,1925,,4812,,701995
1901501 IA FSP BOONE CO DHS,659,,609,,1268,,273,,262,,535,,83240
1901701 IA FSP BREMER CO DHS,313,,368,,681,,127,,142,,269,,39100
1901901 IA FSP BUCHANAN CO DHS,557,,533,,1090,,212,,183,,395,,63698
1902101 IA FSP BUENA VISTA CO DHS,426,,451,,877,,175,,179,,354,,52129
1902301 IA FSP BUTLER CO DHS,258,,345,,603,,104,,131,,235,,32702
1902501 IA FSP CALHOUN CO DHS,246,,322,,568,,103,,142,,245,,32918
1902701 IA FSP CARROLL CO DHS,412,,356,,768,,167,,152,,319,,42551
1902901 IA FSP CASS CO DHS,355,,389,,744,,142,,167,,309,,41386
1903101 IA FSP CEDAR CO DHS,424,,373,,797,,168,,171,,339,,50021
1903301 IA FSP CERRO GORDO CO DHS,1330,,1473,,2803,,594,,668,,1262,,169712
1903501 IA FSP CHEROKEE CO DHS,203,,245,,448,,91,,118,,209,,27835
1903701 IA FSP CHICKASAW CO DHS,201,,280,,481,,90,,99,,189,,29146
1903901 IA FSP CLARKE CO DHS,403,,304,,707,,158,,119,,277,,42675
1904101 IA FSP CLAY CO DHS,349,,399,,748,,157,,176,,333,,45079
1904301 IA FSP CLAYTON CO DHS,180,,406,,586,,86,,137,,223,,31226
1904501 IA FSP CLINTON CO DHS,2498,,1560,,4058,,1035,,731,,1766,,264587
1904701 IA FSP CRAWFORD CO DHS,486,,536,,1022,,194,,203,,397,,62524
1904901 IA FSP DALLAS CO DHS,501,,685,,1186,,216,,267,,483,,79892
1905101 IA FSP DAVIS CO DHS,257,,191,,448,,104,,92,,196,,28278
1905301 IA FSP DECATUR CO DHS,511,,466,,977,,218,,215,,433,,56501
1905501 IA FSP DELAWARE CO DHS,409,,340,,749,,165,,125,,290,,40859
1905701 IA FSP DES MOINES CO DHS,1933,,1487,,3420,,767,,668,,1435,,225776
1905901 IA FSP DICKINSON CO DHS,303,,287,,590,,117,,140,,257,,38271
1906101 IA FSP DUBUQUE CO DHS,2161,,1725,,3886,,898,,713,,1611,,241330
1906301 IA FSP EMMET CO DHS,204,,326,,530,,68,,155,,223,,28832
1906501 IA FSP FAYETTE CO DHS,803,,600,,1403,,304,,260,,564,,82097
1906701 IA FSP FLOYD CO DHS,480,,520,,1000,,190,,206,,396,,57609
1906901 IA FSP FRANKLIN CO DHS,216,,324,,540,,101,,129,,230,,28295
1907101 IA FSP FREMONT CO DHS,357,,275,,632,,132,,113,,245,,36484
1907301 IA FSP GREENE CO DHS,341,,243,,584,,125,,106,,231,,33141
1907501 IA FSP GRUNDY CO DHS,175,,124,,299,,66,,53,,119,,18028
1907701 IA FSP GUTHRIE CO DHS,262,,352,,614,,103,,147,,250,,37646
1907901 IA FSP HAMILTON CO DHS,339,,367,,706,,158,,158,,316,,45302
1908101 IA FSP HANCOCK CO DHS,152,,285,,437,,61,,107,,168,,27063
1908301 IA FSP HARDIN CO DHS,464,,480,,944,,191,,211,,402,,55960
1908501 IA FSP HARRISON CO DHS,420,,655,,1075,,186,,222,,408,,62194
1908701 IA FSP HENRY CO DHS,554,,458,,1012,,234,,206,,440,,61205
1908901 IA FSP HOWARD CO DHS,153,,237,,390,,68,,90,,158,,21904
1909101 IA FSP HUMBOLDT CO DHS,258,,210,,468,,111,,91,,202,,27068
1909301 IA FSP IDA CO DHS,117,,161,,278,,46,,58,,104,,16112
1909501 IA FSP IOWA CO DHS,212,,258,,470,,77,,94,,171,,29268
1909701 IA FSP JACKSON CO DHS,565,,563,,1128,,242,,239,,481,,68670
1909901 IA FSP JASPER CO DHS,792,,539,,1331,,334,,241,,575,,85160
1910101 IA FSP JEFFERSON CO DHS,624,,467,,1091,,255,,268,,523,,77041
1910301 IA FSP JOHNSON CO DHS,1835,,1269,,3104,,741,,671,,1412,,219418
1910501 IA FSP JONES CO DHS,456,,409,,865,,169,,158,,327,,52284
1910701 IA FSP KEOKUK CO DHS,484,,411,,895,,173,,172,,345,,51662
1910901 IA FSP KOSSUTH CO DHS,313,,307,,620,,125,,126,,251,,33759
1911102 IA FSP LEE CO DHS,1725,,1267,,2992,,687,,547,,1234,,187716
1911301 IA EBT LINN CO DHS,1500,,913,,2413,,583,,375,,958,,167641
1911301 IA FSP LINN CO DHS,3668,,3128,,6796,,1541,,1676,,3217,,456624
1911501 IA FSP LOUISA CO DHS,478,,303,,781,,171,,138,,309,,50452
1911701 IA FSP LUCAS CO DHS,489,,354,,843,,197,,157,,354,,51495
1911901 IA FSP LYON CO DHS,125,,229,,354,,52,,72,,124,,18525
1912101 IA FSP MADISON CO DHS,241,,309,,550,,94,,126,,220,,35156
1912301 IA FSP MAHASKA CO DHS,860,,690,,1550,,341,,327,,668,,103536
1912501 IA FSP MARION CO DHS,779,,621,,1400,,307,,266,,573,,81113
1912701 IA FSP MARSHALL CO DHS,1474,,1372,,2846,,556,,675,,1231,,196037
1912901 IA FSP MILLS CO DHS,564,,339,,903,,186,,131,,317,,59390
1913101 IA FSP MITCHELL CO DHS,128,,166,,294,,59,,73,,132,,16061
1913301 IA FSP MONONA CO DHS,226,,367,,593,,113,,158,,271,,34443
1913501 IA FSP MONROE CO DHS,329,,359,,688,,134,,159,,293,,39688
1913701 IA FSP MONTGOMERY CO DHS,464,,390,,854,,175,,159,,334,,54072
1913901 IA FSP MUSCATINE CO DHS,2009,,1292,,3301,,738,,546,,1284,,222629
1914101 IA FSP O BRIEN CO DHS,188,,306,,494,,87,,120,,207,,27402
1914301 IA FSP OSCEOLA CO DHS,111,,159,,270,,47,,54,,101,,14190
1914501 IA FSP PAGE CO DHS,630,,538,,1168,,261,,247,,508,,67640
1914701 IA FSP PALO ALTO CO DHS,236,,238,,474,,124,,107,,231,,25974
1914901 IA FSP PLYMOUTH CO DHS,297,,329,,626,,141,,138,,279,,32362
1915101 IA FSP POCAHONTAS CO DHS,186,,222,,408,,78,,104,,182,,22686
1915301 IA FSP POLK CO DHS,13916,,8423,,22339,,5389,,4060,,9449,,1568043
1915501 IA FSP POTTAWATTAMIE CO DHS,3965,,2724,,6689,,1490,,1091,,2581,,447585
1915701 IA FSP POWESHIEK CO DHS,521,,233,,754,,207,,116,,323,,47631
1915901 IA FSP RINGGOLD CO DHS,177,,273,,450,,68,,108,,176,,24891
1916101 IA FSP SAC CO DHS,267,,363,,630,,102,,132,,234,,32008
1916301 IA FSP SCOTT CO DHS,9542,,4661,,14203,,3564,,2265,,5829,,976993
1916501 IA FSP SHELBY CO DHS,255,,325,,580,,108,,107,,215,,31061
1916701 IA FSP SIOUX CO DHS,244,,401,,645,,103,,144,,247,,36025
1916901 IA FSP STORY CO DHS,1292,,897,,2189,,522,,450,,972,,154553
1917101 IA FSP TAMA CO DHS,444,,281,,725,,158,,125,,283,,44677
1917301 IA FSP TAYLOR CO DHS,329,,225,,554,,112,,93,,205,,29322
1917501 IA FSP UNION CO DHS,502,,438,,940,,216,,189,,405,,60030
1917701 IA FSP VAN BUREN CO DHS,150,,236,,386,,68,,90,,158,,23362
1917901 IA FSP WAPELLO CO DHS,2687,,1468,,4155,,1069,,755,,1824,,261476
1918101 IA FSP WARREN CO DHS,741,,551,,1292,,293,,211,,504,,83340
1918301 IA FSP WASHINGTON CO DHS,435,,432,,867,,169,,178,,347,,52987
1918501 IA FSP WAYNE CO DHS,345,,227,,572,,137,,97,,234,,33638
1918701 IA FSP WEBSTER CO DHS,1926,,1410,,3336,,786,,690,,1476,,212236
1918901 IA FSP WINNEBAGO CO DHS,196,,278,,474,,86,,100,,186,,26470
1919101 IA FSP WINNESHIEK CO DHS,288,,336,,624,,131,,131,,262,,31721
1919301 IA FSP WOODBURY CO DHS,3047,,2966,,6013,,1234,,1155,,2389,,385858
1919501 IA FSP WORTH CO DHS,110,,104,,214,,55,,44,,99,,12523
1919701 IA FSP WRIGHT CO DHS,337,,295,,632,,135,,131,,266,,37661
2000101 KS EBT ALLEN,619,,686,,1305,,263,,257,,520,,78507
2000301 KS EBT ANDERSON,186,,270,,456,,83,,98,,181,,26277
2000501 KS EBT ATCHISON,766,,694,,1460,,328,,294,,622,,94027
2000701 KS FSP BARBER,103,,168,,271,,60,,69,,129,,14868
2000901 KS FSP BARTON,917,,1138,,2055,,406,,477,,883,,121588
2001101 KS EBT BOURBON,742,,782,,1524,,319,,320,,639,,86687
2001301 KS EBT BROWN,579,,535,,1114,,237,,210,,447,,68317
2001501 KS EBT BUTLER,1371,,1266,,2637,,586,,513,,1099,,168672
2001701 KS EBT CHASE,103,,115,,218,,44,,51,,95,,14647
2001901 KS EBT CHAUTAUQUA,172,,265,,437,,72,,102,,174,,23815
2002101 KS EBT CHEROKEE,1398,,1209,,2607,,586,,458,,1044,,152347
2002301 KS FSP CHEYENNE,26,,48,,74,,13,,20,,33,,4414
2002501 KS FSP CLARK,28,,74,,102,,11,,27,,38,,5763
2002701 KS EBT CLAY,231,,269,,500,,95,,107,,202,,29691
2002901 KS EBT CLOUD,230,,329,,559,,109,,122,,231,,34404
2003101 KS EBT COFFEY,219,,291,,510,,96,,107,,203,,28031
2003301 KS FSP COMANCHE,29,,25,,54,,13,,11,,24,,3170
2003501 KS EBT COWLEY,1456,,1356,,2812,,653,,572,,1225,,172510
2003701 KS EBT CRAWFORD,1708,,1595,,3303,,774,,642,,1416,,198821
2003901 KS FSP DECATUR,68,,51,,119,,30,,24,,54,,7445
2004101 KS EBT DICKINSON,410,,560,,970,,193,,212,,405,,54662
2004301 KS EBT DONIPHAN,377,,321,,698,,162,,143,,305,,43697
2004501 KS EBT DOUGLAS,2240,,1473,,3713,,995,,696,,1691,,249455
2004701 KS FSP EDWARDS,48,,106,,154,,22,,42,,64,,8151
2004901 KS EBT ELK,133,,154,,287,,55,,57,,112,,15917
2005101 KS FSP ELLIS,578,,696,,1274,,306,,324,,630,,74262
2005301 KS EBT ELLSWORTH,94,,98,,192,,42,,40,,82,,12846
2005501 KS FSP FINNEY,747,,1195,,1942,,322,,390,,712,,109007
2005701 KS FSP FORD,807,,918,,1725,,327,,372,,699,,105102
2005901 KS EBT FRANKLIN,843,,701,,1544,,384,,283,,667,,98731
2006101 KS EBT GEARY,1392,,1807,,3199,,561,,627,,1188,,187399
2006301 KS FSP GOVE,18,,36,,54,,5,,11,,16,,2758
2006501 KS FSP GRAHAM,70,,41,,111,,44,,22,,66,,5606
2006701 KS FSP GRANT,201,,176,,377,,77,,53,,130,,23467
2006901 KS FSP GRAY,51,,97,,148,,28,,36,,64,,6922
2007101 KS FSP GREELEY,18,,16,,34,,9,,9,,18,,2255
2007301 KS EBT GREENWOOD,384,,353,,737,,165,,130,,295,,44311
2007501 KS FSP HAMILTON,56,,53,,109,,24,,23,,47,,7467
2007701 KS EBT HARPER,179,,221,,400,,88,,86,,174,,24606
2007901 KS EBT HARVEY,750,,821,,1571,,347,,351,,698,,96952
2008101 KS FSP HASKELL,77,,114,,191,,33,,36,,69,,9937
2008301 KS FSP HODGEMAN,21,,25,,46,,12,,11,,23,,2452
2008501 KS EBT JACKSON,375,,445,,820,,143,,154,,297,,50310
2008701 KS EBT JEFFERSON,334,,419,,753,,154,,163,,317,,43826
2008901 KS EBT JEWELL,92,,75,,167,,40,,33,,73,,8903
2009101 KS EBT JOHNSON,2863,,2512,,5375,,1404,,1106,,2510,,342673
2009301 KS FSP KEARNY,88,,185,,273,,30,,55,,85,,17334
2009501 KS EBT KINGMAN,194,,199,,393,,79,,85,,164,,25603
2009701 KS FSP KIOWA,73,,83,,156,,36,,40,,76,,8580
2009901 KS EBT LABETTE,1172,,1030,,2202,,525,,462,,987,,131438
2010101 KS FSP LANE,37,,59,,96,,17,,18,,35,,5997
2010301 KS EBT LEAVENWORTH,1717,,1455,,3172,,720,,636,,1356,,204210
2010501 KS EBT LINCOLN,62,,65,,127,,33,,28,,61,,7811
2010701 KS EBT LINN,300,,297,,597,,130,,107,,237,,37777
2010901 KS FSP LOGAN,55,,51,,106,,25,,28,,53,,6296
2011101 KS EBT LYON,1182,,1379,,2561,,498,,547,,1045,,161598
2011301 KS EBT MCPHERSON,392,,507,,899,,192,,207,,399,,52089
2011501 KS EBT MARION,240,,257,,497,,99,,95,,194,,27578
2011701 KS EBT MARSHALL,274,,216,,490,,133,,85,,218,,28005
2011901 KS FSP MEADE,41,,33,,74,,21,,17,,38,,3948
2012101 KS EBT MIAMI,626,,516,,1142,,260,,209,,469,,64955
2012301 KS EBT MITCHELL,72,,145,,217,,39,,55,,94,,10774
2012501 KS EBT MONTGOMERY,2093,,1516,,3609,,936,,666,,1602,,218349
2012701 KS EBT MORRIS,214,,201,,415,,92,,89,,181,,25557
2012901 KS FSP MORTON,46,,77,,123,,21,,29,,50,,6199
2013101 KS EBT NEMAHA,117,,144,,261,,62,,60,,122,,15525
2013301 KS EBT NEOSHO,665,,793,,1458,,308,,303,,611,,83089
2013501 KS FSP NESS,11,,38,,49,,8,,16,,24,,2422
2013701 KS FSP NORTON,111,,148,,259,,48,,59,,107,,14719
2013901 KS EBT OSAGE,456,,463,,919,,184,,183,,367,,59507
2014101 KS FSP OSBORNE,78,,132,,210,,37,,50,,87,,10333
2014301 KS EBT OTTAWA,110,,136,,246,,50,,55,,105,,14556
2014501 KS FSP PAWNEE,151,,193,,344,,70,,86,,156,,19771
2014701 KS FSP PHILLIPS,106,,133,,239,,56,,49,,105,,12690
2014901 KS EBT POTTAWATOMIE,286,,503,,789,,117,,160,,277,,42139
2015101 KS FSP PRATT,217,,312,,529,,96,,142,,238,,29900
2015301 KS FSP RAWLINS,34,,87,,121,,27,,33,,60,,5531
2015501 KS EBT RENO,2577,,2010,,4587,,1108,,896,,2004,,297122
2015701 KS EBT REPUBLIC,128,,137,,265,,51,,47,,98,,13935
2015901 KS EBT RICE,340,,370,,710,,137,,133,,270,,43511
2016101 KS EBT RILEY,785,,1275,,2060,,374,,498,,872,,132921
2016301 KS FSP ROOKS,104,,116,,220,,42,,48,,90,,12969
2016501 KS FSP RUSH,97,,119,,216,,44,,50,,94,,11978
2016701 KS FSP RUSSELL,218,,304,,522,,92,,122,,214,,28873
2016901 KS EBT SALINE,1611,,1707,,3318,,739,,694,,1433,,200205
2017101 KS FSP SCOTT,40,,71,,111,,19,,30,,49,,5777
2017301 KS EBT Sedgwick County,22118,,13095,,35213,,9164,,6121,,15285,,2467837
2017501 KS FSP SEWARD,838,,743,,1581,,352,,284,,636,,104501
2017701 KS EBT SHAWNEE,7471,,4505,,11976,,3325,,2102,,5427,,777823
2017901 KS FSP SHERIDAN,23,,39,,62,,11,,18,,29,,3199
2018101 KS FSP SHERMAN,180,,220,,400,,65,,79,,144,,25789
2018301 KS FSP SMITH,85,,81,,166,,37,,31,,68,,9932
2018501 KS FSP STAFFORD,172,,194,,366,,67,,79,,146,,20446
2018701 KS FSP STANTON,13,,34,,47,,6,,16,,22,,1580
2018901 KS FSP STEVENS,115,,112,,227,,47,,38,,85,,13365
2019101 KS EBT SUMNER,611,,770,,1381,,256,,294,,550,,77900
2019301 KS FSP THOMAS,155,,217,,372,,60,,80,,140,,21105
2019501 KS FSP TREGO,39,,69,,108,,20,,29,,49,,5354
2019701 KS EBT WABAUNSEE,74,,107,,181,,37,,36,,73,,9924
2019901 KS FSP WALLACE,8,,51,,59,,7,,15,,22,,3028
2020101 KS EBT WASHINGTON,128,,146,,274,,63,,56,,119,,14060
2020301 KS FSP WICHITA,51,,59,,110,,20,,24,,44,,6574
2020501 KS EBT WILSON,376,,368,,744,,168,,144,,312,,43200
2020701 KS EBT WOODSON,125,,151,,276,,64,,58,,122,,14744
2020901 KS EBT WyandotteCounty,11407,,6822,,18229,,4433,,2801,,7234,,1203174
2100101 KY FSP ADAIR,266,,2038,,2304,,87,,788,,875,,139567
2100301 KY FSP ALLEN,84,,1336,,1420,,25,,508,,533,,83392
2100501 KY FSP ANDERSON,100,,644,,744,,36,,256,,292,,53153
2100701 KY FSP BALLARD,96,,640,,736,,33,,291,,324,,46909
2100901 KY FSP BARREN,461,,2693,,3154,,168,,1139,,1307,,198626
2101101 KY FSP BATH,254,,1929,,2183,,87,,747,,834,,135528
2101301 KY FSP BELL,1084,,6259,,7343,,397,,2371,,2768,,486725
2101501 KY FSP BOONE,412,,2382,,2794,,156,,1002,,1158,,202788
2101701 KY FSP BOURBON,242,,1392,,1634,,83,,549,,632,,108301
2101901 KY FSP BOYD,1248,,5292,,6540,,451,,2171,,2622,,470554
2102101 KY FSP BOYLE,351,,1698,,2049,,120,,741,,861,,143873
2102301 KY FSP BRACKEN,132,,660,,792,,45,,256,,301,,51554
2102501 KY FSP BREATHITT,734,,4778,,5512,,255,,1960,,2215,,342601
2102701 KY FSP BRECKINRIDGE,218,,2067,,2285,,80,,844,,924,,151356
2102901 KY FSP BULLITT,558,,3387,,3945,,205,,1265,,1470,,286175
2103101 KY FSP BUTLER,228,,1562,,1790,,78,,603,,681,,114515
2103301 KY FSP CALDWELL,263,,1446,,1709,,80,,584,,664,,114624
2103501 KY FSP CALLOWAY,418,,1785,,2203,,162,,792,,954,,161610
2103701 KY FSP CAMPBELL,1457,,4156,,5613,,508,,1574,,2082,,433520
2103901 KY FSP CARLISLE,42,,388,,430,,15,,172,,187,,23728
2104101 KY FSP CARROLL,136,,1018,,1154,,51,,433,,484,,81553
2104301 KY FSP CARTER,543,,4671,,5214,,175,,1653,,1828,,350241
2104501 KY FSP CASEY,184,,1960,,2144,,70,,789,,859,,128134
2104701 KY FSP CHRISTIAN,1289,,6250,,7539,,431,,2422,,2853,,512823
2104901 KY FSP CLARK,568,,2307,,2875,,201,,1000,,1201,,190440
2105101 KY FSP CLAY,614,,7722,,8336,,212,,2869,,3081,,504156
2105301 KY FSP CLINTON,188,,2085,,2273,,69,,884,,953,,136396
2105501 KY FSP CRITTENDEN,226,,949,,1175,,73,,407,,480,,75730
2105701 KY FSP CUMBERLAND,224,,1320,,1544,,75,,590,,665,,91327
2105901 KY FSP DAVIESS,1872,,7122,,8994,,671,,3129,,3800,,639989
2106101 KY FSP EDMONSON,119,,1572,,1691,,43,,648,,691,,107222
2106301 KY FSP ELLIOTT,279,,1735,,2014,,84,,673,,757,,132571
2106501 KY FSP ESTILL,407,,2989,,3396,,154,,1160,,1314,,225936
2106703 KY FSP FAYETTE,3660,,9133,,12793,,1337,,3525,,4862,,1016381
2106901 KY FSP FLEMING,263,,1563,,1826,,88,,585,,673,,120672
2107101 KY FSP FLOYD,2179,,8769,,10948,,728,,3400,,4128,,762140
2107301 KY FSP FRANKLIN,625,,2395,,3020,,242,,1069,,1311,,227008
2107501 KY FSP FULTON,320,,1394,,1714,,107,,651,,758,,104431
2107701 KY FSP GALLATIN,117,,639,,756,,42,,267,,309,,51435
2107901 KY FSP GARRARD,215,,1206,,1421,,78,,481,,559,,97686
2108101 KY FSP GRANT,227,,1694,,1921,,76,,620,,696,,135623
2108301 KY FSP GRAVES,506,,2435,,2941,,173,,1094,,1267,,187791
2108501 KY FSP GRAYSON,293,,3068,,3361,,102,,1223,,1325,,218570
2108701 KY FSP GREEN,185,,950,,1135,,61,,427,,488,,71503
2108901 KY FSP GREENUP,582,,3757,,4339,,204,,1378,,1582,,291532
2109101 KY FSP HANCOCK,156,,617,,773,,49,,242,,291,,52805
2109301 KY FSP HARDIN,1359,,5085,,6444,,470,,1940,,2410,,460355
2109501 KY FSP HARLAN,1529,,8452,,9981,,534,,3232,,3766,,698613
2109701 KY FSP HARRISON,249,,1135,,1384,,86,,479,,565,,90131
2109901 KY FSP HART,283,,2423,,2706,,96,,972,,1068,,178952
2110101 KY FSP HENDERSON,899,,3462,,4361,,326,,1540,,1866,,311326
2110301 KY FSP HENRY,195,,1674,,1869,,73,,634,,707,,127761
2110501 KY FSP HICKMAN,92,,433,,525,,34,,196,,230,,31915
2110701 KY FSP HOPKINS,910,,4792,,5702,,318,,1923,,2241,,393557
2110901 KY FSP JACKSON,449,,3401,,3850,,143,,1292,,1435,,247549
2111103 KY FSP JEFFERSON,16671,,39984,,56655,,5694,,15886,,21580,,4355633
2111301 KY FSP JESSAMINE,473,,2438,,2911,,175,,957,,1132,,209529
2111501 KY FSP JOHNSON,905,,5226,,6131,,324,,2007,,2331,,423921
2111703 KY FSP KENTON,2293,,7297,,9590,,792,,2933,,3725,,744207
2111901 KY FSP KNOTT,702,,4788,,5490,,242,,1822,,2064,,368040
2112101 KY FSP KNOX,1400,,8623,,10023,,502,,3454,,3956,,680507
2112301 KY FSP LARUE,236,,1179,,1415,,81,,516,,597,,96696
2112501 KY FSP LAUREL,1066,,7454,,8520,,382,,2740,,3122,,584059
2112701 KY FSP LAWRENCE,582,,3770,,4352,,224,,1410,,1634,,290926
2112901 KY FSP LEE,246,,2367,,2613,,91,,967,,1058,,166545
2113101 KY FSP LESLIE,527,,3466,,3993,,191,,1472,,1663,,270999
2113301 KY FSP LETCHER,990,,6104,,7094,,349,,2374,,2723,,485372
2113501 KY FSP LEWIS,341,,2513,,2854,,103,,853,,956,,188639
2113701 KY FSP LINCOLN,412,,2773,,3185,,130,,1054,,1184,,197820
2113901 KY FSP LIVINGSTON,156,,799,,955,,53,,331,,384,,61412
2114101 KY FSP LOGAN,332,,2161,,2493,,104,,922,,1026,,160555
2114301 KY FSP LYON,61,,524,,585,,21,,211,,232,,40936
2114501 KY FSP MCCRACKEN,1464,,5321,,6785,,537,,2515,,3052,,486174
2114701 KY FSP MCCREARY,781,,5216,,5997,,249,,1939,,2188,,390566
2114901 KY FSP MCLEAN,112,,821,,933,,43,,331,,374,,61712
2115101 KY FSP MADISON,1356,,4816,,6172,,531,,1977,,2508,,449418
2115301 KY FSP MAGOFFIN,689,,4149,,4838,,232,,1569,,1801,,322367
2115501 KY FSP MARION,286,,1915,,2201,,107,,806,,913,,145277
