NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:53 AM,,,,,
Jan 2006,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0105901 AL EBT FRANKLIN CO FS OFF,1185,,3051,,4236,,378,,1373,,1751,,367551
0106101 AL EBT GENEVA CO FS OFF,922,,2914,,3836,,258,,1239,,1497,,331743
0106301 AL EBT GREENE CO FS OFF,793,,1726,,2519,,243,,759,,1002,,208703
0106501 AL EBT HALE CO FS OFF,832,,2051,,2883,,204,,859,,1063,,227589
0106701 AL EBT HENRY CO FS OFF,746,,1820,,2566,,226,,892,,1118,,221925
0106901 AL EBT HOUSTON CO FS OFF,3581,,7915,,11496,,1071,,3584,,4655,,990084
0107101 AL EBT JACKSON CO FS OFF,1464,,5065,,6529,,473,,2107,,2580,,557758
0107301 AL EBT JEFFERSON CO FS OFF,22801,,48053,,70854,,6681,,23244,,29925,,6440130
0107501 AL EBT LAMAR CO FS OFF,605,,1260,,1865,,197,,641,,838,,153872
0107701 AL EBT LAUDERDALE CO FS OFF,2251,,7040,,9291,,729,,3175,,3904,,815998
0107901 AL EBT LAWRENCE CO FS OFF,1100,,2623,,3723,,325,,1158,,1483,,307512
0108101 AL EBT LEE CO FOOD STAMP OFF,2309,,7598,,9907,,662,,3201,,3863,,850920
0108302 AL EBT LIMESTONE CO. FS OFF,1290,,4825,,6115,,737,,1844,,2581,,517070
0108501 AL EBT LOWNDES CO FS OFF,1112,,2328,,3440,,292,,1132,,1424,,298437
0108701 AL EBT MACON CO FS OFF,1646,,4775,,6421,,507,,2504,,3011,,607820
0108902 AL EBT MADISON CO. FS OFF,4154,,14123,,18277,,2040,,5508,,7548,,1646143
0109101 AL EBT MARENGO CO FS OFC,1491,,2573,,4064,,430,,1250,,1680,,319533
0109301 AL EBT MARION CO FS OFF,1090,,3067,,4157,,363,,1409,,1772,,349208
0109501 AL EBT MARSHALL CO FS OFF,2219,,6886,,9105,,708,,2861,,3569,,786104
0109701 AL EBT MOBILE CO FS OFF,16664,,46746,,63410,,4941,,19520,,24461,,5941544
0109901 AL EBT MONROE CO FS OFF,795,,2879,,3674,,220,,1122,,1342,,319998
0110101 AL EBT MONTGOMERY CO FS OFF,11360,,26869,,38229,,3041,,12192,,15233,,3590494
0110301 AL EBT MORGAN CO FS OFF,2058,,6496,,8554,,660,,2684,,3344,,753436
0110501 AL EBT PERRY CO FS OFF,1432,,2754,,4186,,390,,1350,,1740,,358600
0110701 AL EBT PICKENS CO FS OFF,1068,,2082,,3150,,293,,960,,1253,,250513
0110901 AL EBT PIKE CO FOOD STAMP OFC,1877,,3793,,5670,,583,,1887,,2470,,500039
0111101 AL EBT RANDOLPH CO FSO,871,,2737,,3608,,246,,1160,,1406,,316661
0111301 AL EBT RUSSELL CO FS OFF,2039,,7369,,9408,,591,,3020,,3611,,894561
0111501 AL EBT ST CLAIR CO FS OFF,1665,,4617,,6282,,459,,1982,,2441,,543844
0111701 AL EBT SHELBY CO FS OFF,1255,,4365,,5620,,383,,1777,,2160,,515912
0111901 AL EBT SUMTER CO FS OFF,1421,,2424,,3845,,390,,1309,,1699,,331290
0112101 AL EBT TALLADEGA CO FS OFF,3420,,7758,,11178,,1031,,3623,,4654,,988420
0112301 AL EBT TALLAPOOSA CO FS OFF,1324,,4003,,5327,,364,,1749,,2113,,468568
0112501 AL EBT TUSCALOOSA CO FS OFF,5087,,11825,,16912,,1480,,5428,,6908,,1424156
0112701 AL EBT WALKER CO FS OFF,1688,,5064,,6752,,462,,2136,,2598,,611562
0112901 AL EBT WASHINGTON CO F S OFC,723,,1987,,2710,,192,,868,,1060,,237682
0113101 AL EBT WILCOX CO FS OFF,1829,,3046,,4875,,454,,1527,,1981,,429569
0113301 AL EBT WINSTON CO FS OFF,757,,1943,,2700,,242,,840,,1082,,222949
0211005 AK EBT ALASKA,14256,,43798,,58054,,5305,,16141,,21446,,7291218
0400101 AZ EBT APACHE,507,,20582,,21089,,145,,6642,,6787,,1869828
0400301 AZ EBT COCHISE,2773,,12626,,15399,,906,,5787,,6693,,1422883
0400501 AZ EBT COCONINO,730,,13935,,14665,,236,,4923,,5159,,1336879
0400701 AZ EBT GILA,2619,,5713,,8332,,719,,2739,,3458,,816897
0400901 AZ EBT GRAHAM,1200,,4278,,5478,,375,,1880,,2255,,497443
0401101 AZ EBT GREENLEE,114,,674,,788,,36,,317,,353,,72626
0401301 AZ EBT MARICOPA,62664,,209405,,272069,,19466,,92784,,112250,,26766411
0401501 AZ EBT MOHAVE,3474,,18620,,22094,,1132,,8603,,9735,,2102485
0401701 AZ EBT NAVAJO,3899,,18638,,22537,,1079,,6763,,7842,,2038242
0401901 AZ EBT PIMA,19546,,70879,,90425,,6291,,32639,,38930,,8744501
0402101 AZ EBT PINAL,5343,,19556,,24899,,1522,,8307,,9829,,2382950
0402301 AZ EBT SANTA CRUZ,815,,5810,,6625,,255,,2156,,2411,,546330
0402501 AZ EBT YAVAPAI,1485,,11123,,12608,,501,,5735,,6236,,1191721
0402701 AZ EBT YUMA,3581,,20452,,24033,,1080,,7711,,8791,,2125461
0402901 AZ EBT LA PAZ CO DES,709,,1875,,2584,,212,,973,,1185,,259284
0500101 AR EBT ARKANSAS COUNTY,206,,3471,,3677,,61,,1550,,1611,,334280
0500301 AR EBT ASHLEY COUNTY,240,,4434,,4674,,80,,2039,,2119,,434120
0500501 AR EBT BAXTER COUNTY,218,,4319,,4537,,68,,1812,,1880,,385720
0500701 AR EBT BENTON COUNTY,198,,11291,,11489,,63,,4124,,4187,,1042322
0500901 AR EBT BOONE COUNTY,337,,3957,,4294,,103,,1628,,1731,,363428
0501101 AR EBT BRADLEY COUNTY,178,,2069,,2247,,56,,1057,,1113,,192559
0501301 AR EBT CALHOUN COUNTY,65,,578,,643,,20,,270,,290,,52196
0501501 AR EBT CARROLL COUNTY,41,,2423,,2464,,12,,984,,996,,204869
0501701 AR EBT CHICOT COUNTY,322,,3731,,4053,,96,,1731,,1827,,354325
0501901 AR EBT CLARK COUNTY,63,,2660,,2723,,18,,1287,,1305,,248455
0502101 AR EBT CLAY COUNTY,163,,1898,,2061,,50,,800,,850,,155118
0502301 AR EBT CLEBURNE COUNTY,45,,2403,,2448,,16,,1018,,1034,,191309
0502501 AR EBT CLEVELAND COUNTY,128,,1310,,1438,,39,,549,,588,,131821
0502701 AR EBT COLUMBIA COUNTY,291,,5290,,5581,,76,,2492,,2568,,523224
0502901 AR EBT CONWAY COUNTY,70,,3329,,3399,,20,,1461,,1481,,291784
0503101 AR EBT CRAIGHEAD COUNTY,660,,11444,,12104,,191,,4497,,4688,,1115473
0503301 AR EBT CRAWFORD COUNTY,273,,7044,,7317,,82,,2597,,2679,,624140
0503501 AR EBT CRITTENDEN COUNTY,1078,,12242,,13320,,280,,4839,,5119,,1217556
0503701 AR EBT CROSS COUNTY,119,,3186,,3305,,34,,1308,,1342,,272170
0503901 AR EBT DALLAS COUNTY,110,,1323,,1433,,32,,644,,676,,119493
0504101 AR EBT DESHA COUNTY,174,,3393,,3567,,51,,1502,,1553,,325506
0504301 AR EBT DREW COUNTY,141,,3682,,3823,,42,,1711,,1753,,366666
0504501 AR EBT FAULKNER COUNTY,471,,8276,,8747,,144,,3336,,3480,,788142
0504701 AR EBT FRANKLIN COUNTY,84,,2644,,2728,,22,,1065,,1087,,230526
0504901 AR EBT FULTON COUNTY,114,,1798,,1912,,36,,783,,819,,155487
0505101 AR EBT GARLAND COUNTY,452,,10861,,11313,,137,,4648,,4785,,1029890
0505301 AR EBT GRANT COUNTY,39,,1501,,1540,,11,,627,,638,,134723
0505501 AR EBT GREENE COUNTY,270,,5205,,5475,,84,,2175,,2259,,474300
0505701 AR EBT HEMPSTEAD COUNTY,277,,3825,,4102,,79,,1619,,1698,,351109
0505901 AR EBT HOT SPRING COUNTY,80,,4018,,4098,,25,,1694,,1719,,364078
0506101 AR EBT HOWARD COUNTY,55,,1638,,1693,,15,,715,,730,,144286
0506301 AR EBT INDEPENDENCE COUNTY,251,,4721,,4972,,67,,1954,,2021,,423175
0506501 AR EBT IZARD COUNTY,40,,1798,,1838,,12,,764,,776,,152271
0506701 AR EBT JACKSON COUNTY,216,,3479,,3695,,65,,1498,,1563,,317195
0506901 AR EBT JEFFERSON COUNTY,1885,,16361,,18246,,559,,7627,,8186,,1772789
0507101 AR EBT JOHNSON COUNTY,39,,3102,,3141,,12,,1259,,1271,,249253
0507301 AR EBT LAFAYETTE COUNTY,136,,1580,,1716,,40,,720,,760,,139812
0507501 AR EBT LAWRENCE COUNTY,106,,2921,,3027,,32,,1223,,1255,,239735
0507701 AR EBT LEE COUNTY,321,,3021,,3342,,100,,1438,,1538,,292667
0507901 AR EBT LINCOLN COUNTY,225,,2041,,2266,,68,,870,,938,,198264
0508101 AR EBT LITTLE RIVER COUNTY,94,,1835,,1929,,28,,818,,846,,158936
0508301 AR EBT LOGAN COUNTY,260,,3513,,3773,,78,,1455,,1533,,329519
0508501 AR EBT LONOKE COUNTY,138,,5630,,5768,,40,,2114,,2154,,502046
0508701 AR EBT MADISON COUNTY,20,,1747,,1767,,7,,639,,646,,142602
0508901 AR EBT MARION COUNTY,129,,2322,,2451,,39,,964,,1003,,207906
0509101 AR EBT MILLER COUNTY,610,,6315,,6925,,180,,2749,,2929,,648333
0509301 AR EBT MISSISSIPPI COUNTY,931,,9881,,10812,,254,,3952,,4206,,904931
0509501 AR EBT MONROE COUNTY,129,,2050,,2179,,32,,976,,1008,,186312
0509701 AR EBT MONTGOMERY COUNTY,31,,1094,,1125,,9,,435,,444,,97156
0509901 AR EBT NEVADA COUNTY,63,,1502,,1565,,17,,664,,681,,124681
0510101 AR EBT NEWTON COUNTY,30,,1453,,1483,,9,,622,,631,,115220
0510301 AR EBT OUACHITA COUNTY,371,,4597,,4968,,111,,2142,,2253,,438617
0510501 AR EBT PERRY COUNTY,55,,1180,,1235,,15,,475,,490,,105644
0510701 AR EBT PHILLIPS COUNTY,1274,,8102,,9376,,342,,3471,,3813,,840989
0510901 AR EBT PIKE COUNTY,23,,1161,,1184,,6,,471,,477,,99516
0511101 AR EBT POINSETT COUNTY,456,,5470,,5926,,136,,2276,,2412,,526871
0511301 AR EBT POLK COUNTY,90,,3124,,3214,,27,,1162,,1189,,273467
0511501 AR EBT POPE COUNTY,95,,6147,,6242,,30,,2453,,2483,,515062
0511701 AR EBT PRAIRIE COUNTY,32,,1117,,1149,,9,,494,,503,,96890
0511901 AR EBT PULASKI COUNTY,6151,,39870,,46021,,1908,,16538,,18446,,4499164
0512101 AR EBT RANDOLPH COUNTY,125,,3177,,3302,,38,,1343,,1381,,269928
0512301 AR EBT SAINT FRANCIS COUNTY,970,,6617,,7587,,271,,2916,,3187,,695507
0512501 AR EBT SALINE COUNTY,172,,7622,,7794,,55,,3004,,3059,,750725
0512701 AR EBT SCOTT COUNTY,92,,2071,,2163,,27,,778,,805,,175085
0512901 AR EBT SEARCY COUNTY,50,,1217,,1267,,11,,528,,539,,96176
0513101 AR EBT SEBASTIAN COUNTY,380,,14712,,15092,,114,,6005,,6119,,1382031
0513301 AR EBT SEVIER COUNTY,108,,2380,,2488,,36,,1028,,1064,,225677
0513501 AR EBT SHARP COUNTY,91,,2842,,2933,,26,,1194,,1220,,231884
0513701 AR EBT STONE COUNTY,60,,1737,,1797,,19,,716,,735,,138117
0513901 AR EBT UNION COUNTY,603,,6855,,7458,,186,,3088,,3274,,667656
0514101 AR EBT VAN BUREN COUNTY,42,,2465,,2507,,13,,1033,,1046,,212309
0514301 AR EBT WASHINGTON COUNTY,570,,13699,,14269,,177,,5469,,5646,,1309371
0514501 AR EBT WHITE COUNTY,134,,7995,,8129,,41,,3148,,3189,,726097
0514701 AR EBT WOODRUFF COUNTY,151,,1792,,1943,,41,,855,,896,,162462
0514901 AR EBT YELL COUNTY,31,,2171,,2202,,9,,862,,871,,175691
0515992 AR EBT 92-1 Field Operations,0,,0,,0,,0,,0,,0,,0
0515996 AR EBT 96-1 Field Operations,4,,1674,,1678,,1,,1579,,1580,,99765
0600105 CA EBT ALAMEDA COUNTY DSS,35550,,32568,,68118,,13524,,12691,,26215,,5733744
0600302 CA EBT ALPINE COUNTY DSS,13,,72,,85,,3,,31,,34,,5859
0600501 CA EBT AMADOR COUNTY DSS,421,,793,,1214,,155,,375,,530,,123806
0600702 CA EBT BUTTE COUNTY DSS,5185,,12292,,17477,,1979,,5227,,7206,,1702111
0600901 CA EBT CALAVERAS CO DSW,538,,1181,,1719,,198,,570,,768,,173093
0601101 CA EBT COLUSA COUNTY DSW,251,,1068,,1319,,88,,387,,475,,108716
0601302 CA EBT CONTRA COSTA COUNTY DSS,19457,,10153,,29610,,7039,,4894,,11933,,3120569
0601501 CA EBT DEL NORTE CO DSW,1492,,2413,,3905,,531,,1179,,1710,,385724
0601704 CA EBT EL DORADO COUNTY DSS,1507,,2648,,4155,,586,,1276,,1862,,423498
0601904 CA EBT FRESNO COUNTY DSW,41042,,78016,,119058,,14643,,26131,,40774,,11251437
0602102 CA EBT GLENN CO WELFARE DEPT,665,,1811,,2476,,218,,597,,815,,219101
0602303 CA EBT HUMBOLDT CO DSW,2951,,7781,,10732,,1182,,3780,,4962,,1098206
0602501 CA EBT IMPERIAL CO DSW,3950,,13144,,17094,,1343,,4619,,5962,,1611275
0602701 CA EBT INYO COUNTY WELF DEPT,253,,672,,925,,84,,331,,415,,80726
0602902 CA EBT KERN,18729,,59551,,78280,,6604,,21317,,27921,,7335799
0603101 CA EBT KINGS COUNTY DPW,3348,,10539,,13887,,1190,,4201,,5391,,1279542
0603301 CA EBT LAKE CO DEPT OF SOC SVCS,1733,,3438,,5171,,896,,1387,,2283,,512226
0603501 CA EBT LASSEN CO DSW,769,,1370,,2139,,267,,601,,868,,203331
0603720 CA EBT LOS ANGELES COUNTY DPSS,191275,,458212,,649487,,84006,,196324,,280330,,67579246
0603902 CA EBT MADERA CO DSW,3137,,11142,,14279,,1066,,4366,,5432,,1358355
0604102 CA EBT MARIN COUNTY DSW,1156,,3114,,4270,,489,,1885,,2374,,437099
0604301 CA EBT MARIPOSA CO DSW,266,,574,,840,,99,,276,,375,,82966
0604501 CA EBT MENDOCINO CO WELF DEPT,2160,,5814,,7974,,812,,2979,,3791,,797538
0604701 CA EBT MERCED CO DPW,12939,,17148,,30087,,4554,,6008,,10562,,2739966
0604901 CA EBT MODOC COUNTY DSS,314,,574,,888,,108,,254,,362,,84318
0605101 CA EBT MONO CO WELFARE DEPT,62,,208,,270,,25,,122,,147,,26783
0605302 CA EBT MONTEREY CO DSW,4879,,13325,,18204,,1796,,5464,,7260,,1812805
0605502 CA EBT NAPA CO WELFARE DEPT,617,,2200,,2817,,236,,945,,1181,,267901
0605701 CA EBT NEVADA CO DPSS,728,,1587,,2315,,285,,745,,1030,,229838
0605903 CA EBT ORANGE CO DSW,24327,,54134,,78461,,9406,,20433,,29839,,7050017
0606101 CA EBT PLACER CO WELFARE DEPT,2325,,3468,,5793,,931,,1588,,2519,,596837
0606301 CA EBT PLUMAS COUNTY DSS,233,,437,,670,,91,,189,,280,,64223
0606503 CA EBT RIVERSIDE COUNTY DSS,34570,,45971,,80541,,12513,,15505,,28018,,7341514
0606703 CA EBT SACRAMENTO CO DSW,50228,,65864,,116092,,18320,,24147,,42467,,11974952
0606902 CA EBT SAN BENITO COUNTY DSS,991,,2072,,3063,,331,,891,,1222,,297048
0607105 CA EBT SAN BRNDINO CO DPSS AU,54808,,82929,,137737,,19618,,27918,,47536,,12509831
0607301 CA EBT SAN DIEGO CO DSS,39158,,45324,,84482,,14447,,16695,,31142,,5866475
0607502 CA EBT SAN FRANCISCO COUNTY DSS,8818,,22758,,31576,,3778,,15625,,19403,,3338308
0607702 CA EBT SAN JOAQUIN CO HUMAN SVCS AGCY,15739,,37845,,53584,,5684,,13858,,19542,,5208145
0607901 CA EBT SAN LUIS OBISPO COUNTY DSS,3653,,2948,,6601,,1565,,1793,,3358,,712880
0608103 CA EBT SAN MATEO COUNTY DSS,3981,,5201,,9182,,1625,,2356,,3981,,908089
0608304 CA EBT SANTA BARBARA CO DSW,5480,,12548,,18028,,3500,,4625,,8125,,1805435
0608502 CA EBT SANTA CLARA COUNTY DSS,26670,,33837,,60507,,10367,,14807,,25174,,5977432
0608702 CA EBT SANTA CRUZ CO DSW,3758,,7021,,10779,,1585,,3321,,4906,,1092755
0608901 CA EBT SHASTA CO DSW,3968,,9139,,13107,,1591,,3913,,5504,,1240478
0609101 CA EBT SIERRA CO HUMAN SVCS,94,,99,,193,,33,,46,,79,,18829
0609301 CA EBT SISKIYOU CO DSW,1464,,2582,,4046,,538,,1200,,1738,,396335
0609502 CA EBT SOLANO CO DSW,8543,,10049,,18592,,3305,,4420,,7725,,1876426
0609701 CA EBT SONOMA CO DSW,4567,,8419,,12986,,1916,,4189,,6105,,1309064
0609902 CA EBT STANISLAUS CO. DSS,15771,,22995,,38766,,6019,,8763,,14782,,3739930
0610101 CA EBT SUTTER CO WELF DEPT,1350,,4106,,5456,,472,,1557,,2029,,510937
0610301 CA EBT TEHAMA CO DSW,1697,,3562,,5259,,624,,1470,,2094,,497803
0610501 CA EBT TRINITY CO DSW,283,,701,,984,,111,,297,,408,,95958
0610704 CA EBT TULARE COUNTY DSS,26233,,34237,,60470,,9364,,13168,,22532,,5377634
0610901 CA EBT TUOLUMNE CO WELF DEPT,1081,,1765,,2846,,378,,856,,1234,,257590
0611101 CA EBT VENTURA CO.,10951,,15609,,26560,,3973,,6709,,10682,,2482939
0611301 CA EBT YOLO CO DSW,3700,,5173,,8873,,1388,,2107,,3495,,895081
0611501 CA EBT YUBA CO WELFARE DEPT,2421,,5601,,8022,,800,,2065,,2865,,731855
0800301 CO EBT ALAMOSA CO DSS,731,,1910,,2641,,346,,865,,1211,,254761
0800701 CO EBT ARCHULETA CO DSS,84,,392,,476,,41,,169,,210,,45866
0800901 CO EBT BACA CO DSS,72,,272,,344,,32,,107,,139,,28707
0801101 CO EBT BENT CO DSS,166,,678,,844,,89,,294,,383,,79012
0801301 CO EBT BOULDER CO DSS,1859,,7327,,9186,,912,,3446,,4358,,979670
0801501 CO EBT CHAFFEE CO DSS,134,,690,,824,,96,,296,,392,,73078
0801701 CO EBT CHEYENNE CO DSS,6,,80,,86,,6,,37,,43,,7794
0801901 CO EBT CLEAR CREEK,73,,181,,254,,47,,102,,149,,29189
0802101 CO EBT CONEJOS CO DSS,252,,1285,,1537,,151,,485,,636,,128886
0802301 CO EBT COSTILLA CO DSS,184,,639,,823,,125,,271,,396,,71195
0802501 CO EBT CROWLEY CO DSS,147,,560,,707,,77,,205,,282,,55280
0802701 CO EBT CUSTER CO DSS,25,,150,,175,,14,,68,,82,,16652
0802901 CO EBT DELTA CO DSS,394,,1852,,2246,,202,,779,,981,,217432
0803102 CO EBT DENVER,9225,,38769,,47994,,5568,,16848,,22416,,5374107
0803301 CO EBT DOLORES CO DSS,19,,91,,110,,11,,35,,46,,10032
0803501 CO EBT DOUGLAS,267,,1762,,2029,,154,,661,,815,,210830
0803701 CO EBT EAGLE CO DSS,59,,337,,396,,30,,142,,172,,37849
0803901 CO EBT ELBERT CO DSS,99,,418,,517,,40,,148,,188,,50283
0804101 CO EBT EL PASO CO DSS,6712,,25522,,32234,,2983,,10037,,13020,,3587337
0804301 CO EBT FREMONT CO DSS,812,,2373,,3185,,360,,964,,1324,,286023
0804501 CO EBT GARFIELD CO DSS,224,,1237,,1461,,119,,516,,635,,146254
0804701 CO EBT GILPIN,21,,128,,149,,9,,70,,79,,16400
0804901 CO EBT GRAND,35,,218,,253,,14,,86,,100,,24144
0805101 CO EBT GUNN HINSDALE CO DSS,62,,282,,344,,33,,145,,178,,52176
0805301 CO EBT HINSDALE,1,,21,,22,,1,,9,,10,,2265
0805501 CO EBT HUERFANO CO DSS,235,,967,,1202,,126,,405,,531,,114740
0805701 CO EBT JACKSON,4,,99,,103,,2,,38,,40,,10331
0805901 CO EBT JEFFERSON CO DSS,3580,,10890,,14470,,1545,,4328,,5873,,1611663
0806101 CO EBT KIOWA CO DSS,24,,87,,111,,13,,33,,46,,9333
0806301 CO EBT KIT CARSON CO DSS,47,,429,,476,,23,,169,,192,,44092
0806501 CO EBT LAKE CO DSS,18,,268,,286,,16,,101,,117,,29318
0806701 CO EBT LA PLATA CO DSS,320,,1926,,2246,,173,,785,,958,,214589
0806901 CO EBT LARIMER CO DSS,2617,,10037,,12654,,1157,,4119,,5276,,1321417
0807101 CO EBT LAS ANIMAS CO DSS,300,,1287,,1587,,194,,569,,763,,136647
0807301 CO EBT LINCOLN CO DSS,61,,356,,417,,32,,126,,158,,39929
0807501 CO EBT LOGAN CO DSS,284,,1280,,1564,,136,,574,,710,,135808
0807701 CO EBT MESA CO DSS,1792,,8743,,10535,,881,,3616,,4497,,1072216
0807901 CO EBT MINERAL,9,,31,,40,,4,,11,,15,,3380
0808101 CO EBT MOFFAT CO DSS,114,,671,,785,,66,,298,,364,,78549
0808301 CO EBT MONTEZUMA CO DSS,362,,1732,,2094,,159,,642,,801,,185557
0808501 CO EBT MONTROSE CO DSS,317,,2147,,2464,,193,,884,,1077,,228186
0808701 CO EBT MORGAN CO DSS,522,,1382,,1904,,209,,538,,747,,171128
0808901 CO EBT OTERO CO DSS,617,,2296,,2913,,367,,919,,1286,,242734
0809101 CO EBT OURAY CO DSS,15,,92,,107,,13,,52,,65,,9411
0809301 CO EBT PARK CO DSS,72,,520,,592,,43,,195,,238,,64133
0809501 CO EBT PHILLIPS CO DSS,34,,157,,191,,17,,63,,80,,15895
0809701 CO EBT PITKIN,15,,27,,42,,7,,21,,28,,4049
0809901 CO EBT PROWERS CO DSS,395,,1483,,1878,,189,,572,,761,,181901
0810101 CO EBT PUEBLO CO DSS,3170,,20753,,23923,,1968,,8451,,10419,,2467890
0810301 CO EBT RIO BLANCO CO DSS,38,,241,,279,,12,,81,,93,,28831
0810501 CO EBT RIO GRANDE CO DSS,438,,1767,,2205,,222,,686,,908,,210324
0810701 CO EBT ROUTT CO DSS,34,,272,,306,,18,,135,,153,,25918
0810901 CO EBT SAGUACHE CO DSS,203,,836,,1039,,100,,330,,430,,90828
0811101 CO EBT SAN JUAN CO DSS,3,,41,,44,,3,,22,,25,,5041
0811301 CO EBT SAN MIGUEL CO DSS,11,,90,,101,,8,,43,,51,,8108
0811501 CO EBT SEDGWICK CO DSS,14,,110,,124,,9,,45,,54,,7837
0811701 CO EBT SUMMIT CO DSS,32,,214,,246,,22,,110,,132,,25667
0811901 CO EBT TELLER CO DSS,131,,835,,966,,75,,363,,438,,93766
0812101 CO EBT WASHINGTON CO DSS,23,,164,,187,,13,,69,,82,,15303
0812301 CO EBT WELD CO DSS,1177,,8559,,9736,,596,,3000,,3596,,1011118
0812501 CO EBT YUMA CO DSS,71,,528,,599,,42,,222,,264,,53319
0812701 CO EBT ADAMS CO DSS,2112,,21706,,23818,,1077,,7822,,8899,,2510413
0812901 CO EBT ARAPAHO CO. DSS,5941,,18509,,24450,,2555,,7227,,9782,,2699554
0813101 CO EBT BROOMFIELD,147,,938,,1085,,89,,389,,478,,106267
0900002 CT EBT DEPT. OF SOCIAL SERVICES,63773,,145777,,209550,,40536,,70790,,111326,,19527942
1000112 DE EBT KENT,15644,,62,,15706,,6775,,19,,6794,,1298554
1000235 DE EBT NEW CASTLE,35714,,47,,35761,,15556,,19,,15575,,3219247
1000316 DE EBT SUSSEX CO.,14289,,19,,14308,,5876,,6,,5882,,1233483
1100161 DC EBT D.C. Treasury,25286,,61534,,86820,,11994,,32295,,44289,,8404507
1200101 FL EBT ALACHUA CO DFS,2492,,18271,,20763,,1667,,8254,,9921,,1970531
1200301 FL EBT BAKER CO SERVICE CENTE,329,,2264,,2593,,204,,893,,1097,,221927
1200501 FL EBT BAY CO DFS,1689,,12223,,13912,,1138,,5212,,6350,,1247168
1200701 FL EBT BRADFORD CO DFS,465,,3743,,4208,,289,,1513,,1802,,378834
