NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:50 AM,,,,,
Jul 2008,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1720301 IL EBT WOODFORD,25,,1363,,1388,,13,,518,,531,,134782
1800101 IN EBT ADAMS CO DFC,546,,1674,,2220,,253,,665,,918,,228906
1800301 IN EBT ALLEN CO DFC,11301,,24604,,35905,,5198,,9852,,15050,,3893324
1800501 IN EBT BARTHOLOMEW CO DFC,1439,,4998,,6437,,809,,2022,,2831,,616490
1800701 IN EBT BENTON CO DFC,184,,645,,829,,78,,239,,317,,83766
1800901 IN EBT BLACKFORD CO DFC,492,,1105,,1597,,222,,469,,691,,153262
1801101 IN EBT BOONE CO DFC,614,,2201,,2815,,290,,882,,1172,,269673
1801301 IN EBT BROWN CO DFC,225,,881,,1106,,115,,339,,454,,106468
1801501 IN EBT CARROLL CO DPW,138,,784,,922,,72,,313,,385,,94255
1801701 IN EBT CASS CO DPW,861,,2442,,3303,,426,,957,,1383,,332553
1801901 IN EBT CLARK CO DPW,2678,,5224,,7902,,1378,,2298,,3676,,799500
1802101 IN EBT CLAY CO DPW,823,,2392,,3215,,384,,928,,1312,,328647
1802301 IN EBT CLINTON CO DFC,711,,2652,,3363,,336,,1006,,1342,,346569
1802501 IN EBT CRAWFORD CO DFC,299,,826,,1125,,169,,338,,507,,99966
1802701 IN EBT DAVIESS CO DFC,951,,1990,,2941,,451,,852,,1303,,282983
1802901 IN EBT DEARBORN CO DFC,817,,2434,,3251,,398,,959,,1357,,335669
1803101 IN EBT DECATUR CO DPW,677,,1894,,2571,,307,,700,,1007,,314888
1803301 IN EBT DEKALB CO DPW,704,,2901,,3605,,333,,1040,,1373,,350923
1803501 IN EBT DELAWARE CO DPW,4561,,8233,,12794,,2313,,3720,,6033,,1392308
1803701 IN EBT DUBOIS CO DPW,387,,1250,,1637,,215,,527,,742,,150583
1803901 IN EBT ELKHART CO DPW,6554,,14587,,21141,,2698,,5735,,8433,,2271317
1804101 IN EBT FAYETTE CO DPW,1296,,2723,,4019,,621,,1006,,1627,,379856
1804301 IN EBT FLOYD CO DPW,3005,,4091,,7096,,1351,,1797,,3148,,735061
1804501 IN EBT FOUNTAIN CO DPW,325,,975,,1300,,169,,408,,577,,126417
1804701 IN EBT FRANKLIN CO DPW,510,,1389,,1899,,231,,515,,746,,180772
1804901 IN EBT FULTON CO DPW,480,,1667,,2147,,219,,624,,843,,198403
1805101 IN EBT GIBSON CO DPW,602,,1874,,2476,,310,,706,,1016,,232640
1805301 IN EBT GRANT CO DFC,3067,,6840,,9907,,1530,,2783,,4313,,1084860
1805501 IN EBT GREENE CO DPW,809,,2579,,3388,,434,,1008,,1442,,322563
1805701 IN EBT HAMILTON CO DPW,1089,,4099,,5188,,554,,1551,,2105,,545979
1805901 IN EBT HANCOCK CO DPW,882,,2854,,3736,,408,,1140,,1548,,371133
1806101 IN EBT HARRISON CO DPW,662,,1913,,2575,,342,,767,,1109,,256363
1806301 IN EBT HENDRICKS CO DPW,759,,3316,,4075,,406,,1305,,1711,,386472
1806501 IN EBT HENRY CO DPW,1974,,4008,,5982,,956,,1683,,2639,,603562
1806701 IN EBT HOWARD CO DPW,2761,,6721,,9482,,1449,,2719,,4168,,1016801
1806901 IN EBT HUNTINGTON CO DPW,671,,2529,,3200,,328,,950,,1278,,310039
1807101 IN EBT JACKSON CO DPW,835,,2682,,3517,,451,,1072,,1523,,346441
1807301 IN EBT JASPER CO DPW,602,,1586,,2188,,284,,630,,914,,213299
1807501 IN EBT JAY CO DPW,470,,1292,,1762,,233,,505,,738,,165935
1807701 IN EBT JEFFERSON CO DPW,925,,2356,,3281,,471,,960,,1431,,332703
1807901 IN EBT JENNINGS CO DPW,762,,2571,,3333,,391,,988,,1379,,364226
1808101 IN EBT JOHNSON CO DPW,2124,,6983,,9107,,1015,,2695,,3710,,891251
1808301 IN EBT KNOX CO DPW,1900,,3124,,5024,,932,,1347,,2279,,476906
1808501 IN EBT KOSCIUSKO CO DPW,795,,3596,,4391,,394,,1348,,1742,,426951
1808701 IN EBT LAGRANGE CO DPW,120,,1357,,1477,,80,,454,,534,,131144
1808901 IN EBT LAKE CO DPW,36413,,38801,,75214,,15326,,17321,,32647,,8122949
1809101 IN EBT LA PORTE CO DPW,4853,,8912,,13765,,2096,,3781,,5877,,1422127
1809301 IN EBT LAWRENCE CO DPW,1130,,3307,,4437,,590,,1305,,1895,,446758
1809501 IN EBT MADISON CO DPW,4951,,10382,,15333,,2528,,4364,,6892,,1598190
1809701 IN EBT MARION CO DPW,50409,,80065,,130474,,22376,,34664,,57040,,14134750
1809901 IN EBT MARSHALL CO DPW,688,,2443,,3131,,322,,903,,1225,,288196
1810101 IN EBT MARTIN CO DPW,279,,612,,891,,147,,265,,412,,84516
1810301 IN EBT MIAMI CO DPW,1023,,2773,,3796,,458,,1042,,1500,,379158
1810501 IN EBT MONROE COUNTY DPW,2318,,5828,,8146,,1258,,2653,,3911,,837734
1810701 IN EBT MONTGOMERY COUNTY DFC,831,,2521,,3352,,404,,1005,,1409,,331783
1810901 IN EBT MORGAN CO DPW,2337,,4997,,7334,,1019,,1951,,2970,,750561
1811101 IN EBT NEWTON CO DPW,399,,877,,1276,,186,,336,,522,,119529
1811301 IN EBT NOBLE CO DPW,501,,2579,,3080,,257,,945,,1202,,302899
1811501 IN EBT OHIO CO DPW,86,,237,,323,,43,,96,,139,,34372
1811701 IN EBT ORANGE CO DPW,637,,1608,,2245,,337,,659,,996,,218106
1811901 IN EBT OWEN CO DPW,699,,1929,,2628,,315,,772,,1087,,259053
1812101 IN EBT PARKE CO DPW,513,,1197,,1710,,194,,448,,642,,173492
1812301 IN EBT PERRY CO DPW,331,,966,,1297,,175,,414,,589,,119744
1812501 IN EBT PIKE CO DPW,326,,640,,966,,164,,282,,446,,95278
1812701 IN EBT PORTER CO DPW,2365,,6486,,8851,,1186,,2647,,3833,,864702
1812901 IN EBT POSEY CO DPW,724,,1050,,1774,,340,,448,,788,,183509
1813101 IN EBT PULASKI CO DFC,354,,899,,1253,,168,,350,,518,,118642
1813301 IN EBT PUTNAM CO DPW,461,,2073,,2534,,237,,803,,1040,,259222
1813501 IN EBT RANDOLPH CO DPW,750,,2045,,2795,,345,,770,,1115,,286519
1813701 IN EBT RIPLEY CO DPW,429,,1600,,2029,,219,,600,,819,,202316
1813901 IN EBT RUSH CO DPW,456,,1375,,1831,,219,,530,,749,,180202
1814101 IN EBT ST JOSEPH CO DPW,10931,,18552,,29483,,4862,,7711,,12573,,2996952
1814301 IN EBT SCOTT CO DPW,1205,,2307,,3512,,587,,949,,1536,,365106
1814501 IN EBT SHELBY CO DPW,912,,3259,,4171,,434,,1264,,1698,,420711
1814701 IN EBT SPENCER CO DPW,489,,843,,1332,,206,,338,,544,,123995
1814901 IN EBT STARKE CO DPW,961,,2383,,3344,,454,,967,,1421,,319549
1815101 IN EBT STEUBEN CO DPW,530,,1876,,2406,,267,,671,,938,,232545
1815301 IN EBT SULLIVAN CO DPW,780,,1595,,2375,,365,,647,,1012,,225983
1815501 IN EBT SWITZERLAND CO DPW,256,,608,,864,,118,,236,,354,,87163
1815701 IN EBT TIPPECANOE CO DPW,3833,,9604,,13437,,1796,,3977,,5773,,1361983
1815901 IN EBT TIPTON CO DPW,312,,931,,1243,,142,,348,,490,,133008
1816101 IN EBT UNION CO DPW,252,,593,,845,,106,,219,,325,,76896
1816301 IN EBT VANDERBURGH CO DPW,7024,,12798,,19822,,3459,,5519,,8978,,1976703
1816501 IN EBT VERMILLION CO DPW,388,,1113,,1501,,187,,439,,626,,140960
1816701 IN EBT VIGO CO DPW,4562,,9735,,14297,,2118,,4015,,6133,,1450848
1816901 IN EBT WABASH CO DPW,647,,1924,,2571,,328,,789,,1117,,254690
1817101 IN EBT WARREN CO DPW,82,,283,,365,,46,,112,,158,,33719
1817301 IN EBT WARRICK CO DPW,651,,2093,,2744,,312,,762,,1074,,248231
1817501 IN EBT WASHINGTON CO DPW,702,,2372,,3074,,392,,911,,1303,,310550
1817701 IN EBT WAYNE CO DPW,2856,,6240,,9096,,1405,,2587,,3992,,876873
1817901 IN EBT WELLS CO DPW,298,,1183,,1481,,157,,478,,635,,137875
1818101 IN EBT WHITE CO DPW,390,,1435,,1825,,200,,597,,797,,182750
1818301 IN EBT WHITLEY CO DPW,370,,1364,,1734,,181,,545,,726,,169503
1900101 IA EBT ADAIR CO DHS,83,,469,,552,,50,,178,,228,,50251
1900301 IA EBT ADAMS CO DHS,47,,250,,297,,26,,94,,120,,28777
1900501 IA EBT ALLAMAKEE CO DHS,281,,870,,1151,,130,,371,,501,,110691
1900701 IA EBT APPANOOSE CO DHS,549,,1483,,2032,,294,,690,,984,,193188
1900901 IA EBT AUDUBON CO DHS,42,,299,,341,,27,,118,,145,,31151
1901101 IA EBT BENTON CO DHS,305,,1567,,1872,,165,,630,,795,,189845
1901301 IA EBT BLACK HAWK CO DHS,4289,,10105,,14394,,2216,,4581,,6797,,1401848
1901501 IA EBT BOONE CO DHS,470,,1320,,1790,,231,,597,,828,,176975
1901701 IA EBT BREMER CO DHS,163,,877,,1040,,98,,347,,445,,99368
1901901 IA EBT BUCHANAN CO DHS,303,,863,,1166,,152,,350,,502,,105621
1902101 IA EBT BUENA VISTA CO DHS,299,,1293,,1592,,132,,498,,630,,138718
1902301 IA EBT BUTLER CO DHS,189,,743,,932,,88,,282,,370,,84460
1902501 IA EBT CALHOUN CO DHS,99,,564,,663,,53,,224,,277,,54873
1902701 IA EBT CARROLL CO DHS,156,,960,,1116,,109,,400,,509,,101569
1902901 IA EBT CASS CO DHS,302,,992,,1294,,162,,404,,566,,110849
1903101 IA EBT CEDAR CO DHS,171,,767,,938,,79,,303,,382,,87552
1903301 IA EBT CERRO GORDO CO DHS,1005,,4900,,5905,,683,,2185,,2868,,657241
1903501 IA EBT CHEROKEE CO DHS,131,,502,,633,,69,,192,,261,,48682
1903701 IA EBT CHICKASAW CO DHS,107,,546,,653,,60,,213,,273,,62698
1903901 IA EBT CLARKE CO DHS,193,,735,,928,,99,,304,,403,,84984
1904101 IA EBT CLAY CO DHS,317,,931,,1248,,172,,423,,595,,110528
1904301 IA EBT CLAYTON CO DHS,180,,687,,867,,93,,291,,384,,75386
1904501 IA EBT CLINTON CO DHS,1541,,4307,,5848,,807,,2029,,2836,,571451
1904701 IA EBT CRAWFORD CO DHS,309,,1148,,1457,,160,,435,,595,,135261
1904901 IA EBT DALLAS CO DHS,545,,2083,,2628,,265,,832,,1097,,262255
1905101 IA EBT DAVIS CO DHS,178,,395,,573,,77,,167,,244,,52696
1905301 IA EBT DECATUR CO DHS,221,,897,,1118,,133,,372,,505,,108043
1905501 IA EBT DELAWARE CO DHS,327,,722,,1049,,146,,310,,456,,94419
1905701 IA EBT DES MOINES CO DHS,1501,,4848,,6349,,691,,2087,,2778,,638902
1905901 IA EBT DICKINSON CO DHS,190,,569,,759,,106,,269,,375,,72754
1906101 IA EBT DUBUQUE CO DHS,2035,,5051,,7086,,959,,2234,,3193,,701441
1906301 IA EBT EMMET CO DHS,160,,590,,750,,78,,223,,301,,67268
1906501 IA EBT FAYETTE CO DHS,484,,1405,,1889,,246,,587,,833,,172940
1906701 IA EBT FLOYD CO DHS,310,,1262,,1572,,167,,499,,666,,147312
1906901 IA EBT FRANKLIN CO DHS,92,,627,,719,,55,,215,,270,,61726
1907101 IA EBT FREMONT CO DHS,184,,529,,713,,94,,203,,297,,62501
1907301 IA EBT GREENE CO DHS,205,,601,,806,,89,,221,,310,,70274
1907501 IA EBT GRUNDY CO DHS,49,,316,,365,,30,,133,,163,,31206
1907701 IA EBT GUTHRIE CO DHS,100,,476,,576,,47,,188,,235,,54520
1907901 IA EBT HAMILTON CO DHS,235,,894,,1129,,122,,351,,473,,98296
1908101 IA EBT HANCOCK CO DHS,111,,692,,803,,53,,248,,301,,74027
1908301 IA EBT HARDIN CO DHS,257,,1072,,1329,,137,,434,,571,,117642
1908501 IA EBT HARRISON CO DHS,280,,1071,,1351,,148,,438,,586,,118196
1908701 IA EBT HENRY CO DHS,436,,1504,,1940,,223,,651,,874,,182171
1908901 IA EBT HOWARD CO DHS,147,,458,,605,,70,,182,,252,,57140
1909101 IA EBT HUMBOLDT CO DHS,246,,411,,657,,120,,186,,306,,54688
1909301 IA EBT IDA CO DHS,62,,367,,429,,37,,150,,187,,35137
1909501 IA EBT IOWA CO DHS,174,,688,,862,,91,,292,,383,,88114
1909701 IA EBT JACKSON CO DHS,485,,1143,,1628,,265,,473,,738,,143110
1909901 IA EBT JASPER CO DHS,808,,2367,,3175,,381,,1008,,1389,,307567
1910101 IA EBT JEFFERSON CO DHS,417,,1224,,1641,,234,,640,,874,,159861
1910301 IA EBT JOHNSON CO DHS,2020,,6299,,8319,,1004,,3196,,4200,,921330
1910501 IA EBT JONES CO DHS,253,,912,,1165,,128,,397,,525,,111053
1910701 IA EBT KEOKUK CO DHS,253,,692,,945,,124,,277,,401,,87721
1910901 IA EBT KOSSUTH CO DHS,189,,626,,815,,93,,267,,360,,66692
1911102 IA EBT LEE CO DHS,1091,,3479,,4570,,578,,1484,,2062,,451385
1911301 IA EBT LINN CO DHS,4360,,16159,,20519,,2315,,8102,,10417,,2268728
1911501 IA EBT LOUISA CO DHS,231,,1013,,1244,,109,,395,,504,,129389
1911701 IA EBT LUCAS CO DHS,185,,864,,1049,,106,,327,,433,,91819
1911901 IA EBT LYON CO DHS,86,,322,,408,,41,,116,,157,,31385
1912101 IA EBT MADISON CO DHS,149,,695,,844,,84,,262,,346,,78214
1912301 IA EBT MAHASKA CO DHS,935,,1573,,2508,,395,,773,,1168,,251479
1912501 IA EBT MARION CO DHS,457,,1704,,2161,,237,,718,,955,,208628
1912701 IA EBT MARSHALL CO DHS,906,,3655,,4561,,439,,1639,,2078,,442395
1912901 IA EBT MILLS CO DHS,198,,857,,1055,,93,,342,,435,,101345
1913101 IA EBT MITCHELL CO DHS,68,,325,,393,,40,,123,,163,,32063
1913301 IA EBT MONONA CO DHS,136,,748,,884,,84,,319,,403,,80473
1913501 IA EBT MONROE CO DHS,198,,513,,711,,108,,244,,352,,67561
1913701 IA EBT MONTGOMERY CO DHS,241,,1221,,1462,,123,,466,,589,,135042
1913901 IA EBT MUSCATINE CO DHS,954,,3703,,4657,,467,,1536,,2003,,456462
1914101 IA EBT O BRIEN CO DHS,150,,490,,640,,81,,191,,272,,56608
1914301 IA EBT OSCEOLA CO DHS,36,,191,,227,,24,,78,,102,,16962
1914501 IA EBT PAGE CO DHS,321,,1283,,1604,,178,,533,,711,,146537
1914701 IA EBT PALO ALTO CO DHS,118,,358,,476,,79,,151,,230,,39062
1914901 IA EBT PLYMOUTH CO DHS,177,,853,,1030,,85,,319,,404,,84836
1915101 IA EBT POCAHONTAS CO DHS,79,,494,,573,,39,,190,,229,,43590
1915301 IA EBT POLK CO DHS,9536,,31762,,41298,,4880,,14868,,19748,,4509319
1915501 IA EBT POTTAWATTAMIE CO DHS,2420,,7980,,10400,,1201,,3300,,4501,,1008983
1915701 IA EBT POWESHIEK CO DHS,360,,922,,1282,,162,,416,,578,,123482
1915901 IA EBT RINGGOLD CO DHS,83,,286,,369,,52,,125,,177,,28266
1916101 IA EBT SAC CO DHS,100,,457,,557,,61,,169,,230,,43027
1916301 IA EBT SCOTT CO DHS,5374,,16701,,22075,,2514,,7711,,10225,,2358359
1916501 IA EBT SHELBY CO DHS,171,,764,,935,,88,,331,,419,,80887
1916701 IA EBT SIOUX CO DHS,145,,589,,734,,70,,219,,289,,60688
1916901 IA EBT STORY CO DHS,1011,,3281,,4292,,474,,1568,,2042,,456466
1917101 IA EBT TAMA CO DHS,284,,820,,1104,,127,,354,,481,,97862
1917301 IA EBT TAYLOR CO DHS,104,,468,,572,,59,,173,,232,,46185
1917501 IA EBT UNION CO DHS,285,,1010,,1295,,180,,424,,604,,118664
1917701 IA EBT VAN BUREN CO DHS,153,,516,,669,,77,,220,,297,,65531
1917901 IA EBT WAPELLO CO DHS,1516,,4235,,5751,,794,,2097,,2891,,591002
1918101 IA EBT WARREN CO DHS,370,,1827,,2197,,192,,741,,933,,214094
1918301 IA EBT WASHINGTON CO DHS,361,,1144,,1505,,184,,491,,675,,138363
1918501 IA EBT WAYNE CO DHS,179,,514,,693,,83,,204,,287,,60894
1918701 IA EBT WEBSTER CO DHS,1039,,3333,,4372,,511,,1405,,1916,,404504
1918901 IA EBT WINNEBAGO CO DHS,126,,537,,663,,68,,213,,281,,60194
1919101 IA EBT WINNESHIEK CO DHS,200,,663,,863,,107,,292,,399,,78559
1919301 IA EBT WOODBURY CO DHS,2150,,9426,,11576,,1112,,3801,,4913,,1087191
1919501 IA EBT WORTH CO DHS,67,,413,,480,,41,,166,,207,,46942
1919701 IA EBT WRIGHT CO DHS,156,,866,,1022,,86,,336,,422,,86233
2000101 KS EBT ALLEN,708,,907,,1615,,340,,375,,715,,135743
2000301 KS EBT ANDERSON,225,,438,,663,,100,,183,,283,,57995
2000501 KS EBT ATCHISON,557,,1011,,1568,,269,,470,,739,,155125
2000701 KS EBT BARBER,67,,143,,210,,50,,64,,114,,17042
2000901 KS EBT BARTON,665,,1357,,2022,,362,,588,,950,,168568
2001101 KS EBT BOURBON,690,,1245,,1935,,333,,476,,809,,169098
2001301 KS EBT BROWN,361,,741,,1102,,177,,310,,487,,95553
2001501 KS EBT BUTLER,1054,,2386,,3440,,513,,937,,1450,,309784
2001701 KS EBT CHASE,39,,136,,175,,21,,47,,68,,12988
2001901 KS EBT CHAUTAUQUA,103,,219,,322,,58,,90,,148,,24250
2002101 KS EBT CHEROKEE,1056,,1709,,2765,,543,,687,,1230,,239926
2002301 KS EBT CHEYENNE,28,,48,,76,,16,,22,,38,,5753
2002501 KS EBT CLARK,34,,70,,104,,18,,26,,44,,8255
2002701 KS EBT CLAY,174,,303,,477,,86,,122,,208,,40969
2002901 KS EBT CLOUD,209,,408,,617,,117,,167,,284,,45742
2003101 KS EBT COFFEY,201,,430,,631,,95,,166,,261,,50909
2003301 KS EBT COMANCHE,12,,40,,52,,9,,19,,28,,3737
2003501 KS EBT COWLEY,1013,,2474,,3487,,578,,944,,1522,,305575
2003701 KS EBT CRAWFORD,1517,,3112,,4629,,807,,1309,,2116,,411841
2003901 KS EBT DECATUR,33,,67,,100,,15,,32,,47,,8594
2004101 KS EBT DICKINSON,226,,633,,859,,142,,270,,412,,70727
2004301 KS EBT DONIPHAN,167,,382,,549,,84,,141,,225,,48526
2004501 KS EBT DOUGLAS,1774,,3766,,5540,,938,,1794,,2732,,535717
2004701 KS EBT EDWARDS,30,,115,,145,,19,,37,,56,,10773
2004901 KS EBT ELK,92,,186,,278,,46,,70,,116,,21283
2005101 KS EBT ELLIS,349,,754,,1103,,217,,372,,589,,87164
2005301 KS EBT ELLSWORTH,67,,204,,271,,35,,77,,112,,20610
2005501 KS EBT FINNEY,1004,,1926,,2930,,411,,687,,1098,,261125
2005701 KS EBT FORD,706,,1482,,2188,,345,,612,,957,,194076
2005901 KS EBT FRANKLIN,673,,1531,,2204,,357,,600,,957,,204237
2006101 KS EBT GEARY,610,,1297,,1907,,316,,522,,838,,164184
2006301 KS EBT GOVE,7,,41,,48,,6,,24,,30,,3037
2006501 KS EBT GRAHAM,40,,88,,128,,28,,43,,71,,8439
2006701 KS EBT GRANT,118,,274,,392,,49,,84,,133,,35872
2006901 KS EBT GRAY,59,,92,,151,,26,,39,,65,,13326
2007101 KS EBT GREELEY,8,,27,,35,,4,,9,,13,,3016
2007301 KS EBT GREENWOOD,179,,461,,640,,112,,205,,317,,49983
2007501 KS EBT HAMILTON,39,,76,,115,,20,,26,,46,,9536
2007701 KS EBT HARPER,80,,251,,331,,52,,98,,150,,26879
2007901 KS EBT HARVEY,568,,1380,,1948,,313,,604,,917,,170790
2008101 KS EBT HASKELL,23,,119,,142,,14,,41,,55,,12674
2008301 KS EBT HODGEMAN,16,,52,,68,,5,,16,,21,,6359
2008501 KS EBT JACKSON,250,,526,,776,,111,,195,,306,,63047
2008701 KS EBT JEFFERSON,219,,592,,811,,112,,228,,340,,76704
2008901 KS EBT JEWELL,41,,87,,128,,24,,36,,60,,9485
2009101 KS EBT JOHNSON,3928,,8406,,12334,,2089,,3436,,5525,,1140794
2009301 KS EBT KEARNY,55,,122,,177,,25,,43,,68,,16747
2009501 KS EBT KINGMAN,103,,200,,303,,63,,80,,143,,26118
2009701 KS EBT KIOWA,32,,107,,139,,19,,37,,56,,11563
2009901 KS EBT LABETTE,866,,1434,,2300,,471,,643,,1114,,186389
2010101 KS EBT LANE,18,,25,,43,,9,,12,,21,,2821
2010301 KS EBT LEAVENWORTH,1393,,2731,,4124,,655,,1183,,1838,,388950
2010501 KS EBT LINCOLN,37,,85,,122,,25,,35,,60,,9762
2010701 KS EBT LINN,298,,437,,735,,145,,180,,325,,62508
2010901 KS EBT LOGAN,36,,42,,78,,23,,24,,47,,7203
2011101 KS EBT LYON,750,,2302,,3052,,427,,949,,1376,,275313
2011301 KS EBT MCPHERSON,304,,915,,1219,,189,,380,,569,,98826
2011501 KS EBT MARION,154,,275,,429,,69,,106,,175,,37000
2011701 KS EBT MARSHALL,156,,355,,511,,90,,140,,230,,39805
2011901 KS EBT MEADE,48,,96,,144,,22,,37,,59,,12023
2012101 KS EBT MIAMI,573,,1183,,1756,,291,,448,,739,,152184
2012301 KS EBT MITCHELL,67,,155,,222,,39,,69,,108,,17446
2012501 KS EBT MONTGOMERY,1272,,2273,,3545,,719,,978,,1697,,312590
2012701 KS EBT MORRIS,64,,227,,291,,42,,95,,137,,25213
2012901 KS EBT MORTON,39,,100,,139,,19,,43,,62,,10738
2013101 KS EBT NEMAHA,115,,212,,327,,65,,84,,149,,25864
2013301 KS EBT NEOSHO,617,,977,,1594,,308,,422,,730,,135122
2013501 KS EBT NESS,32,,88,,120,,17,,34,,51,,11379
2013701 KS EBT NORTON,47,,140,,187,,26,,63,,89,,14589
2013901 KS EBT OSAGE,384,,802,,1186,,188,,298,,486,,101363
2014101 KS EBT OSBORNE,54,,150,,204,,27,,59,,86,,15452
2014301 KS EBT OTTAWA,63,,154,,217,,37,,57,,94,,17390
2014501 KS EBT PAWNEE,72,,232,,304,,38,,100,,138,,22603
2014701 KS EBT PHILLIPS,64,,126,,190,,39,,54,,93,,15422
2014901 KS EBT POTTAWATOMIE,211,,554,,765,,102,,220,,322,,62727
2015101 KS EBT PRATT,130,,424,,554,,72,,175,,247,,44522
2015301 KS EBT RAWLINS,17,,58,,75,,17,,22,,39,,5252
2015501 KS EBT RENO,1850,,3876,,5726,,985,,1664,,2649,,510179
2015701 KS EBT REPUBLIC,62,,133,,195,,38,,56,,94,,14831
2015901 KS EBT RICE,190,,354,,544,,92,,146,,238,,47139
2016101 KS EBT RILEY,580,,1339,,1919,,323,,595,,918,,172586
2016301 KS EBT ROOKS,61,,192,,253,,41,,73,,114,,17605
2016501 KS EBT RUSH,67,,108,,175,,39,,44,,83,,15578
2016701 KS EBT RUSSELL,142,,273,,415,,74,,118,,192,,33738
2016901 KS EBT SALINE,1216,,2617,,3833,,655,,1085,,1740,,344282
2017101 KS EBT SCOTT,81,,108,,189,,34,,45,,79,,17532
2017301 KS EBT Sedgwick County,16234,,31201,,47435,,8190,,14318,,22508,,4654242
2017501 KS EBT SEWARD,547,,1166,,1713,,274,,470,,744,,156381
2017701 KS EBT SHAWNEE,6293,,10167,,16460,,3158,,4719,,7877,,1528327
2017901 KS EBT SHERIDAN,10,,41,,51,,7,,13,,20,,4161
2018101 KS EBT SHERMAN,109,,321,,430,,62,,127,,189,,36159
2018301 KS EBT SMITH,53,,97,,150,,24,,45,,69,,10053
2018501 KS EBT STAFFORD,62,,198,,260,,33,,74,,107,,21477
2018701 KS EBT STANTON,10,,73,,83,,5,,32,,37,,7356
2018901 KS EBT STEVENS,39,,231,,270,,21,,92,,113,,20924
2019101 KS EBT SUMNER,432,,1094,,1526,,235,,424,,659,,125027
2019301 KS EBT THOMAS,115,,200,,315,,62,,95,,157,,28625
2019501 KS EBT TREGO,33,,81,,114,,21,,32,,53,,9840
2019701 KS EBT WABAUNSEE,34,,178,,212,,24,,60,,84,,18473
2019901 KS EBT WALLACE,16,,29,,45,,6,,10,,16,,2968
2020101 KS EBT WASHINGTON,58,,157,,215,,31,,61,,92,,15108
2020301 KS EBT WICHITA,44,,64,,108,,17,,24,,41,,9658
2020501 KS EBT WILSON,344,,478,,822,,184,,202,,386,,70444
2020701 KS EBT WOODSON,109,,183,,292,,61,,84,,145,,24566
2020901 KS EBT WyandotteCounty,8319,,11504,,19823,,3787,,5134,,8921,,1975753
2100101 KY EBT ADAIR,49,,2799,,2848,,19,,1235,,1254,,249976
2100301 KY EBT ALLEN,19,,2899,,2918,,8,,1164,,1172,,268939
2100501 KY EBT ANDERSON,12,,1937,,1949,,4,,771,,775,,199346
2100701 KY EBT BALLARD,16,,889,,905,,8,,384,,392,,82809
2100901 KY EBT BARREN,158,,6252,,6410,,59,,2728,,2787,,571134
2101101 KY EBT BATH,38,,2834,,2872,,15,,1169,,1184,,261264
2101301 KY EBT BELL,128,,9107,,9235,,41,,4193,,4234,,873332
2101501 KY EBT BOONE,224,,6449,,6673,,86,,2619,,2705,,670667
2101701 KY EBT BOURBON,87,,2402,,2489,,31,,1044,,1075,,240607
2101901 KY EBT BOYD,255,,8069,,8324,,91,,3728,,3819,,824111
2102101 KY EBT BOYLE,74,,3502,,3576,,26,,1629,,1655,,335943
2102301 KY EBT BRACKEN,51,,1362,,1413,,16,,538,,554,,133434
2102501 KY EBT BREATHITT,143,,4925,,5068,,99,,2387,,2486,,457187
2102701 KY EBT BRECKINRIDGE,73,,3247,,3320,,24,,1391,,1415,,307372
2102901 KY EBT BULLITT,122,,6429,,6551,,47,,2634,,2681,,623262
2103101 KY EBT BUTLER,68,,2158,,2226,,23,,964,,987,,192646
2103301 KY EBT CALDWELL,59,,1751,,1810,,19,,764,,783,,161658
2103501 KY EBT CALLOWAY,83,,2955,,3038,,31,,1354,,1385,,286466
2103701 KY EBT CAMPBELL,351,,7419,,7770,,123,,3312,,3435,,791657
2103901 KY EBT CARLISLE,2,,615,,617,,1,,266,,267,,52941
2104101 KY EBT CARROLL,16,,1673,,1689,,6,,719,,725,,169559
2104301 KY EBT CARTER,130,,6382,,6512,,44,,2678,,2722,,619354
2104501 KY EBT CASEY,17,,3434,,3451,,7,,1520,,1527,,312215
2104701 KY EBT CHRISTIAN,333,,10931,,11264,,111,,4687,,4798,,1116331
2104901 KY EBT CLARK,144,,5836,,5980,,49,,2690,,2739,,609030
2105101 KY EBT CLAY,54,,8347,,8401,,24,,3935,,3959,,774285
2105301 KY EBT CLINTON,17,,2577,,2594,,13,,1211,,1224,,223699
2105501 KY EBT CRITTENDEN,17,,1099,,1116,,6,,483,,489,,90874
2105701 KY EBT CUMBERLAND,27,,1423,,1450,,12,,674,,686,,123133
2105901 KY EBT DAVIESS,498,,11289,,11787,,180,,5046,,5226,,1138363
2106101 KY EBT EDMONSON,21,,1890,,1911,,9,,904,,913,,170910
2106301 KY EBT ELLIOTT,49,,1935,,1984,,16,,859,,875,,181020
2106501 KY EBT ESTILL,94,,4233,,4327,,36,,1926,,1962,,430260
2106703 KY EBT FAYETTE,911,,23932,,24843,,335,,11321,,11656,,2608288
