NATIONAL DATA BANK VERSION 8.2 - PUBLIC,,,,,,,,10/15/2021,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,, , ,,,,,
Jul 2019,,,,,,,Data is Subject to Revision.  The data reflected is the latest available data.,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1804301 IN EBT FLOYD CO DPW,262,,1248,,1510,,178,,433,,611,,734385
1804501 IN EBT FOUNTAIN CO DPW,175,,969,,1144,,133,,409,,542,,126504
1804701 IN EBT FRANKLIN CO DPW,43,,212,,255,,25,,67,,92,,140987
1804901 IN EBT FULTON CO DPW,239,,1334,,1573,,175,,526,,701,,172365
1805101 IN EBT GIBSON CO DPW,296,,1827,,2123,,230,,737,,967,,235675
1805301 IN EBT GRANT CO DFC,1494,,7063,,8557,,1165,,2881,,4046,,983853
1805501 IN EBT GREENE CO DPW,439,,2380,,2819,,347,,961,,1308,,312301
1805701 IN EBT HAMILTON CO DPW,714,,6102,,6816,,558,,2344,,2902,,803083
1805901 IN EBT HANCOCK CO DPW,122,,549,,671,,85,,194,,279,,332663
1806101 IN EBT HARRISON CO DPW,100,,642,,742,,77,,211,,288,,266311
1806301 IN EBT HENDRICKS CO DPW,525,,4256,,4781,,430,,1722,,2152,,540510
1806501 IN EBT HENRY CO DPW,199,,1079,,1278,,150,,375,,525,,542734
1806701 IN EBT HOWARD CO DPW,1587,,7650,,9237,,1192,,3051,,4243,,1085401
1806901 IN EBT HUNTINGTON CO DPW,334,,2140,,2474,,264,,889,,1153,,272355
1807101 IN EBT JACKSON CO DPW,147,,829,,976,,107,,267,,374,,348704
1807301 IN EBT JASPER CO DPW,302,,1893,,2195,,232,,726,,958,,251673
1807501 IN EBT JAY CO DPW,242,,1220,,1462,,181,,501,,682,,157941
1807701 IN EBT JEFFERSON CO DPW,154,,676,,830,,118,,244,,362,,320089
1807901 IN EBT JENNINGS CO DPW,138,,599,,737,,106,,199,,305,,221382
1808101 IN EBT JOHNSON CO DPW,919,,6997,,7916,,695,,2739,,3434,,930756
1808301 IN EBT KNOX CO DPW,731,,3137,,3868,,544,,1246,,1790,,420414
1808501 IN EBT KOSCIUSKO CO DPW,466,,3760,,4226,,341,,1441,,1782,,467386
1808701 IN EBT LAGRANGE CO DPW,163,,1135,,1298,,119,,449,,568,,145620
1808901 IN EBT LAKE CO DPW,9836,,52422,,62258,,7511,,20235,,27746,,7708312
1809101 IN EBT LA PORTE CO DPW,1730,,10772,,12502,,1304,,4126,,5430,,1500899
1809301 IN EBT LAWRENCE CO DPW,496,,2907,,3403,,403,,1180,,1583,,357837
1809501 IN EBT MADISON CO DPW,2536,,12372,,14908,,1981,,5194,,7175,,1781519
1809701 IN EBT MARION CO DPW,19367,,107803,,127170,,14654,,41423,,56077,,15709803
1809901 IN EBT MARSHALL CO DPW,337,,2299,,2636,,276,,922,,1198,,289421
1810101 IN EBT MARTIN CO DPW,111,,493,,604,,101,,210,,311,,70075
1810301 IN EBT MIAMI CO DPW,542,,3100,,3642,,393,,1189,,1582,,408271
1810501 IN EBT MONROE COUNTY DPW,1182,,5919,,7101,,987,,2571,,3558,,842800
1810701 IN EBT MONTGOMERY COUNTY DFC,406,,2360,,2766,,308,,964,,1272,,310208
1810901 IN EBT MORGAN CO DPW,764,,4160,,4924,,571,,1673,,2244,,566595
1811101 IN EBT NEWTON CO DPW,163,,1079,,1242,,112,,407,,519,,144587
1811301 IN EBT NOBLE CO DPW,308,,2197,,2505,,239,,858,,1097,,269370
1811501 IN EBT OHIO CO DPW,9,,84,,93,,7,,27,,34,,32985
1811701 IN EBT ORANGE CO DPW,293,,1562,,1855,,224,,624,,848,,185179
1811901 IN EBT OWEN CO DPW,290,,1462,,1752,,226,,597,,823,,202663
1812101 IN EBT PARKE CO DPW,188,,1166,,1354,,133,,457,,590,,147732
1812301 IN EBT PERRY CO DPW,227,,1287,,1514,,164,,538,,702,,178372
1812501 IN EBT PIKE CO DPW,168,,771,,939,,127,,315,,442,,97161
1812701 IN EBT PORTER CO DPW,1330,,7418,,8748,,1023,,3128,,4151,,1030276
1812901 IN EBT POSEY CO DPW,239,,1377,,1616,,181,,570,,751,,187767
1813101 IN EBT PULASKI CO DFC,152,,726,,878,,117,,302,,419,,99289
1813301 IN EBT PUTNAM CO DPW,299,,1887,,2186,,237,,808,,1045,,254896
1813501 IN EBT RANDOLPH CO DPW,305,,1990,,2295,,241,,769,,1010,,254487
1813701 IN EBT RIPLEY CO DPW,84,,324,,408,,61,,110,,171,,214958
1813901 IN EBT RUSH CO DPW,34,,287,,321,,27,,87,,114,,149191
1814101 IN EBT ST JOSEPH CO DPW,3917,,23383,,27300,,3028,,8823,,11851,,3299469
1814301 IN EBT SCOTT CO DPW,155,,669,,824,,120,,242,,362,,319821
1814501 IN EBT SHELBY CO DPW,86,,600,,686,,66,,220,,286,,378336
1814701 IN EBT SPENCER CO DPW,149,,933,,1082,,116,,409,,525,,114630
1814901 IN EBT STARKE CO DPW,419,,2265,,2684,,315,,905,,1220,,303179
1815101 IN EBT STEUBEN CO DPW,243,,1717,,1960,,196,,690,,886,,207803
1815301 IN EBT SULLIVAN CO DPW,299,,1596,,1895,,238,,631,,869,,202914
1815501 IN EBT SWITZERLAND CO DPW,51,,200,,251,,38,,66,,104,,90613
1815701 IN EBT TIPPECANOE CO DPW,1410,,9869,,11279,,1120,,3834,,4954,,1364270
1815901 IN EBT TIPTON CO DPW,84,,546,,630,,62,,207,,269,,70580
1816101 IN EBT UNION CO DPW,13,,106,,119,,11,,36,,47,,53426
1816301 IN EBT VANDERBURGH CO DPW,3117,,14905,,18022,,2390,,6245,,8635,,2104058
1816501 IN EBT VERMILLION CO DPW,231,,1311,,1542,,167,,503,,670,,160672
1816701 IN EBT VIGO CO DPW,2234,,10639,,12873,,1650,,4275,,5925,,1488203
1816901 IN EBT WABASH CO DPW,301,,1766,,2067,,224,,746,,970,,221605
1817101 IN EBT WARREN CO DPW,63,,349,,412,,51,,144,,195,,44238
1817301 IN EBT WARRICK CO DPW,315,,1980,,2295,,237,,789,,1026,,248049
1817501 IN EBT WASHINGTON CO DPW,90,,515,,605,,67,,175,,242,,220084
1817701 IN EBT WAYNE CO DPW,373,,1406,,1779,,270,,494,,764,,868946
1817901 IN EBT WELLS CO DPW,203,,1054,,1257,,161,,436,,597,,129737
1818101 IN EBT WHITE CO DPW,176,,1235,,1411,,137,,491,,628,,150313
1818301 IN EBT WHITLEY CO DPW,178,,1113,,1291,,143,,482,,625,,139528
1900101 IA EBT ADAIR CO DHS,72,,522,,594,,46,,246,,292,,57821
1900301 IA EBT ADAMS CO DHS,41,,275,,316,,30,,130,,160,,31480
1900501 IA EBT ALLAMAKEE CO DHS,90,,959,,1049,,74,,376,,450,,111356
1900701 IA EBT APPANOOSE CO DHS,279,,1411,,1690,,216,,670,,886,,183620
1900901 IA EBT AUDUBON CO DHS,33,,433,,466,,24,,198,,222,,46947
1901101 IA EBT BENTON CO DHS,230,,1411,,1641,,169,,664,,833,,179585
1901301 IA EBT BLACK HAWK CO DHS,3071,,13212,,16283,,1974,,6316,,8290,,1828196
1901501 IA EBT BOONE CO DHS,195,,1644,,1839,,149,,777,,926,,200916
1901701 IA EBT BREMER CO DHS,135,,983,,1118,,90,,435,,525,,112261
1901901 IA EBT BUCHANAN CO DHS,176,,1103,,1279,,141,,520,,661,,134674
1902101 IA EBT BUENA VISTA CO DHS,168,,1565,,1733,,112,,615,,727,,170820
1902301 IA EBT BUTLER CO DHS,116,,818,,934,,82,,355,,437,,93377
1902501 IA EBT CALHOUN CO DHS,77,,715,,792,,55,,309,,364,,78126
1902701 IA EBT CARROLL CO DHS,249,,1292,,1541,,152,,585,,737,,163950
1902901 IA EBT CASS CO DHS,173,,1381,,1554,,123,,633,,756,,160109
1903101 IA EBT CEDAR CO DHS,77,,884,,961,,57,,375,,432,,101927
1903301 IA EBT CERRO GORDO CO DHS,587,,3576,,4163,,442,,1819,,2261,,452743
1903501 IA EBT CHEROKEE CO DHS,86,,681,,767,,65,,311,,376,,77428
1903701 IA EBT CHICKASAW CO DHS,65,,621,,686,,50,,255,,305,,65743
1903901 IA EBT CLARKE CO DHS,101,,911,,1012,,86,,386,,472,,105505
1904101 IA EBT CLAY CO DHS,157,,1266,,1423,,115,,613,,728,,140362
1904301 IA EBT CLAYTON CO DHS,121,,885,,1006,,100,,417,,517,,93402
1904501 IA EBT CLINTON CO DHS,909,,5612,,6521,,650,,2641,,3291,,752613
1904701 IA EBT CRAWFORD CO DHS,170,,1399,,1569,,109,,582,,691,,170959
1904901 IA EBT DALLAS CO DHS,344,,2785,,3129,,229,,1156,,1385,,341475
1905101 IA EBT DAVIS CO DHS,68,,468,,536,,52,,208,,260,,58475
1905301 IA EBT DECATUR CO DHS,112,,746,,858,,87,,351,,438,,94531
1905501 IA EBT DELAWARE CO DHS,176,,872,,1048,,119,,390,,509,,108136
1905701 IA EBT DES MOINES CO DHS,876,,5571,,6447,,577,,2556,,3133,,764802
1905901 IA EBT DICKINSON CO DHS,137,,839,,976,,108,,413,,521,,95236
1906101 IA EBT DUBUQUE CO DHS,1416,,7651,,9067,,885,,3394,,4279,,1031021
1906301 IA EBT EMMET CO DHS,104,,804,,908,,65,,343,,408,,94335
1906501 IA EBT FAYETTE CO DHS,361,,1829,,2190,,253,,819,,1072,,227140
1906701 IA EBT FLOYD CO DHS,235,,1345,,1580,,146,,582,,728,,163533
1906901 IA EBT FRANKLIN CO DHS,83,,752,,835,,54,,325,,379,,91174
1907101 IA EBT FREMONT CO DHS,110,,657,,767,,71,,292,,363,,83045
1907301 IA EBT GREENE CO DHS,95,,858,,953,,64,,372,,436,,95686
1907501 IA EBT GRUNDY CO DHS,84,,493,,577,,46,,228,,274,,62536
1907701 IA EBT GUTHRIE CO DHS,85,,765,,850,,54,,334,,388,,89113
1907901 IA EBT HAMILTON CO DHS,116,,870,,986,,89,,388,,477,,107588
1908101 IA EBT HANCOCK CO DHS,66,,597,,663,,38,,243,,281,,73283
1908301 IA EBT HARDIN CO DHS,128,,1377,,1505,,95,,561,,656,,146950
1908501 IA EBT HARRISON CO DHS,160,,1119,,1279,,124,,510,,634,,135553
1908701 IA EBT HENRY CO DHS,206,,1934,,2140,,154,,806,,960,,229537
1908901 IA EBT HOWARD CO DHS,73,,479,,552,,44,,224,,268,,59877
1909101 IA EBT HUMBOLDT CO DHS,81,,649,,730,,55,,264,,319,,76904
1909301 IA EBT IDA CO DHS,51,,510,,561,,33,,220,,253,,57078
1909501 IA EBT IOWA CO DHS,96,,780,,876,,78,,418,,496,,105092
1909701 IA EBT JACKSON CO DHS,231,,1586,,1817,,166,,696,,862,,193173
1909901 IA EBT JASPER CO DHS,439,,3349,,3788,,325,,1551,,1876,,423162
1910101 IA EBT JEFFERSON CO DHS,227,,1588,,1815,,191,,799,,990,,197782
1910301 IA EBT JOHNSON CO DHS,1373,,8704,,10077,,892,,3850,,4742,,1167058
1910501 IA EBT JONES CO DHS,169,,1314,,1483,,127,,567,,694,,158814
1910701 IA EBT KEOKUK CO DHS,119,,946,,1065,,89,,388,,477,,118731
1910901 IA EBT KOSSUTH CO DHS,92,,859,,951,,68,,398,,466,,93456
1911102 IA EBT LEE CO DHS,699,,4507,,5206,,501,,2044,,2545,,590214
1911301 IA EBT LINN CO DHS,3505,,20681,,24186,,2286,,9573,,11859,,2766421
1911501 IA EBT LOUISA CO DHS,124,,730,,854,,90,,302,,392,,93487
1911701 IA EBT LUCAS CO DHS,126,,864,,990,,97,,365,,462,,95222
1911901 IA EBT LYON CO DHS,35,,393,,428,,24,,167,,191,,41265
1912101 IA EBT MADISON CO DHS,100,,768,,868,,64,,345,,409,,93519
1912301 IA EBT MAHASKA CO DHS,314,,1935,,2249,,218,,941,,1159,,249608
1912501 IA EBT MARION CO DHS,239,,1977,,2216,,190,,864,,1054,,241415
1912701 IA EBT MARSHALL CO DHS,496,,4008,,4504,,340,,1680,,2020,,483807
1912901 IA EBT MILLS CO DHS,104,,1113,,1217,,75,,482,,557,,129603
1913101 IA EBT MITCHELL CO DHS,73,,499,,572,,53,,219,,272,,57239
1913301 IA EBT MONONA CO DHS,99,,896,,995,,69,,439,,508,,104772
1913501 IA EBT MONROE CO DHS,88,,650,,738,,55,,287,,342,,77684
1913701 IA EBT MONTGOMERY CO DHS,177,,1242,,1419,,113,,574,,687,,159660
1913901 IA EBT MUSCATINE CO DHS,713,,4706,,5419,,498,,2036,,2534,,616108
1914101 IA EBT O BRIEN CO DHS,86,,811,,897,,65,,367,,432,,95386
1914301 IA EBT OSCEOLA CO DHS,28,,359,,387,,22,,162,,184,,39605
1914501 IA EBT PAGE CO DHS,211,,1507,,1718,,163,,653,,816,,177809
1914701 IA EBT PALO ALTO CO DHS,73,,623,,696,,50,,274,,324,,72315
1914901 IA EBT PLYMOUTH CO DHS,125,,1179,,1304,,89,,527,,616,,137668
1915101 IA EBT POCAHONTAS CO DHS,57,,555,,612,,44,,230,,274,,60434
1915301 IA EBT POLK CO DHS,7113,,52933,,60046,,4792,,23870,,28662,,6969489
1915501 IA EBT POTTAWATTAMIE CO DHS,1777,,11205,,12982,,1232,,5405,,6637,,1464726
1915701 IA EBT POWESHIEK CO DHS,150,,1045,,1195,,97,,490,,587,,131612
1915901 IA EBT RINGGOLD CO DHS,62,,368,,430,,52,,152,,204,,43177
1916101 IA EBT SAC CO DHS,60,,561,,621,,47,,243,,290,,64352
1916301 IA EBT SCOTT CO DHS,3648,,20154,,23802,,2386,,9319,,11705,,2861900
1916501 IA EBT SHELBY CO DHS,110,,785,,895,,85,,350,,435,,91725
1916701 IA EBT SIOUX CO DHS,66,,1112,,1178,,51,,467,,518,,120902
1916901 IA EBT STORY CO DHS,495,,3833,,4328,,344,,1870,,2214,,493404
1917101 IA EBT TAMA CO DHS,142,,1355,,1497,,106,,541,,647,,157706
1917301 IA EBT TAYLOR CO DHS,69,,493,,562,,51,,205,,256,,58519
1917501 IA EBT UNION CO DHS,204,,1288,,1492,,150,,628,,778,,164993
1917701 IA EBT VAN BUREN CO DHS,71,,585,,656,,60,,255,,315,,65617
1917901 IA EBT WAPELLO CO DHS,961,,4425,,5386,,650,,2139,,2789,,631243
1918101 IA EBT WARREN CO DHS,235,,2404,,2639,,186,,1055,,1241,,287236
1918301 IA EBT WASHINGTON CO DHS,175,,1416,,1591,,133,,610,,743,,163747
1918501 IA EBT WAYNE CO DHS,69,,538,,607,,56,,239,,295,,63076
1918701 IA EBT WEBSTER CO DHS,649,,4215,,4864,,438,,2061,,2499,,559286
1918901 IA EBT WINNEBAGO CO DHS,81,,687,,768,,53,,313,,366,,87407
1919101 IA EBT WINNESHIEK CO DHS,119,,731,,850,,86,,328,,414,,85146
1919301 IA EBT WOODBURY CO DHS,1636,,12438,,14074,,1031,,5417,,6448,,1606665
1919501 IA EBT WORTH CO DHS,45,,433,,478,,33,,169,,202,,47516
1919701 IA EBT WRIGHT CO DHS,136,,1140,,1276,,77,,500,,577,,138651
2000101 KS EBT ALLEN,188,,1051,,1239,,157,,483,,640,,128186
2000301 KS EBT ANDERSON,52,,451,,503,,50,,208,,258,,53662
2000501 KS EBT ATCHISON,188,,1243,,1431,,160,,546,,706,,156328
2000701 KS EBT BARBER,32,,191,,223,,29,,81,,110,,23006
2000901 KS EBT BARTON,355,,1803,,2158,,289,,785,,1074,,227254
2001101 KS EBT BOURBON,188,,1525,,1713,,165,,608,,773,,167299
2001301 KS EBT BROWN,106,,816,,922,,94,,326,,420,,91897
2001501 KS EBT BUTLER,507,,3442,,3949,,397,,1458,,1855,,432890
2001701 KS EBT CHASE,19,,125,,144,,14,,45,,59,,13697
2001901 KS EBT CHAUTAUQUA,46,,302,,348,,41,,119,,160,,29769
2002101 KS EBT CHEROKEE,305,,1975,,2280,,257,,795,,1052,,237348
2002301 KS EBT CHEYENNE,6,,60,,66,,6,,32,,38,,5762
2002501 KS EBT CLARK,12,,102,,114,,10,,35,,45,,10099
2002701 KS EBT CLAY,51,,383,,434,,46,,161,,207,,45172
2002901 KS EBT CLOUD,73,,604,,677,,69,,242,,311,,68965
2003101 KS EBT COFFEY,82,,509,,591,,64,,199,,263,,59458
2003301 KS EBT COMANCHE,16,,50,,66,,15,,22,,37,,6748
2003501 KS EBT COWLEY,480,,3737,,4217,,405,,1520,,1925,,458367
2003701 KS EBT CRAWFORD,664,,3851,,4515,,566,,1662,,2228,,478836
2003901 KS EBT DECATUR,23,,142,,165,,22,,57,,79,,17316
2004101 KS EBT DICKINSON,173,,1071,,1244,,134,,442,,576,,134773
2004301 KS EBT DONIPHAN,32,,453,,485,,27,,189,,216,,48871
2004501 KS EBT DOUGLAS,725,,4362,,5087,,631,,1961,,2592,,558694
2004701 KS EBT EDWARDS,15,,200,,215,,15,,78,,93,,20389
2004901 KS EBT ELK,36,,245,,281,,35,,98,,133,,27304
2005101 KS EBT ELLIS,160,,1030,,1190,,130,,498,,628,,124068
2005301 KS EBT ELLSWORTH,21,,219,,240,,18,,94,,112,,25489
2005501 KS EBT FINNEY,333,,2554,,2887,,260,,914,,1174,,308459
2005701 KS EBT FORD,302,,1962,,2264,,205,,827,,1032,,268553
2005901 KS EBT FRANKLIN,278,,1591,,1869,,249,,722,,971,,192687
2006101 KS EBT GEARY,338,,2316,,2654,,243,,944,,1187,,292745
2006301 KS EBT GOVE,5,,55,,60,,4,,16,,20,,6422
2006501 KS EBT GRAHAM,18,,123,,141,,17,,56,,73,,13458
2006701 KS EBT GRANT,46,,416,,462,,33,,137,,170,,47106
2006901 KS EBT GRAY,13,,118,,131,,9,,43,,52,,13207
2007101 KS EBT GREELEY,1,,34,,35,,1,,12,,13,,3320
2007301 KS EBT GREENWOOD,109,,471,,580,,92,,210,,302,,59625
2007501 KS EBT HAMILTON,17,,121,,138,,12,,46,,58,,16661
2007701 KS EBT HARPER,54,,432,,486,,46,,175,,221,,50664
2007901 KS EBT HARVEY,298,,1861,,2159,,243,,862,,1105,,231330
2008101 KS EBT HASKELL,18,,162,,180,,13,,56,,69,,16372
2008301 KS EBT HODGEMAN,2,,68,,70,,2,,26,,28,,7021
2008501 KS EBT JACKSON,94,,595,,689,,80,,247,,327,,74828
2008701 KS EBT JEFFERSON,93,,698,,791,,69,,274,,343,,84666
2008901 KS EBT JEWELL,20,,161,,181,,17,,62,,79,,18919
2009101 KS EBT JOHNSON,1824,,10917,,12741,,1493,,4744,,6237,,1438786
2009301 KS EBT KEARNY,21,,180,,201,,16,,68,,84,,21623
2009501 KS EBT KINGMAN,36,,313,,349,,34,,124,,158,,34500
2009701 KS EBT KIOWA,22,,112,,134,,20,,48,,68,,14098
2009901 KS EBT LABETTE,401,,1962,,2363,,345,,865,,1210,,258257
2010101 KS EBT LANE,4,,44,,48,,4,,22,,26,,5556
2010301 KS EBT LEAVENWORTH,439,,2842,,3281,,348,,1198,,1546,,362130
2010501 KS EBT LINCOLN,24,,165,,189,,22,,69,,91,,20188
2010701 KS EBT LINN,108,,781,,889,,99,,315,,414,,93239
2010901 KS EBT LOGAN,15,,87,,102,,15,,46,,61,,9688
2011101 KS EBT LYON,378,,1835,,2213,,322,,803,,1125,,234960
2011301 KS EBT MCPHERSON,188,,1096,,1284,,160,,488,,648,,145292
2011501 KS EBT MARION,70,,455,,525,,55,,202,,257,,51113
2011701 KS EBT MARSHALL,59,,472,,531,,50,,203,,253,,52075
2011901 KS EBT MEADE,15,,160,,175,,8,,66,,74,,17853
2012101 KS EBT MIAMI,183,,1427,,1610,,169,,611,,780,,170066
2012301 KS EBT MITCHELL,38,,252,,290,,29,,87,,116,,26835
2012501 KS EBT MONTGOMERY,636,,3272,,3908,,542,,1340,,1882,,402511
2012701 KS EBT MORRIS,39,,281,,320,,33,,105,,138,,33805
2012901 KS EBT MORTON,16,,112,,128,,16,,47,,63,,14161
2013101 KS EBT NEMAHA,39,,301,,340,,28,,113,,141,,35229
2013301 KS EBT NEOSHO,209,,1409,,1618,,183,,588,,771,,166133
2013501 KS EBT NESS,16,,92,,108,,9,,36,,45,,11924
2013701 KS EBT NORTON,25,,196,,221,,23,,93,,116,,20713
2013901 KS EBT OSAGE,179,,922,,1101,,145,,388,,533,,116048
2014101 KS EBT OSBORNE,19,,184,,203,,19,,73,,92,,18130
2014301 KS EBT OTTAWA,38,,256,,294,,33,,103,,136,,32723
2014501 KS EBT PAWNEE,53,,431,,484,,41,,169,,210,,45584
2014701 KS EBT PHILLIPS,32,,205,,237,,26,,85,,111,,23918
2014901 KS EBT POTTAWATOMIE,96,,689,,785,,81,,250,,331,,83104
2015101 KS EBT PRATT,57,,338,,395,,51,,155,,206,,35650
2015301 KS EBT RAWLINS,10,,115,,125,,10,,42,,52,,10317
2015501 KS EBT RENO,788,,4426,,5214,,646,,2061,,2707,,572844
2015701 KS EBT REPUBLIC,27,,162,,189,,26,,70,,96,,15731
2015901 KS EBT RICE,69,,562,,631,,56,,217,,273,,66870
2016101 KS EBT RILEY,340,,2440,,2780,,237,,1025,,1262,,324938
2016301 KS EBT ROOKS,35,,232,,267,,25,,98,,123,,26762
2016501 KS EBT RUSH,27,,190,,217,,26,,79,,105,,22077
2016701 KS EBT RUSSELL,72,,485,,557,,57,,184,,241,,55483
2016901 KS EBT SALINE,650,,4189,,4839,,516,,1873,,2389,,526461
2017101 KS EBT SCOTT,17,,166,,183,,16,,65,,81,,18144
2017301 KS EBT Sedgwick County,7087,,45000,,52087,,5657,,18453,,24110,,5997331
2017501 KS EBT SEWARD,198,,1039,,1237,,148,,453,,601,,136439
2017701 KS EBT SHAWNEE,2714,,14607,,17321,,2205,,6248,,8453,,1934826
2017901 KS EBT SHERIDAN,5,,54,,59,,4,,22,,26,,5378
2018101 KS EBT SHERMAN,48,,388,,436,,45,,167,,212,,45678
2018301 KS EBT SMITH,23,,145,,168,,21,,60,,81,,15286
2018501 KS EBT STAFFORD,24,,242,,266,,24,,95,,119,,27751
2018701 KS EBT STANTON,2,,58,,60,,2,,20,,22,,6473
2018901 KS EBT STEVENS,9,,185,,194,,5,,66,,71,,20033
2019101 KS EBT SUMNER,211,,1675,,1886,,180,,643,,823,,202206
2019301 KS EBT THOMAS,28,,224,,252,,26,,102,,128,,26456
2019501 KS EBT TREGO,12,,107,,119,,12,,46,,58,,10020
2019701 KS EBT WABAUNSEE,28,,198,,226,,23,,79,,102,,20838
2019901 KS EBT WALLACE,5,,81,,86,,5,,28,,33,,8776
2020101 KS EBT WASHINGTON,28,,197,,225,,24,,84,,108,,23430
2020301 KS EBT WICHITA,6,,86,,92,,6,,39,,45,,9328
2020501 KS EBT WILSON,115,,688,,803,,107,,298,,405,,81972
2020701 KS EBT WOODSON,42,,189,,231,,31,,81,,112,,21884
2020901 KS EBT WyandotteCounty,2852,,18019,,20871,,2223,,7155,,9378,,2373614
2100101 KY EBT ADAIR,19,,2761,,2780,,8,,1183,,1191,,277472
2100301 KY EBT ALLEN,27,,2350,,2377,,12,,993,,1005,,267755
2100501 KY EBT ANDERSON,5,,1652,,1657,,2,,702,,704,,188154
2100701 KY EBT BALLARD,12,,829,,841,,4,,370,,374,,93456
2100901 KY EBT BARREN,37,,5651,,5688,,16,,2453,,2469,,630234
2101101 KY EBT BATH,25,,2225,,2250,,8,,974,,982,,245180
2101301 KY EBT BELL,202,,7306,,7508,,75,,3534,,3609,,8575113
2101501 KY EBT BOONE,78,,5640,,5718,,25,,2173,,2198,,658774
2101701 KY EBT BOURBON,43,,2534,,2577,,13,,1149,,1162,,298264
2101901 KY EBT BOYD,152,,6130,,6282,,59,,2945,,3004,,730740
2102101 KY EBT BOYLE,69,,3003,,3072,,21,,1406,,1427,,334177
2102301 KY EBT BRACKEN,31,,991,,1022,,8,,412,,420,,109870
2102501 KY EBT BREATHITT,117,,4141,,4258,,57,,2054,,2111,,472688
2102701 KY EBT BRECKINRIDGE,16,,2638,,2654,,8,,1175,,1183,,283376
2102901 KY EBT BULLITT,23,,4886,,4909,,12,,2129,,2141,,569741
2103101 KY EBT BUTLER,16,,1672,,1688,,5,,744,,749,,193139
2103301 KY EBT CALDWELL,22,,1458,,1480,,8,,614,,622,,159544
2103501 KY EBT CALLOWAY,40,,2516,,2556,,17,,1132,,1149,,275638
2103701 KY EBT CAMPBELL,121,,5617,,5738,,46,,2438,,2484,,669505
2103901 KY EBT CARLISLE,0,,587,,587,,0,,240,,240,,60452
2104101 KY EBT CARROLL,8,,1362,,1370,,3,,561,,564,,156967
2104301 KY EBT CARTER,63,,4172,,4235,,22,,1932,,1954,,472349
2104501 KY EBT CASEY,31,,2843,,2874,,9,,1232,,1241,,311972
2104701 KY EBT CHRISTIAN,154,,8484,,8638,,68,,3616,,3684,,1011787
2104901 KY EBT CLARK,37,,4070,,4107,,15,,1974,,1989,,461507
2105101 KY EBT CLAY,30,,6359,,6389,,12,,3086,,3098,,728548
2105301 KY EBT CLINTON,56,,2167,,2223,,15,,996,,1011,,238581
2105501 KY EBT CRITTENDEN,4,,887,,891,,2,,359,,361,,93366
2105701 KY EBT CUMBERLAND,4,,1202,,1206,,2,,574,,576,,123170
2105901 KY EBT DAVIESS,173,,9189,,9362,,71,,3978,,4049,,1043052
2106101 KY EBT EDMONSON,19,,1508,,1527,,7,,667,,674,,165917
2106301 KY EBT ELLIOTT,30,,1423,,1453,,9,,631,,640,,156058
2106501 KY EBT ESTILL,29,,2973,,3002,,10,,1514,,1524,,317105
2106703 KY EBT FAYETTE,405,,24018,,24423,,140,,10846,,10986,,2927612
2106901 KY EBT FLEMING,22,,2105,,2127,,8,,933,,941,,216884
2107101 KY EBT FLOYD,219,,9062,,9281,,73,,4278,,4351,,1054396
2107301 KY EBT FRANKLIN,33,,4740,,4773,,13,,2121,,2134,,554251
2107501 KY EBT FULTON,41,,1237,,1278,,16,,638,,654,,136938
2107701 KY EBT GALLATIN,3,,712,,715,,1,,291,,292,,82811
2107901 KY EBT GARRARD,55,,1961,,2016,,20,,871,,891,,221252
2108101 KY EBT GRANT,21,,2560,,2581,,8,,1025,,1033,,300802
2108301 KY EBT GRAVES,32,,4394,,4426,,15,,1907,,1922,,490775
2108501 KY EBT GRAYSON,19,,3449,,3468,,9,,1590,,1599,,375132
2108701 KY EBT GREEN,13,,1397,,1410,,4,,652,,656,,144942
2108901 KY EBT GREENUP,54,,4064,,4118,,18,,1769,,1787,,455931
2109101 KY EBT HANCOCK,7,,720,,727,,3,,323,,326,,83826
2109301 KY EBT HARDIN,51,,8956,,9007,,23,,3917,,3940,,1009727
2109501 KY EBT HARLAN,289,,8411,,8700,,132,,4002,,4134,,1049523
2109701 KY EBT HARRISON,17,,2093,,2110,,6,,915,,921,,233826
2109901 KY EBT HART,7,,2643,,2650,,3,,1173,,1176,,298844
2110101 KY EBT HENDERSON,80,,4985,,5065,,28,,2236,,2264,,583648
2110301 KY EBT HENRY,0,,1488,,1488,,0,,658,,658,,173219
2110501 KY EBT HICKMAN,1,,595,,596,,1,,286,,287,,62419
2110701 KY EBT HOPKINS,110,,5379,,5489,,42,,2429,,2471,,627105
2110901 KY EBT JACKSON,15,,3024,,3039,,9,,1400,,1409,,321647
2111103 KY EBT JEFFERSON,1562,,73219,,74781,,554,,32348,,32902,,8914099
2111301 KY EBT JESSAMINE,39,,5055,,5094,,14,,2106,,2120,,579376
2111501 KY EBT JOHNSON,57,,4507,,4564,,25,,2156,,2181,,505342
2111703 KY EBT KENTON,233,,12329,,12562,,89,,5334,,5423,,1537746
