NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:14 PM,,,,,
Jul 1996,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0502701 AR FSP COLUMBIA COUNTY,874,,3772,,4646,,270,,1777,,2047,,333474
0502901 AR FSP CONWAY COUNTY,293,,2049,,2342,,94,,952,,1046,,150845
0503101 AR FSP CRAIGHEAD COUNTY,1599,,5279,,6878,,536,,2244,,2780,,483084
0503301 AR FSP CRAWFORD COUNTY,833,,3594,,4427,,268,,1359,,1627,,297362
0503501 AR FSP CRITTENDEN COUNTY,1538,,7666,,9204,,456,,2731,,3187,,627158
0503701 AR FSP CROSS COUNTY,700,,2493,,3193,,343,,872,,1215,,205977
0503901 AR FSP DALLAS COUNTY,161,,1167,,1328,,51,,509,,560,,85027
0504101 AR FSP DESHA COUNTY,798,,2875,,3673,,253,,1141,,1394,,243597
0504301 AR FSP DREW COUNTY,366,,1910,,2276,,122,,816,,938,,161585
0504501 AR FSP FAULKNER COUNTY,404,,3082,,3486,,142,,1210,,1352,,246109
0504701 AR FSP FRANKLIN COUNTY,171,,1364,,1535,,53,,549,,602,,98773
0504901 AR FSP FULTON COUNTY,238,,1358,,1596,,75,,605,,680,,94162
0505101 AR FSP GARLAND COUNTY,1366,,6027,,7393,,462,,2618,,3080,,525300
0505301 AR FSP GRANT COUNTY,183,,931,,1114,,62,,380,,442,,72350
0505501 AR FSP GREENE COUNTY,462,,2704,,3166,,155,,1168,,1323,,203013
0505701 AR FSP HEMPSTEAD COUNTY,450,,2872,,3322,,138,,1285,,1423,,233622
0505901 AR FSP HOT SPRING COUNTY,462,,2492,,2954,,171,,1074,,1245,,205746
0506101 AR FSP HOWARD COUNTY,65,,1415,,1480,,21,,583,,604,,101038
0506301 AR FSP INDEPENDENCE COUNTY,485,,2980,,3465,,156,,1215,,1371,,218224
0506501 AR FSP IZARD COUNTY,247,,1534,,1781,,77,,618,,695,,116929
0506701 AR FSP JACKSON COUNTY,594,,2282,,2876,,188,,930,,1118,,185034
0506901 AR FSP JEFFERSON COUNTY,3318,,12598,,15916,,1051,,5403,,6454,,1161031
0507101 AR FSP JOHNSON COUNTY,246,,1830,,2076,,81,,738,,819,,132292
0507301 AR FSP LAFAYETTE COUNTY,305,,1338,,1643,,89,,608,,697,,105116
0507501 AR FSP LAWRENCE COUNTY,361,,2423,,2784,,113,,1032,,1145,,163923
0507701 AR FSP LEE COUNTY,982,,2882,,3864,,285,,1279,,1564,,244877
0507901 AR FSP LINCOLN COUNTY,351,,1732,,2083,,110,,708,,818,,137888
0508101 AR FSP LITTLE RIVER COUNTY,169,,1204,,1373,,57,,508,,565,,89314
0508301 AR FSP LOGAN COUNTY,322,,2099,,2421,,109,,834,,943,,160976
0508501 AR FSP LONOKE COUNTY,597,,2612,,3209,,206,,1000,,1206,,218728
0508701 AR FSP MADISON COUNTY,64,,1122,,1186,,23,,420,,443,,73628
0508901 AR FSP MARION COUNTY,179,,1485,,1664,,66,,580,,646,,106212
0509101 AR FSP MILLER COUNTY,1500,,4584,,6084,,512,,1969,,2481,,473352
0509301 AR FSP MISSISSIPPI COUNTY,2038,,6849,,8887,,626,,2665,,3291,,576861
0509501 AR FSP MONROE COUNTY,562,,1950,,2512,,162,,798,,960,,161801
0509701 AR FSP MONTGOMERY COUNTY,101,,924,,1025,,31,,391,,422,,69808
0509901 AR FSP NEVADA COUNTY,136,,1021,,1157,,50,,475,,525,,74044
0510101 AR FSP NEWTON COUNTY,104,,1085,,1189,,44,,462,,506,,73216
0510301 AR FSP OUACHITA COUNTY,1153,,3727,,4880,,377,,1745,,2122,,343180
0510501 AR FSP PERRY COUNTY,64,,719,,783,,23,,318,,341,,47905
0510701 AR FSP PHILLIPS COUNTY,2549,,7066,,9615,,743,,2767,,3510,,642465
0510901 AR FSP PIKE COUNTY,130,,758,,888,,47,,327,,374,,60004
0511101 AR FSP POINSETT COUNTY,787,,3472,,4259,,247,,1565,,1812,,272440
0511301 AR FSP POLK COUNTY,361,,1967,,2328,,114,,747,,861,,164497
0511501 AR FSP POPE COUNTY,645,,3564,,4209,,210,,1429,,1639,,282632
0511701 AR FSP PRAIRIE COUNTY,101,,813,,914,,37,,347,,384,,58074
0511901 AR FSP PULASKI COUNTY,6080,,24814,,30894,,1909,,10143,,12052,,2320425
0512101 AR FSP RANDOLPH COUNTY,270,,2075,,2345,,86,,860,,946,,145863
0512301 AR FSP SAINT FRANCIS COUNTY,1864,,5951,,7815,,574,,2514,,3088,,535519
0512501 AR FSP SALINE COUNTY,574,,2580,,3154,,196,,1039,,1235,,219827
0512701 AR FSP SCOTT COUNTY,144,,1447,,1591,,52,,561,,613,,101474
0512901 AR FSP SEARCY COUNTY,82,,987,,1069,,27,,438,,465,,60072
0513101 AR FSP SEBASTIAN COUNTY,1260,,6844,,8104,,413,,2732,,3145,,584260
0513301 AR FSP SEVIER COUNTY,154,,1232,,1386,,61,,486,,547,,93527
0513501 AR FSP SHARP COUNTY,255,,1576,,1831,,81,,662,,743,,116700
0513701 AR FSP STONE COUNTY,198,,1217,,1415,,56,,530,,586,,82932
0513901 AR FSP UNION COUNTY,1144,,4154,,5298,,364,,1785,,2149,,371634
0514101 AR FSP VAN BUREN COUNTY,220,,1599,,1819,,70,,681,,751,,122767
0514301 AR FSP WASHINGTON COUNTY,1162,,6746,,7908,,415,,2717,,3132,,580163
0514501 AR FSP WHITE COUNTY,576,,4907,,5483,,189,,2031,,2220,,378179
0514701 AR FSP WOODRUFF COUNTY,371,,1789,,2160,,124,,805,,929,,142087
0514901 AR FSP YELL COUNTY,191,,1481,,1672,,62,,602,,664,,102039
0600105 CA FSP ALAMEDA COUNTY DSS,71577,,45071,,116648,,28639,,18034,,46673,,8124251
0600302 CA FSP ALPINE COUNTY DSS,94,,93,,187,,28,,37,,65,,10486
0600501 CA FSP AMADOR COUNTY DSS,840,,657,,1497,,289,,319,,608,,99120
0600702 CA FSP BUTTE COUNTY DSS,19738,,8418,,28156,,5993,,4051,,10044,,2004223
0600901 CA FSP CALAVERAS CO DSW,2028,,1145,,3173,,645,,600,,1245,,221336
0601101 CA FSP COLUSA COUNTY DSW,844,,952,,1796,,284,,350,,634,,101767
0601302 CA FSP CONTRA COSTA COUNTY DSS,39082,,13048,,52130,,13194,,7654,,20848,,3593074
0601501 CA FSP DEL NORTE CO DSW,2977,,1180,,4157,,893,,584,,1477,,273418
0601704 CA FSP EL DORADO COUNTY DSS,5318,,2142,,7460,,1764,,1236,,3000,,515806
0601904 CA FSP FRESNO COUNTY DSW,97503,,35459,,132962,,27992,,12840,,40832,,8226716
0602102 CA FSP GLENN CO WELFARE DEPT,2071,,1127,,3198,,584,,430,,1014,,194913
0602303 CA FSP HUMBOLDT CO DSW,9939,,4625,,14564,,3306,,2836,,6142,,944528
0602501 CA FSP IMPERIAL CO DSW,17369,,9035,,26404,,4993,,3124,,8117,,1525257
0602701 CA FSP INYO COUNTY WELF DEPT,1040,,728,,1768,,350,,395,,745,,105745
0602902 CA FSP KERN,53494,,31052,,84546,,16644,,12441,,29085,,6041459
0603101 CA FSP KINGS COUNTY DPW,9740,,6421,,16161,,3030,,2528,,5558,,989605
0603301 CA FSP LAKE CO DEPT OF SOC SVCS,6576,,2329,,8905,,2158,,1355,,3513,,601068
0603501 CA FSP LASSEN CO DSW,2274,,822,,3096,,703,,441,,1144,,206569
0603720 CA FSP LOS ANGELES COUNTY DPSS,729039,,293752,,1022791,,251038,,159155,,410193,,74315341
0603902 CA FSP MADERA CO DSW,9803,,6842,,16645,,3104,,2616,,5720,,1027006
0604102 CA FSP MARIN COUNTY DSW,3474,,2726,,6200,,1358,,1851,,3209,,469548
0604301 CA FSP MARIPOSA CO DSW,949,,697,,1646,,303,,313,,616,,93978
0604501 CA FSP MENDOCINO CO WELF DEPT,6731,,3955,,10686,,2278,,2165,,4443,,717924
0604701 CA FSP MERCED CO DPW,29791,,13960,,43751,,8292,,4827,,13119,,2644302
0604901 CA FSP MODOC COUNTY DSS,1174,,371,,1545,,355,,193,,548,,89353
0605101 CA FSP MONO CO WELFARE DEPT,233,,199,,432,,78,,97,,175,,30720
0605302 CA FSP MONTEREY CO DSW,18989,,7739,,26728,,6145,,2991,,9136,,1657031
0605502 CA FSP NAPA CO WELFARE DEPT,2933,,1998,,4931,,1013,,1030,,2043,,357578
0605701 CA FSP NEVADA CO DPSS,2571,,1733,,4304,,884,,967,,1851,,282202
0605903 CA FSP ORANGE CO DSW,91627,,50058,,141685,,29483,,22192,,51675,,9134584
0606101 CA FSP PLACER CO WELFARE DEPT,7539,,2372,,9911,,2489,,1507,,3996,,681618
0606301 CA FSP PLUMAS COUNTY DSS,924,,563,,1487,,319,,247,,566,,96111
0606503 CA FSP RIVERSIDE COUNTY DSS,86522,,30050,,116572,,28396,,12220,,40616,,7726569
0606703 CA FSP SACRAMENTO CO DSW,133579,,32661,,166240,,39401,,18841,,58242,,11074829
0606902 CA FSP SAN BENITO COUNTY DSS,2390,,1051,,3441,,766,,398,,1164,,213879
0607105 CA FSP SAN BRNDINO CO DPSS AU,161437,,53297,,214734,,50078,,24012,,74090,,14864432
0607301 CA PCO SAN DIEGO CO DSS,153115,,44415,,197530,,50208,,20887,,71095,,13433683
0607502 CA FSP SAN FRANCISCO COUNTY DSS,29054,,23192,,52246,,10137,,17575,,27712,,3790405
0607702 CA FSP SAN JOAQUIN CO HUMAN SVCS AGCY,53151,,17877,,71028,,15908,,6690,,22598,,5026461
0607901 CA FSP SAN LUIS OBISPO COUNTY DSS,8188,,3861,,12049,,2793,,1926,,4719,,834679
0608103 CA FSP SAN MATEO COUNTY DSS,12245,,4617,,16862,,4520,,2329,,6849,,1116124
0608304 CA FSP SANTA BARBARA CO DSW,15840,,8538,,24378,,5202,,3746,,8948,,1533836
0608502 CA FSP SANTA CLARA COUNTY DSS,67132,,24957,,92089,,22116,,12678,,34794,,6251506
0608702 CA FSP SANTA CRUZ CO DSW,9269,,5544,,14813,,3270,,3180,,6450,,994374
0608901 CA FSP SHASTA CO DSW,15459,,7637,,23096,,5039,,3848,,8887,,1493920
0609101 CA FSP SIERRA CO HUMAN SVCS,121,,82,,203,,42,,53,,95,,13236
0609301 CA FSP SISKIYOU CO DSW,4025,,1582,,5607,,1346,,681,,2027,,349372
0609502 CA FSP SOLANO CO DSW,24568,,5105,,29673,,8377,,2932,,11309,,2000479
0609701 CA FSP SONOMA CO DSW,14822,,6573,,21395,,5281,,3482,,8763,,1432664
0609902 CA FSP STANISLAUS CO. DSS,38769,,16710,,55479,,12062,,6165,,18227,,3599504
0610101 CA FSP SUTTER CO WELF DEPT,4089,,3186,,7275,,1289,,1206,,2495,,438182
0610301 CA FSP TEHAMA CO DSW,4594,,2936,,7530,,1497,,1250,,2747,,497793
0610501 CA FSP TRINITY CO DSW,919,,653,,1572,,297,,268,,565,,99995
0610704 CA FSP TULARE COUNTY DSS,46692,,21218,,67910,,14084,,7776,,21860,,3970772
0610901 CA FSP TUOLUMNE CO WELF DEPT,3095,,1383,,4478,,1030,,762,,1792,,295953
0611101 CA FSP VENTURA CO.,24401,,15448,,39849,,8163,,6355,,14518,,2469108
0611301 CA FSP YOLO CO DSW,11539,,3345,,14884,,3548,,1765,,5313,,962173
0611501 CA FSP YUBA CO WELFARE DEPT,8779,,4632,,13411,,2325,,1906,,4231,,863614
0800001 CO WRI COLORADO SS STORAGE,5765,,745,,6510,,1890,,216,,2106,,525314
0800301 CO FSP ALAMOSA CO DSS,911,,1375,,2286,,410,,534,,944,,159456
0800701 CO FSP ARCHULETA CO DSS,116,,299,,415,,53,,129,,182,,26301
0800901 CO FSP BACA CO DSS,122,,215,,337,,69,,90,,159,,20857
0801101 CO FSP BENT CO DSS,264,,567,,831,,120,,214,,334,,53602
0801301 CO FSP BOULDER CO DSS,3603,,4514,,8117,,1605,,2319,,3924,,587532
0801501 CO FSP CHAFFEE CO DSS,235,,546,,781,,132,,244,,376,,50214
0801701 CO FSP CHEYENNE CO DSS,41,,43,,84,,24,,19,,43,,5670
0802101 CO FSP CONEJOS CO DSS,511,,1109,,1620,,260,,371,,631,,99959
0802301 CO FSP COSTILLA CO DSS,462,,787,,1249,,241,,313,,554,,71239
0802501 CO FSP CROWLEY CO DSS,247,,533,,780,,102,,182,,284,,46643
0802701 CO FSP CUSTER CO DSS,60,,148,,208,,22,,62,,84,,15586
0802901 CO FSP DELTA CO DSS,548,,1755,,2303,,268,,660,,928,,153387
0803102 CO FSP DENVER,25933,,33413,,59346,,11189,,15219,,26408,,4590503
0803301 CO FSP DOLORES CO DSS,24,,46,,70,,15,,21,,36,,4698
0803701 CO FSP EAGLE CO DSS,59,,238,,297,,35,,109,,144,,23351
0803901 CO FSP ELBERT CO DSS,90,,186,,276,,40,,64,,104,,20220
0804101 CO FSP EL PASO CO DSS,8921,,17370,,26291,,3783,,7158,,10941,,1958781
0804301 CO FSP FREMONT CO DSS,970,,2185,,3155,,420,,844,,1264,,217965
0804501 CO FSP GARFIELD CO DSS,982,,556,,1538,,413,,243,,656,,115425
0805101 CO FSP GUNN HINSDALE CO DSS,91,,289,,380,,44,,146,,190,,28927
0805501 CO FSP HUERFANO CO DSS,354,,607,,961,,176,,245,,421,,59022
0805901 CO FSP JEFFERSON CO DSS,3988,,5930,,9918,,1778,,2560,,4338,,752211
0806101 CO FSP KIOWA CO DSS,10,,55,,65,,5,,15,,20,,3245
0806301 CO FSP KIT CARSON CO DSS,104,,291,,395,,46,,97,,143,,20867
0806501 CO FSP LAKE CO DSS,55,,156,,211,,20,,53,,73,,15282
0806701 CO FSP LA PLATA CO DSS,294,,1161,,1455,,153,,503,,656,,98936
0806901 CO FSP LARIMER CO DSS,3209,,4969,,8178,,1315,,2088,,3403,,607125
0807101 CO FSP LAS ANIMAS CO DSS,750,,1395,,2145,,340,,575,,915,,134232
0807301 CO FSP LINCOLN CO DSS,130,,169,,299,,51,,62,,113,,18326
0807501 CO FSP LOGAN CO DSS,349,,887,,1236,,159,,359,,518,,73138
0807701 CO FSP MESA CO DSS,2750,,5121,,7871,,1286,,2270,,3556,,536659
0808101 CO FSP MOFFAT CO DSS,702,,166,,868,,293,,84,,377,,61043
0808301 CO FSP MONTEZUMA CO DSS,466,,1630,,2096,,188,,535,,723,,138129
0808501 CO FSP MONTROSE CO DSS,450,,1259,,1709,,191,,492,,683,,112683
0808701 CO FSP MORGAN CO DSS,638,,1102,,1740,,257,,395,,652,,119665
0808901 CO FSP OTERO CO DSS,1380,,2482,,3862,,610,,916,,1526,,231492
0809101 CO FSP OURAY CO DSS,19,,43,,62,,12,,22,,34,,4843
0809301 CO FSP PARK CO DSS,69,,201,,270,,30,,78,,108,,19391
0809501 CO FSP PHILLIPS CO DSS,45,,143,,188,,26,,45,,71,,9668
0809901 CO FSP PROWERS CO DSS,476,,1440,,1916,,216,,520,,736,,116340
0810101 CO FSP PUEBLO CO DSS,10220,,9102,,19322,,4216,,4034,,8250,,1389762
0810301 CO FSP RIO BLANCO CO DSS,61,,101,,162,,26,,32,,58,,11302
0810501 CO FSP RIO GRANDE CO DSS,678,,1697,,2375,,300,,684,,984,,164108
0810701 CO FSP ROUTT CO DSS,88,,197,,285,,37,,101,,138,,19745
0810901 CO FSP SAGUACHE CO DSS,299,,1195,,1494,,121,,581,,702,,108688
0811101 CO FSP SAN JUAN CO DSS,10,,35,,45,,6,,13,,19,,3569
0811301 CO FSP SAN MIGUEL CO DSS,25,,116,,141,,11,,64,,75,,12251
0811501 CO FSP SEDGWICK CO DSS,67,,104,,171,,28,,44,,72,,8779
0811701 CO FSP SUMMIT CO DSS,8,,64,,72,,3,,29,,32,,4771
0811901 CO FSP TELLER CO DSS,172,,607,,779,,75,,256,,331,,57184
0812101 CO FSP WASHINGTON CO DSS,55,,115,,170,,18,,41,,59,,8299
0812301 CO FSP WELD CO DSS,2585,,6946,,9531,,1037,,2427,,3464,,669494
0812501 CO FSP YUMA CO DSS,104,,258,,362,,56,,95,,151,,21997
0812701 CO FSP ADAMS CO DSS,7614,,11417,,19031,,3070,,4169,,7239,,1423322
0812901 CO FSP ARAPAHO CO. DSS,6837,,9031,,15868,,2773,,3663,,6436,,1247942
0990112 CT FSP BRIDGEPORT DIST THREE,31762,,6506,,38268,,13262,,3463,,16725,,2542230
0990317 CT FSP HARTFORD DIST ONE,51585,,9119,,60704,,22395,,5406,,27801,,3932604
0990517 CT FSP MIDDLETOWN (WD),20643,,4774,,25417,,8569,,2670,,11239,,1636618
0990709 CT FSP NEW HAVEN DIST TWO,33443,,7351,,40794,,14428,,3922,,18350,,2758275
0990909 CT FSP NORWICH DIST FOUR,16439,,4252,,20691,,7236,,2227,,9463,,1158671
0991109 CT FSP STAMFORD DIST EIGHT,5335,,1062,,6397,,2434,,620,,3054,,466882
0991315 CT FSP TORRINGTON DIST FIVE,6174,,2010,,8184,,2728,,1117,,3845,,882743
0991508 CT FSP WATERBURY DIST SIX,15842,,3150,,18992,,6713,,1624,,8337,,1280593
1000112 DE FSP KENT,5459,,4617,,10076,,2022,,1710,,3732,,676391
1000235 DE FSP NEW CASTLE,22556,,13350,,35906,,8354,,4944,,13298,,2410353
1000316 DE FSP SUSSEX CO.,7360,,6101,,13461,,2726,,2260,,4986,,903627
1100161 DC FSP D.C. Treasury,58518,,34386,,92904,,24499,,17923,,42422,,7943305
1200101 FL FSP ALACHUA CO DFS,10352,,10714,,21066,,3959,,4834,,8793,,1638344
1200301 FL FSP BAKER CO SERVICE CENTE,1144,,1577,,2721,,443,,576,,1019,,201958
1200501 FL FSP BAY CO DFS,5414,,9535,,14949,,2290,,3895,,6185,,1065813
1200701 FL FSP BRADFORD CO DFS,1480,,2008,,3488,,589,,820,,1409,,260542
1200901 FL FSP BREVARD CO DFS,12448,,19668,,32116,,5254,,8581,,13835,,2488583
