NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:27 PM,,,,,
Jul 1992,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
0103501 AL FSP CONECUH CO FS OFF,1756,,1973,,3729,,487,,1039,,1526,,237557
0103701 AL FSP COOSA CO FSO,563,,552,,1115,,145,,277,,422,,66245
0103901 AL FSP COVINGTON CO FS OFF,2312,,3199,,5511,,700,,1566,,2266,,336938
0104101 AL FSP CRENSHAW CO FSO,1287,,1072,,2359,,371,,582,,953,,139148
0104301 AL FSP CULLMAN CO FS OFF,2563,,3846,,6409,,845,,1698,,2543,,382841
0104501 AL FSP DALE CO FS OFF,2207,,4083,,6290,,607,,1608,,2215,,414227
0104701 AL FSP DALLAS CO FS OFF,9108,,5820,,14928,,2167,,3256,,5423,,992189
0104901 AL FSP DEKALB CO FS OFF,2613,,3124,,5737,,829,,1479,,2308,,352953
0105101 AL FSP ELMORE CO FS OFF,1999,,2902,,4901,,497,,1124,,1621,,295167
0105301 AL FSP ESCAMBIA CO FS OFF,2308,,3624,,5932,,629,,1599,,2228,,384621
0105501 AL FSP ETOWQH CO FS OFF,4796,,7164,,11960,,1474,,3518,,4992,,774809
0105701 AL FSP FAYETTE CO FS OFF,1394,,974,,2368,,448,,629,,1077,,152070
0105901 AL FSP FRANKLIN CO FS OFF,1931,,1685,,3616,,635,,971,,1606,,219564
0106101 AL FSP GENEVA CO FS OFF,1581,,1726,,3307,,496,,852,,1348,,198034
0106301 AL FSP GREENE CO FS OFF,2023,,1548,,3571,,526,,764,,1290,,226497
0106501 AL FSP HALE CO FS OFF,1707,,2549,,4256,,429,,1006,,1435,,243349
0106701 AL FSP HENRY CO FS OFF,1572,,963,,2535,,509,,609,,1118,,150362
0106901 AL FSP HOUSTON CO FS OFF,4917,,5767,,10684,,1392,,2606,,3998,,681760
0107101 AL FSP JACKSON CO FS OFF,2084,,3112,,5196,,651,,1454,,2105,,305973
0107301 AL FSP JEFFERSON CO FS OFF,38796,,38406,,77202,,10802,,18988,,29790,,5586140
0107501 AL FSP LAMAR CO FS OFF,895,,938,,1833,,316,,495,,811,,106253
0107701 AL FSP LAUDERDALE CO FS OFF,2962,,3558,,6520,,897,,1673,,2570,,406639
0107901 AL FSP LAWRENCE CO FS OFF,1753,,2208,,3961,,491,,975,,1466,,232433
0108101 AL FSP LEE CO FOOD STAMP OFF,3206,,5020,,8226,,920,,2178,,3098,,556352
0108301 AL WRI LIMESTONE CO FS OFF,1692,,4303,,5995,,778,,1630,,2408,,382197
0108501 AL FSP LOWNDES CO FS OFF,2397,,2100,,4497,,512,,888,,1400,,282598
0108701 AL FSP MACON CO FS OFF,3499,,3644,,7143,,964,,1941,,2905,,525530
0108901 AL WRI MADISON CO FS OFF,9281,,16824,,26105,,3491,,7736,,11227,,1979585
0109101 AL FSP MARENGO CO FS OFC,2645,,2618,,5263,,683,,1203,,1886,,321882
0109301 AL FSP MARION CO FS OFF,1672,,1670,,3342,,562,,895,,1457,,192711
0109501 AL FSP MARSHALL CO FS OFF,3589,,3080,,6669,,1183,,1625,,2808,,403514
0109701 AL FSP MOBILE CO FS OFF,30021,,39027,,69048,,7786,,17772,,25558,,5112633
0109901 AL FSP MONROE CO FS OFF,1764,,2734,,4498,,382,,1044,,1426,,273685
0110101 AL FSP MONTGOMERY CO FS OFF,17170,,17511,,34681,,4242,,8485,,12727,,2449858
0110301 AL FSP MORGAN CO FS OFF,3120,,4645,,7765,,901,,1994,,2895,,510925
0110501 AL FSP PERRY CO FS OFF,2688,,2107,,4795,,659,,1064,,1723,,294540
0110701 AL FSP PICKENS CO FS OFF,2142,,2002,,4144,,523,,840,,1363,,242233
0110901 AL FSP PIKE CO FOOD STAMP OFC,3091,,2190,,5281,,885,,1266,,2151,,327669
0111101 AL FSP RANDOLPH CO FSO,1159,,1390,,2549,,335,,613,,948,,150481
0111301 AL FSP RUSSELL CO FS OFF,3394,,4507,,7901,,969,,1889,,2858,,549198
0111501 AL FSP ST CLAIR CO FS OFF,1964,,3834,,5798,,549,,1509,,2058,,383463
0111701 AL FSP SHELBY CO FS OFF,1771,,3327,,5098,,502,,1355,,1857,,328369
0111901 AL FSP SUMTER CO FS OFF,3013,,2029,,5042,,812,,1110,,1922,,327515
0112101 AL FSP TALLADEGA CO FS OFF,5978,,6309,,12287,,1615,,3041,,4656,,809399
0112301 AL FSP TALLAPOOSA CO FS OFF,2163,,2851,,5014,,628,,1349,,1977,,327021
0112501 AL FSP TUSCALOOSA CO FS OFF,8082,,10602,,18684,,2155,,4949,,7104,,1284787
0112701 AL FSP WALKER CO FS OFF,3411,,3954,,7365,,941,,1840,,2781,,492002
0112901 AL FSP WASHINGTON CO F S OFC,1686,,1362,,3048,,446,,675,,1121,,199108
0113101 AL FSP WILCOX CO FS OFF,3577,,2072,,5649,,764,,1223,,1987,,349761
0113301 AL FSP WINSTON CO FS OFF,1019,,1094,,2113,,322,,543,,865,,120427
0211005 AK FSP ALASKA,22538,,18113,,40651,,7239,,6001,,13240,,3478611
0400101 AZ FSP APACHE,10441,,14391,,24832,,2411,,3950,,6361,,1500114
0400301 AZ FSP COCHISE,6321,,8302,,14623,,1988,,3381,,5369,,949015
0400501 AZ FSP COCONINO,5813,,8713,,14526,,1540,,2785,,4325,,911883
0400701 AZ FSP GILA,3512,,4859,,8371,,971,,1896,,2867,,542516
0400901 AZ FSP GRAHAM,2324,,3057,,5381,,649,,1174,,1823,,335226
0401101 AZ FSP GREENLEE,474,,571,,1045,,145,,256,,401,,65242
0401301 AZ FSP MARICOPA,112503,,113074,,225577,,35330,,51047,,86377,,15621881
0401501 AZ FSP MOHAVE,4472,,8013,,12485,,1364,,3348,,4712,,849739
0401701 AZ FSP NAVAJO,8615,,11951,,20566,,2090,,3515,,5605,,1280085
0401901 AZ FSP PIMA,35635,,42809,,78444,,11216,,19235,,30451,,5347369
0402101 AZ FSP PINAL,11738,,11539,,23277,,3268,,4678,,7946,,1532913
0402301 AZ FSP SANTA CRUZ,1449,,3392,,4841,,449,,1145,,1594,,292006
0402501 AZ FSP YAVAPAI,3421,,6317,,9738,,1078,,2756,,3834,,656276
0402701 AZ FSP YUMA,7255,,12610,,19865,,2232,,4457,,6689,,1279039
0402901 AZ FSP LA PAZ CO DES,894,,1366,,2260,,266,,586,,852,,153046
0500101 AR FSP ARKANSAS COUNTY,541,,2002,,2543,,169,,782,,951,,157613
0500301 AR FSP ASHLEY COUNTY,814,,2863,,3677,,244,,1094,,1338,,228891
0500501 AR FSP BAXTER COUNTY,253,,2123,,2376,,79,,806,,885,,140862
0500701 AR FSP BENTON COUNTY,544,,3919,,4463,,185,,1402,,1587,,270051
0500901 AR FSP BOONE COUNTY,314,,1940,,2254,,106,,792,,898,,129428
0501101 AR FSP BRADLEY COUNTY,488,,1379,,1867,,160,,594,,754,,117599
0501301 AR FSP CALHOUN COUNTY,112,,596,,708,,35,,221,,256,,40821
0501501 AR FSP CARROLL COUNTY,158,,974,,1132,,48,,394,,442,,69047
0501701 AR FSP CHICOT COUNTY,1213,,3292,,4505,,337,,1180,,1517,,270472
0501901 AR FSP CLARK COUNTY,375,,1787,,2162,,125,,780,,905,,133114
0502101 AR FSP CLAY COUNTY,398,,1384,,1782,,124,,649,,773,,95283
0502301 AR FSP CLEBURNE COUNTY,268,,1359,,1627,,84,,542,,626,,97500
0502501 AR FSP CLEVELAND COUNTY,142,,823,,965,,48,,331,,379,,55446
0502701 AR FSP COLUMBIA COUNTY,1266,,3083,,4349,,377,,1389,,1766,,277882
0502901 AR FSP CONWAY COUNTY,518,,2119,,2637,,162,,984,,1146,,159967
0503101 AR FSP CRAIGHEAD COUNTY,1513,,5493,,7006,,494,,2205,,2699,,430438
0503301 AR FSP CRAWFORD COUNTY,1038,,4025,,5063,,320,,1439,,1759,,322062
0503501 AR FSP CRITTENDEN COUNTY,2038,,7255,,9293,,548,,2357,,2905,,559251
0503701 AR FSP CROSS COUNTY,751,,2613,,3364,,326,,759,,1085,,190889
0503901 AR FSP DALLAS COUNTY,162,,1271,,1433,,51,,482,,533,,84173
0504101 AR FSP DESHA COUNTY,1163,,2731,,3894,,334,,987,,1321,,232657
0504301 AR FSP DREW COUNTY,579,,1726,,2305,,196,,709,,905,,146273
0504501 AR FSP FAULKNER COUNTY,577,,3005,,3582,,189,,1152,,1341,,228388
0504701 AR FSP FRANKLIN COUNTY,217,,1145,,1362,,74,,460,,534,,84802
0504901 AR FSP FULTON COUNTY,164,,1457,,1621,,53,,593,,646,,93478
0505101 AR FSP GARLAND COUNTY,1577,,5431,,7008,,504,,2221,,2725,,459938
0505301 AR FSP GRANT COUNTY,151,,938,,1089,,51,,374,,425,,62448
0505501 AR FSP GREENE COUNTY,430,,2599,,3029,,133,,1072,,1205,,169824
0505701 AR FSP HEMPSTEAD COUNTY,683,,2523,,3206,,202,,1074,,1276,,195135
0505901 AR FSP HOT SPRING COUNTY,511,,2412,,2923,,169,,964,,1133,,183519
0506101 AR FSP HOWARD COUNTY,53,,1250,,1303,,15,,460,,475,,75534
0506301 AR FSP INDEPENDENCE COUNTY,460,,2551,,3011,,147,,1075,,1222,,168300
0506501 AR FSP IZARD COUNTY,144,,1189,,1333,,47,,507,,554,,77081
0506701 AR FSP JACKSON COUNTY,571,,2142,,2713,,171,,902,,1073,,156641
0506901 AR FSP JEFFERSON COUNTY,4681,,12252,,16933,,1423,,4886,,6309,,1126939
0507101 AR FSP JOHNSON COUNTY,215,,1773,,1988,,77,,688,,765,,117490
0507301 AR FSP LAFAYETTE COUNTY,439,,1399,,1838,,122,,555,,677,,110134
0507501 AR FSP LAWRENCE COUNTY,119,,2942,,3061,,64,,1142,,1206,,172739
0507701 AR FSP LEE COUNTY,1188,,3585,,4773,,338,,1344,,1682,,293214
0507901 AR FSP LINCOLN COUNTY,538,,1699,,2237,,152,,629,,781,,132783
0508101 AR FSP LITTLE RIVER COUNTY,237,,1341,,1578,,71,,533,,604,,93404
0508301 AR FSP LOGAN COUNTY,377,,1985,,2362,,128,,759,,887,,139576
0508501 AR FSP LONOKE COUNTY,588,,2574,,3162,,197,,950,,1147,,181986
0508701 AR FSP MADISON COUNTY,81,,993,,1074,,28,,342,,370,,60459
0508901 AR FSP MARION COUNTY,154,,1239,,1393,,54,,471,,525,,84334
0509101 AR FSP MILLER COUNTY,1892,,4056,,5948,,589,,1596,,2185,,415828
0509301 AR FSP MISSISSIPPI COUNTY,2169,,6912,,9081,,634,,2479,,3113,,524262
0509501 AR FSP MONROE COUNTY,686,,2185,,2871,,186,,836,,1022,,168319
0509701 AR FSP MONTGOMERY COUNTY,60,,979,,1039,,20,,382,,402,,60745
0509901 AR FSP NEVADA COUNTY,194,,923,,1117,,63,,405,,468,,64328
0510101 AR FSP NEWTON COUNTY,149,,1155,,1304,,59,,431,,490,,74649
0510301 AR FSP OUACHITA COUNTY,1256,,3576,,4832,,395,,1550,,1945,,298629
0510501 AR FSP PERRY COUNTY,79,,758,,837,,23,,297,,320,,44988
0510701 AR FSP PHILLIPS COUNTY,3369,,7380,,10749,,909,,2651,,3560,,668802
0510901 AR FSP PIKE COUNTY,37,,848,,885,,13,,360,,373,,49980
0511101 AR FSP POINSETT COUNTY,1021,,4156,,5177,,301,,1698,,1999,,315319
0511301 AR FSP POLK COUNTY,335,,1750,,2085,,102,,618,,720,,124422
0511501 AR FSP POPE COUNTY,661,,3475,,4136,,214,,1334,,1548,,248601
0511701 AR FSP PRAIRIE COUNTY,72,,889,,961,,28,,344,,372,,50713
0511901 AR FSP PULASKI COUNTY,6591,,26381,,32972,,1993,,9664,,11657,,2184541
0512101 AR FSP RANDOLPH COUNTY,362,,2198,,2560,,115,,861,,976,,146427
0512301 AR FSP SAINT FRANCIS COUNTY,2438,,6213,,8651,,704,,2384,,3088,,550717
0512501 AR FSP SALINE COUNTY,678,,2705,,3383,,225,,1025,,1250,,200526
0512701 AR FSP SCOTT COUNTY,34,,1539,,1573,,13,,569,,582,,89789
0512901 AR FSP SEARCY COUNTY,80,,886,,966,,21,,389,,410,,52567
0513101 AR FSP SEBASTIAN COUNTY,1108,,6686,,7794,,360,,2460,,2820,,504547
0513301 AR FSP SEVIER COUNTY,122,,1208,,1330,,40,,466,,506,,78117
0513501 AR FSP SHARP COUNTY,308,,1453,,1761,,96,,624,,720,,102928
0513701 AR FSP STONE COUNTY,152,,1207,,1359,,47,,471,,518,,73503
0513901 AR FSP UNION COUNTY,1475,,3721,,5196,,454,,1528,,1982,,319592
0514101 AR FSP VAN BUREN COUNTY,272,,1578,,1850,,83,,637,,720,,110949
0514301 AR FSP WASHINGTON COUNTY,1231,,5492,,6723,,401,,2089,,2490,,416624
0514501 AR FSP WHITE COUNTY,481,,4278,,4759,,162,,1731,,1893,,290101
0514701 AR FSP WOODRUFF COUNTY,467,,2040,,2507,,138,,816,,954,,145199
0514901 AR FSP YELL COUNTY,262,,1656,,1918,,83,,651,,734,,107771
0600105 CA FSP ALAMEDA COUNTY DSS,73851,,41113,,114964,,28094,,15640,,43734,,6284038
0600302 CA FSP ALPINE COUNTY DSS,144,,42,,186,,38,,22,,60,,9486
0600501 CA FSP AMADOR COUNTY DSS,701,,448,,1149,,227,,185,,412,,63501
0600702 CA FSP BUTTE COUNTY DSS,17053,,5864,,22917,,5061,,2929,,7990,,1282458
0600901 CA FSP CALAVERAS CO DSW,1822,,816,,2638,,574,,401,,975,,147511
0601101 CA FSP COLUSA COUNTY DSW,714,,815,,1529,,235,,283,,518,,72678
0601302 CA FSP CONTRA COSTA COUNTY DSS,37152,,13780,,50932,,12507,,8239,,20746,,2855124
0601501 CA FSP DEL NORTE CO DSW,2532,,1232,,3764,,768,,563,,1331,,198829
0601704 CA FSP EL DORADO COUNTY DSS,4484,,2063,,6547,,1472,,1001,,2473,,367149
0601904 CA FSP FRESNO COUNTY DSW,100599,,31374,,131973,,28001,,13207,,41208,,7009610
0602102 CA FSP GLENN CO WELFARE DEPT,2092,,1346,,3438,,563,,445,,1008,,171625
0602303 CA FSP HUMBOLDT CO DSW,10610,,4177,,14787,,3385,,2400,,5785,,759716
0602501 CA FSP IMPERIAL CO DSW,12893,,7333,,20226,,3722,,2384,,6106,,1056952
0602701 CA FSP INYO COUNTY WELF DEPT,1063,,611,,1674,,331,,307,,638,,87585
0602902 CA FSP KERN,43334,,23053,,66387,,13359,,8692,,22051,,3530689
0603101 CA FSP KINGS COUNTY DPW,8523,,5275,,13798,,2623,,1972,,4595,,686492
0603301 CA FSP LAKE CO DEPT OF SOC SVCS,6277,,2614,,8891,,1996,,1278,,3274,,467974
0603501 CA FSP LASSEN CO DSW,1873,,793,,2666,,602,,353,,955,,141745
0603720 CA FSP LOS ANGELES COUNTY DPSS,614077,,238298,,852375,,219525,,142668,,362193,,52147441
0603902 CA FSP MADERA CO DSW,6538,,5121,,11659,,2048,,1892,,3940,,598207
0604102 CA FSP MARIN COUNTY DSW,3244,,2622,,5866,,1213,,1708,,2921,,354425
0604301 CA FSP MARIPOSA CO DSW,829,,616,,1445,,272,,256,,528,,66979
0604501 CA FSP MENDOCINO CO WELF DEPT,5878,,3226,,9104,,1944,,1575,,3519,,517821
0604701 CA FSP MERCED CO DPW,25497,,11813,,37310,,7499,,4543,,12042,,1826471
0604901 CA FSP MODOC COUNTY DSS,852,,558,,1410,,249,,232,,481,,71003
0605101 CA FSP MONO CO WELFARE DEPT,241,,178,,419,,66,,78,,144,,24125
0605302 CA FSP MONTEREY CO DSW,15111,,8931,,24042,,4849,,3064,,7913,,1325335
0605502 CA FSP NAPA CO WELFARE DEPT,2761,,1723,,4484,,961,,797,,1758,,259215
0605701 CA FSP NEVADA CO DPSS,2528,,1405,,3933,,854,,732,,1586,,224548
0605903 CA FSP ORANGE CO DSW,74613,,43144,,117757,,25385,,19571,,44956,,6658648
0606101 CA FSP PLACER CO WELFARE DEPT,6302,,2960,,9262,,2140,,1438,,3578,,567553
0606301 CA FSP PLUMAS COUNTY DSS,864,,446,,1310,,278,,164,,442,,64146
0606503 CA FSP RIVERSIDE COUNTY DSS,69748,,21386,,91134,,22126,,8079,,30205,,5111223
0606703 CA FSP SACRAMENTO CO DSW,113630,,25580,,139210,,34483,,13071,,47554,,7571098
0606902 CA FSP SAN BENITO COUNTY DSS,1895,,1233,,3128,,590,,448,,1038,,166239
0607105 CA FSP SAN BRNDINO CO DPSS AU,146320,,35128,,181448,,45327,,16439,,61766,,10441332
0607301 CA PCO SAN DIEGO CO DSS,144026,,34295,,178321,,49040,,16171,,65211,,10138651
0607502 CA FSP SAN FRANCISCO COUNTY DSS,30905,,18898,,49803,,10636,,14220,,24856,,3018359
0607702 CA FSP SAN JOAQUIN CO HUMAN SVCS AGCY,56396,,14176,,70572,,15958,,6083,,22041,,3674595
0607901 CA FSP SAN LUIS OBISPO COUNTY DSS,5698,,3381,,9079,,1931,,1441,,3372,,538642
0608103 CA FSP SAN MATEO COUNTY DSS,11383,,3898,,15281,,4165,,2042,,6207,,887400
0608304 CA FSP SANTA BARBARA CO DSW,12435,,7902,,20337,,4106,,3392,,7498,,1107740
0608502 CA FSP SANTA CLARA COUNTY DSS,70850,,22611,,93461,,23101,,11464,,34565,,5293679
0608702 CA FSP SANTA CRUZ CO DSW,7217,,5827,,13044,,2660,,3320,,5980,,773455
0608901 CA FSP SHASTA CO DSW,14002,,5601,,19603,,4364,,2588,,6952,,1029441
0609101 CA FSP SIERRA CO HUMAN SVCS,123,,131,,254,,40,,64,,104,,13987
0609301 CA FSP SISKIYOU CO DSW,3671,,1606,,5277,,1117,,661,,1778,,267483
0609502 CA FSP SOLANO CO DSW,19595,,3740,,23335,,6442,,1960,,8402,,1296555
0609701 CA FSP SONOMA CO DSW,13230,,4824,,18054,,4599,,2399,,6998,,998566
0609902 CA FSP STANISLAUS CO. DSS,34770,,11134,,45904,,10401,,3979,,14380,,2376813
0610101 CA FSP SUTTER CO WELF DEPT,4149,,2442,,6591,,1303,,899,,2202,,346330
0610301 CA FSP TEHAMA CO DSW,3981,,2926,,6907,,1278,,1187,,2465,,380415
0610501 CA FSP TRINITY CO DSW,1045,,537,,1582,,317,,220,,537,,84527
0610704 CA FSP TULARE COUNTY DSS,42281,,17302,,59583,,12528,,5894,,18422,,2861088
0610901 CA FSP TUOLUMNE CO WELF DEPT,2550,,1003,,3553,,858,,486,,1344,,197996
0611101 CA FSP VENTURA CO.,20858,,12098,,32956,,6969,,4964,,11933,,1882171
0611301 CA FSP YOLO CO DSW,10818,,3338,,14156,,3452,,1688,,5140,,770535
0611501 CA FSP YUBA CO WELFARE DEPT,8814,,3376,,12190,,2319,,1370,,3689,,639005
0800301 CO FSP ALAMOSA CO DSS,1039,,1587,,2626,,421,,593,,1014,,173790
0800701 CO FSP ARCHULETA CO DSS,108,,594,,702,,41,,209,,250,,46734
0800901 CO FSP BACA CO DSS,101,,287,,388,,51,,95,,146,,19892
0801101 CO FSP BENT CO DSS,332,,544,,876,,133,,183,,316,,55278
0801301 CO FSP BOULDER CO DSS,4031,,4720,,8751,,1715,,2207,,3922,,591471
0801501 CO FSP CHAFFEE CO DSS,305,,501,,806,,156,,220,,376,,49463
0801701 CO FSP CHEYENNE CO DSS,25,,74,,99,,15,,27,,42,,4501
0802101 CO FSP CONEJOS CO DSS,549,,1236,,1785,,278,,399,,677,,103371
0802301 CO FSP COSTILLA CO DSS,401,,599,,1000,,191,,207,,398,,57034
0802501 CO FSP CROWLEY CO DSS,243,,431,,674,,100,,144,,244,,38951
0802701 CO FSP CUSTER CO DSS,62,,148,,210,,24,,55,,79,,13226
0802901 CO FSP DELTA CO DSS,864,,1788,,2652,,346,,706,,1052,,169863
0803102 CO FSP DENVER,29927,,35368,,65295,,12085,,15891,,27976,,4863940
0803301 CO FSP DOLORES CO DSS,29,,41,,70,,16,,16,,32,,3604
0803701 CO FSP EAGLE CO DSS,83,,216,,299,,37,,77,,114,,25383
0803901 CO FSP ELBERT CO DSS,112,,206,,318,,42,,64,,106,,19997
0804101 CO FSP EL PASO CO DSS,13560,,20526,,34086,,5022,,8185,,13207,,2414270
0804301 CO FSP FREMONT CO DSS,1160,,2168,,3328,,468,,805,,1273,,217379
0804501 CO FSP GARFIELD CO DSS,1007,,861,,1868,,416,,333,,749,,126294
0805101 CO FSP GUNN HINSDALE CO DSS,81,,404,,485,,40,,196,,236,,33454
0805501 CO FSP HUERFANO CO DSS,527,,721,,1248,,235,,279,,514,,77029
0805901 CO FSP JEFFERSON CO DSS,5750,,6364,,12114,,2202,,2455,,4657,,886475
0806101 CO FSP KIOWA CO DSS,15,,47,,62,,8,,12,,20,,3435
0806301 CO FSP KIT CARSON CO DSS,120,,350,,470,,48,,113,,161,,25619
0806501 CO FSP LAKE CO DSS,64,,135,,199,,23,,46,,69,,12166
0806701 CO FSP LA PLATA CO DSS,589,,1315,,1904,,250,,518,,768,,118560
0806901 CO FSP LARIMER CO DSS,3861,,6857,,10718,,1476,,2717,,4193,,746430
0807101 CO FSP LAS ANIMAS CO DSS,957,,1596,,2553,,414,,597,,1011,,157552
0807301 CO FSP LINCOLN CO DSS,76,,211,,287,,36,,72,,108,,13233
0807501 CO FSP LOGAN CO DSS,496,,1279,,1775,,192,,428,,620,,105551
0807701 CO FSP MESA CO DSS,4033,,5811,,9844,,1629,,2316,,3945,,659184
0808101 CO FSP MOFFAT CO DSS,660,,415,,1075,,245,,177,,422,,69602
0808301 CO FSP MONTEZUMA CO DSS,572,,1642,,2214,,221,,509,,730,,139175
0808501 CO FSP MONTROSE CO DSS,448,,1340,,1788,,186,,492,,678,,98380
0808701 CO FSP MORGAN CO DSS,911,,1295,,2206,,305,,424,,729,,140531
0808901 CO FSP OTERO CO DSS,1612,,2537,,4149,,658,,860,,1518,,255131
0809101 CO FSP OURAY CO DSS,10,,41,,51,,5,,18,,23,,3781
0809301 CO FSP PARK CO DSS,65,,264,,329,,30,,79,,109,,21503
0809501 CO FSP PHILLIPS CO DSS,61,,168,,229,,32,,51,,83,,11760
0809901 CO FSP PROWERS CO DSS,748,,1159,,1907,,289,,418,,707,,113571
0810101 CO FSP PUEBLO CO DSS,12899,,8219,,21118,,5103,,3271,,8374,,1451321
0810301 CO FSP RIO BLANCO CO DSS,83,,148,,231,,36,,49,,85,,14676
0810501 CO FSP RIO GRANDE CO DSS,861,,1315,,2176,,311,,457,,768,,139872
0810701 CO FSP ROUTT CO DSS,32,,320,,352,,18,,144,,162,,24687
0810901 CO FSP SAGUACHE CO DSS,297,,1198,,1495,,126,,596,,722,,103816
0811101 CO FSP SAN JUAN CO DSS,16,,18,,34,,7,,8,,15,,2527
0811301 CO FSP SAN MIGUEL CO DSS,40,,93,,133,,16,,59,,75,,10657
0811501 CO FSP SEDGWICK CO DSS,67,,86,,153,,32,,33,,65,,8054
0811701 CO FSP SUMMIT CO DSS,1,,76,,77,,1,,42,,43,,4979
0811901 CO FSP TELLER CO DSS,179,,539,,718,,85,,225,,310,,52723
0812101 CO FSP WASHINGTON CO DSS,84,,153,,237,,36,,55,,91,,13806
0812301 CO FSP WELD CO DSS,4133,,7379,,11512,,1495,,2411,,3906,,754393
0812501 CO FSP YUMA CO DSS,73,,335,,408,,39,,108,,147,,23668
0812701 CO FSP ADAMS CO DSS,8891,,13044,,21935,,3362,,4769,,8131,,1510009
0812901 CO FSP ARAPAHO CO. DSS,11592,,9498,,21090,,4335,,3416,,7751,,1585944
0813301 CO FSP CLEAR CREEK,69,,181,,250,,33,,64,,97,,18272
0813501 CO FSP GRANDE,23,,69,,92,,16,,27,,43,,5545
0813701 CO FSP GILPIN,20,,89,,109,,11,,33,,44,,7423
0813901 CO FSP JACKSON,16,,34,,50,,6,,12,,18,,3338
0990112 CT FSP BRIDGEPORT DIST THREE,30957,,5595,,36552,,12652,,2399,,15051,,1843664
0990317 CT FSP HARTFORD DIST ONE,50717,,7553,,58270,,21402,,3683,,25085,,3075291
0990517 CT FSP MIDDLETOWN (WD),18551,,4635,,23186,,7444,,2299,,9743,,1276066
0990709 CT FSP NEW HAVEN DIST TWO,32342,,5753,,38095,,13440,,2889,,16329,,2003371
0990909 CT FSP NORWICH DIST FOUR,15497,,4336,,19833,,6479,,1868,,8347,,954462
0991109 CT FSP STAMFORD DIST EIGHT,4841,,1094,,5935,,2165,,554,,2719,,401525
0991315 CT FSP TORRINGTON DIST FIVE,5087,,1801,,6888,,2134,,831,,2965,,349579
0991508 CT FSP WATERBURY DIST SIX,15200,,3002,,18202,,6383,,1288,,7671,,1030160
1000112 DE FSP KENT,5101,,4120,,9221,,1889,,1526,,3415,,624189
1000235 DE FSP NEW CASTLE,20829,,11906,,32735,,7715,,4409,,12124,,2215840
1000316 DE FSP SUSSEX CO.,5875,,4642,,10517,,2176,,1719,,3895,,711926
1100161 DC FSP D.C. Treasury,48685,,32455,,81140,,24343,,16227,,40570,,6044901
1200101 FL FSP ALACHUA CO DFS,9272,,10504,,19776,,3225,,4551,,7776,,1553246
1200301 FL FSP BAKER CO SERVICE CENTE,1029,,908,,1937,,364,,616,,980,,213492
1200501 FL FSP BAY CO DFS,5358,,11390,,16748,,2074,,4454,,6528,,1157719
